Hybridization REF	TCGA-AR-A0U4-01A-11R-A109-07
C20orf191	-0.7935
CDH1	2.5285
ITPA	0.4105
CCDC101	0.026
D15Wsu75e	1.12925
EDA	-0.20525
CREG1	1.1455
OR7G2	0.059
SAP18	-0.126166666666667
IFIT1	-0.07875
CALML3	-0.0823333333333334
FLJ37440	-0.03
FNDC5	-0.35875
SERPINB6	-0.0697142857142857
JUNB	1.392
SYS1	1.1505
SCN2A	0.0426666666666667
ZKSCAN5	-1.1553
WNT7A	-0.128833333333333
TSHZ3	1.86025
RNF148	0.78675
H6PD	-0.039625
CAD	-0.543666666666667
ZNF449	-0.3965
DOCK10	0.2015
FAIM2	0.0005
HEXDC	0.908
PRB1	0.802
C14orf148	-1.3235
ETHE1	-0.00675
IRF5	1.4286
GNMT	-0.974166666666667
MGC16291	1.778375
RPAIN	-1.15814285714286
CAGE1	0.3915
CNTNAP3	-1.208875
ACTR1B	-1.09575
EEF1E1	-1.3985
MSX1	0.351375
ESF1	-0.0107
HSPC171	1.403
MRPL2	0.262666666666667
RDH12	-0.588166666666667
CELP	-0.0715
METRNL	0.41525
C10orf116	2.51733333333333
C19orf48	-1.57275
ZNF346	-0.303375
NCR1	-0.114
C10orf64	1.817
CD52	1.76475
VPS18	1.057875
AP4S1	-0.606833333333333
NPBWR1	1.852
TPK1	1.414
UBA52	0.384611111111111
RIPK1	0.502333333333333
CPNE3	0.741
HSPC159	0.910875
C8orf38	1.39775
LRRC4B	-0.2825
PARP10	1.3666
ANKRD50	1.098125
CXCL9	7.0465
FGF18	-0.231636363636364
EIF2A	-0.715125
SLC20A2	0.0141666666666667
KIAA1549	-1.65658333333333
SPINT1	2.5674
ZNF584	0.0215
CRBN	-0.4805
ABCF3	0.239333333333333
NCBP1	-0.451166666666667
PLA2G4F	-0.126166666666667
PCDH10	-1.143625
TTC21A	-0.156
C20orf144	1.0065
FGFR1OP2	-0.0281666666666667
SLC9A1	-0.0801
CHRND	0.00949999999999999
FOXF1	-2.47
KIAA1467	-0.8815
TPO	0.314166666666667
LTF	4.45871428571429
DNAJB9	0.04525
MRPS27	-1.4535
bA16L21.2.1	-0.69125
WBP2	0.732333333333333
MRGPRX3	-1.92683333333333
PRPF18	0.945
C10orf58	0.28275
SMOC1	-0.9104
ADAT3	0.677333333333333
TMEM138	0.2755
TMEM131	-0.77875
TIMM8B	0.24325
MYH7	-0.141666666666667
ST6GAL2	-0.92925
KIF1C	-0.11475
SUHW2	-0.584
PAPSS1	2.4155
CABP2	-0.0675
HOXA4	-2.6115
ELF2	-0.363
SEMA3D	-0.3659
MC5R	-0.033
OGFR	0.6755
FLJ30092	-0.562833333333333
TGFA	-0.5514
MMP17	1.50925
KIF15	-1.55425
CHIA	0.35325
CATSPER3	-0.292
CEACAM7	-0.330416666666667
PADI2	3.569625
HOXA9	-0.686833333333333
LNX2	-0.613166666666667
TMEM144	-0.112
HIF1AN	0.07325
METTL7A	-1.5082
C6orf165	0.795666666666667
KIAA1468	0.2855
DSG3	-0.498
ZNF180	0.2445
EIF4E3	-0.069
SLC46A1	0.18825
DKK1	0.8165
ZNF205	1.18483333333333
LOC162073	0.917777777777778
COX7A1	4.35275
MAGEA1	-5.18933333333333
NEDD8	0.874833333333333
KLHDC5	-0.136888888888889
C3orf19	0.2715
MRPS2	-0.991
POLR3H	1.03907142857143
ABHD11	1.8508
TMEM17	1.08275
PAIP2B	-1.4536
MAT1A	-0.13425
LGI3	-0.06675
THUMPD2	0.48675
TKTL2	-0.406
XAGE3	-2.35833333333333
CALM3	0.0745833333333333
C6orf136	-0.308333333333333
KCNC4	1.1125
RGS9	3.07733333333333
ACIN1	-0.687333333333333
SPATS1	0.6255
XKR8	0.07375
FAM84A	1.90391666666667
MS4A7	4.43463636363636
AGXT2L2	-0.52475
OR1F1	-0.4595
SMAP1L	0.645416666666667
IPO11	-0.196875
ZC3H11A	-0.1283125
C1orf151	0.31625
RNASEH2A	-0.85525
CCR10	-0.6605
TXNDC11	0.223833333333333
TMEM112	1.27625
MAP1B	-0.353285714285714
NVL	0.10675
PKM2	-0.4189
ARC	-1.10675
NUP54	1.2795
PPFIBP2	1.3465
STAT2	0.015375
PTAFR	3.57916666666667
ROBO2	-0.4475
RNF40	0.131
CCDC135	-0.2215
IFT81	-0.4227
MORF4	-0.19075
TM7SF3	0.305375
OR10H3	0.3355
ABP1	0.599125
CHRD	-0.403625
PLEKHA8	-0.364166666666667
NCALD	0.556666666666667
OR5AK2	0.54125
ACCN1	-0.164
SLITRK1	-0.29075
ARMET	0.1935
C9orf52	0.7295
REEP4	-0.163
MTSS1	0.986625
ADH1B	2.825
DLD	-1.1805
CDK5	-0.799
PPFIA1	0.840625
WFDC3	3.4155
DNAJB12	0.714928571428571
RANGRF	-0.8485
MLANA	-4.2515
AMY2B	-0.88475
KIAA0319	-0.928
RPS7	-1.138
JAK3	0.4207
ARFGEF1	0.21225
CXCL5	2.32958333333333
TRAPPC4	-0.559
CETN2	0.63225
HSPC111	-0.549
RHOBTB3	-2.3705
PHLPP	-0.306
RGS10	2.767
TMEM58	-0.22175
CHERP	-0.58475
HSP90AB3P	-0.164833333333333
FSTL3	0.584
PEX11A	-0.08675
OR5V1	0.7415
FCN3	2.23625
PTPN3	-0.511
NPTX1	-5.058125
C21orf84	-1.11875
C11orf51	-0.181375
ZBED2	2.8035
FLJ90757	0.449
NPY2R	-0.181666666666667
PLD3	0.55325
SYT17	-1.14716666666667
SGSM2	-1.50375
OR1A2	0.03775
FOXP1	-0.2745
SLC5A1	3.63
POFUT1	-0.3064
EPHB6	-2.89416666666667
MYO1G	0.061375
STAC	-0.2355
KLHL17	0.0291666666666666
RGMA	2.5564
TJP2	0.1036
FAM114A1	1.03566666666667
SERINC1	0.455833333333333
SLC9A8	0.15525
PEX19	0.096375
EDN2	1.50825
PSMD7	-1.05411111111111
C3orf41	-2.69775
UQCR	0.379
PPP1R3C	-2.972
LRP4	-2.8285
TM2D1	0.419
TTC17	-0.483375
C4BPB	-3.83825
CCL25	0.3795
ZNF253	-0.210166666666667
CHRNA9	-2.36675
SOX11	0.94475
HIVEP3	2.5265
CGN	1.4865
C3orf35	0.1775
PKD2L1	2.3105
SYVN1	-0.070875
PDE8B	-2.5955
LOC439951	1.71425
LTC4S	1.687
MIF4GD	-0.0271666666666667
SMARCA2	0.957125
TUBGCP6	-0.263166666666667
CABLES1	1.5475
C16orf77	3.60633333333333
ZNF791	0.44475
FUT5	-1.0115
ADH6	-1.30616666666667
P4HB	1.4865
CLDND2	-1.174
ALKBH8	-0.9885
PLAC4	-1.004
F11R	1.4465
MGC35295	0.2975
PDZD4	-0.5165
LOC389073	0.325
FAM80B	-0.682
PSMB1	-0.535125
TXN	-1.1185
VIPR1	-0.6336
WBSCR18	0.3905
EXOSC6	0.2225
ACTA2	2.90433333333333
SP5	-2.72058333333333
ANKRD1	-2.466
DDR1	1.1273
ATP6V1D	-0.6275
PTGS1	0.606583333333333
RNF157	-0.678
DCC	0.51825
SPAG7	-0.3345
FBXO18	1.178
UBE3C	-0.0409
HOXC6	-0.25575
LRP2BP	-0.383333333333333
MYST2	0.00275
PDSS2	-0.09325
ATE1	0.37575
ARAF	0.15825
KLF10	-0.6335
PLA2G2E	-0.1775
ASCL1	-1.62733333333333
TSNAXIP1	0.67075
FAM131B	-0.521
IFNA10	0.9665
NUP43	-0.6185
FAM44B	-0.24375
L1TD1	-4.77333333333333
NMD3	-1.54333333333333
C18orf54	-0.9824
PHOSPHO1	0.271
RAG2	-1.641
EMILIN3	-0.5295
METTL3	-0.00375
VPS13C	0.8
REXO2	-0.76225
ANXA4	-0.43625
CA1	-0.28075
DCP1B	0.7795
TULP3	-0.211166666666667
ATP2A2	0.117428571428571
ATIC	-0.387
ADAM15	-0.534083333333333
NPL	3.01083333333333
LGR4	-1.27175
UEVLD	-0.405
GAB1	-0.22
SNAI2	-0.619333333333333
ZGPAT	0.6931
SNF1LK	0.140875
DLEU1	-0.1755
UBE2Q1	0.578625
ZMYM6	0.504375
JPH3	-1.72816666666667
FAM38A	-0.321416666666667
PXK	-0.383666666666667
DENND2D	2.39275
BAX	-0.540916666666667
CP	1.01281818181818
RPL37	-0.0600000000000001
G6PC3	-0.224625
NCOA4	-0.345
LRRC14	1.02475
GORASP1	0.523
FCHO2	0.598125
CYP24A1	-2.9131
FXYD3	0.2235
SMARCAL1	0.4895
ABCB8	-0.719833333333333
CCDC44	0.74525
PRDM7	-2.39725
USH1C	-1.17325
DNAH5	0.1865
SRF	0.403416666666667
MAL2	1.91316666666667
PGPEP1	-0.418
SIN3B	-0.103
SEMA3C	-0.0725
GRAMD3	2.23
FBXO10	-0.462125
OR5D13	0.277
FLJ31818	-0.13025
CACNA1I	0.91525
S100A13	-0.063
TP63	-0.0484285714285714
ANXA11	0.2652
WDR66	0.87275
CSF2RB	2.953
IFI44	0.62825
DACT1	0.794
ANKRD23	-1.155
ATP5G1	-0.610333333333333
C21orf70	1.24833333333333
PPWD1	-1.74925
DNAJC13	-0.21975
PAH	-3.8315
PTCH2	0.177
TRMU	-0.21875
CCDC9	-0.072
USP3	0.1016
DCLRE1C	-0.3341
FAM55C	0.94925
FRMD4B	0.94875
CYP2R1	-0.82275
RFPL1	-0.2566
XPO5	0.157
ARL6IP2	-0.095
OSBPL5	0.28075
MMP9	4.53036363636364
KIAA0802	-1.66175
DHRS2	-4.16566666666667
SGEF	0.581375
TXNDC10	-0.6654
EXOC6	-0.77275
RPS27	0.1145
PNCK	-1.968
FSTL1	-1.4735
AACS	-0.18375
SLMAP	-0.3375
SAMD4A	0.2641
ABRA	0.895
SMARCD3	0.8855
PKNOX2	-2.0635
A4GNT	0.667
C9orf39	-0.810333333333333
RALYL	0.19525
MGC33556	-2.329
C10orf25	0.4445
BBOX1	5.138
NHEDC1	0.36125
XDH	-0.632
GCSH	-1.5535
EDN1	1.34483333333333
MTERF	-0.4335
CLK4	0.253375
ZNF799	-0.288
KCNG1	-1.74075
CXCR4	2.10966666666667
PTPRR	-3.58175
IRAK1	0.22575
LOC401397	-0.72625
TMSB10	1.12164285714286
CXCL3	0.5484
TMC4	0.96975
OR7A10	0.166
STYK1	3.52725
CHRNA10	-0.9875
CCNI	1.5975
EP300	0.665714285714286
LOC165186	-0.0351666666666667
HIC2	-2.96625
SDR-O	0.5515
OR2W1	0.0595
KCNA6	-0.452
TRIM74	-1.52375
REEP6	-1.94475
ATP5G2	-0.9
ERG	0.246375
TMEM42	-0.073
PARN	-0.284166666666667
SOD2	3.8731875
DIRAS1	-0.615
PNPT1	-0.25075
JOSD3	-1.3375
hCG_40738	-0.894
PDE1C	-0.75675
SEMA4D	0.88575
AGPAT1	0.396833333333333
NOSTRIN	-1.13825
MAP3K3	0.0741666666666667
MAX	0.64
CAPS	1.06133333333333
SERPINA12	0.1865
OSBPL8	-0.09475
RICS	1.0738
NR4A2	-0.3425
PPCS	1.0875
LONP1	-1.00675
SCYL3	1.165
HERC2P2	-1.774
FIBCD1	-1.064
C15orf41	-0.38575
DMC1	-0.696166666666667
C20orf27	0.29675
RPS6KA5	-1.4483
FAHD1	-0.216833333333333
SLC12A4	0.31225
BRCA1	-1.83158333333333
GBL	0.33175
SLK	-0.247666666666667
NUDT9P1	-1.257
NOXO1	4.608
USP52	-1.988
BAZ1B	0.89375
SLCO2B1	3.4275
BBS12	2.94283333333333
LRGUK	-0.410333333333333
TERF2IP	-0.23975
COL1A1	3.763
KIAA0090	0.67425
GRK5	-0.585166666666667
AP1S2	0.1985
TMEM52	0.2835
CA11	-0.6715
OR4A15	0.4705
ACBD3	1.4853
SPAG11B	0.2185
PRDM2	0.6744
FOXP3	0.308
SMYD3	-0.3963
LOC389199	1.9655
LGI2	1.66216666666667
NAPE-PLD	-0.6629
ANKRD6	0.4765
WDR45	0.5215
SHROOM1	-0.74475
PSCD3	-0.1125
PYY	0.192
KCNC1	-0.7515
ARHGEF9	1.2052
OR8J1	0.0185
GPR55	0.110833333333333
NS3BP	-0.208
C10orf22	0.552166666666667
NAT8L	-1.36625
DUSP4	-1.702
FOXM1	-0.0155
GRAMD2	1.2684
ZBTB48	-0.0516666666666667
BUD31	0.2365
PABPC5	0.821
CCDC41	-0.93875
FBXO11	-0.00575
C6orf148	-0.52
RFXAP	-1.00325
C6orf15	-0.0655
CDK8	-0.685833333333333
C6orf70	-0.717
TESSP2	0.3925
ALG2	0.5275
PPP1R3D	0.706
TPM3	0.192777777777778
SYT13	-2.74075
EPB42	-0.631333333333333
CETN3	-0.929
PRY	0.228
NTHL1	-0.289833333333333
POLR2B	0.8525
RPS28	1.07475
P2RX3	0.2445
LYZL4	-0.00750000000000001
WBP4	-0.2035
PMM1	-0.433
C11orf79	0.4995
CBLL1	-0.6115
IL1F10	-0.0401666666666667
VAX2	0.898
SETDB1	0.034
LRAP	-0.693333333333333
GCLM	-0.146166666666667
CPEB3	0.12125
PPM1A	0.2803125
INTS1	-0.6985
CAMTA1	0.41775
SAMSN1	-0.4015
LOC158830	-0.899166666666667
GMPPA	0.0265
AIPL1	0.61675
IL24	0.23075
BDKRB1	-2.04233333333333
MLF1	2.2573
TAF12	-0.48925
ID1	-1.9245
THADA	-0.176875
PIK3CB	0.74325
OR4N5	-0.329
TBC1D17	0.202
COX8A	-0.20375
CDCA4	-0.6805
C2orf44	-0.5585
ZNF534	-1.1585
IMMP1L	-0.529
NIPSNAP3B	-0.47925
FTMT	0.656625
PWP2	0.2855
MMP15	0.8255
DNAH11	-0.4335
MTMR14	0.48875
DNAL4	1.6025
IPP	-1.03525
TMEM59	0.34125
C1orf157	0.24
RGS4	-1.09783333333333
DDX18	-0.304833333333333
SNX6	-0.13475
ZNHIT2	1.001
NCDN	1.60283333333333
FLJ33534	0.16875
RAG1	-2.107875
OR4D10	0.649
PTPN5	-0.314
POMT1	-0.44025
LRRC8A	-0.9463
CYP1A1	-1.312
CAPN1	-0.0415
DDHD2	-0.058125
GRIK2	0.09875
GNRHR	0.70875
PPBP	0.73275
HTR3A	2.785
SLITRK4	0.28725
ANKRD49	-0.61
BTF3	-1.0657
SARS	-0.3985
C13orf18	1.33583333333333
CACNB1	-0.137714285714286
QKI	0.907409090909091
SETMAR	0.065375
MAN2B1	1.75716666666667
EML3	-0.431
ACADL	-0.2555
OFD1	-0.436
DEFB114	-0.3555
CGA	-3.1417
PEX16	-0.419833333333333
LRRC10	-0.3595
GNG12	-0.062
C1orf152	0.299833333333333
CHRM1	-0.054
CD53	2.27475
DBH	-0.50425
TFAP2B	-2.039875
HIST1H2BJ	-0.197
FAM46D	-0.2685
TMEM11	-0.18775
C3orf32	-3.843
PCCB	-0.47275
IPO13	0.3265
C6orf105	-2.57525
COMMD5	2.181
SUV420H1	0.2298
LTBR	1.84725
ARHGAP15	-0.70925
HDHD2	-0.5815
TDRKH	-0.1235
LOC401052	-0.0385
PSG4	-1.55175
GNB4	0.2947
SPATA4	-0.049
SLC9A3	0.01
OSBP	-0.229
NBPF3	-0.98025
DOCK11	-0.5715
SLC39A5	-1.60183333333333
PRR5	1.2166
C10orf63	1.0545
SMTNL2	-1.2555
ADRA1A	0.2675
ASAH1	1.774
DOM3Z	0.8384
GIPR	1.12983333333333
AHI1	-0.6045
NADSYN1	-0.0713333333333333
RGS14	-0.1003
IL18BP	1.2909
RTN4RL1	1.11166666666667
ARMC6	0.30375
PSMD5	-1.16016666666667
HK3	3.7747
OR4S1	0.165
RSU1	1.0037
MAD2L1	-0.755444444444444
EIF4A3	0.68925
DLEC1	-0.0113333333333333
E4F1	-0.24
CHMP2B	0.5437
CAMSAP1	-0.2425
RPS21	-0.176333333333333
ARID5A	0.70075
UBE2N	0.0368
IGSF8	0.0738333333333333
MAGEB6	-1.0535
ACAD11	-1.3917
MGC4172	-1.2005
LMO4	2.483
KLKB1	0.61975
HP	-1.233
HDAC3	-0.44925
SCHIP1	0.35775
CLCA1	0.0865
OLFML2A	-0.161625
C1orf112	-0.2575
KIF19	0.511416666666667
HAPLN4	-0.3941
CXCR7	-0.107166666666667
GOT2	-0.3144
RAB38	-2.861
DCX	-0.67825
PPM1H	1.73741666666667
NFYC	0.880666666666667
KIN	1.034375
ZNF228	0.033
PLSCR4	0.855
HIG2	-0.01475
FAM79B	0.5435
C21orf86	-0.5544
KCNK10	0.32025
ZNF738	-0.926
FSTL5	0.200166666666667
OR6A2	0.376
OTOA	0.908333333333333
EXOC1	-0.218625
AHRR	-2.217125
PDAP1	-1.03166666666667
C19orf6	0.591
ZAN	0.1755
LY6G6E	-0.2265
EIF4E2	-0.07025
C20orf198	0.14425
ZNF324	-0.24225
CYP3A5	-3.72333333333333
ENTPD7	1.75233333333333
MBOAT5	0.897666666666667
GJB5	-1.63925
TTC13	0.987
S100Z	-1.12983333333333
KIAA0664	-0.626
PDGFRB	1.16958333333333
IL17D	-1.2975
OR56B4	0.4225
RDX	-1.46666666666667
SLC34A3	1.6505
IL28B	0.8225
JUND	-0.1835
CHRNB1	-0.598375
CAMK2B	-1.18175
FETUB	-1.6065
CXorf23	-0.105625
MRTO4	-0.153
TTC3	0.5639
NDUFB8	0.0701666666666667
EDG2	-1.4015
SEMA3G	0.02375
IL23A	0.7415
GRHL1	0.7455
LOC441054	-0.7745
WDR65	0.673625
PSTK	0.8045
STOML3	-0.170333333333333
R3HDM2	-0.7016
C5	-3.24775
SLC2A10	-0.0133333333333333
C3orf22	0.49475
PAQR3	0.600923076923077
ANKRD26	-0.624333333333333
HCRTR1	0.464
LOC399947	0.0705
PSD2	0.12175
TIGD2	0.745333333333333
SCRN1	-0.786125
COQ10A	-1.35125
DDI2	-0.181
METTL7B	0.0293333333333334
UCN2	0.8465
FAM92A3	-0.499
WDR16	0.341
ZNF511	-0.384
ZMYM5	0.137375
POLR3G	-1.25475
ZNF586	-0.92825
C1orf49	0.317666666666667
TANK	0.0406666666666667
RCAN1	0.8335
PELI3	0.7325
LIMD2	0.929833333333333
TMEM189	0.0585
NTN4	-3.776125
LOC151300	0.576
CLEC2A	-0.328
GPR135	-0.847375
DPYSL4	-3.0168
JAK2	1.5235
TSHZ1	0.360333333333333
TM9SF4	0.019375
ZNF264	0.299833333333333
SIRPG	1.869125
BICD1	-1.05175
HERC6	0.9595
METTL5	-0.9085
CASP1	1.95925
PRRT1	0.128166666666667
PLA2G4C	3.192
ICA1L	-0.195428571428571
TPTE2	0.635
OTUD7A	1.24266666666667
AQP11	-2.78625
APOA2	-4.1536
KALRN	-0.713
SECTM1	1.31
IFNAR1	1.042
TALDO1	0.72625
RAB11FIP4	-0.720333333333333
EIF5A	-1.0355
FAM49A	4.12025
NEGR1	-0.246333333333333
YTHDC2	-0.598375
EHD2	-1.075875
NCF1	3.8873
SCRT2	1.3565
HOXA5	-2.25666666666667
NUP133	-0.04575
FGF12	-1.557
SLMO2	0.070875
SNTA1	-1.221
CACNG2	0.60725
GCM1	0.264375
ELF1	-0.407333333333333
TLR5	3.023
TCFL5	-0.103083333333333
RBMY2FP	0.433
LOC100125556	0.3115
FAM129B	0.65625
MAP3K7IP1	-0.12475
NCK2	1.0795
OXA1L	0.138
FMO9P	0.1005
ZSCAN12	-0.35775
PSMD12	-0.00266666666666666
HSCB	0.038
CLDN10	-3.3935
MGC13053	-0.2205
HPCAL4	-0.683333333333333
ASZ1	-0.516
MEX3D	0.357666666666667
NFAT5	0.8839
CSPG4LYP1	-0.0215
FBXO3	-0.9486
DVL1	0.0425
CMKLR1	2.33983333333333
TYMS	-0.9735
PEF1	1.815
ZNF750	0.396
MCM5	0.2779
MEGF11	-0.717
KCNK7	0.2815
PTP4A3	1.7735
C1QTNF2	-1.6735
OR6S1	-0.425
FAM122B	-1.4575
ZNF551	-0.793375
HBQ1	-1.795
GEMIN6	0.1255
ARSK	-1.57125
RBP7	2.44
CPNE9	0.18625
DSC1	1.457
LOC730112	-0.39275
MAP2K4	-0.264
HS3ST5	-1.4165
EPB41L3	0.4245
TEKT2	0.12775
CDKN2B	-1.1285
ZNF480	-0.504
MAP3K6	0.8993
MAP6	0.828
HN1	0.6877
OR2L13	0.3042
SLC16A11	0.56375
FAM96A	-0.092
APOL1	0.8405
C5orf32	0.281
RTP1	0.755166666666667
RNF175	1.043125
ZBTB41	0.763375
AHCTF1	0.361
SAE2	-0.392
ITGA2	-1.15808333333333
MME	-0.752166666666667
CCDC14	-1.95375
MAST4	-0.0633571428571429
KRT33B	-0.0905
KCTD2	-0.0746666666666667
WDR26	0.5115
MFI2	1.599625
NR4A3	0.7535
ARSA	0.807
UNKL	-0.218333333333333
SULT6B1	-0.0275
CCNA2	-0.483
SOX15	-0.6545
PPAPDC1B	0.0505
C19orf44	-0.167
MCAT	1.24408333333333
ARID1B	0.302375
OR52N1	1.1005
C12orf48	-0.886
MAGI1	-0.502875
NIPA2	-0.04625
GBX2	-1.11075
RSHL3	-0.554125
RAVER1	0.767666666666667
C15orf17	-0.163
SLC30A2	-0.065375
ZNF518	0.195
PCYT1B	-1.08125
C10orf114	-0.70725
EIF3H	0.31725
SLC25A39	-0.664333333333333
KIF1B	0.398125
AMOTL2	0.56325
C6orf120	-0.395625
PSRC1	-1.0085
PLA2G10	-1.011625
KIF5C	0.476875
MRPL37	-0.238
C17orf62	1.02516666666667
C9orf135	-0.326166666666667
DUSP10	1.0117
CLCNKB	0.3595
PSMA5	0.28725
C8orf53	0.10275
AMPD3	2.29216666666667
PIAS1	-0.10925
ADCYAP1R1	-0.3135
GYLTL1B	0.7475
CDH20	-0.0125
FBXO7	0.1075
TMEM134	0.701166666666667
FLJ14213	0.3735
ZNF3	-1.13725
LRRFIP1	-0.168916666666667
CNOT2	-0.152833333333333
ABI3	3.5215
ALDH5A1	0.492083333333333
HNT	0.3103
SERPINA4	-2.26075
TK2	0.520333333333333
STMN1	-0.803555555555555
GUCA2A	0.0308333333333333
GALNT10	-0.370642857142857
DPP6	-0.65735
C9orf93	-0.5725
PRELID2	-1.36975
STK39	-0.09325
SFTPA1	-0.60625
CKS2	-0.181777777777778
RHO	-0.032875
C20orf135	-0.10375
XKR3	-2.4055
CR1	1.322375
RPS6KA2	0.063
C20orf112	0.53875
MRPL22	-1.18
C4orf23	-0.0611666666666667
GADD45B	0.84175
KLHDC1	0.499833333333333
C2orf48	-0.883
ZNF287	-0.031
DAAM2	-1.55825
DPPA2	-2.81016666666667
TCTN3	1.46016666666667
DNAJB11	0.49075
FPR1	4.16575
DEFB4	0.1365
PTCD2	-1.7832
SMOC2	3.34416666666667
CABP7	0.9775
SERPINB11	0.40725
MAGEF1	0.80525
NDE1	-0.254
ITGA10	0.431
FSHB	-0.144
ANXA2	0.95
HORMAD2	0.27075
HLCS	0.6355
MCF2L	0.683666666666667
FH	0.15975
TBC1D24	0.73075
KIAA1505	0.99175
LGALS2	2.558
CNBD1	-0.648
SYNPO2L	-1.07675
PTPN23	-0.3565
C1orf183	-0.658666666666667
MAGEA8	-2.403
DGCR8	-2.08675
GSR	-1.0825
PAQR7	0.447
ZNF676	-1.62675
CACNA1C	-1.0947
SP7	0.4485
PDCD6	-0.4155
NRN1L	-0.4715
BRI3BP	0.0204166666666667
KIAA1183	0.816
ASB4	0.2685
CCL23	1.9606
OBSL1	-1.331125
SLC12A7	1.33758333333333
KIAA0240	0.229
CD1B	-0.194666666666667
FCGR2A	2.1565
MDC1	-1.105
HTR1A	0.266833333333333
OCEL1	-0.03125
ATP11B	-0.8053125
FBXO34	-0.361
PCDH12	3.33333333333333
RPE	0.154
C17orf74	-0.2345
CSDC2	0.416666666666667
PET112L	-0.47725
TMBIM1	1.273
P2RXL1	-0.81825
TCHP	-0.10625
TRMT1	-0.485166666666667
F2RL2	-1.90608333333333
LRRC32	2.323
IMPG2	0.3535
BGLAP	-0.07125
LOC493869	-1.975
MRAS	3.54475
SLC35F5	-0.65525
CBWD1	-0.2445
AXL	-1.618375
ATP2C2	-0.96875
TELO2	0.06575
PNPLA3	-2.482
PCDHB14	1.35975
CD276	0.561
KRT80	-1.5365
DUSP28	-0.7875
CSNK1E	-0.325416666666667
SRP14	0.0565
KCNQ4	0.0875
KRT72	0.489666666666667
CCDC117	0.019125
C6orf89	-0.0742777777777778
TUBB2B	-2.07383333333333
RTN4IP1	0.0715
CR1L	-0.165666666666667
CEND1	0.499875
C12orf41	-0.841
RNF31	1.28925
UBN1	0.110666666666667
C17orf32	0.5065
SLC5A7	0.39375
GPR92	1.54016666666667
ESAM	2.0697
CTNNA1	-0.1705
HRBL	-0.4295
CBX4	0.61675
TMEM182	-0.399
SH3TC2	-1.78016666666667
IL10	1.267
PXMP4	-1.3125
RNF167	-0.5068
PAK7	1.45716666666667
ETV3	-0.296
ATPIF1	-1.01666666666667
LOC554207	-1.09416666666667
OR8H1	0.069
WDFY3	0.378625
DPM1	-0.66575
GPSM1	-0.528
WDR92	-0.2299
LRP1	0.861
ANKH	1.7145
THUMPD3	-0.1885
POLR1B	-0.30525
OLFM4	6.52066666666667
RAD9B	0.42725
TSPY2	-2.9665
PAX6	-1.25883333333333
SCG2	-3.57225
SLC17A6	0.69425
FMO3	1.274625
PADI4	0.03175
TUBB4	-0.8064
NLK	-0.08325
POU4F3	-0.2815
SDF4	0.3215
ITGBL1	0.506666666666667
NETO1	-1.463375
TAP2	0.53
ABBA-1	1.55
GNAI1	0.789
VPS4B	0.31525
NOPE	-0.9772
GALNT6	0.254166666666667
SESN1	-1.234875
GBE1	-1.74233333333333
CLASP1	-0.1035
RASGEF1B	2.135125
ACOT11	0.637285714285714
AFAP1	-0.25925
OR2H2	0.13775
DPY19L2P1	-0.634
DZIP1	-1.9485
SEC22C	-0.275
GPR161	-0.488416666666667
RNF146	0.38275
WDR74	-0.179125
GALP	0.1685
PURA	-0.34975
DNPEP	0.23975
RP11-78J21.1	-1.9035
ERBB2	-0.311625
FANCM	-0.523166666666667
NEO1	-2.632
DDX3Y	-4.1217
RPS3A	0.243625
MXRA7	0.135714285714286
LGALS3	-1.19383333333333
GLT8D1	-0.758
CFL2	-1.49916666666667
UPB1	1.18325
NAP1L5	0.865625
CLDN14	2.8155
DHX38	0.25225
BTBD1	0.23075
TARS2	0.065
ABCF1	0.2702
FCF1	-0.185166666666667
LRRC49	0.983
GUCY1B2	0.7255
C1orf177	0.130833333333333
SMARCA4	0.015
LRP8	-0.623666666666667
TAGLN3	0.5515
MRPL14	0.276
TTRAP	0.72125
ZDHHC20	0.962
NFE2L3	0.987
KIAA1377	-0.611375
PALMD	-0.0325
TMEM43	-0.1155
TTL	-0.5535
STAT5B	-1.43133333333333
SSB	-0.975
OR10H5	0.0325
SLC22A13	-0.74675
AKAP3	1.2215
TIMM23	-0.104833333333333
OAS2	1.61416666666667
KIAA0423	0.31875
TRIM11	0.182
GLIS3	0.735875
TMEM50B	1.24166666666667
ARHGEF4	-0.24525
DEGS1	0.584363636363636
TBL1XR1	1.41073333333333
G6PD	-1.24375
SP140	0.5127
MUC17	0.0507142857142857
NUDC	-0.4603
DNAJC5B	2.408
SCARA3	-0.608666666666667
CPA3	3.211
BCAT2	-0.348125
MFN1	-0.1246
NRG3	0.2185
SNX11	0.9185
PLEKHH1	-1.5165
GPR177	-2.035
HCFC2	1.0855
TCAP	-1.243
MOCOS	-0.37675
C14orf93	-0.474
PRDM10	-0.449833333333333
SLC16A4	0.2735
SRGAP1	0.145166666666667
VIP	0.505
DUSP27	0.0065
LILRA1	1.6652
MC2R	0.031
MGC24103	-2.54425
MBTD1	-1.2065
FUT11	-0.0573333333333333
USP33	-0.4648
C15orf39	-0.10175
MAP3K12	-0.9685
PAAF1	-1.257
BARHL1	-0.4665
FLJ16165	-0.527
PIWIL2	-2.99375
SYNE1	-0.279833333333333
CMTM4	0.9695
TSPYL1	-0.1215
GUF1	0.878333333333333
TMEM157	0.0765
