Hybridization REF	TCGA-D8-A143-01A-11R-A115-07
DLEC1	-0.595166666666667
E4F1	-0.506
CHMP2B	0.8004
CAMSAP1	-0.4715
RPS21	-0.816333333333333
ARID5A	2.01975
UBE2N	-0.4296
IGSF8	1.13366666666667
MAGEB6	-1.5305
ACAD11	-1.4164
MGC4172	0.853
LMO4	3.09825
KLKB1	-0.13625
HP	-0.349
HDAC3	-0.162
SCHIP1	1.52025
CLCA1	-0.0725
OLFML2A	0.41025
C1orf112	0.431
KIF19	0.930583333333333
HAPLN4	-0.0489
CXCR7	-0.578833333333333
GOT2	0.1804
RAB38	-0.628875
DCX	4.9955
PPM1H	-1.12608333333333
NFYC	0.329333333333333
KIN	-0.095625
ZNF228	1.58475
PLSCR4	0.385
HIG2	0.12875
FAM79B	4.9965
C21orf86	-0.2049
KCNK10	0.523
ZNF738	0.579375
FSTL5	-0.8105
OR6A2	1.0685
OTOA	0.2525
EXOC1	-0.910875
AHRR	-4.559375
PDAP1	-1.41816666666667
C19orf6	-0.458625
ZAN	0.245
LY6G6E	0.3755
EIF4E2	-0.1095
C20orf198	-1.07925
ZNF324	-0.3375
CYP3A5	-3.90283333333333
ENTPD7	1.39683333333333
MBOAT5	0.1915
GJB5	3.2675
TTC13	1.30575
S100Z	-1.77933333333333
KIAA0664	-0.569333333333333
PDGFRB	0.93475
IL17D	-1.88075
OR56B4	0.212
RDX	-0.731833333333333
SLC34A3	0.026
IL28B	0.1935
JUND	1.40475
CHRNB1	-0.2425
CAMK2B	1.16175
FETUB	-0.84
CXorf23	1.03675
MRTO4	-0.746625
TTC3	-0.4423
NDUFB8	0.352666666666667
EDG2	0.48975
SEMA3G	-0.10825
IL23A	-1.331
GRHL1	2.2062
LOC441054	-0.653
WDR65	-0.0657142857142857
PSTK	0.39475
STOML3	0.3675
R3HDM2	-0.7188
C5	-1.817
SLC2A10	0.386333333333333
C3orf22	0.32275
PAQR3	-0.0459230769230769
ANKRD26	0.0913333333333333
HCRTR1	0.1615
LOC399947	-1.3975
PSD2	-0.07025
TIGD2	1.50683333333333
SCRN1	-1.033
COQ10A	-0.9665
DDI2	-0.313
METTL7B	-0.837
UCN2	0.37825
FAM92A3	0.39275
WDR16	-0.1765
ZNF511	0.277833333333333
ZMYM5	-1.543125
POLR3G	-2.946
ZNF586	0.0035
C1orf49	1.64333333333333
TANK	0.632833333333333
RCAN1	0.182
PELI3	0.667666666666667
LIMD2	0.961583333333333
TMEM189	0.081
NTN4	-2.825125
LOC151300	0.0405
CLEC2A	-1.702
GPR135	-0.636375
DPYSL4	1.6422
JAK2	-0.5335
TSHZ1	-0.321833333333333
TM9SF4	-0.489875
ZNF264	0.530333333333333
SIRPG	1.890875
BICD1	0.773
HERC6	0.794166666666667
METTL5	-0.191
CASP1	1.2515
PRRT1	-0.0873333333333333
PLA2G4C	1.0145
ICA1L	0.452428571428571
TPTE2	-0.0468333333333333
OTUD7A	0.472833333333333
AQP11	-0.85325
APOA2	-4.3953
KALRN	1.3639
SECTM1	1.64416666666667
IFNAR1	0.35075
TALDO1	-0.15775
RAB11FIP4	-0.394166666666667
EIF5A	-0.683
FAM49A	2.45375
NEGR1	-0.206166666666667
YTHDC2	0.898
EHD2	-1.689875
NCF1	1.9624
SCRT2	0.202
HOXA5	1.25166666666667
NUP133	0.97175
FGF12	0.7413125
SLMO2	0.164125
SNTA1	0.182375
CACNG2	0.313375
GCM1	0.098875
ELF1	-0.6955
TLR5	3.681
TCFL5	-0.220416666666667
RBMY2FP	-1.333
LOC100125556	0.514125
FAM129B	-0.0675
MAP3K7IP1	-0.255375
NCK2	0.3285
OXA1L	-1.071
FMO9P	0.0715
ZSCAN12	0.451
PSMD12	0.178833333333333
HSCB	0.12075
CLDN10	5.49025
MGC13053	-0.876
HPCAL4	0.197
ASZ1	-1.01
MEX3D	0.280166666666667
NFAT5	-0.5895
CSPG4LYP1	-0.0248333333333333
FBXO3	0.961
DVL1	-0.430333333333333
CMKLR1	1.62566666666667
TYMS	-1.072375
PEF1	0.8415
ZNF750	2.0965
MCM5	-0.194
MEGF11	-0.178
KCNK7	0.215
PTP4A3	0.698
C1QTNF2	1.98683333333333
OR6S1	0.2785
FAM122B	-0.31375
ZNF551	-0.521
HBQ1	-2.0585
GEMIN6	1.02375
ARSK	-0.83575
RBP7	3.06333333333333
CPNE9	-0.19225
DSC1	0.74
LOC730112	-0.67325
MAP2K4	1.019
HS3ST5	-1.4705
EPB41L3	0.45525
TEKT2	0.6205
CDKN2B	-0.595166666666667
ZNF480	-0.75725
MAP3K6	1.3368
MAP6	1.7535
HN1	1.0044
OR2L13	-0.02
SLC16A11	0.4985
FAM96A	-0.754
APOL1	-0.203
C5orf32	-0.87
RTP1	-0.466666666666667
RNF175	1.346875
ZBTB41	1.8
AHCTF1	0.53
SAE2	0.0184
ITGA2	1.663
MME	-1.66233333333333
CCDC14	-1.4395
MAST4	-0.236571428571429
KRT33B	-0.348
KCTD2	-0.1175
WDR26	0.564
MFI2	0.50325
NR4A3	-0.188625
ARSA	-0.87475
UNKL	-0.145666666666667
SULT6B1	0.251
CCNA2	-1.71483333333333
SOX15	0.186
PPAPDC1B	-0.64375
C19orf44	0.7185
MCAT	0.15875
ARID1B	1.03475
OR52N1	-0.4435
C12orf48	-0.53625
MAGI1	-0.33175
NIPA2	-0.434
GBX2	0.72275
RSHL3	1.168
RAVER1	-0.0065
C15orf17	-1.49475
SLC30A2	2.30125
ZNF518	0.000499999999999987
PCYT1B	-1.712
C10orf114	-2.1515
EIF3H	-0.043
SLC25A39	-0.250833333333333
KIF1B	0.333125
AMOTL2	-0.0385
C6orf120	1.5015
PSRC1	-0.3245
PLA2G10	-0.294625
KIF5C	-0.11575
MRPL37	0.177
C17orf62	0.28
C9orf135	-1.7545
DUSP10	0.7226
CLCNKB	0.8155
PSMA5	0.180625
C8orf53	-0.03925
AMPD3	0.290333333333333
PIAS1	-0.728
ADCYAP1R1	-0.133
GYLTL1B	1.0765
CDH20	-0.0975
FBXO7	-0.24625
TMEM134	-0.163333333333333
FLJ14213	0.346833333333333
ZNF3	-0.57625
LRRFIP1	-0.15825
CNOT2	-0.3705
ABI3	1.95525
ALDH5A1	0.329166666666667
HNT	0.8306
SERPINA4	-2.88125
TK2	0.449083333333333
STMN1	0.933
GUCA2A	0.154
GALNT10	1.64621428571429
DPP6	-0.79955
C9orf93	0.18875
PRELID2	0.240625
STK39	-0.346375
SFTPA1	-1.44375
CKS2	-0.948555555555556
RHO	0.0995
C20orf135	0.02975
XKR3	-2.6905
CR1	0.758875
RPS6KA2	0.633642857142857
C20orf112	0.44475
MRPL22	0.00475
C4orf23	0.0148333333333333
GADD45B	0.752
KLHDC1	0.174166666666667
C2orf48	-0.982
ZNF287	2.4495
DAAM2	-0.4755
DPPA2	-3.58383333333333
TCTN3	0.445333333333333
DNAJB11	0.641125
FPR1	2.97125
DEFB4	-0.0665
PTCD2	-1.7621
SMOC2	4.47033333333333
CABP7	1.65975
SERPINB11	0.0555
MAGEF1	1.85075
NDE1	1.42583333333333
ITGA10	0.9925
FSHB	0.367
ANXA2	0.9395
HORMAD2	0.431
HLCS	0.22675
MCF2L	1.61458333333333
FH	0.844375
TBC1D24	2.1215
KIAA1505	0.4335
LGALS2	-0.38975
CNBD1	-0.2325
SYNPO2L	-0.9915
PTPN23	-0.4655
C1orf183	0.552
MAGEA8	-3.06625
DGCR8	-1.50475
GSR	-0.27
PAQR7	-0.05425
ZNF676	0.3965
CACNA1C	-1.226
SP7	0.2215
PDCD6	-1.17375
NRN1L	-1.721
BRI3BP	-0.0610833333333333
KIAA1183	0.169
ASB4	0.1515
CCL23	1.6869
OBSL1	-0.765375
SLC12A7	0.0925833333333334
KIAA0240	0.61975
CD1B	-2.737
FCGR2A	1.91225
MDC1	-0.03175
HTR1A	0.0833333333333334
OCEL1	-0.20775
ATP11B	0.6676875
FBXO34	0.4025
PCDH12	3.1425
RPE	-0.11575
C17orf74	-0.2995
CSDC2	-0.091
PET112L	0.35925
TMBIM1	-0.30775
P2RXL1	-0.257666666666667
TCHP	-0.2735
TRMT1	-1.6345
F2RL2	-1.01608333333333
LRRC32	1.92483333333333
IMPG2	0.318
BGLAP	0.42425
LOC493869	-1.48375
MRAS	2.72725
SLC35F5	0.0845
CBWD1	0.2545
AXL	-2.848375
ATP2C2	2.1355
TELO2	-0.018
PNPLA3	-1.0255
PCDHB14	-0.7465
CD276	0.5425
KRT80	-1.048375
DUSP28	-0.0855
CSNK1E	-0.03875
SRP14	0.76
KCNQ4	0.276
KRT72	0.0461666666666667
CCDC117	0.12875
C6orf89	-0.723555555555555
TUBB2B	-2.0825
RTN4IP1	0.196
CR1L	-2.807
CEND1	0.033875
C12orf41	-0.832666666666667
RNF31	-0.63475
UBN1	0.564666666666667
C17orf32	1.03575
SLC5A7	0.13825
GPR92	0.187
ESAM	2.3022
CTNNA1	0.36575
HRBL	-0.0499
CBX4	-0.229
TMEM182	-0.178
SH3TC2	-0.585166666666667
IL10	0.681666666666667
PXMP4	-2.385
RNF167	-0.2702
PAK7	2.62333333333333
ETV3	-0.3005
ATPIF1	-0.208
LOC554207	-1.602
OR8H1	0.11775
WDFY3	0.433125
DPM1	-0.102
GPSM1	-0.1075
WDR92	0.5456
LRP1	-0.147333333333333
ANKH	-2.23475
THUMPD3	-0.3685
POLR1B	-0.63525
OLFM4	6.92033333333333
RAD9B	0.62825
TSPY2	-3.6145
PAX6	-0.9605
SCG2	-3.10925
SLC17A6	0.497
FMO3	4.24975
PADI4	0.041
TUBB4	-0.0176
NLK	0.581
POU4F3	0.0605
SDF4	0.071
ITGBL1	0.802833333333333
NETO1	-1.80725
TAP2	0.571875
ABBA-1	-0.0586666666666667
GNAI1	0.613
VPS4B	0.0035
NOPE	-1.0921
GALNT6	2.38016666666667
SESN1	0.47675
GBE1	-0.781444444444444
CLASP1	-0.04975
RASGEF1B	1.239
ACOT11	0.309714285714286
AFAP1	0.969
OR2H2	0.3405
DPY19L2P1	-1.32675
DZIP1	0.108
SEC22C	0.153083333333333
GPR161	1.41233333333333
RNF146	0.2435
WDR74	-1.168875
GALP	-0.0935
PURA	0.671
DNPEP	0.0389166666666667
RP11-78J21.1	-0.832
ERBB2	0.773625
FANCM	-0.202416666666667
NEO1	1.03533333333333
DDX3Y	-4.9549
RPS3A	-0.15425
MXRA7	-1.20478571428571
LGALS3	-1.81783333333333
GLT8D1	-0.394
CFL2	-2.0615
UPB1	0.0705
NAP1L5	-1.467125
CLDN14	-0.02425
DHX38	-0.272
BTBD1	-0.917
TARS2	0.725666666666667
ABCF1	0.0399
FCF1	0.652
LRRC49	-0.4045
GUCY1B2	-2.5365
C1orf177	0.1935
SMARCA4	-0.0697142857142857
LRP8	-1.31616666666667
TAGLN3	-0.76675
MRPL14	-0.1125
TTRAP	0.859
ZDHHC20	0.165
NFE2L3	0.97
KIAA1377	-0.37425
PALMD	2.2211
TMEM43	-0.143
TTL	-0.648875
STAT5B	-0.121166666666667
SSB	-0.655625
OR10H5	0.123
SLC22A13	-1.32875
AKAP3	1.186
TIMM23	-0.275
OAS2	0.821909090909091
KIAA0423	0.261
TRIM11	0.538166666666667
GLIS3	1.273875
TMEM50B	0.192166666666667
ARHGEF4	-0.382
DEGS1	0.838181818181818
TBL1XR1	0.860133333333334
G6PD	-0.392
SP140	0.7838
MUC17	0.229142857142857
NUDC	0.1745
DNAJC5B	2.3095
SCARA3	-0.00766666666666665
CPA3	5.227
BCAT2	-0.113125
MFN1	0.9836
NRG3	1.6195
SNX11	0.2405
PLEKHH1	0.159666666666667
GPR177	-0.0935
HCFC2	0.048
TCAP	-1.41825
MOCOS	-3.88425
C14orf93	-0.19275
PRDM10	-0.100333333333333
SLC16A4	-0.01475
SRGAP1	-0.231166666666667
VIP	0.12525
DUSP27	0.159166666666667
LILRA1	0.3207
MC2R	-0.1075
MGC24103	-4.09875
MBTD1	-2.268
FUT11	0.269666666666667
USP33	0.5162
C15orf39	-0.5005
MAP3K12	-1.392375
PAAF1	-0.895333333333333
BARHL1	0.122
FLJ16165	0.1625
PIWIL2	-3.30625
SYNE1	-0.694833333333333
CMTM4	-0.465125
TSPYL1	0.6829
GUF1	0.418333333333333
TMEM157	-0.7015
WDR44	-0.51825
HIST1H3C	0.08625
DKFZp666G057	2.2785
RNPEP	0.232
GAS2L2	1.513
ADH4	-5.24925
GRPR	1.158
FBXL17	0.01975
ZBTB10	0.519833333333333
Gcom1	-0.364666666666667
HTRA1	0.1603
ZNF585A	-0.279166666666667
SLC26A2	2.02007142857143
OTOP3	0.547333333333333
WISP1	1.96555555555556
ATP2B4	-0.9655
FLJ10769	0.61775
CRAMP1L	-0.115125
CHST12	-0.502
RAB22A	0.3525
TARDBP	-0.0919285714285714
STAU1	0.59475
CRB3	2.3735
MIG7	0.8715
CHMP1A	0.0383333333333333
ZNF160	0.289375
B3GALT6	0.321
BARX1	-1.56533333333333
C6orf167	0.4790625
NXNL1	0.724
DHX29	-0.75325
HADHB	0.423
PLXNB2	0.758625
ILDR1	-1.59525
SLC15A3	1.285
GAS2	-2.16416666666667
C20orf69	-0.5825
NUMB	-0.68075
TNIP1	-0.2405
MESP1	0.954833333333333
PSKH1	0.6315
NSFL1C	0.11525
RHOG	-0.3555
HEY1	-1.3845
KNG1	-1.941125
ITGAX	1.1702
LIN9	0.342666666666667
CANT1	1.049125
XRN1	0.759142857142857
CCDC96	1.3551
HEATR6	-0.793
GNG7	1.09475
RUNX2	0.54025
SOX1	1.5975
FCRL5	1.7776
ZNF99	0.905375
FAM9A	0.8695
SNX22	0.874
MBNL3	-0.1425
ODC1	-1.1323
ADORA2B	-0.038
NR2F6	0.719
ZFYVE16	-0.800222222222222
SYNJ2BP	0.5157
POLE	-1.535625
E2F2	-0.0295
THRA	-0.267166666666667
PTGES2	-0.8835
HIP1R	-0.258833333333333
TMUB1	-0.835
ENO3	-2.6935
RSPH10B	-0.627
CXorf39	1.048625
IRGC	0.73425
GPR109B	0.442
FLJ13305	1.79
LCE3A	-0.333
TNFRSF18	-1.3655
DET1	0.35025
TRPM3	-0.2365
C16orf79	-1.7915
FECH	0.492333333333333
RAP2A	1.367
CRIP1	-0.524833333333333
AZIN1	0.188625
SLC7A7	2.8375
IL10RA	0.5428
TMEM64	-2.4325
CDC42EP4	1.1603
C16orf58	-0.1595
ARG2	0.9195
POU5F1P4	-5.1095
FAM62B	-0.843375
DNAH8	-2.0976
ASH2L	-0.4935
TSLP	-4.1535
CNTNAP5	0.0405
TMEM16C	-0.86475
IFNA14	-0.16
SLC1A3	0.745
CABYR	1.7345
BCL7B	-0.5845
NUDT13	-1.92
C13orf28	0.56575
C1orf53	1.39175
ARL6IP4	-0.5175
RPL35A	0.54425
EMR3	0.78475
RAB40C	0.546416666666667
SLC41A1	0.469
LRCH1	-0.40525
LY6G5B	-0.785
FAM124A	0.0710714285714286
MGC10981	-3.37666666666667
CLIP3	-0.8687
MAP4K2	0.0731666666666667
CHIC1	-0.54175
SULF1	2.15166666666667
C20orf30	-0.119571428571429
PRDM5	0.17775
ELOVL1	-0.48275
C11orf48	-1.029375
SLC39A10	-0.6685
KCNV1	-0.108
ACP1	-0.305333333333333
ZMYM2	-1.19775
B3GNT6	0.272
C9orf69	-0.289
C2orf15	0.557
C20orf166	-0.587
HSP90AA6P	1.9635
EDG7	2.317
NEURL	-1.277625
LPL	0.805
CLEC2D	-0.362285714285714
GRRP1	1.56516666666667
CD8B	-2.9014
HIST1H3D	0.151833333333333
SLC6A12	0.2255
FAM27L	-0.1085
CD84	1.6056
RASA1	-0.718
PHKG1	2.7095
MAGEA11	-1.165
IMPA1	-0.2223
NPM3	-1.01625
RARRES1	5.509
SH3BP1	-0.184625
B3GNTL1	-0.031
ARPC5L	-0.240666666666667
KLHL26	0.8625
SIM2	0.042625
GJC1	0.0575
C20orf194	-0.099
EXO1	0.20875
SLC2A2	-2.531
LOC285074	-1.26625
LRG1	0.0305
KIRREL	0.5835
PIK3R1	2.66142857142857
C4orf34	0.45
MAF	0.419222222222222
ADCY4	3.19416666666667
ZMIZ2	0.2578
SLC46A3	0.172666666666667
STAMBP	1.2095
CCDC16	0.82475
MS4A12	0.1855
TCF20	0.47175
LRRC46	1.14325
C20orf152	-0.243
MRPS6	-0.170125
ABCB11	-0.1315
KCNC2	-0.240333333333333
CDH19	-2.7308
C9orf123	-0.360833333333333
SSH3	-1.466625
LDLRAD1	-4.131
CCBE1	-1.2265
ZNF135	1.83125
TAAR1	-0.131
WFDC12	0.003
CCDC42	-0.539
FLJ12529	-0.55425
PER1	-0.982166666666667
TIMM50	-0.223333333333333
SMARCAD1	-0.0913333333333333
FAM26C	0.219
TP53TG3	-1.49666666666667
SH3RF1	2.2099
LMCD1	1.684
GPR63	-0.559
FLJ21986	-2.9
AIFM3	-1.3295
MICAL1	-1.42683333333333
BLZF1	1.39566666666667
IQCA	0.2815
PCDHGC3	-0.5365
SAC	1.105
BCL6B	1.705
DDO	1.10375
MARCO	3.84775
DCHS1	0.675666666666667
C1orf170	-0.325333333333333
CD200R1	2.03333333333333
C22orf15	-0.7325
SEPT11	0.941333333333333
ADNP	1.164
UST	-1.3708
C13orf34	-0.814166666666667
RFFL	0.872714285714286
APBA3	0.406
C2orf60	-0.94725
CUTL1	-0.4842
PMS1	-0.567857142857143
ZNF689	0.233
EIF3E	-0.7625
IL9	0.1635
RPL31	-0.961625
LY9	0.853666666666667
ATP2B3	0.118
KDELR2	0.110333333333333
TFCP2	-0.082625
NLRP12	0.29925
FLJ45422	0.41225
TLE4	-0.3993
ZNF570	0.6065
FLJ43806	-0.448
TLK2	0.023375
CIR	0.26925
MARS2	0.1745
COL24A1	0.006
SDF2L1	-0.093
HIBADH	-0.927666666666667
IGFBP3	-2.477
C12orf23	-0.525125
PSPC1	-0.76675
C20orf43	-0.04625
TRAV20	0.644
ARHGAP24	0.17725
KIAA1975	-2.205
C1QA	3.1312
DNTT	-5.25833333333333
C10orf6	0.40675
C11orf41	0.583625
HNRPF	0.340125
COL11A1	4.29133333333333
UBAP2	-0.361333333333333
CDKN2AIPNL	-0.8335
C20orf174	3.83075
SPRED2	1.2015
PLA2G12A	-0.305833333333333
ICEBERG	-1.82733333333333
SCN10A	0.2015
C11orf65	0.50275
GBP5	5.00125
PITPNC1	0.512
POU3F3	0.254
NCOA7	2.612125
LIN7C	0.4889
LOC348840	-1.1655
NKX2-2	-2.495
ANKRD13D	-1.07875
LOC123688	-0.30025
FUT2	1.21483333333333
TAAR8	0.489
FZD4	-0.200666666666667
PNMA3	0.801
OR4L1	0.3315
WIT1	1.24325
EXOC3L	0.88875
ATPBD4	0.0626
KRBA1	-0.83875
UBXD6	-1.679
HOXB7	2.02607142857143
C7orf23	-1.155
UNQ338	2.5005
STAB2	0.93925
CDC20B	0.5025
IRF9	1.03075
CENTG1	-0.528333333333333
TNPO2	-0.986
MCPH1	-0.299
BMS1P5	-2.38275
SLC26A7	1.57275
HIST1H3J	2.22625
C9orf3	-0.9276
LBH	0.5965
MYO1D	1.587875
PTDSS2	-1.37875
NFU1	0.71475
DEPDC4	-0.48375
WNT7B	-0.6067
GLP2R	-0.108833333333333
SETD4	-1.2286
DYNLT3	0.0583
FKBP11	0.199666666666667
SESTD1	0.532166666666667
FLII	0.3515
RPS16	-0.4217
CHPF	0.214666666666667
CSNK2A1	0.222333333333333
SUMO1P1	-0.118
FKBP6	-0.5055
ZNF214	1.738
TWIST1	-1.14833333333333
DDX56	-0.768
TRAM1L1	-0.7135
EPO	-2.934
MRPS18B	-0.564
ZNF682	0.0783333333333333
RPL14	-0.973666666666667
MAFF	0.35325
LOC51136	-0.501375
LY96	-0.45775
DDX20	0.46375
ABTB1	0.2535
ARL5A	-0.1436
CCT6A	2.64925
HEPACAM	-1.79116666666667
EHHADH	1.317
RBAK	0.970166666666667
CGB1	2.3465
ITGB5	0.9599
YIPF3	0.64425
FKBP2	-0.01525
NR1D1	-0.9857
TMEM110	0.0585
NEK2	0.898666666666667
PRAMEF8	-2.173
C20orf52	0.252666666666667
PCDHGA3	0.646
VWA3B	0.437
NDUFA5	-0.182625
THAP9	0.9295
FLVCR2	-0.142166666666667
AP1S1	-1.673875
SMAD6	-1.80575
SAV1	1.86325
SAT1	0.189375
ZNF251	0.767625
ADAMTS7	0.0892
RPP38	0.08525
C1orf211	0.315
YPEL2	0.9224
RBMS1	-0.61975
ZNF445	-0.186833333333333
NRXN2	-0.300166666666667
PGBD4	-0.506125
UGT2B28	3.353
WBSCR16	-0.5665
NLRC3	0.480375
ASTL	0.231
ST6GALNAC1	-1.98375
ZADH2	-0.187625
MLLT4	1.10125
ARL6	1.11366666666667
MEF2C	0.133
CBFA2T3	-2.005
AFF3	-0.387071428571429
COG7	-0.172
MYB	-0.728
PLXNA3	-0.203
XRCC2	-0.919833333333333
MMS19	-0.641125
ST8SIA5	-0.662875
CHPT1	-0.959666666666667
KIAA1712	-0.28025
OR6X1	1.699
ACTR3	0.346
UGCG	-0.701833333333333
OR4P4	-0.097
ZAP70	-3.01825
LPP	1.810375
ZNF485	0.38725
PTPRCAP	0.327
IL12RB1	0.46925
ATRX	0.2567
CHST8	0.10025
C14orf109	1.07725
ARV1	1.22225
NMB	0.692857142857143
COX5A	-0.4325
EIF6	-0.23
MPPED2	-1.87516666666667
SEMG1	-1.7405
CHRDL1	1.966
TRAF3IP2	0.9935
WNK2	0.100625
LILRA4	1.91816666666667
LAMA2	2.46375
PXT1	0.00650000000000001
RLBP1	-2.417
CD300C	0.27525
SLTM	-0.344375
FLJ10404	-0.868625
APOBEC3D	0.314833333333333
RENBP	-0.0303333333333333
ATXN7L1	-0.178
NID1	0.01825
TUBGCP3	1.854875
ITIH5	0.367944444444444
CCDC110	1.5515
C8A	-2.5865
MGC87042	-1.61275
HOXC13	1.579
TFDP2	0.7665
HCP5	1.87075
POLI	0.1515
UCN	-1.85566666666667
ZNF764	0.6445
C8orf45	1.60975
FHL3	0.02675
SPATA5L1	-0.4485
MMRN2	2.87483333333333
NDST1	0.554666666666667
COL20A1	-0.362833333333333
ZNF248	-0.757666666666667
PELP1	0.0898333333333333
MBL2	-2.75783333333333
RNF41	-0.07025
C5orf24	0.593375
THOC5	-0.63375
SERINC3	-0.171
RP11-151A6.2	2.00625
CDCP2	0.21675
HIST1H2AA	-0.309
C11orf75	0.568833333333333
FKBP7	-0.405
DDOST	0.1575
GPNMB	-0.807166666666667
TTF2	-0.509
KCNT1	0.179333333333333
SLC39A14	-1.453125
NGRN	-0.5431
GPR137B	0.63275
MECP2	0.88725
PSMA1	-0.3845
C16orf73	-5.3495
TMEM60	0.190666666666667
CSN3	0.019
NOS1	0.486
RAB7L1	0.677833333333333
YBX2	-0.9405
KIAA1166	0.040375
FUBP3	-0.7365
ABCG1	1.3325
ACACA	0.857166666666667
ARL11	-0.1565
ATOH1	-1.0695
ODF1	0.1774
CREB3L3	-1.74383333333333
TMEM127	0.578857142857143
DSCAML1	-0.44975
PLN	2.37933333333333
LYPLA1	-0.108083333333333
PRDM9	-1.9005
SASP	-0.15625
PLUNC	1.67283333333333
INTU	-0.6425
HISPPD1	-0.98925
LNPEP	-0.272833333333333
YARS2	0.212
APCDD1L	0.935
ZCCHC4	-0.601
FBXO22	-0.506666666666667
TTLL13	-0.248
ZNF669	1.49766666666667
PTGDR	2.347
DDX27	0.0635
KIAA0409	-0.794666666666667
GJB6	0.31075
ASB8	0.188
PLP2	-0.4855
MEPE	0.2255
OR10J5	-0.5715
KRT222P	-0.47
COQ7	1.0175
C1orf101	-0.3955
RERG	0.2001
CHMP5	-0.745
THAP11	0.617625
ZNF43	1.4015
ZRANB3	-0.242
KRT13	4.200875
MRPL19	0.650875
RBBP9	0.73475
SPATA17	1.30925
BXDC5	0.179166666666667
PAFAH1B1	0.42975
MAGEE1	0.4585
OSTF1	0.25925
KIAA0323	0.0996666666666666
TXNDC13	3.54116666666667
CNTN4	0.124875
LCE1B	0.463
UNQ501	0.064
ZNF154	-0.3785
C3orf64	0.9685
SYT5	0.0367
PON1	-0.320333333333333
FLJ10357	-0.685375
ATP4A	0.8835
GNPDA1	-0.563333333333333
MGAT1	0.2535
C14orf121	0.43525
SLC35B2	0.27125
MIER3	-0.618833333333333
CHEK1	-0.20375
ZNF8	0.931333333333333
TXNDC1	0.000333333333333334
CKB	-0.3246
RTN3	0.0810714285714285
FZD2	0.6125
PART1	2.561
PSMB6	0.5605
PCDHB8	-0.5635
PHC3	0.1427
PPP1R8	-0.2115
NOVA2	1.479
TNFRSF11B	-4.422
GOLPH3	-0.168833333333333
UBLCP1	-0.2235
SUHW3	-0.038
TTLL1	1.82075
OPN4	0.2925
OR13G1	-0.1775
ZPBP2	0.606
HSD17B11	-2.459125
C9orf50	0.039
DHDDS	0.145857142857143
CTSW	1.2547
NEFM	-2.95066666666667
MRPL28	-0.2275
SYN1	0.0828333333333333
PIGV	0.4215
ZIM2	-1.34275
APBB1	0.434
SND1	-0.9595
C1orf123	0.180166666666667
CHD3	-0.71625
BHLHB8	0.30975
RNASE2	0.825666666666667
BCAP31	0.202625
SLC25A44	0.486833333333333
CHD6	0.2976
PIB5PA	0.738461538461538
SELS	-0.416
LOC541471	-0.415
FAT2	0.652
ZNF81	0.478
OR4C16	0.453
FLJ10081	-0.8507
LRRC4	2.46475
CS	-0.5655
N4BP2	0.28375
IGFBP7	1.01725
ZNF318	0.03875
NDNL2	0.74975
ZNF609	0.02275
SIRT4	-0.0705
EXOSC10	-0.34875
ECE2	0.559583333333333
OVGP1	0.32
GTPBP3	0.51325
PACS2	-0.3129
C19orf36	-0.729666666666667
ARL4C	-0.325125
ATG4B	-0.370875
UBQLNL	0.35475
RHOXF2B	-4.4545
PLEKHG2	0.756
GALR1	-0.1025
AQP4	0.308333333333333
HDAC7A	-0.652
DCUN1D3	0.689
OR8A1	-0.004
CCRN4L	1.07675
CBR4	-0.235833333333333
KIFC1	-1.956
SLC7A14	-1.4185
LHX5	0.781
TRPC7	-0.631
LPXN	-1.19025
SERPINA1	-2.179
RPS13	-1.7809
BPIL3	0.609
PRKAA1	-0.4855
FADS2	2.0065
ENAH	0.823
PRO1768	0.5495
APBA2BP	-0.74825
LIPH	1.99416666666667
C3orf33	0.5155
RCC2	0.8205
ALDH1A2	-3.6092
RNF103	1.547
AHCY	0.03
ALG12	0.44
CCL17	2.37225
ZNF543	1.07916666666667
ESRRG	3.3409
CNGA1	3.37175
RDH5	-1.842
OTX1	0.5635
PTGFR	-1.40066666666667
CDR2	0.785375
SELE	4.799
NLGN2	-0.458166666666667
EXOSC9	-0.76625
ZNF566	0.557666666666667
KLRC2	-3.8955
GPR12	0.181
KIAA0196	-0.50925
PDRG1	0.1675
SSR3	-0.0767857142857143
MSI1	-0.3075
CST9	-0.83
CC2D1A	-0.168
PLAGL1	-0.264111111111111
ZNF778	0.8735
RNF2	0.25375
KLF6	0.202333333333333
THBD	1.27916666666667
tcag7.1314	0.579
NR5A1	-0.00883333333333333
ABCD2	0.44
DNAJC7	-2.6955
CLEC4C	0.6545
TM2D3	0.185625
CCDC4	-0.288
PLAC2	0.65875
DCD	2.9365
FAAH	0.81375
POLA1	0.215166666666667
TM7SF2	-3.131125
FLJ39822	-1.30333333333333
FLOT2	0.35
MAP4K1	-0.248833333333333
SRP68	-0.3055
C21orf74	-0.719
ARPC5	1.114625
LOC126075	1.54375
HECW2	0.442142857142857
ZDHHC4	-0.0685
ANKRD42	0.1622
PDE9A	0.639333333333333
ABCA8	-0.3545
NDUFS2	0.55225
UBR5	-0.547
BTBD16	-2.35975
LOC554174	1.0475
ZNF20	0.353
KIAA1843	0.1575
WDR17	1.179125
C15orf33	1.6045
RNF113A	-0.62575
CAMKK1	-0.9011
