Hybridization REF	TCGA-B6-A0X5-01A-21R-A109-07
KIAA1598	1.60675
WDR13	-0.184
BSPRY	2.589
PEX12	0.438333333333333
PMP22	-0.1896
tcag7.1136	-0.7325
NPBWR2	-0.0455
HTR3E	0.3445
C2orf39	2.25133333333333
MTL5	0.959166666666667
TRIM16L	-0.3465
COMMD9	0.365166666666667
INADL	1.33357142857143
GPX1	1.31325
SNAPC3	-0.3985
C4orf16	0.8176
GNA12	0.138583333333333
LIMK1	0.31525
PIGC	0.786666666666667
B4GALT5	-0.2098
LOC339524	-0.21625
LRAT	-1.29375
IL18R1	0.163125
CXorf52	-0.4305
AKAP11	-0.8935
GLB1	0.7105
BCL10	-0.10375
MARCH11	-0.341
PLAC1L	0.1235
DTX3	-1.15183333333333
EPHA10	0.938
ARMCX4	-0.259
CTXN3	0.162
MOCS2	-3.8545
USP28	0.10925
HCRT	-0.12
CYBRD1	4.7301
REG3A	0.237
RGS7BP	0.20425
PARP9	1.88525
SEPT6	-0.69
MMP10	5.808625
OR2Z1	0.227
OBP2B	-0.0576666666666667
TCN2	-0.730666666666667
CDA	-1.255
TMEM88	-0.739166666666667
ZFY	-0.789833333333333
SLC25A41	-2.4085
CHRNG	0.813666666666667
TAS2R50	0.3875
DEFB129	0.427
CYFIP2	0.2344
TEX11	-0.4145
SPATA8	0.142833333333333
MAP3K11	0.131333333333333
CEBPE	-0.6025
OLIG2	-0.957
DNAI2	0.2405
C14orf106	-0.331
APRT	0.358
AMIGO2	0.272
TMEM26	2.60675
RALBP1	0.406333333333333
TSPYL6	0.230625
EVPL	1.04183333333333
PVRL4	2.20933333333333
C2orf30	0.30875
ITIH4	-0.84475
ADARB2	0.0896666666666667
C1orf104	1.43975
PIM2	-2.424
REGL	0.3155
SLC17A5	0.255833333333333
PIPOX	-1.5635
INSIG1	1.43966666666667
SYNGR1	-0.284833333333333
TEX15	-1.57266666666667
REPIN1	0.162333333333333
PDE4A	1.0376
CAPZB	-0.1485
YPEL3	0.166
C14orf100	0.7095
GINS2	0.46875
C18orf21	-0.267666666666667
CYP1B1	-0.22325
VISA	-0.6097
XYLT1	-1.4675
ZNF440	0.688625
BRWD1	0.114714285714286
GOLPH3L	-0.18025
C11orf77	0.534
ZBTB17	0.3935
SLC19A2	0.63775
C6orf134	0.55225
C9	0.1245
ART5	-1.361375
ARTN	0.935666666666667
TMTC2	1.734
GNRH2	-0.2095
STEAP1	0.1857
RPL39L	-4.10583333333333
FLJ10292	-0.2075
RLF	-1.49125
NAT14	-0.35525
RRN3	0.27475
C11orf16	0.205166666666667
C3orf14	0.279
TEX264	1.55816666666667
C22orf28	-0.194125
C20orf175	-1.1995
XPNPEP2	-0.199833333333333
PDE6A	-0.42625
SPIB	-0.084125
TBCB	0.223
SLC5A11	0.2035
ADRA2C	0.730833333333333
DHCR24	0.55875
MEF2D	0.166375
C6orf114	-1.53
ZPLD1	-0.4005
MYO1B	-1.19333333333333
VAMP8	1.5925
ANKRA2	0.0504166666666667
C11orf42	0.3485
TAS2R60	0.218
PANX1	0.60275
C12orf42	0.178833333333333
RCBTB1	0.05625
FGL2	2.369
CEP70	0.2995
WASL	0.1395
SEPT14	0.8635
DCHS2	0.37475
CYBA	0.46175
ARHGAP11A	-0.3925
MPZL2	-2.99016666666667
KIAA1881	-0.163
ANXA1	-1.9537
AFF1	0.707625
FRMD3	0.0695
SUSD5	-0.9325
C9orf32	-1.203
RASSF7	1.08525
KIR2DL2	0.5575
SENP1	-0.436166666666667
C20orf195	1.51725
C3orf44	-0.085
KRTAP9-3	0.652
ZFP28	0.507375
PLCB2	0.7586
TXNDC15	1.258
CALR3	0.06525
HLTF	0.788
C17orf67	-2.43
NDUFA6	0.546
PKP1	1.37675
HMG20B	0.47775
GPR180	-0.8088
BAI3	0.0435
NOSIP	0.4384
TRIM23	0.036875
ARL1	1.01214285714286
CDK5RAP2	-0.17175
SSH2	-1.14733333333333
KCTD15	-0.136
FTHL17	0.0305
AK3	-0.749833333333333
RAB3C	-0.83275
PAX4	0.034125
KDELC2	0.675
BIK	2.2375
KIAA1553	-1.1785
CEP135	-0.186
NANOG	-4.65
TRIM22	0.352166666666667
CDH13	-2.59933333333333
B4GALNT4	-3.83625
MDGA2	0.1275
SAMD3	0.232
OR1E1	0.779
TAS2R10	-0.5955
FASN	-0.7495
GPR116	1.4752
ZNF219	0.809333333333333
CD33	-2.971375
RAB3GAP1	0.717
H1FOO	0.6705
NXPH3	0.601
CROCC	-0.079
GPX7	-1.610875
BASP1	1.0816
STAM	-0.31875
TBK1	-0.193
STX2	-0.8185
RPL29	-0.89225
NR1H3	0.6715
MPPE1	0.7685
PHACTR3	0.9495
SLC44A2	1.2725
C10orf109	0.28125
CLCN6	-0.2535
C16orf59	-0.81725
SQSTM1	0.529166666666667
AADAC	-0.302
LRRC8C	0.092625
BIN3	-1.2162
HPS6	0.45925
MAN2A2	0.081
GABPB2	-0.6265
KCND1	-0.7075
PTPN11	-0.397857142857143
ZNF274	-0.13975
ATF3	-2.40533333333333
C7orf26	-0.03225
C1QL3	0.173
WDR54	-0.437
FLJ40869	-0.161833333333333
ZNF397	0.720875
MLL	-0.0329
TTLL6	-0.27475
ANKRD15	-0.445666666666667
KIAA1958	0.48675
C1orf218	0.958625
ZDHHC16	0.6525
DDX47	-0.88175
EVI5L	-0.0673333333333333
GDF6	-5.388
TAPBPL	1.4675
BTG1	1.3506
DPP4	-1.773875
KLHL23	-4.0455
APOC3	-4.11225
BTBD12	0.409833333333333
CNOT4	0.0155625
HIST1H3I	0.0361666666666667
OR5H1	0.40725
APEH	0.358375
TRY1	-0.291833333333333
SLC26A8	-0.197
KCNA2	-0.241166666666667
TMEM159	2.3595
C6orf81	-1.07816666666667
PCYT1A	0.419333333333333
C6orf157	0.757
BRMS1	0.1305
CHST1	0.436333333333333
LGALS1	-0.152
TAF1B	-0.924
FLJ40504	0.33325
GPR173	0.6755
COL15A1	0.3675
CASP10	-1.04235714285714
PCMT1	-0.393857142857143
HDAC5	0.2566
LOC641367	-0.51375
EVC2	-0.67925
SGPL1	1.91783333333333
GON4L	-0.546571428571428
AFG3L2	-0.331666666666667
C5orf15	0.136666666666667
UBXD1	0.822
LILRB4	0.519833333333333
GSTA4	0.7865
ADIG	0.4155
GRIPAP1	0.0995
HIST1H3B	0.0936666666666666
BTRC	0.643833333333333
USP49	-1.2005
IQCH	0.50625
ACBD6	-0.457
YEATS2	-1.30575
CABP5	0.191
TRIM3	0.98675
HNRPM	0.549
FGG	-3.9331
C18orf16	0.00574999999999999
CLEC2B	-1.75625
PQBP1	-0.492166666666667
JTB	0.789666666666667
REST	0.262
SLC8A3	-0.312333333333333
TMEM16H	0.489
MRPL47	-0.290125
EVI1	-0.4414
MUC1	2.310875
TEAD3	0.654375
STOML1	0.29
USP24	0.0087
PNMA5	-0.35275
MAEL	2.00683333333333
LBP	0.3577
HSD17B4	0.665875
SEC31B	-1.7475
IDH2	0.3492
SFRS16	-1.874625
AICDA	0.3945
RNF180	-1.924
C1orf56	0.646666666666667
FLJ10324	-2.01033333333333
GPR148	0.227
MEF2A	0.188916666666667
ASF1B	-0.0795
HTN3	0.17175
RNF215	0.653
SLC4A3	1.1215
ADAMTS9	-0.7382
C9orf66	3.20633333333333
FOXD3	0.215
GSDM1	-0.27875
IFITM5	0.8045
PODXL2	-2.58283333333333
C1orf176	1.24
RPS3	-0.66925
hCG_2004593	-0.613375
COL21A1	-0.88825
NTNG2	-0.152
RAI14	-0.0996666666666667
P76	0.40475
LRFN3	1.183375
FAM14B	0.565875
FKBP14	-0.61275
TNNI3	-2.6835
HOXB3	0.381875
SGCB	-2.98225
PPAPDC3	-1.3315
FRAT1	0.862166666666667
MORN1	0.1
ARHGEF2	-0.56875
BNIP2	-1.80325
DHX30	-0.05075
EEFSEC	0.07225
FGF20	1.1765
FLJ38973	0.540428571428571
PLCH2	-0.565333333333333
CCNG2	2.121875
PSPN	0.4815
WDR88	0.243
HOXB13	-2.91575
MTMR8	-0.895
SPAM1	-0.3915
PPP2R1B	-0.2225
TANC1	-2.97125
CNN3	-1.2572
CHGA	-0.27175
C9orf128	1.2785
CACNA1B	0.334666666666667
MMAB	-0.2032
RHOA	0.69875
RAPGEFL1	0.27875
SLC1A5	0.5995
CALCA	-0.149125
SYCP1	0.73925
CXCL11	0.325125
GFI1B	-1.11583333333333
PSCD1	-1.1365
C11orf58	0.297166666666667
MGC45438	-0.629
NUDT18	-0.426333333333333
ASB3	-0.568166666666667
ZP1	-4.035
LPPR2	0.2036
ZNF527	1.17416666666667
ZNF771	0.084625
TTBK2	-0.995375
TRIM55	-0.421
GJB3	0.627666666666667
PRSS35	-0.35725
SCRG1	-0.091
ZDHHC24	0.31325
DUSP26	-0.44825
C1orf51	0.532125
DNAJC3	0.117333333333333
LITAF	0.63625
ZNF410	0.25575
AFP	-4.74216666666667
ZW10	-0.77175
PHOX2B	0.5105
VILL	1.33
ELOVL7	2.285875
LOC644186	-0.5795
PPP3CC	-2.25025
CHST13	-2.04675
WDR40B	0.302666666666667
MEA1	0.0555
HILS1	-1.4065
DLX6	-1.85283333333333
NKG7	0.566833333333333
EMP1	1.4015
ACTR6	-0.013
CHCHD7	-0.0564285714285714
COG2	0.642
TCEA2	-0.2305
TARS	-1.86225
FLJ20294	-0.0573333333333333
ZNF92	0.37225
TRAPPC2L	0.2872
ARHGAP28	-0.596625
CCDC109B	-2.6825
LGTN	-0.130166666666667
INGX	0.414333333333333
LOC124446	1.3765
RPS2	-0.72975
C17orf75	-0.708166666666667
NBPF1	0.223
SLC2A8	0.668916666666667
SNRPE	-1.37575
CARD6	-1.751
IL13RA2	-1.024125
CUEDC2	0.118625
C4orf19	-2.2945
AOC3	0.860375
MTHFD2	-0.043
OR5M9	0.4615
C4orf38	0.910333333333333
SS18L2	0.07925
OAS3	0.984833333333333
LARGE	0.145
LRIG3	1.582
LIMA1	1.246
STARD3	0.0824166666666667
VPS39	0.43375
CTAGE6	0.699
ODAM	-0.76075
MORF4L2	0.0015
GSTO2	2.795
MTFMT	-0.44775
PRKAB2	-0.821857142857143
ZNF76	0.925333333333333
HSPB2	2.3125
CRB2	0.23225
KLRK1	-2.3975
LYST	-2.1185
UBE2M	-0.441333333333333
SLC16A9	1.519
ZNF281	0.5765
ST8SIA1	-1.7055
C9orf105	-1.1235
ANKRD46	0.287
FAM108A3	0.8515
C20orf91	0.622
ZYX	-0.909
RSPH1	-1.23175
ZSCAN5	-0.587
RIMS3	0.983
KRT76	0.517
CEACAM4	0.037
SIRPB1	-0.0775
CFHR4	0.801
SOX3	-0.967333333333333
GATAD1	-0.3925
C21orf57	0.80775
TMC8	-0.624833333333333
AVIL	1.188
LMOD1	1.593
HIGD1A	0.76625
NEU3	0.478166666666667
DES	-0.24525
BZW1	0.6916
ZNF221	-0.0665
CCDC27	0.721
GDAP1	-1.71025
RBBP4	0.62325
MGC40499	0.56075
PHKA1	0.1435
PRKAR1A	-0.539611111111111
HSD3B1	0.3275
RAD52	-1.0855
CD207	0.505
LOC389791	0.32
RSPO1	0.1905
TMEPAI	0.198375
MFSD2	-0.016625
ETV4	-2.32183333333333
SCGN	0.0045
LOC391356	0.069
MPP1	-1.66
STARD3NL	-0.56975
TFAP2D	-0.113
CD2AP	0.694625
CCL20	-5.33266666666667
CCDC86	-1.7865
ZFP30	-0.02075
CTBP1	-0.0833333333333333
MAK10	-0.3435
STXBP5	-2.953
LOR	0.2784
MAP6D1	0.381875
ARMC7	0.731
TMEM150	-0.0679
NSL1	-0.18675
KIF5A	-0.154375
ASCC2	0.467333333333333
PSENEN	0.414
OPTC	-0.238
FCRL2	-0.317
KBTBD11	-3.372125
PCK1	-2.5775
CENTD3	-2.185
MEGF8	0.18725
ALPPL2	-0.18675
OBFC2B	-0.153833333333333
ZFYVE20	0.28
GALC	0.536333333333333
CTRB2	-0.033
C20orf71	0.143333333333333
TBKBP1	0.0143333333333333
CAMLG	0.073875
TREML4	0.286
RSAD1	0.13125
TUBA3D	0.2702
KIAA1833	0.555875
PNPLA1	0.0235
LRRC34	-1.9845
CDH26	-0.472833333333333
ZNF167	0.314833333333333
ZBTB26	-0.1592
VWF	2.1698
VTN	-0.919333333333333
BAD	1.00625
PDS5B	-0.452416666666667
ZNF644	0.0901666666666667
SH3GLB2	-0.23925
SMPDL3A	2.2945
NRG2	-1.766
IL15	1.11433333333333
GABARAPL1	-2.4785
LAT2	-0.1807
SLCO1A2	-1.12683333333333
LIG4	-0.695416666666667
GSDMDC1	1.400625
BMP4	-2.5895
METT10D	0.077
SYCE1	-0.1995
SPANXD	-5.33775
SLC12A9	0.357
MC1R	-1.0095
RNF168	-0.16725
TRIM69	-0.076
GALNT7	1.98566666666667
ISG20L2	0.37925
KIAA2026	0.542
TNFAIP8L1	-0.2055
DPY19L2	-0.87475
C12orf63	-0.3025
PRDX5	0.52575
MED6	-0.655125
TXNDC5	-0.39925
CD46	0.75225
CCK	-1.22975
C17orf48	0.1465
ANUBL1	1.7495
SIT1	-2.4275
TYSND1	1.02033333333333
DEF6	0.402333333333333
GLT8D4	-1.00175
UTP14A	-0.347
RPH3AL	2.0075
NXF1	-0.122666666666667
TRERF1	-2.988
TUBB3	-0.32325
SLC24A2	0.528
SEC22B	0.70425
ZNF653	0.36825
GGTL3	0.11475
CDKL2	2.2965
CTF8	0.219333333333333
EPC1	0.895666666666667
CYP4A11	0.0986666666666667
THRSP	1.514
LELP1	0.313166666666667
TES	-1.983375
C17orf87	0.36
FERD3L	-0.05575
SH3TC1	0.413
RAB36	-0.7375
CRYGB	-0.3025
GRIA3	0.3448
BHLHB9	1.5845
C1QTNF9	0.28525
GOPC	0.332625
PNPLA8	0.1735
ZNF444	0.34925
FMO1	2.51
POLR3C	-0.4945
SLC35F3	-2.645
SGCG	-2.39366666666667
DCDC2	-3.0335
NANP	-0.11775
MGC23270	0.4925
BEX4	-2.16525
HYDIN	0.2592
RPS6KB2	-1.044
ADRM1	-0.595833333333333
BAT3	-0.11525
RAB31	1.5695
SCGB2A1	5.608375
SLC6A14	0.11375
DDX4	-0.3965
PRRC1	0.466
AP3B2	-0.7545
TRGV7	0.146166666666667
TMEM184B	0.62
ADPRHL1	0.755
C21orf45	0.0736249999999999
ARNTL	1.30325
AADAT	-1.522625
CCL2	-0.335333333333333
SNTB2	-2.60583333333333
RGS9BP	2.2225
KPNA1	0.40425
TMEM41B	-0.348333333333333
S100A11	-0.111833333333333
DOT1L	-1.421
EFHC2	-0.778625
CLTC	0.318333333333333
SRP9	1.007
ZNF521	-1.958
FAM26F	-2.414
GPR88	0.0338333333333333
COL13A1	-2.6015
CHMP4B	-0.6688
SIGLEC6	0.218666666666667
NFAM1	-0.00687500000000001
PVRL2	0.9668
ALKBH4	0.1975
CCDC93	0.180625
NXT1	-0.228
KCNK4	-0.018
TROAP	-0.6685
KCNA10	0.195
CCDC114	0.1255
RAN	-0.399416666666667
LMTK2	0.0725
LOC400657	0.135
UFC1	0.5885
UBE1DC1	-0.4255
EEF1A1	-0.0808888888888889
CHAC1	-0.9725
HMGA2	-5.42877777777778
B3GALTL	-1.755
ING2	0.1815
C1orf109	-0.188
INTS3	0.43025
ZNF558	0.22075
TRPM4	1.8215
LTB4R	-0.855
ISYNA1	0.18525
LSM7	-0.0375
LRRC47	-0.1280625
ZNF179	-3.249
EXDL1	-0.142166666666667
SLC4A10	-0.453
ACSS2	-0.515
COPS7B	-0.4785
KIAA0040	1.08533333333333
C1orf95	0.636
AP1GBP1	-0.28225
OR9A2	0.0465
FAM71C	0.6705
RIN1	-0.657166666666667
ITGA4	-3.10575
DNAJC6	0.111166666666667
CLOCK	0.894666666666667
SLC35A4	0.6145
DSG4	0.18725
LOC26010	0.90575
NSUN2	-0.463
TMEM86B	-0.6885
C14orf135	0.03975
KIFC3	-2.08233333333333
PHF5A	-0.12275
NCAPH	-1.0705
STK11IP	0.15675
FLJ42953	0.48925
CCDC19	0.997666666666667
ZNF329	-0.10275
TAX1BP1	0.867
ZDHHC18	0.215166666666667
C10orf88	-0.06625
TMBIM4	0.8619
NMUR1	-0.2295
KIR2DS4	0.116625
C9orf90	-0.0465
MGC87631	-0.1195
KDR	1.6734
ST3GAL2	-1.003
RLN2	1.51616666666667
HPD	-3.27725
MOXD1	-2.78483333333333
PDGFRL	0.430333333333333
SMYD4	-0.463214285714286
FAM103A1	-0.00783333333333334
MFAP4	-3.31083333333333
LOC285141	0.305
TMEM45B	1.315375
SMCR7L	-0.7375
GZMH	0.6155
CBLN1	-2.18416666666667
CNNM1	-0.01425
PHF17	0.25675
NUP98	0.00175
RMI1	-0.1655
PTPRS	0.97275
ANKRD57	1.535
CLDN15	-0.6005
OR51A2	0.443
GUCA2B	1.0555
DOCK9	1.049
ITGB1BP1	-0.414666666666667
DLG2	1.583625
BRAP	-0.218
SESN3	1.556
ZC3H7B	0.20475
FAM101A	1.70666666666667
FKSG24	-0.0075
ZYG11B	-0.78075
RFC2	-0.51225
SH2D3A	0.979166666666667
DVL3	-0.0313333333333333
ADFP	-3.42683333333333
KRIT1	0.13
SERTAD3	1.81216666666667
LEFTY2	-3.8065
KRT27	0.1885
SCFD2	-0.2465
MN1	-1.129
RORA	0.94
PTPRD	-0.11525
PIAS2	-0.218333333333333
CYP4X1	5.994
FBXL15	0.818
MYH15	-0.1415
CRX	0.42
TBC1D13	-0.039
SLC22A17	-0.457666666666667
PLK2	0.868
ARHGAP9	-0.2575
EIF1B	-0.37
C20orf185	0.0885
DEFA7P	0.053
PRIM1	-1.11166666666667
CRYAA	-1.35575
BACE1	-1.86125
AGTRL1	0.173
ACAD9	0.34025
GRASP	-0.886
RBP4	-4.14433333333333
TFB2M	-0.772
METTL9	-0.5554
ATP5O	-0.356
SP100	-0.1503
CPSF1	-0.0825
S100A4	-0.907
LIME1	-1.23025
GPR137C	0.90875
OR2A2	0.3545
C2orf29	-0.79625
NUP188	-0.28025
SDPR	-2.03125
RAI1	0.51025
RPS20	-0.1417
LAMB1	-2.17425
ADM2	0.638833333333333
ZNF229	0.8845
DKFZp434K1815	-0.500375
EPN3	2.48216666666667
CLIC3	-0.2935
MEIG1	0.18175
HMGB4	-0.2625
STARD10	2.587125
KLF8	2.31175
EPB41L2	-1.58283333333333
JMJD6	0.057875
CTSL1	-1.79133333333333
GPR27	0.789
ELAVL4	2.015125
MMP21	0.205
PPM1B	-0.251125
SUV39H1	-0.7955
AAMP	0.56375
TUSC4	0.9085
MBD6	0.505
KLK13	-0.63525
FMNL3	0.3345
TRIM13	0.11125
C15orf5	-1.23575
IQCF1	-0.144625
CACNG8	0.512
SLC35D3	0.4455
ZDHHC9	0.594
ODF3L1	0.79
C9orf86	0.1207
TSEN2	-1.34875
C17orf64	-0.45425
SEPX1	0.0123
TSPO	0.773833333333333
SYMPK	-0.521
ADORA1	0.70725
TSPAN10	0.584375
SEMA6C	0.607666666666667
RTTN	-0.0903
IL2	-0.360833333333333
ARRDC3	-0.172333333333333
TBPL1	-1.1715
STX12	0.29675
MRPL39	-0.8285
OR8H3	0.724
IFIT5	0.170666666666667
CASC5	-0.4415
FAM46A	1.29133333333333
HPCAL1	0.479375
CYLC1	-0.173
VGLL2	0.13125
C20orf191	0.47
CDH1	2.1475
ITPA	-0.4895
CCDC101	0.60825
D15Wsu75e	-0.65225
EDA	-1.55725
CREG1	-0.9785
OR7G2	0.3065
SAP18	-0.0449166666666666
IFIT1	0.90125
CALML3	3.0725
FLJ37440	0.2685
FNDC5	1.202
SERPINB6	0.377714285714286
JUNB	0.0734
SYS1	0.82675
SCN2A	-0.744
ZKSCAN5	-0.3639
WNT7A	-0.11
TSHZ3	2.12125
RNF148	1.5365
H6PD	0.160625
CAD	-0.3985
ZNF449	0.17475
DOCK10	-0.276
FAIM2	0.2025
HEXDC	0.699
PRB1	-0.423
C14orf148	0.1675
ETHE1	1.204
IRF5	1.2448
GNMT	2.109
MGC16291	-1.773
RPAIN	-0.327357142857143
CAGE1	0.2965
CNTNAP3	-3.331125
ACTR1B	0.0025
EEF1E1	-1.51
MSX1	1.515625
ESF1	-1.1046
HSPC171	0.71625
MRPL2	-0.735166666666667
RDH12	0.900666666666667
CELP	0.813
METRNL	0.521
C10orf116	4.3205
C19orf48	-0.459
ZNF346	0.014375
NCR1	-0.4765
C10orf64	0.2085
CD52	0.00875
VPS18	0.42925
AP4S1	-1.04633333333333
NPBWR1	0.0375
TPK1	2.08825
UBA52	-0.181333333333333
RIPK1	0.834333333333333
CPNE3	1.1071
HSPC159	0.662625
C8orf38	0.74175
LRRC4B	-0.4485
PARP10	0.5454
ANKRD50	1.681125
CXCL9	3
FGF18	0.362272727272727
EIF2A	1.311875
SLC20A2	0.355
KIAA1549	0.2045
SPINT1	1.8462
ZNF584	-0.123
CRBN	-0.2055
ABCF3	0.062
NCBP1	-0.087
PLA2G4F	1.73866666666667
PCDH10	1.55725
TTC21A	0.5215
C20orf144	0.17
FGFR1OP2	-0.669333333333333
SLC9A1	0.0524
CHRND	0.6985
FOXF1	-2.8455
KIAA1467	1.52175
TPO	-0.21
LTF	3.45328571428571
DNAJB9	-0.40725
MRPS27	-0.3185
bA16L21.2.1	-0.2545
WBP2	0.203833333333333
MRGPRX3	-1.57266666666667
PRPF18	-0.3185
C10orf58	1.4005
SMOC1	-2.493
ADAT3	0.325833333333333
TMEM138	0.032
TMEM131	-1.438
TIMM8B	0.38125
MYH7	-0.180333333333333
ST6GAL2	-0.091375
KIF1C	0.06925
SUHW2	-0.949
PAPSS1	0.91875
CABP2	0.237
HOXA4	-3.18375
ELF2	0.28275
SEMA3D	1.0548
MC5R	0.221
OGFR	0.412
FLJ30092	0.485666666666667
TGFA	-2.8143
MMP17	0.422
KIF15	-0.28825
CHIA	0.391
CATSPER3	0.26425
CEACAM7	0.804583333333333
PADI2	0.076125
HOXA9	-0.5245
LNX2	0.0211666666666667
TMEM144	2.27075
HIF1AN	0.9345
METTL7A	0.9087
C6orf165	0.111666666666667
KIAA1468	0.720875
DSG3	-1.513
ZNF180	0.532166666666667
EIF4E3	0.671625
SLC46A1	0.627125
DKK1	-6.8185
ZNF205	0.349666666666667
LOC162073	1.41466666666667
COX7A1	3.87725
MAGEA1	-5.11866666666667
NEDD8	-0.29425
KLHDC5	0.749666666666667
C3orf19	-0.355666666666667
MRPS2	-0.86575
POLR3H	0.0943571428571428
ABHD11	0.2424
TMEM17	1.0495
PAIP2B	-2.8646
MAT1A	-4.127
LGI3	-0.17775
THUMPD2	0.40175
TKTL2	-0.55375
XAGE3	0.1625
CALM3	0.00324999999999999
C6orf136	0.181
KCNC4	1.2035
RGS9	-0.561166666666667
ACIN1	-0.712166666666667
SPATS1	-0.1355
XKR8	0.18275
FAM84A	3.60441666666667
MS4A7	3.46718181818182
AGXT2L2	0.192
OR1F1	-0.0855
SMAP1L	-0.329833333333333
IPO11	-0.13575
ZC3H11A	-0.4073125
C1orf151	0.336625
RNASEH2A	0.09275
CCR10	-0.9655
TXNDC11	0.569083333333333
TMEM112	0.683625
MAP1B	-2.48528571428571
NVL	-0.237
PKM2	-0.49215
ARC	1.20075
NUP54	-0.85
PPFIBP2	1.80366666666667
STAT2	0.55875
PTAFR	1.22766666666667
ROBO2	-0.29675
RNF40	0.163833333333333
CCDC135	-0.412166666666667
IFT81	-0.1552
MORF4	-0.487
TM7SF3	1.2115
OR10H3	0.5355
ABP1	-0.192375
CHRD	-0.470625
PLEKHA8	-0.3155
NCALD	2.78066666666667
OR5AK2	0.4585
ACCN1	0.0751666666666667
SLITRK1	-0.20675
ARMET	0.25475
C9orf52	0.65875
REEP4	-1.32025
MTSS1	2.428875
ADH1B	0.201166666666667
DLD	-1.038
CDK5	0.26825
PPFIA1	-0.41975
WFDC3	0.317
DNAJB12	1.37985714285714
RANGRF	-0.4485
MLANA	-4.24625
AMY2B	-1.14025
KIAA0319	-0.882125
RPS7	-1.217
JAK3	-0.3767
ARFGEF1	1.3545
CXCL5	0.240583333333333
TRAPPC4	0.18925
CETN2	0.9345
HSPC111	-1.553
RHOBTB3	0.2102
PHLPP	-1.982
RGS10	-1.9555
TMEM58	0.75975
CHERP	-0.50225
HSP90AB3P	-0.971666666666667
FSTL3	-2.3445
PEX11A	0.28025
OR5V1	0.0745
FCN3	1.0185
PTPN3	1.2225
NPTX1	-5.3645
C21orf84	-0.7845
C11orf51	0.132875
ZBED2	2.09175
FLJ90757	0.75175
NPY2R	1.3925
PLD3	0.58075
SYT17	3.18583333333333
SGSM2	0.30675
OR1A2	-0.04225
FOXP1	1.768875
SLC5A1	1.28475
POFUT1	-0.6132
EPHB6	-0.979333333333333
MYO1G	-2.515625
STAC	-1.1087
KLHL17	-0.301333333333333
RGMA	-0.7686
TJP2	0.5465
FAM114A1	1.08
SERINC1	1.55775
SLC9A8	0.187625
PEX19	-0.010375
EDN2	1.84975
PSMD7	-1.07044444444444
C3orf41	-3.09625
UQCR	0.1985
PPP1R3C	-3.0125
LRP4	-3.447
TM2D1	0.0755
TTC17	1.5035
C4BPB	-4.67425
CCL25	-0.03275
ZNF253	0.297166666666667
CHRNA9	-3.30075
SOX11	-1.76775
HIVEP3	0.2525
CGN	2.23941666666667
C3orf35	0.429625
PKD2L1	2.1605
SYVN1	0.409
PDE8B	-2.4345
LOC439951	0.56
LTC4S	1.75416666666667
MIF4GD	0.309833333333333
SMARCA2	1.1255625
TUBGCP6	0.0398333333333333
CABLES1	0.816
C16orf77	0.2155
ZNF791	0.83
FUT5	-0.595
ADH6	-1.25083333333333
P4HB	0.6685
CLDND2	-0.63975
ALKBH8	0.15325
PLAC4	-0.93475
F11R	0.0149285714285714
MGC35295	0.026
PDZD4	-0.283
LOC389073	0.0605
FAM80B	-2.05383333333333
PSMB1	-0.133125
TXN	-0.294333333333333
VIPR1	1.9906
WBSCR18	0.3167
EXOSC6	-0.367333333333333
ACTA2	2.88083333333333
SP5	-0.824
ANKRD1	-2.3825
DDR1	1.5089
ATP6V1D	-0.003
PTGS1	-2.092
RNF157	-1.358
DCC	0.15775
SPAG7	-0.12025
FBXO18	0.072
UBE3C	-0.4005
HOXC6	-0.10125
LRP2BP	-1.1795
MYST2	0.09725
PDSS2	0.67625
ATE1	-0.16325
ARAF	0.2455
KLF10	-0.47575
PLA2G2E	0.078
ASCL1	0.0498333333333333
TSNAXIP1	1.184
FAM131B	-0.498875
IFNA10	-1.054
NUP43	-0.479375
FAM44B	-0.348375
L1TD1	-4.33683333333333
NMD3	-0.665416666666667
C18orf54	0.6522
PHOSPHO1	0.566
RAG2	-0.2035
EMILIN3	0.7665
METTL3	-0.50775
VPS13C	-0.0205
REXO2	-1.2585
ANXA4	0.306
CA1	-0.785
DCP1B	-0.5925
TULP3	-1.02783333333333
ATP2A2	-0.0692857142857143
ATIC	-0.016
ADAM15	-0.89725
NPL	0.815833333333333
LGR4	0.56
UEVLD	0.7315
GAB1	0.7885
SNAI2	-1.67716666666667
ZGPAT	-0.2941
SNF1LK	-0.54775
DLEU1	-0.93925
UBE2Q1	0.03425
ZMYM6	0.2076875
JPH3	-2.013
FAM38A	-0.319083333333333
PXK	-2.613
DENND2D	2.292
BAX	-1.16366666666667
CP	-4.93827272727273
RPL37	-1.5113
G6PC3	0.135375
NCOA4	0.0456666666666667
LRRC14	0.801
GORASP1	0.41175
FCHO2	0.857125
CYP24A1	-3.1395
FXYD3	3.013
SMARCAL1	0.2865
ABCB8	0.115833333333333
CCDC44	-0.1975
PRDM7	-2.12425
USH1C	-0.86275
DNAH5	0.5175
SRF	-0.227333333333333
MAL2	2.74516666666667
PGPEP1	-0.0558333333333333
SIN3B	-0.2145
SEMA3C	-0.0611666666666667
GRAMD3	1.33325
FBXO10	-0.694875
OR5D13	0.533
FLJ31818	-0.30875
