Hybridization REF	TCGA-A8-A06R-01A-11R-A00Z-07
PIK3R1	0.530571428571428
C4orf34	0.125
MAF	-0.964222222222222
ADCY4	3.47283333333333
ZMIZ2	1.8076
SLC46A3	3.79633333333333
STAMBP	0.481333333333333
CCDC16	-0.057
MS4A12	-0.5385
TCF20	0.05825
LRRC46	1.0925
C20orf152	0.62525
MRPS6	0.0145
ABCB11	-0.729
KCNC2	0.226333333333333
CDH19	-2.89083333333333
C9orf123	-0.615
SSH3	0.87325
LDLRAD1	-1.45675
CCBE1	-0.88875
ZNF135	0.562375
TAAR1	0.5685
WFDC12	0.2325
CCDC42	-0.1275
FLJ12529	-0.20625
PER1	-0.965
TIMM50	0.117833333333333
SMARCAD1	-0.7305
FAM26C	-0.7195
TP53TG3	-2.15666666666667
SH3RF1	0.2614
LMCD1	2.17925
GPR63	-0.5145
FLJ21986	-2.434125
AIFM3	-1.33625
MICAL1	0.0675
BLZF1	-0.0731666666666667
IQCA	1.4495
PCDHGC3	-0.38
SAC	-0.52725
BCL6B	2.448
DDO	-1.3515
MARCO	4.50825
DCHS1	1.2255
C1orf170	-0.4495
CD200R1	0.552166666666667
C22orf15	-0.477
SEPT11	0.1845
ADNP	-0.3185
UST	0.7443
C13orf34	-1.49066666666667
RFFL	-0.102428571428571
APBA3	-0.4995
C2orf60	-0.488625
CUTL1	0.6164
PMS1	-1.077375
ZNF689	-0.3225
EIF3E	-0.713333333333333
IL9	-0.231666666666667
RPL31	-0.224875
LY9	0.833666666666667
ATP2B3	0.09825
KDELR2	0.158416666666667
TFCP2	-0.769
NLRP12	0.989875
FLJ45422	0.2
TLE4	-0.0187
ZNF570	0.725
FLJ43806	-0.5965
TLK2	-0.532875
CIR	0.72825
MARS2	-0.4935
COL24A1	1.15975
SDF2L1	-0.1165
HIBADH	0.698666666666667
IGFBP3	-1.48828571428571
C12orf23	0.183
PSPC1	-0.0695
C20orf43	0.6095
TRAV20	-0.116
ARHGAP24	0.774
KIAA1975	-0.9315
C1QA	3.9243
DNTT	-4.4825
C10orf6	0.0263333333333333
C11orf41	0.954625
HNRPF	0.27775
COL11A1	7.25283333333333
UBAP2	-0.2585
CDKN2AIPNL	-0.712
C20orf174	2.604
SPRED2	0.567
PLA2G12A	-0.228333333333333
ICEBERG	-2.4975
SCN10A	-0.2015
C11orf65	-0.54175
GBP5	5.5965
PITPNC1	-1.18283333333333
POU3F3	1.243
NCOA7	-0.110125
LIN7C	-0.6978
LOC348840	-0.5065
NKX2-2	-2.22825
ANKRD13D	0.832875
LOC123688	0.18175
FUT2	-0.0948333333333333
TAAR8	0.4275
FZD4	0.22625
PNMA3	-1.02683333333333
OR4L1	0.431
WIT1	3.64075
EXOC3L	1.76575
ATPBD4	-0.0976
KRBA1	-0.827
UBXD6	-1.56075
HOXB7	2.38842857142857
C7orf23	-0.854
UNQ338	-0.44
STAB2	0.271
CDC20B	0.10475
IRF9	3.074
CENTG1	0.0799166666666667
TNPO2	-0.79775
MCPH1	-0.84
BMS1P5	-0.9395
SLC26A7	0.16
HIST1H3J	0.02825
C9orf3	0.341
LBH	2.01425
MYO1D	0.9805
PTDSS2	-0.246
NFU1	0.27475
DEPDC4	-0.883
WNT7B	0.7601
GLP2R	-0.191666666666667
SETD4	0.1146
DYNLT3	-0.3317
FKBP11	-0.244166666666667
SESTD1	0.775833333333333
FLII	-0.063
RPS16	-0.3083
CHPF	0.0828333333333333
CSNK2A1	-0.235833333333333
SUMO1P1	-0.35325
FKBP6	-0.417
ZNF214	0.125
TWIST1	0.147833333333333
DDX56	1.0915
TRAM1L1	0.6213
EPO	4.56033333333333
MRPS18B	-0.2365
ZNF682	1.3385
RPL14	-0.562333333333333
MAFF	-0.43575
LOC51136	-0.622625
LY96	0.7565
DDX20	-0.24925
ABTB1	0.196333333333333
ARL5A	0.2466
CCT6A	-1.6225
HEPACAM	-2.04216666666667
EHHADH	-0.987166666666667
RBAK	0.347
CGB1	2.28825
ITGB5	0.7864
YIPF3	0.46175
FKBP2	0.6515
NR1D1	-0.5658
TMEM110	0.047
NEK2	-1.27333333333333
PRAMEF8	-3.308
C20orf52	-0.0166666666666667
PCDHGA3	0.467
VWA3B	0.52275
NDUFA5	-0.858125
THAP9	-0.73425
FLVCR2	0.1685
AP1S1	-0.464375
SMAD6	0.03475
SAV1	0.610125
SAT1	0.715875
ZNF251	1.703625
ADAMTS7	0.4608
RPP38	-0.10325
C1orf211	-1.299
YPEL2	1.13935
RBMS1	0.084
ZNF445	-0.170333333333333
NRXN2	0.150166666666667
PGBD4	-0.7555
UGT2B28	-3.11175
WBSCR16	-1.0218
NLRC3	0.219875
ASTL	0.43825
ST6GALNAC1	-2.319
ZADH2	-1.606625
MLLT4	0.24875
ARL6	0.75
MEF2C	0.51975
CBFA2T3	1.018
AFF3	3.16121428571429
COG7	-0.0923333333333333
MYB	-0.433
PLXNA3	0.3555
XRCC2	-1.78233333333333
MMS19	-0.65
ST8SIA5	-0.399625
CHPT1	-1.20383333333333
KIAA1712	-2.1925
OR6X1	2.042
ACTR3	0.530125
UGCG	0.769
OR4P4	0.6985
ZAP70	-2.65575
LPP	1.74525
ZNF485	-0.60875
PTPRCAP	0.326
IL12RB1	0.6535
ATRX	-0.0236
CHST8	-0.434375
C14orf109	-0.2375
ARV1	-1.00575
NMB	-0.808428571428571
COX5A	-1.22616666666667
EIF6	-0.648
MPPED2	-0.784833333333333
SEMG1	-0.973
CHRDL1	-0.351
TRAF3IP2	0.79
WNK2	-0.501875
LILRA4	2.23766666666667
LAMA2	3.6455
PXT1	0.0425
RLBP1	-3.363
CD300C	0.8515
SLTM	-0.39275
FLJ10404	0.0425
APOBEC3D	-1.01816666666667
RENBP	0.633666666666667
ATXN7L1	0.455625
NID1	1.11475
TUBGCP3	-0.821375
ITIH5	1.09966666666667
CCDC110	0.7805
C8A	-3.1875
MGC87042	-1.5
HOXC13	1.60475
TFDP2	-1.62375
HCP5	1.504625
POLI	-0.12025
UCN	-0.125166666666667
ZNF764	0.887333333333333
C8orf45	1.237
FHL3	0.01825
SPATA5L1	-0.487
MMRN2	3.5525
NDST1	0.4695
COL20A1	-0.140833333333333
ZNF248	-0.724666666666667
PELP1	-0.0318333333333333
MBL2	-2.767
RNF41	0.134
C5orf24	0.836
THOC5	-0.577875
SERINC3	-0.0565833333333333
RP11-151A6.2	-0.46325
CDCP2	0.2875
HIST1H2AA	0.173
C11orf75	0.366333333333333
FKBP7	0.128
DDOST	-0.42175
GPNMB	1.71766666666667
TTF2	-1.622
KCNT1	0.280333333333333
SLC39A14	-1.0015
NGRN	0.4685
GPR137B	2.00775
MECP2	0.625625
PSMA1	-0.8435
C16orf73	-4.91975
TMEM60	-0.528
CSN3	-0.1605
NOS1	0.419
RAB7L1	-0.0738333333333333
YBX2	-0.064
KIAA1166	-0.4525
FUBP3	-0.1185
ABCG1	2.1535
ACACA	-0.807833333333333
ARL11	0.4905
ATOH1	-0.2485
ODF1	-0.539166666666667
CREB3L3	-1.7095
TMEM127	1.43914285714286
DSCAML1	1.06075
PLN	4.05383333333333
LYPLA1	-0.328
PRDM9	-2.03525
SASP	0.654
PLUNC	0.121833333333333
INTU	0.21225
HISPPD1	-0.614
LNPEP	-0.2695
YARS2	-1.21216666666667
APCDD1L	-0.827
ZCCHC4	-0.7211
FBXO22	-1.23716666666667
TTLL13	-0.6265
ZNF669	0.079
PTGDR	3.214
DDX27	0.993
KIAA0409	-1.17666666666667
GJB6	0.1035
ASB8	0.2735
PLP2	-1.19866666666667
MEPE	0.2975
OR10J5	-0.385
KRT222P	-0.63
COQ7	0.0953333333333333
C1orf101	0.66225
RERG	1.0197
CHMP5	0.09825
THAP11	-0.288125
ZNF43	0.227333333333333
ZRANB3	-0.5855
KRT13	-1.032125
MRPL19	-0.1705
RBBP9	-0.65975
SPATA17	0.664625
BXDC5	-0.790666666666667
PAFAH1B1	-0.404916666666667
MAGEE1	0.151
OSTF1	0.28475
KIAA0323	0.2215
TXNDC13	-0.0445
CNTN4	0.629125
LCE1B	0.496
UNQ501	0.595
ZNF154	-0.267
C3orf64	0.095
SYT5	-0.0995
PON1	-0.1026
FLJ10357	-0.458375
ATP4A	-1.494
GNPDA1	-0.5855
MGAT1	1.14466666666667
C14orf121	0.1855
SLC35B2	-0.43475
MIER3	-0.826833333333333
CHEK1	-2.487125
ZNF8	-0.228333333333333
TXNDC1	-0.560666666666667
CKB	0.8265
RTN3	0.852785714285714
FZD2	-0.478
PART1	-0.33725
PSMB6	0.16875
PCDHB8	-0.6615
PHC3	-0.0892
PPP1R8	0.267333333333333
NOVA2	2.119
TNFRSF11B	-3.9
GOLPH3	-0.1715
UBLCP1	-1.04125
SUHW3	-0.751
TTLL1	0.7785
OPN4	0.2815
OR13G1	-0.122
ZPBP2	-0.00733333333333332
HSD17B11	-1.55125
C9orf50	0.0245
DHDDS	0.427714285714286
CTSW	0.8478
NEFM	-2.05666666666667
MRPL28	0.81425
SYN1	0.725
PIGV	-0.9425
ZIM2	-0.94125
APBB1	-0.418166666666667
SND1	0.116
C1orf123	-0.2375
CHD3	0.13675
BHLHB8	0.8095
RNASE2	0.462
BCAP31	-0.0215
SLC25A44	-0.206666666666667
CHD6	0.8148
PIB5PA	0.882769230769231
SELS	0.423375
LOC541471	0.164125
FAT2	0.4455
ZNF81	0.1575
OR4C16	0.426
FLJ10081	0.3208
LRRC4	2.74375
CS	-1.043
N4BP2	-0.668875
IGFBP7	2.3925
ZNF318	-0.16
NDNL2	0.550125
ZNF609	0.4515
SIRT4	-0.62175
EXOSC10	-0.5095
ECE2	0.0691666666666668
OVGP1	1.57425
GTPBP3	0.9755
PACS2	1.6122
C19orf36	-1.62466666666667
ARL4C	0.31
ATG4B	-0.00212500000000001
UBQLNL	1.7725
RHOXF2B	-3.448
PLEKHG2	-0.3645
GALR1	-0.293
AQP4	-0.181166666666667
HDAC7A	0.444
DCUN1D3	0.3315
OR8A1	0.966
CCRN4L	-0.433875
CBR4	-1.54783333333333
KIFC1	-1.333
SLC7A14	-1.952
LHX5	0.0245
TRPC7	0.3985
LPXN	-0.34475
SERPINA1	-2.1375
RPS13	-1.0455
BPIL3	0.3885
PRKAA1	-1.188
FADS2	1.7951
ENAH	-0.504875
PRO1768	0.088
APBA2BP	-0.013
LIPH	2.18166666666667
C3orf33	-1.2365
RCC2	-0.107214285714286
ALDH1A2	-2.9198
RNF103	2.28975
AHCY	-0.709375
ALG12	0.2885
CCL17	1.65375
ZNF543	0.681833333333333
ESRRG	1.7024
CNGA1	-1.41775
RDH5	-0.435666666666667
OTX1	0.5685
PTGFR	-1.8065
CDR2	0.468
SELE	0.94475
NLGN2	-0.8075
EXOSC9	0.509
ZNF566	-0.133833333333333
KLRC2	-4.3465
GPR12	1.11
KIAA0196	-0.25825
PDRG1	-0.02375
SSR3	-0.267571428571429
MSI1	-0.0755
CST9	-0.6985
CC2D1A	-0.358625
PLAGL1	-0.423111111111111
ZNF778	-0.1645
RNF2	-0.64725
KLF6	1.023
THBD	1.21666666666667
tcag7.1314	0.92775
NR5A1	0.140333333333333
ABCD2	-0.08275
DNAJC7	-2.113
CLEC4C	0.375
TM2D3	0.077625
CCDC4	-1.0575
PLAC2	-1.124
DCD	-0.36
FAAH	0.34575
POLA1	0.1945
TM7SF2	0.714
FLJ39822	-1.9645
FLOT2	-0.325875
MAP4K1	-0.3545
SRP68	0.534
C21orf74	-0.00199999999999999
ARPC5	1.106125
LOC126075	1.83725
HECW2	0.944428571428571
ZDHHC4	-1.88775
ANKRD42	0.7651
PDE9A	-1.256
ABCA8	-0.38425
NDUFS2	0.6825
UBR5	-0.2655
BTBD16	-3.365
LOC554174	-0.00600000000000001
ZNF20	0.0835
KIAA1843	0.918
WDR17	-1.479
C15orf33	0.7155
RNF113A	-0.3325
CAMKK1	-0.705
CLCN2	-0.261
ANXA6	-0.7855
LOC340069	0.535
EMID1	-0.405875
DPM3	1.08841666666667
ELA1	0.0835
SLC25A13	-0.779
KRT24	0.04575
SMPD1	-0.168
TH	1.958375
COL6A2	1.62407142857143
ANKS1B	2.033
GPR126	-0.9988
ZC3H12A	0.6315
TMEM47	0.855333333333333
C2orf51	-0.3225
C1orf88	0.732166666666667
HSF2BP	0.05625
AKAP10	-0.31375
RPAP3	-1.057
KLHDC8B	0.7555
STOM	0.1995
MUPCDH	0.4385
C10orf72	-0.186125
PLEKHA3	0.623583333333333
TCP11L1	-0.16925
CWF19L1	0.5665
SPEF1	0.686538461538462
YSK4	-0.32375
ELN	0.675
SAMD8	0.667666666666667
MPI	-1.54766666666667
MEPCE	-0.0274
ABCC3	-0.779625
NANOGP1	-4.005
KCNK17	1.362
HLA-DMB	4.43516666666667
RRAGA	0.218
ANGEL1	-0.43075
RBM32B	0.2465
CPN1	-3.1915
MGC52282	-0.2486
HLA-A	1.93091666666667
OR9G4	0.058
EDNRB	-1.783125
SCD	-1.07042857142857
C14orf80	0.814333333333333
BAGE2	1.956
RABL4	1.78133333333333
RCVRN	-0.455
SHANK1	-0.044
NLRP7	-0.12
CD226	1.52225
STAT3	0.417
SYNJ2	-0.3404
TPCN2	1.1055
WDR36	-1.26341666666667
MBD4	-0.537
ROBO1	-0.5493
ST3GAL6	-2.707
SLAMF8	4.14033333333333
ATN1	0.4065
GPR141	0.359
KRT36	0.064
TPH1	0.6225
DDX52	-0.22725
ZSCAN29	0.0233333333333333
TRPT1	-0.232333333333333
DPEP3	0.77925
DENND4A	-0.88875
TSPAN16	0.439
PTCHD2	-0.399
LOC145814	-0.21
CAP1	0.5145
EIF5A2	0.4158
NT5DC3	-0.925625
SEPT9	0.032
SEZ6L2	0.897
EGFLAM	3.4115
VPS11	0.505875
NDUFB5	-0.648666666666667
CIDEA	0.212666666666667
IER5L	1.0575
N6AMT1	0.663
FAM83C	-0.18175
OXR1	1.284
IRX1	0.3555
DGKB	-0.939833333333333
GCN5L2	-1.49425
MIR16	-0.081
FBXW9	-0.44725
WDR4	-0.655333333333333
PDC	0.0355
VPS33B	-0.305
HEXB	-0.23275
FLJ32214	1.219
TCEB3	-1.07225
CRLF1	-2.9005
ABI3BP	-0.3535
C8orf22	-4.061
PYCR1	0.723875
KIAA1706	0.474
CDK5R2	0.859125
WAS	0.5335
C12orf60	-1.564
CCBL2	-0.644
MADD	-0.24075
C5orf34	-1.93525
WDR42A	0.0531
KLF12	0.297875
HSPA1A	3.4405
ITM2C	-0.939666666666667
DAPK2	1.691
LOC442590	0.0485
SUMF2	-1.625125
CENPA	-1.39107692307692
TMED5	-0.34625
CDH6	-0.8111
BRP44	-0.4075
THG1L	-1.019
GABRA2	-3.79325
C14orf166	0.2045
MYL1	-1.753
TNFSF18	0.565
PAP2D	-1.98533333333333
PPIB	-0.44275
KLHL4	-0.709625
SFN	-1.56466666666667
CCDC127	-0.725
FRAP1	-0.3905
GOLGA5	0.498
SDCCAG1	-0.00712500000000001
MGC21675	0.3545
C10orf95	-0.198
KIAA1345	-1.60516666666667
C1orf163	-1.4385
LACE1	-0.790666666666667
OR10K2	-0.824
CENPN	-1.6796
TMED2	-0.0755
UGT1A6	-0.345
ANG	-1.42625
U2AF1	-0.145166666666667
CASC2	0.556166666666667
NMT2	-1.4745
OSGEPL1	-0.425875
DFNB31	0.2105
SLC6A20	0.512
DKC1	-0.91225
FXYD4	-1.02725
WDR64	0.171666666666667
MGC5590	0.608
CREBZF	-0.622333333333333
DAZ1	0.3495
PRPSAP1	-0.80425
GCHFR	-0.6185
TTC7A	-0.2995
LOC196993	1.7385
UBD	0.8845
S100A1	-1.3465
RPL6	0.691666666666667
DNAJB6	0.9256
NAGS	-0.0443
C2orf58	-0.1475
KERA	0.684666666666667
MT1X	-0.416
UBE2B	0.1402
KEAP1	-0.19875
MST1	-2.60325
OMA1	-0.8
ABLIM2	1.564
BCL2L13	-0.207916666666667
JAZF1	-0.0243333333333333
TMEM63B	1.3865
S100A8	1.98
ARFIP2	-0.31575
UROS	0.35
KHDRBS2	-0.5735
POLQ	-1.75325
SOAT1	-1.424
SPAG4	0.40525
MRPS30	-1.3425
LOC494141	-1.2415
OR2T11	0.759
ORAOV1	0.3023
ZNF184	-0.385666666666667
TCEB3B	0.587166666666667
ADAM21	0.0285
GDPD1	0.71475
SPINLW1	0.2255
PRR14	0.5055
KCTD9	-1.452
NUDT3	0.3
KIAA1822	1.2959
HIST1H4K	0.8095
DFNA5	-1.3305
GABPA	0.115
C14orf44	-0.18625
POLB	-0.135
PTAR1	-1.0475
SEC31A	0.9748
TRIM58	-3.00125
TAS2R14	-0.7955
VPS8	0.438875
H1F0	0.457333333333333
PRKCB1	-2.6915
UGT2A1	0.6235
TOR1B	-0.60775
LSS	-0.88775
C2orf19	0.3695
HNRNPC	0.180428571428571
TMEM100	-3.28216666666667
LOC116349	-0.61125
OR51M1	-0.4285
CCDC142	-0.72975
ISG15	3.568375
ZCCHC14	0.492625
CREBL2	-0.262625
TGDS	-2.0875
DC2	-0.888
CACNA2D3	-2.58478571428571
ZNF429	-0.493375
LYPD6	-0.945166666666667
SUCLG1	0.1885
OR51I1	-1.7755
MAGEH1	0.9585
PRPF40A	0.341
SMR3A	1.9785
SPINK2	-0.66375
THAP2	0.59525
NPY5R	-0.822
IRF4	-0.207125
SPESP1	1.15116666666667
OR10S1	0.5835
DTD1	-0.6055
TUBE1	-1.195
DDX19A	-0.7375
PDPN	0.461375
TMEM34	-0.48925
MGAM	0.0145
COL3A1	6.20127777777778
GFM2	-0.9868
OR5A2	0.91
PSG9	-1.364
ARHGEF11	-0.141666666666667
IVNS1ABP	-0.5088125
SIGIRR	0.56575
DUSP19	0.011625
DNAJC14	-0.1438
ACSS1	-0.671625
IL1RAPL2	1.4505
C4orf30	-0.21775
SEPT4	2.3675
LANCL3	-3.03275
SPAG17	1.17033333333333
PRDX3	-0.100125
HNF1A	-1.314125
P4HA2	0.216625
RFWD3	-0.74
MOV10	-0.21375
DNAJA5	-0.813785714285714
LOC729440	0.24025
LOC200383	0.922
SMC2	-2.214
MIXL1	-1.20833333333333
TMEM9	0.8505
FAM86A	1.9355
ZNF174	0.9663
MYH14	-0.84075
CCR8	0.963
VPS37C	1.3
GPATCH1	0.205333333333333
B3GNT8	1.853
TBX4	-0.273
CNR2	0.210333333333333
PCDH1	1.404
C5orf29	1.918
OCIAD2	1.00575
PLCG2	1.14975
KIAA0247	1.827625
HRH3	0.1373
CAPN13	4.719125
CCR1	0.2307
MGC15523	1.07933333333333
UVRAG	-0.248833333333333
DNAJA2	-0.262666666666667
ITGA2B	0.024
CLDN5	3.44275
PTPRN2	-2.11542857142857
ZNF512	-0.449166666666667
PSAP	0.707
CCDC140	-0.54
LRRC55	0.2715
CYP26C1	0.4105
C8orf47	-1.26375
LYN	0.21325
DUSP6	-0.946666666666667
TGFB3	2.59506666666667
ELK1	0.1082
PCDH11Y	0.279
HGD	-0.37625
C17orf58	-1.123
MYO3A	0.5055
SERPINE2	-3.95066666666667
AARSD1	-1.276375
C14orf73	-1.631
ADAM33	0.349
ZNF491	-0.2765
MAPK6	-0.825333333333333
TCN1	4.60816666666667
SLC24A6	0.625
UBE2R2	0.39
H1FNT	0.23525
TATDN2	0.206833333333333
LILRB1	2.205
P2RY5	0.423
NUCB2	-0.34275
C2orf37	0.323
SNX27	0.474666666666667
MTA3	0.896125
FOXO4	0.436857142857143
ID4	-0.490666666666667
SOX5	-1.82233333333333
PXMP3	0.0435
OR52M1	0.3975
SFT2D3	0.14125
INA	-0.414166666666667
MCOLN1	0.878
NFIX	-0.3304
CLEC14A	5.5145
HIBCH	-0.113666666666667
PLA2G5	2.4135
TIMM10	-0.7515
MED17	0.1696
COL4A4	0.7045
TPP1	0.2955
GJA3	-2.15783333333333
TMPRSS5	-1.41825
AADACL3	0.788
DNMBP	0.46175
ENPP5	3.2845
NQO1	-0.4438
ZSCAN2	0.20725
SEC24C	-0.0368333333333333
GTF2A1L	-0.8725
AXIN2	-0.3403
FAM33A	-0.7595
C16orf13	0.807875
SPNS2	0.69325
TAF1	0.4595
AP1G2	0.0948333333333333
RBM42	0.656833333333333
HCN2	0.860333333333333
EFHB	-0.322833333333333
RUSC1	2.5475
GRIK5	0.045
USP21	0.7725
ATAD3C	0.8115
ORMDL2	0.05
PRSS7	-3.246
PSAT1	-2.52625
FLJ13195	-1.48716666666667
TBC1D1	0.2975
IFNG	3.596
OTOS	0.657833333333333
ZNF773	1.0905
EMD	-1.1475
RETN	0.79175
CCL8	5.4855
APH1A	-1.148625
COX18	-0.625375
GTF2IRD2	-0.5925
CCDC82	-1.3195
PAFAH2	1.1722
NPEPL1	-0.4146
RP11-114G1.1	0.7345
TP53INP1	1.022375
ZNF300	1.04966666666667
FOXL2	-3.55825
LARP2	0.627583333333333
LATS1	0.986
HTR6	0.0325
SPOCK2	0.8165
RNF144B	1.63666666666667
HTATIP2	-0.208625
MGC10334	0.658166666666667
CENTA2	2.79166666666667
FGF2	-2.96725
FXYD7	0.04475
PHYHIPL	-2.43
GPR34	4.109
DDX6	0.785
OR10W1	0.184
LHFPL1	-1.008
ZNF313	-0.0676428571428571
VPS28	1.64875
AP3M1	0.0128
AKR1CL2	1.30325
TRAF4	0.07875
OR2B11	0.643
C19orf12	-0.209166666666667
AKAP9	-0.233833333333333
C1orf62	0.11875
SLC20A1	-0.9971
FAM112A	0.06325
LDB2	0.600125
MRPS23	-0.53975
KLK5	1.835875
SPTB	-0.5372
EFEMP2	1.3955
EFNB2	1.005125
PCM1	-0.880785714285714
NMNAT3	0.0085
TSG101	0.133333333333333
C8orf40	-0.097
NOB1	-1.4175
ABHD3	-1.70475
GTF3C4	0.688
PIGN	0.433666666666667
GALNTL1	-1.13625
AEBP1	2.954125
OR9Q1	0.633
ANKRD2	0.05525
CCL28	-3.361
TRIM38	0.319
TMCC1	-0.436583333333333
SMG5	0.066
LRRC7	-1.443
NCAPD2	-1.21233333333333
C6orf153	-0.56075
C1orf74	-0.68425
OTUD6A	0.507
DCP2	-0.425166666666667
TMEM24	-0.109
RPL18	-0.965833333333333
TMEM177	-1.054
LRRC37A3	-0.16725
C1D	-0.0681666666666667
LDHC	-2.449
UBE4B	-0.2535
NIT1	0.891125
BTN3A3	0.68425
RASD1	-0.849
COMMD3	0.98075
SHFM1	-0.352
BIRC8	0.724666666666667
DUT	-0.6695
C12orf51	1.7515
LRRC59	-0.343833333333333
LY6H	2.45
WDR22	0.670833333333333
EDEM1	0.313571428571429
ADH1A	-0.1075
PANX2	0.3775
CYP11B1	0.736
CDC73	-0.7325
GPR172A	0.9825
GSTM3	-0.571384615384615
KCNA5	-0.07475
SERAC1	0.71
NFATC2	0.5125
ANAPC5	-0.3114
C15orf24	-0.0925
NFATC2IP	-0.548666666666667
TNRC6C	0.82
MGC102966	-1.071125
FGD5	4.0605
MED9	-0.15525
RAB13	-0.460333333333333
C15orf49	0.1365
CRYGS	-0.0303
C12orf53	-0.8239
LOC283693	-1.238
COX6B2	-0.536125
PHF14	-0.16175
FAM3A	-0.12075
RPL13	-0.2168
PRDX2	-0.3829
FLJ34047	-1.8875
PRMT3	-0.92775
KCTD19	-1.691
TRIM10	-0.467333333333333
MGC26597	-0.171333333333333
GCNT4	0.089
GPRASP1	0.425
CDKN1C	-0.844416666666667
RHBDL2	-0.2209
HSPH1	3.412
AQP1	2.7365
COL17A1	0.1423
GFAP	0.400125
CDC16	-1.06975
KIAA1614	0.541
C6orf118	-0.0956666666666667
ZSWIM5	0.104
FAM83F	3.47925
LYNX1	1.1300625
SYNPR	-0.574
XG	3.0705
PRSS16	-2.022125
KIF13B	0.342928571428572
PCDH9	0.527375
HIST1H2AH	-0.000666666666666667
RBM18	0.11825
ZNF626	1.728625
HEXIM2	1.253
ITFG1	-0.3225
TUBG2	-0.8485
SFRS7	0.0393333333333333
C9orf14	-0.855
EXTL1	-0.1545
GBP3	2.09433333333333
WDR5	-0.56825
RARG	0.1495
MYO7A	0.25225
CECR6	-0.41225
C13orf3	-2.38975
SFRS18	-0.80825
ACVR1B	0.619833333333333
PSMD1	0.0295
C7orf31	-0.240166666666667
ILVBL	0.24425
IFNGR1	0.97725
RNF186	-0.1745
NOL9	1.008
MAGEL2	0.276
SLC29A2	-0.72675
NHSL1	-0.55925
RBMX	-0.299
PSORS1C2	0.754625
RAD51L3	-0.694166666666666
LCN6	0.59725
ORAI2	-0.506375
BRUNOL6	0.5214
OR4K5	0.7385
CDC123	-1.227625
MSLN	-1.702
WWTR1	0.109666666666667
ZNF700	-0.750666666666667
COBL	0.01275
PPP1R16B	0.4715
GAS7	0.1713
MDN1	-0.93075
HAAO	0.4505
C9orf68	-0.6855
TNFAIP2	1.22325
FOXN1	-0.1985
hCG_2033311	-0.221166666666667
ATP6V0D2	1.506
RPL41	-0.1095
SLC38A1	0.40375
ARHGAP6	-0.926
ADAD2	-0.38075
PHF20L1	1.343375
MCM3AP	0.4905
ST3GAL3	-0.668833333333333
SNX1	0.0275
ELF5	-0.3105
PARP3	-0.527375
RBM8A	-0.3263125
LINGO4	-0.2685
ITGA9	0.759666666666667
ZFR	-0.1585
ACSL6	-0.9515
FLJ20699	-0.4613
DAOA	0.00275
FABP4	3.29175
KCNB1	0.633
CANX	-0.3028
SLC25A28	-0.032
ADIPOR2	0.24175
ECHDC2	0.697875
SMA4	-0.4295
FRZB	2.43125
PABPC1	0.338666666666667
DMRTB1	0.335875
APOBEC3G	0.19125
CATSPER2	-0.340833333333333
CUEDC1	1.14983333333333
STARD9	-0.780125
CLDN8	1.699875
LOC23117	-0.144636363636364
E2F6	-0.394444444444444
TMEM126B	-1.377
DPY19L4	0.414
GIMAP5	3.2805
NDUFA9	-1.037
FAM77C	3.5135
CTPS2	0.28175
LOC51035	0.59975
WDSOF1	-0.5755
EGLN3	1.44175
PITX3	0.802333333333333
OR52E8	0.831
GRM4	0.55
KLK1	-2.16916666666667
GPM6B	-1.973375
RRAGD	0.0145
PAGE5	0.955
UCHL5	-1.30983333333333
ULK3	-0.639833333333333
AIM2	1.83566666666667
PNO1	-0.263666666666667
OR2F2	-0.1445
GNAT2	-1.4895
SIX1	3.06025
ST13	0.0183333333333333
ZBTB44	-0.087375
TIMP2	1.192
ZMAT4	-2.7235
GTF2IRD1	-0.558
ZNF19	0.494166666666667
ZNF714	-0.615
RSC1A1	0.3635
C9orf80	0.505
PSMA8	0.570166666666667
TMEM141	0.412
COX4I1	-0.290785714285714
CTAGE1	0.131833333333333
DTWD1	-1.07975
HSD11B1	2.04825
KRT6B	4.19775
ARID4B	0.663125
LHFPL3	0.871
WWP2	0.42575
ZNF326	-1.32383333333333
RGPD1	-0.048
CTSH	0.712333333333333
FASTKD1	-1.965
PAF1	0.8813
TTC9C	0.01775
IFT57	0.4308
PRSS36	0.258
IL20RB	-0.8795
ZNF592	0.239666666666667
DCTD	-1.3332
CFP	0.76375
MFNG	-0.0905
JMJD2B	0.41925
ALDH3B1	-0.663
THSD4	1.76083333333333
KCNJ5	2.52383333333333
LMNA	-0.484
TBCD	0.738375
ZNF250	-0.695833333333333
CASQ2	1.3335
PEG10	-3.40725
PRAME	-1.06126666666667
NP	0.242375
TRIM59	0.400333333333333
ZNF12	0.21125
XTP3TPA	-0.1325
SIGLEC7	0.6867
PANK4	-0.0785
FAM70A	-2.25733333333333
SNED1	1.2635
HIP1	0.3667
RAET1E	-1.66016666666667
AMAC1L2	-0.888
AHNAK2	0.214583333333333
TOE1	-1.36116666666667
RECQL4	-0.0565
SPRYD3	0.6785
DPAGT1	-0.3685
MAGED2	1.8474
ANKRD55	-0.76075
TRPS1	2.44383333333333
DOK7	-0.638
TFPI2	-1.43325
GTF2H3	-0.953666666666667
CYP4F11	-0.177625
LHX2	-0.00933333333333334
ATG16L1	1.73966666666667
ASB12	0.1145
