Hybridization REF	TCGA-A8-A06Z-01A-11R-A00Z-07
ZNF644	1.00625
SH3GLB2	0.375625
SMPDL3A	0.6185
NRG2	-0.79375
IL15	0.429
GABARAPL1	-0.875
LAT2	0.0262
SLCO1A2	-1.941
LIG4	-0.276666666666667
GSDMDC1	1.33375
BMP4	-0.1485
METT10D	0.41425
SYCE1	5.48575
SPANXD	-5.8585
SLC12A9	0.226666666666667
MC1R	-2.6155
RNF168	-0.11325
TRIM69	0.04325
GALNT7	1.15116666666667
ISG20L2	0.52775
KIAA2026	0.282
TNFAIP8L1	-0.182
DPY19L2	-0.61375
C12orf63	0.5345
PRDX5	-0.094
MED6	-0.590625
TXNDC5	-1.419
CD46	1.3965
CCK	-2.79075
C17orf48	0.08725
ANUBL1	1.80925
SIT1	-3.08166666666667
TYSND1	0.515
DEF6	-1.02966666666667
GLT8D4	-1.50775
UTP14A	0.77475
RPH3AL	-0.75175
NXF1	-0.462
TRERF1	-0.8545
TUBB3	-1.9173125
SLC24A2	0.8455
SEC22B	1.30341666666667
ZNF653	-0.124
GGTL3	-0.883
CDKL2	-0.10975
CTF8	-0.398416666666667
EPC1	0.988166666666667
CYP4A11	0.280666666666667
THRSP	4.96883333333333
LELP1	-0.0688333333333333
TES	-1.729
C17orf87	0.98
FERD3L	0.09675
SH3TC1	-0.988
RAB36	1.6125
CRYGB	-0.6235
GRIA3	-0.1131
BHLHB9	1.35025
C1QTNF9	0.7305
GOPC	-0.497125
PNPLA8	0.955
ZNF444	-0.03875
FMO1	0.9715
POLR3C	-0.123
SLC35F3	-3.308
SGCG	-2.521
DCDC2	-0.987
NANP	-0.64
MGC23270	0.288
BEX4	0.793416666666667
HYDIN	1.7249
RPS6KB2	-1.21425
ADRM1	-0.00916666666666668
BAT3	-0.51775
RAB31	-0.8675
SCGB2A1	3.589875
SLC6A14	-4.637125
DDX4	-0.32675
PRRC1	1.32816666666667
AP3B2	-0.6335
TRGV7	0.403833333333333
TMEM184B	0.541
ADPRHL1	0.916333333333333
C21orf45	-0.568625
ARNTL	0.42525
AADAT	-1.860875
CCL2	-0.274
SNTB2	0.253666666666667
RGS9BP	-0.1525
KPNA1	0.99225
TMEM41B	-0.2345
S100A11	0.03325
DOT1L	-1.1485
EFHC2	1.8925
CLTC	0.574166666666667
SRP9	1.04935714285714
ZNF521	-2.28825
FAM26F	-2.12575
GPR88	0.799333333333333
COL13A1	-1.80666666666667
CHMP4B	-0.1303
SIGLEC6	0.284166666666667
NFAM1	0.496875
PVRL2	1.2618
ALKBH4	0.1395
CCDC93	-0.077625
NXT1	-0.0135
KCNK4	0.6435
TROAP	-1.86233333333333
KCNA10	0.45775
CCDC114	0.465833333333333
RAN	-0.667833333333333
LMTK2	0.795
LOC400657	0.1855
UFC1	0.8685
UBE1DC1	-0.192
EEF1A1	-0.810388888888889
CHAC1	-0.57
HMGA2	-5.7915
B3GALTL	-0.94575
ING2	-0.1225
C1orf109	0.1485
INTS3	0.801125
ZNF558	-0.526
TRPM4	0.964
LTB4R	-1.3035
ISYNA1	0.0165
LSM7	-0.70475
LRRC47	0.238375
ZNF179	-3.63183333333333
EXDL1	0.191
SLC4A10	-0.582
ACSS2	-0.449833333333333
COPS7B	-1.041
KIAA0040	2.15366666666667
C1orf95	-0.2545
AP1GBP1	0.46125
OR9A2	0.1695
FAM71C	0.073
RIN1	-3.14
ITGA4	-2.206875
DNAJC6	-1.46833333333333
CLOCK	0.619666666666667
SLC35A4	0.744666666666667
DSG4	0.178
LOC26010	-2.56125
NSUN2	-0.2335
TMEM86B	-1.0039
C14orf135	-0.70925
KIFC3	-2.35566666666667
PHF5A	-0.04175
NCAPH	-1.345625
STK11IP	-0.21375
FLJ42953	0.3275
CCDC19	3.93416666666667
ZNF329	-0.226
TAX1BP1	1.65116666666667
ZDHHC18	0.498333333333333
C10orf88	0.99025
TMBIM4	1.5339
NMUR1	-0.2005
KIR2DS4	0.689125
C9orf90	0.13425
MGC87631	-1.477
KDR	2.9443
ST3GAL2	-1.6235
RLN2	0.9925
HPD	-3.52075
MOXD1	-3.34266666666667
PDGFRL	-0.159166666666667
SMYD4	-0.243214285714286
FAM103A1	-0.854833333333333
MFAP4	-2.61833333333333
LOC285141	0.8785
TMEM45B	-1.44925
SMCR7L	-0.372642857142857
GZMH	1.42575
CBLN1	-2.5245
CNNM1	-0.5595
PHF17	-1.25441666666667
NUP98	-0.152
RMI1	0.10225
PTPRS	0.646125
ANKRD57	0.746875
CLDN15	-1.05783333333333
OR51A2	0.5455
GUCA2B	0.968
DOCK9	1.46525
ITGB1BP1	-1.2125
DLG2	-0.56
BRAP	-0.05925
SESN3	1.146
ZC3H7B	0.53225
FAM101A	-0.780666666666667
FKSG24	0.07275
ZYG11B	0.42975
RFC2	-1.26625
SH2D3A	0.356
DVL3	-0.141333333333333
ADFP	-1.09333333333333
KRIT1	-0.347375
SERTAD3	1.62766666666667
LEFTY2	-3.605
KRT27	-0.2595
SCFD2	0.652
MN1	-1.8885
RORA	-0.0355
PTPRD	-0.966
PIAS2	0.2155
CYP4X1	2.97033333333333
FBXL15	0.3265
MYH15	-0.438
CRX	0.103666666666667
TBC1D13	0.4465
SLC22A17	-0.796166666666667
PLK2	0.675666666666667
ARHGAP9	0.11475
EIF1B	-0.9145
C20orf185	0.504
DEFA7P	0.369
PRIM1	-1.3525
CRYAA	-2.17525
BACE1	-2.27025
AGTRL1	0.0118333333333333
ACAD9	0.507125
GRASP	-1.00275
RBP4	-3.86883333333333
TFB2M	0.556
METTL9	-0.5537
ATP5O	-0.3175
SP100	-0.2132
CPSF1	-0.802833333333333
S100A4	-1.333
LIME1	-1.26475
GPR137C	-0.6725
OR2A2	0.5185
C2orf29	-0.051
NUP188	-0.5755
SDPR	-1.6945
RAI1	-0.609875
RPS20	0.8109
LAMB1	-2.23075
ADM2	0.316666666666667
ZNF229	1.63
DKFZp434K1815	-1.133625
EPN3	3.19466666666667
CLIC3	-2.4565
MEIG1	1.16625
HMGB4	-0.046
STARD10	1.6255
KLF8	1.28725
EPB41L2	-1.3485
JMJD6	0.252875
CTSL1	-0.944333333333333
GPR27	-0.4665
ELAVL4	2.446125
MMP21	-0.479
PPM1B	-0.057625
SUV39H1	-0.97525
AAMP	0.06275
TUSC4	0.594333333333333
MBD6	0.42025
KLK13	-1.6285
FMNL3	0.115833333333333
TRIM13	-0.036
C15orf5	-2.3585
IQCF1	-0.246
CACNG8	0.3825
SLC35D3	0.488833333333333
ZDHHC9	1.444
ODF3L1	0.01
C9orf86	-0.6648
TSEN2	-1.72825
C17orf64	0.30175
SEPX1	0.7885
TSPO	0.457333333333333
SYMPK	-0.316
ADORA1	-1.161
TSPAN10	0.937125
SEMA6C	-0.368
RTTN	-0.9197
IL2	-0.00459999999999999
ARRDC3	-0.13425
TBPL1	-1.28683333333333
STX12	1.239
MRPL39	-0.624
OR8H3	0.3175
IFIT5	1.33383333333333
CASC5	-1.533375
FAM46A	-1.03266666666667
HPCAL1	-0.8545
CYLC1	1.354
VGLL2	0.113625
C20orf191	-1.879
CDH1	2.69241666666667
ITPA	-0.1955
CCDC101	0.85125
D15Wsu75e	0.11975
EDA	-0.80675
CREG1	-0.524
OR7G2	0.254
SAP18	0.778166666666667
IFIT1	2.26125
CALML3	-1.21133333333333
FLJ37440	2.169
FNDC5	-0.56825
SERPINB6	0.219928571428571
JUNB	0.1417
SYS1	2.07675
SCN2A	-0.141833333333333
ZKSCAN5	-0.5376
WNT7A	0.126
TSHZ3	0.6245
RNF148	2.246
H6PD	0.37525
CAD	-1.81416666666667
ZNF449	0.78625
DOCK10	-0.1915
FAIM2	0.600166666666667
HEXDC	0.4065
PRB1	-0.0286666666666667
C14orf148	-0.2245
ETHE1	0.55225
IRF5	1.1507
GNMT	-0.357
MGC16291	-2.485875
RPAIN	-1.29878571428571
CAGE1	0.2075
CNTNAP3	-3.826375
ACTR1B	-0.57825
EEF1E1	-1.4095
MSX1	-1.274125
ESF1	0.1586
HSPC171	0.9025
MRPL2	-0.771833333333333
RDH12	-0.34
CELP	0.456
METRNL	-1.48925
C10orf116	4.0795
C19orf48	-1.7345
ZNF346	-0.25125
NCR1	-2.677
C10orf64	0.297
CD52	-1.157
VPS18	0.324625
AP4S1	-0.8145
NPBWR1	1.2695
TPK1	-0.28625
UBA52	-0.0736666666666666
RIPK1	0.024
CPNE3	2.0457
HSPC159	0.389125
C8orf38	2.11375
LRRC4B	-0.5425
PARP10	1.0658
ANKRD50	1.226125
CXCL9	4.19125
FGF18	-0.177545454545455
EIF2A	0.34525
SLC20A2	-0.796666666666667
KIAA1549	0.310166666666667
SPINT1	2.0656
ZNF584	-0.174
CRBN	-0.00433333333333334
ABCF3	0.475666666666667
NCBP1	-0.932
PLA2G4F	1.113
PCDH10	-0.741
TTC21A	0.25775
C20orf144	0.4875
FGFR1OP2	-0.101666666666667
SLC9A1	0.7031
CHRND	0.2095
FOXF1	-3.01275
KIAA1467	2.50375
TPO	-1.6125
LTF	-1.31528571428571
DNAJB9	1.20125
MRPS27	-0.17525
bA16L21.2.1	-0.3465
WBP2	1.27666666666667
MRGPRX3	-1.75583333333333
PRPF18	0.57875
C10orf58	1.04275
SMOC1	-3.0699
ADAT3	1.02483333333333
TMEM138	-0.0685
TMEM131	-0.416875
TIMM8B	-0.96075
MYH7	-0.677166666666667
ST6GAL2	-0.452
KIF1C	-1.016
SUHW2	0.056
PAPSS1	-0.535
CABP2	0.181
HOXA4	-2.69725
ELF2	-0.15625
SEMA3D	-0.8023
MC5R	0.4695
OGFR	0.0445
FLJ30092	0.0768333333333333
TGFA	-2.552
MMP17	0.3785
KIF15	-2.71475
CHIA	0.55875
CATSPER3	0.53525
CEACAM7	0.76275
PADI2	0.24025
HOXA9	-0.967
LNX2	0.432833333333333
TMEM144	3.08625
HIF1AN	0.648
METTL7A	-0.9492
C6orf165	3.84016666666667
KIAA1468	0.73325
DSG3	-2.0995
ZNF180	0.233333333333333
EIF4E3	1.158125
SLC46A1	1.923875
DKK1	-6.66083333333333
ZNF205	0.919166666666667
LOC162073	1.71433333333333
COX7A1	4.35875
MAGEA1	-0.028
NEDD8	-0.291416666666667
KLHDC5	0.840333333333333
C3orf19	0.184166666666667
MRPS2	-1.285
POLR3H	0.7815
ABHD11	0.5901
TMEM17	1.54
PAIP2B	-1.2311
MAT1A	-1.22425
LGI3	-0.21
THUMPD2	-0.922
TKTL2	0.136
XAGE3	-0.382833333333333
CALM3	0.308583333333333
C6orf136	-0.2045
KCNC4	0.0558333333333333
RGS9	1.09
ACIN1	-0.476833333333333
SPATS1	0.98375
XKR8	0.3335
FAM84A	2.04525
MS4A7	4.271
AGXT2L2	-0.154
OR1F1	0.3225
SMAP1L	0.631833333333333
IPO11	0.154625
ZC3H11A	-0.1253125
C1orf151	1.086125
RNASEH2A	-1.533
CCR10	-1.3175
TXNDC11	0.702083333333333
TMEM112	1.1575
MAP1B	-1.34178571428571
NVL	0.2565
PKM2	-1.15765
ARC	-0.98625
NUP54	0.305
PPFIBP2	0.7325
STAT2	0.556625
PTAFR	1.3895
ROBO2	3.381125
RNF40	0.387166666666667
CCDC135	-0.376166666666667
IFT81	-0.1197
MORF4	-1.148
TM7SF3	-0.075625
OR10H3	0.912
ABP1	-0.1915
CHRD	1.729375
PLEKHA8	0.545
NCALD	1.107
OR5AK2	-0.0375
ACCN1	-0.124666666666667
SLITRK1	-0.260666666666667
ARMET	0.131
C9orf52	-0.07175
REEP4	-1.17975
MTSS1	3.350375
ADH1B	0.4588
DLD	-0.09925
CDK5	0.07925
PPFIA1	-0.5905625
WFDC3	0.816
DNAJB12	1.42335714285714
RANGRF	0.1265
MLANA	-4.4275
AMY2B	1.45675
KIAA0319	1.8645
RPS7	-1.711
JAK3	-0.5117
ARFGEF1	2.37875
CXCL5	0.66125
TRAPPC4	0.70325
CETN2	1.58275
HSPC111	-0.14275
RHOBTB3	-0.1905
PHLPP	0.532
RGS10	1.028
TMEM58	0.9355
CHERP	0.11475
HSP90AB3P	-0.212333333333333
FSTL3	-1.69683333333333
PEX11A	0.712
OR5V1	0.564
FCN3	1.80075
PTPN3	-0.154625
NPTX1	-4.8125
C21orf84	-0.81825
C11orf51	0.5765
ZBED2	-0.9915
FLJ90757	0.81275
NPY2R	0.963
PLD3	0.4575
SYT17	3.84616666666667
SGSM2	-0.43075
OR1A2	0.57125
FOXP1	1.184375
SLC5A1	3.3015
POFUT1	-0.288
EPHB6	-3.27933333333333
MYO1G	-1.841625
STAC	-2.6732
KLHL17	-0.259333333333333
RGMA	-0.6413
TJP2	-0.6135
FAM114A1	0.657
SERINC1	1.17108333333333
SLC9A8	0.59725
PEX19	0.793375
EDN2	1.504
PSMD7	-0.923111111111111
C3orf41	-3.11875
UQCR	0.342125
PPP1R3C	4.6445
LRP4	-3.076
TM2D1	1.46975
TTC17	1.192
C4BPB	-4.098625
CCL25	0.029
ZNF253	-0.0526666666666667
CHRNA9	-4.0315
SOX11	-1.274875
HIVEP3	0.6285
CGN	3.13141666666667
C3orf35	0.0675
PKD2L1	2.061
SYVN1	0.237625
PDE8B	-2.29275
LOC439951	0.9025
LTC4S	2.68116666666667
MIF4GD	0.961
SMARCA2	1.7588125
TUBGCP6	-0.111666666666667
CABLES1	0.738625
C16orf77	0.283666666666667
ZNF791	0.375
FUT5	-1.2445
ADH6	-2.36666666666667
P4HB	1.48125
CLDND2	-0.7215
ALKBH8	0.83225
PLAC4	0.40875
F11R	0.8045
MGC35295	0.118666666666667
PDZD4	-0.6035
LOC389073	-0.61225
FAM80B	0.151
PSMB1	-0.251375
TXN	-0.901666666666667
VIPR1	1.7597
WBSCR18	0.6647
EXOSC6	-0.818166666666667
ACTA2	2.57966666666667
SP5	-4.80825
ANKRD1	-2.92225
DDR1	1.9341
ATP6V1D	0.1935
PTGS1	-0.87875
RNF157	0.90825
DCC	0.6035
SPAG7	-0.86925
FBXO18	-0.416
UBE3C	0.3632
HOXC6	1.10975
LRP2BP	-0.4476
MYST2	0.006
PDSS2	-0.15975
ATE1	-0.07075
ARAF	-0.07625
KLF10	0.5725
PLA2G2E	0.101
ASCL1	1.9845
TSNAXIP1	2.4235
FAM131B	1.950375
IFNA10	-0.303
NUP43	-0.9955
FAM44B	0.21875
L1TD1	-5.458
NMD3	-1.028
C18orf54	-1.5013
PHOSPHO1	0.23
RAG2	-0.7175
EMILIN3	-0.1735
METTL3	-0.3775
VPS13C	0.43325
REXO2	-1.0985
ANXA4	-1.06325
CA1	-1.1605
DCP1B	0.31525
TULP3	-0.847
ATP2A2	-0.198857142857143
ATIC	-0.64675
ADAM15	0.616583333333333
NPL	1.42783333333333
LGR4	-2.918625
UEVLD	0.935
GAB1	0.406
SNAI2	-1.64716666666667
ZGPAT	-0.2739
SNF1LK	-0.56825
DLEU1	-1.178
UBE2Q1	0.727375
ZMYM6	0.8681875
JPH3	-0.7115
FAM38A	-1.19208333333333
PXK	0.581166666666667
DENND2D	2.789
BAX	-1.4085
CP	0.678
RPL37	-0.429
G6PC3	1.54575
NCOA4	-0.224333333333333
LRRC14	1.057
GORASP1	0.51625
FCHO2	1.742
CYP24A1	-3.7011
FXYD3	2.8015
SMARCAL1	0.1035
ABCB8	0.3945
CCDC44	0.5035
PRDM7	-2.7945
USH1C	-1.086
DNAH5	1.52633333333333
SRF	-0.834583333333333
MAL2	3.154
PGPEP1	0.456916666666667
SIN3B	-0.369
SEMA3C	-0.88
GRAMD3	0.6965
FBXO10	-0.3485
OR5D13	0.00650000000000001
FLJ31818	-0.494625
CACNA1I	0.4555
S100A13	-0.224
TP63	-0.0664285714285714
ANXA11	-0.2389
WDR66	-0.526375
CSF2RB	0.2535
IFI44	-0.03025
DACT1	0.1385
ANKRD23	-1.107
ATP5G1	-0.00950000000000001
C21orf70	-0.8415
PPWD1	-1.1555
DNAJC13	0.2265
PAH	-3.82083333333333
PTCH2	1.19925
TRMU	-1.009
CCDC9	0.0035
USP3	0.1817
DCLRE1C	0.2164
FAM55C	2.5095
FRMD4B	1.479
CYP2R1	0.04575
RFPL1	-0.6114
XPO5	-1.0455
ARL6IP2	-0.932
OSBPL5	0.0735
MMP9	4.39063636363636
KIAA0802	0.12475
DHRS2	-4.19233333333333
SGEF	2.157125
TXNDC10	-0.3856
EXOC6	0.617
RPS27	0.255
PNCK	-1.3895
FSTL1	-2.345
AACS	0.35
SLMAP	1.42616666666667
SAMD4A	-2.2053
ABRA	0.07075
SMARCD3	0.25125
PKNOX2	-3.21766666666667
A4GNT	-0.1415
C9orf39	-1.54716666666667
RALYL	-0.15375
MGC33556	-1.885
C10orf25	-1.337
BBOX1	0.04525
NHEDC1	0.71775
XDH	-0.301
GCSH	-1.136
EDN1	-2.1975
MTERF	-0.79775
CLK4	0.7725
ZNF799	0.228333333333333
KCNG1	-2.1655
CXCR4	-0.2545
PTPRR	-0.09425
IRAK1	-0.06975
LOC401397	-0.3165
TMSB10	-0.355071428571429
CXCL3	-3.5457
TMC4	3.03175
OR7A10	-0.015
STYK1	-0.9975
CHRNA10	-0.0575
CCNI	-0.0325
EP300	1.1685
LOC165186	-0.572166666666667
HIC2	-3.243
SDR-O	-0.2765
OR2W1	0.221
KCNA6	-0.3
TRIM74	-2.2515
REEP6	2.3515
ATP5G2	0.47225
ERG	0.531125
TMEM42	0.1455
PARN	0.233666666666667
SOD2	-1.073375
DIRAS1	-1.03283333333333
PNPT1	-1.05225
JOSD3	-2.66525
hCG_40738	-0.7245
PDE1C	-1.8505
SEMA4D	-0.39675
AGPAT1	-0.3695
NOSTRIN	0.0045
MAP3K3	-0.4385
MAX	0.3535
CAPS	-0.431
SERPINA12	0.1895
OSBPL8	-0.01925
RICS	2.114
NR4A2	3.82566666666667
PPCS	1.96916666666667
LONP1	-1.085
SCYL3	1.485
HERC2P2	-1.66733333333333
FIBCD1	-0.6995
C15orf41	-1.364
DMC1	-0.584333333333333
C20orf27	-0.8355
RPS6KA5	0.4061
FAHD1	0.404
SLC12A4	-2.11925
BRCA1	-0.592666666666667
GBL	0.44625
SLK	0.4275
NUDT9P1	-1.621
NOXO1	1.776
USP52	-0.80075
BAZ1B	0.694875
SLCO2B1	2.14275
BBS12	1.54066666666667
LRGUK	0.499166666666667
TERF2IP	0.124
COL1A1	2.8925
KIAA0090	1.213
GRK5	-0.4935
AP1S2	-2.5238
TMEM52	1.70683333333333
CA11	0.00112500000000001
OR4A15	0.761666666666667
ACBD3	1.205
SPAG11B	0.326142857142857
PRDM2	1.0985
FOXP3	0.11525
SMYD3	0.1636
LOC389199	1.0685
LGI2	0.269333333333333
NAPE-PLD	0.1382
ANKRD6	-0.926
WDR45	1.00883333333333
SHROOM1	-0.44975
PSCD3	-1.327
PYY	0.6715
KCNC1	-2.2025
ARHGEF9	0.739
OR8J1	0.353
GPR55	0.948833333333333
NS3BP	-1.667
C10orf22	0.3885
NAT8L	-3.80625
DUSP4	-1.226
FOXM1	-1.736
GRAMD2	-0.8622
ZBTB48	0.204333333333333
BUD31	-0.3675
PABPC5	-0.2935
CCDC41	0.376
FBXO11	0.0260833333333333
C6orf148	-0.20575
RFXAP	-1.275
C6orf15	0.154333333333333
CDK8	-0.8975
C6orf70	0.075
TESSP2	0.2005
ALG2	0.23
PPP1R3D	2.233
TPM3	0.222333333333333
SYT13	5.84875
EPB42	-0.804166666666667
CETN3	0.179
PRY	0.3885
NTHL1	1.13433333333333
POLR2B	-0.1995
RPS28	-0.197833333333333
P2RX3	0.422
LYZL4	0.5895
WBP4	-0.2006
PMM1	0.01275
C11orf79	0.45
CBLL1	-0.39275
IL1F10	0.4615
VAX2	0.3265
SETDB1	-0.232
LRAP	-0.0158333333333333
GCLM	0.863166666666667
CPEB3	1.966
PPM1A	0.5616875
INTS1	-0.118
CAMTA1	-0.407666666666667
SAMSN1	-2.614
LOC158830	-3.31266666666667
GMPPA	-0.113375
AIPL1	0.36175
IL24	0.765916666666667
BDKRB1	-1.86283333333333
MLF1	1.43
TAF12	0.49975
ID1	-3.06225
THADA	-0.14975
PIK3CB	0.07425
OR4N5	0.3865
TBC1D17	0.0106666666666667
COX8A	0.04125
CDCA4	-1.7475
C2orf44	-0.65125
ZNF534	-0.47125
IMMP1L	0.47675
NIPSNAP3B	-0.429625
FTMT	0.60725
PWP2	-0.516333333333333
MMP15	-0.2377
DNAH11	-1.91575
MTMR14	-0.45075
DNAL4	1.29025
IPP	1.30325
TMEM59	2.598125
C1orf157	0.27
RGS4	-1.2595
DDX18	-0.0691666666666667
SNX6	-0.86975
ZNHIT2	0.737333333333333
NCDN	0.201
FLJ33534	0.5615
RAG1	-1.5715
OR4D10	0.608
PTPN5	-0.2025
POMT1	-0.0325
LRRC8A	0.0851
CYP1A1	-1.63525
CAPN1	-0.462333333333333
DDHD2	-1.079125
GRIK2	-0.615
GNRHR	-0.052
PPBP	0.06025
HTR3A	-0.980125
SLITRK4	-2.30725
ANKRD49	-0.8425
BTF3	0.45
SARS	0.01525
C13orf18	-0.4095
CACNB1	-0.1425
QKI	-0.794363636363636
SETMAR	0.365125
MAN2B1	0.144833333333333
EML3	-0.745
ACADL	-0.482833333333333
OFD1	-0.172875
DEFB114	0.076
CGA	-1.2943
PEX16	0.601833333333333
LRRC10	-0.166
GNG12	1.0025
C1orf152	-0.761
CHRM1	0.8845
CD53	-0.60575
DBH	-0.838
TFAP2B	-3.57614285714286
HIST1H2BJ	-0.160333333333333
FAM46D	0.4195
TMEM11	0.16475
C3orf32	-3.15325
PCCB	0.54175
IPO13	0.575625
C6orf105	-5.93075
COMMD5	1.35
SUV420H1	-0.6113
LTBR	1.1355
ARHGAP15	-2.2
HDHD2	-0.0145
TDRKH	0.308666666666667
LOC401052	1.8195
PSG4	-1.0565
GNB4	0.00879999999999997
SPATA4	0.94375
SLC9A3	0.0895
OSBP	0.530166666666667
NBPF3	-0.41625
DOCK11	-1.1275
SLC39A5	-2.02833333333333
PRR5	0.5628
C10orf63	-0.101875
SMTNL2	-1.78825
ADRA1A	0.1695
ASAH1	1.2896
DOM3Z	-0.189
GIPR	0.778666666666667
AHI1	-0.29925
NADSYN1	0.304166666666667
RGS14	1.1299
IL18BP	0.5108
RTN4RL1	2.70191666666667
ARMC6	-0.2415
PSMD5	-0.678333333333333
HK3	1.6049
OR4S1	0.04725
RSU1	-0.4597
MAD2L1	-2.44988888888889
EIF4A3	-0.037
DLEC1	-1.267
E4F1	0.653333333333333
CHMP2B	1.1182
CAMSAP1	-0.677
RPS21	-0.585833333333333
ARID5A	-0.51175
UBE2N	0.5036
IGSF8	1.17633333333333
MAGEB6	1.371
ACAD11	-0.7946
MGC4172	-0.49425
LMO4	1.2195
KLKB1	-0.59275
HP	-1.847
HDAC3	0.0505
SCHIP1	-0.5825
CLCA1	0.3875
OLFML2A	1.066
C1orf112	-0.826
KIF19	0.389666666666667
HAPLN4	-0.4465
CXCR7	1.78466666666667
GOT2	0.1902
RAB38	2.8675
DCX	-0.5785
PPM1H	0.943666666666667
NFYC	0.7385
KIN	0.094
ZNF228	0.86375
PLSCR4	1.79533333333333
HIG2	-1.25075
FAM79B	6.924
C21orf86	-0.5258
KCNK10	-0.25325
ZNF738	-1.394875
FSTL5	-1.39733333333333
OR6A2	0.1165
OTOA	0.812833333333333
EXOC1	0.355625
AHRR	-2.9975
PDAP1	-1.29016666666667
C19orf6	-0.0165
ZAN	0.31525
LY6G6E	0.359
EIF4E2	-1.04825
C20orf198	0.08175
ZNF324	0.3125
CYP3A5	-2.37466666666667
ENTPD7	1.56083333333333
MBOAT5	0.5025
GJB5	-1.22325
TTC13	-0.03475
S100Z	-0.911666666666667
KIAA0664	-0.3395
PDGFRB	1.26666666666667
IL17D	-2.48325
OR56B4	-0.1355
RDX	-2.4095
SLC34A3	0.994
IL28B	-0.85
JUND	1.154
CHRNB1	0.102
CAMK2B	-1.46175
FETUB	-1.72475
CXorf23	1.1075
MRTO4	-0.174875
TTC3	0.8795
NDUFB8	0.298166666666667
EDG2	-3.37525
SEMA3G	0.3575
IL23A	-1.90925
GRHL1	0.8045
LOC441054	-0.7075
WDR65	1.52575
PSTK	0.1195
STOML3	0.434
R3HDM2	-0.1382
C5	-2.658
SLC2A10	0.702333333333333
C3orf22	0.5475
PAQR3	-1.35292307692308
ANKRD26	-0.16975
HCRTR1	0.097
LOC399947	-0.27975
PSD2	-0.4025
TIGD2	-0.721833333333333
SCRN1	-1.3185
COQ10A	-0.07
DDI2	0.0875
METTL7B	-0.889333333333333
UCN2	0.4175
FAM92A3	-0.03075
WDR16	0.66325
ZNF511	0.416666666666667
ZMYM5	-1.665375
POLR3G	-2.73475
ZNF586	-0.15775
C1orf49	0.275666666666667
TANK	-0.0405
RCAN1	-1.712
PELI3	1.19233333333333
LIMD2	-1.22858333333333
TMEM189	-0.152
NTN4	0.16075
LOC151300	0.4795
CLEC2A	-1.7485
GPR135	0.268625
DPYSL4	-3.5427
JAK2	-1.3555
TSHZ1	1.26983333333333
TM9SF4	0.0673750000000001
ZNF264	1.09583333333333
SIRPG	0.24625
BICD1	-1.373
HERC6	-0.551166666666667
METTL5	-0.3145
CASP1	0.14675
PRRT1	-0.8375
PLA2G4C	-0.0648333333333333
ICA1L	0.236142857142857
TPTE2	0.249
OTUD7A	0.855666666666667
AQP11	0.52275
APOA2	-4.2674
KALRN	-0.762
SECTM1	2.075
IFNAR1	0.697
TALDO1	0.364875
RAB11FIP4	1.44933333333333
EIF5A	-1.341
FAM49A	0.69775
NEGR1	-0.588666666666667
YTHDC2	1.56625
EHD2	-1.727
NCF1	1.5052
SCRT2	1.081
HOXA5	-1.67516666666667
NUP133	-0.001
FGF12	3.0043125
SLMO2	0.384875
SNTA1	0.859375
CACNG2	0.16725
GCM1	1.838875
ELF1	0.3545
TLR5	2.359
TCFL5	-0.816416666666667
RBMY2FP	-0.9025
LOC100125556	0.518375
FAM129B	0.395625
MAP3K7IP1	-0.102
NCK2	-0.26
OXA1L	-0.4925
FMO9P	-0.1205
ZSCAN12	0.493
PSMD12	0.270666666666667
HSCB	0.53175
CLDN10	-3.733
MGC13053	-0.65
HPCAL4	-1.18666666666667
ASZ1	0.078
MEX3D	0.0911666666666667
NFAT5	-0.5079
CSPG4LYP1	-0.503
FBXO3	0.6821
DVL1	0.4785
CMKLR1	1.55733333333333
TYMS	-3.01225
PEF1	1.35675
ZNF750	0.0611666666666667
MCM5	-0.7951
MEGF11	-0.90125
KCNK7	0.0835
PTP4A3	0.924
C1QTNF2	-2.6225
OR6S1	0.713
FAM122B	0.463
ZNF551	-0.728875
HBQ1	-1.582
GEMIN6	0.059
ARSK	-0.42325
RBP7	2.183
CPNE9	0.43975
DSC1	0.425
LOC730112	-0.50925
MAP2K4	-3.2965
HS3ST5	-1.376
EPB41L3	1.565
TEKT2	1.06
CDKN2B	-0.382916666666667
ZNF480	0.1875
MAP3K6	0.2206
MAP6	0.571666666666667
HN1	0.1077
OR2L13	0.319666666666667
SLC16A11	1.03925
FAM96A	-0.12075
APOL1	0.63975
C5orf32	1.3395
RTP1	-0.3285
RNF175	-1.184625
ZBTB41	1.739
AHCTF1	0.8587
SAE2	-0.3455
ITGA2	-0.219666666666667
MME	-2.03583333333333
CCDC14	-1.63475
MAST4	1.62928571428571
KRT33B	-0.6
KCTD2	0.180666666666667
WDR26	0.307916666666667
MFI2	-0.939125
NR4A3	-1.071625
ARSA	1.6065
UNKL	0.4135
SULT6B1	0.1
CCNA2	-2.232
SOX15	0.31
PPAPDC1B	-0.147333333333333
C19orf44	0.0025
MCAT	1.02625
ARID1B	-0.02325
OR52N1	0.139
C12orf48	-1.91725
MAGI1	1.43025
NIPA2	-1.20275
GBX2	-1.23875
RSHL3	1.041
RAVER1	0.234
C15orf17	-0.9765
SLC30A2	0.802875
