Hybridization REF	TCGA-BH-A0W7-01A-11R-A115-07
ETV3	-0.228
ATPIF1	0.3405
LOC554207	-2.1025
OR8H1	0.26675
WDFY3	1.2335
DPM1	-0.36625
GPSM1	0.0815
WDR92	0.327
LRP1	-0.0945
ANKH	-0.094125
THUMPD3	-0.8585
POLR1B	-0.7605
OLFM4	5.59483333333333
RAD9B	0.9595
TSPY2	-3.4505
PAX6	-2.01366666666667
SCG2	-1.8785
SLC17A6	0.38075
FMO3	2.5645
PADI4	0.07675
TUBB4	-0.727
NLK	-0.29725
POU4F3	-0.5605
SDF4	-0.39275
ITGBL1	3.69216666666667
NETO1	-1.50375
TAP2	0.689
ABBA-1	-0.982416666666667
GNAI1	-0.4955
VPS4B	0.778
NOPE	-0.2622
GALNT6	2.26466666666667
SESN1	0.708
GBE1	-1.55822222222222
CLASP1	-0.60425
RASGEF1B	1.2475
ACOT11	-0.428
AFAP1	1.07075
OR2H2	0.349
DPY19L2P1	-0.279
DZIP1	-0.96
SEC22C	-0.132166666666667
GPR161	-0.285666666666667
RNF146	0.03575
WDR74	-1.268
GALP	0.1995
PURA	1.027
DNPEP	0.223
RP11-78J21.1	-0.335
ERBB2	1.137125
FANCM	0.19725
NEO1	0.4075
DDX3Y	-4.7664
RPS3A	-0.306625
MXRA7	-0.0745
LGALS3	0.430666666666667
GLT8D1	0.56825
CFL2	-0.976333333333333
UPB1	0.33575
NAP1L5	0.167875
CLDN14	0.527
DHX38	-1.577
BTBD1	0.00575
TARS2	-0.330333333333333
ABCF1	-0.6102
FCF1	0.888166666666667
LRRC49	1.0415
GUCY1B2	-1.9445
C1orf177	0.199166666666667
SMARCA4	-0.964357142857143
LRP8	-2.85316666666667
TAGLN3	-0.8165
MRPL14	-0.44875
TTRAP	1.0025
ZDHHC20	0.0895
NFE2L3	-0.14
KIAA1377	2.64925
PALMD	1.6848
TMEM43	0.03025
TTL	-1.192625
STAT5B	-1.62166666666667
SSB	-0.28575
OR10H5	0.104
SLC22A13	-0.709
AKAP3	-0.24075
TIMM23	-0.3535
OAS2	3.07483333333333
KIAA0423	2.08325
TRIM11	0.0963333333333333
GLIS3	2.4485
TMEM50B	1.14366666666667
ARHGEF4	-0.520875
DEGS1	-0.234545454545455
TBL1XR1	0.2704
G6PD	-1.41525
SP140	1.5162
MUC17	0.125928571428571
NUDC	-0.5401
DNAJC5B	2.667
SCARA3	-0.609
CPA3	6.39383333333333
BCAT2	0.039125
MFN1	-0.0141
NRG3	0.3435
SNX11	-0.25775
PLEKHH1	-0.0691666666666667
GPR177	0.179833333333333
HCFC2	0.561
TCAP	-0.6065
MOCOS	-3.1945
C14orf93	-0.13425
PRDM10	0.170333333333333
SLC16A4	-0.21475
SRGAP1	-0.646833333333333
VIP	0.3485
DUSP27	0.2525
LILRA1	0.9815
MC2R	0.2695
MGC24103	-1.9535
MBTD1	-2.4255
FUT11	-0.584333333333333
USP33	0.4835
C15orf39	-0.7305
MAP3K12	-0.29425
PAAF1	-0.944333333333333
BARHL1	0.046
FLJ16165	-0.0465
PIWIL2	-2.34975
SYNE1	0.75375
CMTM4	-0.579
TSPYL1	0.3978
GUF1	0.0035
TMEM157	2.601
WDR44	0.225
HIST1H3C	0.219
DKFZp666G057	3.91625
RNPEP	-0.68675
GAS2L2	1.93066666666667
ADH4	-4.54075
GRPR	4.8845
FBXL17	-1.80525
ZBTB10	0.85925
Gcom1	0.531444444444444
HTRA1	2.2444
ZNF585A	0.2775
SLC26A2	1.22492857142857
OTOP3	0.237
WISP1	3.77544444444444
ATP2B4	-0.943833333333333
FLJ10769	0.30225
CRAMP1L	0.0855
CHST12	-0.5725
RAB22A	0.854916666666667
TARDBP	-0.171071428571429
STAU1	-0.05675
CRB3	1.95883333333333
MIG7	-1.20725
CHMP1A	-1.04383333333333
ZNF160	0.772625
B3GALT6	0.318
BARX1	-2.1775
C6orf167	-1.90775
NXNL1	0.365
DHX29	0.976625
HADHB	0.13075
PLXNB2	0.47975
ILDR1	-1.53775
SLC15A3	2.91625
GAS2	-3.91216666666667
C20orf69	0.66625
NUMB	0.246
TNIP1	0.067
MESP1	1.42283333333333
PSKH1	-0.44525
NSFL1C	-0.04675
RHOG	0.1395
HEY1	-1.66666666666667
KNG1	-1.85775
ITGAX	2.1561
LIN9	-0.546333333333333
CANT1	1.070625
XRN1	0.623142857142857
CCDC96	2.5417
HEATR6	-1.036
GNG7	0.550916666666667
RUNX2	1.5399375
SOX1	-0.453833333333333
FCRL5	1.6153
ZNF99	0.69675
FAM9A	0.398
SNX22	0.0126666666666667
MBNL3	-1.55583333333333
ODC1	-2.4418
ADORA2B	-0.511
NR2F6	-0.82325
ZFYVE16	1.23877777777778
SYNJ2BP	0.9758
POLE	-1.574375
E2F2	-1.202375
THRA	0.306333333333333
PTGES2	-1.3305
HIP1R	0.453833333333333
TMUB1	-1.55533333333333
ENO3	-2.341
RSPH10B	-0.4395
CXorf39	0.566375
IRGC	0.1205
GPR109B	0.1355
FLJ13305	0.655
LCE3A	0.1315
TNFRSF18	-1.14466666666667
DET1	0.595
TRPM3	-0.193916666666667
C16orf79	-1.8795
FECH	0.350166666666667
RAP2A	-0.113833333333333
CRIP1	3.13166666666667
AZIN1	0.268625
SLC7A7	3.84225
IL10RA	1.2033
TMEM64	-2.72725
CDC42EP4	0.0512
C16orf58	0.2256
ARG2	-2.23025
POU5F1P4	-4.714
FAM62B	-0.55325
DNAH8	-1.5527
ASH2L	0.417375
TSLP	-2.40616666666667
CNTNAP5	0.8298
TMEM16C	0.086
IFNA14	1.01
SLC1A3	1.605375
CABYR	1.2755
BCL7B	-0.2497
NUDT13	-0.5525
C13orf28	-0.19175
C1orf53	0.52275
ARL6IP4	-0.0568000000000001
RPL35A	0.0755
EMR3	1.5295
RAB40C	0.5735
SLC41A1	0.165
LRCH1	-0.232
LY6G5B	-0.7365
FAM124A	-0.328428571428571
MGC10981	-3.99233333333333
CLIP3	0.4327
MAP4K2	-0.819833333333333
CHIC1	0.26125
SULF1	4.53333333333333
C20orf30	0.376285714285714
PRDM5	-0.16925
ELOVL1	-0.377
C11orf48	-0.628625
SLC39A10	-0.507
KCNV1	-0.202
ACP1	-0.436
ZMYM2	-0.871625
B3GNT6	0.000666666666666667
C9orf69	-0.4995
C2orf15	1.09775
C20orf166	0.562
HSP90AA6P	0.752
EDG7	-0.198
NEURL	-0.313375
LPL	1.6665
CLEC2D	0.995785714285714
GRRP1	1.90316666666667
CD8B	-2.2762
HIST1H3D	0.963833333333333
SLC6A12	0.637875
FAM27L	-0.1195
CD84	2.5773
RASA1	1.0505
PHKG1	-0.331
MAGEA11	-1.3845
IMPA1	-0.6958
NPM3	-1.29875
RARRES1	4.1335
SH3BP1	-0.46725
B3GNTL1	-1.0505
ARPC5L	-0.425333333333333
KLHL26	0.16025
SIM2	-0.04575
GJC1	-0.0135
C20orf194	0.57125
EXO1	-2.11325
SLC2A2	-2.26583333333333
LOC285074	-1.16075
LRG1	2.49975
KIRREL	-0.4325
PIK3R1	2.20292857142857
C4orf34	1.49075
MAF	-0.5575
ADCY4	3.62816666666667
ZMIZ2	0.6969
SLC46A3	1.911
STAMBP	-0.317
CCDC16	0.1305
MS4A12	0.1475
TCF20	-0.15225
LRRC46	3.06775
C20orf152	0.248
MRPS6	-0.569
ABCB11	-0.163
KCNC2	3.49716666666667
CDH19	-2.75333333333333
C9orf123	0.611666666666667
SSH3	0.57525
LDLRAD1	0.76475
CCBE1	-0.51475
ZNF135	1.843375
TAAR1	0.025
WFDC12	0.362
CCDC42	0.425666666666667
FLJ12529	-0.537
PER1	-1.02983333333333
TIMM50	-0.9245
SMARCAD1	-0.105666666666667
FAM26C	0.134
TP53TG3	-2.54533333333333
SH3RF1	2.2035
LMCD1	2.83175
GPR63	-0.366
FLJ21986	-1.03925
AIFM3	-1.031
MICAL1	-0.998666666666667
BLZF1	1.33016666666667
IQCA	1.9255
PCDHGC3	0.0135
SAC	0.42175
BCL6B	1.8705
DDO	1.37375
MARCO	2.3005
DCHS1	1.5695
C1orf170	1.4795
CD200R1	1.98366666666667
C22orf15	1.3465
SEPT11	0.5945
ADNP	0.72
UST	0.6301
C13orf34	-1.0765
RFFL	-0.0232142857142857
APBA3	0.1025
C2orf60	-0.0865
CUTL1	-0.3845
PMS1	-0.686625
ZNF689	0.486
EIF3E	-0.256333333333333
IL9	0.681333333333333
RPL31	0.21875
LY9	1.55933333333333
ATP2B3	0.51625
KDELR2	1.11645833333333
TFCP2	-0.544125
NLRP12	0.237875
FLJ45422	0.07175
TLE4	-0.3826
ZNF570	0.449
FLJ43806	-0.4445
TLK2	-0.353875
CIR	1.236
MARS2	-0.0265
COL24A1	0.828
SDF2L1	-0.9285
HIBADH	-0.337166666666667
IGFBP3	-1.34707142857143
C12orf23	0.8975
PSPC1	-0.16525
C20orf43	-0.0525
TRAV20	0.38
ARHGAP24	1.815625
KIAA1975	-1.64875
C1QA	3.3866
DNTT	-5.08666666666667
C10orf6	0.384333333333333
C11orf41	0.1065
HNRPF	0.713875
COL11A1	6.78183333333333
UBAP2	0.0758333333333333
CDKN2AIPNL	-0.0225
C20orf174	5.07375
SPRED2	0.20275
PLA2G12A	0.466
ICEBERG	-1.85916666666667
SCN10A	0.1215
C11orf65	0.278
GBP5	5.21025
PITPNC1	-1.24966666666667
POU3F3	-1.6475
NCOA7	1.340625
LIN7C	-0.1451
LOC348840	-0.6965
NKX2-2	-2.6695
ANKRD13D	-0.890875
LOC123688	0.16925
FUT2	2.3615
TAAR8	0.388
FZD4	0.34
PNMA3	-0.683833333333333
OR4L1	0.248
WIT1	-2.885
EXOC3L	0.823
ATPBD4	-0.00630000000000001
KRBA1	-1.2895
UBXD6	0.544
HOXB7	0.648642857142857
C7orf23	0.298
UNQ338	1.53275
STAB2	1.23625
CDC20B	3.80775
IRF9	3.026
CENTG1	0.633166666666667
TNPO2	-1.19125
MCPH1	0.76675
BMS1P5	-1.25175
SLC26A7	0.13575
HIST1H3J	0.7725
C9orf3	0.6834
LBH	0.960125
MYO1D	0.530375
PTDSS2	-0.69625
NFU1	-0.14425
DEPDC4	-0.742
WNT7B	0.7563
GLP2R	-0.585833333333333
SETD4	-0.1472
DYNLT3	-0.4649
FKBP11	0.113833333333333
SESTD1	0.113666666666667
FLII	-0.2675
RPS16	-0.1605
CHPF	-0.2445
CSNK2A1	-0.154833333333333
SUMO1P1	-0.063
FKBP6	-0.9225
ZNF214	2.2805
TWIST1	0.626666666666667
DDX56	-0.743166666666667
TRAM1L1	2.1244
EPO	-2.38583333333333
MRPS18B	-0.19775
ZNF682	0.141
RPL14	-0.0381666666666667
MAFF	-0.064
LOC51136	-0.00812499999999999
LY96	0.622
DDX20	0.1055
ABTB1	-0.355166666666667
ARL5A	0.5145
CCT6A	-0.75875
HEPACAM	-1.16283333333333
EHHADH	0.741333333333333
RBAK	1.31883333333333
CGB1	0.422
ITGB5	0.8666
YIPF3	0.86925
FKBP2	0.429
NR1D1	-0.5131
TMEM110	-0.292
NEK2	-0.724166666666667
PRAMEF8	-3.02
C20orf52	-0.112666666666667
PCDHGA3	1.6205
VWA3B	0.45525
NDUFA5	-0.727375
THAP9	0.5625
FLVCR2	0.758833333333333
AP1S1	-0.6585
SMAD6	-1.1625
SAV1	0.88575
SAT1	1.30325
ZNF251	1.526875
ADAMTS7	-0.1613
RPP38	0.6755
C1orf211	-1.1715
YPEL2	1.5169
RBMS1	0.61075
ZNF445	-0.577166666666667
NRXN2	0.944333333333333
PGBD4	0.163125
UGT2B28	0.262
WBSCR16	-0.7019
NLRC3	1.416375
ASTL	0.10425
ST6GALNAC1	-0.8985
ZADH2	-0.62375
MLLT4	0.345916666666667
ARL6	1.08416666666667
MEF2C	0.70225
CBFA2T3	0.603
AFF3	0.554857142857143
COG7	0.542166666666667
MYB	0.182166666666667
PLXNA3	-0.135
XRCC2	-2.114
MMS19	-0.617375
ST8SIA5	-0.67375
CHPT1	0.0443333333333333
KIAA1712	-0.225875
OR6X1	0.845
ACTR3	0.327375
UGCG	0.968166666666667
OR4P4	0.9855
ZAP70	-2.041
LPP	1.01975
ZNF485	0.879
PTPRCAP	0.91
IL12RB1	0.62375
ATRX	0.4269
CHST8	-0.12925
C14orf109	0.886
ARV1	0.86225
NMB	-0.663285714285714
COX5A	-0.872
EIF6	-0.5295
MPPED2	-0.795666666666667
SEMG1	-1.0955
CHRDL1	0.108
TRAF3IP2	0.29375
WNK2	-0.46225
LILRA4	3.29283333333333
LAMA2	4.79225
PXT1	-0.104
RLBP1	-3.23225
CD300C	0.95325
SLTM	0.1225
FLJ10404	-0.9780625
APOBEC3D	-3.21516666666667
RENBP	0.432333333333333
ATXN7L1	-0.124625
NID1	0.7535
TUBGCP3	-0.429125
ITIH5	1.32916666666667
CCDC110	2.50875
C8A	-2.3105
MGC87042	-0.096
HOXC13	1.05
TFDP2	-0.91125
HCP5	2.062
POLI	0.8515
UCN	-0.8485
ZNF764	0.787333333333333
C8orf45	1.74925
FHL3	0.02875
SPATA5L1	0.0355
MMRN2	2.57916666666667
NDST1	0.539
COL20A1	-0.121666666666667
ZNF248	-0.713166666666667
PELP1	-1.0735
MBL2	-2.77916666666667
RNF41	0.460375
C5orf24	1.062875
THOC5	-0.24275
SERINC3	0.380166666666667
RP11-151A6.2	0.268
CDCP2	0.0215
HIST1H2AA	0.7535
C11orf75	0.298333333333333
FKBP7	1.0625
DDOST	-0.52325
GPNMB	1.46616666666667
TTF2	-1.36966666666667
KCNT1	-0.0365
SLC39A14	-0.97225
NGRN	-0.2997
GPR137B	1.78125
MECP2	0.506625
PSMA1	-0.4505
C16orf73	-4.79375
TMEM60	-0.123333333333333
CSN3	-0.1065
NOS1	0.388166666666667
RAB7L1	0.00066666666666667
YBX2	-0.3155
KIAA1166	-0.518125
FUBP3	-0.131333333333333
ABCG1	1.2135
ACACA	-0.408333333333333
ARL11	0.5553
ATOH1	0.084
ODF1	0.195166666666667
CREB3L3	-1.3495
TMEM127	1.20064285714286
DSCAML1	2.54325
PLN	3.78433333333333
LYPLA1	0.693083333333333
PRDM9	-1.82175
SASP	0.4815
PLUNC	1.549
INTU	0.44525
HISPPD1	0.681
LNPEP	0.45
YARS2	-0.546833333333333
APCDD1L	-1.0775
ZCCHC4	-0.274
FBXO22	-0.211666666666667
TTLL13	0.396
ZNF669	1.071
PTGDR	2.85625
DDX27	0.40475
KIAA0409	-0.170666666666667
GJB6	0.8985
ASB8	0.3765
PLP2	0.379
MEPE	0.65625
OR10J5	0.5375
KRT222P	2.525
COQ7	0.898833333333333
C1orf101	1.80875
RERG	3.0955
CHMP5	0.042
THAP11	-0.565875
ZNF43	1.12866666666667
ZRANB3	-0.267166666666667
KRT13	0.0375
MRPL19	-0.569875
RBBP9	0.003875
SPATA17	1.93
BXDC5	0.524333333333333
PAFAH1B1	-0.581333333333333
MAGEE1	0.1175
OSTF1	0.3045
KIAA0323	0.381666666666667
TXNDC13	0.763833333333333
CNTN4	2.717375
LCE1B	-0.4435
UNQ501	1.1695
ZNF154	0.814
C3orf64	0.64625
SYT5	-0.1217
PON1	-0.00149999999999999
FLJ10357	-0.089625
ATP4A	-0.9215
GNPDA1	-0.6585
MGAT1	0.617666666666667
C14orf121	0.30325
SLC35B2	-0.50725
MIER3	1.1305
CHEK1	-1.94675
ZNF8	0.201
TXNDC1	0.1955
CKB	-1.4453
RTN3	-0.0777142857142857
FZD2	-0.613166666666667
PART1	0.4925
PSMB6	-0.63825
PCDHB8	2.247
PHC3	0.3459
PPP1R8	-0.859333333333333
NOVA2	1.19616666666667
TNFRSF11B	-1.36425
GOLPH3	0.762166666666667
UBLCP1	0.108
SUHW3	-0.69775
TTLL1	0.558
OPN4	0.2245
OR13G1	0.065
ZPBP2	0.2596
HSD17B11	-0.623125
C9orf50	0.4555
DHDDS	-0.0291428571428571
CTSW	1.6372
NEFM	-1.09033333333333
MRPL28	-0.98625
SYN1	-0.466666666666667
PIGV	0.522833333333333
ZIM2	-0.31775
APBB1	0.082
SND1	-1.1855
C1orf123	0.4845
CHD3	-1.34875
BHLHB8	0.10375
RNASE2	1.02116666666667
BCAP31	-0.239
SLC25A44	0.0843333333333333
CHD6	0.3862
PIB5PA	1.43476923076923
SELS	0.36425
LOC541471	-0.27175
FAT2	0.1595
ZNF81	0.089
OR4C16	0.5815
FLJ10081	0.0825
LRRC4	1.503
CS	-1.05866666666667
N4BP2	0.376125
IGFBP7	2.97
ZNF318	-0.168
NDNL2	0.567125
ZNF609	0.528125
SIRT4	0.3385
EXOSC10	-0.026
ECE2	-0.0248333333333334
OVGP1	0.13325
GTPBP3	-1.49725
PACS2	0.1756
C19orf36	-0.608333333333333
ARL4C	-0.948125
ATG4B	-0.5695
UBQLNL	1.1325
RHOXF2B	-4.1305
PLEKHG2	-0.2045
GALR1	-0.1925
AQP4	0.2265
HDAC7A	-0.2105
DCUN1D3	0.56425
OR8A1	-0.2455
CCRN4L	-0.11075
CBR4	0.0278333333333333
KIFC1	-2.3545
SLC7A14	-1.21016666666667
LHX5	-1.8335
TRPC7	-0.123
LPXN	-0.261
SERPINA1	-1.8275
RPS13	-0.1955
BPIL3	0.291
PRKAA1	0.513
FADS2	-0.2927
ENAH	0.2860625
PRO1768	-0.3905
APBA2BP	-0.6335
LIPH	2.225
C3orf33	-0.51025
RCC2	-0.2025
ALDH1A2	-3.466
RNF103	2.119
AHCY	-0.809625
ALG12	-0.191
CCL17	2.0865
ZNF543	1.006
ESRRG	0.9481
CNGA1	1.11125
RDH5	-0.829
OTX1	-0.1146
PTGFR	-1.0965
CDR2	0.6235
SELE	5.39275
NLGN2	-0.681166666666667
EXOSC9	-0.33125
ZNF566	0.370666666666667
KLRC2	-3.407
GPR12	0.4445
KIAA0196	0.41725
PDRG1	0.275
SSR3	-0.887857142857143
MSI1	-0.09
CST9	0.2115
CC2D1A	-0.88175
PLAGL1	-0.558166666666667
ZNF778	-0.132
RNF2	0.278875
KLF6	1.04733333333333
THBD	2.97833333333333
tcag7.1314	1.511
NR5A1	-0.284
ABCD2	1.115
DNAJC7	-2.011
CLEC4C	1.4245
TM2D3	0.587875
CCDC4	-0.7635
PLAC2	1.051
DCD	-0.264
FAAH	1.25875
POLA1	-0.270333333333333
TM7SF2	0.205125
FLJ39822	-0.242666666666667
FLOT2	-0.623375
MAP4K1	0.121166666666667
SRP68	-0.773875
C21orf74	-0.081
ARPC5	0.276625
LOC126075	1.1895
HECW2	0.47775
ZDHHC4	0.3415
ANKRD42	1.8007
PDE9A	-1.061
ABCA8	2.115
NDUFS2	-0.34125
UBR5	0.0265
BTBD16	-2.635
LOC554174	-0.35
ZNF20	1.6365
KIAA1843	0.2825
WDR17	-0.602625
C15orf33	1.3535
RNF113A	-0.15975
CAMKK1	-0.8615
CLCN2	-1.18725
ANXA6	0.496
LOC340069	0.5205
EMID1	0.111375
DPM3	-0.636083333333333
ELA1	-0.1985
SLC25A13	-1.5767
KRT24	1.3305
SMPD1	0.127166666666667
TH	-0.17475
COL6A2	0.9305
ANKS1B	2.4075
GPR126	-3.1138
ZC3H12A	0.338666666666667
TMEM47	0.968666666666667
C2orf51	-0.242166666666667
C1orf88	3.38616666666667
HSF2BP	0.7685
AKAP10	-0.25
RPAP3	-0.0145
KLHDC8B	-0.000750000000000003
STOM	0.4201
MUPCDH	-0.148875
C10orf72	0.159625
PLEKHA3	0.44975
TCP11L1	0.19775
CWF19L1	0.25875
SPEF1	2.12630769230769
YSK4	3.179
ELN	2.3664
SAMD8	0.246166666666667
MPI	-1.18166666666667
MEPCE	0.4058
ABCC3	-0.988875
NANOGP1	-3.344
KCNK17	1.218625
HLA-DMB	4.86983333333333
RRAGA	0.93425
ANGEL1	0.041
RBM32B	0.4855
CPN1	-3.03
MGC52282	-0.1864
HLA-A	1.72658333333333
OR9G4	0.2005
EDNRB	-0.989125
SCD	-1.753
C14orf80	-0.269166666666667
BAGE2	-0.4455
RABL4	0.771833333333333
RCVRN	0.1945
SHANK1	0.1025
NLRP7	-1.148
CD226	2.033
STAT3	0.0675625
SYNJ2	-0.7891
TPCN2	-0.152166666666667
WDR36	-0.497416666666667
MBD4	0.04725
ROBO1	-0.813
ST3GAL6	-2.357
SLAMF8	3.44366666666667
ATN1	-0.231666666666667
GPR141	0.85925
KRT36	0.015
TPH1	2.306
DDX52	0.275
ZSCAN29	-0.0921666666666666
TRPT1	-0.155666666666667
DPEP3	0.226
DENND4A	-0.286375
TSPAN16	0.0885
PTCHD2	-0.4
LOC145814	-0.0895
CAP1	0.6475
EIF5A2	0.1238
NT5DC3	-1.221
SEPT9	-0.705375
SEZ6L2	1.386375
EGFLAM	3.24575
VPS11	-0.112625
NDUFB5	0.0126666666666667
CIDEA	3.366
IER5L	-0.195
N6AMT1	0.1825
FAM83C	-0.1795
OXR1	0.359916666666667
IRX1	-0.084
DGKB	0.0305
GCN5L2	-2.60225
MIR16	0.97975
FBXW9	-0.00475
WDR4	-1.981
PDC	-0.197
VPS33B	-0.585
HEXB	0.26075
FLJ32214	0.02425
TCEB3	-1.09575
CRLF1	-2.44025
ABI3BP	2.67375
C8orf22	-3.93925
PYCR1	-0.589125
KIAA1706	0.952
CDK5R2	-0.209375
WAS	0.54
C12orf60	0.159
CCBL2	0.79275
MADD	-0.603
C5orf34	-0.59775
WDR42A	0.4039
KLF12	0.135
HSPA1A	1.938
ITM2C	-1.0695
DAPK2	1.39433333333333
LOC442590	0.5985
SUMF2	-0.241
CENPA	-1.75638461538462
TMED5	-0.110625
CDH6	-0.6454
BRP44	0.264375
THG1L	0.4885
GABRA2	-2.3435
C14orf166	0.36375
MYL1	-1.59266666666667
TNFSF18	-0.108
PAP2D	-0.736333333333333
PPIB	-0.2085
KLHL4	0.4995
SFN	0.128166666666667
CCDC127	0.39325
FRAP1	-0.3645
GOLGA5	1.929
SDCCAG1	0.2945
MGC21675	0.389666666666667
C10orf95	-0.2905
KIAA1345	1.00033333333333
C1orf163	-0.6415
LACE1	-0.389
OR10K2	0.389
CENPN	-2.20232
TMED2	0.4545
UGT1A6	-0.7155
ANG	-0.941
U2AF1	-0.325333333333333
CASC2	0.632833333333333
NMT2	0.145
OSGEPL1	0.5025
DFNB31	-0.7835
SLC6A20	0.664125
DKC1	-0.9205
FXYD4	-0.78575
WDR64	0.6155
MGC5590	0.4235
CREBZF	0.332833333333333
DAZ1	-0.297
PRPSAP1	-0.407
GCHFR	-0.318
TTC7A	-0.456625
LOC196993	1.43275
UBD	3.18016666666667
S100A1	-0.636375
RPL6	-0.254166666666667
DNAJB6	1.067
NAGS	0.1191
C2orf58	0.51
KERA	2.66266666666667
MT1X	-0.7943
UBE2B	0.6974
KEAP1	-0.37275
MST1	-2.780875
OMA1	0.499
ABLIM2	1.15625
BCL2L13	-0.4325
JAZF1	0.2795
TMEM63B	-0.325
S100A8	1.2135
ARFIP2	1.249
UROS	-0.0045
KHDRBS2	-0.771
POLQ	-2.6245
SOAT1	-0.1945
SPAG4	-2.08925
MRPS30	-1.06016666666667
LOC494141	-0.214
OR2T11	0.1625
ORAOV1	-0.8876
ZNF184	1.6215
TCEB3B	-0.261833333333333
ADAM21	0.902
GDPD1	0.985
SPINLW1	0.12675
PRR14	-0.289666666666667
KCTD9	0.1688
NUDT3	0.25575
KIAA1822	0.579
HIST1H4K	0.85
DFNA5	-0.952
GABPA	0.16025
C14orf44	1.59925
POLB	1.31025
PTAR1	-0.46
SEC31A	0.8527
TRIM58	-2.1325
TAS2R14	-0.3855
VPS8	-0.424125
H1F0	-0.00833333333333333
PRKCB1	-0.964333333333333
UGT2A1	0.241
TOR1B	0.35775
LSS	-1.7945
C2orf19	-0.0125
HNRNPC	0.543642857142857
TMEM100	-0.431
LOC116349	0.625
OR51M1	0.163
CCDC142	-0.599
ISG15	2.8386875
ZCCHC14	0.12925
CREBL2	1.158625
TGDS	-1.00275
DC2	0.19525
CACNA2D3	0.181071428571429
ZNF429	0.161
LYPD6	0.0618333333333333
SUCLG1	-0.235666666666667
OR51I1	-1.135
MAGEH1	2.41475
PRPF40A	-0.136
SMR3A	0.605
SPINK2	0.974
THAP2	0.06275
NPY5R	-0.848
IRF4	-0.9945
SPESP1	-0.716666666666667
OR10S1	0.519
DTD1	-0.1795
TUBE1	-0.8295
DDX19A	-0.62
PDPN	-0.033625
TMEM34	0.542416666666667
MGAM	0.167
COL3A1	5.74388888888889
GFM2	-0.0288
OR5A2	-0.2115
PSG9	-0.3915
ARHGEF11	-0.3435
IVNS1ABP	-0.9603125
SIGIRR	0.56825
DUSP19	0.218375
DNAJC14	-0.0337
ACSS1	0.749625
IL1RAPL2	0.895
C4orf30	0.298
SEPT4	2.0345
LANCL3	-1.9475
SPAG17	1.81916666666667
PRDX3	-0.27325
HNF1A	-1.976625
P4HA2	-0.514
RFWD3	-1.937
MOV10	-0.574
DNAJA5	0.703571428571429
LOC729440	-0.01625
LOC200383	2.2965
SMC2	-1.39375
MIXL1	-1.276
TMEM9	-0.36575
FAM86A	1.102
ZNF174	0.566
MYH14	-1.097
CCR8	0.97475
VPS37C	1.166
GPATCH1	0.2915
B3GNT8	1.409
TBX4	-0.6295
CNR2	0.691166666666667
PCDH1	1.4815
C5orf29	5.0025
OCIAD2	0.50475
PLCG2	1.09825
KIAA0247	2.104375
HRH3	-0.0161
CAPN13	3.639625
CCR1	0.7175
MGC15523	-0.657222222222222
UVRAG	0.296166666666667
DNAJA2	-0.733166666666667
ITGA2B	-0.594
CLDN5	2.743
PTPRN2	0.506857142857143
ZNF512	-0.0936666666666667
PSAP	0.653714285714286
CCDC140	-1.8795
LRRC55	0.27375
CYP26C1	0.6425
C8orf47	1.79175
LYN	0.24775
DUSP6	-0.154
TGFB3	4.19566666666667
ELK1	-0.947
PCDH11Y	-0.680666666666667
HGD	-3.03675
C17orf58	1.05375
MYO3A	0.3385
SERPINE2	-3.787
AARSD1	-0.872375
C14orf73	-1.3645
ADAM33	-0.03575
ZNF491	0.9415
MAPK6	-0.517833333333333
TCN1	4.90416666666667
SLC24A6	0.817
UBE2R2	0.40125
H1FNT	-0.1025
TATDN2	-0.0433333333333333
LILRB1	2.72225
P2RY5	0.952
NUCB2	0.43
C2orf37	-0.71025
SNX27	0.9805
MTA3	0.30075
FOXO4	0.09325
ID4	1.007
SOX5	-2.63466666666667
PXMP3	0.899375
OR52M1	-0.027
SFT2D3	0.3065
INA	-3.26466666666667
MCOLN1	0.097
NFIX	-0.3362
CLEC14A	5.46
HIBCH	-0.156833333333333
PLA2G5	1.209
TIMM10	0.287833333333333
MED17	0.4985
COL4A4	0.3585
TPP1	0.974833333333333
GJA3	-0.634333333333333
TMPRSS5	-1.14275
AADACL3	0.569
DNMBP	0.232
ENPP5	2.90783333333333
NQO1	-0.9369
ZSCAN2	-0.34225
SEC24C	-0.605166666666667
GTF2A1L	0.986
AXIN2	-0.631
FAM33A	-1.17291666666667
C16orf13	-0.688
SPNS2	0.6065
TAF1	-0.089
AP1G2	-0.035
RBM42	0.632166666666667
HCN2	-1.19566666666667
EFHB	3.532
RUSC1	-0.0638333333333333
GRIK5	0.2665
USP21	-0.137166666666667
ATAD3C	-0.738
ORMDL2	0.962125
PRSS7	-3.803
PSAT1	-3.60175
FLJ13195	-0.818666666666667
TBC1D1	0.00183333333333332
IFNG	3.496
OTOS	0.0578333333333333
ZNF773	0.659333333333333
EMD	-1.347
RETN	0.7
CCL8	4.718
APH1A	-0.260125
COX18	-0.53
GTF2IRD2	0.77575
CCDC82	-0.68375
PAFAH2	-0.0532
NPEPL1	-1.3386
RP11-114G1.1	1.02
TP53INP1	1.473
ZNF300	-0.129
FOXL2	-3.7775
LARP2	0.215666666666667
LATS1	0.483
HTR6	0.136
SPOCK2	1.05566666666667
RNF144B	2.80266666666667
