Hybridization REF	TCGA-B6-A0I9-01A-11R-A034-07
ANKH	-1.4025
THUMPD3	-1.2365
POLR1B	-0.79825
OLFM4	5.6485
RAD9B	-0.04775
TSPY2	-4.323
PAX6	-1.97466666666667
SCG2	-3.766375
SLC17A6	-0.08475
FMO3	3.01125
PADI4	-0.427125
TUBB4	-1.1578
NLK	0.86175
POU4F3	-0.7445
SDF4	-1.10475
ITGBL1	1.424
NETO1	-1.798125
TAP2	0.833125
ABBA-1	-0.899
GNAI1	-1.17725
VPS4B	1.3025
NOPE	-0.3253
GALNT6	3.50766666666667
SESN1	0.9
GBE1	-1.03511111111111
CLASP1	-0.37775
RASGEF1B	0.63075
ACOT11	-0.00528571428571428
AFAP1	0.671
OR2H2	0.3215
DPY19L2P1	-0.33175
DZIP1	-1.52525
SEC22C	-0.416166666666667
GPR161	-1.20466666666667
RNF146	1.6225
WDR74	-1.570375
GALP	-0.3535
PURA	0.53125
DNPEP	-0.376083333333333
RP11-78J21.1	-1.189
ERBB2	5.664625
FANCM	0.0119166666666667
NEO1	1.76433333333333
DDX3Y	-4.0922
RPS3A	-0.188625
MXRA7	-0.622428571428571
LGALS3	0.125
GLT8D1	-0.77525
CFL2	-1.64333333333333
UPB1	0.000249999999999972
NAP1L5	-0.165625
CLDN14	0.77375
DHX38	-0.96025
BTBD1	0.58025
TARS2	-0.306666666666667
ABCF1	0.0473
FCF1	0.0361666666666667
LRRC49	0.013
GUCY1B2	-1.5555
C1orf177	1.19183333333333
SMARCA4	-1.12035714285714
LRP8	-1.36533333333333
TAGLN3	-1.15325
MRPL14	-0.4205
TTRAP	0.47875
ZDHHC20	2.3245
NFE2L3	-1.987
KIAA1377	1.098625
PALMD	-0.0369
TMEM43	-0.5005
TTL	-2.0305
STAT5B	-1.2875
SSB	-0.737875
OR10H5	-0.0825
SLC22A13	-1.18975
AKAP3	-0.83025
TIMM23	0.799833333333333
OAS2	1.98508333333333
KIAA0423	1.48825
TRIM11	1.21333333333333
GLIS3	0.918625
TMEM50B	1.5335
ARHGEF4	-1.953
DEGS1	0.0877272727272727
TBL1XR1	0.8522
G6PD	-1.515
SP140	0.8017
MUC17	0.166909090909091
NUDC	-0.4233
DNAJC5B	3.397
SCARA3	-0.6285
CPA3	5.07633333333333
BCAT2	-0.52675
MFN1	0.0272
NRG3	0.361
SNX11	-0.15125
PLEKHH1	-1.47233333333333
GPR177	-0.842
HCFC2	1.1705
TCAP	1.68075
MOCOS	-1.63275
C14orf93	0.0805
PRDM10	0.8405
SLC16A4	-0.9755
SRGAP1	-0.118833333333333
VIP	0.70225
DUSP27	-0.0363333333333333
LILRA1	0.3642
MC2R	-0.0325
MGC24103	-1.41725
MBTD1	-2.961
FUT11	-0.511
USP33	0.5828
C15orf39	0.68925
MAP3K12	-0.553
PAAF1	-0.596
BARHL1	-0.4415
FLJ16165	-1.043
PIWIL2	-2.814
SYNE1	-0.1788
CMTM4	2.53575
TSPYL1	1.5902
GUF1	-0.817666666666667
TMEM157	2.3375
WDR44	0.88125
HIST1H3C	0.5425
DKFZp666G057	0.33875
RNPEP	0.2735
GAS2L2	0.352833333333333
ADH4	-5.823
GRPR	1.55166666666667
FBXL17	-1.66625
ZBTB10	0.137166666666667
Gcom1	0.839722222222222
HTRA1	0.911
ZNF585A	0.347833333333333
SLC26A2	-0.0291428571428571
OTOP3	0.675166666666667
WISP1	2.30433333333333
ATP2B4	-0.976
FLJ10769	1.09925
CRAMP1L	-0.15275
CHST12	-0.7785
RAB22A	1.9935
TARDBP	0.445928571428571
STAU1	0.64775
CRB3	2.58583333333333
MIG7	-1.8775
CHMP1A	-0.340833333333333
ZNF160	0.2495
B3GALT6	-0.70775
BARX1	-2.504
C6orf167	-0.30825
NXNL1	0.6355
DHX29	0.809375
HADHB	0.26775
PLXNB2	0.248625
ILDR1	-1.40975
SLC15A3	2.65475
GAS2	-1.366
C20orf69	1.06625
NUMB	-0.57175
TNIP1	-0.970625
MESP1	-1.981
PSKH1	1.195
NSFL1C	-0.671
RHOG	-0.59475
HEY1	-2.01166666666667
KNG1	-2.28175
ITGAX	1.1852
LIN9	0.487
CANT1	0.825375
XRN1	0.494285714285714
CCDC96	1.8394
HEATR6	-1.44733333333333
GNG7	-0.8095
RUNX2	0.9451875
SOX1	-0.218666666666667
FCRL5	1.9376
ZNF99	1.440375
FAM9A	-3.3785
SNX22	-0.1365
MBNL3	-1.285
ODC1	-2.7999
ADORA2B	-2.558
NR2F6	-1.32025
ZFYVE16	0.682444444444444
SYNJ2BP	0.0044
POLE	-1.0905
E2F2	-0.743125
THRA	1.17766666666667
PTGES2	-1.10416666666667
HIP1R	1.0405
TMUB1	-1.521
ENO3	-2.607
RSPH10B	-1.138
CXorf39	1.499
IRGC	0.46675
GPR109B	0.821
FLJ13305	-1.966
LCE3A	-0.7245
TNFRSF18	0.0313333333333333
DET1	-0.3855
TRPM3	-0.363416666666667
C16orf79	-1.6685
FECH	-0.03
RAP2A	0.138666666666667
CRIP1	0.546666666666667
AZIN1	0.209625
SLC7A7	3.75225
IL10RA	0.3376
TMEM64	-2.362
CDC42EP4	1.9063
C16orf58	-0.0236
ARG2	-3.0345
POU5F1P4	-4.965
FAM62B	-0.5355
DNAH8	-2.6396
ASH2L	-0.065
TSLP	-2.59883333333333
CNTNAP5	-0.448833333333333
TMEM16C	4.05825
IFNA14	0.7075
SLC1A3	0.535125
CABYR	0.3045
BCL7B	-0.8384
NUDT13	-0.838333333333333
C13orf28	0.7055
C1orf53	1.8755
ARL6IP4	0.3643
RPL35A	-0.88725
EMR3	1.63775
RAB40C	0.328083333333333
SLC41A1	0.0658333333333334
LRCH1	0.4405
LY6G5B	-0.873
FAM124A	-0.428071428571429
MGC10981	-3.86983333333333
CLIP3	-0.4593
MAP4K2	-0.569166666666667
CHIC1	0.5515
SULF1	4.16516666666667
C20orf30	-0.3695
PRDM5	-1.01575
ELOVL1	-0.9365
C11orf48	-0.241
SLC39A10	0.76025
KCNV1	-0.10075
ACP1	-0.585166666666667
ZMYM2	0.11225
B3GNT6	0.133666666666667
C9orf69	-0.1385
C2orf15	0.735
C20orf166	1.067
HSP90AA6P	-0.302
EDG7	0.87
NEURL	-0.97725
LPL	-0.265833333333333
CLEC2D	0.0970714285714286
GRRP1	1.47
CD8B	-3.1633
HIST1H3D	-1.01016666666667
SLC6A12	0.384
FAM27L	-0.919
CD84	0.6878
RASA1	-0.1065
PHKG1	-0.92
MAGEA11	3.093
IMPA1	-0.2785
NPM3	-1.14275
RARRES1	4.4265
SH3BP1	-0.609125
B3GNTL1	-0.426
ARPC5L	0.870666666666667
KLHL26	0.56175
SIM2	-0.74975
GJC1	0.29
C20orf194	-0.664
EXO1	-0.76675
SLC2A2	-2.1305
LOC285074	-0.9535
LRG1	-1.31275
KIRREL	-0.945
PIK3R1	0.723
C4orf34	2.04175
MAF	-1.41877777777778
ADCY4	3.10783333333333
ZMIZ2	-0.046
SLC46A3	2.743
STAMBP	-0.315666666666667
CCDC16	0.09175
MS4A12	0.496
TCF20	0.829
LRRC46	1.14375
C20orf152	-0.366
MRPS6	-0.019125
ABCB11	0.2185
KCNC2	1.1216
CDH19	-1.88666666666667
C9orf123	-0.764166666666667
SSH3	1.9685
LDLRAD1	2.15775
CCBE1	-1.15625
ZNF135	-0.827625
TAAR1	0.624
WFDC12	-0.0425
CCDC42	-0.1472
FLJ12529	-0.86325
PER1	-1.12566666666667
TIMM50	-0.89
SMARCAD1	-0.398333333333333
FAM26C	0.6185
TP53TG3	-0.876333333333333
SH3RF1	1.9733
LMCD1	1.231
GPR63	-0.758
FLJ21986	-2.499375
AIFM3	0.04375
MICAL1	-1.1465
BLZF1	2.32683333333333
IQCA	0.176666666666667
PCDHGC3	-1.4065
SAC	0.2095
BCL6B	2.07883333333333
DDO	-2.179
MARCO	4.97675
DCHS1	0.360666666666667
C1orf170	0.1145
CD200R1	0.672333333333333
C22orf15	-0.382
SEPT11	0.145333333333333
ADNP	0.34775
UST	-0.9295
C13orf34	0.101333333333333
RFFL	0.119571428571429
APBA3	0.6
C2orf60	-0.1275
CUTL1	-0.0776
PMS1	-0.829
ZNF689	-0.633
EIF3E	-1.04016666666667
IL9	0.2656
RPL31	0.13275
LY9	0.0991666666666667
ATP2B3	-0.35125
KDELR2	0.58975
TFCP2	0.677375
NLRP12	-0.13075
FLJ45422	0.57825
TLE4	-1.4321
ZNF570	0.333
FLJ43806	-1.927
TLK2	0.3315
CIR	0.88475
MARS2	0.1115
COL24A1	1.5145
SDF2L1	-0.051
HIBADH	0.868
IGFBP3	-2.93307142857143
C12orf23	0.94475
PSPC1	-0.07275
C20orf43	-0.1505
TRAV20	0.501
ARHGAP24	-0.10725
KIAA1975	-1.147875
C1QA	3.927
DNTT	-4.10366666666667
C10orf6	0.80375
C11orf41	-0.278
HNRPF	1.40375
COL11A1	5.4735
UBAP2	-0.8935
CDKN2AIPNL	-0.756
C20orf174	4.58825
SPRED2	0.832
PLA2G12A	0.655333333333333
ICEBERG	-2.48283333333333
SCN10A	0.5575
C11orf65	-0.158
GBP5	5.5615
PITPNC1	-0.826333333333333
POU3F3	-1.338
NCOA7	-0.6955
LIN7C	-0.0527
LOC348840	0.1025
NKX2-2	-1.84666666666667
ANKRD13D	0.9055
LOC123688	0.27775
FUT2	2.1595
TAAR8	0.67
FZD4	1.17583333333333
PNMA3	-1.6195
OR4L1	0.457
WIT1	-2.7125
EXOC3L	1.2625
ATPBD4	0.5912
KRBA1	-1.3755
UBXD6	0.43375
HOXB7	-1.73414285714286
C7orf23	-0.3935
UNQ338	-1.8395
STAB2	0.62525
CDC20B	-0.9755
IRF9	2.68575
CENTG1	1.10141666666667
TNPO2	-2.04575
MCPH1	-0.16375
BMS1P5	-0.24575
SLC26A7	1.36075
HIST1H3J	1.4505
C9orf3	-1.1273
LBH	0.594875
MYO1D	0.870375
PTDSS2	-0.8885
NFU1	0.55825
DEPDC4	-0.647
WNT7B	0.3768
GLP2R	-0.311
SETD4	-0.9157
DYNLT3	0.3264
FKBP11	-0.9885
SESTD1	-0.455833333333333
FLII	0.15275
RPS16	-0.1909
CHPF	-1.50166666666667
CSNK2A1	-1.033
SUMO1P1	0.5975
FKBP6	-0.8055
ZNF214	-0.730166666666667
TWIST1	0.954666666666667
DDX56	-2.01583333333333
TRAM1L1	2.1401
EPO	-2.957
MRPS18B	0.14525
ZNF682	1.11033333333333
RPL14	-1.31133333333333
MAFF	-1.39425
LOC51136	1.146875
LY96	-0.03575
DDX20	-0.51625
ABTB1	0.545
ARL5A	0.2113
CCT6A	-1.86375
HEPACAM	-1.39033333333333
EHHADH	0.5225
RBAK	0.237166666666667
CGB1	0.39525
ITGB5	0.2052
YIPF3	0.41475
FKBP2	0.63575
NR1D1	1.4678
TMEM110	-0.386
NEK2	0.379166666666667
PRAMEF8	-2.90625
C20orf52	1.05466666666667
PCDHGA3	0.61
VWA3B	-0.41875
NDUFA5	-0.160375
THAP9	0.45975
FLVCR2	0.181666666666667
AP1S1	-1.308625
SMAD6	-1.939
SAV1	0.831375
SAT1	1.410625
ZNF251	0.749875
ADAMTS7	-0.0963
RPP38	0.52975
C1orf211	-1.8405
YPEL2	0.963263157894737
RBMS1	-0.8035
ZNF445	-0.4004
NRXN2	0.2325
PGBD4	0.276
UGT2B28	-1.436
WBSCR16	-1.1157
NLRC3	0.364625
ASTL	0.2935
ST6GALNAC1	-3.47875
ZADH2	0.072125
MLLT4	0.883166666666667
ARL6	0.947166666666667
MEF2C	-0.51275
CBFA2T3	-2.455
AFF3	0.170285714285714
COG7	-0.299333333333333
MYB	-0.156833333333333
PLXNA3	-0.5745
XRCC2	-1.64583333333333
MMS19	-0.89
ST8SIA5	0.504375
CHPT1	-0.683833333333333
KIAA1712	-0.131
OR6X1	1.4625
ACTR3	0.23775
UGCG	1.3695
OR4P4	0.999
ZAP70	-3.122
LPP	1.59575
ZNF485	0.936
PTPRCAP	0.34725
IL12RB1	0.17625
ATRX	1.1314
CHST8	2.179
C14orf109	1.346
ARV1	1.03275
NMB	-1.02414285714286
COX5A	-0.00750000000000001
EIF6	1.5665
MPPED2	-1.39883333333333
SEMG1	-2.4325
CHRDL1	-0.104
TRAF3IP2	0.19125
WNK2	-1.22225
LILRA4	1.65666666666667
LAMA2	3.698
PXT1	-0.4515
RLBP1	-3.92625
CD300C	-0.1585
SLTM	0.936
FLJ10404	-0.825266666666667
APOBEC3D	-1.04166666666667
RENBP	-0.101833333333333
ATXN7L1	-0.053375
NID1	-0.295
TUBGCP3	-0.04325
ITIH5	0.422058823529412
CCDC110	1.6315
C8A	-2.436
MGC87042	-0.78175
HOXC13	-0.42125
TFDP2	-0.4155
HCP5	2.6275
POLI	0.56375
UCN	-0.0603333333333334
ZNF764	0.239166666666667
C8orf45	0.81275
FHL3	-1.9085
SPATA5L1	-0.05875
MMRN2	2.6285
NDST1	-0.1025
COL20A1	-0.292
ZNF248	0.537
PELP1	-0.5815
MBL2	-4.06683333333333
RNF41	0.186125
C5orf24	0.192875
THOC5	-1.197125
SERINC3	1.1555
RP11-151A6.2	1.3585
CDCP2	-1.066
HIST1H2AA	-0.12125
C11orf75	0.655833333333333
FKBP7	-0.81425
DDOST	-1.465
GPNMB	2.52266666666667
TTF2	-1.53983333333333
KCNT1	0.211
SLC39A14	-1.044
NGRN	-0.1562
GPR137B	3.34875
MECP2	0.5305
PSMA1	0.7715
C16orf73	-4.934
TMEM60	-0.94
CSN3	-0.8845
NOS1	0.1435
RAB7L1	-0.0436666666666667
YBX2	-2.0055
KIAA1166	0.651125
FUBP3	0.913666666666667
ABCG1	0.285
ACACA	1.53416666666667
ARL11	2.5862
ATOH1	0.6375
ODF1	0.3394
CREB3L3	-1.45783333333333
TMEM127	2.34042857142857
DSCAML1	-0.3225
PLN	1.32933333333333
LYPLA1	0.9615
PRDM9	-1.79525
SASP	0.23425
PLUNC	0.706
INTU	1.22725
HISPPD1	0.3455
LNPEP	0.511666666666667
YARS2	-0.378166666666667
APCDD1L	-1.0425
ZCCHC4	-0.641
FBXO22	0.0955
TTLL13	-0.4425
ZNF669	-0.2865
PTGDR	2.571
DDX27	1.304
KIAA0409	-0.427833333333333
GJB6	-0.92525
ASB8	0.73975
PLP2	-0.710166666666667
MEPE	-0.6485
OR10J5	0.1295
KRT222P	-0.1305
COQ7	0.183833333333333
C1orf101	0.67025
RERG	1.5296
CHMP5	1.138
THAP11	0.384
ZNF43	0.794833333333333
ZRANB3	-1.683
KRT13	-0.1445
MRPL19	0.161
RBBP9	-0.309875
SPATA17	1.605375
BXDC5	0.627
PAFAH1B1	-0.1175
MAGEE1	0.86325
OSTF1	0.0515
KIAA0323	-0.2105
TXNDC13	-0.897
CNTN4	0.205857142857143
LCE1B	0.709
UNQ501	0.17175
ZNF154	0.0455
C3orf64	0.27325
SYT5	-0.94
PON1	-0.0464
FLJ10357	-0.81825
ATP4A	-1.7465
GNPDA1	-1.759
MGAT1	-0.0145
C14orf121	-0.042
SLC35B2	0.2385
MIER3	2.20233333333333
CHEK1	-2.263875
ZNF8	-0.0156666666666667
TXNDC1	0.6745
CKB	-3.0848
RTN3	1.12492857142857
FZD2	-2.07833333333333
PART1	0.392625
PSMB6	0.26125
PCDHB8	0.4505
PHC3	0.6805
PPP1R8	-0.328
NOVA2	1.05366666666667
TNFRSF11B	-3.58625
GOLPH3	0.926333333333333
UBLCP1	-0.02875
SUHW3	-0.02725
TTLL1	1.255
OPN4	0.6775
OR13G1	-0.1525
ZPBP2	6.86483333333333
HSD17B11	-2.501625
C9orf50	-0.6655
DHDDS	-0.891071428571429
CTSW	0.9845
NEFM	-1.42333333333333
MRPL28	-0.82275
SYN1	-0.7825
PIGV	-0.323166666666667
ZIM2	-1.01325
APBB1	-1.0175
SND1	-0.9755
C1orf123	-1.08133333333333
CHD3	-1.29075
BHLHB8	0.1505
RNASE2	0.0186666666666667
BCAP31	0.339375
SLC25A44	1.03766666666667
CHD6	0.3113
PIB5PA	2.04553846153846
SELS	0.794875
LOC541471	0.315125
FAT2	0.894
ZNF81	0.0805
OR4C16	0.8315
FLJ10081	0.9815
LRRC4	0.193
CS	-0.0585
N4BP2	-0.139625
IGFBP7	1.275
ZNF318	0.312083333333333
NDNL2	0.651125
ZNF609	0.876625
SIRT4	1.199
EXOSC10	-0.877
ECE2	-0.0985833333333334
OVGP1	0.11425
GTPBP3	-0.1275
PACS2	-0.5863
C19orf36	-1.56066666666667
ARL4C	-2.506375
ATG4B	-0.55575
UBQLNL	4.2225
RHOXF2B	-3.8505
PLEKHG2	-1.696
GALR1	-0.0955
AQP4	0.389
HDAC7A	-0.00916666666666668
DCUN1D3	0.57625
OR8A1	-0.6545
CCRN4L	0.079125
CBR4	0.405666666666667
KIFC1	-1.155
SLC7A14	-0.6425
LHX5	0.482
TRPC7	0.2235
LPXN	-0.74
SERPINA1	-2.41225
RPS13	-0.2239
BPIL3	0.4675
PRKAA1	-0.9255
FADS2	0.6413
ENAH	2.32575
PRO1768	0.0299999999999999
APBA2BP	-0.109
LIPH	2.4975
C3orf33	-1.436
RCC2	-0.289428571428571
ALDH1A2	-3.2129
RNF103	2.7765
AHCY	-1.983125
ALG12	0.169
CCL17	2.89
ZNF543	1.5652
ESRRG	3.5194
CNGA1	-0.40775
RDH5	-1.03633333333333
OTX1	-1.1485
PTGFR	-2.6418
CDR2	-0.70425
SELE	4.136
NLGN2	-2.24733333333333
EXOSC9	-0.763
ZNF566	0.214
KLRC2	-3.9815
GPR12	0.5525
KIAA0196	-0.38675
PDRG1	-0.68325
SSR3	-0.223071428571429
MSI1	-0.191
CST9	-5.4065
CC2D1A	-1.344625
PLAGL1	-0.928055555555556
ZNF778	0.975
RNF2	1.789
KLF6	-0.117666666666667
THBD	0.637833333333333
tcag7.1314	0.785
NR5A1	-0.109166666666667
ABCD2	0.483
DNAJC7	-1.14025
CLEC4C	0.8795
TM2D3	1.092125
CCDC4	-1.046
PLAC2	-1.075
DCD	0.874
FAAH	1.886
POLA1	0.0875
TM7SF2	0.807625
FLJ39822	-1.445
FLOT2	-0.21425
MAP4K1	-1.10633333333333
SRP68	0.112875
C21orf74	0.9895
ARPC5	1.445375
LOC126075	0.94725
HECW2	0.0788571428571428
ZDHHC4	-0.3765
ANKRD42	1.2886
PDE9A	-1.98266666666667
ABCA8	-0.23925
NDUFS2	0.16725
UBR5	-0.069625
BTBD16	-2.1875
LOC554174	0.1275
ZNF20	0.7505
KIAA1843	2.034
WDR17	-1.12575
C15orf33	1.9105
RNF113A	0.52875
CAMKK1	-1.1061
CLCN2	-0.812
ANXA6	0.303
LOC340069	-0.811
EMID1	0.119875
DPM3	-0.134916666666667
ELA1	1.5
SLC25A13	-0.9723
KRT24	1.01025
SMPD1	-0.624666666666667
TH	-0.189
COL6A2	-0.5225
ANKS1B	1.34075
GPR126	-2.034
ZC3H12A	0.6565
TMEM47	0.0898333333333333
C2orf51	-0.149333333333333
C1orf88	2.786
HSF2BP	-1.50325
AKAP10	1.0345
RPAP3	0.343
KLHDC8B	-0.764
STOM	0.5091
MUPCDH	0.23925
C10orf72	-0.703571428571429
PLEKHA3	0.987333333333333
TCP11L1	-0.499
CWF19L1	0.08525
SPEF1	-0.04875
YSK4	0.02225
ELN	0.0744
SAMD8	0.515166666666667
MPI	-1.51083333333333
MEPCE	-0.7537
ABCC3	-0.980125
NANOGP1	-3.382
KCNK17	2.13275
HLA-DMB	4.54833333333333
RRAGA	0.61625
ANGEL1	-1.21075
RBM32B	0.72
CPN1	-3.06125
MGC52282	-0.251
HLA-A	2.06225
OR9G4	0.002
EDNRB	-1.134875
SCD	0.0634285714285714
C14orf80	-1.42833333333333
BAGE2	-0.5245
RABL4	0.880666666666667
RCVRN	-0.17
SHANK1	0.32
NLRP7	-2.7925
CD226	0.247
STAT3	0.209
SYNJ2	0.1098
TPCN2	0.526833333333333
WDR36	-0.664333333333333
MBD4	0.678
ROBO1	-1.2088
ST3GAL6	-2.81225
SLAMF8	4.36566666666667
ATN1	0.304666666666667
GPR141	-0.25125
KRT36	-0.492
TPH1	0.584
DDX52	1.64775
ZSCAN29	0.1325
TRPT1	0.0693333333333333
DPEP3	0.72075
DENND4A	-0.07525
TSPAN16	0.1045
PTCHD2	-3.065
LOC145814	-0.5855
CAP1	-0.709666666666667
EIF5A2	-1.1341
NT5DC3	-1.386625
SEPT9	-0.771125
SEZ6L2	-1.205125
EGFLAM	3.3715
VPS11	-0.78375
NDUFB5	-0.0983333333333333
CIDEA	0.768333333333333
IER5L	0.2685
N6AMT1	0.7865
FAM83C	3.14725
OXR1	0.526416666666667
IRX1	-0.127
DGKB	-0.0016
GCN5L2	-2.44825
MIR16	-0.606375
FBXW9	-1.3755
WDR4	-1.9115
PDC	-0.688
VPS33B	-0.61725
HEXB	-0.16375
FLJ32214	-0.04125
TCEB3	-1.23125
CRLF1	-3.11325
ABI3BP	0.4525
C8orf22	-3.529
PYCR1	-1.49725
KIAA1706	1.14
CDK5R2	0.202
WAS	0.183
C12orf60	-0.352
CCBL2	0.086625
MADD	-0.47
C5orf34	-1.081
WDR42A	1.1121
KLF12	-0.901875
HSPA1A	3.48025
ITM2C	-1.88383333333333
DAPK2	1.62383333333333
LOC442590	-0.682
SUMF2	-1.80825
CENPA	-1.25776923076923
TMED5	-0.149625
CDH6	-1.3466
BRP44	1.820375
THG1L	-0.76425
GABRA2	-1.54075
C14orf166	0.5865
MYL1	-2.4265
TNFSF18	-2.504
PAP2D	-1.41216666666667
PPIB	-1.672
KLHL4	-0.642625
SFN	-0.879666666666667
CCDC127	0.8055
FRAP1	-0.67725
GOLGA5	1.28875
SDCCAG1	0.615875
MGC21675	-0.129833333333333
C10orf95	-1.01325
KIAA1345	-1.41966666666667
C1orf163	-2.0525
LACE1	0.531333333333333
OR10K2	-0.302
CENPN	-0.77232
TMED2	1.4245
UGT1A6	-0.3
ANG	-0.50625
U2AF1	-0.697833333333333
CASC2	1.25816666666667
NMT2	-2.39833333333333
OSGEPL1	-0.000374999999999993
DFNB31	-1.057
SLC6A20	-0.313625
DKC1	-0.8765
FXYD4	-0.743
WDR64	0.863
MGC5590	0.839
CREBZF	1.62366666666667
DAZ1	0.219666666666667
PRPSAP1	-0.00275
GCHFR	-0.781
TTC7A	-0.546625
LOC196993	0.12375
UBD	3.016
S100A1	0.484625
RPL6	0.0788333333333333
DNAJB6	1.12055
NAGS	0.9106
C2orf58	-0.6335
KERA	0.8895
MT1X	0.1081
UBE2B	2.007
KEAP1	-0.195
MST1	-3.633125
OMA1	0.663
ABLIM2	0.18275
BCL2L13	-0.0656666666666667
JAZF1	-0.627666666666667
TMEM63B	1.355
S100A8	1.5337
ARFIP2	-1.5355
UROS	-0.06925
KHDRBS2	-0.739
POLQ	-1.296625
SOAT1	0.18825
SPAG4	1.37025
MRPS30	-0.586666666666667
LOC494141	0.004
OR2T11	0.5805
ORAOV1	1.8909
ZNF184	0.1335
TCEB3B	0.091
ADAM21	-1.529
GDPD1	0.16325
SPINLW1	2.263
PRR14	-0.723833333333333
KCTD9	-0.7071
NUDT3	0.99725
KIAA1822	0.738
HIST1H4K	0.413
DFNA5	-2.3925
GABPA	0.49675
C14orf44	-0.89025
POLB	1.106375
PTAR1	-1.21825
SEC31A	0.2392
TRIM58	-2.10725
TAS2R14	0.339
VPS8	-0.32425
H1F0	1.40266666666667
PRKCB1	-2.65633333333333
UGT2A1	0.3005
TOR1B	-0.44625
LSS	-1.0505
C2orf19	-0.1875
HNRNPC	0.286642857142857
TMEM100	-2.05266666666667
LOC116349	-1.0925
OR51M1	0.8675
CCDC142	-0.7215
ISG15	1.574875
ZCCHC14	0.408875
CREBL2	1.165375
TGDS	-1.017
DC2	-0.93475
CACNA2D3	-2.3475
ZNF429	-0.114875
LYPD6	-0.1485
SUCLG1	0.312333333333333
OR51I1	-1.8505
MAGEH1	1.6315
PRPF40A	0.1575
SMR3A	1.39
SPINK2	0.03325
THAP2	1.159125
NPY5R	-0.858625
IRF4	-1.788125
SPESP1	3.26466666666667
OR10S1	-0.6125
DTD1	-0.68325
TUBE1	0.78975
DDX19A	-0.381
PDPN	-0.75925
TMEM34	0.257666666666667
MGAM	-0.04425
COL3A1	5.68929411764706
GFM2	0.3812
OR5A2	-0.1925
PSG9	-0.820666666666667
ARHGEF11	0.4705
IVNS1ABP	0.0254375
SIGIRR	0.7035
DUSP19	-0.174125
DNAJC14	-0.1763
ACSS1	-0.469
IL1RAPL2	0.7485
C4orf30	-1.969
SEPT4	1.2635
LANCL3	-2.33825
SPAG17	2.5595
PRDX3	0.61125
HNF1A	-0.92725
P4HA2	-0.383125
RFWD3	-0.934166666666667
MOV10	-1.445
DNAJA5	0.292857142857143
LOC729440	-0.002
LOC200383	2.2915
SMC2	-0.8805
MIXL1	-1.1575
TMEM9	0.000500000000000014
FAM86A	0.913
ZNF174	0.0563
MYH14	-1.0065
CCR8	0.044
VPS37C	1.43983333333333
GPATCH1	0.3085
B3GNT8	1.5755
TBX4	-1.21875
CNR2	-0.250833333333333
PCDH1	0.98375
C5orf29	2.19425
OCIAD2	1.804
PLCG2	0.72575
KIAA0247	1.653875
HRH3	0.214
CAPN13	4.850125
CCR1	-1.0208
MGC15523	-0.221222222222222
UVRAG	0.474833333333333
DNAJA2	1.33383333333333
ITGA2B	-1.2095
CLDN5	2.50125
PTPRN2	-2.14221428571429
ZNF512	-0.412333333333333
PSAP	0.745928571428571
CCDC140	-0.61
LRRC55	-0.401333333333333
CYP26C1	0.1535
C8orf47	-0.5075
LYN	-0.86475
DUSP6	-0.695333333333333
TGFB3	2.15506666666667
ELK1	-1.0633
PCDH11Y	-0.584666666666667
HGD	0.629
C17orf58	2.2495
MYO3A	0.00650000000000001
SERPINE2	-4.7495
AARSD1	-1.329375
C14orf73	-1.93475
ADAM33	-0.114
ZNF491	-0.258
MAPK6	2.11366666666667
TCN1	-0.185
SLC24A6	0.00899999999999999
UBE2R2	-0.4005
H1FNT	0.121
TATDN2	-0.347833333333333
LILRB1	0.93075
P2RY5	0.658
NUCB2	1.051
C2orf37	0.645
SNX27	1.643
MTA3	0.56
FOXO4	-0.420375
ID4	0.0805
SOX5	-2.95333333333333
PXMP3	1.00425
OR52M1	0.073
SFT2D3	-1.077375
INA	-2.84366666666667
MCOLN1	0.01725
NFIX	-0.2622
CLEC14A	5.35766666666667
HIBCH	0.6135
PLA2G5	0.617
TIMM10	-0.0923333333333333
MED17	1.7673
COL4A4	-0.369
TPP1	0.378166666666667
GJA3	-1.7625
TMPRSS5	-1.41275
AADACL3	-0.063
DNMBP	-0.59525
ENPP5	5.47666666666667
NQO1	2.2758
ZSCAN2	-0.20475
SEC24C	-0.7825
GTF2A1L	0.7625
AXIN2	-1.2693
FAM33A	-0.591083333333333
C16orf13	-0.23475
SPNS2	0.8335
TAF1	-0.74775
AP1G2	-0.354833333333333
RBM42	-0.736833333333333
HCN2	-1.38366666666667
EFHB	0.876333333333333
RUSC1	0.5635
GRIK5	0.5865
USP21	0.125333333333333
ATAD3C	-0.631
ORMDL2	1.124875
PRSS7	-2.9295
PSAT1	-5.23725
FLJ13195	-0.832666666666667
TBC1D1	-1.1205
IFNG	2.8995
OTOS	-0.0516666666666667
ZNF773	-0.8125
EMD	-1.016
RETN	0.94175
CCL8	4.9305
APH1A	-0.777
COX18	-0.148625
GTF2IRD2	0.038
CCDC82	-0.47675
PAFAH2	-0.4656
NPEPL1	0.1257
RP11-114G1.1	0.721
TP53INP1	1.894875
ZNF300	-0.0581666666666667
FOXL2	-2.827
LARP2	0.42025
LATS1	1.48375
HTR6	-0.807
SPOCK2	0.564666666666667
RNF144B	3.34866666666667
HTATIP2	1.159375
MGC10334	-0.507333333333333
CENTA2	2.17616666666667
