Hybridization REF	TCGA-AR-A0U0-01A-11R-A109-07
PLK2	-1.82283333333333
ARHGAP9	2.0515
EIF1B	-0.35575
C20orf185	-0.0945
DEFA7P	0.6545
PRIM1	-1.73833333333333
CRYAA	-1.48075
BACE1	-1.17175
AGTRL1	0.6745
ACAD9	0.333
GRASP	-0.36825
RBP4	-4.34033333333333
TFB2M	-0.43325
METTL9	-1.0385
ATP5O	1.2525
SP100	0.6642
CPSF1	0.106
S100A4	-0.4225
LIME1	-0.52225
GPR137C	-0.66625
OR2A2	0.657
C2orf29	-0.199
NUP188	-0.87525
SDPR	-3.03125
RAI1	-0.074625
RPS20	0.5504
LAMB1	-2.19325
ADM2	0.635666666666667
ZNF229	-0.6755
DKFZp434K1815	0.048625
EPN3	1.91633333333333
CLIC3	1.48375
MEIG1	1.41
HMGB4	-0.04125
STARD10	-1.15775
KLF8	0.13275
EPB41L2	0.432833333333333
JMJD6	-0.106125
CTSL1	0.668333333333333
GPR27	1.0185
ELAVL4	1.189125
MMP21	0.6125
PPM1B	0.625875
SUV39H1	-1.43
AAMP	0.4815
TUSC4	0.349
MBD6	0.0705
KLK13	-0.952625
FMNL3	0.492833333333333
TRIM13	-0.78825
C15orf5	-2.8305
IQCF1	0.10625
CACNG8	0.285
SLC35D3	0.323
ZDHHC9	1.016
ODF3L1	0.22125
C9orf86	-0.1795
TSEN2	-0.61
C17orf64	0.26125
SEPX1	1.586
TSPO	1.28166666666667
SYMPK	-0.0485
ADORA1	0.5225
TSPAN10	0.31925
SEMA6C	-1.27766666666667
RTTN	-0.7984
IL2	0.343
ARRDC3	0.157
TBPL1	0.288666666666667
STX12	1.28375
MRPL39	0.3775
OR8H3	0.34
IFIT5	3.0175
CASC5	-1.30475
FAM46A	0.136
HPCAL1	0.0115
CYLC1	0.356
VGLL2	0.215875
C20orf191	0.38875
CDH1	0.348583333333333
ITPA	0.93925
CCDC101	-0.077
D15Wsu75e	0.98275
EDA	-2.02925
CREG1	0.72675
OR7G2	0.2055
SAP18	0.688166666666667
IFIT1	5.0415
CALML3	0.6485
FLJ37440	0.1255
FNDC5	-1.5015
SERPINB6	0.674571428571429
JUNB	1.127
SYS1	0.5775
SCN2A	0.427666666666667
ZKSCAN5	0.5199
WNT7A	-0.317
TSHZ3	0.56225
RNF148	-0.19175
H6PD	0.15975
CAD	-0.3925
ZNF449	-0.718
DOCK10	0.0305
FAIM2	0.3255
HEXDC	0.0825
PRB1	0.433
C14orf148	-0.159
ETHE1	2.53075
IRF5	1.0128
GNMT	0.59
MGC16291	-1.74925
RPAIN	-0.267928571428571
CAGE1	0.2085
CNTNAP3	-2.236625
ACTR1B	-0.63325
EEF1E1	0.32575
MSX1	-1.680125
ESF1	-0.311
HSPC171	0.93525
MRPL2	0.96
RDH12	0.3865
CELP	1.0405
METRNL	0.6595
C10orf116	1.48033333333333
C19orf48	-1.24275
ZNF346	1.042625
NCR1	0.5055
C10orf64	0.662
CD52	1.73425
VPS18	0.22525
AP4S1	-0.9535
NPBWR1	-0.0015
TPK1	0.97
UBA52	0.285888888888889
RIPK1	1.5305
CPNE3	1.3657
HSPC159	1.104
C8orf38	0.5615
LRRC4B	-0.509
PARP10	0.9411
ANKRD50	-0.27025
CXCL9	6.59975
FGF18	-0.523090909090909
EIF2A	-0.985875
SLC20A2	0.143833333333333
KIAA1549	-1.95733333333333
SPINT1	2.3786
ZNF584	-0.4555
CRBN	0.0158333333333333
ABCF3	0.545166666666667
NCBP1	-0.6745
PLA2G4F	0.198666666666667
PCDH10	-0.734125
TTC21A	0.5885
C20orf144	0.3255
FGFR1OP2	-0.5335
SLC9A1	-0.0626
CHRND	0.1935
FOXF1	-2.4485
KIAA1467	-0.15425
TPO	-0.827333333333333
LTF	3.43128571428571
DNAJB9	0.402
MRPS27	-1.6565
bA16L21.2.1	-0.724
WBP2	0.715333333333333
MRGPRX3	-1.0905
PRPF18	0.38025
C10orf58	0.8005
SMOC1	-3.0447
ADAT3	0.797166666666667
TMEM138	-0.0095
TMEM131	0.41625
TIMM8B	0.00174999999999999
MYH7	0.410666666666667
ST6GAL2	1.0835
KIF1C	0.68325
SUHW2	-0.6285
PAPSS1	0.78625
CABP2	2.7865
HOXA4	-1.939
ELF2	-1.2325
SEMA3D	2.5604
MC5R	0.417
OGFR	0.704
FLJ30092	-0.260833333333333
TGFA	1.6186
MMP17	-0.11825
KIF15	-1.8035
CHIA	0.7115
CATSPER3	-0.06825
CEACAM7	0.243416666666667
PADI2	3.51025
HOXA9	4.1655
LNX2	0.358833333333333
TMEM144	2.20925
HIF1AN	0.56525
METTL7A	-0.5945
C6orf165	1.72133333333333
KIAA1468	1.165125
DSG3	5.871
ZNF180	0.658833333333333
EIF4E3	2.569375
SLC46A1	-0.39525
DKK1	-5.39216666666667
ZNF205	0.320166666666667
LOC162073	-1.12861111111111
COX7A1	4.292
MAGEA1	-5.03416666666667
NEDD8	-0.47575
KLHDC5	-0.718777777777778
C3orf19	-0.580833333333333
MRPS2	-0.73525
POLR3H	0.582071428571429
ABHD11	1.3474
TMEM17	2.24525
PAIP2B	0.4738
MAT1A	-3.26
LGI3	-0.18425
THUMPD2	0.8815
TKTL2	0.159
XAGE3	-2.29566666666667
CALM3	-0.00883333333333332
C6orf136	1.29483333333333
KCNC4	0.00066666666666666
RGS9	0.5255
ACIN1	-1.44433333333333
SPATS1	1.70475
XKR8	0.6865
FAM84A	3.653
MS4A7	4.13
AGXT2L2	-0.35425
OR1F1	0.237
SMAP1L	-0.00708333333333334
IPO11	-0.528625
ZC3H11A	-0.375125
C1orf151	0.182625
RNASEH2A	-0.2885
CCR10	-0.8735
TXNDC11	0.285666666666667
TMEM112	-0.114375
MAP1B	-2.32314285714286
NVL	-0.62375
PKM2	-0.431
ARC	-0.90575
NUP54	-0.3845
PPFIBP2	1.2235
STAT2	1.410625
PTAFR	3.18516666666667
ROBO2	-0.128
RNF40	0.191
CCDC135	0.0901666666666667
IFT81	-0.7173
MORF4	-0.57425
TM7SF3	-0.541
OR10H3	0.1155
ABP1	0.483625
CHRD	-0.621875
PLEKHA8	0.921
NCALD	1.70075
OR5AK2	0.529
ACCN1	0.236666666666667
SLITRK1	-0.22975
ARMET	0.8275
C9orf52	2.95875
REEP4	-0.2155
MTSS1	0.730375
ADH1B	0.0563333333333333
DLD	-0.421
CDK5	1.03925
PPFIA1	-0.097375
WFDC3	0.52375
DNAJB12	0.873785714285714
RANGRF	-0.3705
MLANA	-4.75475
AMY2B	0.33325
KIAA0319	-0.45375
RPS7	-0.576
JAK3	0.7118
ARFGEF1	0.86375
CXCL5	0.436333333333333
TRAPPC4	0.01875
CETN2	-0.60575
HSPC111	1.17875
RHOBTB3	-3.0323
PHLPP	-0.6445
RGS10	1.0935
TMEM58	-0.63575
CHERP	-0.53675
HSP90AB3P	-0.284666666666667
FSTL3	-0.477666666666667
PEX11A	0.563
OR5V1	0.784
FCN3	2.95725
PTPN3	-0.55325
NPTX1	-5.956875
C21orf84	-1.11525
C11orf51	-0.09875
ZBED2	3.53075
FLJ90757	-0.0205
NPY2R	-0.434
PLD3	1.26375
SYT17	-1.3735
SGSM2	-0.943
OR1A2	0.1665
FOXP1	0.0215
SLC5A1	3.3135
POFUT1	-1.1918
EPHB6	-0.6515
MYO1G	-0.269125
STAC	0.0212
KLHL17	-0.09
RGMA	1.4169
TJP2	-0.3414
FAM114A1	-1.21583333333333
SERINC1	1.03283333333333
SLC9A8	0.052875
PEX19	-0.091125
EDN2	2.57925
PSMD7	-0.338666666666667
C3orf41	-3.524
UQCR	0.74625
PPP1R3C	-3.314
LRP4	-3.21116666666667
TM2D1	-0.13325
TTC17	-0.258875
C4BPB	-4.809375
CCL25	0.771
ZNF253	0.281333333333333
CHRNA9	-3.9585
SOX11	-0.233375
HIVEP3	1.193
CGN	1.13825
C3orf35	0.02775
PKD2L1	3.30825
SYVN1	0.175
PDE8B	-3.912375
LOC439951	-0.205
LTC4S	0.765166666666667
MIF4GD	0.187833333333333
SMARCA2	1.4055
TUBGCP6	-0.6975
CABLES1	0.29275
C16orf77	3.196
ZNF791	1.34225
FUT5	2.0895
ADH6	-2.22283333333333
P4HB	0.83175
CLDND2	-0.9785
ALKBH8	-0.27525
PLAC4	-0.12425
F11R	0.561857142857143
MGC35295	0.263
PDZD4	-0.463333333333333
LOC389073	-0.234
FAM80B	-2.32416666666667
PSMB1	0.75575
TXN	-1.09516666666667
VIPR1	1.3208
WBSCR18	0.1995
EXOSC6	-0.573666666666667
ACTA2	2.94783333333333
SP5	-3.967
ANKRD1	-1.5385
DDR1	2.0314
ATP6V1D	-0.262
PTGS1	-1.52508333333333
RNF157	-1.496
DCC	-0.181
SPAG7	0.08425
FBXO18	0.3195
UBE3C	-0.2416
HOXC6	0.205
LRP2BP	-0.136666666666667
MYST2	-0.10525
PDSS2	1.3455
ATE1	0.78075
ARAF	-0.337
KLF10	-0.30325
PLA2G2E	0.242
ASCL1	-1.57533333333333
TSNAXIP1	-0.03
FAM131B	-0.6495
IFNA10	0.0555
NUP43	0.175125
FAM44B	0.68725
L1TD1	-6.11333333333333
NMD3	-0.485833333333333
C18orf54	-0.2853
PHOSPHO1	-0.5045
RAG2	-1.153
EMILIN3	-0.2655
METTL3	-0.86275
VPS13C	-0.280125
REXO2	-0.6465
ANXA4	1.3635
CA1	-0.90725
DCP1B	-1.493
TULP3	-1.76216666666667
ATP2A2	-0.159642857142857
ATIC	0.10975
ADAM15	0.6345
NPL	2.03466666666667
LGR4	-0.474875
UEVLD	0.647
GAB1	1.448
SNAI2	-0.868333333333333
ZGPAT	-0.4065
SNF1LK	0.131375
DLEU1	-1.84925
UBE2Q1	0.9645
ZMYM6	-0.0856875
JPH3	-0.779833333333333
FAM38A	0.150416666666667
PXK	-0.0136666666666667
DENND2D	2.2615
BAX	-1.11808333333333
CP	0.825545454545454
RPL37	-1.5471
G6PC3	-0.0355
NCOA4	0.429833333333333
LRRC14	0.364875
GORASP1	0.319
FCHO2	-0.1375
CYP24A1	-2.594
FXYD3	3.686625
SMARCAL1	0.806
ABCB8	0.264
CCDC44	0.6335
PRDM7	-3.27825
USH1C	-0.842
DNAH5	0.313
SRF	0.313083333333333
MAL2	3.21066666666667
PGPEP1	-0.533333333333333
SIN3B	0.27275
SEMA3C	0.667666666666667
GRAMD3	0.922
FBXO10	0.444
OR5D13	0.846
FLJ31818	-0.072
CACNA1I	-0.03475
S100A13	-0.7485
TP63	2.47942857142857
ANXA11	0.761
WDR66	-0.9465
CSF2RB	0.5125
IFI44	3.63425
DACT1	0.429166666666667
ANKRD23	-1.16525
ATP5G1	-0.332166666666667
C21orf70	1.26466666666667
PPWD1	-2.1255
DNAJC13	0.32575
PAH	-5.8285
PTCH2	0.336
TRMU	-0.11725
CCDC9	-0.0355
USP3	-0.4248
DCLRE1C	0.8199
FAM55C	-0.24125
FRMD4B	1.816
CYP2R1	-0.493
RFPL1	0.4211
XPO5	0.85625
ARL6IP2	0.9835
OSBPL5	0.5055
MMP9	4.00236363636364
KIAA0802	-1.00475
DHRS2	-3.04
SGEF	-1.102125
TXNDC10	0.2205
EXOC6	0.9535
RPS27	0.0808333333333333
PNCK	-1.79666666666667
FSTL1	-1.69775
AACS	-0.396
SLMAP	1.3335
SAMD4A	0.7148
ABRA	0.14975
SMARCD3	3.1375
PKNOX2	-3.15933333333333
A4GNT	0.672
C9orf39	-0.105166666666667
RALYL	0.04625
MGC33556	-2.7165
C10orf25	-0.5845
BBOX1	5.74875
NHEDC1	0.40225
XDH	5.2325
GCSH	-1.1245
EDN1	2.61783333333333
MTERF	-0.1485
CLK4	-0.076375
ZNF799	0.737833333333333
KCNG1	1.33975
CXCR4	-0.844
PTPRR	-3.09375
IRAK1	0.648625
LOC401397	-0.17325
TMSB10	0.752785714285714
CXCL3	-2.9909
TMC4	1.1925
OR7A10	0.195
STYK1	2.15575
CHRNA10	-0.371
CCNI	0.49825
EP300	-0.0960714285714286
LOC165186	0.6805
HIC2	-2.9035
SDR-O	0.864
OR2W1	-0.2415
KCNA6	-0.395
TRIM74	-1.6605
REEP6	0.93675
ATP5G2	-0.2665
ERG	0.006375
TMEM42	-0.15
PARN	0.276
SOD2	3.1441875
DIRAS1	-0.3035
PNPT1	1.53675
JOSD3	-2.04225
hCG_40738	1.314
PDE1C	-0.74825
SEMA4D	0.6595
AGPAT1	0.627
NOSTRIN	-1.06625
MAP3K3	-0.468166666666667
MAX	0.823642857142857
CAPS	0.024
SERPINA12	2.215
OSBPL8	-0.8535
RICS	0.4071
NR4A2	-0.419166666666667
PPCS	0.801
LONP1	0.7805
SCYL3	0.93025
HERC2P2	-0.694166666666667
FIBCD1	-0.3515
C15orf41	1.0245
DMC1	-1.04533333333333
C20orf27	-0.06775
RPS6KA5	-0.8109
FAHD1	-0.705666666666667
SLC12A4	0.17225
BRCA1	-0.768416666666667
GBL	0.06075
SLK	0.671333333333333
NUDT9P1	-1.726
NOXO1	-1.3015
USP52	-1.85975
BAZ1B	1.130375
SLCO2B1	3.147
BBS12	0.368333333333333
LRGUK	-0.441
TERF2IP	0.0505
COL1A1	3.4
KIAA0090	-0.1345
GRK5	-0.172333333333333
AP1S2	-2.7106
TMEM52	0.8645
CA11	0.83375
OR4A15	0.352333333333333
ACBD3	0.5993
SPAG11B	0.223875
PRDM2	0.6618
FOXP3	0.66425
SMYD3	0.7235
LOC389199	0.462
LGI2	0.033
NAPE-PLD	0.00499999999999999
ANKRD6	0.5965
WDR45	0.179833333333333
SHROOM1	-0.833
PSCD3	0.949
PYY	1.188
KCNC1	-1.275
ARHGEF9	1.6749
OR8J1	0.478
GPR55	0.311666666666667
NS3BP	-1.9685
C10orf22	-0.0166666666666667
NAT8L	-1.76425
DUSP4	-1.23683333333333
FOXM1	-0.945666666666667
GRAMD2	2.0471
ZBTB48	0.124333333333333
BUD31	1.555
PABPC5	0.283
CCDC41	-1.223
FBXO11	0.57525
C6orf148	-0.8585
RFXAP	-0.844
C6orf15	3.38016666666667
CDK8	-0.107833333333333
C6orf70	0.795125
TESSP2	-0.018
ALG2	-0.07825
PPP1R3D	0.5785
TPM3	0.289777777777778
SYT13	-4.501
EPB42	-0.540666666666667
CETN3	-2.64175
PRY	0.288
NTHL1	0.603666666666667
POLR2B	-0.3175
RPS28	0.776
P2RX3	0.48375
LYZL4	0.439
WBP4	0.1057
PMM1	-0.727
C11orf79	0.1505
CBLL1	-0.01775
IL1F10	0.350666666666667
VAX2	1.861
SETDB1	-0.123666666666667
LRAP	0.935666666666667
GCLM	0.464
CPEB3	2.48025
PPM1A	0.9060625
INTS1	0.04825
CAMTA1	0.945666666666667
SAMSN1	-0.48375
LOC158830	-0.506
GMPPA	0.5795
AIPL1	-0.04825
IL24	0.113416666666667
BDKRB1	-2.27983333333333
MLF1	1.2335
TAF12	0.16825
ID1	-3.20275
THADA	0.90625
PIK3CB	0.85
OR4N5	-0.2825
TBC1D17	0.237666666666667
COX8A	0.5055
CDCA4	-0.56375
C2orf44	-0.29525
ZNF534	-0.182
IMMP1L	-0.39675
NIPSNAP3B	0.927
FTMT	1.0455
PWP2	0.621166666666667
MMP15	0.3807
DNAH11	-0.51075
MTMR14	0.519
DNAL4	0.52225
IPP	-0.15975
TMEM59	0.518375
C1orf157	0.2785
RGS4	-0.074
DDX18	0.282166666666667
SNX6	0.5435
ZNHIT2	0.522
NCDN	0.286833333333333
FLJ33534	1.8715
RAG1	-1.873
OR4D10	0.506
PTPN5	-1.08833333333333
POMT1	0.450625
LRRC8A	-0.6691
CYP1A1	-1.62825
CAPN1	0.5835
DDHD2	-0.134125
GRIK2	-0.47675
GNRHR	-0.25675
PPBP	0.96375
HTR3A	-0.493625
SLITRK4	-0.663
ANKRD49	-0.66575
BTF3	-1.6017
SARS	0.8475
C13orf18	1.0845
CACNB1	0.5175
QKI	0.657136363636364
SETMAR	0.64725
MAN2B1	1.61766666666667
EML3	-0.311
ACADL	1.01666666666667
OFD1	-0.54725
DEFB114	0.023
CGA	-3.6942
PEX16	0.434166666666667
LRRC10	-0.7355
GNG12	0.275
C1orf152	1.5235
CHRM1	0.5085
CD53	1.295
DBH	-0.7145
TFAP2B	-3.716625
HIST1H2BJ	1.25183333333333
FAM46D	0.2045
TMEM11	0.3675
C3orf32	-3.79475
PCCB	0.15825
IPO13	0.71375
C6orf105	-3.295
COMMD5	1.73025
SUV420H1	-0.1623
LTBR	1.1565
ARHGAP15	-0.160875
HDHD2	0.2645
TDRKH	-0.215333333333333
LOC401052	1.2485
PSG4	-1.3155
GNB4	0.2291
SPATA4	-0.894
SLC9A3	-0.436
OSBP	0.595833333333333
NBPF3	-1.0415
DOCK11	-0.531
SLC39A5	-1.86483333333333
PRR5	0.4138
C10orf63	1.707375
SMTNL2	-1.59075
ADRA1A	0.31225
ASAH1	1.2668
DOM3Z	1.2154
GIPR	0.567
AHI1	-0.0519166666666667
NADSYN1	-0.3585
RGS14	-0.0873
IL18BP	1.7515
RTN4RL1	0.554583333333333
ARMC6	0.337
PSMD5	0.624
HK3	2.8073
OR4S1	-0.00650000000000001
RSU1	1.3802
MAD2L1	-2.38322222222222
EIF4A3	-0.239
DLEC1	-0.253666666666667
E4F1	-0.0495
CHMP2B	0.4739
CAMSAP1	-1.177
RPS21	-0.5495
ARID5A	0.698
UBE2N	-0.3728
IGSF8	0.728
MAGEB6	-1.8405
ACAD11	-1.7721
MGC4172	1.90575
LMO4	3.3825
KLKB1	0.07525
HP	-0.9485
HDAC3	-0.0175
SCHIP1	0.37525
CLCA1	0.2045
OLFML2A	0.041625
C1orf112	-1.47975
KIF19	1.74116666666667
HAPLN4	-0.0756999999999999
CXCR7	-1.253
GOT2	-0.2862
RAB38	-2.81175
DCX	1.2625
PPM1H	-0.557666666666667
NFYC	0.488166666666667
KIN	-0.041125
ZNF228	1.11475
PLSCR4	0.6745
HIG2	-0.83575
FAM79B	4.3985
C21orf86	-0.042
KCNK10	0.41825
ZNF738	-1.3065
FSTL5	-1.17216666666667
OR6A2	-0.2015
OTOA	0.542666666666667
EXOC1	-0.08625
AHRR	-3.963125
PDAP1	-0.426833333333333
C19orf6	0.560125
ZAN	0.2415
LY6G6E	0.2925
EIF4E2	0.3085
C20orf198	-0.15875
ZNF324	-0.58675
CYP3A5	-3.80066666666667
ENTPD7	0.911833333333333
MBOAT5	0.407333333333333
GJB5	0.393
TTC13	0.74075
S100Z	-1.4275
KIAA0664	0.927666666666667
PDGFRB	1.60258333333333
IL17D	-3.2285
OR56B4	0.559
RDX	-1.481
SLC34A3	0.2815
IL28B	3.31
JUND	0.1325
CHRNB1	0.353375
CAMK2B	-0.6995
FETUB	0.56
CXorf23	0.164375
MRTO4	-0.3695
TTC3	-0.5305
NDUFB8	0.208833333333333
EDG2	-1.90525
SEMA3G	-0.628
IL23A	-2.19625
GRHL1	1.9114
LOC441054	-1.6075
WDR65	0.323875
PSTK	1.06225
STOML3	0.154333333333333
R3HDM2	-0.3297
C5	-2.55325
SLC2A10	-0.869666666666667
C3orf22	0.626
PAQR3	0.657461538461539
ANKRD26	-1.07425
HCRTR1	0.255
LOC399947	-0.2245
PSD2	-0.4495
TIGD2	0.545833333333333
SCRN1	-0.067875
COQ10A	-0.886
DDI2	0.1235
METTL7B	-0.179833333333333
UCN2	-0.14775
FAM92A3	-1.22125
WDR16	0.59775
ZNF511	-0.3935
ZMYM5	-0.6195
POLR3G	-2.10825
ZNF586	0.17375
C1orf49	0.502166666666667
TANK	0.955666666666667
RCAN1	0.689166666666667
PELI3	-0.159333333333333
LIMD2	0.1035
TMEM189	-0.6625
NTN4	-1.409125
LOC151300	-0.2205
CLEC2A	-1.047
GPR135	-0.470125
DPYSL4	-2.8264
JAK2	1.84583333333333
TSHZ1	-0.6465
TM9SF4	0.213625
ZNF264	0.101166666666667
SIRPG	2.481875
BICD1	-1.296
HERC6	4.9575
METTL5	0.107
CASP1	3.285
PRRT1	0.0965
PLA2G4C	1.88333333333333
ICA1L	-1.14478571428571
TPTE2	0.0133333333333333
OTUD7A	0.095
AQP11	-1.4695
APOA2	-4.6238
KALRN	-0.1678
SECTM1	2.63141666666667
IFNAR1	1.6655
TALDO1	0.99475
RAB11FIP4	0.225
EIF5A	0.732
FAM49A	3.47025
NEGR1	-0.172333333333333
YTHDC2	-0.479
EHD2	-1.40825
NCF1	3.2203
SCRT2	0.6025
HOXA5	0.540333333333333
NUP133	-0.7085
FGF12	-1.36475
SLMO2	0.13025
SNTA1	-0.76675
CACNG2	0.02375
GCM1	0.35475
ELF1	-0.178166666666667
TLR5	3.05375
TCFL5	-0.46275
RBMY2FP	-0.7855
LOC100125556	0.31225
FAM129B	0.44125
MAP3K7IP1	-0.35125
NCK2	-0.058
OXA1L	-0.63875
FMO9P	0.0405
ZSCAN12	1.38425
PSMD12	-0.0616666666666667
HSCB	-0.47775
CLDN10	-3.40925
MGC13053	-0.5495
HPCAL4	-1.31566666666667
ASZ1	-0.8225
MEX3D	-0.2255
NFAT5	-1.24
CSPG4LYP1	-0.189333333333333
FBXO3	0.5434
DVL1	0.448666666666667
CMKLR1	2.5765
TYMS	-1.4475
PEF1	1.244
ZNF750	3.475
MCM5	-0.6153
MEGF11	0.28225
KCNK7	0.1225
PTP4A3	1.1325
C1QTNF2	0.748833333333333
OR6S1	0.2675
FAM122B	-1.114
ZNF551	-0.445625
HBQ1	-2.491
GEMIN6	0.2455
ARSK	-0.107
RBP7	1.35766666666667
CPNE9	0.37275
DSC1	2.8805
LOC730112	-0.151
MAP2K4	0.03725
HS3ST5	-1.746
EPB41L3	-0.34775
TEKT2	-0.331
CDKN2B	1.96675
ZNF480	-0.332
MAP3K6	1.563
MAP6	0.3125
HN1	0.195
OR2L13	0.1835
SLC16A11	0.28
FAM96A	-1.09025
APOL1	1.85975
C5orf32	0.71525
RTP1	0.2595
RNF175	-0.2975
ZBTB41	0.66275
AHCTF1	-0.4685
SAE2	0.6063
ITGA2	-2.0025
MME	-1.531
CCDC14	-1.65775
MAST4	-0.0458571428571429
KRT33B	0.272
KCTD2	0.0983333333333333
WDR26	0.18225
MFI2	-0.366375
NR4A3	0.011
ARSA	1.3405
UNKL	-1.60683333333333
SULT6B1	0.177
CCNA2	-1.14
SOX15	1.8505
PPAPDC1B	-0.76325
C19orf44	0.607
MCAT	0.2225
ARID1B	0.543
OR52N1	0.4105
C12orf48	-0.954
MAGI1	-1.252875
NIPA2	0.84875
GBX2	-2.125
RSHL3	0.496125
RAVER1	0.0705
C15orf17	-0.423
SLC30A2	1.253
ZNF518	0.5235
PCYT1B	-1.646
C10orf114	-0.57725
EIF3H	0.686916666666667
SLC25A39	-0.373666666666667
KIF1B	0.691125
AMOTL2	0.5505
C6orf120	0.430875
PSRC1	-1.2325
PLA2G10	0.293375
KIF5C	-0.559125
MRPL37	0.305
C17orf62	0.335
C9orf135	-1.36316666666667
DUSP10	-0.1574
CLCNKB	0.1525
PSMA5	0.33725
C8orf53	0.348
AMPD3	0.332
PIAS1	-0.42925
ADCYAP1R1	0.066
GYLTL1B	0.91575
CDH20	0.0768333333333333
FBXO7	-0.5295
TMEM134	0.598333333333333
FLJ14213	0.573
ZNF3	0.20025
LRRFIP1	-0.0883333333333333
CNOT2	-0.125166666666667
ABI3	2.99775
ALDH5A1	-0.453583333333333
HNT	1.1803
SERPINA4	-2.24775
TK2	0.52025
STMN1	-1.13622222222222
GUCA2A	0.261333333333333
GALNT10	0.624214285714286
DPP6	-1.01875
C9orf93	0.316875
PRELID2	-1.49025
STK39	-1.22075
SFTPA1	-1.074
CKS2	-1.33811111111111
RHO	0.10425
C20orf135	0.08325
XKR3	-2.473
CR1	0.0375
RPS6KA2	0.704071428571429
C20orf112	0.1795
MRPL22	0.56825
C4orf23	1.07166666666667
GADD45B	1.44875
KLHDC1	0.144
C2orf48	-1.945
ZNF287	0.735
DAAM2	-1.44225
DPPA2	-2.895
TCTN3	0.313666666666667
DNAJB11	0.919
FPR1	3.549
DEFB4	0.053
PTCD2	-1.1808
SMOC2	2.67583333333333
CABP7	1.159
SERPINB11	0.2235
MAGEF1	0.241
NDE1	-0.968833333333333
ITGA10	-0.4145
FSHB	0.125
ANXA2	0.947625
HORMAD2	0.26475
HLCS	0.38875
MCF2L	0.379583333333333
FH	0.209125
TBC1D24	1.289
KIAA1505	1.509
LGALS2	0.3095
CNBD1	-0.11
SYNPO2L	-1.0105
PTPN23	0.280357142857143
C1orf183	-0.814166666666667
MAGEA8	-2.786
DGCR8	-2.0505
GSR	-1.503
PAQR7	-0.14575
ZNF676	-0.744
CACNA1C	-1.0652
SP7	0.122
PDCD6	-0.415
NRN1L	-0.5805
BRI3BP	-0.70825
KIAA1183	0.4905
ASB4	-0.247
CCL23	1.1988
OBSL1	-2.752375
SLC12A7	1.07308333333333
KIAA0240	0.793
CD1B	-3.192
FCGR2A	1.305
MDC1	-0.2625
HTR1A	0.0341666666666667
OCEL1	0.02675
ATP11B	-0.0379375
FBXO34	-0.759
PCDH12	3.05883333333333
RPE	0.568
C17orf74	-0.0865
CSDC2	-0.0438333333333333
PET112L	0.2055
TMBIM1	1.34375
P2RXL1	-0.56175
TCHP	-0.8375
TRMT1	-0.00066666666666666
F2RL2	-1.12083333333333
LRRC32	2.25366666666667
IMPG2	0.387
BGLAP	0.41025
LOC493869	-1.93008333333333
MRAS	1.86375
SLC35F5	0.89425
CBWD1	0.7135
AXL	-1.85125
ATP2C2	2.77475
TELO2	-0.2535
PNPLA3	-3.13375
PCDHB14	1.308
CD276	-0.03875
KRT80	0.666
DUSP28	-0.0435
CSNK1E	-1.49766666666667
SRP14	0.8455
KCNQ4	0.4465
KRT72	0.3505
CCDC117	0.188625
C6orf89	0.498222222222222
TUBB2B	-2.871
RTN4IP1	1.0355
CR1L	-2.89566666666667
CEND1	0.249125
C12orf41	-0.413
RNF31	0.835
UBN1	-0.0325
C17orf32	0.969375
SLC5A7	0.17775
GPR92	1.1605
ESAM	1.8914
CTNNA1	0.72975
HRBL	0.8673
CBX4	-0.67
TMEM182	1.63875
SH3TC2	-0.708333333333333
IL10	1.89566666666667
PXMP4	1.104
RNF167	0.6844
PAK7	1.35466666666667
ETV3	-0.259
ATPIF1	-0.108666666666667
LOC554207	-1.72266666666667
OR8H1	0.22525
WDFY3	0.343
DPM1	-1.0065
GPSM1	0.0645
WDR92	0.3531
LRP1	-0.1815
ANKH	-0.68275
THUMPD3	-0.092
POLR1B	0.6355
OLFM4	1.95566666666667
RAD9B	0.86175
TSPY2	-3.4515
PAX6	-0.0768333333333333
SCG2	-3.66125
SLC17A6	0.36975
FMO3	3.277875
PADI4	0.09275
TUBB4	-0.3777
NLK	-0.18975
POU4F3	0.7755
SDF4	0.407
ITGBL1	0.6005
NETO1	-1.02525
TAP2	3.18925
ABBA-1	0.299
GNAI1	0.7285
VPS4B	1.3865
NOPE	-1.1755
GALNT6	-0.27
SESN1	-0.24975
GBE1	-1.80788888888889
CLASP1	0.194
RASGEF1B	2.719125
ACOT11	-0.0553571428571428
AFAP1	0.70525
OR2H2	0.3955
DPY19L2P1	-0.57325
DZIP1	-1.9795
SEC22C	0.27925
GPR161	-2.12683333333333
RNF146	0.902
WDR74	0.3575
GALP	0.4135
PURA	-0.20425
DNPEP	0.640583333333333
RP11-78J21.1	-1.393
ERBB2	1.534125
FANCM	-1.42491666666667
NEO1	0.559666666666667
DDX3Y	-4.4907
RPS3A	-1.406125
MXRA7	-0.644857142857143
LGALS3	-0.654833333333333
GLT8D1	-0.32925
CFL2	-2.84666666666667
UPB1	0.21325
NAP1L5	-1.6995
CLDN14	-0.6515
DHX38	-0.6075
BTBD1	-0.24425
TARS2	0.00983333333333333
ABCF1	0.7634
FCF1	-0.272333333333333
LRRC49	-1.5135
GUCY1B2	-2.3205
