Hybridization REF	TCGA-A8-A09T-01A-11R-A00Z-07
NR4A2	1.57966666666667
PPCS	1.117
LONP1	-0.20625
SCYL3	0.799
HERC2P2	-1.57916666666667
FIBCD1	-0.84
C15orf41	-0.3075
DMC1	-1.24666666666667
C20orf27	-0.83275
RPS6KA5	0.2188
FAHD1	0.7385
SLC12A4	0.016
BRCA1	-1.23241666666667
GBL	0.63875
SLK	0.189166666666667
NUDT9P1	-1.8375
NOXO1	3.4975
USP52	-1.374
BAZ1B	0.2635
SLCO2B1	2.9505
BBS12	1.77783333333333
LRGUK	1.39716666666667
TERF2IP	0.0035
COL1A1	5.196
KIAA0090	0.14375
GRK5	-0.572
AP1S2	-1.6476
TMEM52	0.181166666666667
CA11	0.895
OR4A15	0.429833333333333
ACBD3	0.4709
SPAG11B	0.612142857142857
PRDM2	0.8074
FOXP3	0.11125
SMYD3	-0.2839
LOC389199	1.0755
LGI2	0.707666666666667
NAPE-PLD	-0.2344
ANKRD6	0.462
WDR45	0.689166666666667
SHROOM1	-0.92725
PSCD3	0.288
PYY	0.624
KCNC1	0.5535
ARHGEF9	0.5145
OR8J1	0.0385
GPR55	0.350333333333333
NS3BP	-1.054
C10orf22	0.490666666666667
NAT8L	-1.755
DUSP4	0.882166666666667
FOXM1	-2.217
GRAMD2	1.9874
ZBTB48	0.369666666666667
BUD31	-1.375
PABPC5	0.334
CCDC41	-0.4505
FBXO11	-0.430333333333333
C6orf148	-0.70825
RFXAP	-1.20625
C6orf15	1.1915
CDK8	-0.755833333333333
C6orf70	0.309875
TESSP2	-0.6105
ALG2	-0.1645
PPP1R3D	1.101
TPM3	0.229111111111111
SYT13	5.77
EPB42	-1.03233333333333
CETN3	-0.37525
PRY	0.265
NTHL1	0.8025
POLR2B	0.037
RPS28	0.264166666666667
P2RX3	0.28775
LYZL4	0.27575
WBP4	0.2275
PMM1	-0.62725
C11orf79	0.17225
CBLL1	-1.039
IL1F10	0.173
VAX2	-0.555
SETDB1	0.1095
LRAP	-0.537333333333333
GCLM	-0.440666666666667
CPEB3	1.34075
PPM1A	0.5055
INTS1	-0.2835
CAMTA1	-0.346333333333333
SAMSN1	-2.55275
LOC158830	-2.421
GMPPA	-0.251875
AIPL1	0.772
IL24	0.194333333333333
BDKRB1	-1.88216666666667
MLF1	2.0437
TAF12	0.36825
ID1	-2.569125
THADA	-0.1335
PIK3CB	0.02025
OR4N5	-0.045
TBC1D17	-0.142333333333333
COX8A	-0.41425
CDCA4	-0.782
C2orf44	-0.15975
ZNF534	-0.913
IMMP1L	-0.33675
NIPSNAP3B	-0.103125
FTMT	0.3185
PWP2	-0.662166666666667
MMP15	-1.044
DNAH11	-1.41475
MTMR14	0.17625
DNAL4	1.42775
IPP	0.1715
TMEM59	1.0825
C1orf157	0.3715
RGS4	-0.972833333333333
DDX18	-0.950666666666667
SNX6	-0.04325
ZNHIT2	0.8395
NCDN	-0.01
FLJ33534	0.93575
RAG1	-1.61925
OR4D10	0.4655
PTPN5	-0.310833333333333
POMT1	0.116
LRRC8A	-0.288
CYP1A1	-1.63975
CAPN1	0.240666666666667
DDHD2	-1.248125
GRIK2	-0.25425
GNRHR	0.066
PPBP	0.48625
HTR3A	-0.88375
SLITRK4	2.6045
ANKRD49	-0.4355
BTF3	-0.1882
SARS	0.1515
C13orf18	0.0881666666666667
CACNB1	-0.256357142857143
QKI	0.156636363636364
SETMAR	0.2485
MAN2B1	0.977166666666667
EML3	-0.772
ACADL	-0.417666666666667
OFD1	-0.454125
DEFB114	-0.0445
CGA	-3.3051
PEX16	-0.00383333333333334
LRRC10	-0.594
GNG12	0.1985
C1orf152	0.1845
CHRM1	0.57
CD53	0.304875
DBH	-0.527
TFAP2B	4.911
HIST1H2BJ	-0.457666666666667
FAM46D	-0.5025
TMEM11	-0.02675
C3orf32	-3.05925
PCCB	0.262125
IPO13	0.595625
C6orf105	-4.24925
COMMD5	1.3235
SUV420H1	-0.7115
LTBR	0.97475
ARHGAP15	-1.58675
HDHD2	0.39575
TDRKH	0.583333333333333
LOC401052	1.518
PSG4	-0.22675
GNB4	-0.3937
SPATA4	0.7575
SLC9A3	-0.3345
OSBP	0.281833333333333
NBPF3	-0.0739166666666667
DOCK11	-1.1385
SLC39A5	-1.76083333333333
PRR5	0.7011
C10orf63	1.07
SMTNL2	-1.89375
ADRA1A	-0.00225000000000003
ASAH1	1.6486
DOM3Z	-0.2775
GIPR	0.875
AHI1	-0.722833333333333
NADSYN1	-0.188666666666667
RGS14	0.0968
IL18BP	0.3437
RTN4RL1	2.79491666666667
ARMC6	-0.0845
PSMD5	-0.0453333333333333
HK3	1.0845
OR4S1	0.229
RSU1	0.6209
MAD2L1	-2.46933333333333
EIF4A3	0.10875
DLEC1	-0.405333333333333
E4F1	0.792666666666667
CHMP2B	0.8504
CAMSAP1	-0.283
RPS21	-1.12866666666667
ARID5A	-0.07425
UBE2N	-0.2687
IGSF8	0.5965
MAGEB6	-1.6755
ACAD11	-1.18
MGC4172	-0.88175
LMO4	-0.246
KLKB1	-0.70075
HP	-1.3865
HDAC3	0.09075
SCHIP1	-0.10025
CLCA1	0.432
OLFML2A	0.946375
C1orf112	-1.312
KIF19	-0.185
HAPLN4	-0.2013
CXCR7	0.0415
GOT2	-0.2901
RAB38	-1.1575
DCX	-1.157
PPM1H	1.20333333333333
NFYC	0.686666666666667
KIN	0.03725
ZNF228	0.49175
PLSCR4	1.92733333333333
HIG2	0.25825
FAM79B	5.2265
C21orf86	-0.7963
KCNK10	0.75525
ZNF738	-0.97175
FSTL5	-1.0405
OR6A2	0.0335
OTOA	0.961166666666667
EXOC1	0.311
AHRR	-2.779125
PDAP1	-1.6625
C19orf6	0.0665
ZAN	0.334
LY6G6E	-0.0125
EIF4E2	-0.83225
C20orf198	0.51225
ZNF324	0.712
CYP3A5	-3.7575
ENTPD7	1.59883333333333
MBOAT5	0.5075
GJB5	-0.2755
TTC13	-0.998
S100Z	-1.24366666666667
KIAA0664	-0.0415
PDGFRB	1.98666666666667
IL17D	-0.36075
OR56B4	-0.208
RDX	-2.84183333333333
SLC34A3	0.9955
IL28B	-0.045
JUND	0.757
CHRNB1	0.5815
CAMK2B	2.4335
FETUB	-1.521
CXorf23	1.143
MRTO4	-0.917375
TTC3	0.6448
NDUFB8	-0.5025
EDG2	-0.243
SEMA3G	2.755
IL23A	-1.785
GRHL1	0.5594
LOC441054	-0.4565
WDR65	0.84275
PSTK	-0.64475
STOML3	0.0885
R3HDM2	-0.2199
C5	-2.05075
SLC2A10	1.34433333333333
C3orf22	0.49475
PAQR3	-1.62461538461538
ANKRD26	-0.178666666666667
HCRTR1	0.211
LOC399947	-1.29875
PSD2	-0.39775
TIGD2	-0.427
SCRN1	0.122125
COQ10A	-0.46275
DDI2	-0.002
METTL7B	-0.765
UCN2	0.49725
FAM92A3	-0.3105
WDR16	2.42775
ZNF511	-0.0698333333333333
ZMYM5	-0.702875
POLR3G	-2.5695
ZNF586	0.02075
C1orf49	0.469166666666667
TANK	0.134166666666667
RCAN1	-0.632
PELI3	0.786
LIMD2	-1.02158333333333
TMEM189	-0.5775
NTN4	1.89325
LOC151300	0.37
CLEC2A	-0.4685
GPR135	0.4255
DPYSL4	-0.5601
JAK2	0.364166666666667
TSHZ1	0.773166666666667
TM9SF4	-0.5175
ZNF264	0.956833333333333
SIRPG	0.22175
BICD1	-0.67075
HERC6	1.15783333333333
METTL5	-1.1975
CASP1	0.47175
PRRT1	-0.586666666666667
PLA2G4C	3.05316666666667
ICA1L	-0.369
TPTE2	0.363166666666667
OTUD7A	0.984833333333333
AQP11	-1.645
APOA2	-4.2493
KALRN	-0.8776
SECTM1	0.792833333333333
IFNAR1	0.22375
TALDO1	-0.223625
RAB11FIP4	-0.0358333333333334
EIF5A	-0.936
FAM49A	1.30225
NEGR1	0.6805
YTHDC2	0.33925
EHD2	0.395625
NCF1	2.3705
SCRT2	0.575
HOXA5	-0.793333333333333
NUP133	0.23
FGF12	-1.1481875
SLMO2	-0.70275
SNTA1	1.068875
CACNG2	0.32875
GCM1	0.091375
ELF1	0.299
TLR5	3.36775
TCFL5	-0.903583333333333
RBMY2FP	-0.047
LOC100125556	1.003375
FAM129B	0.263625
MAP3K7IP1	-0.055
NCK2	0.4915
OXA1L	-0.3305
FMO9P	0.4295
ZSCAN12	-0.261
PSMD12	-0.556083333333333
HSCB	-1.04425
CLDN10	-2.413
MGC13053	-0.37225
HPCAL4	-0.413
ASZ1	-0.023
MEX3D	0.602666666666667
NFAT5	-0.6424
CSPG4LYP1	-0.265833333333333
FBXO3	0.3038
DVL1	0.104666666666667
CMKLR1	1.45116666666667
TYMS	-1.882625
PEF1	1.6375
ZNF750	1.4975
MCM5	-0.9364
MEGF11	-0.78875
KCNK7	-0.106
PTP4A3	-0.076
C1QTNF2	-0.8975
OR6S1	0.114
FAM122B	-0.896
ZNF551	-1.059625
HBQ1	-2.6155
GEMIN6	-0.43825
ARSK	-0.31875
RBP7	0.868666666666667
CPNE9	0.2495
DSC1	-0.5515
LOC730112	-0.84775
MAP2K4	1.305
HS3ST5	-2.0675
EPB41L3	-0.90325
TEKT2	2.97175
CDKN2B	0.0535833333333333
ZNF480	0.0275
MAP3K6	0.9282
MAP6	1.63083333333333
HN1	-0.8784
OR2L13	0.247333333333333
SLC16A11	0.98025
FAM96A	-0.428
APOL1	-0.0765
C5orf32	0.3935
RTP1	-0.292
RNF175	-0.45425
ZBTB41	1.067375
AHCTF1	-0.3585
SAE2	-0.5457
ITGA2	0.937583333333333
MME	-0.146666666666667
CCDC14	-1.79825
MAST4	2.16192857142857
KRT33B	-0.468
KCTD2	-0.0753333333333333
WDR26	0.320333333333333
MFI2	0.530375
NR4A3	-0.68575
ARSA	1.3725
UNKL	0.767
SULT6B1	0.18
CCNA2	-2.583
SOX15	0.03
PPAPDC1B	-1.2795
C19orf44	0.8315
MCAT	0.523916666666667
ARID1B	0.242875
OR52N1	0.394
C12orf48	-1.98325
MAGI1	0.44025
NIPA2	-0.3095
GBX2	-1.64275
RSHL3	1.977125
RAVER1	0.624
C15orf17	-0.12575
SLC30A2	0.209375
ZNF518	-0.7765
PCYT1B	-0.53425
C10orf114	-1.80625
EIF3H	1.23591666666667
SLC25A39	-0.313666666666667
KIF1B	0.07025
AMOTL2	1.99875
C6orf120	0.235125
PSRC1	-1.26525
PLA2G10	1.795125
KIF5C	1.42225
MRPL37	-0.3925
C17orf62	0.846
C9orf135	-1.248
DUSP10	0.1732
CLCNKB	0.229
PSMA5	-0.075625
C8orf53	1.00825
AMPD3	0.831833333333333
PIAS1	-0.057
ADCYAP1R1	0.2725
GYLTL1B	-1.16875
CDH20	0.170666666666667
FBXO7	-0.385
TMEM134	0.6035
FLJ14213	1.2335
ZNF3	-0.8365
LRRFIP1	0.15125
CNOT2	0.3175
ABI3	2.05875
ALDH5A1	-0.627416666666667
HNT	2.572
SERPINA4	-1.9915
TK2	0.44025
STMN1	-1.63033333333333
GUCA2A	0.125166666666667
GALNT10	0.987
DPP6	-0.67795
C9orf93	0.34275
PRELID2	-0.213625
STK39	-0.491125
SFTPA1	-0.488
CKS2	-1.565
RHO	0.179625
C20orf135	-0.16875
XKR3	-2.194
CR1	-0.504875
RPS6KA2	0.930357142857143
C20orf112	0.18975
MRPL22	-0.022
C4orf23	0.454
GADD45B	1.427
KLHDC1	1.49216666666667
C2orf48	-1.693
ZNF287	1.4165
DAAM2	-1.09275
DPPA2	-2.91066666666667
TCTN3	0.299
DNAJB11	-0.225
FPR1	3.904
DEFB4	0.212
PTCD2	-0.4921
SMOC2	5.28783333333333
CABP7	0.79775
SERPINB11	0.17875
MAGEF1	0.8045
NDE1	0.9575
ITGA10	0.599
FSHB	-0.02
ANXA2	0.92425
HORMAD2	0.114
HLCS	0.75875
MCF2L	1.69441666666667
FH	-0.492375
TBC1D24	2.08325
KIAA1505	1.793
LGALS2	-3.28725
CNBD1	-0.6455
SYNPO2L	3.0625
PTPN23	-0.460928571428572
C1orf183	-0.868333333333333
MAGEA8	-2.748
DGCR8	-1.589625
GSR	-1.6135
PAQR7	0.47375
ZNF676	-1.018
CACNA1C	0.2048
SP7	0.913
PDCD6	-0.0415
NRN1L	-1.242
BRI3BP	0.023
KIAA1183	0.82125
ASB4	0.1005
CCL23	0.0476
OBSL1	-0.385
SLC12A7	0.734583333333333
KIAA0240	0.6965
CD1B	-2.9905
FCGR2A	1.8675
MDC1	-1.275
HTR1A	0.249666666666667
OCEL1	1.076
ATP11B	-0.3234375
FBXO34	-0.0253333333333333
PCDH12	3.34416666666667
RPE	-0.91475
C17orf74	-0.0535
CSDC2	0.941
PET112L	0.50875
TMBIM1	0.846
P2RXL1	0.24075
TCHP	-0.15975
TRMT1	-1.56116666666667
F2RL2	-0.4885
LRRC32	2.379
IMPG2	0.579
BGLAP	-0.064
LOC493869	-1.23641666666667
MRAS	0.75275
SLC35F5	0.0165
CBWD1	0.2945
AXL	-1.3945
ATP2C2	1.626
TELO2	0.2505
PNPLA3	-2.2005
PCDHB14	0.18125
CD276	0.4895
KRT80	-0.6435
DUSP28	-0.031
CSNK1E	-0.196416666666667
SRP14	0.8105
KCNQ4	-0.0365
KRT72	-0.169666666666667
CCDC117	0.08575
C6orf89	0.238
TUBB2B	-2.759
RTN4IP1	-0.406
CR1L	-4.042
CEND1	0.385625
C12orf41	-0.217
RNF31	0.321
UBN1	1.085
C17orf32	1.022625
SLC5A7	0.26025
GPR92	1.48066666666667
ESAM	1.9996
CTNNA1	0.696916666666667
HRBL	0.3802
CBX4	-0.522
TMEM182	-0.75325
SH3TC2	-1.10533333333333
IL10	0.437166666666667
PXMP4	1.382
RNF167	0.6224
PAK7	-0.1775
ETV3	-0.234
ATPIF1	-0.273833333333333
LOC554207	-1.87416666666667
OR8H1	0.1935
WDFY3	1.08325
DPM1	-1.05575
GPSM1	-0.4975
WDR92	-0.1291
LRP1	0.745
ANKH	-0.29125
THUMPD3	-1.05525
POLR1B	-1.0365
OLFM4	1.44916666666667
RAD9B	0.092
TSPY2	-2.671
PAX6	-1.78633333333333
SCG2	-2.90775
SLC17A6	0.20275
FMO3	2.80275
PADI4	0.02775
TUBB4	-0.6055
NLK	-0.34975
POU4F3	-0.0435
SDF4	0.15525
ITGBL1	2.7615
NETO1	0.34375
TAP2	-0.094875
ABBA-1	0.05175
GNAI1	-1.319
VPS4B	0.68725
NOPE	-0.4814
GALNT6	2.80683333333333
SESN1	0.539625
GBE1	-0.908111111111111
CLASP1	-0.334
RASGEF1B	0.427
ACOT11	0.0955714285714286
AFAP1	0.89525
OR2H2	0.378
DPY19L2P1	-0.9475
DZIP1	-2.017
SEC22C	0.512
GPR161	-0.511833333333333
RNF146	1.0365
WDR74	-0.80275
GALP	0.254
PURA	1.51075
DNPEP	0.412916666666667
RP11-78J21.1	-1.18825
ERBB2	2.337
FANCM	-0.615666666666667
NEO1	0.787666666666667
DDX3Y	-4.4665
RPS3A	0.062375
MXRA7	-0.0995714285714286
LGALS3	-0.8
GLT8D1	0.22825
CFL2	-1.903
UPB1	0.08475
NAP1L5	0.48725
CLDN14	-0.273
DHX38	-0.62025
BTBD1	0.00425
TARS2	0.336166666666667
ABCF1	-0.259
FCF1	0.634666666666667
LRRC49	1.04675
GUCY1B2	-2.4765
C1orf177	0.697833333333333
SMARCA4	-0.0997142857142857
LRP8	-3.21116666666667
TAGLN3	-0.6635
MRPL14	-0.5135
TTRAP	-0.159
ZDHHC20	0.65325
NFE2L3	-0.946
KIAA1377	0.641125
PALMD	-0.5615
TMEM43	-0.18525
TTL	-1.1895
STAT5B	-1.29866666666667
SSB	-0.9265
OR10H5	0.5665
SLC22A13	-0.43825
AKAP3	0.97925
TIMM23	0.217833333333333
OAS2	1.36066666666667
KIAA0423	0.88775
TRIM11	0.4225
GLIS3	1.490625
TMEM50B	0.673833333333333
ARHGEF4	-1.476125
DEGS1	-0.587818181818182
TBL1XR1	1.3188
G6PD	-1.69075
SP140	-0.0603
MUC17	-0.166714285714286
NUDC	0.1031
DNAJC5B	0.322
SCARA3	-1.5305
CPA3	3.73616666666667
BCAT2	0.513375
MFN1	-0.1772
NRG3	0.9055
SNX11	0.01325
PLEKHH1	-0.855666666666667
GPR177	-0.913333333333333
HCFC2	0.2485
TCAP	-0.75975
MOCOS	-1.848
C14orf93	-0.13825
PRDM10	-0.531333333333333
SLC16A4	0.964333333333333
SRGAP1	0.839333333333333
VIP	0.4255
DUSP27	1.50033333333333
LILRA1	0.9589
MC2R	0.355
MGC24103	-1.597
MBTD1	-1.7405
FUT11	-0.589833333333333
USP33	0.3329
C15orf39	-0.56175
MAP3K12	0.193875
PAAF1	-0.613666666666667
BARHL1	-0.267
FLJ16165	0.5195
PIWIL2	-2.9455
SYNE1	0.73625
CMTM4	0.37425
TSPYL1	0.915
GUF1	-0.129333333333333
TMEM157	2.035
WDR44	0.07575
HIST1H3C	0.31
DKFZp666G057	1.16325
RNPEP	0.56175
GAS2L2	0.4485
ADH4	-4.83825
GRPR	5.0115
FBXL17	1.28025
ZBTB10	0.458333333333333
Gcom1	-0.435944444444444
HTRA1	2.0093
ZNF585A	-0.363
SLC26A2	-0.0160714285714286
OTOP3	0.132833333333333
WISP1	2.90488888888889
ATP2B4	-0.770916666666667
FLJ10769	1.1335
CRAMP1L	0.694
CHST12	-0.4605
RAB22A	0.29375
TARDBP	-0.210642857142857
STAU1	-0.048
CRB3	2.59783333333333
MIG7	-2.724
CHMP1A	-0.254666666666667
ZNF160	-0.107625
B3GALT6	0.557375
BARX1	-0.988166666666667
C6orf167	-1.877
NXNL1	0.4245
DHX29	0.44875
HADHB	0.31125
PLXNB2	0.796625
ILDR1	-1.59575
SLC15A3	3.01975
GAS2	-4.24933333333333
C20orf69	-0.133
NUMB	0.05825
TNIP1	0.630875
MESP1	3.017
PSKH1	-0.187
NSFL1C	0.1885
RHOG	0.43725
HEY1	-2.881
KNG1	-1.963625
ITGAX	1.8705
LIN9	-1.389
CANT1	0.84225
XRN1	0.348642857142857
CCDC96	1.8925
HEATR6	-0.799166666666667
GNG7	0.982416666666667
RUNX2	1.455
SOX1	0.394666666666667
FCRL5	-0.0776
ZNF99	-0.28175
FAM9A	0.081
SNX22	0.5145
MBNL3	-2.55533333333333
ODC1	-2.515
ADORA2B	-1.33283333333333
NR2F6	0.96425
ZFYVE16	0.0850555555555556
SYNJ2BP	0.763
POLE	-0.73825
E2F2	-0.581
THRA	0.163666666666667
PTGES2	-0.818666666666667
HIP1R	0.105166666666667
TMUB1	-0.431666666666667
ENO3	-2.02375
RSPH10B	-0.1265
CXorf39	0.894
IRGC	0.361
GPR109B	-1.4775
FLJ13305	-0.4495
LCE3A	-0.1035
TNFRSF18	-1.15333333333333
DET1	0.70575
TRPM3	-0.3995
C16orf79	-1.0095
FECH	0.707166666666667
RAP2A	0.107166666666667
CRIP1	3.5715
AZIN1	-0.2805
SLC7A7	3.213
IL10RA	0.9496
TMEM64	-2.38525
CDC42EP4	0.5908
C16orf58	0.342
ARG2	-2.0595
POU5F1P4	-4.53125
FAM62B	0.00212499999999999
DNAH8	-1.6595
ASH2L	-0.88875
TSLP	-3.28183333333333
CNTNAP5	-0.510833333333333
TMEM16C	-0.68575
IFNA14	0.2025
SLC1A3	0.340625
CABYR	1.3475
BCL7B	0.2149
NUDT13	-0.804333333333333
C13orf28	-0.1885
C1orf53	0.48275
ARL6IP4	0.6943
RPL35A	-0.22075
EMR3	-0.04125
RAB40C	1.19666666666667
SLC41A1	-0.8525
LRCH1	-0.21325
LY6G5B	-0.2775
FAM124A	-0.505642857142857
MGC10981	-3.45716666666667
CLIP3	-0.00639999999999997
MAP4K2	-0.3655
CHIC1	0.3725
SULF1	4.17433333333333
C20orf30	-0.113285714285714
PRDM5	-0.8085
ELOVL1	0.21875
C11orf48	-0.82575
SLC39A10	-0.2145
KCNV1	0.18275
ACP1	-1.12616666666667
ZMYM2	-0.474
B3GNT6	-0.0586666666666667
C9orf69	0.43025
C2orf15	2.11925
C20orf166	0.6595
HSP90AA6P	-0.269
EDG7	-0.629
NEURL	0.909875
LPL	0.287
CLEC2D	-0.634357142857143
GRRP1	0.596666666666667
CD8B	-3.562
HIST1H3D	-0.330833333333333
SLC6A12	1.135
FAM27L	-0.027
CD84	2.0356
RASA1	0.0725
PHKG1	-0.461
MAGEA11	-1.504
IMPA1	-1.0651
NPM3	-1.62375
RARRES1	1.63625
SH3BP1	0.02625
B3GNTL1	-0.4145
ARPC5L	-0.459666666666667
KLHL26	0.70325
SIM2	-0.775
GJC1	0.6295
C20orf194	0.376
EXO1	-2.57725
SLC2A2	-2.33583333333333
LOC285074	-1.3095
LRG1	1.90325
KIRREL	0.5225
PIK3R1	1.52214285714286
C4orf34	1.90075
MAF	-0.787111111111111
ADCY4	2.88366666666667
ZMIZ2	0.7517
SLC46A3	1.87983333333333
STAMBP	-0.5065
CCDC16	0.5885
MS4A12	0.125
TCF20	-0.339
LRRC46	2.41
C20orf152	0.145333333333333
MRPS6	-0.417125
ABCB11	0.2955
KCNC2	0.233666666666667
CDH19	-1.1095
C9orf123	0.0315
SSH3	1.061125
LDLRAD1	-2.5915
CCBE1	-0.564
ZNF135	0.97575
TAAR1	-0.641
WFDC12	0.156
CCDC42	0.1435
FLJ12529	-0.739
PER1	-0.475166666666667
TIMM50	-0.494666666666667
SMARCAD1	-0.22
FAM26C	0.586
TP53TG3	-1.75616666666667
SH3RF1	1.2488
LMCD1	1.99725
GPR63	-0.4795
FLJ21986	-2.278625
AIFM3	-0.3085
MICAL1	-0.0481666666666667
BLZF1	0.377333333333333
IQCA	2.67166666666667
PCDHGC3	-0.5685
SAC	0.15025
BCL6B	1.9135
DDO	1.25625
MARCO	0.8035
DCHS1	0.834666666666667
C1orf170	1.53933333333333
CD200R1	0.386
C22orf15	-0.6475
SEPT11	0.606833333333333
ADNP	0.128
UST	-0.0793
C13orf34	-1.588
RFFL	0.371642857142857
APBA3	0.2345
C2orf60	-1.04225
CUTL1	-0.3845
PMS1	-1.258625
ZNF689	-0.62
EIF3E	-0.383666666666667
IL9	-0.5945
RPL31	-0.82625
LY9	-0.141
ATP2B3	-0.215
KDELR2	-0.122125
TFCP2	0.3225
NLRP12	1.980875
FLJ45422	-0.23725
TLE4	-1.2734
ZNF570	-0.7315
FLJ43806	-0.2
TLK2	-0.411
CIR	0.4675
MARS2	-0.116
COL24A1	0.54225
SDF2L1	-0.84
HIBADH	-0.387
IGFBP3	-2.32785714285714
C12orf23	0.339375
PSPC1	0.445
C20orf43	0.142
TRAV20	0.154
ARHGAP24	0.81775
KIAA1975	0.485625
C1QA	3.2955
DNTT	-4.34516666666667
C10orf6	-0.0995
C11orf41	0.528
HNRPF	0.41325
COL11A1	7.3535
UBAP2	-0.431666666666667
CDKN2AIPNL	-1.053
C20orf174	0.376
SPRED2	0.55675
PLA2G12A	0.49
ICEBERG	-1.773
SCN10A	0.428
C11orf65	-0.4415
GBP5	2.468
PITPNC1	-1.76733333333333
POU3F3	1.203
NCOA7	-1.362375
LIN7C	-0.3754
LOC348840	-0.2455
NKX2-2	-2.8015
ANKRD13D	-0.12025
LOC123688	-0.53375
FUT2	1.63733333333333
TAAR8	-0.023
FZD4	-0.194083333333333
PNMA3	-0.790333333333333
OR4L1	0.187
WIT1	-2.2585
EXOC3L	1.32225
ATPBD4	-0.341
KRBA1	-0.4745
UBXD6	-1.728
HOXB7	-0.540714285714286
C7orf23	-0.456
UNQ338	-0.5445
STAB2	0.37825
CDC20B	0.4735
IRF9	1.445
CENTG1	0.144666666666667
TNPO2	-0.61775
MCPH1	-0.778125
BMS1P5	-1.5835
SLC26A7	0.27625
HIST1H3J	0.33275
C9orf3	-0.3785
LBH	0.989875
MYO1D	1.098
PTDSS2	0.08675
NFU1	-0.09175
DEPDC4	-1.10625
WNT7B	1.7748
GLP2R	-0.294166666666667
SETD4	-0.4131
DYNLT3	0.4158
FKBP11	-1.87716666666667
SESTD1	0.270833333333333
FLII	0.95775
RPS16	-0.0609
CHPF	0.122833333333333
CSNK2A1	-0.219166666666667
SUMO1P1	-0.558
FKBP6	-1.0145
ZNF214	1.66216666666667
TWIST1	0.0201666666666667
DDX56	-0.298166666666667
TRAM1L1	2.5098
EPO	-1.97633333333333
MRPS18B	-0.2775
ZNF682	-0.3085
RPL14	-0.4395
MAFF	-0.47125
LOC51136	-0.861875
LY96	-0.46925
DDX20	-0.35975
ABTB1	0.845833333333333
ARL5A	-0.3489
CCT6A	-1.416
HEPACAM	-1.326
EHHADH	-0.0801666666666667
RBAK	0.104666666666667
CGB1	0.07475
ITGB5	1.5814
YIPF3	0.19025
FKBP2	-0.000750000000000001
NR1D1	-0.5421
TMEM110	0.956
NEK2	-1.647
PRAMEF8	-2.13025
C20orf52	-0.753166666666667
PCDHGA3	-1.2
VWA3B	-0.029
NDUFA5	-0.04075
THAP9	-0.01925
FLVCR2	-0.311833333333333
AP1S1	-1.023875
SMAD6	-0.1395
SAV1	0.351375
SAT1	1.332125
ZNF251	0.70175
ADAMTS7	0.2622
RPP38	0.14925
C1orf211	-1.018
YPEL2	0.84295
RBMS1	0.1735
ZNF445	-0.144833333333333
NRXN2	-0.202
PGBD4	-0.439375
UGT2B28	1.3875
WBSCR16	-0.2888
NLRC3	-0.57125
ASTL	0.29625
ST6GALNAC1	-3.78325
ZADH2	-0.130125
MLLT4	0.636083333333333
ARL6	0.211333333333333
MEF2C	0.526
CBFA2T3	-3.7525
AFF3	2.20092857142857
COG7	0.787166666666667
MYB	0.661833333333333
PLXNA3	-0.092
XRCC2	-1.84983333333333
MMS19	-0.0445
ST8SIA5	-0.54225
CHPT1	0.602
KIAA1712	-0.2365
OR6X1	-0.6625
ACTR3	-0.516
UGCG	1.742
OR4P4	0.439
ZAP70	-3.40075
LPP	1.307
ZNF485	0.4305
PTPRCAP	-1.235
IL12RB1	0.30075
ATRX	0.1953
CHST8	1.89375
C14orf109	0.333
ARV1	-0.10975
NMB	-0.628857142857143
COX5A	-0.885833333333333
EIF6	-0.29325
MPPED2	-0.712166666666667
SEMG1	-0.855
CHRDL1	-0.914
TRAF3IP2	0.498
WNK2	0.01425
LILRA4	1.04433333333333
LAMA2	3.028
PXT1	0.065
RLBP1	-2.97525
CD300C	0.9
SLTM	-0.17175
FLJ10404	0.085625
APOBEC3D	-2.19433333333333
RENBP	0.347833333333333
ATXN7L1	0.2215
NID1	0.07525
TUBGCP3	-0.898625
ITIH5	0.189166666666667
CCDC110	2.2505
C8A	-2.78025
MGC87042	-1.9535
HOXC13	2.264
TFDP2	-0.7445
HCP5	1.357
POLI	0.21475
UCN	-0.4045
ZNF764	1.05716666666667
C8orf45	1.1215
FHL3	-0.52425
SPATA5L1	-0.6135
MMRN2	2.23566666666667
NDST1	1.23233333333333
COL20A1	-0.212166666666667
ZNF248	-0.578666666666667
PELP1	0.1305
MBL2	-2.12333333333333
RNF41	0.768375
C5orf24	0.792375
THOC5	-0.74775
SERINC3	-0.644083333333333
RP11-151A6.2	0.98425
CDCP2	1.2605
HIST1H2AA	-0.0625
C11orf75	-0.217333333333333
FKBP7	-0.14375
DDOST	-0.13675
GPNMB	0.909333333333333
TTF2	-1.42066666666667
KCNT1	0.0231666666666667
SLC39A14	-1.06075
NGRN	0.7593
GPR137B	1.19325
MECP2	0.18
PSMA1	-0.9125
C16orf73	-5.03625
TMEM60	-0.294833333333333
CSN3	0.2405
NOS1	0.492666666666667
RAB7L1	-0.514166666666667
YBX2	0.673
KIAA1166	-0.93825
FUBP3	-0.330666666666667
ABCG1	2.1815
ACACA	-0.0314166666666667
ARL11	1.8159
ATOH1	0.098
ODF1	0.182
CREB3L3	-1.64633333333333
TMEM127	1.31578571428571
DSCAML1	1.366
PLN	2.96416666666667
