Hybridization REF	TCGA-A7-A0D9-11A-53R-A089-07
HRBL	-0.1175
CBX4	-1.97175
TMEM182	1.951
SH3TC2	-0.273666666666667
IL10	2.47383333333333
PXMP4	-0.465
RNF167	-0.5633
PAK7	-0.162666666666667
ETV3	0.44
ATPIF1	-0.949833333333333
LOC554207	-0.675166666666667
OR8H1	0.497
WDFY3	1.703125
DPM1	-0.63225
GPSM1	-1.2235
WDR92	0.0128
LRP1	1.8775
ANKH	-0.21
THUMPD3	-0.9855
POLR1B	-1.49975
OLFM4	2.30733333333333
RAD9B	-0.2645
TSPY2	-3.7375
PAX6	-2.10566666666667
SCG2	-3.96775
SLC17A6	0.54225
FMO3	4.18
PADI4	0.97275
TUBB4	-0.2946
NLK	-1.49975
POU4F3	-0.5365
SDF4	-0.21825
ITGBL1	1.61066666666667
NETO1	-1.961
TAP2	0.040625
ABBA-1	-0.55275
GNAI1	3.5515
VPS4B	1.2775
NOPE	0.3785
GALNT6	-1.20916666666667
SESN1	1.7775
GBE1	1.32444444444444
CLASP1	0.385
RASGEF1B	2.568
ACOT11	-0.412714285714286
AFAP1	1.1175
OR2H2	0.1855
DPY19L2P1	0.04125
DZIP1	-1.57425
SEC22C	0.036
GPR161	-0.352916666666667
RNF146	0.92
WDR74	-1.661875
GALP	-0.025
PURA	2.39575
DNPEP	0.3805
RP11-78J21.1	-1.08575
ERBB2	-0.17475
FANCM	-0.345666666666667
NEO1	0.1205
DDX3Y	-5.3553
RPS3A	-0.037
MXRA7	2.26664285714286
LGALS3	1.36833333333333
GLT8D1	0.00525
CFL2	1.45566666666667
UPB1	0.0505
NAP1L5	0.932
CLDN14	-3.17275
DHX38	-0.103
BTBD1	0.719
TARS2	-0.965333333333333
ABCF1	-0.5926
FCF1	-0.165833333333333
LRRC49	-0.04775
GUCY1B2	-2.8
C1orf177	0.0268333333333333
SMARCA4	-1.77314285714286
LRP8	-3.996
TAGLN3	-1.27775
MRPL14	-1.38875
TTRAP	0.93375
ZDHHC20	0.045
NFE2L3	-1.811
KIAA1377	3.13
PALMD	5.1969
TMEM43	1.15975
TTL	-1.10825
STAT5B	-0.152
SSB	0.03025
OR10H5	0.3575
SLC22A13	-0.85825
AKAP3	0.4855
TIMM23	-0.0633333333333333
OAS2	1.43083333333333
KIAA0423	1.30825
TRIM11	-0.614
GLIS3	0.949625
TMEM50B	0.949333333333333
ARHGEF4	0.913625
DEGS1	0.575727272727273
TBL1XR1	1.6989
G6PD	-2.431
SP140	0.6363
MUC17	0.322357142857143
NUDC	-0.9047
DNAJC5B	2.3375
SCARA3	-0.4365
CPA3	6.33816666666667
BCAT2	-1.052125
MFN1	-0.2795
NRG3	0.442
SNX11	0.84475
PLEKHH1	-1.60033333333333
GPR177	0.314166666666667
HCFC2	1.34425
TCAP	-0.804
MOCOS	-3.1755
C14orf93	-0.237
PRDM10	-0.237666666666667
SLC16A4	0.06425
SRGAP1	1.00366666666667
VIP	2.90975
DUSP27	0.593166666666667
LILRA1	1.6677
MC2R	0.12
MGC24103	-0.1795
MBTD1	-1.7555
FUT11	-0.925833333333333
USP33	1.3854
C15orf39	-1.18725
MAP3K12	-0.068125
PAAF1	-0.462333333333333
BARHL1	0.1405
FLJ16165	-0.473
PIWIL2	-0.66775
SYNE1	2.87525
CMTM4	-0.735875
TSPYL1	1.2062
GUF1	-1.14433333333333
TMEM157	1.323
WDR44	0.76375
HIST1H3C	-0.41475
DKFZp666G057	-0.59475
RNPEP	-0.6475
GAS2L2	2.645
ADH4	-3.97075
GRPR	-0.574333333333333
FBXL17	0.1555
ZBTB10	0.612333333333333
Gcom1	2.14811111111111
HTRA1	2.6904
ZNF585A	0.914833333333333
SLC26A2	1.12528571428571
OTOP3	-0.0386
WISP1	-0.305666666666667
ATP2B4	1.44641666666667
FLJ10769	0.6695
CRAMP1L	-0.197125
CHST12	-0.2025
RAB22A	0.760666666666667
TARDBP	-0.122928571428571
STAU1	-0.10375
CRB3	-2.10733333333333
MIG7	-1.929
CHMP1A	-0.558166666666667
ZNF160	0.436875
B3GALT6	-0.700125
BARX1	-2.51883333333333
C6orf167	-1.931125
NXNL1	1.097
DHX29	0.526125
HADHB	0.5615
PLXNB2	0.100375
ILDR1	-0.20975
SLC15A3	2.617
GAS2	-3.16
C20orf69	0.36
NUMB	0.35125
TNIP1	1.822
MESP1	2.56083333333333
PSKH1	0.19575
NSFL1C	0.296
RHOG	-0.2195
HEY1	-0.3015
KNG1	-2.193625
ITGAX	2.479
LIN9	-1.2665
CANT1	-1.21475
XRN1	1.0995
CCDC96	0.4636
HEATR6	-1.7015
GNG7	0.525333333333333
RUNX2	-0.2559375
SOX1	-0.005
FCRL5	-0.0244
ZNF99	-0.164625
FAM9A	-2.798
SNX22	-0.256333333333333
MBNL3	0.3685
ODC1	-1.7696
ADORA2B	-2.85833333333333
NR2F6	-0.237
ZFYVE16	-0.341166666666667
SYNJ2BP	1.3703
POLE	-1.69725
E2F2	-2.57725
THRA	1.7355
PTGES2	-1.72383333333333
HIP1R	-0.329166666666667
TMUB1	-1.30166666666667
ENO3	-2.40075
RSPH10B	-0.671
CXorf39	0.000250000000000014
IRGC	0.58925
GPR109B	3.72525
FLJ13305	-0.1605
LCE3A	0.0335
TNFRSF18	-2.35116666666667
DET1	0.90025
TRPM3	0.04825
C16orf79	-2.091
FECH	0.0556666666666667
RAP2A	0.865
CRIP1	1.1455
AZIN1	-0.308125
SLC7A7	3.30275
IL10RA	1.7287
TMEM64	-0.36725
CDC42EP4	1.3007
C16orf58	-0.6145
ARG2	-3.74425
POU5F1P4	-5.441
FAM62B	0.670625
DNAH8	-2.24433333333333
ASH2L	0.0625
TSLP	0.513166666666667
CNTNAP5	-0.1695
TMEM16C	6.073
IFNA14	-0.739
SLC1A3	3.8065
CABYR	-2.2145
BCL7B	0.8299
NUDT13	-0.446666666666667
C13orf28	0.882
C1orf53	-0.29075
ARL6IP4	0.4681
RPL35A	-0.05425
EMR3	1.39075
RAB40C	-0.321666666666667
SLC41A1	0.568166666666667
LRCH1	0.97025
LY6G5B	-0.628
FAM124A	0.331714285714286
MGC10981	-4.851
CLIP3	0.3914
MAP4K2	-0.924833333333333
CHIC1	0.86075
SULF1	1.08033333333333
C20orf30	1.10242857142857
PRDM5	0.6165
ELOVL1	-0.52075
C11orf48	-1.365125
SLC39A10	-0.529
KCNV1	-0.043
ACP1	-0.667333333333333
ZMYM2	0.5325
B3GNT6	-0.13
C9orf69	-0.485
C2orf15	-1.94975
C20orf166	-0.1825
HSP90AA6P	-0.3275
EDG7	-2.451
NEURL	-1.796125
LPL	7.69983333333333
CLEC2D	-0.525
GRRP1	3.53883333333333
CD8B	-3.5891
HIST1H3D	-2.23233333333333
SLC6A12	0.148375
FAM27L	-0.886
CD84	2.5188
RASA1	0.2995
PHKG1	2.2205
MAGEA11	-2.8
IMPA1	-0.2417
NPM3	-2.389
RARRES1	3.33775
SH3BP1	-0.26175
B3GNTL1	-0.681
ARPC5L	-0.938166666666667
KLHL26	0.46675
SIM2	-2.8775
GJC1	0.0445
C20orf194	2.21075
EXO1	-4.50225
SLC2A2	-2.12066666666667
LOC285074	-0.284
LRG1	-2.0635
KIRREL	1.1915
PIK3R1	3.25664285714286
C4orf34	0.72475
MAF	1.44722222222222
ADCY4	4.714
ZMIZ2	-0.818
SLC46A3	2.26283333333333
STAMBP	-0.136166666666667
CCDC16	0.421
MS4A12	0.2565
TCF20	-0.40475
LRRC46	-1.0045
C20orf152	0.2755
MRPS6	0.1805
ABCB11	0.492
KCNC2	0.381166666666667
CDH19	0.5354
C9orf123	0.982666666666667
SSH3	0.09925
LDLRAD1	-3.026
CCBE1	1.17725
ZNF135	0.846625
TAAR1	0.105
WFDC12	0.3345
CCDC42	0.585333333333333
FLJ12529	-0.6825
PER1	2.0465
TIMM50	-0.832666666666667
SMARCAD1	-0.536333333333333
FAM26C	-0.258
TP53TG3	-1.44883333333333
SH3RF1	1.555
LMCD1	3.4905
GPR63	-1.127
FLJ21986	1.156125
AIFM3	-1.075
MICAL1	-0.683333333333333
BLZF1	1.35933333333333
IQCA	-0.704666666666667
PCDHGC3	-0.2775
SAC	0.08375
BCL6B	3.22266666666667
DDO	1.64175
MARCO	4.64
DCHS1	1.3225
C1orf170	-1.75416666666667
CD200R1	2.42866666666667
C22orf15	-0.8565
SEPT11	1.48816666666667
ADNP	-0.596
UST	1.4989
C13orf34	-1.19666666666667
RFFL	0.2355
APBA3	-0.77
C2orf60	-0.92175
CUTL1	-0.2276
PMS1	-0.43475
ZNF689	0.4005
EIF3E	-0.0348333333333333
IL9	-0.372
RPL31	-0.414625
LY9	-0.191666666666667
ATP2B3	0.108
KDELR2	0.169916666666667
TFCP2	0.68725
NLRP12	0.753375
FLJ45422	0.49275
TLE4	-0.0341
ZNF570	0.383
FLJ43806	-1.188
TLK2	-0.22575
CIR	1.47725
MARS2	-1.149
COL24A1	2.10325
SDF2L1	-2.5065
HIBADH	1.41733333333333
IGFBP3	-0.873785714285714
C12orf23	0.43525
PSPC1	-0.56225
C20orf43	0.4125
TRAV20	0.2775
ARHGAP24	3.10575
KIAA1975	-1.050625
C1QA	3.9482
DNTT	-5.06666666666667
C10orf6	-0.26475
C11orf41	-0.990875
HNRPF	-0.837
COL11A1	1.04083333333333
UBAP2	-0.738
CDKN2AIPNL	-2.1005
C20orf174	2.9195
SPRED2	-0.0255
PLA2G12A	0.0358333333333333
ICEBERG	-0.1635
SCN10A	0.637
C11orf65	0.03225
GBP5	3.9765
PITPNC1	-0.067
POU3F3	0.6925
NCOA7	0.99525
LIN7C	0.4373
LOC348840	-1.528
NKX2-2	-2.71825
ANKRD13D	-0.48975
LOC123688	0.86525
FUT2	-0.0376666666666667
TAAR8	0.412
FZD4	2.185
PNMA3	0.882166666666667
OR4L1	0.3255
WIT1	-3.66825
EXOC3L	1.47875
ATPBD4	0.0543
KRBA1	-1.045
UBXD6	0.69375
HOXB7	0.980714285714286
C7orf23	0.012
UNQ338	2.70625
STAB2	1.01025
CDC20B	-0.01
IRF9	1.302
CENTG1	-0.289583333333333
TNPO2	-0.5965
MCPH1	0.341125
BMS1P5	-1.2125
SLC26A7	2.4365
HIST1H3J	-0.566
C9orf3	0.0996
LBH	0.597125
MYO1D	-0.227125
PTDSS2	-0.1295
NFU1	1.805
DEPDC4	-1.66125
WNT7B	-1.12277777777778
GLP2R	-0.313666666666667
SETD4	-0.7637
DYNLT3	0.0818
FKBP11	-2.22066666666667
SESTD1	3.06266666666667
FLII	0.98575
RPS16	-0.6227
CHPF	-2.06716666666667
CSNK2A1	-0.648833333333333
SUMO1P1	-0.1595
FKBP6	-0.5315
ZNF214	0.677166666666667
TWIST1	2.856
DDX56	-1.38316666666667
TRAM1L1	1.4014
EPO	-3.36533333333333
MRPS18B	-0.53425
ZNF682	-0.775666666666667
RPL14	-0.481166666666667
MAFF	0.77
LOC51136	0.825
LY96	1.251
DDX20	-0.765
ABTB1	1.567
ARL5A	1.0047
CCT6A	-1.797
HEPACAM	1.93933333333333
EHHADH	1.89066666666667
RBAK	0.594166666666667
CGB1	2.1155
ITGB5	2.1628
YIPF3	-0.76425
FKBP2	-0.681
NR1D1	1.5963
TMEM110	0.0985
NEK2	-4.30783333333333
PRAMEF8	-3.8345
C20orf52	-1.14183333333333
PCDHGA3	-0.0875
VWA3B	0.0866666666666667
NDUFA5	0.183875
THAP9	-0.21275
FLVCR2	-0.442333333333333
AP1S1	-2.701
SMAD6	1.0265
SAV1	1.358125
SAT1	1.770375
ZNF251	0.601125
ADAMTS7	-0.1071
RPP38	-0.666
C1orf211	-2.5425
YPEL2	2.9533
RBMS1	1.6685
ZNF445	-0.2242
NRXN2	0.4445
PGBD4	0.56625
UGT2B28	-3.71625
WBSCR16	-0.1321
NLRC3	0.20825
ASTL	0.16575
ST6GALNAC1	-0.56525
ZADH2	0.414875
MLLT4	0.440416666666667
ARL6	0.270833333333333
MEF2C	3.17
CBFA2T3	-0.89
AFF3	0.469357142857143
COG7	-0.401
MYB	-6.20133333333333
PLXNA3	0.279
XRCC2	-2.46916666666667
MMS19	-0.701375
ST8SIA5	-1.144125
CHPT1	0.4715
KIAA1712	-1.175125
OR6X1	0.157
ACTR3	-0.262875
UGCG	0.575833333333333
OR4P4	-0.02
ZAP70	-3.28675
LPP	2.060875
ZNF485	-1.04675
PTPRCAP	-0.836
IL12RB1	0.56
ATRX	1.1605
CHST8	-1.4855
C14orf109	-0.1735
ARV1	-0.14525
NMB	3.313
COX5A	-0.699333333333333
EIF6	-1.35125
MPPED2	2.13933333333333
SEMG1	-1.615
CHRDL1	4.6065
TRAF3IP2	0.88725
WNK2	-1.0575
LILRA4	1.68266666666667
LAMA2	5.794
PXT1	0.198
RLBP1	-3.322
CD300C	0.9165
SLTM	-0.111625
FLJ10404	-0.2575
APOBEC3D	-3.60433333333333
RENBP	1.243
ATXN7L1	0.2005
NID1	1.5335
TUBGCP3	-0.2065
ITIH5	4.779
CCDC110	0.95425
C8A	-3.405
MGC87042	1.1205
HOXC13	-3.7905
TFDP2	-0.586
HCP5	1.6455
POLI	1.31675
UCN	-2.456
ZNF764	-0.278333333333333
C8orf45	0.4085
FHL3	-2.15425
SPATA5L1	-1.17575
MMRN2	4.0945
NDST1	1.08383333333333
COL20A1	-0.541
ZNF248	-0.324666666666667
PELP1	-0.837
MBL2	-3.11483333333333
RNF41	0.930375
C5orf24	1.046375
THOC5	-0.173125
SERINC3	1.20566666666667
RP11-151A6.2	1.1155
CDCP2	0.31525
HIST1H2AA	-0.53475
C11orf75	0.0996666666666667
FKBP7	0.03275
DDOST	-0.7975
GPNMB	2.31383333333333
TTF2	-1.316
KCNT1	-0.175666666666667
SLC39A14	-0.903
NGRN	0.8503
GPR137B	1.66625
MECP2	0.380125
PSMA1	-0.26125
C16orf73	-5.66825
TMEM60	0.0908333333333333
CSN3	-0.014
NOS1	0.1705
RAB7L1	1.3785
YBX2	0.384
KIAA1166	0.08325
FUBP3	-0.026
ABCG1	-0.3055
ACACA	-0.91375
ARL11	0.9995
ATOH1	-0.063
ODF1	0.2395
CREB3L3	-1.96933333333333
TMEM127	1.41192857142857
DSCAML1	1.58575
PLN	4.1655
LYPLA1	-0.8795
PRDM9	-2.25
SASP	1.202
PLUNC	0.1955
INTU	1.11075
HISPPD1	-0.39175
LNPEP	1.03283333333333
YARS2	-1.26216666666667
APCDD1L	-1.9695
ZCCHC4	0.2117
FBXO22	-0.930833333333333
TTLL13	-0.1005
ZNF669	0.133
PTGDR	4.33425
DDX27	-1.17125
KIAA0409	-0.518833333333333
GJB6	0.37175
ASB8	1.19975
PLP2	-0.7335
MEPE	0.3495
OR10J5	-0.177
KRT222P	2.6475
COQ7	-0.0933333333333333
C1orf101	1.86075
RERG	2.3055
CHMP5	0.6965
THAP11	0.064875
ZNF43	-0.283333333333333
ZRANB3	-0.2835
KRT13	-2.451
MRPL19	-0.291125
RBBP9	-0.3765
SPATA17	0.05525
BXDC5	-0.232166666666667
PAFAH1B1	-0.15175
MAGEE1	-0.13375
OSTF1	0.52125
KIAA0323	-0.274666666666667
TXNDC13	1.0505
CNTN4	1.82375
LCE1B	0.8015
UNQ501	-0.11325
ZNF154	0.116
C3orf64	2.09075
SYT5	0.1469
PON1	-0.0703333333333333
FLJ10357	1.599125
ATP4A	-1.8745
GNPDA1	-1.00916666666667
MGAT1	1.73033333333333
C14orf121	-0.08475
SLC35B2	-0.95125
MIER3	0.703833333333333
CHEK1	-4.851875
ZNF8	-1.007
TXNDC1	-0.269333333333333
CKB	-0.3979
RTN3	1.17021428571429
FZD2	-2.74483333333333
PART1	-0.7625
PSMB6	-0.46625
PCDHB8	-0.1755
PHC3	0.273
PPP1R8	-1.10666666666667
NOVA2	2.108
TNFRSF11B	-2.787
GOLPH3	0.5605
UBLCP1	0.097
SUHW3	-1.27625
TTLL1	0.36175
OPN4	0.041
OR13G1	-0.2755
ZPBP2	0.836166666666667
HSD17B11	1.198125
C9orf50	-0.3285
DHDDS	2.00485714285714
CTSW	0.9428
NEFM	-2.841
MRPL28	-0.92975
SYN1	-0.343666666666667
PIGV	0.314333333333333
ZIM2	-0.5235
APBB1	0.333666666666667
SND1	-0.494
C1orf123	1.29316666666667
CHD3	-1.305
BHLHB8	0.04675
RNASE2	-0.7045
BCAP31	0.802375
SLC25A44	0.136833333333333
CHD6	0.00950000000000003
PIB5PA	-1.27623076923077
SELS	0.258875
LOC541471	-0.799625
FAT2	3.448
ZNF81	0.227
OR4C16	0.841
FLJ10081	-0.0934
LRRC4	2.19875
CS	0.0251666666666667
N4BP2	0.06725
IGFBP7	2.1065
ZNF318	0.0604166666666666
NDNL2	0.983875
ZNF609	0.615375
SIRT4	0.8095
EXOSC10	-0.77575
ECE2	-1.185
OVGP1	0.379
GTPBP3	-1.6205
PACS2	0.9858
C19orf36	0.0586666666666666
ARL4C	-1.3335
ATG4B	-0.64625
UBQLNL	1.2405
RHOXF2B	-3.6405
PLEKHG2	-0.525
GALR1	2.7285
AQP4	0.116333333333333
HDAC7A	0.544
DCUN1D3	2.576
OR8A1	-0.6315
CCRN4L	0.08825
CBR4	-0.662833333333333
KIFC1	-4.10766666666667
SLC7A14	-1.8376
LHX5	0.4385
TRPC7	-0.25
LPXN	-0.63875
SERPINA1	-3.3965
RPS13	-0.0395
BPIL3	-0.4735
PRKAA1	-0.60475
FADS2	-1.5629
ENAH	0.0573125
PRO1768	-0.5675
APBA2BP	-0.74925
LIPH	-1.80366666666667
C3orf33	-0.2065
RCC2	-1.77442857142857
ALDH1A2	-2.3022
RNF103	1.35475
AHCY	-2.01275
ALG12	-0.0825
CCL17	0.98275
ZNF543	1.39633333333333
ESRRG	1.1371
CNGA1	1.98625
RDH5	3.8045
OTX1	-1.7904
PTGFR	2.38633333333333
CDR2	-0.5445
SELE	6.9275
NLGN2	-0.912833333333333
EXOSC9	-1.20575
ZNF566	0.675
KLRC2	-4.297
GPR12	0.2155
KIAA0196	0.58625
PDRG1	-1.81425
SSR3	-0.905571428571429
MSI1	-1.765
CST9	-0.1715
CC2D1A	-0.63475
PLAGL1	1.32072222222222
ZNF778	-0.216
RNF2	-0.211125
KLF6	3.2815
THBD	4.0835
tcag7.1314	1.76
NR5A1	-0.216666666666667
ABCD2	5.35975
DNAJC7	-2.3345
CLEC4C	0.5655
TM2D3	0.797875
CCDC4	-0.487
PLAC2	-3.0225
DCD	0.4905
FAAH	0.366375
POLA1	-1.17733333333333
TM7SF2	1.078375
FLJ39822	-0.740166666666667
FLOT2	-0.4135
MAP4K1	-1.08616666666667
SRP68	-0.214375
C21orf74	-0.185
ARPC5	0.31675
LOC126075	1.447
HECW2	1.75525
ZDHHC4	-0.135
ANKRD42	0.7424
PDE9A	0.244666666666667
ABCA8	5.7125
NDUFS2	-0.4145
UBR5	-0.283125
BTBD16	-3.3285
LOC554174	-0.107
ZNF20	0.0495
KIAA1843	0.811
WDR17	-0.043875
C15orf33	0.136
RNF113A	-0.82225
CAMKK1	-0.3382
CLCN2	-1.73675
ANXA6	-0.0105
LOC340069	0.4665
EMID1	-0.932625
DPM3	-0.8415
ELA1	-0.1555
SLC25A13	-1.2258
KRT24	0.49975
SMPD1	0.483
TH	-0.129125
COL6A2	1.16657142857143
ANKS1B	0.62325
GPR126	-2.0465
ZC3H12A	-0.0421666666666667
TMEM47	2.8535
C2orf51	-0.362666666666667
C1orf88	0.916166666666667
HSF2BP	-2.04775
AKAP10	0.6635
RPAP3	-0.9545
KLHDC8B	1.836125
STOM	1.9348
MUPCDH	-0.2285
C10orf72	1.482
PLEKHA3	1.2105
TCP11L1	0.29875
CWF19L1	-0.607625
SPEF1	-0.638769230769231
YSK4	0.00733333333333336
ELN	3.4964
SAMD8	0.9385
MPI	-1.26716666666667
MEPCE	-0.3337
ABCC3	-1.62175
NANOGP1	-4.7495
KCNK17	-0.486875
HLA-DMB	4.56966666666667
RRAGA	1.58675
ANGEL1	-0.35225
RBM32B	-0.0615
CPN1	-3.40075
MGC52282	-0.1902
HLA-A	1.83141666666667
OR9G4	0.1075
EDNRB	2.386875
SCD	0.114142857142857
C14orf80	-2.35516666666667
BAGE2	0.564
RABL4	0.472
RCVRN	1.1015
SHANK1	0.672
NLRP7	-4.26625
CD226	0.15325
STAT3	0.773125
SYNJ2	-2.5413
TPCN2	-0.0653333333333334
WDR36	-0.324166666666667
MBD4	-0.53875
ROBO1	0.5718
ST3GAL6	-2.08275
SLAMF8	2.895
ATN1	0.103
GPR141	0.284
KRT36	1.6575
TPH1	0.088
DDX52	-0.00574999999999999
ZSCAN29	-0.599833333333333
TRPT1	-0.508166666666667
DPEP3	0.92775
DENND4A	0.282875
TSPAN16	0.0925
PTCHD2	-0.5595
LOC145814	-1.5865
CAP1	0.315666666666667
EIF5A2	0.2845
NT5DC3	-1.47575
SEPT9	-1.441875
SEZ6L2	-2.9155
EGFLAM	4.7765
VPS11	0.60525
NDUFB5	0.574833333333333
CIDEA	4.8805
IER5L	-2.10325
N6AMT1	-0.38275
FAM83C	-0.3215
OXR1	1.7135
IRX1	0.7545
DGKB	-0.270166666666667
GCN5L2	-2.25525
MIR16	0.583625
FBXW9	-1.48475
WDR4	-2.8635
PDC	-0.558
VPS33B	-0.433
HEXB	0.18825
FLJ32214	-0.21675
TCEB3	-0.671
CRLF1	-2.81175
ABI3BP	5.076
C8orf22	-1.563
PYCR1	-3.14875
KIAA1706	2.98075
CDK5R2	0.25925
WAS	0.3585
C12orf60	-0.53
CCBL2	0.222375
MADD	-0.597
C5orf34	-2.44525
WDR42A	0.9674
KLF12	0.165
HSPA1A	1.47325
ITM2C	-1.85808333333333
DAPK2	3.32116666666667
LOC442590	1.434
SUMF2	1.71075
CENPA	-4.33684615384615
TMED5	0.746375
CDH6	-0.0466
BRP44	0.76025
THG1L	-1.1985
GABRA2	1.21025
C14orf166	-0.071
MYL1	-1.2675
TNFSF18	0.1595
PAP2D	-1.7295
PPIB	-0.24325
KLHL4	1.343625
SFN	-2.71133333333333
CCDC127	0.4175
FRAP1	-0.2515
GOLGA5	1.23275
SDCCAG1	0.536
MGC21675	0.00233333333333333
C10orf95	-2.69075
KIAA1345	1.13133333333333
C1orf163	-1.3955
LACE1	-0.00849999999999999
OR10K2	-0.069
CENPN	-3.02384
TMED2	0.9295
UGT1A6	-1.443
ANG	0.898
U2AF1	-1.74166666666667
CASC2	-0.201666666666667
NMT2	2.9275
OSGEPL1	0.07725
DFNB31	-1.9935
SLC6A20	0.2945
DKC1	-1.5575
FXYD4	-1.08275
WDR64	-1.17525
MGC5590	0.052
CREBZF	-0.639
DAZ1	-0.1165
PRPSAP1	-0.35925
GCHFR	-0.431
TTC7A	-0.371625
LOC196993	-0.31875
UBD	-0.849666666666667
S100A1	-0.066125
RPL6	-0.377333333333333
DNAJB6	0.3974
NAGS	-1.3299
C2orf58	-0.0205
KERA	0.704333333333333
MT1X	0.5628
UBE2B	1.5114
KEAP1	0.481
MST1	-3.617875
OMA1	0.519
ABLIM2	2.40075
BCL2L13	0.43375
JAZF1	1.61933333333333
TMEM63B	-0.4135
S100A8	3.5249
ARFIP2	-0.81175
UROS	0.14575
KHDRBS2	0.4665
POLQ	-4.260125
SOAT1	-0.59725
SPAG4	-3.277
MRPS30	-1.55266666666667
LOC494141	0.66225
OR2T11	0.0345
ORAOV1	-0.8137
ZNF184	-0.854166666666667
TCEB3B	-0.148833333333333
ADAM21	-0.051
GDPD1	-0.6005
SPINLW1	-0.097
PRR14	-0.316
KCTD9	1.156
NUDT3	-0.35075
KIAA1822	0.6398
HIST1H4K	-0.331
DFNA5	-0.73475
GABPA	0.41925
C14orf44	0.7765
POLB	-0.831625
PTAR1	0.50525
SEC31A	0.6392
TRIM58	0.07325
TAS2R14	0.415
VPS8	0.23275
H1F0	-1.2685
PRKCB1	-1.89383333333333
UGT2A1	0.63
TOR1B	-0.315
LSS	-0.382916666666667
C2orf19	0.0795
HNRNPC	-0.826714285714286
TMEM100	4.154
LOC116349	0.158
OR51M1	0.4045
CCDC142	-1.62175
ISG15	-0.5436875
ZCCHC14	0.0275
CREBL2	2.477
TGDS	-0.469
DC2	-1.009
CACNA2D3	-0.397
ZNF429	-0.891
LYPD6	-2.889
SUCLG1	0.931
OR51I1	-1.244
MAGEH1	2.277
PRPF40A	-0.1395
SMR3A	0.2975
SPINK2	-0.83375
THAP2	0.626875
NPY5R	4.856125
IRF4	-1.465125
SPESP1	0.472333333333333
OR10S1	0.499
DTD1	-0.613
TUBE1	0.30575
DDX19A	-0.7345
PDPN	-2.695375
TMEM34	1.33283333333333
MGAM	1.7105
COL3A1	5.77683333333333
GFM2	-0.5779
OR5A2	0.5215
PSG9	-1.63725
ARHGEF11	0.791833333333333
IVNS1ABP	-0.719625
SIGIRR	0.28225
DUSP19	0.3265
DNAJC14	-0.1274
ACSS1	-1.076125
IL1RAPL2	0.2915
C4orf30	-0.31275
SEPT4	2.78325
LANCL3	-2.315
SPAG17	4.83566666666667
PRDX3	0.5
HNF1A	-2.109125
P4HA2	-0.76025
RFWD3	-2.34616666666667
MOV10	-1.50425
DNAJA5	1.2095
LOC729440	-0.19625
LOC200383	2.31875
SMC2	-2.16675
MIXL1	-0.903166666666667
TMEM9	-1.05925
FAM86A	-0.157
ZNF174	-0.000200000000000002
MYH14	-0.6795
CCR8	0.1145
VPS37C	-0.098
GPATCH1	0.322666666666667
B3GNT8	2.491
TBX4	0.44225
CNR2	0.388666666666667
PCDH1	1.08275
C5orf29	2.67875
OCIAD2	-1.3025
PLCG2	1.7435
KIAA0247	0.816375
HRH3	0.0752
CAPN13	-1.527875
CCR1	0.9593
MGC15523	0.321777777777778
UVRAG	1.54966666666667
DNAJA2	0.589166666666667
ITGA2B	-0.779
CLDN5	4.9175
PTPRN2	-1.00992857142857
ZNF512	-0.0606666666666667
PSAP	0.860714285714286
CCDC140	1.2495
LRRC55	-0.14
CYP26C1	0.1245
C8orf47	0.061
LYN	0.327125
DUSP6	2.05116666666667
TGFB3	2.34106666666667
ELK1	-1.0279
PCDH11Y	0.0428333333333333
HGD	-4.3965
C17orf58	0.26575
MYO3A	-0.1615
SERPINE2	-4.8465
AARSD1	-1.348875
C14orf73	-2.2265
ADAM33	1.20525
ZNF491	0.415
MAPK6	-1.18516666666667
TCN1	-1.33166666666667
SLC24A6	1.156
UBE2R2	1.348
H1FNT	-0.0315
TATDN2	-0.416
LILRB1	1.93475
P2RY5	2.7805
NUCB2	-0.38125
C2orf37	-0.9815
SNX27	0.625833333333333
MTA3	0.257
FOXO4	0.74475
ID4	2.96866666666667
SOX5	1.33566666666667
PXMP3	0.66325
OR52M1	-0.1545
SFT2D3	0.147
INA	-3.66983333333333
MCOLN1	0.814
NFIX	2.1561
CLEC14A	6.5315
HIBCH	1.05433333333333
PLA2G5	3.0585
TIMM10	-0.667
MED17	-0.1305
COL4A4	-0.3745
TPP1	0.386666666666667
GJA3	-2.28916666666667
TMPRSS5	-0.829
AADACL3	0.618
DNMBP	-0.336
ENPP5	-0.378333333333333
NQO1	1.1974
ZSCAN2	-0.491
SEC24C	-0.217166666666667
GTF2A1L	2.6285
AXIN2	1.1146
FAM33A	-1.29075
C16orf13	-1.08075
SPNS2	1.49225
TAF1	0.8155
AP1G2	-2.40966666666667
RBM42	0.0581666666666667
HCN2	0.293333333333333
EFHB	0.632833333333333
RUSC1	-1.123
GRIK5	0.274
USP21	-1.14716666666667
ATAD3C	0.0585
ORMDL2	0.01
PRSS7	-3.57425
PSAT1	-2.17625
FLJ13195	0.216833333333333
TBC1D1	0.392166666666667
IFNG	1.674
OTOS	0.327833333333333
ZNF773	0.333666666666667
EMD	-1.87725
RETN	-0.000249999999999997
CCL8	5.561
APH1A	-0.925375
COX18	-0.135625
