Hybridization REF	TCGA-E2-A107-01A-11R-A10J-07
COL13A1	-0.241
CHMP4B	-1.7795
SIGLEC6	0.837833333333333
NFAM1	0.29825
PVRL2	1.3911
ALKBH4	0.5095
CCDC93	-0.7545625
NXT1	-0.10625
KCNK4	0.229
TROAP	-1.02266666666667
KCNA10	0.06375
CCDC114	0.310666666666667
RAN	-0.3525
LMTK2	0.191
LOC400657	-0.064
UFC1	1.5495
UBE1DC1	-1.005
EEF1A1	-0.542
CHAC1	-0.6185
HMGA2	-6.0902
B3GALTL	0.26825
ING2	0.706
C1orf109	-0.562
INTS3	1.248875
ZNF558	0.14375
TRPM4	2.21666666666667
LTB4R	-1.28
ISYNA1	-0.96875
LSM7	-0.22425
LRRC47	-0.3629375
ZNF179	-2.74616666666667
EXDL1	-0.266666666666667
SLC4A10	-0.674875
ACSS2	-1.05633333333333
COPS7B	-0.1045
KIAA0040	2.432
C1orf95	0.1875
AP1GBP1	-0.17025
OR9A2	0.029
FAM71C	0.0523333333333333
RIN1	-2.12266666666667
ITGA4	-3.08625
DNAJC6	-1.1342
CLOCK	0.969666666666667
SLC35A4	0.694
DSG4	0.30125
LOC26010	-1.194
NSUN2	-0.53125
TMEM86B	-1.5382
C14orf135	-0.124
KIFC3	-1.96083333333333
PHF5A	-0.24875
NCAPH	-0.56325
STK11IP	0.532
FLJ42953	0.610125
CCDC19	3.8925
ZNF329	-0.918625
TAX1BP1	0.964166666666667
ZDHHC18	0.411833333333333
C10orf88	0.97025
TMBIM4	1.6582
NMUR1	1.338
KIR2DS4	0.320875
C9orf90	0.0255
MGC87631	-0.162
KDR	2.9997
ST3GAL2	-1.789375
RLN2	0.384666666666667
HPD	-3.90475
MOXD1	-3.47833333333333
PDGFRL	1.37133333333333
SMYD4	-0.0364285714285714
FAM103A1	-0.419833333333333
MFAP4	-0.974166666666667
LOC285141	1.74525
TMEM45B	-2.221
SMCR7L	-0.5445
GZMH	2.59175
CBLN1	-2.18616666666667
CNNM1	-0.76825
PHF17	-0.605583333333333
NUP98	0.359333333333333
RMI1	0.19225
PTPRS	0.421625
ANKRD57	0.844125
CLDN15	-0.765
OR51A2	-0.212
GUCA2B	0.4545
DOCK9	1.91275
ITGB1BP1	-0.8225
DLG2	0.26825
BRAP	0.37125
SESN3	-0.54975
ZC3H7B	-0.5645
FAM101A	-0.859666666666667
FKSG24	-0.1015
ZYG11B	-0.22175
RFC2	-0.3725
SH2D3A	0.432
DVL3	0.33675
ADFP	-1.439
KRIT1	0.063375
SERTAD3	1.727
LEFTY2	-3.412
KRT27	1.2315
SCFD2	-0.4645
MN1	-1.4985
RORA	1.9905
PTPRD	-0.95825
PIAS2	-0.172166666666667
CYP4X1	4.29433333333333
FBXL15	0.24325
MYH15	-0.252333333333333
CRX	-0.0548333333333333
TBC1D13	-0.03775
SLC22A17	0.1555
PLK2	-0.181333333333333
ARHGAP9	0.3065
EIF1B	-0.865
C20orf185	-0.04425
DEFA7P	0.3585
PRIM1	-1.15716666666667
CRYAA	-1.9635
BACE1	-1.11425
AGTRL1	0.998833333333333
ACAD9	0.24075
GRASP	0.23175
RBP4	-3.53833333333333
TFB2M	0.29675
METTL9	0.1087
ATP5O	-1.57125
SP100	0.6566
CPSF1	-0.283833333333333
S100A4	-1.903
LIME1	-1.5445
GPR137C	0.845
OR2A2	0.00599999999999998
C2orf29	-0.12525
NUP188	-0.53
SDPR	1.46925
RAI1	0.6955
RPS20	-0.6237
LAMB1	-1.7445
ADM2	0.495166666666667
ZNF229	-1.707
DKFZp434K1815	-0.945125
EPN3	4.034
CLIC3	-2.26375
MEIG1	0.21075
HMGB4	-0.07675
STARD10	2.746125
KLF8	2.4465
EPB41L2	-0.1345
JMJD6	-0.245875
CTSL1	-1.08966666666667
GPR27	0.8895
ELAVL4	0.813
MMP21	0.097
PPM1B	0.6965
SUV39H1	-0.5255
AAMP	0.3225
TUSC4	0.409
MBD6	0.81775
KLK13	-1.2595
FMNL3	0.305666666666667
TRIM13	0.173833333333333
C15orf5	-1.2625
IQCF1	-0.225875
CACNG8	0.024
SLC35D3	0.159333333333333
ZDHHC9	0.882
ODF3L1	-0.109
C9orf86	0.0555
TSEN2	-1.463
C17orf64	0.263
SEPX1	0.4451
TSPO	0.2105
SYMPK	-0.285
ADORA1	0.53325
TSPAN10	0.697625
SEMA6C	-0.0145
RTTN	-0.6535
IL2	0.115666666666667
ARRDC3	-0.371
TBPL1	-1.93433333333333
STX12	0.28175
MRPL39	-1.3635
OR8H3	0.358
IFIT5	1.68733333333333
CASC5	-0.376875
FAM46A	-1.34983333333333
HPCAL1	-0.944375
CYLC1	0.0175
VGLL2	-0.069125
C20orf191	0.746
CDH1	-1.54608333333333
ITPA	-0.19775
CCDC101	0.1305
D15Wsu75e	-0.56125
EDA	-0.55275
CREG1	-0.271
OR7G2	0.445
SAP18	0.64325
IFIT1	0.93675
CALML3	1.46566666666667
FLJ37440	1.185
FNDC5	-0.8245
SERPINB6	-0.365642857142857
JUNB	0.3865
SYS1	0.76825
SCN2A	0.464666666666667
ZKSCAN5	-0.514
WNT7A	-0.086
TSHZ3	0.80575
RNF148	1.2475
H6PD	0.324625
CAD	-1.45683333333333
ZNF449	-0.07625
DOCK10	0.457
FAIM2	0.982
HEXDC	0.73225
PRB1	0.2105
C14orf148	-0.5195
ETHE1	0.50625
IRF5	1.31
GNMT	2.61566666666667
MGC16291	-1.994
RPAIN	-0.352214285714286
CAGE1	-0.261
CNTNAP3	-2.79025
ACTR1B	-0.73025
EEF1E1	-2.487
MSX1	-1.550625
ESF1	-0.2412
HSPC171	-0.392
MRPL2	-1.03666666666667
RDH12	-0.435
CELP	0.2715
METRNL	0.15775
C10orf116	3.81366666666667
C19orf48	-1.00025
ZNF346	0.37775
NCR1	-1.6275
C10orf64	0.27
CD52	0.70975
VPS18	1.43125
AP4S1	0.335
NPBWR1	0.7775
TPK1	0.00575000000000001
UBA52	-0.768944444444445
RIPK1	0.825333333333333
CPNE3	0.9644
HSPC159	0.286
C8orf38	0.2265
LRRC4B	-0.452
PARP10	0.6843
ANKRD50	2.282125
CXCL9	4.72575
FGF18	1.09090909090909
EIF2A	-0.53775
SLC20A2	1.6875
KIAA1549	0.881916666666667
SPINT1	2.5857
ZNF584	-0.3045
CRBN	0.525833333333333
ABCF3	0.1855
NCBP1	-0.3335
PLA2G4F	2.15633333333333
PCDH10	-0.18525
TTC21A	0.7295
C20orf144	0.1585
FGFR1OP2	-0.217
SLC9A1	0.5846
CHRND	0.066
FOXF1	-3.09625
KIAA1467	3.16675
TPO	1.819
LTF	3.99835714285714
DNAJB9	-0.31525
MRPS27	-0.69
bA16L21.2.1	-0.33375
WBP2	0.0958333333333333
MRGPRX3	-1.62266666666667
PRPF18	0.5045
C10orf58	1.49875
SMOC1	-3.501
ADAT3	0.941166666666667
TMEM138	-0.17425
TMEM131	-0.04575
TIMM8B	-0.59475
MYH7	-0.811333333333333
ST6GAL2	-0.0895
KIF1C	0.2795
SUHW2	-1.6395
PAPSS1	0.741
CABP2	-0.079
HOXA4	-1.71625
ELF2	0.7465
SEMA3D	-0.4711
MC5R	0.4615
OGFR	0.4185
FLJ30092	0.857333333333333
TGFA	-0.4062
MMP17	0.22575
KIF15	-1.18025
CHIA	0.2875
CATSPER3	0.7905
CEACAM7	3.19316666666667
PADI2	2.747
HOXA9	0.416333333333333
LNX2	0.361
TMEM144	3.56925
HIF1AN	0.912
METTL7A	0.1798
C6orf165	3.5645
KIAA1468	0.624125
DSG3	1.5425
ZNF180	0.580666666666667
EIF4E3	1.33225
SLC46A1	0.7345
DKK1	-7.04816666666667
ZNF205	0.955833333333333
LOC162073	1.46711111111111
COX7A1	4.77925
MAGEA1	-5.217
NEDD8	0.184666666666667
KLHDC5	0.543666666666667
C3orf19	0.883333333333333
MRPS2	-0.69
POLR3H	-0.676571428571428
ABHD11	3.2435
TMEM17	1.09325
PAIP2B	-0.755
MAT1A	-3.546
LGI3	-0.2375
THUMPD2	-0.1095
TKTL2	0.15
XAGE3	-2.3825
CALM3	-0.1495
C6orf136	-0.425
KCNC4	0.230833333333333
RGS9	0.284666666666667
ACIN1	-0.0225
SPATS1	0.3955
XKR8	-0.27025
FAM84A	0.978083333333334
MS4A7	4.14654545454546
AGXT2L2	-0.124
OR1F1	0.1505
SMAP1L	-0.413333333333333
IPO11	0.70625
ZC3H11A	0.8245625
C1orf151	1.1335
RNASEH2A	-0.4895
CCR10	-1.84
TXNDC11	1.10958333333333
TMEM112	1.564
MAP1B	-1.66885714285714
NVL	2.2195
PKM2	-1.40295
ARC	-0.909
NUP54	-0.3395
PPFIBP2	1.68433333333333
STAT2	0.560125
PTAFR	1.16316666666667
ROBO2	0.055375
RNF40	0.693666666666667
CCDC135	0.215666666666667
IFT81	0.7329
MORF4	-1.00525
TM7SF3	-0.525625
OR10H3	0.239
ABP1	0.31425
CHRD	0.566625
PLEKHA8	0.971333333333333
NCALD	1.74508333333333
OR5AK2	0.17825
ACCN1	0.1005
SLITRK1	0.11475
ARMET	-0.0565
C9orf52	2.49175
REEP4	0.45175
MTSS1	1.912875
ADH1B	2.32916666666667
DLD	0.0435
CDK5	-0.34325
PPFIA1	0.8895625
WFDC3	-0.2595
DNAJB12	1.64878571428571
RANGRF	-0.2865
MLANA	-4.96225
AMY2B	-0.31375
KIAA0319	-1.422375
RPS7	-1.4395
JAK3	-0.3348
ARFGEF1	1.9635
CXCL5	0.48325
TRAPPC4	-1.00025
CETN2	1.024
HSPC111	-1.04225
RHOBTB3	-1.7848
PHLPP	0.24
RGS10	1.88775
TMEM58	1.43775
CHERP	0.174
HSP90AB3P	-0.252
FSTL3	-1.22833333333333
PEX11A	2.7105
OR5V1	0.6015
FCN3	2.22975
PTPN3	1.43525
NPTX1	-5.81825
C21orf84	-1.7865
C11orf51	0.127875
ZBED2	0.008
FLJ90757	1.06
NPY2R	1.01075
PLD3	-0.06775
SYT17	4.43616666666667
SGSM2	0.72975
OR1A2	-0.068
FOXP1	1.229875
SLC5A1	2.94525
POFUT1	-0.639
EPHB6	-3.22266666666667
MYO1G	-1.449
STAC	-1.8816
KLHL17	-0.612333333333333
RGMA	-0.3042
TJP2	0.2598
FAM114A1	0.416333333333333
SERINC1	0.767
SLC9A8	-0.178625
PEX19	0.708375
EDN2	3.0155
PSMD7	-1.23788888888889
C3orf41	0.591
UQCR	0.378
PPP1R3C	2.0445
LRP4	-2.64633333333333
TM2D1	-0.30625
TTC17	0.501625
C4BPB	-1.606875
CCL25	0.28025
ZNF253	0.0443333333333333
CHRNA9	-4.09575
SOX11	-2.24475
HIVEP3	0.5075
CGN	3.55466666666667
C3orf35	0.115625
PKD2L1	3.65225
SYVN1	0.395875
PDE8B	-0.157625
LOC439951	0.8005
LTC4S	3.0695
MIF4GD	0.644
SMARCA2	1.69675
TUBGCP6	-0.868666666666667
CABLES1	-0.16775
C16orf77	1.348
ZNF791	0.6795
FUT5	1.7405
ADH6	-1.9805
P4HB	0.94475
CLDND2	-1.38175
ALKBH8	0.487
PLAC4	-0.94125
F11R	1.97435714285714
MGC35295	1.19283333333333
PDZD4	-0.528833333333333
LOC389073	-0.205
FAM80B	0.937666666666667
PSMB1	-0.73525
TXN	-0.293666666666667
VIPR1	2.3313
WBSCR18	0.8214
EXOSC6	-0.7795
ACTA2	3.40783333333333
SP5	-3.65658333333333
ANKRD1	-3.3205
DDR1	2.1876
ATP6V1D	0.06775
PTGS1	-1.38516666666667
RNF157	-0.6815
DCC	0.14775
SPAG7	0.49325
FBXO18	0.269
UBE3C	-0.1572
HOXC6	1.59
LRP2BP	0.202666666666667
MYST2	0.4015
PDSS2	0.42225
ATE1	0.1885
ARAF	0.09425
KLF10	-0.47575
PLA2G2E	-0.07775
ASCL1	1.36183333333333
TSNAXIP1	0.6955
FAM131B	0.845125
IFNA10	0.447
NUP43	-1.095625
FAM44B	-0.24325
L1TD1	-5.30983333333333
NMD3	-1.59666666666667
C18orf54	-1.5772
PHOSPHO1	0.0455
RAG2	-1.303
EMILIN3	-0.547
METTL3	-0.75775
VPS13C	0.36
REXO2	-2.12275
ANXA4	-0.88625
CA1	-1.066
DCP1B	0.9535
TULP3	-0.0685
ATP2A2	-0.109357142857143
ATIC	-0.14325
ADAM15	0.472833333333333
NPL	0.844833333333333
LGR4	-1.964625
UEVLD	0.861833333333333
GAB1	1.4375
SNAI2	-1.3195
ZGPAT	0.0054
SNF1LK	-0.23625
DLEU1	-2.1445
UBE2Q1	1.005875
ZMYM6	-0.1474375
JPH3	-2.5465
FAM38A	-0.6325
PXK	0.436
DENND2D	2.2765
BAX	-0.879916666666667
CP	-4.31072727272727
RPL37	-1.3012
G6PC3	0.365125
NCOA4	-0.109166666666667
LRRC14	-0.176625
GORASP1	1.036
FCHO2	1.647875
CYP24A1	-4.1181
FXYD3	2.92775
SMARCAL1	0.56825
ABCB8	0.290666666666667
CCDC44	0.525
PRDM7	-3.184
USH1C	-1.4085
DNAH5	1.5465
SRF	-0.475
MAL2	1.625
PGPEP1	0.161083333333333
SIN3B	-0.761
SEMA3C	1.41
GRAMD3	1.26475
FBXO10	-0.297
OR5D13	-0.0125
FLJ31818	-0.6075
CACNA1I	0.456375
S100A13	0.978
TP63	1.76307142857143
ANXA11	0.7018
WDR66	1.765375
CSF2RB	0.0375
IFI44	-0.437
DACT1	0.0908333333333333
ANKRD23	-1.358125
ATP5G1	-0.546333333333333
C21orf70	-1.35116666666667
PPWD1	-0.84725
DNAJC13	-0.03225
PAH	-5.28116666666667
PTCH2	0.46925
TRMU	-1.62925
CCDC9	0.8275
USP3	-0.0137
DCLRE1C	0.3321
FAM55C	-0.059
FRMD4B	1.746
CYP2R1	-0.265
RFPL1	-0.0488
XPO5	-0.9145
ARL6IP2	1.015
OSBPL5	1.46325
MMP9	2.47009090909091
KIAA0802	-0.673875
DHRS2	-3.93
SGEF	1.826875
TXNDC10	-1.206
EXOC6	1.018
RPS27	0.434333333333333
PNCK	-1.77616666666667
FSTL1	-1.541
AACS	1.0855
SLMAP	0.834833333333333
SAMD4A	-1.5524
ABRA	0.07125
SMARCD3	1.5885
PKNOX2	-2.47133333333333
A4GNT	0.041
C9orf39	0.481666666666667
RALYL	-0.1005
MGC33556	-2.116
C10orf25	-1.382
BBOX1	4.12375
NHEDC1	0.6265
XDH	-0.343
GCSH	-1.8395
EDN1	1.38966666666667
MTERF	-0.0725
CLK4	0.464375
ZNF799	0.782
KCNG1	-2.22625
CXCR4	-0.278166666666667
PTPRR	-1.87825
IRAK1	-0.5705
LOC401397	-1.341
TMSB10	1.08292857142857
CXCL3	-4.0039
TMC4	2.8365
OR7A10	0.257
STYK1	1.21675
CHRNA10	-0.21225
CCNI	1.02075
EP300	1.25028571428571
LOC165186	0.262666666666667
HIC2	-2.8055
SDR-O	-0.2385
OR2W1	0.4925
KCNA6	-0.156
TRIM74	-2.137
REEP6	1.99525
ATP5G2	0.87625
ERG	0.6835
TMEM42	0.039
PARN	0.706833333333333
SOD2	-1.17025
DIRAS1	-0.636833333333333
PNPT1	-0.922
JOSD3	-2.61325
hCG_40738	-0.1045
PDE1C	-1.761
SEMA4D	0.15625
AGPAT1	-0.452833333333333
NOSTRIN	1.183375
MAP3K3	-0.644833333333333
MAX	1.11557142857143
CAPS	2.08916666666667
SERPINA12	0.2675
OSBPL8	0.7415
RICS	1.7996
NR4A2	2.34916666666667
PPCS	1.135
LONP1	-0.49375
SCYL3	2.6445
HERC2P2	-1.36933333333333
FIBCD1	-0.9595
C15orf41	-0.64525
DMC1	0.616666666666667
C20orf27	-1.75275
RPS6KA5	1.0477
FAHD1	0.4825
SLC12A4	-0.55375
BRCA1	0.0169166666666667
GBL	0.55025
SLK	1.027
NUDT9P1	-1.0595
NOXO1	3.948
USP52	-0.95125
BAZ1B	0.94175
SLCO2B1	1.83775
BBS12	0.574333333333333
LRGUK	-0.147833333333333
TERF2IP	-0.3155
COL1A1	4.202
KIAA0090	0.1825
GRK5	-0.575833333333333
AP1S2	-2.2405
TMEM52	-1.05133333333333
CA11	-1.262125
OR4A15	0.390333333333333
ACBD3	1.8068
SPAG11B	0.17625
PRDM2	0.381
FOXP3	-0.1245
SMYD3	-0.4827
LOC389199	0.6185
LGI2	0.430166666666667
NAPE-PLD	0.1535
ANKRD6	0.6025
WDR45	-0.1275
SHROOM1	2.34175
PSCD3	-0.4735
PYY	0.616
KCNC1	-0.5305
ARHGEF9	1.1275
OR8J1	0.42525
GPR55	0.00283333333333335
NS3BP	-1.6335
C10orf22	0.431833333333333
NAT8L	-1.4115
DUSP4	-0.929
FOXM1	-0.496333333333333
GRAMD2	2.2093
ZBTB48	-0.0201666666666667
BUD31	-0.3895
PABPC5	1.402
CCDC41	-0.1
FBXO11	0.452833333333333
C6orf148	-0.47725
RFXAP	-1.2515
C6orf15	0.005
CDK8	-1.021
C6orf70	0.418875
TESSP2	-0.1005
ALG2	0.23875
PPP1R3D	2.5615
TPM3	1.54261111111111
SYT13	6.55275
EPB42	-1.014
CETN3	-0.22875
PRY	0.0035
NTHL1	-0.0633333333333333
POLR2B	0.117
RPS28	-0.107083333333333
P2RX3	0.5375
LYZL4	0.5895
WBP4	-0.2975
PMM1	-0.4755
C11orf79	0.71025
CBLL1	-0.3335
IL1F10	0.670166666666666
VAX2	1.336
SETDB1	0.665333333333333
LRAP	-2.76233333333333
GCLM	-0.612333333333333
CPEB3	2.8365
PPM1A	0.977375
INTS1	-0.442
CAMTA1	0.337416666666667
SAMSN1	-1.9485
LOC158830	-2.22316666666667
GMPPA	-0.2835
AIPL1	0.43525
IL24	0.4155
BDKRB1	-2.2075
MLF1	0.8963
TAF12	-0.70475
ID1	-2.89025
THADA	0.045625
PIK3CB	-0.057
OR4N5	0.5325
TBC1D17	-0.565333333333333
COX8A	0.44275
CDCA4	-0.2115
C2orf44	-0.7125
ZNF534	-0.11275
IMMP1L	0.66075
NIPSNAP3B	-0.06025
FTMT	0.23025
PWP2	-1.818
MMP15	0.7122
DNAH11	-1.315
MTMR14	-0.058125
DNAL4	0.9195
IPP	0.77375
TMEM59	0.484
C1orf157	0.392
RGS4	-0.572666666666667
DDX18	-0.6215
SNX6	-0.10625
ZNHIT2	0.8505
NCDN	0.0055
FLJ33534	1.096
RAG1	-1.972375
OR4D10	0.157
PTPN5	0.321
POMT1	0.453625
LRRC8A	0.5728
CYP1A1	-1.82825
CAPN1	0.309666666666667
DDHD2	-0.3115
GRIK2	-0.108
GNRHR	0.25725
PPBP	0.233
HTR3A	-0.997375
SLITRK4	-1.60475
ANKRD49	-1.13075
BTF3	0.126
SARS	-0.84225
C13orf18	-0.631
CACNB1	-0.384428571428571
QKI	-0.0497272727272727
SETMAR	0.8245
MAN2B1	-0.643333333333333
EML3	-0.82125
ACADL	-0.159333333333333
OFD1	0.289
DEFB114	-0.3565
CGA	-2.791
PEX16	0.181166666666667
LRRC10	-0.0805
GNG12	-0.972
C1orf152	0.4195
CHRM1	0.688
CD53	-0.66575
DBH	-1.2465
TFAP2B	4.709875
HIST1H2BJ	-1.07816666666667
FAM46D	-0.283
TMEM11	0.46225
C3orf32	-2.653
PCCB	0.482625
IPO13	-0.305625
C6orf105	-4.10125
COMMD5	0.7075
SUV420H1	0.0909000000000001
LTBR	1.399
ARHGAP15	-1.20275
HDHD2	0.3865
TDRKH	0.676
LOC401052	0.556
PSG4	-1.3895
GNB4	-0.8068
SPATA4	0.90975
SLC9A3	-0.0455
OSBP	0.802666666666667
NBPF3	0.964583333333333
DOCK11	-0.984
SLC39A5	-2.14933333333333
PRR5	0.7222
C10orf63	1.40325
SMTNL2	-1.02025
ADRA1A	0.21725
ASAH1	2.1185
DOM3Z	-0.212
GIPR	0.388833333333333
AHI1	-0.21625
NADSYN1	-0.995666666666667
RGS14	-0.7739
IL18BP	0.5549
RTN4RL1	2.66541666666667
ARMC6	-0.25375
PSMD5	-0.7415
HK3	0.6826
OR4S1	1.1145
RSU1	0.1063
MAD2L1	-1.35855555555556
EIF4A3	0.236
DLEC1	0.000500000000000005
E4F1	0.9565
CHMP2B	0.7169
CAMSAP1	-0.23075
RPS21	-1.3245
ARID5A	0.445
UBE2N	0.3941
IGSF8	1.27116666666667
MAGEB6	-1.6205
ACAD11	-1.1169
MGC4172	-0.57875
LMO4	-0.257
KLKB1	-0.312
HP	-1.33
HDAC3	0.2385
SCHIP1	0.517
CLCA1	0.0545
OLFML2A	0.755
C1orf112	-0.20325
KIF19	1.43766666666667
HAPLN4	-0.4985
CXCR7	-0.392666666666667
GOT2	0.0716
RAB38	-1.375
DCX	2.978
PPM1H	1.30183333333333
NFYC	0.131333333333333
KIN	0.218375
ZNF228	0.87125
PLSCR4	1.521
HIG2	-0.23975
FAM79B	5.3675
C21orf86	-0.8109
KCNK10	0.88925
ZNF738	-0.958125
FSTL5	-0.9145
OR6A2	0.0235
OTOA	1.19666666666667
EXOC1	0.347375
AHRR	-3.861375
PDAP1	-1.32666666666667
C19orf6	-0.142375
ZAN	0.513
LY6G6E	0.108
EIF4E2	-0.7295
C20orf198	-0.50925
ZNF324	0.396
CYP3A5	-2.44033333333333
ENTPD7	1.1295
MBOAT5	0.720166666666667
GJB5	-2.2295
TTC13	0.144
S100Z	-0.765666666666667
KIAA0664	0.445833333333333
PDGFRB	1.27158333333333
IL17D	-1.3895
OR56B4	-0.051
RDX	-2.70683333333333
SLC34A3	0.255
IL28B	0.175
JUND	1.5685
CHRNB1	-0.078125
CAMK2B	0.96375
FETUB	-1.964
CXorf23	1.60925
MRTO4	-1.2305
TTC3	0.2654
NDUFB8	0.604
EDG2	0.22975
SEMA3G	1.53675
IL23A	-2.027
GRHL1	1.7503
LOC441054	-0.767
WDR65	0.759125
PSTK	-0.173
STOML3	0.216166666666667
R3HDM2	0.2057
C5	-0.51425
SLC2A10	0.596333333333333
C3orf22	0.25325
PAQR3	-1.25938461538462
ANKRD26	0.542083333333333
HCRTR1	-0.239
LOC399947	-0.4365
PSD2	-0.409
TIGD2	-0.325833333333333
SCRN1	-0.279875
COQ10A	-1.05475
DDI2	-0.4475
METTL7B	-0.924833333333333
UCN2	0.31325
FAM92A3	-0.34
WDR16	2.19225
ZNF511	0.188833333333333
ZMYM5	-0.4035
POLR3G	-3.4135
ZNF586	-0.1595
C1orf49	0.942
TANK	-0.000333333333333329
RCAN1	-0.706666666666667
PELI3	0.0618333333333333
LIMD2	-0.787833333333333
TMEM189	-0.43
NTN4	1.584625
LOC151300	0.0815
CLEC2A	-1.665
GPR135	0.025375
DPYSL4	-3.3332
JAK2	-0.0863333333333333
TSHZ1	1.09666666666667
TM9SF4	-0.313625
ZNF264	0.845833333333334
SIRPG	0.95325
BICD1	-0.343
HERC6	1.67516666666667
METTL5	-0.964
CASP1	-0.1125
PRRT1	-0.578833333333333
PLA2G4C	1.92016666666667
ICA1L	0.691071428571429
TPTE2	-0.200333333333333
OTUD7A	0.6385
AQP11	-2.51275
APOA2	-4.6333
KALRN	-0.5348
SECTM1	2.31425
IFNAR1	-0.69025
TALDO1	0.1125
RAB11FIP4	1.13533333333333
EIF5A	-1.8335
FAM49A	1.37775
NEGR1	-0.441833333333333
YTHDC2	1.7245
EHD2	-0.655125
NCF1	1.1144
SCRT2	0.574
HOXA5	-0.548
NUP133	1.14775
FGF12	0.8415
SLMO2	-0.841125
SNTA1	0.042125
CACNG2	0.292875
GCM1	0.216875
ELF1	1.138
TLR5	3.76825
TCFL5	-1.215
RBMY2FP	-0.519
LOC100125556	1.04375
FAM129B	0.277625
MAP3K7IP1	0.363875
NCK2	0.0305
OXA1L	-0.7
FMO9P	0.9
ZSCAN12	-0.2765
PSMD12	-0.606333333333333
HSCB	-0.1085
CLDN10	-3.6265
MGC13053	-0.33075
HPCAL4	-0.5705
ASZ1	-0.259
MEX3D	0.498166666666667
NFAT5	-0.8146
CSPG4LYP1	-0.477333333333333
FBXO3	0.5073
DVL1	-0.941
CMKLR1	1.6545
TYMS	-2.11075
PEF1	0.9655
ZNF750	2.35883333333333
MCM5	-0.8714
MEGF11	-0.75075
KCNK7	-0.05
PTP4A3	-0.3055
C1QTNF2	0.4095
OR6S1	0.0055
FAM122B	-1.26225
ZNF551	-0.98925
HBQ1	-2.8635
GEMIN6	-0.22
ARSK	-1.68775
RBP7	2.56366666666667
CPNE9	0.203
DSC1	2.271
LOC730112	-0.67725
MAP2K4	1.22425
HS3ST5	-1.466
EPB41L3	0.045
TEKT2	1.09875
CDKN2B	-0.420333333333333
ZNF480	-0.68225
MAP3K6	0.7358
MAP6	1.3705
HN1	0.1237
OR2L13	0.2226
SLC16A11	0.4045
FAM96A	-0.02625
APOL1	-0.5135
C5orf32	-0.39475
RTP1	-0.0855
RNF175	-0.561
ZBTB41	2.210375
AHCTF1	1.0969
SAE2	-0.0251
ITGA2	1.91775
MME	-0.755
CCDC14	-1.15725
MAST4	1.63457142857143
KRT33B	-0.3565
KCTD2	0.145833333333333
WDR26	1.311
MFI2	0.3095
NR4A3	-0.59225
ARSA	0.6605
UNKL	0.696333333333333
SULT6B1	0.442
CCNA2	-1.88616666666667
SOX15	-0.716
PPAPDC1B	0.485
C19orf44	-0.511
MCAT	0.580833333333333
ARID1B	0.398
OR52N1	-0.116
C12orf48	-0.28475
MAGI1	0.6385
NIPA2	-0.3935
GBX2	-2.1525
RSHL3	1.114
RAVER1	0.2655
C15orf17	-0.30875
SLC30A2	2.13725
ZNF518	0.15725
PCYT1B	-1.41575
C10orf114	-0.4765
EIF3H	-0.27575
SLC25A39	-0.132833333333333
KIF1B	-0.493625
AMOTL2	-0.3045
C6orf120	0.173875
PSRC1	-1.17875
PLA2G10	2.143875
KIF5C	0.21525
MRPL37	-0.7105
C17orf62	0.9865
C9orf135	-0.833833333333333
DUSP10	0.642
CLCNKB	0.2805
PSMA5	-0.395375
C8orf53	0.298
AMPD3	1.02
PIAS1	0.037
ADCYAP1R1	0.1175
GYLTL1B	1.31925
CDH20	0.316833333333333
FBXO7	-0.7625
TMEM134	1.3075
FLJ14213	-0.00333333333333334
ZNF3	0.299
LRRFIP1	0.310208333333333
CNOT2	1.11783333333333
ABI3	1.86175
ALDH5A1	-0.521666666666667
HNT	1.5462
SERPINA4	-1.4925
TK2	0.267083333333333
STMN1	-1.38644444444444
GUCA2A	0.0943333333333333
GALNT10	0.707785714285714
DPP6	-0.74185
C9orf93	1.345875
PRELID2	0.11675
STK39	1.74975
SFTPA1	-0.57775
CKS2	-0.830666666666667
RHO	0.135625
C20orf135	-0.24325
XKR3	-2.652
CR1	-0.140625
RPS6KA2	-0.107571428571429
C20orf112	0.4765
MRPL22	0.2425
C4orf23	1.21183333333333
GADD45B	2.20425
KLHDC1	1.09733333333333
C2orf48	-1.505
ZNF287	2.2305
DAAM2	-1.68325
DPPA2	-3.37266666666667
TCTN3	0.5645
DNAJB11	-0.243
FPR1	2.3815
DEFB4	0.1035
PTCD2	-0.4052
SMOC2	5.07016666666667
CABP7	1.12375
SERPINB11	-0.22375
MAGEF1	0.28075
NDE1	1.6615
ITGA10	0.42
FSHB	0.158
ANXA2	0.39725
HORMAD2	0.03875
HLCS	0.2
MCF2L	1.4765
FH	0.5255
TBC1D24	1.78125
KIAA1505	1.467
LGALS2	-1.10525
CNBD1	-0.2555
SYNPO2L	-0.225
PTPN23	0.239928571428571
C1orf183	-1.33466666666667
MAGEA8	-3.168
DGCR8	-1.084
GSR	0.32925
PAQR7	0.23175
ZNF676	0.248
CACNA1C	0.637
SP7	0.098
PDCD6	0.685
NRN1L	-1.96
BRI3BP	0.62275
KIAA1183	0.7
ASB4	0.27275
CCL23	1.0218
OBSL1	-0.549125
SLC12A7	1.43241666666667
KIAA0240	0.7325
CD1B	-2.8445
FCGR2A	0.947
MDC1	-1.464
HTR1A	0.3255
