Hybridization REF	TCGA-BH-A0E7-01A-11R-A034-07
TTC3	0.714
NDUFB8	-0.3685
EDG2	-1.37325
SEMA3G	3.673
IL23A	-2.15525
GRHL1	1.7303
LOC441054	-1.418
WDR65	1.300875
PSTK	-0.291
STOML3	0.3025
R3HDM2	0.1821
C5	-1.867
SLC2A10	0.967333333333333
C3orf22	0.50825
PAQR3	-2.41261538461538
ANKRD26	-0.321083333333333
HCRTR1	-0.3095
LOC399947	-0.81725
PSD2	-0.30825
TIGD2	-0.381166666666667
SCRN1	-3.124625
COQ10A	-0.9455
DDI2	0.1975
METTL7B	-0.957
UCN2	0.47975
FAM92A3	0.093
WDR16	1.03225
ZNF511	-0.385166666666667
ZMYM5	-0.807
POLR3G	-3.51525
ZNF586	-0.3015
C1orf49	0.431
TANK	0.1125
RCAN1	0.0371666666666667
PELI3	0.838166666666667
LIMD2	-1.19275
TMEM189	-1.1305
NTN4	2.68225
LOC151300	0.941
CLEC2A	-2.819
GPR135	0.2625
DPYSL4	-2.7201
JAK2	1.00216666666667
TSHZ1	1.10533333333333
TM9SF4	-0.519125
ZNF264	1.44233333333333
SIRPG	-0.17775
BICD1	-0.51925
HERC6	0.925166666666667
METTL5	-0.923
CASP1	-0.796
PRRT1	-0.561666666666667
PLA2G4C	1.73033333333333
ICA1L	-0.492142857142857
TPTE2	-0.802833333333333
OTUD7A	0.787333333333333
AQP11	-0.8115
APOA2	-4.4208
KALRN	-1.1346
SECTM1	0.371166666666667
IFNAR1	-0.06875
TALDO1	-0.45525
RAB11FIP4	1.18541666666667
EIF5A	-2.355
FAM49A	0.8125
NEGR1	0.0213333333333333
YTHDC2	0.2375
EHD2	-0.139625
NCF1	0.961
SCRT2	1.448
HOXA5	-1.28383333333333
NUP133	-0.1445
FGF12	-1.5035
SLMO2	-0.567
SNTA1	0.58375
CACNG2	0.145125
GCM1	0.440125
ELF1	0.591166666666667
TLR5	3.4
TCFL5	-1.361
RBMY2FP	-0.1545
LOC100125556	1.079875
FAM129B	0.302875
MAP3K7IP1	0.126375
NCK2	-0.001
OXA1L	-0.4575
FMO9P	3.294
ZSCAN12	0.34875
PSMD12	-0.598
HSCB	-0.259
CLDN10	-3.2825
MGC13053	-0.55925
HPCAL4	-1.26366666666667
ASZ1	-0.799
MEX3D	0.338833333333333
NFAT5	-0.3562
CSPG4LYP1	-0.25
FBXO3	1.0223
DVL1	-0.082
CMKLR1	2.4825
TYMS	-2.73325
PEF1	1.572
ZNF750	2.032
MCM5	-1.2846
MEGF11	-2.4505
KCNK7	-0.5555
PTP4A3	-0.148
C1QTNF2	-1.41383333333333
OR6S1	-0.1925
FAM122B	-1.6345
ZNF551	-0.6745
HBQ1	-2.317
GEMIN6	-0.40875
ARSK	-0.88275
RBP7	3.18733333333333
CPNE9	0.29925
DSC1	1.42
LOC730112	-0.437
MAP2K4	1.392375
HS3ST5	-2.276
EPB41L3	-0.73725
TEKT2	1.544
CDKN2B	0.03825
ZNF480	-0.61725
MAP3K6	0.4392
MAP6	1.9465
HN1	-0.954
OR2L13	1.10533333333333
SLC16A11	0.32975
FAM96A	-0.66275
APOL1	0.3285
C5orf32	0.2375
RTP1	-0.594
RNF175	-0.359875
ZBTB41	1.39625
AHCTF1	-0.6314
SAE2	-0.8324
ITGA2	-1.20108333333333
MME	-1.40766666666667
CCDC14	-1.58325
MAST4	1.73464285714286
KRT33B	-0.0115
KCTD2	0.4685
WDR26	0.618833333333333
MFI2	0.677
NR4A3	-1.020125
ARSA	2.261
UNKL	0.56
SULT6B1	0.3655
CCNA2	-3.2445
SOX15	-0.111
PPAPDC1B	0.0985
C19orf44	0.49
MCAT	1.00716666666667
ARID1B	0.413875
OR52N1	0.617
C12orf48	-2.504
MAGI1	1.49825
NIPA2	-0.3215
GBX2	-2.036
RSHL3	0.320125
RAVER1	0.396833333333333
C15orf17	-0.01075
SLC30A2	2.756875
ZNF518	-0.02175
PCYT1B	-1.39525
C10orf114	-1.8205
EIF3H	0.661083333333333
SLC25A39	-0.600666666666667
KIF1B	-0.413625
AMOTL2	1.6165
C6orf120	0.452875
PSRC1	-1.42775
PLA2G10	2.499125
KIF5C	1.59375
MRPL37	-0.6115
C17orf62	0.79
C9orf135	-2.21783333333333
DUSP10	-0.54
CLCNKB	0.3475
PSMA5	-0.259125
C8orf53	0.677
AMPD3	0.5495
PIAS1	-0.26875
ADCYAP1R1	-0.298
GYLTL1B	-1.2265
CDH20	0.455833333333333
FBXO7	0.17425
TMEM134	0.886333333333333
FLJ14213	0.635833333333333
ZNF3	-0.3055
LRRFIP1	0.497833333333333
CNOT2	0.3785
ABI3	2.2125
ALDH5A1	-0.923666666666667
HNT	2.8542
SERPINA4	-2.53875
TK2	0.112416666666667
STMN1	-2.52177777777778
GUCA2A	0.1315
GALNT10	1.18278571428571
DPP6	-0.953631578947369
C9orf93	0.17875
PRELID2	-0.249875
STK39	-0.2045
SFTPA1	-0.9625
CKS2	-1.49322222222222
RHO	0.0495
C20orf135	0.02675
XKR3	-2.6605
CR1	-0.173375
RPS6KA2	1.09028571428571
C20orf112	0.58225
MRPL22	-0.35675
C4orf23	0.372333333333333
GADD45B	1.08975
KLHDC1	2.30783333333333
C2orf48	-2.707
ZNF287	1.4785
DAAM2	-1.17925
DPPA2	-3.21916666666667
TCTN3	0.723666666666667
DNAJB11	0.23225
FPR1	2.87175
DEFB4	0.1585
PTCD2	-0.267
SMOC2	5.44783333333333
CABP7	0.90975
SERPINB11	0.46525
MAGEF1	0.88175
NDE1	0.267833333333333
ITGA10	0.646
FSHB	0.039
ANXA2	0.962875
HORMAD2	-0.048
HLCS	0.726
MCF2L	1.92791666666667
FH	-0.59625
TBC1D24	2.04
KIAA1505	1.68875
LGALS2	-3.23575
CNBD1	-0.0485
SYNPO2L	0.95575
PTPN23	0.203357142857143
C1orf183	-0.997
MAGEA8	-3.2815
DGCR8	-1.054625
GSR	-1.09675
PAQR7	0.64725
ZNF676	-0.61975
CACNA1C	-0.0769
SP7	0.4935
PDCD6	0.3545
NRN1L	-0.8985
BRI3BP	-0.0821666666666667
KIAA1183	0.5405
ASB4	0.487
CCL23	0.269777777777778
OBSL1	-0.091875
SLC12A7	0.921333333333333
KIAA0240	1.004375
CD1B	-3.238
FCGR2A	1.38475
MDC1	-1.259
HTR1A	0.367333333333333
OCEL1	0.6565
ATP11B	3.23175
FBXO34	-0.2635
PCDH12	4.0755
RPE	-0.54
C17orf74	0.6825
CSDC2	0.679
PET112L	0.43725
TMBIM1	0.53675
P2RXL1	-0.712
TCHP	-0.364
TRMT1	-1.27283333333333
F2RL2	-0.992166666666667
LRRC32	2.82633333333333
IMPG2	0.8185
BGLAP	-0.64475
LOC493869	-2.16208333333333
MRAS	0.70775
SLC35F5	0.2985
CBWD1	0.1445
AXL	-2.353
ATP2C2	0.996
TELO2	-0.0745
PNPLA3	-1.14175
PCDHB14	-0.18525
CD276	0.3575
KRT80	-1.148625
DUSP28	0.7105
CSNK1E	-0.262333333333333
SRP14	0.989
KCNQ4	-0.5445
KRT72	-0.162166666666667
CCDC117	0.781625
C6orf89	0.6825
TUBB2B	-2.72333333333333
RTN4IP1	-0.01575
CR1L	-4.15016666666667
CEND1	0.44025
C12orf41	-0.440666666666667
RNF31	0.18675
UBN1	1.16883333333333
C17orf32	1.40475
SLC5A7	1.68475
GPR92	0.977166666666667
ESAM	2.8956
CTNNA1	0.49925
HRBL	-0.1123
CBX4	-0.23425
TMEM182	-0.10525
SH3TC2	-1.56533333333333
IL10	0.8012
PXMP4	1.119
RNF167	0.8249
PAK7	-0.689333333333333
ETV3	-0.408
ATPIF1	0.0956666666666667
LOC554207	-2.103
OR8H1	-0.045
WDFY3	1.35775
DPM1	-1.194
GPSM1	-0.338
WDR92	0.0564
LRP1	0.325666666666667
ANKH	-0.900375
THUMPD3	-1.3115
POLR1B	-0.49725
OLFM4	0.244
RAD9B	0.46475
TSPY2	-3.892
PAX6	-2.28133333333333
SCG2	-2.591125
SLC17A6	-0.00874999999999996
FMO3	3.6735
PADI4	0.368875
TUBB4	-1.2082
NLK	-0.23375
POU4F3	-1.309
SDF4	-0.1745
ITGBL1	2.20883333333333
NETO1	-1.06575
TAP2	-0.44725
ABBA-1	-0.0816666666666667
GNAI1	-1.0625
VPS4B	0.9135
NOPE	-0.4336
GALNT6	2.70816666666667
SESN1	0.720875
GBE1	-1.69511111111111
CLASP1	-0.3215
RASGEF1B	0.0365
ACOT11	0.602
AFAP1	0.555
OR2H2	0.51075
DPY19L2P1	-0.041
DZIP1	-2.7795
SEC22C	0.356833333333333
GPR161	-1.11625
RNF146	0.957
WDR74	-1.02725
GALP	0.208
PURA	1.38925
DNPEP	0.613083333333333
RP11-78J21.1	-1.79325
ERBB2	2.1875
FANCM	-0.931
NEO1	0.72
DDX3Y	-5.5213
RPS3A	-0.182875
MXRA7	-0.215571428571429
LGALS3	-0.723833333333333
GLT8D1	-0.071
CFL2	-1.68683333333333
UPB1	0.876
NAP1L5	0.038375
CLDN14	-2.104
DHX38	-1.01525
BTBD1	0.00725
TARS2	-0.150833333333333
ABCF1	-0.0223
FCF1	0.0848333333333333
LRRC49	-0.2
GUCY1B2	-2.226
C1orf177	1.1235
SMARCA4	-0.559857142857143
LRP8	-3.5055
TAGLN3	-2.06966666666667
MRPL14	-0.31575
TTRAP	0.14025
ZDHHC20	1.3225
NFE2L3	-1.48775
KIAA1377	0.3405
PALMD	0.0239
TMEM43	-0.29775
TTL	-1.309625
STAT5B	-0.703333333333333
SSB	-0.809625
OR10H5	0.5905
SLC22A13	-0.634
AKAP3	0.36025
TIMM23	0.471833333333333
OAS2	1.27008333333333
KIAA0423	1.10175
TRIM11	0.462166666666667
GLIS3	0.94625
TMEM50B	1.08516666666667
ARHGEF4	-2.222125
DEGS1	-1.79290909090909
TBL1XR1	0.812966666666667
G6PD	-1.70175
SP140	0.0181
MUC17	-0.263357142857143
NUDC	-0.281
DNAJC5B	1.17583333333333
SCARA3	-2.26133333333333
CPA3	7.05166666666667
BCAT2	-0.071625
MFN1	-0.1891
NRG3	-0.054
SNX11	0.93425
PLEKHH1	-0.503666666666667
GPR177	-0.546333333333333
HCFC2	0.30875
TCAP	-0.846
MOCOS	-1.65125
C14orf93	0.093
PRDM10	0.3425
SLC16A4	1.6175
SRGAP1	1.0235
VIP	0.8395
DUSP27	1.21666666666667
LILRA1	0.5291
MC2R	0.583
MGC24103	-2.364
MBTD1	-1.7935
FUT11	-0.380833333333333
USP33	0.0595
C15orf39	-0.67975
MAP3K12	0.06125
PAAF1	-0.799833333333333
BARHL1	-0.484
FLJ16165	0.643
PIWIL2	-3.2705
SYNE1	-0.1945
CMTM4	0.765875
TSPYL1	1.5747
GUF1	-0.006
TMEM157	2.417
WDR44	0.26225
HIST1H3C	-0.2105
DKFZp666G057	1.4205
RNPEP	0.375
GAS2L2	-0.192833333333333
ADH4	-5.2915
GRPR	5.8445
FBXL17	1.26725
ZBTB10	1.01233333333333
Gcom1	0.0814444444444444
HTRA1	1.3257
ZNF585A	0.2665
SLC26A2	0.679571428571429
OTOP3	0.4965
WISP1	1.96522222222222
ATP2B4	-0.823333333333333
FLJ10769	1.1565
CRAMP1L	0.920125
CHST12	-0.38525
RAB22A	0.408333333333333
TARDBP	-0.275142857142857
STAU1	0.06775
CRB3	2.22716666666667
MIG7	-0.28525
CHMP1A	-0.618166666666667
ZNF160	0.0545
B3GALT6	0.491125
BARX1	-1.18166666666667
C6orf167	-2.12475
NXNL1	0.498
DHX29	0.594375
HADHB	0.07175
PLXNB2	0.79725
ILDR1	-0.8865
SLC15A3	1.8155
GAS2	-4.38183333333333
C20orf69	-0.96875
NUMB	0.1555
TNIP1	0.188625
MESP1	2.18616666666667
PSKH1	-0.41125
NSFL1C	-0.04425
RHOG	0.0175
HEY1	-1.99633333333333
KNG1	-2.032875
ITGAX	1.7347
LIN9	-1.6755
CANT1	0.72
XRN1	0.137857142857143
CCDC96	1.9042
HEATR6	-1.23933333333333
GNG7	-0.06925
RUNX2	0.93875
SOX1	0.341833333333333
FCRL5	-0.0911
ZNF99	-0.114375
FAM9A	0.4865
SNX22	0.472666666666667
MBNL3	-2.9944
ODC1	-3.1327
ADORA2B	-3.5935
NR2F6	0.74425
ZFYVE16	0.343277777777778
SYNJ2BP	1.217
POLE	-1.36975
E2F2	-1.5835
THRA	1.02516666666667
PTGES2	-0.654333333333333
HIP1R	0.393833333333333
TMUB1	-0.702666666666667
ENO3	-2.1415
RSPH10B	0.9985
CXorf39	1.355125
IRGC	0.408
GPR109B	-0.7615
FLJ13305	-1.5335
LCE3A	-0.927
TNFRSF18	-1.94416666666667
DET1	0.05475
TRPM3	-0.454333333333333
C16orf79	-0.3735
FECH	0.497666666666667
RAP2A	-0.327166666666667
CRIP1	3.15483333333333
AZIN1	0.03975
SLC7A7	2.705
IL10RA	0.0646
TMEM64	-2.1245
CDC42EP4	0.656
C16orf58	0.8468
ARG2	-3.08675
POU5F1P4	-4.88625
FAM62B	0.074625
DNAH8	-2.5883
ASH2L	-0.757
TSLP	-4.9195
CNTNAP5	-0.542666666666667
TMEM16C	-1.72575
IFNA14	0.1715
SLC1A3	-0.163625
CABYR	1.724
BCL7B	0.0297
NUDT13	-0.175666666666667
C13orf28	0.58175
C1orf53	-0.094
ARL6IP4	0.2487
RPL35A	-0.7455
EMR3	-0.31625
RAB40C	0.900583333333333
SLC41A1	-0.988166666666667
LRCH1	0.21875
LY6G5B	-1.33
FAM124A	0.878928571428571
MGC10981	-4.1145
CLIP3	-0.4192
MAP4K2	-0.0975
CHIC1	0.168
SULF1	3.65283333333333
C20orf30	-0.1105
PRDM5	-1.471125
ELOVL1	0.1075
C11orf48	-0.724875
SLC39A10	-0.50425
KCNV1	-0.34375
ACP1	-0.960333333333333
ZMYM2	-0.2495
B3GNT6	0.031
C9orf69	0.12975
C2orf15	2.08375
C20orf166	0.3745
HSP90AA6P	-0.663
EDG7	-0.9895
NEURL	1.572375
LPL	-0.389833333333333
CLEC2D	-0.0282857142857143
GRRP1	1.1955
CD8B	-4.0282
HIST1H3D	-0.860666666666667
SLC6A12	2.406875
FAM27L	-0.084
CD84	2.0281
RASA1	-0.274
PHKG1	-0.3085
MAGEA11	-1.235
IMPA1	-0.1197
NPM3	-1.5765
RARRES1	1.47575
SH3BP1	-0.19225
B3GNTL1	-0.49
ARPC5L	-0.0371666666666667
KLHL26	0.54475
SIM2	-2.7535
GJC1	0.5735
C20orf194	0.203
EXO1	-3.44025
SLC2A2	-3.006
LOC285074	-1.17375
LRG1	-2.98275
KIRREL	0.261
PIK3R1	2.47228571428571
C4orf34	2.55025
MAF	-1.20544444444444
ADCY4	4.35666666666667
ZMIZ2	0.6664
SLC46A3	2.8075
STAMBP	-0.819
CCDC16	0.7465
MS4A12	0.1905
TCF20	-0.26475
LRRC46	1.899
C20orf152	-0.12375
MRPS6	-0.204875
ABCB11	-0.165
KCNC2	0.857666666666666
CDH19	-3.1308
C9orf123	0.352833333333333
SSH3	1.277125
LDLRAD1	-2.13875
CCBE1	-1.162
ZNF135	1.966875
TAAR1	0.491
WFDC12	0.136
CCDC42	0.148166666666667
FLJ12529	-0.77475
PER1	-0.712333333333333
TIMM50	-0.489
SMARCAD1	-0.3215
FAM26C	0.16
TP53TG3	-2.70083333333333
SH3RF1	1.6548
LMCD1	2.037
GPR63	-1.208
FLJ21986	-3.5045
AIFM3	-0.628
MICAL1	-0.470833333333333
BLZF1	0.272
IQCA	0.0921666666666667
PCDHGC3	-0.7505
SAC	0.096
BCL6B	2.87183333333333
DDO	1.78325
MARCO	0.51575
DCHS1	1.10333333333333
C1orf170	2.335
CD200R1	0.4135
C22orf15	-0.4525
SEPT11	0.515666666666667
ADNP	-0.5
UST	0.1002
C13orf34	-1.439
RFFL	0.604785714285714
APBA3	-0.063
C2orf60	-0.398125
CUTL1	-0.0403
PMS1	-0.8475
ZNF689	3.5255
EIF3E	-0.473166666666667
IL9	-0.3954
RPL31	-0.52275
LY9	-0.879
ATP2B3	0.08975
KDELR2	0.243
TFCP2	0.487
NLRP12	-0.05025
FLJ45422	-0.3315
TLE4	-0.9097
ZNF570	-0.2185
FLJ43806	-1.606
TLK2	-0.61625
CIR	0.28875
MARS2	-0.067
COL24A1	0.924
SDF2L1	0.1715
HIBADH	-0.5695
IGFBP3	-2.91935714285714
C12orf23	1.02175
PSPC1	0.21525
C20orf43	0.09525
TRAV20	2.059
ARHGAP24	0.089125
KIAA1975	0.01175
C1QA	3.5319
DNTT	-4.748
C10orf6	0.300166666666667
C11orf41	0.1665
HNRPF	0.27375
COL11A1	6.63383333333333
UBAP2	-0.865333333333333
CDKN2AIPNL	-0.4005
C20orf174	1.082
SPRED2	-0.2165
PLA2G12A	0.404666666666667
ICEBERG	-2.827
SCN10A	1.091
C11orf65	0.728
GBP5	2.868
PITPNC1	-2.38383333333333
POU3F3	0.861
NCOA7	-2.245625
LIN7C	-0.0948
LOC348840	-0.002
NKX2-2	-3.74225
ANKRD13D	0.211625
LOC123688	-0.2805
FUT2	1.89833333333333
TAAR8	0.5005
FZD4	1.20866666666667
PNMA3	-1.8295
OR4L1	0.1165
WIT1	-2.21
EXOC3L	1.78125
ATPBD4	-0.4511
KRBA1	-0.699
UBXD6	-0.894
HOXB7	-0.975142857142857
C7orf23	-1.2945
UNQ338	-0.4285
STAB2	0.09025
CDC20B	-0.33275
IRF9	1.478
CENTG1	0.566833333333333
TNPO2	-0.9595
MCPH1	-0.4745
BMS1P5	-1.2005
SLC26A7	1.1835
HIST1H3J	-0.01475
C9orf3	0.508
LBH	1.316
MYO1D	0.6485
PTDSS2	-0.60475
NFU1	0.5475
DEPDC4	-1.36275
WNT7B	2.3325
GLP2R	-0.498833333333333
SETD4	-0.4061
DYNLT3	0.7388
FKBP11	-0.932166666666667
SESTD1	1.33533333333333
FLII	0.53475
RPS16	-0.7949
CHPF	0.0646666666666667
CSNK2A1	-0.635
SUMO1P1	-0.36625
FKBP6	-0.632
ZNF214	-1.534
TWIST1	-0.855833333333333
DDX56	-0.620166666666667
TRAM1L1	2.5784
EPO	-2.95383333333333
MRPS18B	0.08125
ZNF682	-0.0325
RPL14	-0.400833333333333
MAFF	-1.367
LOC51136	-0.63775
LY96	-0.83125
DDX20	-0.48825
ABTB1	0.5255
ARL5A	-0.00299999999999999
CCT6A	-1.7745
HEPACAM	-1.9725
EHHADH	-1.17716666666667
RBAK	0.388666666666667
CGB1	-0.12875
ITGB5	1.2731
YIPF3	0.0305
FKBP2	0.36425
NR1D1	-1.1112
TMEM110	1.293
NEK2	-2.73583333333333
PRAMEF8	-3.5815
C20orf52	-0.84
PCDHGA3	-1.9265
VWA3B	0.44725
NDUFA5	0.3885
THAP9	-0.40475
FLVCR2	0.222333333333333
AP1S1	-2.028
SMAD6	-0.928
SAV1	0.298
SAT1	0.935375
ZNF251	1.36025
ADAMTS7	-0.0252
RPP38	0.37225
C1orf211	-2.225
YPEL2	1.6213
RBMS1	-0.11
ZNF445	-0.261
NRXN2	0.0828333333333333
PGBD4	0.156875
UGT2B28	-2.4725
WBSCR16	-0.4864
NLRC3	-0.208375
ASTL	0.47525
ST6GALNAC1	-3.549
ZADH2	-0.191875
MLLT4	1.44975
ARL6	-0.376666666666667
MEF2C	0.72525
CBFA2T3	-0.9425
AFF3	3.1785
COG7	0.939833333333333
MYB	0.66
PLXNA3	-0.166
XRCC2	-2.93466666666667
MMS19	-0.15975
ST8SIA5	-1.509625
CHPT1	2.155
KIAA1712	-0.37225
OR6X1	0.333
ACTR3	-0.92775
UGCG	2.04
OR4P4	-0.28
ZAP70	-3.735
LPP	0.875875
ZNF485	0.85775
PTPRCAP	-1.024
IL12RB1	0.28625
ATRX	0.374
CHST8	2.933125
C14orf109	0.5865
ARV1	0.1215
NMB	-1.34085714285714
COX5A	-0.809
EIF6	-0.717
MPPED2	1.93283333333333
SEMG1	-2.038
CHRDL1	-0.8445
TRAF3IP2	1.0455
WNK2	-0.8525
LILRA4	0.933333333333333
LAMA2	2.9605
PXT1	1.08
RLBP1	-4.05675
CD300C	0.17175
SLTM	0.085375
FLJ10404	-0.4569375
APOBEC3D	-2.04183333333333
RENBP	-0.124166666666667
ATXN7L1	0.551125
NID1	-0.092
TUBGCP3	-1.475125
ITIH5	0.864333333333333
CCDC110	3.5925
C8A	-3.4295
MGC87042	-3.059
HOXC13	0.5435
TFDP2	-0.063
HCP5	1.230125
POLI	0.96825
UCN	0.081
ZNF764	0.6585
C8orf45	2.59725
FHL3	-0.96475
SPATA5L1	-0.287
MMRN2	3.126
NDST1	1.554
COL20A1	-0.361666666666667
ZNF248	-0.3395
PELP1	-0.5045
MBL2	-3.3664
RNF41	0.353
C5orf24	0.48475
THOC5	-0.362375
SERINC3	0.558166666666667
RP11-151A6.2	0.97
CDCP2	-0.439
HIST1H2AA	0.04925
C11orf75	-0.718166666666667
FKBP7	-0.641
DDOST	-0.0315
GPNMB	-0.0158333333333333
TTF2	-1.76566666666667
KCNT1	-0.0173333333333333
SLC39A14	-1.439625
NGRN	0.9707
GPR137B	2.158
MECP2	0.033125
PSMA1	-0.34575
C16orf73	-5.69425
TMEM60	0.436666666666667
CSN3	-0.4095
NOS1	0.420333333333333
RAB7L1	0.381166666666667
YBX2	0.0725
KIAA1166	-1.0475
FUBP3	-0.171
ABCG1	1.1845
ACACA	0.00116666666666667
ARL11	2.0091
ATOH1	-0.0485
ODF1	0.221333333333333
CREB3L3	-2.16116666666667
TMEM127	1.60328571428571
DSCAML1	0.79225
PLN	3.71716666666667
LYPLA1	0.805916666666667
PRDM9	-1.897
SASP	0.03775
PLUNC	-0.101666666666667
INTU	0.838
HISPPD1	-0.2195
LNPEP	0.396166666666667
YARS2	-0.2785
APCDD1L	-1.6935
ZCCHC4	-0.8188
FBXO22	-0.0913333333333333
TTLL13	-0.0055
ZNF669	-0.462
PTGDR	2.77675
DDX27	-0.5145
KIAA0409	-0.342833333333333
GJB6	-0.01275
ASB8	1.3525
PLP2	-0.528333333333333
MEPE	-0.11025
OR10J5	-0.2425
KRT222P	0.146
COQ7	0.934666666666667
C1orf101	2.13125
RERG	3.9918
CHMP5	0.809125
THAP11	-0.110125
ZNF43	0.146333333333333
ZRANB3	-1.40716666666667
KRT13	4.759375
MRPL19	-0.2665
RBBP9	-0.347875
SPATA17	0.98325
BXDC5	0.7555
PAFAH1B1	-0.45475
MAGEE1	1.256
OSTF1	0.49325
KIAA0323	0.196666666666667
TXNDC13	0.0836666666666667
CNTN4	1.257125
LCE1B	0.297
UNQ501	1.145
ZNF154	0.456
C3orf64	-0.41325
SYT5	-0.0129
PON1	-0.503
FLJ10357	-0.40025
ATP4A	-1.703
GNPDA1	0.116
MGAT1	0.5975
C14orf121	0.012
SLC35B2	0.1005
MIER3	0.8595
CHEK1	-3.94275
ZNF8	0.238166666666667
TXNDC1	-0.5325
CKB	-1.281
RTN3	0.499785714285714
FZD2	-1.80833333333333
PART1	-0.9755
PSMB6	-0.319
PCDHB8	-1.8985
PHC3	0.429
PPP1R8	0.140333333333333
NOVA2	1.81083333333333
TNFRSF11B	-0.006875
GOLPH3	0.578333333333333
UBLCP1	-0.26375
SUHW3	-1.0685
TTLL1	1.57475
OPN4	0.3375
OR13G1	0.0255
ZPBP2	0.955
HSD17B11	-1.996625
C9orf50	-0.2645
DHDDS	0.323928571428571
CTSW	0.0759
NEFM	-1.784
MRPL28	0.0285
SYN1	0.7275
PIGV	0.998
ZIM2	-0.3605
APBB1	0.0235
SND1	-0.00775
C1orf123	-0.318333333333333
CHD3	-0.45675
BHLHB8	0.301
RNASE2	-0.384833333333333
BCAP31	0.180625
SLC25A44	0.470166666666667
CHD6	0.9133
PIB5PA	3.50261538461538
SELS	-0.053875
LOC541471	-0.54875
FAT2	-0.7695
ZNF81	0.1425
OR4C16	0.4415
FLJ10081	0.4951
LRRC4	2.6405
CS	-0.7135
N4BP2	0.069875
IGFBP7	1.8625
ZNF318	0.0963333333333333
NDNL2	0.6675
ZNF609	0.575625
SIRT4	0.48
EXOSC10	-0.58725
ECE2	-0.234
OVGP1	1.31925
GTPBP3	-0.59525
PACS2	0.5469
C19orf36	-0.2565
ARL4C	-1.451
ATG4B	-0.3785
UBQLNL	0.46775
RHOXF2B	-3.676
PLEKHG2	-0.9985
GALR1	-0.178
AQP4	-0.380666666666667
HDAC7A	0.120166666666667
DCUN1D3	0.72375
OR8A1	-0.9505
CCRN4L	-0.03525
CBR4	0.0355
KIFC1	-2.75466666666667
SLC7A14	-1.46383333333333
LHX5	-0.55
TRPC7	0.0175
LPXN	-1.30675
SERPINA1	-0.9575
RPS13	-0.5304
BPIL3	-0.932
PRKAA1	-1.55875
FADS2	-1.4316
ENAH	-0.2224375
PRO1768	-0.247
APBA2BP	0.5775
LIPH	3.67833333333333
C3orf33	-1.36425
RCC2	0.00178571428571429
ALDH1A2	-3.4326
RNF103	3.08775
AHCY	-1.194
ALG12	0.38
CCL17	-0.08475
ZNF543	0.861333333333333
ESRRG	2.8163
CNGA1	-0.956
RDH5	-1.40883333333333
OTX1	-0.7458
PTGFR	-2.0905
CDR2	0.7
SELE	3.645
NLGN2	-1.50916666666667
EXOSC9	-1.536
ZNF566	0.0223333333333333
KLRC2	-4.123
GPR12	0.519
KIAA0196	2.12775
PDRG1	-0.23275
SSR3	0.266571428571429
MSI1	-1.12
CST9	3.858
CC2D1A	-0.164125
PLAGL1	-1.38233333333333
ZNF778	-0.893
RNF2	0.42925
KLF6	-0.472166666666667
THBD	3.4905
tcag7.1314	1.455
NR5A1	0.00783333333333334
ABCD2	-1.1325
DNAJC7	-1.7
CLEC4C	0.3755
TM2D3	0.931125
CCDC4	-1.04
PLAC2	2.03325
DCD	-0.7675
FAAH	2.05125
POLA1	-0.9055
TM7SF2	-0.319125
FLJ39822	1.82583333333333
FLOT2	-0.50525
MAP4K1	-1.27166666666667
SRP68	-0.06075
C21orf74	-0.433
ARPC5	-0.3755
LOC126075	2.0365
HECW2	1.122625
ZDHHC4	0.1315
ANKRD42	1.8061
PDE9A	-1.303
ABCA8	-1.767
NDUFS2	0.42275
UBR5	0.188375
BTBD16	-3.057
LOC554174	0.173
ZNF20	1.384
KIAA1843	0.2645
WDR17	-1.42542857142857
C15orf33	1.806
RNF113A	-0.557
CAMKK1	-0.7621
CLCN2	-0.92725
ANXA6	0.632
LOC340069	0.382
EMID1	0.653
DPM3	-0.434583333333333
ELA1	-0.44
SLC25A13	-0.5
KRT24	-0.44275
SMPD1	0.882833333333333
TH	1.20975
COL6A2	0.654714285714286
ANKS1B	1.34275
GPR126	-3.8411
ZC3H12A	0.104333333333333
TMEM47	3.79416666666667
C2orf51	-0.379666666666667
C1orf88	4.16733333333333
HSF2BP	0.48525
AKAP10	-0.008
RPAP3	-0.436
KLHDC8B	0.9485
STOM	2.2784
MUPCDH	-0.294875
C10orf72	-0.598875
PLEKHA3	1.3005
TCP11L1	-0.57325
CWF19L1	-0.51
SPEF1	1.90230769230769
YSK4	0.167
ELN	0.8715
SAMD8	1.1795
MPI	-0.739166666666667
MEPCE	0.0809
ABCC3	-1.245625
NANOGP1	-4.4905
KCNK17	4.466625
HLA-DMB	3.80633333333333
RRAGA	1.45325
ANGEL1	-0.65725
RBM32B	-0.0355
CPN1	-3.25275
MGC52282	-0.5668
HLA-A	0.867
OR9G4	0.2315
EDNRB	-0.746375
SCD	-1.47657142857143
C14orf80	-0.985166666666667
BAGE2	-0.354
RABL4	1.34333333333333
RCVRN	-1.1395
SHANK1	-0.158
NLRP7	-4.2275
CD226	0.57625
STAT3	0.9313125
SYNJ2	-1.3308
TPCN2	-0.173666666666667
WDR36	-0.923333333333333
MBD4	0.05325
ROBO1	-1.7139
ST3GAL6	-3.31575
