Hybridization REF	TCGA-E2-A106-01A-11R-A10J-07
AIPL1	-0.15475
IL24	1.81633333333333
BDKRB1	-2.30033333333333
MLF1	1.1601
TAF12	-1.084
ID1	-2.88675
THADA	0.035
PIK3CB	0.0475
OR4N5	0.2845
TBC1D17	-0.400166666666667
COX8A	0.48525
CDCA4	-0.718
C2orf44	-1.46075
ZNF534	-0.8065
IMMP1L	0.45725
NIPSNAP3B	-0.121625
FTMT	0.258875
PWP2	-0.249
MMP15	1.3238
DNAH11	-0.89475
MTMR14	0.30825
DNAL4	0.8985
IPP	0.3865
TMEM59	0.88925
C1orf157	0.3865
RGS4	0.0361666666666667
DDX18	-0.322166666666667
SNX6	-0.54175
ZNHIT2	0.802833333333333
NCDN	1.1815
FLJ33534	0.50375
RAG1	-2.056875
OR4D10	0.382
PTPN5	-0.0448333333333333
POMT1	-0.117625
LRRC8A	0.5678
CYP1A1	-1.566
CAPN1	0.876166666666667
DDHD2	-0.3895
GRIK2	0.57575
GNRHR	0.09825
PPBP	0.2835
HTR3A	-0.69775
SLITRK4	-1.434
ANKRD49	-0.576
BTF3	0.6495
SARS	0.15075
C13orf18	-0.7945
CACNB1	-0.0763571428571429
QKI	-0.868954545454546
SETMAR	0.419375
MAN2B1	0.4845
EML3	-0.4755
ACADL	-0.0935
OFD1	-0.110125
DEFB114	-0.16
CGA	-2.3109
PEX16	0.6315
LRRC10	0.0395
GNG12	-0.051
C1orf152	-0.287666666666667
CHRM1	0.5885
CD53	-1.60675
DBH	-0.649
TFAP2B	-1.08725
HIST1H2BJ	0.419
FAM46D	-0.2725
TMEM11	-0.52975
C3orf32	-1.84625
PCCB	-0.485625
IPO13	-0.2665
C6orf105	-3.4585
COMMD5	1.47375
SUV420H1	-0.8479
LTBR	0.6485
ARHGAP15	-2.215875
HDHD2	0.07275
TDRKH	0.335666666666667
LOC401052	0.652
PSG4	-0.469
GNB4	-1.3616
SPATA4	1.33825
SLC9A3	-0.051
OSBP	-0.014
NBPF3	0.0123333333333333
DOCK11	-1.2395
SLC39A5	-1.64483333333333
PRR5	0.8214
C10orf63	0.16275
SMTNL2	-0.92125
ADRA1A	0.24125
ASAH1	1.8066
DOM3Z	-0.3324
GIPR	0.542833333333333
AHI1	-0.56225
NADSYN1	-0.346333333333333
RGS14	0.3328
IL18BP	0.246
RTN4RL1	1.96641666666667
ARMC6	-0.44775
PSMD5	-0.330333333333333
HK3	0.3736
OR4S1	0.6585
RSU1	0.1285
MAD2L1	-3.18622222222222
EIF4A3	-0.35175
DLEC1	0.701
E4F1	1.14566666666667
CHMP2B	0.895
CAMSAP1	-0.3255
RPS21	-1.376
ARID5A	0.5255
UBE2N	0.1426
IGSF8	0.717333333333333
MAGEB6	-0.65
ACAD11	-2.2366
MGC4172	-0.46175
LMO4	-0.204
KLKB1	-0.036
HP	-0.3115
HDAC3	0.2905
SCHIP1	-0.16175
CLCA1	-0.299
OLFML2A	1.7325
C1orf112	-1.981
KIF19	0.604
HAPLN4	-0.1599
CXCR7	2.36366666666667
GOT2	0.2963
RAB38	-1.996375
DCX	0.7095
PPM1H	1.31308333333333
NFYC	0.358416666666667
KIN	0.18475
ZNF228	1.087
PLSCR4	0.816666666666667
HIG2	-1.34225
FAM79B	6.84
C21orf86	-0.6232
KCNK10	0.53
ZNF738	-0.771
FSTL5	-0.513833333333333
OR6A2	-0.036
OTOA	1.029
EXOC1	0.542
AHRR	-3.448625
PDAP1	-1.81158333333333
C19orf6	-0.28975
ZAN	0.21625
LY6G6E	-0.332
EIF4E2	-0.15425
C20orf198	0.31325
ZNF324	0.332
CYP3A5	0.837666666666667
ENTPD7	0.846333333333333
MBOAT5	0.290833333333333
GJB5	1.49275
TTC13	-0.05675
S100Z	-0.506166666666667
KIAA0664	-0.760333333333333
PDGFRB	1.727
IL17D	-1.61025
OR56B4	-0.1225
RDX	-2.53833333333333
SLC34A3	0.876
IL28B	-0.091
JUND	2.052
CHRNB1	-0.8905
CAMK2B	1.73475
FETUB	-1.237
CXorf23	0.648375
MRTO4	-1.21875
TTC3	1.0133
NDUFB8	-0.331166666666667
EDG2	-2.668
SEMA3G	2.1365
IL23A	-2.04125
GRHL1	0.3195
LOC441054	-3.184
WDR65	0.541125
PSTK	-0.78125
STOML3	0.201166666666667
R3HDM2	0.7113
C5	-2.7505
SLC2A10	2.06183333333333
C3orf22	0.635
PAQR3	-2.12292307692308
ANKRD26	-0.353583333333333
HCRTR1	-0.055
LOC399947	-0.39575
PSD2	-0.2355
TIGD2	-0.681
SCRN1	-1.182
COQ10A	0.1855
DDI2	0.15
METTL7B	1.59066666666667
UCN2	0.607
FAM92A3	-0.87425
WDR16	0.23325
ZNF511	-0.1025
ZMYM5	-1.019875
POLR3G	-3.10375
ZNF586	0.3655
C1orf49	0.324
TANK	0.171666666666667
RCAN1	-1.51233333333333
PELI3	1.02516666666667
LIMD2	-1.00075
TMEM189	0.378
NTN4	-1.499625
LOC151300	0.0245
CLEC2A	-0.5975
GPR135	0.243125
DPYSL4	-3.1065
JAK2	-0.0601666666666667
TSHZ1	1.72216666666667
TM9SF4	-0.552625
ZNF264	0.980333333333333
SIRPG	0.08675
BICD1	-0.76825
HERC6	0.546666666666667
METTL5	-0.9405
CASP1	-1.063
PRRT1	-0.219
PLA2G4C	2.99416666666667
ICA1L	0.157142857142857
TPTE2	0.0158333333333333
OTUD7A	0.802
AQP11	-2.67825
APOA2	-4.9863
KALRN	-0.5144
SECTM1	1.16941666666667
IFNAR1	0.53925
TALDO1	0.2915
RAB11FIP4	1.842
EIF5A	-2.733
FAM49A	0.172
NEGR1	0.294166666666667
YTHDC2	0.775875
EHD2	0.082625
NCF1	0.6233
SCRT2	1.1385
HOXA5	-1.20866666666667
NUP133	-0.0025
FGF12	0.52175
SLMO2	0.999
SNTA1	0.87275
CACNG2	0.238375
GCM1	0.7045
ELF1	1.674
TLR5	2.75075
TCFL5	-1.4355
RBMY2FP	-0.025
LOC100125556	0.811875
FAM129B	0.957875
MAP3K7IP1	-0.33575
NCK2	-0.2175
OXA1L	-1.0435
FMO9P	-0.012
ZSCAN12	-0.04525
PSMD12	-0.23075
HSCB	-0.68975
CLDN10	-3.433
MGC13053	-0.47
HPCAL4	-0.612333333333333
ASZ1	-0.5305
MEX3D	-0.0728333333333334
NFAT5	-0.7208
CSPG4LYP1	-0.234
FBXO3	1.3289
DVL1	-0.172833333333333
CMKLR1	0.803833333333333
TYMS	-3.669125
PEF1	1.09525
ZNF750	-0.131666666666667
MCM5	-1.487
MEGF11	-0.0275
KCNK7	-0.101
PTP4A3	1.3455
C1QTNF2	-1.268
OR6S1	0.0655
FAM122B	-0.893
ZNF551	0.46375
HBQ1	-1.8825
GEMIN6	-1.049
ARSK	-0.9535
RBP7	2.97383333333333
CPNE9	0.152
DSC1	-0.0195
LOC730112	-0.297
MAP2K4	1.5635
HS3ST5	-1.3215
EPB41L3	1.24325
TEKT2	-1.35825
CDKN2B	0.00241666666666667
ZNF480	-0.256
MAP3K6	0.0609
MAP6	2.85866666666667
HN1	0.3226
OR2L13	0.473833333333333
SLC16A11	1.017
FAM96A	-0.109
APOL1	0.54325
C5orf32	0.9475
RTP1	-0.2565
RNF175	-1.332875
ZBTB41	1.285125
AHCTF1	-0.1687
SAE2	-0.1248
ITGA2	0.773666666666667
MME	-1.329
CCDC14	-1.0745
MAST4	2.20228571428571
KRT33B	-0.1555
KCTD2	0.686666666666667
WDR26	0.427916666666667
MFI2	-0.682125
NR4A3	0.5065
ARSA	0.85125
UNKL	0.3185
SULT6B1	-0.073
CCNA2	-3.522
SOX15	-0.606
PPAPDC1B	0.396583333333333
C19orf44	-0.549
MCAT	0.517916666666667
ARID1B	0.15825
OR52N1	-0.079
C12orf48	-1.09575
MAGI1	1.758625
NIPA2	0.19625
GBX2	-1.51275
RSHL3	0.868125
RAVER1	0.4035
C15orf17	-0.15025
SLC30A2	0.00825
ZNF518	-0.32175
PCYT1B	-0.9405
C10orf114	-1.273
EIF3H	0.268416666666667
SLC25A39	0.1105
KIF1B	-0.772375
AMOTL2	0.418
C6orf120	-0.031125
PSRC1	-1.269
PLA2G10	3.661625
KIF5C	0.6145
MRPL37	-1.3025
C17orf62	0.935166666666667
C9orf135	-0.867833333333333
DUSP10	2.2506
CLCNKB	0.2035
PSMA5	0.345
C8orf53	0.397
AMPD3	1.4
PIAS1	-0.03575
ADCYAP1R1	0.208
GYLTL1B	0.2235
CDH20	0.1005
FBXO7	-0.2805
TMEM134	0.4635
FLJ14213	-0.0263333333333334
ZNF3	0.05475
LRRFIP1	0.581458333333333
CNOT2	0.437
ABI3	1.76575
ALDH5A1	-0.09575
HNT	1.4018
SERPINA4	-2.19275
TK2	0.607583333333333
STMN1	-2.20588888888889
GUCA2A	0.0855
GALNT10	0.0587142857142857
DPP6	-0.38405
C9orf93	-0.161875
PRELID2	0.86275
STK39	0.24325
SFTPA1	-0.70925
CKS2	-2.59244444444444
RHO	0.214125
C20orf135	-0.016
XKR3	-2.2855
CR1	0.035375
RPS6KA2	0.943785714285714
C20orf112	0.56175
MRPL22	0.452
C4orf23	0.082
GADD45B	1.063
KLHDC1	1.05933333333333
C2orf48	-1.8205
ZNF287	0.4405
DAAM2	-1.33675
DPPA2	-2.69033333333333
TCTN3	0.219166666666667
DNAJB11	1.090375
FPR1	2.424
DEFB4	0.184
PTCD2	-0.2313
SMOC2	4.39366666666667
CABP7	0.1275
SERPINB11	0.85025
MAGEF1	0.387
NDE1	0.0808333333333333
ITGA10	0.0825
FSHB	0.085
ANXA2	0.930875
HORMAD2	-0.1125
HLCS	0.6595
MCF2L	1.80608333333333
FH	-0.694375
TBC1D24	1.241
KIAA1505	0.376
LGALS2	-2.24075
CNBD1	-0.1
SYNPO2L	-0.509
PTPN23	0.205
C1orf183	-0.556833333333333
MAGEA8	-2.76275
DGCR8	-0.9955
GSR	-2.443
PAQR7	0.56375
ZNF676	-0.5055
CACNA1C	-0.1702
SP7	0.686
PDCD6	0.74
NRN1L	-0.2425
BRI3BP	-0.61025
KIAA1183	0.549
ASB4	0.194
CCL23	0.0781
OBSL1	1.0245
SLC12A7	0.425916666666667
KIAA0240	1.812625
CD1B	-3.65816666666667
FCGR2A	0.053625
MDC1	-1.07425
HTR1A	0.429333333333333
OCEL1	1.7895
ATP11B	-0.3701875
FBXO34	-0.3325
PCDH12	3.50716666666667
RPE	-0.60925
C17orf74	0.265
CSDC2	0.335
PET112L	-0.1175
TMBIM1	0.27525
P2RXL1	-0.071
TCHP	-0.08375
TRMT1	-1.63066666666667
F2RL2	0.759666666666667
LRRC32	2.54616666666667
IMPG2	0.2095
BGLAP	0.87675
LOC493869	-2.10916666666667
MRAS	1.284875
SLC35F5	0.4735
CBWD1	-0.556
AXL	-2.653625
ATP2C2	3.7495
TELO2	0.03475
PNPLA3	-3.911
PCDHB14	0.64025
CD276	0.59725
KRT80	-1.6795
DUSP28	0.7605
CSNK1E	-0.34675
SRP14	2.2055
KCNQ4	-0.118
KRT72	0.256833333333333
CCDC117	1.081375
C6orf89	1.08461111111111
TUBB2B	-2.20466666666667
RTN4IP1	-1.11025
CR1L	-4.1865
CEND1	0.45175
C12orf41	0.284333333333333
RNF31	0.45425
UBN1	0.676
C17orf32	0.917
SLC5A7	0.08325
GPR92	0.5745
ESAM	2.1635
CTNNA1	0.71675
HRBL	0.337
CBX4	0.43125
TMEM182	-0.6085
SH3TC2	-1.13566666666667
IL10	0.398166666666667
PXMP4	0.273
RNF167	0.0934
PAK7	1.21033333333333
ETV3	0.0485
ATPIF1	-0.978
LOC554207	-1.43283333333333
OR8H1	0.18425
WDFY3	1.26975
DPM1	-0.7975
GPSM1	-0.3685
WDR92	-0.1001
LRP1	0.260666666666667
ANKH	-0.21425
THUMPD3	-1.06075
POLR1B	-0.56925
OLFM4	2.33
RAD9B	0.034
TSPY2	-3.632
PAX6	-1.21033333333333
SCG2	-3.420875
SLC17A6	0.33475
FMO3	0.81825
PADI4	0.98875
TUBB4	-0.2541
NLK	0.82475
POU4F3	-0.0905
SDF4	0.39025
ITGBL1	1.6475
NETO1	-1.66525
TAP2	0.23725
ABBA-1	-0.187666666666667
GNAI1	-0.59175
VPS4B	0.85075
NOPE	-0.6595
GALNT6	2.028
SESN1	0.201
GBE1	-2.78266666666667
CLASP1	-0.06275
RASGEF1B	0.458875
ACOT11	-0.0843571428571429
AFAP1	0.904
OR2H2	0.02675
DPY19L2P1	-0.34975
DZIP1	-2.85575
SEC22C	-0.0665
GPR161	-1.58175
RNF146	0.9965
WDR74	-1.0245
GALP	-0.114
PURA	1.65375
DNPEP	1.19025
RP11-78J21.1	-1.6145
ERBB2	2.568625
FANCM	-1.1495
NEO1	1.14633333333333
DDX3Y	-5.1079
RPS3A	-0.52075
MXRA7	-0.120285714285714
LGALS3	-1.07016666666667
GLT8D1	-0.00775
CFL2	-2.31466666666667
UPB1	0.09
NAP1L5	0.115625
CLDN14	-1.8225
DHX38	-0.07475
BTBD1	0.768
TARS2	0.9415
ABCF1	0.1754
FCF1	-0.093
LRRC49	1.531
GUCY1B2	-2.979
C1orf177	0.3035
SMARCA4	-0.589
LRP8	-2.88716666666667
TAGLN3	-1.063
MRPL14	0.5785
TTRAP	0.562
ZDHHC20	0.1295
NFE2L3	-3.09425
KIAA1377	4.862375
PALMD	0.292
TMEM43	-0.49525
TTL	-1.495875
STAT5B	-0.644166666666667
SSB	-1.03375
OR10H5	-0.074
SLC22A13	-0.41825
AKAP3	-0.714
TIMM23	0.372333333333333
OAS2	0.55475
KIAA0423	1.13325
TRIM11	1.624
GLIS3	0.021
TMEM50B	0.788
ARHGEF4	-1.531
DEGS1	-1.09518181818182
TBL1XR1	0.964466666666667
G6PD	-1.24875
SP140	-0.9152
MUC17	0.0431428571428571
NUDC	-0.334
DNAJC5B	0.638666666666667
SCARA3	-1.41983333333333
CPA3	4.69116666666667
BCAT2	1.281875
MFN1	-0.4509
NRG3	0.016
SNX11	0.94375
PLEKHH1	0.0698333333333333
GPR177	-1.134
HCFC2	-1.03175
TCAP	-0.197
MOCOS	-2.05375
C14orf93	-0.19125
PRDM10	-0.639666666666667
SLC16A4	0.01975
SRGAP1	0.804333333333333
VIP	0.29175
DUSP27	0.355166666666667
LILRA1	0.238
MC2R	0.1995
MGC24103	-3.184
MBTD1	-1.268
FUT11	-0.154166666666667
USP33	1.134
C15orf39	-0.20825
MAP3K12	0.75025
PAAF1	-0.3165
BARHL1	0.053
FLJ16165	-0.0645
PIWIL2	-2.979
SYNE1	1.66441666666667
CMTM4	0.896375
TSPYL1	1.3526
GUF1	-0.291666666666667
TMEM157	2.607
WDR44	0.384
HIST1H3C	0.26875
DKFZp666G057	2.371
RNPEP	1.43975
GAS2L2	0.00116666666666667
ADH4	-4.87875
GRPR	0.120666666666667
FBXL17	1.257
ZBTB10	0.625166666666667
Gcom1	0.534833333333333
HTRA1	0.6783
ZNF585A	0.2345
SLC26A2	3.25571428571429
OTOP3	0.197166666666667
WISP1	1.16344444444444
ATP2B4	0.75125
FLJ10769	0.54775
CRAMP1L	0.964375
CHST12	-0.618
RAB22A	1.89116666666667
TARDBP	-0.330285714285714
STAU1	0.22475
CRB3	2.2995
MIG7	0.962
CHMP1A	0.316666666666667
ZNF160	-0.04075
B3GALT6	0.00137499999999999
BARX1	-1.6295
C6orf167	-2.035875
NXNL1	0.417
DHX29	0.72175
HADHB	-0.752
PLXNB2	0.087
ILDR1	-0.35425
SLC15A3	1.35175
GAS2	-4.0325
C20orf69	-0.25425
NUMB	-0.37725
TNIP1	0.8545
MESP1	0.896
PSKH1	0.467
NSFL1C	-0.203625
RHOG	0.014
HEY1	-2.3015
KNG1	-1.391
ITGAX	0.8042
LIN9	-1.06883333333333
CANT1	1.8
XRN1	0.318928571428571
CCDC96	2.1872
HEATR6	-0.6315
GNG7	0.804666666666667
RUNX2	0.318
SOX1	0.2235
FCRL5	-0.122
ZNF99	0.162375
FAM9A	-0.0325
SNX22	0.765166666666667
MBNL3	-1.18516666666667
ODC1	-2.8079
ADORA2B	-2.46533333333333
NR2F6	1.98975
ZFYVE16	-0.0739444444444445
SYNJ2BP	1.2943
POLE	-1.441375
E2F2	-1.726875
THRA	0.983666666666667
PTGES2	-0.7615
HIP1R	0.264166666666667
TMUB1	-0.382833333333333
ENO3	-2.4565
RSPH10B	-0.577
CXorf39	0.937625
IRGC	0.313
GPR109B	-2.00625
FLJ13305	-1.131
LCE3A	-0.7525
TNFRSF18	-1.618
DET1	0.2425
TRPM3	-0.0769166666666667
C16orf79	-0.2735
FECH	-0.1825
RAP2A	0.158166666666667
CRIP1	3.29383333333333
AZIN1	0.08275
SLC7A7	1.69975
IL10RA	0.0478
TMEM64	0.63875
CDC42EP4	1.3068
C16orf58	0.6712
ARG2	-3.34675
POU5F1P4	-5.41175
FAM62B	-0.43175
DNAH8	-2.042
ASH2L	-0.04625
TSLP	-3.29433333333333
CNTNAP5	0.1048
TMEM16C	3.247
IFNA14	0.4685
SLC1A3	-0.762875
CABYR	1.04975
BCL7B	0.1109
NUDT13	-1.29766666666667
C13orf28	0.148
C1orf53	-0.65975
ARL6IP4	0.0429
RPL35A	-0.45825
EMR3	0.22975
RAB40C	1.228
SLC41A1	0.8235
LRCH1	-0.0555
LY6G5B	-0.186
FAM124A	-0.495642857142857
MGC10981	-4.32583333333333
CLIP3	-0.333
MAP4K2	0.5195
CHIC1	0.87
SULF1	2.3695
C20orf30	-0.1605
PRDM5	-0.9205
ELOVL1	-0.094
C11orf48	-0.48325
SLC39A10	0.0345
KCNV1	0.05125
ACP1	-1.13466666666667
ZMYM2	0.2075
B3GNT6	0.259333333333333
C9orf69	0.47175
C2orf15	1.818
C20orf166	0.3645
HSP90AA6P	0.0455
EDG7	-0.442
NEURL	0.41175
LPL	-0.0296666666666667
CLEC2D	-1.07757142857143
GRRP1	1.30816666666667
CD8B	-4.3246
HIST1H3D	-0.779833333333333
SLC6A12	-0.201875
FAM27L	0.347
CD84	0.7345
RASA1	-0.1125
PHKG1	-0.402
MAGEA11	-1.3045
IMPA1	-1.1288
NPM3	-2.932
RARRES1	0.67225
SH3BP1	0.00300000000000002
B3GNTL1	0.1715
ARPC5L	0.357
KLHL26	0.7305
SIM2	-1.2355
GJC1	0.4435
C20orf194	0.1715
EXO1	-3.2625
SLC2A2	-2.11616666666667
LOC285074	-1.90925
LRG1	2.15575
KIRREL	0.1745
PIK3R1	1.08442857142857
C4orf34	1.18625
MAF	-1.94566666666667
ADCY4	3.25033333333333
ZMIZ2	0.4464
SLC46A3	0.885166666666667
STAMBP	0.445666666666667
CCDC16	0.67175
MS4A12	0.187
TCF20	-0.23925
LRRC46	2.04125
C20orf152	-0.214
MRPS6	-0.46675
ABCB11	2.5685
KCNC2	6.72866666666667
CDH19	-2.00083333333333
C9orf123	-0.221
SSH3	1.507375
LDLRAD1	-0.56975
CCBE1	-0.47075
ZNF135	1.6725
TAAR1	0.6185
WFDC12	0.2845
CCDC42	-0.270166666666667
FLJ12529	-0.5465
PER1	-0.0465
TIMM50	-0.713333333333333
SMARCAD1	-0.0598333333333333
FAM26C	0.2475
TP53TG3	-1.7615
SH3RF1	0.95
LMCD1	1.82175
GPR63	-0.473
FLJ21986	-2.83025
AIFM3	1.416
MICAL1	0.0926666666666667
BLZF1	1.14383333333333
IQCA	2.47183333333333
PCDHGC3	0.1575
SAC	0.77325
BCL6B	2.07383333333333
DDO	0.847
MARCO	1.97875
DCHS1	0.439833333333333
C1orf170	0.501666666666667
CD200R1	-0.0578333333333333
C22orf15	-0.39
SEPT11	-0.053
ADNP	-0.109
UST	0.6025
C13orf34	-1.72633333333333
RFFL	0.816357142857143
APBA3	-0.1595
C2orf60	-0.4875
CUTL1	-0.0473
PMS1	-1.24675
ZNF689	0.762
EIF3E	-0.726666666666667
IL9	-0.0616666666666667
RPL31	-0.946
LY9	-0.167
ATP2B3	-0.68825
KDELR2	-0.200208333333333
TFCP2	0.608625
NLRP12	1.848125
FLJ45422	0.4595
TLE4	-1.9121
ZNF570	-0.1525
FLJ43806	-0.1395
TLK2	-0.198375
CIR	1.02475
MARS2	0.3925
COL24A1	-0.06325
SDF2L1	0.1455
HIBADH	-0.755333333333333
IGFBP3	-2.875
C12orf23	1.365375
PSPC1	-0.37025
C20orf43	1.73425
TRAV20	0.469
ARHGAP24	0.0595
KIAA1975	-1.064125
C1QA	2.7719
DNTT	-4.68983333333333
C10orf6	-0.32825
C11orf41	-0.67925
HNRPF	0.572875
COL11A1	3.71183333333333
UBAP2	-0.3765
CDKN2AIPNL	-0.971
C20orf174	0.99975
SPRED2	0.163
PLA2G12A	0.238666666666667
ICEBERG	-1.36983333333333
SCN10A	0.3765
C11orf65	-0.5225
GBP5	2.0865
PITPNC1	-1.375
POU3F3	1.1125
NCOA7	-1.370125
LIN7C	0.2861
LOC348840	-0.5
NKX2-2	-2.5485
ANKRD13D	0.751
LOC123688	-1.14775
FUT2	2.37
TAAR8	0.408
FZD4	0.338666666666667
PNMA3	-1.24416666666667
OR4L1	0.186
WIT1	-2.81125
EXOC3L	1.03475
ATPBD4	0.2696
KRBA1	-3.01
UBXD6	-2.20375
HOXB7	0.482
C7orf23	-0.8695
UNQ338	0.02875
STAB2	0.5245
CDC20B	-0.02125
IRF9	1.71425
CENTG1	0.100083333333333
TNPO2	-1.2705
MCPH1	-0.48425
BMS1P5	-1.03575
SLC26A7	0.15925
HIST1H3J	1.05025
C9orf3	0.6129
LBH	1.061375
MYO1D	1.02225
PTDSS2	-0.2045
NFU1	0.276
DEPDC4	-1.06775
WNT7B	-0.3081
GLP2R	0.0993333333333333
SETD4	-0.3092
DYNLT3	1.1768
FKBP11	-1.87166666666667
SESTD1	0.685
FLII	-0.078
RPS16	-0.67
CHPF	1.86016666666667
CSNK2A1	-0.190333333333333
SUMO1P1	0.10975
FKBP6	-0.2595
ZNF214	1.19
TWIST1	-0.646166666666667
DDX56	-0.626666666666667
TRAM1L1	1.5414
EPO	-3.00466666666667
MRPS18B	0.04925
ZNF682	-0.822833333333333
RPL14	-0.488666666666667
MAFF	-0.13175
LOC51136	-0.020875
LY96	-1.4545
DDX20	0.0615
ABTB1	1.112
ARL5A	-0.162
CCT6A	-1.611
HEPACAM	-1.54983333333333
EHHADH	-0.2875
RBAK	0.0991666666666667
CGB1	-0.201
ITGB5	0.5359
YIPF3	1.21875
FKBP2	0.857
NR1D1	1.5015
TMEM110	0.3375
NEK2	-2.3265
PRAMEF8	-3.38275
C20orf52	-0.259833333333333
PCDHGA3	-0.2705
VWA3B	-0.01775
NDUFA5	-0.3475
THAP9	-0.24575
FLVCR2	-1.034
AP1S1	-1.095125
SMAD6	-0.2705
SAV1	-0.568375
SAT1	1.04225
ZNF251	1.4085
ADAMTS7	0.00209999999999998
RPP38	0.38725
C1orf211	-1.547
YPEL2	1.9602
RBMS1	-1.89075
ZNF445	0.11
NRXN2	0.220333333333333
PGBD4	0.1515
UGT2B28	5.23625
WBSCR16	-0.6285
NLRC3	0.281875
ASTL	0.27025
ST6GALNAC1	-3.269
ZADH2	0.576
MLLT4	0.244833333333333
ARL6	-0.4795
MEF2C	0.5605
CBFA2T3	1.621
AFF3	1.96657142857143
COG7	0.981833333333333
MYB	-0.359833333333333
PLXNA3	0.246
XRCC2	-2.041
MMS19	-0.51075
ST8SIA5	-0.785625
CHPT1	-1.60466666666667
KIAA1712	-0.9305
OR6X1	0.1485
ACTR3	-0.684875
UGCG	2.18083333333333
OR4P4	0.6365
ZAP70	-3.86975
LPP	1.038625
ZNF485	-0.384
PTPRCAP	-0.84575
IL12RB1	0.34225
ATRX	0.8485
CHST8	1.640875
C14orf109	-0.172
ARV1	0.693
NMB	-1.08228571428571
COX5A	-0.577333333333333
EIF6	-0.656
MPPED2	2.47566666666667
SEMG1	-0.988
CHRDL1	-0.1725
TRAF3IP2	1.29675
WNK2	0.683625
LILRA4	0.896
LAMA2	3.33
PXT1	0.6325
RLBP1	-2.7185
CD300C	-0.1755
SLTM	0.57825
FLJ10404	0.256875
APOBEC3D	-2.5455
RENBP	0.224666666666667
ATXN7L1	0.495125
NID1	-0.1925
TUBGCP3	-0.566625
ITIH5	0.338055555555555
CCDC110	2.80925
C8A	-2.56675
MGC87042	-3.49675
HOXC13	-2.1635
TFDP2	-1.46625
HCP5	1.395875
POLI	0.1315
UCN	-0.0798333333333333
ZNF764	0.651666666666667
C8orf45	0.2435
FHL3	-1.543
SPATA5L1	-0.157
MMRN2	2.5275
NDST1	0.749833333333333
COL20A1	-0.128166666666667
ZNF248	0.0956666666666666
PELP1	-0.807
MBL2	-2.26533333333333
RNF41	0.9735
C5orf24	0.77625
THOC5	-0.457375
SERINC3	1.57025
RP11-151A6.2	0.4735
CDCP2	0.12125
HIST1H2AA	0.93725
C11orf75	-0.780333333333333
FKBP7	-1.32225
DDOST	0.107
GPNMB	-1.139
TTF2	-1.74116666666667
KCNT1	0.043
SLC39A14	-1.4705
NGRN	1.511
GPR137B	2.00525
MECP2	-0.1065
PSMA1	-0.948
C16orf73	-5.409
TMEM60	-0.2925
CSN3	0.3365
NOS1	0.324833333333333
RAB7L1	-1.03466666666667
YBX2	0.219
KIAA1166	0.176875
FUBP3	0.246166666666667
ABCG1	2.214
ACACA	0.0565833333333333
ARL11	1.2735
ATOH1	0.078
ODF1	0.417666666666667
CREB3L3	1.60683333333333
TMEM127	1.5375
DSCAML1	-0.13725
PLN	1.46883333333333
LYPLA1	0.308333333333333
PRDM9	-1.45375
SASP	-0.1855
PLUNC	0.308166666666667
INTU	-0.10375
HISPPD1	0.63425
LNPEP	0.640833333333333
YARS2	-0.1685
APCDD1L	-2.257
ZCCHC4	-0.4209
FBXO22	-0.573333333333333
TTLL13	0.493
ZNF669	0.273333333333333
PTGDR	0.90475
DDX27	0.45675
KIAA0409	-0.257333333333333
GJB6	0.06325
ASB8	1.4145
PLP2	0.181
MEPE	0.3935
OR10J5	-0.396
KRT222P	4.25375
COQ7	0.139166666666667
C1orf101	0.05925
RERG	3.6873
CHMP5	0.730125
THAP11	0.388125
ZNF43	0.604166666666667
ZRANB3	-1.88183333333333
KRT13	-0.604875
MRPL19	-0.980875
RBBP9	-0.828375
SPATA17	0.330875
BXDC5	-0.258833333333333
PAFAH1B1	-0.7885
MAGEE1	-0.02425
OSTF1	-0.2445
KIAA0323	-0.0435833333333333
TXNDC13	0.593666666666667
CNTN4	0.480375
LCE1B	0.6265
UNQ501	1.2835
ZNF154	0.814
C3orf64	-0.28275
SYT5	0.1407
PON1	0.141666666666667
FLJ10357	-0.98425
ATP4A	-0.5625
GNPDA1	-0.842166666666667
MGAT1	0.4515
C14orf121	0.38425
SLC35B2	0.884
MIER3	0.733
CHEK1	-4.473625
ZNF8	0.2685
TXNDC1	-0.883666666666667
CKB	0.1264
RTN3	0.899857142857143
FZD2	-0.399166666666667
PART1	-0.37675
PSMB6	-0.7775
PCDHB8	-1.146
PHC3	0.4142
PPP1R8	-0.657666666666667
NOVA2	1.30816666666667
TNFRSF11B	-5.192375
GOLPH3	1.05966666666667
UBLCP1	-0.66275
SUHW3	-1.59525
TTLL1	0.5395
OPN4	0.4575
OR13G1	-0.112
ZPBP2	0.1355
HSD17B11	-1.061125
C9orf50	0.0925
DHDDS	0.294571428571429
CTSW	0.1458
NEFM	-1.44966666666667
MRPL28	-0.26475
SYN1	0.759166666666667
PIGV	-0.233166666666667
ZIM2	-0.74825
APBB1	-0.984666666666667
SND1	-0.379
C1orf123	-0.934
CHD3	-0.5725
BHLHB8	0.2965
RNASE2	-0.505666666666667
BCAP31	1.494875
SLC25A44	0.885333333333333
CHD6	0.3766
PIB5PA	0.718230769230769
SELS	0.7145
LOC541471	-1.876125
FAT2	0.831
ZNF81	-0.1165
