Hybridization REF	TCGA-BH-A0H7-11A-13R-A089-07
FECH	-0.203
RAP2A	0.374666666666667
CRIP1	2.09016666666667
AZIN1	0.18575
SLC7A7	2.2245
IL10RA	0.307
TMEM64	-1.69175
CDC42EP4	1.4061
C16orf58	-0.3549
ARG2	-2.60225
POU5F1P4	-4.987
FAM62B	-0.490875
DNAH8	-2.3813
ASH2L	-0.053375
TSLP	0.059
CNTNAP5	-0.204666666666667
TMEM16C	5.297
IFNA14	-0.397
SLC1A3	0.848625
CABYR	0.783
BCL7B	-0.3562
NUDT13	-1.34316666666667
C13orf28	0.20775
C1orf53	-0.18775
ARL6IP4	0.5119
RPL35A	0.64275
EMR3	-0.0733333333333333
RAB40C	0.262083333333333
SLC41A1	-0.338833333333333
LRCH1	0.487
LY6G5B	-1.11
FAM124A	-0.0836428571428571
MGC10981	-4.6375
CLIP3	0.6117
MAP4K2	-1.00966666666667
CHIC1	0.50675
SULF1	1.59316666666667
C20orf30	0.527928571428571
PRDM5	-0.12
ELOVL1	-0.24525
C11orf48	-1.403875
SLC39A10	-0.665
KCNV1	-0.53525
ACP1	-0.507166666666667
ZMYM2	-0.19525
B3GNT6	-0.666833333333333
C9orf69	-0.2755
C2orf15	0.88625
C20orf166	1.28
HSP90AA6P	-0.6555
EDG7	0.155
NEURL	1.718
LPL	4.63816666666667
CLEC2D	-0.257
GRRP1	2.69033333333333
CD8B	-2.7818
HIST1H3D	-1.02033333333333
SLC6A12	0.1505
FAM27L	-0.3025
CD84	0.2919
RASA1	-0.055
PHKG1	0.284
MAGEA11	-2.949
IMPA1	0.0437
NPM3	-1.13725
RARRES1	4.638
SH3BP1	-0.438
B3GNTL1	-1.0155
ARPC5L	-0.662833333333333
KLHL26	0.479
SIM2	-0.414875
GJC1	0.0515
C20orf194	0.381
EXO1	-3.4595
SLC2A2	-3.4985
LOC285074	-0.67925
LRG1	1.22
KIRREL	0.0345
PIK3R1	3.11071428571429
C4orf34	1.137
MAF	0.0544444444444445
ADCY4	4.14566666666667
ZMIZ2	-0.2455
SLC46A3	2.06766666666667
STAMBP	-0.758
CCDC16	0.82475
MS4A12	0.2765
TCF20	-0.28275
LRRC46	-0.26375
C20orf152	0.8975
MRPS6	-0.23725
ABCB11	0.2375
KCNC2	2.68483333333333
CDH19	0.825
C9orf123	0.9635
SSH3	0.947625
LDLRAD1	-1.92425
CCBE1	0.346
ZNF135	1.296375
TAAR1	0.415
WFDC12	0.703
CCDC42	-0.0463333333333333
FLJ12529	-0.9385
PER1	1.07383333333333
TIMM50	-1.05466666666667
SMARCAD1	0.182833333333333
FAM26C	-0.00349999999999999
TP53TG3	-0.804666666666667
SH3RF1	1.6983
LMCD1	1.9
GPR63	-0.296
FLJ21986	-1.33575
AIFM3	-1.34275
MICAL1	-1.06183333333333
BLZF1	0.560666666666667
IQCA	3.011
PCDHGC3	-0.773
SAC	1.3345
BCL6B	2.12933333333333
DDO	0.75725
MARCO	3.94225
DCHS1	1.136
C1orf170	1.2885
CD200R1	1.10733333333333
C22orf15	-0.776
SEPT11	-0.175333333333333
ADNP	-0.0355
UST	0.3916
C13orf34	-0.909
RFFL	0.0637142857142857
APBA3	-0.986
C2orf60	-0.30775
CUTL1	-0.6032
PMS1	-0.8985
ZNF689	0.419
EIF3E	0.502166666666667
IL9	-0.408833333333333
RPL31	0.15125
LY9	0.3395
ATP2B3	0.11625
KDELR2	0.030875
TFCP2	-0.07825
NLRP12	-0.165625
FLJ45422	-0.111
TLE4	0.3479
ZNF570	0.653
FLJ43806	-0.2885
TLK2	-0.92125
CIR	1.1405
MARS2	-0.131
COL24A1	-0.723
SDF2L1	-1.4395
HIBADH	0.897666666666667
IGFBP3	-1.80992857142857
C12orf23	0.91125
PSPC1	-0.07675
C20orf43	0.4995
TRAV20	0.2875
ARHGAP24	1.923
KIAA1975	-0.665
C1QA	3.1509
DNTT	-5.14266666666667
C10orf6	-0.517333333333333
C11orf41	-0.599875
HNRPF	0.08325
COL11A1	-0.00550000000000002
UBAP2	-0.874166666666667
CDKN2AIPNL	-0.847
C20orf174	3.0305
SPRED2	-0.353
PLA2G12A	-0.343666666666667
ICEBERG	-0.799166666666667
SCN10A	-0.3
C11orf65	0.1505
GBP5	3.30125
PITPNC1	-1.04383333333333
POU3F3	1.0535
NCOA7	0.956
LIN7C	0.5901
LOC348840	-0.836
NKX2-2	-3.86
ANKRD13D	-0.439625
LOC123688	0.9705
FUT2	1.5085
TAAR8	0.4215
FZD4	0.800083333333333
PNMA3	0.0253333333333333
OR4L1	0.356
WIT1	-3.94975
EXOC3L	1.17875
ATPBD4	0.7321
KRBA1	-0.70025
UBXD6	-0.60925
HOXB7	-0.181428571428571
C7orf23	-0.351
UNQ338	3.46825
STAB2	3.49925
CDC20B	-0.352
IRF9	1.3645
CENTG1	0.247083333333333
TNPO2	-1.46075
MCPH1	-0.128125
BMS1P5	-1.14125
SLC26A7	2.5425
HIST1H3J	0.276
C9orf3	0.6292
LBH	1.643625
MYO1D	0.2815
PTDSS2	0.204
NFU1	1.03525
DEPDC4	-1.0735
WNT7B	1.2692
GLP2R	-0.643833333333333
SETD4	-0.5785
DYNLT3	-0.4045
FKBP11	-1.406
SESTD1	0.905333333333333
FLII	0.1745
RPS16	0.2465
CHPF	-0.821166666666667
CSNK2A1	-0.387333333333333
SUMO1P1	0.13775
FKBP6	-0.6725
ZNF214	1.21716666666667
TWIST1	1.086
DDX56	-1.10683333333333
TRAM1L1	2.9104
EPO	-2.55216666666667
MRPS18B	-0.20575
ZNF682	-0.717
RPL14	0.247833333333333
MAFF	0.8265
LOC51136	-0.692625
LY96	-0.19225
DDX20	-0.333
ABTB1	0.592666666666667
ARL5A	0.3962
CCT6A	-1.5035
HEPACAM	0.3205
EHHADH	-0.1905
RBAK	0.4735
CGB1	1.33275
ITGB5	-0.0547
YIPF3	-0.30425
FKBP2	-0.637
NR1D1	1.2701
TMEM110	-0.77
NEK2	-2.62733333333333
PRAMEF8	-3.7305
C20orf52	-0.882
PCDHGA3	-0.1815
VWA3B	0.771
NDUFA5	0.361375
THAP9	-0.0625
FLVCR2	-0.8495
AP1S1	-1.604
SMAD6	-0.93625
SAV1	1.24525
SAT1	-0.00825000000000001
ZNF251	1.044875
ADAMTS7	-0.3503
RPP38	0.1645
C1orf211	-2.3075
YPEL2	1.255
RBMS1	0.28975
ZNF445	-0.337666666666667
NRXN2	0.869666666666667
PGBD4	0.03275
UGT2B28	-1.05675
WBSCR16	-0.359
NLRC3	-0.117125
ASTL	-0.098
ST6GALNAC1	-1.16125
ZADH2	0.145875
MLLT4	0.6805
ARL6	-0.124333333333333
MEF2C	1.22925
CBFA2T3	-0.3385
AFF3	0.719071428571428
COG7	-0.25
MYB	-0.7185
PLXNA3	-0.8275
XRCC2	-2.23016666666667
MMS19	-0.47125
ST8SIA5	-1.189875
CHPT1	0.8955
KIAA1712	-0.176625
OR6X1	0.7905
ACTR3	-0.494375
UGCG	1.36316666666667
OR4P4	0.7655
ZAP70	-3.382
LPP	1.532125
ZNF485	0.09825
PTPRCAP	-0.5995
IL12RB1	0.09275
ATRX	0.4505
CHST8	-0.5225
C14orf109	0.201
ARV1	0.50825
NMB	0.444285714285714
COX5A	-1.10833333333333
EIF6	-0.77425
MPPED2	2.484
SEMG1	-1.7565
CHRDL1	1.9735
TRAF3IP2	1.35325
WNK2	0.574625
LILRA4	1.39583333333333
LAMA2	5.596
PXT1	-1.018
RLBP1	-2.1795
CD300C	-0.48225
SLTM	-0.128875
FLJ10404	-0.5504375
APOBEC3D	-1.8045
RENBP	-0.193
ATXN7L1	0.389125
NID1	0.01775
TUBGCP3	-0.48975
ITIH5	2.71011111111111
CCDC110	3.12775
C8A	-3.21
MGC87042	-0.194
HOXC13	0.17525
TFDP2	-1.13525
HCP5	1.47825
POLI	0.6345
UCN	-1.26283333333333
ZNF764	0.0273333333333333
C8orf45	2.11475
FHL3	-0.64125
SPATA5L1	-0.87725
MMRN2	3.4335
NDST1	0.908666666666667
COL20A1	-1.0055
ZNF248	-0.1785
PELP1	-0.799166666666667
MBL2	-3.14466666666667
RNF41	0.648625
C5orf24	0.304125
THOC5	-0.5215
SERINC3	0.853583333333333
RP11-151A6.2	0.826
CDCP2	-0.232
HIST1H2AA	0.536
C11orf75	0.561166666666667
FKBP7	0.275
DDOST	-0.203
GPNMB	0.218166666666667
TTF2	-2.291
KCNT1	-0.0363333333333333
SLC39A14	-1.231875
NGRN	0.5578
GPR137B	1.77775
MECP2	0.03825
PSMA1	-0.295
C16orf73	-5.37575
TMEM60	0.324166666666667
CSN3	1.6135
NOS1	0.183333333333333
RAB7L1	0.907
YBX2	-0.1515
KIAA1166	-0.242125
FUBP3	-0.489
ABCG1	0.8075
ACACA	-0.724833333333334
ARL11	-0.3413
ATOH1	-0.651
ODF1	-0.0656666666666667
CREB3L3	-2.309
TMEM127	0.883214285714286
DSCAML1	1.40675
PLN	2.98533333333333
LYPLA1	1.17766666666667
PRDM9	-2.8685
SASP	1.232
PLUNC	-0.329333333333333
INTU	0.154
HISPPD1	0.09675
LNPEP	-0.55
YARS2	-0.891666666666667
APCDD1L	1.1915
ZCCHC4	-0.1515
FBXO22	-0.861333333333333
TTLL13	-0.7065
ZNF669	0.535333333333333
PTGDR	2.63675
DDX27	-0.19575
KIAA0409	-0.556833333333333
GJB6	0.66725
ASB8	1.0925
PLP2	-0.6275
MEPE	0.241333333333333
OR10J5	0.306
KRT222P	1.04175
COQ7	0.162333333333333
C1orf101	1.87675
RERG	3.758
CHMP5	0.556375
THAP11	0.394375
ZNF43	0.170833333333333
ZRANB3	-1.30733333333333
KRT13	5.08725
MRPL19	-0.957
RBBP9	-0.046
SPATA17	0.386625
BXDC5	0.319333333333333
PAFAH1B1	-0.777333333333333
MAGEE1	1.09525
OSTF1	0.079
KIAA0323	-0.270916666666667
TXNDC13	1.03066666666667
CNTN4	3.003625
LCE1B	1.085
UNQ501	0.7695
ZNF154	0.307
C3orf64	1.233
SYT5	-0.4542
PON1	0.646333333333333
FLJ10357	0.136875
ATP4A	-0.1015
GNPDA1	-0.304
MGAT1	0.716
C14orf121	-0.1595
SLC35B2	-0.084
MIER3	0.900833333333333
CHEK1	-4.354
ZNF8	-0.893666666666667
TXNDC1	-0.378
CKB	-1.5392
RTN3	0.318642857142857
FZD2	-1.571
PART1	2.256
PSMB6	-0.81375
PCDHB8	-0.5225
PHC3	0.1428
PPP1R8	-0.955833333333333
NOVA2	1.25483333333333
TNFRSF11B	-4.23925
GOLPH3	0.678666666666667
UBLCP1	-0.26725
SUHW3	-0.91475
TTLL1	0.9425
OPN4	-0.14
OR13G1	0.0995
ZPBP2	0.09
HSD17B11	-0.234625
C9orf50	0.153
DHDDS	0.177928571428571
CTSW	1.0851
NEFM	-1.267
MRPL28	-0.91425
SYN1	-0.0993333333333333
PIGV	0.166
ZIM2	0.93525
APBB1	0.567
SND1	-0.78325
C1orf123	0.396166666666667
CHD3	-0.7475
BHLHB8	-0.17225
RNASE2	-0.355
BCAP31	0.246
SLC25A44	-0.0721666666666667
CHD6	0.0504
PIB5PA	2.02323076923077
SELS	0.131375
LOC541471	-1.2965
FAT2	3.97
ZNF81	-0.014
OR4C16	0.067
FLJ10081	0.1512
LRRC4	-0.46025
CS	-0.9935
N4BP2	0.58475
IGFBP7	1.3745
ZNF318	0.041
NDNL2	0.753625
ZNF609	0.113125
SIRT4	0.3615
EXOSC10	-0.20425
ECE2	0.609083333333333
OVGP1	0.11175
GTPBP3	-1.72275
PACS2	0.0739
C19orf36	-0.556666666666667
ARL4C	0.351875
ATG4B	-0.402375
UBQLNL	1.034
RHOXF2B	-3.8925
PLEKHG2	-1.6805
GALR1	0.147
AQP4	0.437666666666667
HDAC7A	-0.100333333333333
DCUN1D3	-0.032
OR8A1	0.1275
CCRN4L	-0.615
CBR4	-0.202166666666667
KIFC1	-3.28616666666667
SLC7A14	-1.9744
LHX5	0.462
TRPC7	-0.568
LPXN	-1.39375
SERPINA1	-1.884125
RPS13	0.5471
BPIL3	0.3275
PRKAA1	-1.20825
FADS2	-1.239
ENAH	0.4609375
PRO1768	0.0905
APBA2BP	-0.074
LIPH	2.97583333333333
C3orf33	0.5555
RCC2	-0.5
ALDH1A2	-2.6928
RNF103	1.49525
AHCY	-0.803
ALG12	0.5535
CCL17	0.92625
ZNF543	1.42333333333333
ESRRG	2.7255
CNGA1	3.15075
RDH5	1.523
OTX1	-0.2838
PTGFR	0.258
CDR2	-0.75575
SELE	1.28125
NLGN2	-1.23283333333333
EXOSC9	-0.65325
ZNF566	0.100666666666667
KLRC2	-3.255
GPR12	0.467
KIAA0196	1.33375
PDRG1	-0.6855
SSR3	-1.17864285714286
MSI1	-0.773
CST9	3.9345
CC2D1A	-0.2405
PLAGL1	0.359222222222222
ZNF778	0.0825
RNF2	0.23
KLF6	1.78716666666667
THBD	2.30766666666667
tcag7.1314	1.09725
NR5A1	-0.328666666666667
ABCD2	1.8495
DNAJC7	-2.1735
CLEC4C	0.205
TM2D3	0.913625
CCDC4	-0.659
PLAC2	0.79475
DCD	2.8725
FAAH	1.022625
POLA1	-0.973666666666667
TM7SF2	0.729875
FLJ39822	-0.349666666666667
FLOT2	0.063375
MAP4K1	-1.17566666666667
SRP68	-0.21525
C21orf74	0.145
ARPC5	-0.046
LOC126075	1.41875
HECW2	0.14025
ZDHHC4	0.002
ANKRD42	1.1106
PDE9A	1.25016666666667
ABCA8	3.9485
NDUFS2	-0.243
UBR5	-0.15475
BTBD16	-2.869
LOC554174	0.191
ZNF20	0.7085
KIAA1843	0.0335
WDR17	0.344
C15orf33	0.3215
RNF113A	-0.232
CAMKK1	-0.4344
CLCN2	-1.0505
ANXA6	-1.352
LOC340069	0.5675
EMID1	0.36075
DPM3	-1.04541666666667
ELA1	0.0105
SLC25A13	-0.5367
KRT24	-0.180666666666667
SMPD1	0.178166666666667
TH	0.187375
COL6A2	-0.103857142857143
ANKS1B	1.245
GPR126	-1.5878
ZC3H12A	0.0835
TMEM47	2.25133333333333
C2orf51	-0.241833333333333
C1orf88	2.93866666666667
HSF2BP	0.05575
AKAP10	-0.15525
RPAP3	-0.677
KLHDC8B	0.795125
STOM	0.768
MUPCDH	0.058875
C10orf72	0.0735
PLEKHA3	0.59575
TCP11L1	-1.5035
CWF19L1	-0.13375
SPEF1	0.792461538461538
YSK4	-0.35975
ELN	2.0353
SAMD8	0.139
MPI	-1.10816666666667
MEPCE	-0.0392
ABCC3	-1.139
NANOGP1	-3.9135
KCNK17	1.607125
HLA-DMB	3.61933333333333
RRAGA	1.05975
ANGEL1	-0.5015
RBM32B	0.0215
CPN1	-3.39875
MGC52282	-0.9367
HLA-A	1.09541666666667
OR9G4	0.0845
EDNRB	0.992875
SCD	-0.278071428571428
C14orf80	-1.6985
BAGE2	-0.4085
RABL4	0.646
RCVRN	0.073
SHANK1	-0.1
NLRP7	-3.63
CD226	0.5035
STAT3	0.612375
SYNJ2	-0.5515
TPCN2	-0.2455
WDR36	-0.699333333333333
MBD4	-0.38475
ROBO1	-1.2557
ST3GAL6	-1.73975
SLAMF8	2.38633333333333
ATN1	0.119333333333333
GPR141	0.3105
KRT36	0.105
TPH1	0.2045
DDX52	-0.1225
ZSCAN29	-0.366833333333333
TRPT1	-0.710666666666667
DPEP3	-0.05175
DENND4A	-0.692625
TSPAN16	-1.0835
PTCHD2	0.1985
LOC145814	-1.405
CAP1	-0.26
EIF5A2	-0.7057
NT5DC3	-0.5545
SEPT9	-1.04825
SEZ6L2	-0.0795
EGFLAM	3.7425
VPS11	0.466125
NDUFB5	-0.00700000000000001
CIDEA	4.62616666666667
IER5L	-1.136
N6AMT1	-0.34375
FAM83C	-0.3965
OXR1	1.26733333333333
IRX1	2.218
DGKB	-0.783166666666667
GCN5L2	-1.92075
MIR16	0.1905
FBXW9	-0.27875
WDR4	-2.83333333333333
PDC	-0.1845
VPS33B	-0.54275
HEXB	0.025
FLJ32214	-0.3115
TCEB3	-1.20775
CRLF1	-3.8555
ABI3BP	2.126
C8orf22	-3.77625
PYCR1	-1.30425
KIAA1706	1.5835
CDK5R2	0.23825
WAS	-0.2825
C12orf60	0.0965
CCBL2	0.485
MADD	0.1185
C5orf34	-1.594
WDR42A	0.6501
KLF12	0.247125
HSPA1A	1.619
ITM2C	-1.16366666666667
DAPK2	2.532
LOC442590	1.901
SUMF2	0.640125
CENPA	-2.99169230769231
TMED5	-0.23825
CDH6	-0.7956
BRP44	0.658375
THG1L	-1.27375
GABRA2	-0.279
C14orf166	-0.3455
MYL1	-2.05783333333333
TNFSF18	-0.2645
PAP2D	-1.31266666666667
PPIB	-0.63725
KLHL4	0.250875
SFN	-0.319
CCDC127	0.16425
FRAP1	-0.51125
GOLGA5	0.7645
SDCCAG1	0.03175
MGC21675	-0.0105
C10orf95	-0.4565
KIAA1345	0.440166666666667
C1orf163	-0.518
LACE1	-0.7665
OR10K2	0.0695
CENPN	-2.63572
TMED2	0.94525
UGT1A6	-1.8235
ANG	-0.13725
U2AF1	-1.23983333333333
CASC2	-0.17
NMT2	0.371666666666667
OSGEPL1	0.27625
DFNB31	-1.4085
SLC6A20	0.2855
DKC1	-0.81325
FXYD4	-1.48125
WDR64	0.3385
MGC5590	0.368
CREBZF	-0.385166666666667
DAZ1	-0.707
PRPSAP1	0.08725
GCHFR	-0.2645
TTC7A	-0.873375
LOC196993	1.534
UBD	0.8915
S100A1	0.469875
RPL6	0.81
DNAJB6	0.47795
NAGS	0.9394
C2orf58	0.896
KERA	1.26233333333333
MT1X	0.3077
UBE2B	1.1546
KEAP1	0.12475
MST1	-3.1415
OMA1	0.342
ABLIM2	1.82475
BCL2L13	-0.0434166666666667
JAZF1	0.170166666666667
TMEM63B	0.062
S100A8	0.0302
ARFIP2	0.58175
UROS	0.29425
KHDRBS2	-1.57
POLQ	-3.489875
SOAT1	-0.88575
SPAG4	-0.4925
MRPS30	-1.25133333333333
LOC494141	-1.09225
OR2T11	0.249
ORAOV1	-0.7278
ZNF184	0.0456666666666667
TCEB3B	-0.508166666666667
ADAM21	0.1015
GDPD1	-0.076
SPINLW1	0.315
PRR14	-0.5935
KCTD9	0.5424
NUDT3	-0.6005
KIAA1822	0.4311
HIST1H4K	-0.6315
DFNA5	-0.993
GABPA	0.0315
C14orf44	0.996
POLB	0.419875
PTAR1	0.35025
SEC31A	0.1399
TRIM58	-1.2765
TAS2R14	-0.076
VPS8	0.232
H1F0	-0.235166666666667
PRKCB1	-3.5095
UGT2A1	0.233
TOR1B	-0.47675
LSS	-1.16466666666667
C2orf19	0.337
HNRNPC	0.0893571428571429
TMEM100	2.0035
LOC116349	-0.04625
OR51M1	-0.078
CCDC142	-1.53825
ISG15	-0.324625
ZCCHC14	-0.0445
CREBL2	1.405875
TGDS	-0.9505
DC2	-0.41025
CACNA2D3	-1.26485714285714
ZNF429	-0.646625
LYPD6	1.05166666666667
SUCLG1	0.088
OR51I1	-1.613
MAGEH1	1.992
PRPF40A	-0.467
SMR3A	0.334
SPINK2	-0.0165
THAP2	0.226625
NPY5R	2.491125
IRF4	-2.37025
SPESP1	1.59133333333333
OR10S1	0.482
DTD1	-0.41675
TUBE1	-0.4625
DDX19A	-0.9685
PDPN	-0.170625
TMEM34	0.726333333333333
MGAM	0.5325
COL3A1	4.52055555555556
GFM2	-0.3589
OR5A2	0.138
PSG9	-0.8015
ARHGEF11	-0.158833333333333
IVNS1ABP	-0.4571875
SIGIRR	1.51875
DUSP19	-0.1765
DNAJC14	0.0598
ACSS1	1.771125
IL1RAPL2	0.559
C4orf30	0.25425
SEPT4	2.807
LANCL3	-2.1545
SPAG17	1.22083333333333
PRDX3	0.31125
HNF1A	-2.07675
P4HA2	-1.062
RFWD3	-1.468
MOV10	-1.1005
DNAJA5	0.354857142857143
LOC729440	-0.14925
LOC200383	1.175875
SMC2	-2.2835
MIXL1	-1.71366666666667
TMEM9	0.072
FAM86A	0.3975
ZNF174	0.2182
MYH14	-1.0525
CCR8	-0.707666666666667
VPS37C	0.411333333333333
GPATCH1	0.423166666666667
B3GNT8	2.1215
TBX4	-0.93225
CNR2	0.281166666666667
PCDH1	1.311
C5orf29	2.511625
OCIAD2	0.9295
PLCG2	1.2265
KIAA0247	1.606625
HRH3	-0.0498
CAPN13	2.248375
CCR1	-1.464
MGC15523	-0.399555555555555
UVRAG	0.3285
DNAJA2	0.025
ITGA2B	-1.34333333333333
CLDN5	4.38225
PTPRN2	-0.893071428571429
ZNF512	0.337666666666667
PSAP	0.661428571428572
CCDC140	-1.3875
LRRC55	-0.033
CYP26C1	0.0465
C8orf47	2.96275
LYN	0.305
DUSP6	1.76633333333333
TGFB3	2.55473333333333
ELK1	-0.6556
PCDH11Y	1.40266666666667
HGD	-2.70725
C17orf58	0.71825
MYO3A	-0.061
SERPINE2	-4.401
AARSD1	-0.421
C14orf73	-2.63825
ADAM33	0.4885
ZNF491	0.5095
MAPK6	-1.40566666666667
TCN1	5.74916666666667
SLC24A6	0.9485
UBE2R2	-0.11875
H1FNT	0.09725
TATDN2	-0.0378333333333333
LILRB1	0.77
P2RY5	2.6515
NUCB2	1.26725
C2orf37	-0.8755
SNX27	0.407666666666667
MTA3	0.123875
FOXO4	0.943375
ID4	4.54183333333333
SOX5	-0.758666666666667
PXMP3	1.83625
OR52M1	-0.0955
SFT2D3	0.497125
INA	-3.471
MCOLN1	0.2725
NFIX	1.3401
CLEC14A	5.94466666666667
HIBCH	0.327166666666667
PLA2G5	2.056
TIMM10	-0.339666666666667
MED17	0.2765
COL4A4	0.7415
TPP1	0.2035
GJA3	-2.32516666666667
TMPRSS5	-0.0095
AADACL3	0.3645
DNMBP	-0.3365
ENPP5	3.99583333333333
NQO1	-1.4225
ZSCAN2	-0.7945
SEC24C	-0.216333333333333
GTF2A1L	0.149
AXIN2	-0.0339
FAM33A	-2.01733333333333
C16orf13	-0.826
SPNS2	1.32125
TAF1	-0.0615
AP1G2	-0.9795
RBM42	-0.0306666666666667
HCN2	0.243833333333333
EFHB	0.2155
RUSC1	-0.8135
GRIK5	0.2015
USP21	-0.580833333333333
ATAD3C	0.33825
ORMDL2	0.55325
PRSS7	-3.26475
PSAT1	-3.4955
FLJ13195	-0.0426666666666667
TBC1D1	0.463166666666667
IFNG	0.8175
OTOS	-0.0603333333333333
ZNF773	0.347666666666667
EMD	-1.54725
RETN	-0.50925
CCL8	4.7625
APH1A	-0.5305
COX18	-0.32875
GTF2IRD2	-0.508
CCDC82	-0.232666666666667
PAFAH2	0.1937
NPEPL1	-0.786
RP11-114G1.1	0.9465
TP53INP1	1.428
ZNF300	-0.2745
FOXL2	-3.37925
LARP2	-0.079
LATS1	0.2355
HTR6	0.5345
SPOCK2	-0.264833333333333
RNF144B	3.47166666666667
HTATIP2	-0.46925
MGC10334	-0.203
CENTA2	1.1125
FGF2	1.466
FXYD7	0.28825
PHYHIPL	-1.416
GPR34	6.28325
DDX6	-0.25
OR10W1	0.007
LHFPL1	0.387
ZNF313	-0.100428571428571
VPS28	0.781
AP3M1	0.0613
AKR1CL2	0.12175
TRAF4	-0.726875
OR2B11	0.053
C19orf12	0.579
AKAP9	0.138666666666667
C1orf62	0.392
SLC20A1	-1.7471
FAM112A	0.34925
LDB2	2.18425
MRPS23	-0.70525
KLK5	4.36525
SPTB	-0.2453
EFEMP2	0.38625
EFNB2	1.0835
PCM1	0.468071428571429
NMNAT3	2.274625
TSG101	0.832
C8orf40	0.735166666666667
NOB1	-0.555
ABHD3	-1.04075
GTF3C4	-0.36825
PIGN	0.513
GALNTL1	0.8855
AEBP1	0.67475
OR9Q1	0.584
ANKRD2	-0.00925
CCL28	2.31725
TRIM38	0.622
TMCC1	0.0696666666666667
SMG5	-0.63925
LRRC7	-0.616
NCAPD2	-1.98483333333333
C6orf153	-1.014
C1orf74	0.017
OTUD6A	0.342
DCP2	-0.910666666666667
TMEM24	-0.54175
RPL18	0.309333333333333
TMEM177	-0.344
LRRC37A3	0.274
C1D	0.354166666666667
LDHC	1.94
UBE4B	0.0788333333333333
NIT1	-0.26175
BTN3A3	0.311125
RASD1	3.150125
COMMD3	0.82375
SHFM1	-0.44175
BIRC8	-0.00924999999999999
DUT	-0.6955
C12orf51	1.042
LRRC59	-1.40666666666667
LY6H	0.11875
WDR22	0.741416666666667
EDEM1	-0.338071428571429
ADH1A	3.7515
PANX2	-0.3652
CYP11B1	-0.09125
CDC73	-0.6275
GPR172A	0.095
GSTM3	2.28138461538462
KCNA5	0.189875
SERAC1	0.241666666666667
NFATC2	-0.5715
ANAPC5	-0.0619
C15orf24	0.3275
NFATC2IP	-1.03108333333333
TNRC6C	0.0646666666666667
MGC102966	2.494875
FGD5	1.84233333333333
MED9	0.243
RAB13	0.0983333333333333
C15orf49	-0.18
CRYGS	-0.5348
C12orf53	-1.43
LOC283693	-0.537
COX6B2	0.255875
PHF14	0.069
FAM3A	-0.585875
RPL13	0.6015
PRDX2	-0.4856
FLJ34047	-1.70675
PRMT3	-0.397
KCTD19	-1.7015
TRIM10	-1.22166666666667
MGC26597	-1.182
GCNT4	0.4305
GPRASP1	2.6745
CDKN1C	1.1325
RHBDL2	1.5631
HSPH1	-0.7755
AQP1	3.999375
COL17A1	3.6852
GFAP	0.580625
CDC16	-0.029
KIAA1614	0.4125
C6orf118	-0.291166666666667
ZSWIM5	-0.79025
FAM83F	3.38525
LYNX1	1.0076875
SYNPR	-1.693
XG	3.668
PRSS16	1.63675
KIF13B	1.34414285714286
PCDH9	0.940625
HIST1H2AH	0.688
RBM18	-1.054
ZNF626	0.4235
HEXIM2	0.350166666666667
ITFG1	0.2415
TUBG2	-1.203
SFRS7	-0.221666666666667
C9orf14	-1.477
EXTL1	0.90325
GBP3	0.5305
WDR5	-2.183
RARG	0.0471666666666667
MYO7A	-0.1625
CECR6	0.51425
C13orf3	-2.8895
SFRS18	-0.537875
ACVR1B	-0.164666666666667
PSMD1	-0.9876
C7orf31	0.297333333333333
ILVBL	-0.667
IFNGR1	1.92075
RNF186	5.58375
NOL9	-1.1005
MAGEL2	-0.055
SLC29A2	-0.90125
NHSL1	-1.28075
RBMX	-0.3965
PSORS1C2	0.04125
RAD51L3	-0.359833333333333
LCN6	2.2735
ORAI2	-1.3825
BRUNOL6	-0.2258
OR4K5	-0.1205
CDC123	-0.51175
MSLN	-2.501
WWTR1	-1.28183333333333
ZNF700	-0.905333333333333
COBL	1.18425
PPP1R16B	1.035875
GAS7	-0.3403
MDN1	-1.17625
HAAO	0.323
C9orf68	0.80975
TNFAIP2	0.513625
FOXN1	0.41
hCG_2033311	0.178166666666667
ATP6V0D2	0.5715
RPL41	1.141875
SLC38A1	0.69575
ARHGAP6	-0.583166666666667
ADAD2	-0.503
PHF20L1	0.6649375
MCM3AP	-0.240166666666667
ST3GAL3	-0.2525
SNX1	0.228833333333333
ELF5	6.076
PARP3	0.385
RBM8A	-0.61775
LINGO4	-0.184
ITGA9	1.00066666666667
ZFR	0.2375
ACSL6	-0.299
FLJ20699	-0.0957
DAOA	-0.229666666666667
FABP4	7.002
KCNB1	1.79975
CANX	0.4681
SLC25A28	0.436333333333333
ADIPOR2	-0.214875
ECHDC2	2.2875
SMA4	-0.52775
FRZB	4.453375
PABPC1	0.3475
DMRTB1	-0.30975
APOBEC3G	1.33875
CATSPER2	-1.069
CUEDC1	0.860333333333333
STARD9	-0.2575
CLDN8	7.807875
LOC23117	-1.2825
E2F6	-0.505333333333333
TMEM126B	-0.476333333333333
DPY19L4	0.855
GIMAP5	3.748
NDUFA9	-0.462666666666667
FAM77C	0.174
CTPS2	-0.34525
LOC51035	0.285875
WDSOF1	-0.29175
EGLN3	-0.97075
PITX3	0.3385
OR52E8	0.9575
GRM4	-0.29
KLK1	-1.92566666666667
