Hybridization REF	TCGA-A8-A09X-01A-11R-A00Z-07
FGF12	-0.971266666666667
SLMO2	-0.584
SNTA1	-0.86975
CACNG2	0.427285714285714
GCM1	-0.133714285714286
ELF1	0.862166666666667
TLR5	2.7195
TCFL5	-0.87375
RBMY2FP	-0.7775
LOC100125556	0.472625
FAM129B	0.240125
MAP3K7IP1	-0.246625
NCK2	0.269
OXA1L	0.0885
FMO9P	0.6065
ZSCAN12	0.01925
PSMD12	-0.26225
HSCB	-0.1525
CLDN10	-3.78
MGC13053	-1.354
HPCAL4	-0.4874
ASZ1	-0.303
MEX3D	0.451333333333333
NFAT5	-0.3041
CSPG4LYP1	-0.819833333333333
FBXO3	-0.1351
DVL1	-0.307833333333333
CMKLR1	3.583
TYMS	-2.750625
PEF1	1.09875
ZNF750	2.0405
MCM5	-0.2894
MEGF11	-0.6355
KCNK7	0.426
PTP4A3	1.052
C1QTNF2	-0.316666666666667
OR6S1	0.0685
FAM122B	-1.519
ZNF551	-0.598375
HBQ1	-2.9205
GEMIN6	0.02325
ARSK	0.128
RBP7	2.943
CPNE9	-0.10125
DSC1	1.7905
LOC730112	0.373
MAP2K4	-0.301625
HS3ST5	-2.7835
EPB41L3	0.48225
TEKT2	-2.4445
CDKN2B	0.752
ZNF480	-0.42625
MAP3K6	-0.1376
MAP6	0.5965
HN1	0.2483
OR2L13	0.551666666666667
SLC16A11	0.5825
FAM96A	-0.25975
APOL1	0.91775
C5orf32	-1.0815
RTP1	-0.3746
RNF175	-0.3965
ZBTB41	1.040625
AHCTF1	-0.1462
SAE2	-0.6705
ITGA2	-0.0155454545454545
MME	-1.60633333333333
CCDC14	-1.752
MAST4	0.604714285714286
KRT33B	-1.1215
KCTD2	0.416666666666667
WDR26	0.359083333333333
MFI2	-0.47225
NR4A3	0.082125
ARSA	1.346
UNKL	-0.107166666666667
SULT6B1	-0.402
CCNA2	-1.584
SOX15	1.153
PPAPDC1B	0.816416666666667
C19orf44	-0.462
MCAT	1.57116666666667
ARID1B	0.898625
OR52N1	-1.159
C12orf48	-0.62
MAGI1	-1.0745
NIPA2	0.07825
GBX2	-1.34775
RSHL3	-0.446625
RAVER1	0.329166666666667
C15orf17	0.21075
SLC30A2	0.744625
ZNF518	-0.1965
PCYT1B	-2.20975
C10orf114	0.5215
EIF3H	-0.0095
SLC25A39	-0.320333333333333
KIF1B	-0.773
AMOTL2	-0.092
C6orf120	1.131375
PSRC1	-1.92925
PLA2G10	-1.04525
KIF5C	0.56425
MRPL37	-0.414
C17orf62	0.443333333333333
C9orf135	-1.2955
DUSP10	1.4343
CLCNKB	0.353
PSMA5	-0.213125
C8orf53	0.09375
AMPD3	0.785333333333333
PIAS1	0.053
ADCYAP1R1	-0.13
GYLTL1B	1.1695
CDH20	-0.234833333333333
FBXO7	-0.2215
TMEM134	1.25916666666667
FLJ14213	1.0675
ZNF3	-0.14275
LRRFIP1	0.172291666666667
CNOT2	0.626666666666667
ABI3	3.325
ALDH5A1	-1.01008333333333
HNT	2.6273
SERPINA4	-2.88025
TK2	0.00416666666666668
STMN1	-1.13133333333333
GUCA2A	0.0458333333333333
GALNT10	1.42764285714286
DPP6	-0.740578947368421
C9orf93	-0.356625
PRELID2	-2.15
STK39	-0.982875
SFTPA1	-0.507
CKS2	-0.197666666666667
RHO	0.368625
C20orf135	-0.01275
XKR3	-2.407
CR1	0.51225
RPS6KA2	1.20071428571429
C20orf112	-0.11675
MRPL22	-0.00375000000000001
C4orf23	0.598666666666667
GADD45B	1.03325
KLHDC1	0.0923333333333333
C2orf48	-1.802
ZNF287	-0.0885
DAAM2	-0.72475
DPPA2	-3.25775
TCTN3	0.344333333333333
DNAJB11	-0.465
FPR1	3.956
DEFB4	0.405
PTCD2	-0.7287
SMOC2	4.99266666666667
CABP7	0.1325
SERPINB11	-0.341
MAGEF1	-1.311
NDE1	0.310166666666667
ITGA10	0.853
FSHB	-0.2085
ANXA2	0.489
HORMAD2	0.724666666666667
HLCS	1.0225
MCF2L	1.20158333333333
FH	0.229375
TBC1D24	2.5255
KIAA1505	0.1185
LGALS2	-0.1045
CNBD1	-0.336
SYNPO2L	-0.0575
PTPN23	-0.285928571428571
C1orf183	-0.0569999999999999
MAGEA8	-3.65033333333333
DGCR8	-1.09925
GSR	0.68025
PAQR7	-0.3865
ZNF676	-1.255
CACNA1C	-0.1043
SP7	0.2465
PDCD6	-0.07975
NRN1L	-1.4485
BRI3BP	1.49058333333333
KIAA1183	0.83975
ASB4	0.26475
CCL23	1.2884
OBSL1	-1.39775
SLC12A7	-0.122583333333333
KIAA0240	0.3945
CD1B	-3.06316666666667
FCGR2A	2.4725
MDC1	-1.54625
HTR1A	0.4235
OCEL1	0.09375
ATP11B	-0.2891875
FBXO34	-0.219333333333333
PCDH12	4.01316666666667
RPE	-0.36975
C17orf74	-1.1325
CSDC2	0.239833333333333
PET112L	0.159
TMBIM1	0.215
P2RXL1	-0.20525
TCHP	0.095
TRMT1	-0.903166666666667
F2RL2	0.287
LRRC32	2.91683333333333
IMPG2	0.282
BGLAP	-0.976
LOC493869	-0.318
MRAS	1.508125
SLC35F5	0.378
CBWD1	1.0705
AXL	-1.4615
ATP2C2	1.29075
TELO2	-0.681
PNPLA3	-1.80975
PCDHB14	-0.18375
CD276	-0.1775
KRT80	-0.6485
DUSP28	-0.1075
CSNK1E	-0.467583333333333
SRP14	0.144
KCNQ4	0.4125
KRT72	0.0685
CCDC117	-0.455714285714286
C6orf89	-0.197888888888889
TUBB2B	-3.17583333333333
RTN4IP1	-0.3235
CR1L	-2.8495
CEND1	0.05425
C12orf41	0.0858333333333333
RNF31	0.29625
UBN1	0.25
C17orf32	-0.056125
SLC5A7	0.80875
GPR92	1.82233333333333
ESAM	2.7895
CTNNA1	0.776083333333333
HRBL	-0.1277
CBX4	-0.177
TMEM182	0.10825
SH3TC2	-0.962333333333333
IL10	1.908
PXMP4	-0.816
RNF167	-0.3522
PAK7	-0.183
ETV3	0.255
ATPIF1	-0.732333333333333
LOC554207	-2.32316666666667
OR8H1	-0.135
WDFY3	0.696
DPM1	-2.00825
GPSM1	-2.381
WDR92	0.2038
LRP1	0.5815
ANKH	-0.36675
THUMPD3	-0.79075
POLR1B	-0.51625
OLFM4	7.59766666666667
RAD9B	0.586
TSPY2	-3.1435
PAX6	-1.6656
SCG2	-1.906125
SLC17A6	0.872
FMO3	3.702375
PADI4	-0.0886666666666666
TUBB4	-0.7751
NLK	-1.12
POU4F3	-0.424
SDF4	0.27525
ITGBL1	2.84766666666667
NETO1	-2.025
TAP2	0.289857142857143
ABBA-1	-0.00624999999999996
GNAI1	0.6245
VPS4B	-0.05725
NOPE	-1.2818
GALNT6	3.455
SESN1	-0.394375
GBE1	-2.01744444444444
CLASP1	-0.3275
RASGEF1B	1.514
ACOT11	-0.5225
AFAP1	0.47025
OR2H2	0.18625
DPY19L2P1	-1.71425
DZIP1	-2.1515
SEC22C	0.0173333333333333
GPR161	-0.829333333333333
RNF146	0.3595
WDR74	-0.72575
GALP	0.053
PURA	1.08175
DNPEP	1.06375
RP11-78J21.1	-0.77175
ERBB2	1.942875
FANCM	-0.216916666666667
NEO1	-0.156833333333333
DDX3Y	-5.5394
RPS3A	0.50425
MXRA7	-0.246071428571429
LGALS3	-0.563166666666667
GLT8D1	-0.7955
CFL2	-2.382
UPB1	0.06525
NAP1L5	-1.24225
CLDN14	1.885
DHX38	-0.60725
BTBD1	-0.77525
TARS2	-0.107833333333333
ABCF1	-0.1799
FCF1	0.630166666666667
LRRC49	-1.61075
GUCY1B2	-1.6655
C1orf177	-0.334333333333333
SMARCA4	-0.542071428571429
LRP8	-1.585
TAGLN3	-1.283
MRPL14	0.08725
TTRAP	-0.62475
ZDHHC20	1.33575
NFE2L3	-2.11375
KIAA1377	-1.04425
PALMD	0.8954
TMEM43	-0.33875
TTL	-0.77625
STAT5B	-1.25133333333333
SSB	-1.07
OR10H5	-1.1825
SLC22A13	-0.2125
AKAP3	-0.14675
TIMM23	-0.215833333333333
OAS2	3.33075
KIAA0423	0.9335
TRIM11	0.330833333333333
GLIS3	1.204375
TMEM50B	0.663833333333333
ARHGEF4	-1.31525
DEGS1	-0.244181818181818
TBL1XR1	0.6369
G6PD	-0.41925
SP140	1.447
MUC17	0.3585
NUDC	-0.7034
DNAJC5B	3.75483333333333
SCARA3	-1.32616666666667
CPA3	7.44266666666667
BCAT2	-0.195375
MFN1	-0.5193
NRG3	0.4275
SNX11	0.30475
PLEKHH1	-1.146
GPR177	-2.14916666666667
HCFC2	0.66425
TCAP	0.4185
MOCOS	-4.26875
C14orf93	-0.74025
PRDM10	0.132166666666667
SLC16A4	-1.069
SRGAP1	1.37666666666667
VIP	0.214
DUSP27	-0.329666666666667
LILRA1	1.0445
MC2R	-0.024
MGC24103	-1.482
MBTD1	-1.4725
FUT11	-0.896166666666667
USP33	-1.1626
C15orf39	0.20225
MAP3K12	-0.54675
PAAF1	-0.647
BARHL1	0.198
FLJ16165	0.1225
PIWIL2	-2.896
SYNE1	0.40225
CMTM4	1.909375
TSPYL1	0.4887
GUF1	-0.0978333333333333
TMEM157	1.318
WDR44	0.0575
HIST1H3C	-0.581
DKFZp666G057	0.3235
RNPEP	1.367
GAS2L2	0.813166666666667
ADH4	-4.943
GRPR	-0.238666666666667
FBXL17	1.09775
ZBTB10	0.1615
Gcom1	-0.0810555555555555
HTRA1	0.972
ZNF585A	-0.622333333333333
SLC26A2	-0.0242142857142857
OTOP3	0.3684
WISP1	2.21266666666667
ATP2B4	-0.2925
FLJ10769	0.359
CRAMP1L	0.6285
CHST12	-0.2145
RAB22A	0.1155
TARDBP	-0.805142857142857
STAU1	-0.1965
CRB3	2.47683333333333
MIG7	0.165
CHMP1A	-0.33
ZNF160	-0.442
B3GALT6	0.555125
BARX1	-2.02116666666667
C6orf167	-0.997625
NXNL1	0.3255
DHX29	0.384
HADHB	-1.23675
PLXNB2	0.936375
ILDR1	-1.18525
SLC15A3	3.44525
GAS2	-5.1506
C20orf69	0.39525
NUMB	0.03275
TNIP1	0.191125
MESP1	-1.62516666666667
PSKH1	-0.342
NSFL1C	0.08
RHOG	0.4475
HEY1	-2.3505
KNG1	-2.095
ITGAX	2.7034
LIN9	-0.958333333333333
CANT1	1.481625
XRN1	0.304785714285714
CCDC96	0.6649
HEATR6	-1.103
GNG7	0.0343333333333333
RUNX2	0.809375
SOX1	0.3982
FCRL5	2.0682
ZNF99	-0.549625
FAM9A	0.671
SNX22	1.079
MBNL3	1.26083333333333
ODC1	-2.3952
ADORA2B	-2.6835
NR2F6	0.618
ZFYVE16	0.222388888888889
SYNJ2BP	1.3008
POLE	-0.16925
E2F2	-0.21125
THRA	-1.06683333333333
PTGES2	-0.209
HIP1R	1.6045
TMUB1	-0.349333333333333
ENO3	-2.11925
RSPH10B	-0.2755
CXorf39	0.950375
IRGC	-0.42925
GPR109B	0.87775
FLJ13305	-0.9575
LCE3A	0.5295
TNFRSF18	-0.896666666666667
DET1	0.149
TRPM3	-0.4455
C16orf79	-2.108
FECH	-0.0936666666666667
RAP2A	0.1705
CRIP1	-0.134333333333333
AZIN1	-0.507875
SLC7A7	4.2825
IL10RA	1.7147
TMEM64	-0.71125
CDC42EP4	1.444
C16orf58	-0.2577
ARG2	-3.389
POU5F1P4	-4.73
FAM62B	0.037375
DNAH8	-1.499
ASH2L	-0.1335
TSLP	-4.1562
CNTNAP5	-0.6668
TMEM16C	-1.03175
IFNA14	0.303
SLC1A3	1.848125
CABYR	-1.151
BCL7B	0.2823
NUDT13	-0.401
C13orf28	0.20925
C1orf53	0.64575
ARL6IP4	0.487
RPL35A	-0.073
EMR3	0.50175
RAB40C	0.567666666666667
SLC41A1	-0.8362
LRCH1	-0.9245
LY6G5B	-1.4585
FAM124A	-0.351071428571428
MGC10981	-3.91
CLIP3	-0.1784
MAP4K2	-0.819
CHIC1	-0.67775
SULF1	3.67033333333333
C20orf30	-0.374857142857143
PRDM5	-1.63225
ELOVL1	0.34975
C11orf48	-0.313125
SLC39A10	-0.6685
KCNV1	-0.47025
ACP1	-0.731
ZMYM2	-0.238125
B3GNT6	-0.201166666666667
C9orf69	1.042
C2orf15	1.68925
C20orf166	1.713
HSP90AA6P	-0.3715
EDG7	-1.307
NEURL	-1.3165
LPL	0.841666666666667
CLEC2D	0.633642857142857
GRRP1	2.36533333333333
CD8B	-1.5448
HIST1H3D	-0.497833333333333
SLC6A12	1.413125
FAM27L	-0.005
CD84	3.3584
RASA1	0.278
PHKG1	-0.6365
MAGEA11	-2.086
IMPA1	-1.6615
NPM3	-0.92575
RARRES1	4.02225
SH3BP1	-0.03375
B3GNTL1	-0.1715
ARPC5L	0.0635
KLHL26	0.13125
SIM2	-0.31
GJC1	0.718
C20orf194	0.93
EXO1	-1.461
SLC2A2	-2.34283333333333
LOC285074	-0.6345
LRG1	-1.086
KIRREL	0.342
PIK3R1	2.01064285714286
C4orf34	1.35675
MAF	-0.553277777777778
ADCY4	4.21583333333333
ZMIZ2	0.468
SLC46A3	1.05816666666667
STAMBP	0.121333333333333
CCDC16	-0.46075
MS4A12	0.405
TCF20	0.4425
LRRC46	-0.12825
C20orf152	0.926
MRPS6	-0.280875
ABCB11	0.067
KCNC2	0.705
CDH19	-2.6812
C9orf123	0.790833333333333
SSH3	0.484625
LDLRAD1	-1.85375
CCBE1	-0.929
ZNF135	-0.681375
TAAR1	0.467
WFDC12	0.1295
CCDC42	0.0508333333333333
FLJ12529	-0.1915
PER1	-0.709166666666667
TIMM50	-0.527166666666667
SMARCAD1	-0.601833333333333
FAM26C	0.772
TP53TG3	-2.04333333333333
SH3RF1	0.9083
LMCD1	1.3015
GPR63	-0.608
FLJ21986	-2.175
AIFM3	-1.7635
MICAL1	-0.197
BLZF1	-0.023
IQCA	1.73066666666667
PCDHGC3	-1.6765
SAC	0.40325
BCL6B	3.1515
DDO	0.047
MARCO	3.93325
DCHS1	0.835833333333333
C1orf170	0.743166666666667
CD200R1	1.58783333333333
C22orf15	-0.7565
SEPT11	0.635666666666667
ADNP	-0.12675
UST	-0.2569
C13orf34	-0.759166666666667
RFFL	0.192428571428571
APBA3	0.255
C2orf60	-0.313
CUTL1	-0.4818
PMS1	-0.833428571428572
ZNF689	2.475
EIF3E	-0.1985
IL9	-0.5576
RPL31	-0.037625
LY9	1.1725
ATP2B3	0.725
KDELR2	0.472666666666667
TFCP2	-1.078375
NLRP12	-0.091125
FLJ45422	-0.028
TLE4	-0.5303
ZNF570	-0.553
FLJ43806	-0.3055
TLK2	-0.2175
CIR	0.05
MARS2	0.781
COL24A1	-0.234
SDF2L1	-0.649
HIBADH	0.160166666666667
IGFBP3	-2.04042857142857
C12orf23	0.7445
PSPC1	0.20725
C20orf43	-0.086
TRAV20	0.692
ARHGAP24	0.416375
KIAA1975	-1.159625
C1QA	3.7645
DNTT	-4.29966666666667
C10orf6	-0.105583333333333
C11orf41	0.08475
HNRPF	0.42275
COL11A1	6.95266666666667
UBAP2	0.648166666666667
CDKN2AIPNL	-0.908
C20orf174	5.32875
SPRED2	0.09075
PLA2G12A	0.09
ICEBERG	-2.2425
SCN10A	0.582
C11orf65	-0.438
GBP5	5.1235
PITPNC1	0.584
POU3F3	1.3915
NCOA7	-1.0605
LIN7C	-0.1705
LOC348840	-1.1645
NKX2-2	-1.658
ANKRD13D	-0.364125
LOC123688	-1.049
FUT2	0.8475
TAAR8	0.394
FZD4	-0.0255
PNMA3	-0.2235
OR4L1	0.3685
WIT1	-2.0745
EXOC3L	1.96025
ATPBD4	-0.6056
KRBA1	-1.5925
UBXD6	0.07125
HOXB7	-0.292928571428571
C7orf23	-0.365
UNQ338	-0.22475
STAB2	1.391
CDC20B	0.2815
IRF9	1.5595
CENTG1	1.56666666666667
TNPO2	-1.15525
MCPH1	0.42
BMS1P5	-1.568
SLC26A7	0.70125
HIST1H3J	-0.08125
C9orf3	0.0476
LBH	1.95775
MYO1D	0.870875
PTDSS2	-0.495
NFU1	-0.8605
DEPDC4	-1.00875
WNT7B	2.6646
GLP2R	-0.264333333333333
SETD4	-0.645
DYNLT3	-1.9685
FKBP11	-0.479333333333333
SESTD1	0.304
FLII	1.32275
RPS16	0.0108
CHPF	0.403666666666667
CSNK2A1	-0.112
SUMO1P1	-0.56525
FKBP6	-1.7505
ZNF214	-1.95833333333333
TWIST1	-0.430833333333333
DDX56	-0.185833333333333
TRAM1L1	0.2549
EPO	-2.92216666666667
MRPS18B	-0.552
ZNF682	-1.922
RPL14	-0.3725
MAFF	-0.34825
LOC51136	-1.282375
LY96	0.9535
DDX20	-0.47425
ABTB1	-0.0916666666666667
ARL5A	0.7261
CCT6A	-0.906
HEPACAM	-1.467
EHHADH	-1.36233333333333
RBAK	0.580166666666667
CGB1	0.185
ITGB5	0.0729
YIPF3	-0.1355
FKBP2	-0.229
NR1D1	-1.3337
TMEM110	0.444
NEK2	-1.38016666666667
PRAMEF8	-3.4565
C20orf52	-0.772166666666667
PCDHGA3	0.423
VWA3B	0.663333333333333
NDUFA5	-0.210125
THAP9	-0.14525
FLVCR2	0.9595
AP1S1	-0.813
SMAD6	-0.9875
SAV1	0.111125
SAT1	1.931875
ZNF251	-0.3395
ADAMTS7	0.778888888888889
RPP38	0.502
C1orf211	-1.197
YPEL2	0.6277
RBMS1	-0.22
ZNF445	-0.9652
NRXN2	0.0283333333333333
PGBD4	-0.16975
UGT2B28	5.49925
WBSCR16	-0.0838
NLRC3	0.534375
ASTL	0.00949999999999999
ST6GALNAC1	0.68525
ZADH2	0.176125
MLLT4	0.7865
ARL6	-0.658
MEF2C	1.3285
CBFA2T3	-0.499
AFF3	0.837357142857143
COG7	-0.236333333333333
MYB	-3.17983333333333
PLXNA3	0.597
XRCC2	-1.99683333333333
MMS19	-0.269375
ST8SIA5	-0.959625
CHPT1	0.673833333333333
KIAA1712	-0.26925
OR6X1	0.631
ACTR3	0.471
UGCG	0.366333333333333
OR4P4	0.0015
ZAP70	-1.67275
LPP	0.784375
ZNF485	0.57175
PTPRCAP	1.13525
IL12RB1	1.08725
ATRX	0.1492
CHST8	1.39875
C14orf109	0.9415
ARV1	0.30575
NMB	-0.753714285714286
COX5A	0.0678333333333333
EIF6	-0.3455
MPPED2	-0.485
SEMG1	-1.6985
CHRDL1	0.199
TRAF3IP2	1.2855
WNK2	-1.27516666666667
LILRA4	4.24316666666667
LAMA2	3.597
PXT1	-0.089
RLBP1	-2.8085
CD300C	1.576
SLTM	-0.478625
FLJ10404	-0.4930625
APOBEC3D	-1.39733333333333
RENBP	1.2135
ATXN7L1	0.275125
NID1	0.365
TUBGCP3	-0.854125
ITIH5	0.644388888888889
CCDC110	0.58775
C8A	-3.485
MGC87042	-3.07375
HOXC13	1.2975
TFDP2	-1.97875
HCP5	1.7535
POLI	-0.585
UCN	-1.17766666666667
ZNF764	0.724666666666667
C8orf45	1.587
FHL3	0.517
SPATA5L1	-0.8245
MMRN2	3.778
NDST1	1.27683333333333
COL20A1	-0.3485
ZNF248	-0.594333333333333
PELP1	-0.713833333333333
MBL2	-2.7284
RNF41	0.864875
C5orf24	1.24775
THOC5	0.102125
SERINC3	-0.57475
RP11-151A6.2	1.0215
CDCP2	0.31925
HIST1H2AA	0.59475
C11orf75	1.655
FKBP7	-0.586
DDOST	-0.18325
GPNMB	1.47916666666667
TTF2	-0.661166666666667
KCNT1	0.0895
SLC39A14	-1.582625
NGRN	0.2242
GPR137B	1.88225
MECP2	0.246875
PSMA1	-0.52175
C16orf73	-4.74725
TMEM60	-0.337666666666667
CSN3	-0.07
NOS1	0.859
RAB7L1	0.314666666666667
YBX2	1.3245
KIAA1166	-0.874875
FUBP3	-0.778666666666667
ABCG1	0.7545
ACACA	0.380083333333333
ARL11	0.6513
ATOH1	-0.223
ODF1	0.4445
CREB3L3	-1.0355
TMEM127	1.60414285714286
DSCAML1	0.04925
PLN	3.58683333333333
LYPLA1	0.461833333333333
PRDM9	-2.37025
SASP	-0.406
PLUNC	0.3092
INTU	-0.8875
HISPPD1	0.011
LNPEP	1.20916666666667
YARS2	0.239833333333333
APCDD1L	-1.7595
ZCCHC4	-0.9247
FBXO22	-0.639833333333333
TTLL13	-0.526
ZNF669	0.0821666666666667
PTGDR	3.374
DDX27	-1.28375
KIAA0409	0.178666666666667
GJB6	-0.14625
ASB8	1.297
PLP2	0.331333333333333
MEPE	0.27475
OR10J5	-0.196
KRT222P	0.873
COQ7	0.997
C1orf101	0.41625
RERG	-0.2552
CHMP5	-0.661625
THAP11	-0.216375
ZNF43	-1.221
ZRANB3	-0.554833333333333
KRT13	-0.785875
MRPL19	-0.175625
RBBP9	-0.301
SPATA17	0.420125
BXDC5	-0.358666666666667
PAFAH1B1	-0.485583333333333
MAGEE1	0.366
OSTF1	0.7395
KIAA0323	-0.391666666666667
TXNDC13	0.1885
CNTN4	1.975375
LCE1B	0.825
UNQ501	0.32425
ZNF154	-0.542
C3orf64	0.083
SYT5	-0.472777777777778
PON1	-0.141
FLJ10357	-0.9745
ATP4A	-0.9325
GNPDA1	-0.558666666666667
MGAT1	1.33566666666667
C14orf121	-0.1295
SLC35B2	-0.13475
MIER3	0.359333333333333
CHEK1	-1.825625
ZNF8	-0.510166666666667
TXNDC1	-0.9235
CKB	-1.0841
RTN3	0.612785714285714
FZD2	-1.727
PART1	0.6274
PSMB6	-1.19575
PCDHB8	-0.8255
PHC3	0.4442
PPP1R8	-0.245
NOVA2	1.37816666666667
TNFRSF11B	-4.19625
GOLPH3	1.269
UBLCP1	-0.063
SUHW3	0.07925
TTLL1	0.32325
OPN4	0.235
OR13G1	0.2575
ZPBP2	0.4512
HSD17B11	-1.167125
C9orf50	-0.518
DHDDS	0.376714285714286
CTSW	2.43
NEFM	-2.90633333333333
MRPL28	-0.951
SYN1	0.3445
PIGV	0.305333333333333
ZIM2	-1.25975
APBB1	-0.828
SND1	-0.50125
C1orf123	-0.0718333333333333
CHD3	0.05075
BHLHB8	0.253
RNASE2	0.58
BCAP31	0.28325
SLC25A44	0.4735
CHD6	0.0446
PIB5PA	2.03061538461538
SELS	0.159625
LOC541471	-0.668375
FAT2	-0.9155
ZNF81	-0.6385
OR4C16	0.3015
FLJ10081	-0.1959
LRRC4	2.39375
CS	1.311
N4BP2	-0.432625
IGFBP7	1.471
ZNF318	-0.75975
NDNL2	0.122625
ZNF609	0.077
SIRT4	-0.318
EXOSC10	-0.926
ECE2	0.342090909090909
OVGP1	1.65875
GTPBP3	-0.898
PACS2	0.4884
C19orf36	-1.0025
ARL4C	0.4795
ATG4B	-0.58
UBQLNL	-0.53525
RHOXF2B	-3.422
PLEKHG2	-1.058
GALR1	-0.3245
AQP4	0.351
HDAC7A	-0.6705
DCUN1D3	-0.0755
OR8A1	-0.0295
CCRN4L	0.2585
CBR4	-0.567166666666667
KIFC1	-1.12066666666667
SLC7A14	-2.0246
LHX5	1.367
TRPC7	0.3155
LPXN	0.398
SERPINA1	-2.010875
RPS13	-0.3626
BPIL3	-0.6525
PRKAA1	-0.5765
FADS2	-1.6039
ENAH	-0.309
PRO1768	-0.496
APBA2BP	0.28175
LIPH	1.94133333333333
C3orf33	-0.8605
RCC2	0.1455
ALDH1A2	-2.9572
RNF103	1.523
AHCY	1.195875
ALG12	0.858
CCL17	3.456
ZNF543	0.1495
ESRRG	1.0512
CNGA1	-0.22225
RDH5	-1.25283333333333
OTX1	0.1022
PTGFR	-0.6935
CDR2	0.339875
SELE	3.47375
NLGN2	-0.9295
EXOSC9	-1.1125
ZNF566	-0.054
KLRC2	-4.8695
GPR12	1.838
KIAA0196	0.4335
PDRG1	-0.496
SSR3	-0.672428571428571
MSI1	-0.695
CST9	-0.1335
CC2D1A	-0.225625
PLAGL1	-0.493944444444444
ZNF778	-0.574
RNF2	-1.098375
KLF6	0.9625
THBD	1.86466666666667
tcag7.1314	-0.07175
NR5A1	-0.388166666666667
ABCD2	0.29125
DNAJC7	-2.5195
CLEC4C	0.695
TM2D3	-0.11125
CCDC4	-0.971
PLAC2	1.23
DCD	6.044
FAAH	1.123
POLA1	-0.0111666666666666
TM7SF2	-0.007375
FLJ39822	-0.468833333333333
FLOT2	-0.4795
MAP4K1	0.302333333333333
SRP68	0.05025
C21orf74	0.4555
ARPC5	-0.16075
LOC126075	0.781
HECW2	1.033625
ZDHHC4	-2.07425
ANKRD42	1.0183
PDE9A	-0.650166666666667
ABCA8	-0.17625
NDUFS2	0.1975
UBR5	-0.785125
BTBD16	-3.36025
LOC554174	0.1295
ZNF20	-0.3145
KIAA1843	0.3465
WDR17	-1.633
C15orf33	-0.132
RNF113A	-0.6185
CAMKK1	0.1788
CLCN2	-1.82375
ANXA6	-1.959
LOC340069	0.363
EMID1	-0.723
DPM3	-0.761916666666667
ELA1	-0.572
SLC25A13	-0.1037
KRT24	-0.0607500000000001
SMPD1	0.584833333333333
TH	-0.241
COL6A2	0.316214285714286
ANKS1B	1.46725
GPR126	-0.3455
ZC3H12A	0.263666666666667
TMEM47	0.2685
C2orf51	-0.0925
C1orf88	0.439333333333333
HSF2BP	0.516
AKAP10	-0.15625
RPAP3	-0.1645
KLHDC8B	0.38625
STOM	1.5784
MUPCDH	-0.269285714285714
C10orf72	0.403142857142857
PLEKHA3	-0.0758333333333333
TCP11L1	-0.44375
CWF19L1	-0.105625
SPEF1	0.441307692307692
YSK4	0.392
ELN	1.7109
SAMD8	0.608
MPI	-1.42033333333333
MEPCE	0.4952
ABCC3	-0.875125
NANOGP1	-3.9
KCNK17	1.925875
HLA-DMB	4.91666666666667
RRAGA	0.70675
ANGEL1	-0.226
RBM32B	0.1545
CPN1	-3.269
MGC52282	-0.4643
HLA-A	1.474
OR9G4	0.4375
EDNRB	-1.25914285714286
SCD	-0.6745
C14orf80	-0.208333333333333
BAGE2	-0.643
RABL4	0.993166666666667
RCVRN	-0.1625
SHANK1	-0.058
NLRP7	-1.8535
CD226	2.308
STAT3	0.7515625
SYNJ2	-0.7992
TPCN2	0.161166666666667
WDR36	0.245166666666667
MBD4	1.3195
ROBO1	-1.22
ST3GAL6	-2.176
SLAMF8	3.19833333333333
ATN1	0.608166666666667
GPR141	0.72575
KRT36	-0.4165
TPH1	0.009
DDX52	-0.5995
ZSCAN29	0.27
TRPT1	0.212666666666667
DPEP3	0.64425
DENND4A	-1.050625
TSPAN16	0.734
PTCHD2	-0.27
LOC145814	-0.91125
CAP1	0.518333333333333
EIF5A2	-0.8924
NT5DC3	-0.951875
SEPT9	-0.59
SEZ6L2	-1.02525
EGFLAM	3.4115
VPS11	0.01925
NDUFB5	0.0676666666666667
CIDEA	2.9015
IER5L	0.46625
N6AMT1	0.9145
FAM83C	-1.40933333333333
OXR1	0.158416666666667
IRX1	-0.5255
DGKB	-0.362333333333333
GCN5L2	-2.13675
MIR16	0.911875
FBXW9	0.4425
WDR4	-1.0925
PDC	-0.7185
VPS33B	-0.11325
HEXB	-0.05625
FLJ32214	0.78075
TCEB3	0.01475
CRLF1	-2.15125
ABI3BP	1.435
C8orf22	-3.6475
PYCR1	0.70425
KIAA1706	-0.05825
CDK5R2	0.888
WAS	0.955
C12orf60	-1.09125
CCBL2	-0.29175
MADD	-0.0545
C5orf34	-1.2765
WDR42A	0.7643
KLF12	-0.27275
HSPA1A	0.43925
ITM2C	-1.152
DAPK2	0.849
LOC442590	-0.6635
SUMF2	0.00162500000000001
CENPA	-1.52230769230769
TMED5	-0.356875
CDH6	-0.594
BRP44	1.362
THG1L	0.45625
GABRA2	-3.6865
C14orf166	-0.22375
MYL1	-3.16883333333333
TNFSF18	1.101
PAP2D	-2.09883333333333
PPIB	0.056
KLHL4	-1.033
SFN	-2.09016666666667
CCDC127	0.03475
FRAP1	-0.7135
GOLGA5	0.865
SDCCAG1	-0.000499999999999987
