Hybridization REF	TCGA-D8-A142-01A-11R-A115-07
CDKL2	-0.31475
CTF8	-0.480916666666667
EPC1	1.5035
CYP4A11	0.321166666666667
THRSP	1.10783333333333
LELP1	0.0628333333333333
TES	2.071875
C17orf87	1.6365
FERD3L	0.035
SH3TC1	-0.5375
RAB36	0.838
CRYGB	-0.8495
GRIA3	1.5351
BHLHB9	1.334
C1QTNF9	0.29625
GOPC	0.234
PNPLA8	0.596
ZNF444	0.14525
FMO1	3.505
POLR3C	0.581
SLC35F3	-0.0925
SGCG	-2.74033333333333
DCDC2	-0.382833333333333
NANP	-0.15775
MGC23270	-0.706
BEX4	-1.10783333333333
HYDIN	0.1012
RPS6KB2	-0.10275
ADRM1	-0.460666666666667
BAT3	-0.0115
RAB31	0.9714375
SCGB2A1	0.843625
SLC6A14	2.379875
DDX4	-0.1125
PRRC1	0.644666666666667
AP3B2	-0.490333333333333
TRGV7	0.366833333333333
TMEM184B	1.843
ADPRHL1	-0.245333333333333
C21orf45	-1.1675
ARNTL	0.144125
AADAT	0.41475
CCL2	0.264833333333333
SNTB2	-0.0385
RGS9BP	1.4675
KPNA1	0.29675
TMEM41B	-1.02933333333333
S100A11	1.71591666666667
DOT1L	-1.1295
EFHC2	0.993
CLTC	0.2945
SRP9	0.354428571428571
ZNF521	0.95425
FAM26F	-0.12975
GPR88	0.376666666666667
COL13A1	0.7115
CHMP4B	0.6354
SIGLEC6	0.252666666666667
NFAM1	0.23975
PVRL2	-0.0197
ALKBH4	0.1485
CCDC93	1.243875
NXT1	0.35875
KCNK4	0.2075
TROAP	-1.96283333333333
KCNA10	0.187
CCDC114	0.281666666666667
RAN	-0.948583333333333
LMTK2	0.649
LOC400657	-0.6865
UFC1	1.07975
UBE1DC1	-0.54
EEF1A1	0.251
CHAC1	-0.208
HMGA2	-5.3819
B3GALTL	-0.4445
ING2	-0.061
C1orf109	-0.91325
INTS3	0.389625
ZNF558	0.3015
TRPM4	1.13833333333333
LTB4R	-1.408
ISYNA1	-0.7855
LSM7	-0.319
LRRC47	-0.314125
ZNF179	-1.86216666666667
EXDL1	-0.116333333333333
SLC4A10	-0.806875
ACSS2	-0.1545
COPS7B	-0.138
KIAA0040	2.12416666666667
C1orf95	-0.019
AP1GBP1	0.3355
OR9A2	0.152
FAM71C	0.188833333333333
RIN1	-2.36533333333333
ITGA4	-1.481125
DNAJC6	-0.648166666666667
CLOCK	1.087
SLC35A4	-0.0856666666666667
DSG4	0.37875
LOC26010	0.96575
NSUN2	-0.30675
TMEM86B	-0.9921
C14orf135	-0.743
KIFC3	-0.511666666666667
PHF5A	0.5155
NCAPH	-0.52675
STK11IP	0.0275
FLJ42953	1.412625
CCDC19	1.6405
ZNF329	-0.274
TAX1BP1	0.605666666666667
ZDHHC18	0.785833333333333
C10orf88	-0.2805
TMBIM4	0.3512
NMUR1	0.429
KIR2DS4	0.11625
C9orf90	0.07375
MGC87631	0.3
KDR	3.2625
ST3GAL2	-0.852875
RLN2	-2.1955
HPD	-3.42625
MOXD1	-2.12066666666667
PDGFRL	2.14466666666667
SMYD4	-1.05378571428571
FAM103A1	-0.598666666666667
MFAP4	-1.00383333333333
LOC285141	-0.506
TMEM45B	-0.898125
SMCR7L	-0.0179285714285714
GZMH	3.5655
CBLN1	-2.25083333333333
CNNM1	-0.69825
PHF17	-0.959083333333333
NUP98	-0.397916666666667
RMI1	-0.9235
PTPRS	-0.289125
ANKRD57	1.56
CLDN15	-0.533
OR51A2	-0.2595
GUCA2B	0.1405
DOCK9	1.62525
ITGB1BP1	0.1925
DLG2	-0.23675
BRAP	-0.26375
SESN3	3.02025
ZC3H7B	1.05325
FAM101A	3.76383333333333
FKSG24	-0.97575
ZYG11B	0.061375
RFC2	-0.39
SH2D3A	1.22816666666667
DVL3	0.843666666666667
ADFP	0.0541666666666667
KRIT1	-0.2825
SERTAD3	0.7005
LEFTY2	-3.15125
KRT27	0.0035
SCFD2	0.01625
MN1	-0.36425
RORA	1.28825
PTPRD	0.4745
PIAS2	-1.15616666666667
CYP4X1	0.278
FBXL15	-0.5675
MYH15	-0.0173333333333333
CRX	0.104833333333333
TBC1D13	0.255
SLC22A17	0.4285
PLK2	0.441333333333333
ARHGAP9	1.3625
EIF1B	-0.48925
C20orf185	-0.17925
DEFA7P	0.6475
PRIM1	-2.558
CRYAA	-1.6165
BACE1	1.10025
AGTRL1	0.883666666666667
ACAD9	0.0235
GRASP	0.49925
RBP4	-4.13533333333333
TFB2M	-0.31425
METTL9	0.0401
ATP5O	-0.6385
SP100	0.4141
CPSF1	-0.0268333333333333
S100A4	0.02375
LIME1	-1.11175
GPR137C	0.08575
OR2A2	0.8275
C2orf29	0.4235
NUP188	-0.258
SDPR	-1.34825
RAI1	0.4715
RPS20	0.0429
LAMB1	0.5235
ADM2	2.16033333333333
ZNF229	0.91675
DKFZp434K1815	-0.767125
EPN3	2.11033333333333
CLIC3	0.108
MEIG1	0.90575
HMGB4	0.12425
STARD10	0.6025
KLF8	4.29875
EPB41L2	0.373
JMJD6	0.92275
CTSL1	-0.166
GPR27	-0.985
ELAVL4	0.7815
MMP21	0.55
PPM1B	-0.53225
SUV39H1	-1.97425
AAMP	-0.2555
TUSC4	0.0756666666666667
MBD6	-0.672
KLK13	-0.791125
FMNL3	0.8255
TRIM13	0.07825
C15orf5	-0.70425
IQCF1	-0.39175
CACNG8	0.582
SLC35D3	0.00966666666666668
ZDHHC9	1.207
ODF3L1	-0.36425
C9orf86	-0.4233
TSEN2	-1.64275
C17orf64	0.04025
SEPX1	0.0515
TSPO	1.3235
SYMPK	-0.5205
ADORA1	2.248
TSPAN10	0.1765
SEMA6C	2.09533333333333
RTTN	-1.0374
IL2	0.907666666666667
ARRDC3	0.396916666666667
TBPL1	-0.428
STX12	0.575
MRPL39	-0.737
OR8H3	0.059
IFIT5	0.233833333333333
CASC5	-1.387
FAM46A	-0.167
HPCAL1	-0.206875
CYLC1	-0.271
VGLL2	0.117571428571429
C20orf191	0.224
CDH1	1.87975
ITPA	0.12225
CCDC101	-0.65575
D15Wsu75e	0.14475
EDA	-0.81425
CREG1	-0.10775
OR7G2	0.5975
SAP18	0.329833333333333
IFIT1	0.40275
CALML3	1.82366666666667
FLJ37440	0.9615
FNDC5	-1.03
SERPINB6	-1.19307142857143
JUNB	1.1645
SYS1	1.399
SCN2A	2.60033333333333
ZKSCAN5	-0.4062
WNT7A	-0.099
TSHZ3	2.881
RNF148	0.2305
H6PD	0.128875
CAD	-1.07283333333333
ZNF449	0.997
DOCK10	-0.2745
FAIM2	0.223333333333333
HEXDC	-0.77175
PRB1	-0.26725
C14orf148	-0.0945
ETHE1	0.718
IRF5	0.3354
GNMT	0.1015
MGC16291	-1.322
RPAIN	-0.504928571428571
CAGE1	0.5765
CNTNAP3	-3.0335
ACTR1B	0.11575
EEF1E1	-1.71525
MSX1	-0.149375
ESF1	0.0254
HSPC171	-0.1755
MRPL2	1.07083333333333
RDH12	-0.312666666666667
CELP	0.07
METRNL	0.274
C10orf116	1.287
C19orf48	-1.67425
ZNF346	-0.494
NCR1	-1.6505
C10orf64	0.405
CD52	1.12275
VPS18	0.3375
AP4S1	-0.487666666666667
NPBWR1	0.2485
TPK1	1.24375
UBA52	-0.934333333333333
RIPK1	0.8515
CPNE3	1.05
HSPC159	1.844125
C8orf38	0.10775
LRRC4B	-0.272
PARP10	0.2507
ANKRD50	1.312875
CXCL9	6.25125
FGF18	0.393545454545455
EIF2A	-0.577
SLC20A2	0.991333333333333
KIAA1549	0.6915
SPINT1	2.1915
ZNF584	-0.6605
CRBN	0.392833333333333
ABCF3	0.0483333333333333
NCBP1	-0.6225
PLA2G4F	0.179833333333333
PCDH10	-0.916875
TTC21A	0.067
C20orf144	0.081
FGFR1OP2	-0.561833333333333
SLC9A1	0.1901
CHRND	0.045
FOXF1	-1.45425
KIAA1467	-0.66975
TPO	-0.0575
LTF	2.07535714285714
DNAJB9	0.93225
MRPS27	-1.4705
bA16L21.2.1	-0.1515
WBP2	0.424166666666667
MRGPRX3	-1.93316666666667
PRPF18	2.0335
C10orf58	0.68625
SMOC1	-0.4251
ADAT3	-0.048
TMEM138	-0.36125
TMEM131	1.034125
TIMM8B	0.48675
MYH7	-0.6185
ST6GAL2	2.041125
KIF1C	1.35225
SUHW2	-1.3245
PAPSS1	2.67475
CABP2	-0.0805
HOXA4	1.34675
ELF2	0.2055
SEMA3D	1.5217
MC5R	0.7825
OGFR	-0.2795
FLJ30092	0.227666666666667
TGFA	-0.6252
MMP17	-0.33025
KIF15	-1.48975
CHIA	0.56175
CATSPER3	-0.4475
CEACAM7	1.05633333333333
PADI2	3.43175
HOXA9	1.06933333333333
LNX2	1.75733333333333
TMEM144	0.86925
HIF1AN	-0.1075
METTL7A	-1.4631
C6orf165	2.5115
KIAA1468	0.1835
DSG3	1.5065
ZNF180	0.0716666666666667
EIF4E3	0.72625
SLC46A1	0.79975
DKK1	-4.20366666666667
ZNF205	0.478
LOC162073	1.14327777777778
COX7A1	4.315
MAGEA1	0.7375
NEDD8	-0.444
KLHDC5	-0.0212777777777778
C3orf19	0.186666666666667
MRPS2	-1.264
POLR3H	0.397428571428571
ABHD11	1.0244
TMEM17	1.39325
PAIP2B	-0.9915
MAT1A	-1.88025
LGI3	0.26175
THUMPD2	-0.44825
TKTL2	-0.22225
XAGE3	-0.212333333333333
CALM3	0.551166666666667
C6orf136	-0.267833333333333
KCNC4	0.656166666666667
RGS9	-0.158166666666667
ACIN1	-0.5875
SPATS1	0.066
XKR8	-0.1995
FAM84A	2.9935
MS4A7	4.30209090909091
AGXT2L2	-0.25625
OR1F1	-0.1335
SMAP1L	-0.484416666666667
IPO11	-0.053
ZC3H11A	-0.0760625
C1orf151	0.500375
RNASEH2A	-1.36275
CCR10	-1.1345
TXNDC11	0.460416666666667
TMEM112	0.324375
MAP1B	1.19428571428571
NVL	-0.09075
PKM2	-1.2338
ARC	-1.05475
NUP54	-0.505
PPFIBP2	2.07633333333333
STAT2	0.55125
PTAFR	1.92216666666667
ROBO2	-0.667875
RNF40	-0.131
CCDC135	-0.4435
IFT81	-0.4076
MORF4	-0.50875
TM7SF3	0.12675
OR10H3	0.3265
ABP1	0.182875
CHRD	0.3405
PLEKHA8	0.695
NCALD	3.82333333333333
OR5AK2	0.29025
ACCN1	-0.0426666666666667
SLITRK1	-0.32325
ARMET	0.76775
C9orf52	1.23475
REEP4	-0.60325
MTSS1	2.485625
ADH1B	1.2745
DLD	-0.03025
CDK5	-0.854
PPFIA1	0.233375
WFDC3	1.0205
DNAJB12	0.0386428571428571
RANGRF	-0.466
MLANA	-4.81775
AMY2B	1.12675
KIAA0319	-1.684125
RPS7	-0.306
JAK3	0.1795
ARFGEF1	1.3895
CXCL5	0.844416666666667
TRAPPC4	0.06075
CETN2	0.9965
HSPC111	-0.96225
RHOBTB3	-1.8492
PHLPP	-0.4
RGS10	0.43175
TMEM58	0.26325
CHERP	-0.174
HSP90AB3P	1.5875
FSTL3	-0.686666666666667
PEX11A	-0.8035
OR5V1	0.544
FCN3	2.519
PTPN3	1.042375
NPTX1	-5.24
C21orf84	0.07125
C11orf51	-0.205125
ZBED2	2.08
FLJ90757	1.2575
NPY2R	1.34
PLD3	1.1135
SYT17	-0.3795
SGSM2	-0.253
OR1A2	0.41575
FOXP1	0.143
SLC5A1	5.237
POFUT1	-0.7021
EPHB6	-2.68483333333333
MYO1G	-1.55375
STAC	2.2603
KLHL17	-0.115166666666667
RGMA	1.5759
TJP2	0.8687
FAM114A1	0.751333333333333
SERINC1	0.69125
SLC9A8	-0.095375
PEX19	0.579
EDN2	2.79575
PSMD7	0.347111111111111
C3orf41	1.30675
UQCR	-0.102625
PPP1R3C	-1.834
LRP4	-2.05416666666667
TM2D1	-0.48275
TTC17	0.15675
C4BPB	-4.7375
CCL25	1.08975
ZNF253	-0.214833333333333
CHRNA9	-3.51925
SOX11	2.71
HIVEP3	0.5505
CGN	2.73883333333333
C3orf35	0.109125
PKD2L1	2.3795
SYVN1	0.449
PDE8B	-2.238875
LOC439951	0.146
LTC4S	1.32016666666667
MIF4GD	0.493833333333333
SMARCA2	1.0330625
TUBGCP6	-0.365
CABLES1	-0.03575
C16orf77	2.88383333333333
ZNF791	0.39975
FUT5	-1.0585
ADH6	-2.43183333333333
P4HB	1.0195
CLDND2	-1.7045
ALKBH8	0.30675
PLAC4	-2.178
F11R	1.61464285714286
MGC35295	0.0775
PDZD4	-0.2195
LOC389073	-0.19
FAM80B	-1.49566666666667
PSMB1	-0.476625
TXN	0.120333333333333
VIPR1	1.3708
WBSCR18	-0.2146
EXOSC6	-0.506833333333333
ACTA2	4.71366666666667
SP5	-4.30575
ANKRD1	-0.23675
DDR1	1.0404
ATP6V1D	0.3695
PTGS1	-0.663916666666667
RNF157	-1.67675
DCC	0.09425
SPAG7	-0.0885
FBXO18	1.322
UBE3C	-0.282
HOXC6	0.92875
LRP2BP	-0.490666666666667
MYST2	0.4355
PDSS2	-0.01025
ATE1	7.138
ARAF	0.11825
KLF10	0.663
PLA2G2E	0.3105
ASCL1	-0.757166666666667
TSNAXIP1	-0.025
FAM131B	0.06025
IFNA10	1.0715
NUP43	-1.34975
FAM44B	-0.966625
L1TD1	-5.67516666666667
NMD3	-0.8385
C18orf54	-0.8559
PHOSPHO1	-0.2675
RAG2	-1.5215
EMILIN3	-0.102
METTL3	-1.26175
VPS13C	-0.433
REXO2	1.0155
ANXA4	1.26175
CA1	-1.03225
DCP1B	-0.8135
TULP3	-0.6225
ATP2A2	-0.145428571428571
ATIC	-0.9215
ADAM15	0.43525
NPL	1.15583333333333
LGR4	-0.66575
UEVLD	0.0213333333333333
GAB1	1.56475
SNAI2	-0.207666666666667
ZGPAT	0.0866
SNF1LK	0.7135
DLEU1	-2.20375
UBE2Q1	1.005875
ZMYM6	-0.0219375
JPH3	0.36
FAM38A	-0.211416666666667
PXK	0.0361666666666667
DENND2D	2.0555
BAX	-0.338083333333333
CP	-2.07454545454545
RPL37	-0.4995
G6PC3	-0.15375
NCOA4	0.008
LRRC14	0.09275
GORASP1	1.041
FCHO2	0.827
CYP24A1	-3.2426
FXYD3	0.67725
SMARCAL1	0.351
ABCB8	-0.0918333333333333
CCDC44	-0.1945
PRDM7	-3.44725
USH1C	-1.7305
DNAH5	-0.119666666666667
SRF	1.82491666666667
MAL2	2.48033333333333
PGPEP1	-0.712916666666667
SIN3B	0.186
SEMA3C	-1.48283333333333
GRAMD3	3.111
FBXO10	0.428375
OR5D13	0.41
FLJ31818	0.312125
CACNA1I	-0.0175
S100A13	0.023
TP63	0.665785714285714
ANXA11	0.4954
WDR66	0.7305
CSF2RB	0.6435
IFI44	-0.23325
DACT1	2.928
ANKRD23	-0.538
ATP5G1	-0.846
C21orf70	-1.06316666666667
PPWD1	-1.4755
DNAJC13	0.24325
PAH	-6.025
PTCH2	0.3575
TRMU	-0.86975
CCDC9	1.094
USP3	-0.6805
DCLRE1C	1.2027
FAM55C	-0.41675
FRMD4B	1.5105
CYP2R1	-0.7915
RFPL1	0.4856
XPO5	1.68325
ARL6IP2	0.288
OSBPL5	0.66525
MMP9	3.94272727272727
KIAA0802	-0.943125
DHRS2	-4.0995
SGEF	1.853
TXNDC10	-0.7027
EXOC6	-0.213
RPS27	0.169666666666667
PNCK	0.115333333333333
FSTL1	0.2375
AACS	1.244
SLMAP	0.931333333333333
SAMD4A	0.8105
ABRA	0.36175
SMARCD3	0.2085
PKNOX2	-2.57966666666667
A4GNT	0.683
C9orf39	-0.238333333333333
RALYL	0.14875
MGC33556	-3.213
C10orf25	0.42
BBOX1	4.43825
NHEDC1	0.63675
XDH	2.4585
GCSH	-0.997
EDN1	2.47633333333333
MTERF	0.1975
CLK4	0.291625
ZNF799	0.565666666666667
KCNG1	-2.549625
CXCR4	3.86883333333333
PTPRR	-1.13025
IRAK1	-0.097625
LOC401397	0.2235
TMSB10	2.37807142857143
CXCL3	-2.6035
TMC4	1.3755
OR7A10	0.1925
STYK1	0.92075
CHRNA10	-0.51425
CCNI	0.88925
EP300	1.32185714285714
LOC165186	-0.633166666666667
HIC2	-2.244
SDR-O	-0.74
OR2W1	-0.1195
KCNA6	0.391
TRIM74	-0.95325
REEP6	-2.51175
ATP5G2	-1.204
ERG	1.139125
TMEM42	0.127
PARN	-0.0631666666666667
SOD2	-0.0109375
DIRAS1	0.650166666666667
PNPT1	0.28525
JOSD3	-0.80925
hCG_40738	1.6525
PDE1C	-0.4105
SEMA4D	0.240625
AGPAT1	0.135333333333333
NOSTRIN	-0.44625
MAP3K3	0.219666666666667
MAX	0.401785714285714
CAPS	4.20866666666667
SERPINA12	-0.099
OSBPL8	0.975375
RICS	1.8744
NR4A2	0.8825
PPCS	0.340166666666667
LONP1	-1.304
SCYL3	0.9005
HERC2P2	-1.196
FIBCD1	-0.4195
C15orf41	-0.52925
DMC1	-0.895666666666667
C20orf27	-1.012
RPS6KA5	-0.708
FAHD1	1.06133333333333
SLC12A4	-0.28175
BRCA1	-1.3815
GBL	0.24025
SLK	0.411666666666667
NUDT9P1	-1.357
NOXO1	2.612
USP52	-1.53
BAZ1B	-0.068625
SLCO2B1	3.111
BBS12	1.01666666666667
LRGUK	-1.01983333333333
TERF2IP	0.76425
COL1A1	5.4175
KIAA0090	-0.27675
GRK5	0.572
AP1S2	-0.8669
TMEM52	0.469333333333333
CA11	-0.4455
OR4A15	0.473833333333333
ACBD3	1.2281
SPAG11B	0.311625
PRDM2	1.1374
FOXP3	0.209
SMYD3	-0.0764
LOC389199	-0.0385
LGI2	1.32016666666667
NAPE-PLD	-0.5241
ANKRD6	1.5875
WDR45	0.0336666666666667
SHROOM1	-2.14175
PSCD3	1.457
PYY	0.2135
KCNC1	-2.276
ARHGEF9	1.0062
OR8J1	0.438
GPR55	0.0675
NS3BP	-0.5535
C10orf22	-0.04
NAT8L	-2.90525
DUSP4	-0.103666666666667
FOXM1	-1.87966666666667
GRAMD2	0.362
ZBTB48	-0.323333333333333
BUD31	0.016
PABPC5	-0.1485
CCDC41	-0.853
FBXO11	0.3425
C6orf148	-1.945
RFXAP	-0.9585
C6orf15	3.5295
CDK8	-0.0145
C6orf70	-0.2735
TESSP2	0.172
ALG2	-0.515
PPP1R3D	1.58075
TPM3	0.626444444444445
SYT13	-2.83025
EPB42	-0.726666666666667
CETN3	-1.30975
PRY	-0.2355
NTHL1	0.196833333333333
POLR2B	0.7015
RPS28	-0.593083333333333
P2RX3	0.24
LYZL4	1.30125
WBP4	-0.1127
PMM1	0.1115
C11orf79	0.0695
CBLL1	-0.84625
IL1F10	0.710833333333333
VAX2	1.029
SETDB1	0.2705
LRAP	-0.696666666666667
GCLM	-0.711
CPEB3	0.69275
PPM1A	0.0923125
INTS1	-0.02075
CAMTA1	1.35725
SAMSN1	-1.291
LOC158830	-0.945666666666667
GMPPA	0.347375
AIPL1	-0.49025
IL24	-0.125833333333333
BDKRB1	-2.1695
MLF1	0.8374
TAF12	-0.49075
ID1	-2.59775
THADA	-0.4345
PIK3CB	0.05425
OR4N5	0.7215
TBC1D17	-0.14
COX8A	-0.47575
CDCA4	-0.4665
C2orf44	-0.28
ZNF534	-1.191
IMMP1L	-0.9905
NIPSNAP3B	0.554875
FTMT	0.209
PWP2	-0.0925
MMP15	0.1954
DNAH11	-1.1125
MTMR14	-0.036625
DNAL4	1.83375
IPP	-0.872
TMEM59	0.0075
C1orf157	1.0885
RGS4	0.613666666666667
DDX18	0.629666666666667
SNX6	-0.22825
ZNHIT2	-0.338833333333333
NCDN	-0.236333333333333
FLJ33534	-0.58175
RAG1	-1.260875
OR4D10	0.427
PTPN5	-1.16016666666667
POMT1	0.649125
LRRC8A	0.8397
CYP1A1	-1.508
CAPN1	1.6685
DDHD2	-0.233875
GRIK2	0.0925
GNRHR	0.2045
PPBP	1.39925
HTR3A	-0.8395
SLITRK4	2.11675
ANKRD49	0.12725
BTF3	-1.2133
SARS	-0.377
C13orf18	1.245
CACNB1	-0.144428571428571
QKI	1.127
SETMAR	0.103875
MAN2B1	1.2715
EML3	-0.2815
ACADL	3.83
OFD1	0.11775
DEFB114	-0.436
CGA	-3.9929
PEX16	0.161333333333333
LRRC10	0.0435
GNG12	-1.912
C1orf152	0.119833333333333
CHRM1	0.3825
CD53	1.020125
DBH	-0.96825
TFAP2B	-1.5025
HIST1H2BJ	-1.56133333333333
FAM46D	0.1045
TMEM11	-0.0275
C3orf32	-3.3685
PCCB	-0.57775
IPO13	0.193
C6orf105	-3.36725
COMMD5	0.652
SUV420H1	0.6013
LTBR	0.89525
ARHGAP15	-0.51475
HDHD2	-0.6615
TDRKH	1.15433333333333
LOC401052	2.806
PSG4	0.93475
GNB4	0.622
SPATA4	-0.639
SLC9A3	-0.5825
OSBP	0.668333333333333
NBPF3	0.661416666666667
DOCK11	-0.8105
SLC39A5	-1.803
PRR5	0.4238
C10orf63	0.334125
SMTNL2	-1.5675
ADRA1A	0.43525
ASAH1	1.0439
DOM3Z	0.4028
GIPR	0.269333333333333
AHI1	-0.421
NADSYN1	0.0993333333333333
RGS14	-0.1186
IL18BP	0.9677
RTN4RL1	-1.77008333333333
ARMC6	-0.7705
PSMD5	-0.482666666666667
HK3	1.9993
OR4S1	0.536
RSU1	3.1801
MAD2L1	-1.34811111111111
EIF4A3	0.3245
DLEC1	-0.059
E4F1	-0.0403333333333333
CHMP2B	0.882
CAMSAP1	0.17525
RPS21	-0.543
ARID5A	0.285
UBE2N	-0.1374
IGSF8	1.52916666666667
MAGEB6	-2.2455
ACAD11	-1.1468
MGC4172	0.60225
LMO4	0.371
KLKB1	-0.16275
HP	-0.9915
HDAC3	-0.58175
SCHIP1	1.08
CLCA1	-0.2675
OLFML2A	1.14775
C1orf112	-0.28475
KIF19	1.11783333333333
HAPLN4	-0.0156
CXCR7	0.397666666666667
GOT2	-1.0456
RAB38	-0.942875
DCX	-1.27475
PPM1H	0.412833333333333
NFYC	-0.174333333333333
KIN	1.161125
ZNF228	1.1065
PLSCR4	1.55933333333333
HIG2	-0.43975
FAM79B	1.4135
C21orf86	-0.5537
KCNK10	0.4785
ZNF738	-1.260875
FSTL5	-0.9015
OR6A2	0.556
OTOA	0.5475
EXOC1	0.833875
AHRR	-2.462875
PDAP1	-0.530416666666667
C19orf6	-0.42575
ZAN	0.3625
LY6G6E	0.2595
EIF4E2	-0.2395
C20orf198	-0.68475
ZNF324	0.21425
CYP3A5	-3.33433333333333
ENTPD7	0.730833333333333
MBOAT5	-0.551833333333333
GJB5	-0.9815
TTC13	0.58375
S100Z	-1.214
KIAA0664	-0.00883333333333333
PDGFRB	2.32075
IL17D	-0.69225
OR56B4	0.3195
RDX	-0.130333333333333
SLC34A3	0.218
IL28B	0.2205
JUND	0.2725
CHRNB1	1.013125
CAMK2B	-1.2335
FETUB	-1.0295
CXorf23	1.251375
MRTO4	-1.2235
TTC3	1.0497
NDUFB8	-0.961333333333333
EDG2	-1.337
SEMA3G	1.12375
IL23A	-2.2945
GRHL1	2.8356
LOC441054	-0.6895
WDR65	0.15525
PSTK	-1.45725
STOML3	0.181166666666667
R3HDM2	0.0833999999999999
C5	-3.02625
SLC2A10	0.911333333333333
C3orf22	0.12725
PAQR3	-0.591153846153846
ANKRD26	0.528083333333333
HCRTR1	0.2135
LOC399947	-0.94825
PSD2	-1.08625
TIGD2	0.6065
SCRN1	-0.194
COQ10A	-1.40225
DDI2	0.0555
METTL7B	-0.780333333333333
UCN2	0.24725
FAM92A3	-0.51525
WDR16	-0.0345
ZNF511	-0.9625
ZMYM5	-1.47025
POLR3G	-2.69875
ZNF586	-0.405
C1orf49	0.4195
TANK	1.19616666666667
RCAN1	0.135166666666667
PELI3	1.12633333333333
LIMD2	0.65625
TMEM189	0.6775
NTN4	0.167375
LOC151300	0.123
CLEC2A	-1.446
GPR135	-0.89975
DPYSL4	0.5659
JAK2	0.313833333333333
TSHZ1	0.821666666666667
TM9SF4	-0.607125
ZNF264	0.725833333333333
SIRPG	1.347375
BICD1	0.86325
HERC6	0.104833333333333
METTL5	-0.569
CASP1	0.11125
PRRT1	-0.610166666666667
PLA2G4C	1.12083333333333
ICA1L	-0.290285714285714
TPTE2	0.227666666666667
OTUD7A	0.3345
AQP11	-1.40675
APOA2	-4.1584
KALRN	0.905777777777778
SECTM1	0.105916666666667
IFNAR1	0.3725
TALDO1	-0.4785
RAB11FIP4	0.0831666666666667
EIF5A	-0.7275
FAM49A	3.888
NEGR1	0.232
YTHDC2	-0.155
EHD2	-0.297375
NCF1	2.3947
SCRT2	0.0335
HOXA5	-0.1495
NUP133	0.015
FGF12	-0.6388125
SLMO2	-0.161875
SNTA1	0.308
CACNG2	0.27875
GCM1	0.375375
ELF1	0.532333333333333
TLR5	3.2405
TCFL5	-0.552166666666667
RBMY2FP	-1.361
LOC100125556	0.323125
FAM129B	0.426375
MAP3K7IP1	0.6195
NCK2	1.928
OXA1L	-1.3705
FMO9P	0.539
ZSCAN12	-0.12175
PSMD12	-0.290333333333333
HSCB	-0.671
CLDN10	-2.9205
MGC13053	-0.42025
HPCAL4	-0.8545
ASZ1	-0.276
MEX3D	0.118916666666667
NFAT5	-0.4704
CSPG4LYP1	-0.290833333333333
FBXO3	1.6065
DVL1	-0.0655
CMKLR1	2.08083333333333
TYMS	-2.65925
PEF1	0.62575
ZNF750	3.47016666666667
MCM5	-0.5743
MEGF11	-0.93225
KCNK7	0.009
PTP4A3	0.596
C1QTNF2	-1.6155
OR6S1	0.2415
FAM122B	-1.97175
ZNF551	-0.489625
HBQ1	-2.2
GEMIN6	-1.55225
ARSK	-0.643
RBP7	3.49616666666667
CPNE9	0.25925
DSC1	2.001
LOC730112	-0.278
MAP2K4	0.504375
HS3ST5	-1.689
EPB41L3	-0.63825
TEKT2	0.225
CDKN2B	2.38625
ZNF480	-1.13525
MAP3K6	0.5212
MAP6	1.698
HN1	1.3389
OR2L13	0.265833333333333
SLC16A11	0.357
FAM96A	-1.21825
APOL1	0.575
C5orf32	-0.10625
RTP1	-0.182833333333333
RNF175	-0.118125
ZBTB41	1.553875
AHCTF1	-0.0897
SAE2	-0.00499999999999999
ITGA2	0.800916666666667
MME	0.0318333333333333
CCDC14	-0.158
MAST4	-0.285571428571429
KRT33B	-0.3855
KCTD2	0.254166666666667
WDR26	0.504583333333333
MFI2	1.0865
NR4A3	0.432875
ARSA	2.03025
UNKL	0.433166666666667
SULT6B1	0.0895
CCNA2	-1.767
SOX15	-0.1975
PPAPDC1B	-0.367916666666667
C19orf44	-0.043
MCAT	0.235416666666667
ARID1B	0.6495
OR52N1	-0.1505
C12orf48	-1.04325
MAGI1	1.163875
NIPA2	-0.77825
GBX2	-1.159
RSHL3	0.17
RAVER1	0.03
C15orf17	0.00575
SLC30A2	1.945125
ZNF518	0.0845
PCYT1B	-1.3155
C10orf114	2.26575
EIF3H	0.770833333333333
SLC25A39	0.281833333333333
KIF1B	0.33425
AMOTL2	1.18875
C6orf120	0.038875
PSRC1	-1.13875
PLA2G10	-0.888875
KIF5C	-0.6935
MRPL37	-0.953
C17orf62	0.265333333333333
C9orf135	-0.1585
DUSP10	1.3166
CLCNKB	0.113
PSMA5	-0.723125
C8orf53	0.62225
AMPD3	0.322333333333333
PIAS1	-0.371
ADCYAP1R1	0.013
GYLTL1B	2.80525
CDH20	0.512333333333333
FBXO7	0.06625
TMEM134	0.529333333333333
FLJ14213	1.99166666666667
ZNF3	-0.08725
LRRFIP1	0.131625
CNOT2	0.0156666666666667
ABI3	2.54375
ALDH5A1	-1.995
HNT	3.0517
SERPINA4	-2.89075
TK2	0.245916666666667
STMN1	-0.860111111111111
GUCA2A	0.166666666666667
GALNT10	0.901571428571429
DPP6	-0.72075
C9orf93	-0.109125
PRELID2	-0.36
