Hybridization REF	TCGA-B6-A0I5-01A-11R-A034-07
ZNF214	1.84266666666667
TWIST1	0.129166666666667
DDX56	-1.46066666666667
TRAM1L1	0.3882
EPO	-1.97866666666667
MRPS18B	-0.0615
ZNF682	-0.366333333333333
RPL14	0.627166666666667
MAFF	-0.63725
LOC51136	-1.47475
LY96	0.05725
DDX20	0.16075
ABTB1	0.197333333333333
ARL5A	-0.0705
CCT6A	-0.8555
HEPACAM	-0.963833333333333
EHHADH	-1.68933333333333
RBAK	0.609666666666667
CGB1	-0.82725
ITGB5	-0.0517
YIPF3	-0.7995
FKBP2	0.7765
NR1D1	-0.4108
TMEM110	-0.9445
NEK2	-1.33433333333333
PRAMEF8	-2.53375
C20orf52	0.557333333333333
PCDHGA3	-0.488
VWA3B	0.30375
NDUFA5	0.00325
THAP9	-1.1575
FLVCR2	-0.453666666666667
AP1S1	-1.060375
SMAD6	-0.9085
SAV1	1.137
SAT1	1.28325
ZNF251	1.385
ADAMTS7	-0.0104
RPP38	0.317
C1orf211	-0.944
YPEL2	0.93355
RBMS1	-0.74675
ZNF445	-0.287
NRXN2	1.65166666666667
PGBD4	1.105
UGT2B28	0.4925
WBSCR16	-0.26
NLRC3	0.331875
ASTL	0.58075
ST6GALNAC1	-2.87225
ZADH2	-0.378875
MLLT4	0.520666666666667
ARL6	0.4265
MEF2C	1.3965
CBFA2T3	0.204
AFF3	0.876857142857143
COG7	0.612
MYB	0.239
PLXNA3	0.475
XRCC2	-1.62783333333333
MMS19	-0.8555
ST8SIA5	-0.833375
CHPT1	-1.40366666666667
KIAA1712	0.04525
OR6X1	0.255
ACTR3	-0.22925
UGCG	1.52533333333333
OR4P4	-1.516
ZAP70	-2.69775
LPP	1.769
ZNF485	-0.12125
PTPRCAP	0.15075
IL12RB1	0.49325
ATRX	-0.6961
CHST8	2.1245
C14orf109	-0.512
ARV1	0.2215
NMB	-0.9
COX5A	-0.144
EIF6	0.21325
MPPED2	-0.3905
SEMG1	-0.7365
CHRDL1	0.4
TRAF3IP2	0.03275
WNK2	-0.428125
LILRA4	1.84433333333333
LAMA2	2.593
PXT1	0.893
RLBP1	-2.642
CD300C	-0.14425
SLTM	-0.754125
FLJ10404	-0.273875
APOBEC3D	-2.08716666666667
RENBP	-0.542166666666667
ATXN7L1	0.8615
NID1	0.2155
TUBGCP3	-0.5315
ITIH5	0.193882352941176
CCDC110	1.42325
C8A	-1.581
MGC87042	-0.59675
HOXC13	2.42625
TFDP2	-1.7635
HCP5	0.678375
POLI	0.45025
UCN	0.411
ZNF764	0.8275
C8orf45	-0.346
FHL3	-0.604
SPATA5L1	-0.4275
MMRN2	2.47983333333333
NDST1	0.2935
COL20A1	0.224333333333333
ZNF248	-0.990166666666667
PELP1	0.282166666666667
MBL2	-1.8912
RNF41	-0.000625000000000029
C5orf24	1.159
THOC5	-0.563125
SERINC3	-0.680333333333333
RP11-151A6.2	0.013
CDCP2	0.0845
HIST1H2AA	-0.4475
C11orf75	0.2055
FKBP7	-0.21775
DDOST	-0.93325
GPNMB	-0.180333333333333
TTF2	-0.870666666666667
KCNT1	0.374833333333333
SLC39A14	-1.251625
NGRN	0.2713
GPR137B	1.31975
MECP2	0.4935
PSMA1	-0.5495
C16orf73	-4.716
TMEM60	0.125
CSN3	-0.0205
NOS1	0.879333333333333
RAB7L1	0.077
YBX2	0.335
KIAA1166	-0.065125
FUBP3	-1.09966666666667
ABCG1	1.4615
ACACA	-0.28
ARL11	0.4393
ATOH1	0.1225
ODF1	0.585666666666667
CREB3L3	-1.17016666666667
TMEM127	1.4615
DSCAML1	0.45325
PLN	1.95016666666667
LYPLA1	-1.4185
PRDM9	-1.1095
SASP	0.42575
PLUNC	0.289333333333333
INTU	0.7835
HISPPD1	-0.92075
LNPEP	-0.464833333333333
YARS2	-0.1535
APCDD1L	-0.3125
ZCCHC4	-0.8595
FBXO22	-0.776333333333333
TTLL13	-0.565
ZNF669	0.3955
PTGDR	2.4305
DDX27	0.12375
KIAA0409	-0.264333333333333
GJB6	0.594
ASB8	0.30625
PLP2	0.4085
MEPE	-0.44675
OR10J5	0.9725
KRT222P	0.73
COQ7	1.207
C1orf101	0.7895
RERG	2.2564
CHMP5	-0.50025
THAP11	-1.031375
ZNF43	-0.217333333333333
ZRANB3	-0.354166666666667
KRT13	0.176875
MRPL19	-0.54925
RBBP9	-0.354625
SPATA17	2.473375
BXDC5	-0.287166666666667
PAFAH1B1	-0.853416666666667
MAGEE1	0.7645
OSTF1	0.0115
KIAA0323	0.399083333333333
TXNDC13	0.9775
CNTN4	2.5195
LCE1B	-0.6565
UNQ501	0.74875
ZNF154	-0.31275
C3orf64	-0.2385
SYT5	0.3679
PON1	0.295666666666667
FLJ10357	-0.29125
ATP4A	-1.4715
GNPDA1	-0.9965
MGAT1	0.3445
C14orf121	0.99275
SLC35B2	-0.437
MIER3	0.351666666666667
CHEK1	-3.362875
ZNF8	0.393
TXNDC1	-1.229
CKB	-1.2488
RTN3	0.122642857142857
FZD2	-0.6575
PART1	-0.194125
PSMB6	-0.75675
PCDHB8	-0.562
PHC3	-0.0307
PPP1R8	0.326
NOVA2	1.15183333333333
TNFRSF11B	-2.958875
GOLPH3	0.217666666666667
UBLCP1	-0.5305
SUHW3	0.15725
TTLL1	0.82625
OPN4	0.9315
OR13G1	-0.762
ZPBP2	0.197666666666667
HSD17B11	-2.295875
C9orf50	0.562
DHDDS	-0.125785714285714
CTSW	0.0844
NEFM	0.355833333333333
MRPL28	-0.62425
SYN1	0.5115
PIGV	0.225166666666667
ZIM2	0.09725
APBB1	-0.263166666666667
SND1	-0.546
C1orf123	0.0931666666666667
CHD3	-0.81975
BHLHB8	0.9135
RNASE2	0.364166666666667
BCAP31	-0.365375
SLC25A44	0.732666666666667
CHD6	0.7507
PIB5PA	0.854230769230769
SELS	0.086
LOC541471	0.23625
FAT2	0.9855
ZNF81	-0.4665
OR4C16	0.5565
FLJ10081	-0.6758
LRRC4	2.68375
CS	-0.784666666666667
N4BP2	0.746875
IGFBP7	1.52975
ZNF318	-0.296416666666667
NDNL2	0.9655
ZNF609	1.498375
SIRT4	0.4945
EXOSC10	0.632
ECE2	-0.0186666666666667
OVGP1	2.02325
GTPBP3	0.4835
PACS2	0.6839
C19orf36	-0.3495
ARL4C	-1.08675
ATG4B	-0.494
UBQLNL	-0.59875
RHOXF2B	-3.3415
PLEKHG2	0.4145
GALR1	-0.9175
AQP4	-0.201666666666667
HDAC7A	0.672
DCUN1D3	1.27875
OR8A1	-0.5735
CCRN4L	1.036375
CBR4	-0.617833333333333
KIFC1	-1.40633333333333
SLC7A14	-1.68233333333333
LHX5	0.835
TRPC7	0.1295
LPXN	-0.45725
SERPINA1	0.0347500000000001
RPS13	-0.2247
BPIL3	-0.033
PRKAA1	-1.47675
FADS2	1.058
ENAH	0.894125
PRO1768	-0.9685
APBA2BP	-0.029
LIPH	1.467
C3orf33	-0.97925
RCC2	0.379857142857143
ALDH1A2	-2.6159
RNF103	1.46175
AHCY	0.537125
ALG12	1.192
CCL17	1.92625
ZNF543	1.14416666666667
ESRRG	1.012
CNGA1	1.117
RDH5	-0.215833333333333
OTX1	0.5888
PTGFR	-0.991
CDR2	-0.20575
SELE	3.8265
NLGN2	-0.454166666666667
EXOSC9	-0.8195
ZNF566	-0.0311666666666667
KLRC2	-3.64
GPR12	1.274
KIAA0196	-0.163
PDRG1	-0.557
SSR3	-0.292142857142857
MSI1	-0.5495
CST9	-0.135
CC2D1A	0.411125
PLAGL1	-0.0265555555555555
ZNF778	0.0625
RNF2	0.35725
KLF6	1.171
THBD	1.8235
tcag7.1314	1.0565
NR5A1	-0.023
ABCD2	-0.58325
DNAJC7	-0.638
CLEC4C	-1.235
TM2D3	-0.283875
CCDC4	0.111
PLAC2	1.30025
DCD	4.65
FAAH	0.694
POLA1	-0.379333333333333
TM7SF2	0.629
FLJ39822	-0.453666666666667
FLOT2	-0.368375
MAP4K1	-0.624833333333333
SRP68	-0.29825
C21orf74	0.8045
ARPC5	0.370625
LOC126075	1.7155
HECW2	-0.424625
ZDHHC4	-0.757
ANKRD42	2.6425
PDE9A	-0.622166666666667
ABCA8	0.10925
NDUFS2	-1.078
UBR5	-0.795625
BTBD16	-2.00175
LOC554174	-0.189
ZNF20	1.1285
KIAA1843	0.5875
WDR17	-0.1575
C15orf33	0.428
RNF113A	-0.525
CAMKK1	-0.3587
CLCN2	0.28725
ANXA6	-0.2495
LOC340069	1.2405
EMID1	0.08675
DPM3	0.571166666666667
ELA1	-0.081
SLC25A13	-0.1943
KRT24	0.11625
SMPD1	-1.18566666666667
TH	-0.01125
COL6A2	0.595071428571428
ANKS1B	0.72225
GPR126	-0.5307
ZC3H12A	0.679666666666667
TMEM47	-0.549166666666667
C2orf51	-0.421166666666667
C1orf88	4.13
HSF2BP	-0.2275
AKAP10	-0.43125
RPAP3	-1.342
KLHDC8B	-0.424125
STOM	1.1374
MUPCDH	0.13775
C10orf72	-0.12
PLEKHA3	-0.284666666666667
TCP11L1	-0.51025
CWF19L1	-0.325625
SPEF1	1.90830769230769
YSK4	0.864
ELN	1.5112
SAMD8	0.429666666666667
MPI	-0.442833333333333
MEPCE	0.5529
ABCC3	-0.90275
NANOGP1	-2.6725
KCNK17	2.2835
HLA-DMB	4.11733333333333
RRAGA	0.05625
ANGEL1	1.5295
RBM32B	-0.872
CPN1	-2.35625
MGC52282	0.4452
HLA-A	0.141
OR9G4	0.5455
EDNRB	-1.101375
SCD	-0.880357142857143
C14orf80	0.855833333333333
BAGE2	1.734
RABL4	1.27816666666667
RCVRN	0.4485
SHANK1	-1.003
NLRP7	-2.30375
CD226	0.36075
STAT3	1.1525
SYNJ2	-1.4414
TPCN2	0.6325
WDR36	-1.00025
MBD4	-0.3575
ROBO1	-0.9415
ST3GAL6	-3.53875
SLAMF8	2.00683333333333
ATN1	0.699
GPR141	0.24125
KRT36	0.7925
TPH1	0.1245
DDX52	0.779
ZSCAN29	0.924
TRPT1	0.328
DPEP3	0.548
DENND4A	-0.240125
TSPAN16	0.9805
PTCHD2	0.5265
LOC145814	-0.2625
CAP1	0.0601666666666667
EIF5A2	-0.9125
NT5DC3	-0.9645
SEPT9	-0.3405
SEZ6L2	-0.42075
EGFLAM	3.446
VPS11	0.318375
NDUFB5	-0.993833333333333
CIDEA	1.075
IER5L	1.68675
N6AMT1	0.63125
FAM83C	0.601
OXR1	1.58158333333333
IRX1	1.273
DGKB	-0.1675
GCN5L2	-1.2015
MIR16	0.89625
FBXW9	-0.88225
WDR4	-1.63566666666667
PDC	-0.0535
VPS33B	-0.211
HEXB	-1.684
FLJ32214	0.4165
TCEB3	-0.68425
CRLF1	-1.4635
ABI3BP	0.6755
C8orf22	-2.675
PYCR1	-1.2815
KIAA1706	1.21075
CDK5R2	0.994875
WAS	0.68
C12orf60	-0.1665
CCBL2	-0.46525
MADD	-0.6715
C5orf34	-1.6655
WDR42A	0.3416
KLF12	0.176375
HSPA1A	2.4055
ITM2C	-1.91216666666667
DAPK2	3.232
LOC442590	-0.2995
SUMF2	-0.490375
CENPA	-2.64630769230769
TMED5	-1.78975
CDH6	-0.2641
BRP44	0.703125
THG1L	0.07175
GABRA2	-1.8325
C14orf166	0.02175
MYL1	-1.8855
TNFSF18	-1.151
PAP2D	-0.130666666666667
PPIB	0.7095
KLHL4	-1.0745
SFN	0.195166666666667
CCDC127	0.66775
FRAP1	-0.478
GOLGA5	0.69125
SDCCAG1	0.602375
MGC21675	0.829
C10orf95	0.02025
KIAA1345	1.12233333333333
C1orf163	-0.6745
LACE1	0.377666666666667
OR10K2	0.1585
CENPN	-2.35692
TMED2	-1.3955
UGT1A6	-0.745
ANG	1.00425
U2AF1	-0.9315
CASC2	0.975
NMT2	-1.58033333333333
OSGEPL1	-0.437875
DFNB31	-0.8055
SLC6A20	-0.294625
DKC1	-0.90675
FXYD4	0.39
WDR64	-0.52875
MGC5590	0.915
CREBZF	-1.18833333333333
DAZ1	-0.088
PRPSAP1	-1.33575
GCHFR	-1.6225
TTC7A	-0.252875
LOC196993	0.31275
UBD	1.69383333333333
S100A1	-0.256375
RPL6	1.23816666666667
DNAJB6	0.7085
NAGS	0.6253
C2orf58	-0.4565
KERA	0.467
MT1X	-0.2191
UBE2B	-0.259
KEAP1	-0.07125
MST1	-2.486125
OMA1	0.467
ABLIM2	1.65325
BCL2L13	-0.0776666666666667
JAZF1	0.0491666666666667
TMEM63B	1.2875
S100A8	3.6441
ARFIP2	0.39075
UROS	-0.75025
KHDRBS2	-0.376
POLQ	-2.004875
SOAT1	-1.41475
SPAG4	-0.05975
MRPS30	-1.318
LOC494141	-0.96625
OR2T11	1.367
ORAOV1	-0.4914
ZNF184	-0.6885
TCEB3B	0.015
ADAM21	0.229
GDPD1	0.10525
SPINLW1	0.104
PRR14	0.553
KCTD9	0.4043
NUDT3	0.60525
KIAA1822	1.1341
HIST1H4K	2.31
DFNA5	-2.44575
GABPA	-0.70725
C14orf44	0.578
POLB	1.01975
PTAR1	-1.4145
SEC31A	1.219
TRIM58	0.71025
TAS2R14	-0.621
VPS8	-0.636625
H1F0	1.8795
PRKCB1	-2.506
UGT2A1	0.5995
TOR1B	-0.1765
LSS	-1.55558333333333
C2orf19	0.3675
HNRNPC	0.459857142857143
TMEM100	-2.11016666666667
LOC116349	-0.34225
OR51M1	0.7185
CCDC142	-0.105
ISG15	0.5300625
ZCCHC14	0.5095
CREBL2	0.6405
TGDS	-1.7235
DC2	-1.27025
CACNA2D3	-0.640357142857143
ZNF429	-0.52875
LYPD6	0.756833333333333
SUCLG1	-1.098
OR51I1	-0.075
MAGEH1	0.1665
PRPF40A	0.284
SMR3A	1.2665
SPINK2	-1.6235
THAP2	0.243375
NPY5R	-0.505
IRF4	-2.152625
SPESP1	-1.00133333333333
OR10S1	-0.301
DTD1	-0.14525
TUBE1	-1.66575
DDX19A	-0.841
PDPN	-0.71225
TMEM34	0.521916666666667
MGAM	0.23425
COL3A1	5.36588888888889
GFM2	-1.2433
OR5A2	0.034
PSG9	-0.2905
ARHGEF11	-0.0556666666666667
IVNS1ABP	-0.5338125
SIGIRR	1.76575
DUSP19	-0.479625
DNAJC14	-0.1717
ACSS1	-0.968625
IL1RAPL2	-0.516
C4orf30	-0.4055
SEPT4	1.60025
LANCL3	-1.2525
SPAG17	3.60683333333333
PRDX3	-1.916875
HNF1A	-0.338875
P4HA2	-0.225625
RFWD3	-1.01683333333333
MOV10	-0.66975
DNAJA5	0.743714285714286
LOC729440	-0.03
LOC200383	1.55025
SMC2	-2.76475
MIXL1	-0.5165
TMEM9	0.079
FAM86A	2.053
ZNF174	0.0914
MYH14	-0.0425
CCR8	0.41525
VPS37C	0.879166666666667
GPATCH1	1.20666666666667
B3GNT8	3.6195
TBX4	-0.559
CNR2	0.884666666666667
PCDH1	0.79425
C5orf29	3.20525
OCIAD2	1.04175
PLCG2	0.74575
KIAA0247	2.062375
HRH3	0.1527
CAPN13	5.222875
CCR1	-0.7559
MGC15523	-0.174055555555556
UVRAG	-0.3795
DNAJA2	-1.423
ITGA2B	-0.604166666666667
CLDN5	3.620375
PTPRN2	-2.23542857142857
ZNF512	-1.0395
PSAP	-1.23321428571429
CCDC140	-0.426
LRRC55	0.16275
CYP26C1	-0.391
C8orf47	-0.9795
LYN	0.42725
DUSP6	0.162333333333333
TGFB3	3.52666666666667
ELK1	-0.6264
PCDH11Y	0.530833333333333
HGD	-1.22775
C17orf58	0.05
MYO3A	0.4255
SERPINE2	-3.9905
AARSD1	-0.779125
C14orf73	-1.865
ADAM33	0.5445
ZNF491	0.1775
MAPK6	-1.47966666666667
TCN1	0.666
SLC24A6	0.888
UBE2R2	0.657
H1FNT	0.005
TATDN2	0.226333333333333
LILRB1	1.295
P2RY5	0.7675
NUCB2	0.36175
C2orf37	0.516
SNX27	1.72283333333333
MTA3	0.5055
FOXO4	0.786125
ID4	0.0153333333333333
SOX5	-1.92583333333333
PXMP3	-0.17775
OR52M1	0.748
SFT2D3	-0.206
INA	-2.3875
MCOLN1	0.1225
NFIX	-0.5143
CLEC14A	4.809
HIBCH	-1.0665
PLA2G5	0.98675
TIMM10	-0.751833333333333
MED17	-0.0891
COL4A4	0.453
TPP1	0.0605
GJA3	-0.625333333333333
TMPRSS5	-1.8025
AADACL3	0.1875
DNMBP	-1.1445
ENPP5	2.1205
NQO1	-1.6479
ZSCAN2	0.15775
SEC24C	-0.851833333333333
GTF2A1L	-0.5305
AXIN2	-0.5558
FAM33A	-1.21066666666667
C16orf13	0.54125
SPNS2	1.955
TAF1	0.63175
AP1G2	0.578166666666667
RBM42	0.273666666666667
HCN2	-0.582333333333333
EFHB	0.302
RUSC1	0.0826666666666667
GRIK5	1.3915
USP21	0.154
ATAD3C	0.89075
ORMDL2	1.443875
PRSS7	-2.42
PSAT1	-5.062
FLJ13195	-1.49983333333333
TBC1D1	-0.133166666666667
IFNG	0.522
OTOS	0.888333333333333
ZNF773	-0.980666666666667
EMD	-0.75025
RETN	0.09175
CCL8	2.4415
APH1A	-0.92
COX18	-0.118
GTF2IRD2	1.44375
CCDC82	-2.52291666666667
PAFAH2	0.5731
NPEPL1	-0.3494
RP11-114G1.1	-0.028
TP53INP1	1.573125
ZNF300	-2.03233333333333
FOXL2	-2.19475
LARP2	0.916916666666667
LATS1	-0.68625
HTR6	-0.569
SPOCK2	0.564666666666667
RNF144B	1.803
HTATIP2	-0.532625
MGC10334	0.42325
CENTA2	2.57433333333333
FGF2	-2.126
FXYD7	-0.28325
PHYHIPL	-1.389875
GPR34	1.388
DDX6	0.485333333333333
OR10W1	1.035
LHFPL1	-0.578
ZNF313	-0.203357142857143
VPS28	1.315
AP3M1	-1.1341
AKR1CL2	0.44125
TRAF4	-0.202875
OR2B11	1.1815
C19orf12	-0.126333333333333
AKAP9	0.213333333333333
C1orf62	-0.09925
SLC20A1	-1.3596
FAM112A	-0.39375
LDB2	0.15225
MRPS23	-2.01225
KLK5	2.7185
SPTB	-0.3162
EFEMP2	-0.0025
EFNB2	0.5315
PCM1	1.65885714285714
NMNAT3	1.071
TSG101	0.105666666666667
C8orf40	0.8095
NOB1	-1.526
ABHD3	-2.03575
GTF3C4	0.42225
PIGN	1.1915
GALNTL1	1.373
AEBP1	0.942
OR9Q1	1.0645
ANKRD2	0.875375
CCL28	0.08125
TRIM38	-0.279
TMCC1	-0.0259166666666667
SMG5	0.105
LRRC7	-0.5615
NCAPD2	-1.44516666666667
C6orf153	-0.717
C1orf74	-0.1325
OTUD6A	1.034
DCP2	-0.895666666666667
TMEM24	0.967
RPL18	-0.3065
TMEM177	0.0125
LRRC37A3	1.09625
C1D	-1.15466666666667
LDHC	1.47275
UBE4B	0.2665
NIT1	0.42525
BTN3A3	-0.07775
RASD1	2.792875
COMMD3	-0.188
SHFM1	1.174
BIRC8	0.1165
DUT	0.4145
C12orf51	1.669
LRRC59	-0.368833333333333
LY6H	0.10875
WDR22	1.08225
EDEM1	-0.302928571428571
ADH1A	1.8235
PANX2	-0.2065
CYP11B1	-0.29725
CDC73	-0.88375
GPR172A	0.545
GSTM3	0.361
KCNA5	0.307625
SERAC1	-0.171166666666667
NFATC2	-0.2805
ANAPC5	-0.7725
C15orf24	0.04975
NFATC2IP	-0.452583333333333
TNRC6C	-0.0846666666666667
MGC102966	0.20325
FGD5	0.527333333333333
MED9	0.47825
RAB13	1.59416666666667
C15orf49	0.884
CRYGS	0.2726
C12orf53	-0.3586
LOC283693	-0.4205
COX6B2	2.472
PHF14	-0.155125
FAM3A	-0.7465
RPL13	-0.3937
PRDX2	-0.5872
FLJ34047	-1.69925
PRMT3	-1.6575
KCTD19	-1.5885
TRIM10	0.133166666666667
MGC26597	0.2455
GCNT4	0.2215
GPRASP1	0.30925
CDKN1C	-0.26775
RHBDL2	0.9204
HSPH1	0.445
AQP1	3.836375
COL17A1	1.9164
GFAP	0.524375
CDC16	-0.98375
KIAA1614	-1.1745
C6orf118	3.36366666666667
ZSWIM5	0.44125
FAM83F	3.0875
LYNX1	1.5164375
SYNPR	-0.626666666666667
XG	3.4905
PRSS16	0.866875
KIF13B	2.08121428571429
PCDH9	-1.41225
HIST1H2AH	0.810833333333333
RBM18	-0.22425
ZNF626	0.472875
HEXIM2	0.757
ITFG1	-1.8235
TUBG2	-1.3255
SFRS7	-0.905583333333333
C9orf14	-0.256
EXTL1	-0.166
GBP3	2.21933333333333
WDR5	-1.322
RARG	0.611
MYO7A	-0.242375
CECR6	0.297
C13orf3	-1.42525
SFRS18	0.515625
ACVR1B	0.4825
PSMD1	-0.6726
C7orf31	0.0678
ILVBL	-0.572
IFNGR1	0.8745
RNF186	0.20575
NOL9	-0.055
MAGEL2	1.4055
SLC29A2	0.084
NHSL1	-0.8655
RBMX	-0.554
PSORS1C2	0.571125
RAD51L3	-0.37675
LCN6	0.2245
ORAI2	0.1725
BRUNOL6	0.5565
OR4K5	1.151
CDC123	-1.590875
MSLN	-1.51183333333333
WWTR1	-1.23066666666667
ZNF700	-0.998166666666667
COBL	0.21425
PPP1R16B	0.295125
GAS7	0.1261
MDN1	-1.212625
HAAO	1.0385
C9orf68	2.60575
TNFAIP2	0.791875
FOXN1	0.4815
hCG_2033311	0.798833333333333
ATP6V0D2	0.00450000000000004
RPL41	0.80575
SLC38A1	1.53125
ARHGAP6	-0.9725
ADAD2	-0.40575
PHF20L1	0.6608125
MCM3AP	0.171
ST3GAL3	-0.657333333333333
SNX1	0.155666666666667
ELF5	1.308
PARP3	-0.365375
RBM8A	0.00718750000000001
LINGO4	0.334
ITGA9	1.223
ZFR	-0.4675
ACSL6	-0.36325
FLJ20699	0.1592
DAOA	-0.02075
FABP4	3.56125
KCNB1	0.62625
CANX	-0.7985
SLC25A28	0.143833333333333
ADIPOR2	0.530375
ECHDC2	1.1875
SMA4	3.136
FRZB	2.038
PABPC1	0.968833333333333
DMRTB1	-0.0675
APOBEC3G	-0.98675
CATSPER2	0.0856666666666667
CUEDC1	0.903666666666667
STARD9	-0.354875
CLDN8	1.324875
LOC23117	-0.851136363636363
E2F6	-1.47011111111111
TMEM126B	-1.4445
DPY19L4	-0.27825
GIMAP5	3.38166666666667
NDUFA9	-1.6
FAM77C	1.4125
CTPS2	-0.47125
LOC51035	0.0265
WDSOF1	-0.66
EGLN3	-0.402125
PITX3	0.7045
OR52E8	-1.183
GRM4	0.5265
KLK1	-1.1605
GPM6B	-0.578875
RRAGD	-0.652166666666667
PAGE5	-2.63225
UCHL5	-1.42583333333333
ULK3	0.0361666666666667
AIM2	0.5275
PNO1	-1.48033333333333
OR2F2	0.517
GNAT2	-0.49
SIX1	0.16425
ST13	-1.24333333333333
ZBTB44	0.656875
TIMP2	0.2615
ZMAT4	1.431
GTF2IRD1	-0.633
ZNF19	0.122
ZNF714	-0.3645
RSC1A1	0.7465
C9orf80	-0.24525
PSMA8	-0.3066
TMEM141	0.56625
COX4I1	-0.920642857142857
CTAGE1	-0.4165
DTWD1	-1.006
HSD11B1	0.5645
KRT6B	4.99475
ARID4B	0.60625
LHFPL3	-0.07425
WWP2	-0.559333333333333
ZNF326	-0.508166666666667
RGPD1	-1.88
CTSH	0.903166666666667
FASTKD1	-1.006625
PAF1	0.6025
TTC9C	-0.24975
IFT57	0.507
PRSS36	-1.999
IL20RB	-2.528
ZNF592	0.714
DCTD	-1.1355
CFP	2.611
MFNG	-0.189875
JMJD2B	1.443
ALDH3B1	-0.834125
THSD4	2.6555
KCNJ5	1.77916666666667
LMNA	0.233166666666667
TBCD	-0.5695
ZNF250	1.25566666666667
CASQ2	1.74733333333333
PEG10	-1.48525
PRAME	-5.21713333333333
NP	0.96775
TRIM59	-0.212833333333333
ZNF12	0.1965
XTP3TPA	-1.48275
SIGLEC7	-0.1335
PANK4	-0.64425
FAM70A	-2.329
SNED1	0.3615
HIP1	1.548
RAET1E	0.446833333333333
AMAC1L2	1.863
AHNAK2	0.1565
TOE1	-1.0345
RECQL4	-0.21675
SPRYD3	0.9355
DPAGT1	-0.7765
MAGED2	0.2969
ANKRD55	-0.267333333333333
TRPS1	4.5685
DOK7	2.458
TFPI2	-3.663
GTF2H3	-0.338333333333333
CYP4F11	0.6195
LHX2	-3.05066666666667
ATG16L1	0.651166666666667
ASB12	0.177
C1orf116	1.49625
NF2	-0.1697
POM121	-0.1455
PHYHD1	3.5198
TXNDC17	0.765666666666667
DKFZp779O175	-0.902
NUP62	-0.212214285714286
MYO18B	-0.956
PRAMEF1	0.706
TCBA1	-0.017
TMEM168	0.839
FJX1	1.01
CLCF1	-0.22125
SEPN1	0.2855
IGSF2	-0.15275
NUDCD1	-0.654833333333333
TFF3	4.29133333333333
NDFIP1	0.473
CHCHD4	-0.3535
TNR	0.7675
CUTA	-0.260833333333333
USP44	-3.3945
DPP10	0.0865000000000001
IWS1	-0.559333333333333
PCGF1	-0.50975
SULT1C4	0.2945
NTF5	1.79225
PTPN13	1.47275
SSTR5	0.016
SFRP1	-1.6845
IDH3B	-1.34925
SUOX	1.11366666666667
TMCO5	0.06325
GOLT1B	-1.24725
MIB1	0.190142857142857
PCDHGB1	-0.4195
SUSD1	-1.7775
ICAM5	-2.0295
PAPOLB	0.0989999999999999
URM1	-0.2978
TMEM106B	0.0458333333333333
LRIG2	-0.5905
SLC27A5	0.578
CLIC6	7.1869
ZNF420	0.861666666666667
SCN9A	-1.3593
KIAA1909	1.40475
ELMOD1	-0.74675
PRKAG1	-0.86625
FAM64A	-1.76966666666667
EEF1G	-0.80485
SMAD5	1.193
INCENP	-1.0345
WASF2	-1.9075
GARS	-0.9084
CDK10	-1.4715
HLX	-0.484
MDM4	1.1745
ZNRF1	-1.236
HHATL	0.206333333333333
FAM21C	0.2418
HIST2H3C	-0.65775
PFDN2	1.29625
ZNF200	-0.766
NDN	-0.501
HBA2	-2.01
FBLN5	1.940875
PUM1	0.511071428571429
TNNT1	-0.389833333333333
C19orf59	-0.461666666666667
HNRPH2	-0.1125
RAB7A	-0.636833333333333
PMS2	-0.11725
BIRC3	-0.978833333333333
NRSN2	0.955375
OR52K2	0.644833333333333
SPOCK1	0.974857142857143
H2AFY	0.59625
RXRB	-1.27075
ZNF638	0.0156666666666667
ANKRD45	-0.24925
ACTN4	-0.118333333333333
FXC1	0.11325
EIF2B5	-1.04825
VPS33A	-0.1785
PINK1	0.11375
FAM106A	0.023
SKIP	0.8191875
GAPDHS	-0.81775
MUM1L1	2.65625
PSTPIP1	1.2975
CNTNAP1	-1.0563
CYP26A1	-2.56425
APOL2	0.0325
TACC2	0.70675
COX7A2L	-0.508928571428571
HSD17B1	1.1355625
ARRB2	-0.18575
SLC7A6	-0.5585
HSD17B10	-0.51125
RBJ	-0.1225
NUP155	-2.26975
MRPL10	-0.655833333333333
CYCS	-0.923833333333334
CCDC46	-0.516166666666667
TECTA	-1.8955
GNAL	-0.41875
LPO	-0.959
PEBP4	1.677
DDX11	-1.82975
C18orf12	1.015
TAF9B	-0.494
IMP4	0.316
RPA4	0.538833333333333
NDUFS1	-0.92025
UPK1A	0.874
ARRDC2	0.563333333333333
C18orf20	1.178
AES	0.0172857142857143
CD2BP2	-0.984
C16orf54	-1.405
UGT2B17	-0.947375
FGFR1	0.211590909090909
CEACAM6	2.7516
CHRM5	-0.004
CERK	-1.390625
AP3S2	0.828642857142857
ANKS4B	-1.6045
CLCNKA	0.208
ZNF208	-0.1715
HLA-DRB5	4.5115
CARKL	0.39675
GOT1	-0.4055
CASP6	0.057125
HOXA1	-0.435
RCL1	-0.43375
ZNF181	0.2515
RAB40B	0.4315
MRPL38	-0.00112500000000001
LRRN2	2.08775
C3orf25	0.448
OR5D14	0.5575
OR10AG1	1.2535
BET1L	0.6752
FRY	3.45275
AK3L1	0.4245
CSF3R	0.512833333333333
