Hybridization REF	TCGA-AO-A0J9-01A-11R-A034-07
RCAN1	-0.882333333333333
PELI3	0.993666666666667
LIMD2	0.380727272727273
TMEM189	0.1795
NTN4	1.077625
LOC151300	0.023
CLEC2A	null
GPR135	-0.0967142857142856
DPYSL4	-2.4043
JAK2	-0.2105
TSHZ1	1.30733333333333
TM9SF4	-0.346
ZNF264	0.844833333333333
SIRPG	1.352125
BICD1	-0.51475
HERC6	-0.757
METTL5	-0.589
CASP1	1.21525
PRRT1	0.447666666666667
PLA2G4C	1.82533333333333
ICA1L	-0.928909090909091
TPTE2	0.2195
OTUD7A	1.694
AQP11	-1.632
APOA2	-3.15955555555556
KALRN	-0.3934
SECTM1	1.04891666666667
IFNAR1	-0.7805
TALDO1	-0.49825
RAB11FIP4	0.271272727272727
EIF5A	-2.1155
FAM49A	2.4
NEGR1	0.0626666666666667
YTHDC2	0.056875
EHD2	0.2545
NCF1	1.0544
SCRT2	4.183
HOXA5	0.242166666666667
NUP133	-0.053
FGF12	0.2849375
SLMO2	-0.41925
SNTA1	0.292875
CACNG2	0.64225
GCM1	-0.120285714285714
ELF1	0.221
TLR5	2.82275
TCFL5	-0.732083333333333
RBMY2FP	-0.619
LOC100125556	-0.333125
FAM129B	1.33
MAP3K7IP1	-0.546428571428571
NCK2	-0.08
OXA1L	-1.34775
FMO9P	1.0405
ZSCAN12	-0.6245
PSMD12	-0.254083333333333
HSCB	-1.0925
CLDN10	-1.25825
MGC13053	-0.488666666666667
HPCAL4	-0.724166666666667
ASZ1	-0.535
MEX3D	1.28658333333333
NFAT5	0.1435
CSPG4LYP1	-1.90183333333333
FBXO3	-0.9881
DVL1	-1.00933333333333
CMKLR1	1.59033333333333
TYMS	-2.470375
PEF1	0.1645
ZNF750	0.0306666666666667
MCM5	-0.1138
MEGF11	-0.403333333333333
KCNK7	0.8625
PTP4A3	1.0225
C1QTNF2	-0.348333333333333
OR6S1	0.514
FAM122B	-0.49925
ZNF551	-0.712
HBQ1	-0.795
GEMIN6	0.80775
ARSK	-0.064
RBP7	4.76516666666667
CPNE9	0.095
DSC1	0.739
LOC730112	-0.47425
MAP2K4	0.9865
HS3ST5	-1.095
EPB41L3	0.217
TEKT2	0.98925
CDKN2B	0.427416666666667
ZNF480	0.042
MAP3K6	0.8277
MAP6	1.123
HN1	-0.3826
OR2L13	-0.793666666666667
SLC16A11	0.4595
FAM96A	-0.664
APOL1	-0.2295
C5orf32	1.504
RTP1	-0.283
RNF175	-1.507875
ZBTB41	0.792714285714286
AHCTF1	-0.1083
SAE2	-0.4395
ITGA2	0.300166666666667
MME	0.234
CCDC14	-0.331
MAST4	1.29564285714286
KRT33B	-0.65
KCTD2	-0.4126
WDR26	0.267416666666667
MFI2	-0.67775
NR4A3	-0.480125
ARSA	1.43475
UNKL	0.165666666666667
SULT6B1	0.103
CCNA2	-2.28083333333333
SOX15	1.326
PPAPDC1B	-0.47375
C19orf44	1.597
MCAT	0.814916666666667
ARID1B	0.94575
OR52N1	-1.244
C12orf48	-0.8305
MAGI1	-0.202875
NIPA2	-1.35575
GBX2	-2.67325
RSHL3	1.34933333333333
RAVER1	1.89933333333333
C15orf17	-2.595
SLC30A2	0.548125
ZNF518	-0.19325
PCYT1B	-1.31475
C10orf114	1.099
EIF3H	0.194
SLC25A39	-1.16283333333333
KIF1B	-1.472375
AMOTL2	0.95375
C6orf120	0.158714285714286
PSRC1	-1.99
PLA2G10	2.70775
KIF5C	1.20257142857143
MRPL37	-1.59
C17orf62	-0.592166666666667
C9orf135	-0.3176
DUSP10	0.6183
CLCNKB	-1.2785
PSMA5	-0.43375
C8orf53	0.7725
AMPD3	1.36683333333333
PIAS1	-0.11075
ADCYAP1R1	-0.739
GYLTL1B	0.12525
CDH20	1.31375
FBXO7	-0.80525
TMEM134	-0.141833333333333
FLJ14213	1.0062
ZNF3	-1.21525
LRRFIP1	0.344826086956522
CNOT2	1.16383333333333
ABI3	3.56175
ALDH5A1	-0.7336
HNT	2.6701
SERPINA4	-2.27425
TK2	0.3715
STMN1	-1.46877777777778
GUCA2A	0.0688333333333333
GALNT10	0.981
DPP6	-0.289842105263158
C9orf93	-0.91425
PRELID2	0.488875
STK39	1.109375
SFTPA1	-1.59775
CKS2	-0.899666666666667
RHO	-0.0959999999999999
C20orf135	0.28
XKR3	-4.242
CR1	-0.1402
RPS6KA2	0.621769230769231
C20orf112	0.0379999999999999
MRPL22	-0.19725
C4orf23	-0.0398333333333333
GADD45B	1.2135
KLHDC1	-1.244
C2orf48	-1.712
ZNF287	-0.5425
DAAM2	0.22375
DPPA2	-1.7542
TCTN3	0.114166666666667
DNAJB11	-0.0205
FPR1	4.0945
DEFB4	0.7725
PTCD2	-1.1437
SMOC2	6.191
CABP7	0.96975
SERPINB11	0.2975
MAGEF1	-1.00775
NDE1	-0.664333333333333
ITGA10	1.2255
FSHB	0.072
ANXA2	0.8665
HORMAD2	0.826333333333333
HLCS	-0.31775
MCF2L	1.44763636363636
FH	-0.65775
TBC1D24	0.846
KIAA1505	1.4915
LGALS2	0.5535
CNBD1	-0.398
SYNPO2L	0.01825
PTPN23	-0.224692307692308
C1orf183	0.5008
MAGEA8	-1.07625
DGCR8	-0.99025
GSR	-0.724
PAQR7	-0.87525
ZNF676	-2.5295
CACNA1C	0.3083
SP7	0.0495
PDCD6	-0.708
NRN1L	-0.784
BRI3BP	-0.418666666666667
KIAA1183	0.19075
ASB4	-0.410666666666667
CCL23	0.826888888888889
OBSL1	-1.140125
SLC12A7	-0.582416666666667
KIAA0240	2.22525
CD1B	-1.89716666666667
FCGR2A	0.552125
MDC1	-1.47575
HTR1A	0.4632
OCEL1	0.4655
ATP11B	-1.11533333333333
FBXO34	0.0935
PCDH12	3.05316666666667
RPE	-0.85425
C17orf74	0.9825
CSDC2	0.328333333333333
PET112L	-0.162
TMBIM1	-0.645875
P2RXL1	-1.26966666666667
TCHP	-0.72975
TRMT1	-0.209
F2RL2	0.2122
LRRC32	4.08883333333333
IMPG2	-1.1965
BGLAP	0.576
LOC493869	-0.9075
MRAS	3.27825
SLC35F5	-0.849
CBWD1	-2.1615
AXL	-2.890125
ATP2C2	0.3495
TELO2	-0.24175
PNPLA3	-1.1
PCDHB14	1.54575
CD276	0.327
KRT80	-1.672125
DUSP28	-0.6545
CSNK1E	-0.230083333333333
SRP14	0.0445
KCNQ4	0.773
KRT72	0.559
CCDC117	-0.574375
C6orf89	-0.622
TUBB2B	-0.853166666666667
RTN4IP1	-0.5735
CR1L	-1.99416666666667
CEND1	1.28914285714286
C12orf41	-1.88916666666667
RNF31	0.204
UBN1	0.253833333333333
C17orf32	-0.176375
SLC5A7	1.419
GPR92	-0.1675
ESAM	3.2498
CTNNA1	-0.0647272727272728
HRBL	-0.0139
CBX4	-0.7745
TMEM182	-1.54925
SH3TC2	-0.504
IL10	0.482833333333333
PXMP4	1.317
RNF167	-0.2412
PAK7	0.328833333333333
ETV3	-0.3605
ATPIF1	-0.168833333333333
LOC554207	-1.18225
OR8H1	1.208
WDFY3	0.421
DPM1	-1.92975
GPSM1	-3.0455
WDR92	-1.1361
LRP1	2.19116666666667
ANKH	-0.808875
THUMPD3	-2.345
POLR1B	-1.15025
OLFM4	1.3745
RAD9B	-0.727333333333333
TSPY2	-3.813
PAX6	-0.3186
SCG2	-1.948375
SLC17A6	0.70525
FMO3	2.13125
PADI4	0.286833333333333
TUBB4	-0.7733
NLK	-0.77325
POU4F3	-0.5475
SDF4	-0.70025
ITGBL1	3.009
NETO1	-1.61425
TAP2	0.1
ABBA-1	0.48675
GNAI1	0.75725
VPS4B	-1.957
NOPE	-0.8049
GALNT6	1.81183333333333
SESN1	-1.05375
GBE1	-0.726666666666667
CLASP1	0.6715
RASGEF1B	0.264
ACOT11	0.433846153846154
AFAP1	0.85825
OR2H2	0.76125
DPY19L2P1	-0.7285
DZIP1	-1.005
SEC22C	-1.06508333333333
GPR161	-0.216166666666667
RNF146	-0.2795
WDR74	-1.268125
GALP	2.074
PURA	1.60725
DNPEP	0.367833333333333
RP11-78J21.1	-2.29725
ERBB2	1.8835
FANCM	-0.48325
NEO1	1.10733333333333
DDX3Y	-3.1967
RPS3A	0.576
MXRA7	-0.183538461538462
LGALS3	0.638833333333333
GLT8D1	-0.511
CFL2	-0.513666666666667
UPB1	0.0673333333333333
NAP1L5	0.662
CLDN14	1.8365
DHX38	-1.2065
BTBD1	-1.17575
TARS2	0.1275
ABCF1	-1.06388888888889
FCF1	-0.837166666666667
LRRC49	0.8015
GUCY1B2	-0.465
C1orf177	-1.6418
SMARCA4	-1.86021428571429
LRP8	-2.7132
TAGLN3	-0.76925
MRPL14	-0.86425
TTRAP	0.1085
ZDHHC20	-0.58625
NFE2L3	-0.9275
KIAA1377	1.204875
PALMD	2.81988888888889
TMEM43	-0.04775
TTL	-1.080875
STAT5B	-1.06833333333333
SSB	-0.97625
OR10H5	-2.812
SLC22A13	-0.30175
AKAP3	0.0333333333333333
TIMM23	0.0488333333333333
OAS2	1.04191666666667
KIAA0423	-0.3695
TRIM11	0.798166666666667
GLIS3	1.00975
TMEM50B	-0.9035
ARHGEF4	-1.056
DEGS1	-0.915181818181818
TBL1XR1	0.219333333333333
G6PD	-1.7555
SP140	0.5775
MUC17	0.526444444444444
NUDC	-1.3445
DNAJC5B	0.827666666666667
SCARA3	-0.816
CPA3	3.8405
BCAT2	-0.270125
MFN1	-1.0685
NRG3	-0.103
SNX11	-0.1765
PLEKHH1	-1.662
GPR177	-0.920833333333334
HCFC2	0.4115
TCAP	-0.83875
MOCOS	-2.74025
C14orf93	0.9385
PRDM10	-0.492666666666667
SLC16A4	-0.466
SRGAP1	0.626166666666667
VIP	-0.108
DUSP27	-0.7068
LILRA1	0.5492
MC2R	-0.118
MGC24103	-0.54675
MBTD1	-0.6305
FUT11	-0.113166666666667
USP33	-0.0429999999999999
C15orf39	-0.7285
MAP3K12	0.760625
PAAF1	-1.9235
BARHL1	-1.8995
FLJ16165	0.73
PIWIL2	-3.2725
SYNE1	1.04245454545455
CMTM4	-0.09275
TSPYL1	-0.169111111111111
GUF1	0.0363333333333333
TMEM157	2.0585
WDR44	0.0915
HIST1H3C	-1.05975
DKFZp666G057	0.535
RNPEP	-1.005
GAS2L2	-0.515333333333333
ADH4	-3.235
GRPR	1.4065
FBXL17	3.4725
ZBTB10	0.4568
Gcom1	0.0455
HTRA1	2.1004
ZNF585A	-1.272
SLC26A2	0.3765
OTOP3	-0.303333333333333
WISP1	1.43855555555556
ATP2B4	0.0768333333333334
FLJ10769	-0.2655
CRAMP1L	-0.073625
CHST12	0.1485
RAB22A	-0.3118
TARDBP	-0.371071428571429
STAU1	-0.576
CRB3	1.46283333333333
MIG7	-0.941333333333333
CHMP1A	-0.739166666666667
ZNF160	-1.7405
B3GALT6	0.052375
BARX1	-1.14916666666667
C6orf167	-1.77725
NXNL1	0.266
DHX29	0.464428571428571
HADHB	-0.42125
PLXNB2	-0.00424999999999998
ILDR1	-1.69775
SLC15A3	4.1855
GAS2	-2.6632
C20orf69	-0.96475
NUMB	0.34625
TNIP1	0.042875
MESP1	1.60533333333333
PSKH1	-0.761333333333333
NSFL1C	-0.943375
RHOG	0.13275
HEY1	-1.21516666666667
KNG1	-1.73133333333333
ITGAX	2.66
LIN9	0.393333333333333
CANT1	-1.661625
XRN1	0.1105
CCDC96	1.376
HEATR6	-1.32966666666667
GNG7	-0.241833333333333
RUNX2	0.9424375
SOX1	1.419
FCRL5	-0.372333333333333
ZNF99	-1.260875
FAM9A	2.311
SNX22	0.563666666666667
MBNL3	-0.625333333333333
ODC1	-1.5108
ADORA2B	-1.58266666666667
NR2F6	-1.377
ZFYVE16	0.00838888888888885
SYNJ2BP	0.0867
POLE	-0.425714285714286
E2F2	-1.00325
THRA	0.521833333333333
PTGES2	-1.6895
HIP1R	1.26233333333333
TMUB1	-0.204666666666667
ENO3	-2.00325
RSPH10B	0.457
CXorf39	1.00871428571429
IRGC	-0.4505
GPR109B	1.395
FLJ13305	-1.004
LCE3A	-0.1455
TNFRSF18	-0.934166666666667
DET1	-0.13325
TRPM3	-0.168545454545455
C16orf79	-0.8225
FECH	-1.009
RAP2A	0.0406666666666667
CRIP1	2.72666666666667
AZIN1	-0.544428571428571
SLC7A7	4.14025
IL10RA	0.795
TMEM64	-2.616
CDC42EP4	0.5914
C16orf58	-0.0725
ARG2	-2.49725
POU5F1P4	-4.663
FAM62B	-0.8085
DNAH8	-2.30085714285714
ASH2L	-0.88475
TSLP	-1.788
CNTNAP5	-0.8078
TMEM16C	1.008
IFNA14	0.013
SLC1A3	2.042875
CABYR	0.568
BCL7B	-0.2083
NUDT13	-0.656333333333333
C13orf28	1.41
C1orf53	1.653
ARL6IP4	0.1078
RPL35A	0.09075
EMR3	0.7615
RAB40C	-0.641
SLC41A1	0.197833333333333
LRCH1	0.02475
LY6G5B	-2.1105
FAM124A	0.200230769230769
MGC10981	-2.4995
CLIP3	1.20411111111111
MAP4K2	-0.0946666666666666
CHIC1	-0.1245
SULF1	3.93866666666667
C20orf30	-0.0795714285714285
PRDM5	-0.7755
ELOVL1	-1.07825
C11orf48	-1.23
SLC39A10	-1.511
KCNV1	0.98
ACP1	-1.70966666666667
ZMYM2	-0.124875
B3GNT6	0.083
C9orf69	-0.392
C2orf15	0.42775
C20orf166	0.7495
HSP90AA6P	-2.3
EDG7	-1.1195
NEURL	1.835125
LPL	4.62316666666667
CLEC2D	-0.284285714285714
GRRP1	2.98966666666667
CD8B	-2.1037
HIST1H3D	-0.640833333333333
SLC6A12	0.827
FAM27L	-0.665
CD84	0.4886
RASA1	-0.957
PHKG1	0.712
MAGEA11	-3.5995
IMPA1	-2.1781
NPM3	-0.14925
RARRES1	4.007
SH3BP1	0.764625
B3GNTL1	-0.7445
ARPC5L	-1.67366666666667
KLHL26	-0.22125
SIM2	1.7135
GJC1	2.401
C20orf194	-0.06275
EXO1	-2.381
SLC2A2	-2.24166666666667
LOC285074	-1.1555
LRG1	0.972
KIRREL	-0.8765
PIK3R1	0.846857142857143
C4orf34	0.27625
MAF	-0.5355
ADCY4	4.58066666666667
ZMIZ2	1.7595
SLC46A3	-0.499166666666667
STAMBP	-0.707333333333333
CCDC16	0.424
MS4A12	1.0565
TCF20	0.23525
LRRC46	1.802
C20orf152	0.1375
MRPS6	-0.951125
ABCB11	-0.3805
KCNC2	1.48633333333333
CDH19	-0.799
C9orf123	-1.23166666666667
SSH3	0.12825
LDLRAD1	-0.948
CCBE1	-0.354666666666667
ZNF135	0.9745
TAAR1	-0.15
WFDC12	0.019
CCDC42	0.606
FLJ12529	-0.66775
PER1	-0.281666666666667
TIMM50	-0.0643333333333333
SMARCAD1	-0.1385
FAM26C	-0.3305
TP53TG3	-0.9385
SH3RF1	1.0738
LMCD1	2.865
GPR63	0.3245
FLJ21986	-0.6655
AIFM3	-1.713
MICAL1	0.473333333333333
BLZF1	0.325333333333333
IQCA	4.3085
PCDHGC3	0.4755
SAC	2.48933333333333
BCL6B	1.598
DDO	-1.3505
MARCO	3.96825
DCHS1	2.41033333333333
C1orf170	-0.4265
CD200R1	1.41783333333333
C22orf15	0.93
SEPT11	0.4485
ADNP	-0.161
UST	-0.3786
C13orf34	-0.793166666666667
RFFL	0.735142857142857
APBA3	-0.7865
C2orf60	-1.247875
CUTL1	0.9898
PMS1	-1.4635
ZNF689	-0.9115
EIF3E	-1.35216666666667
IL9	1.3072
RPL31	0.757625
LY9	1.0198
ATP2B3	0.1555
KDELR2	-0.106375
TFCP2	-0.863
NLRP12	-0.71625
FLJ45422	0.168
TLE4	-0.6283
ZNF570	-1.755
FLJ43806	-0.9355
TLK2	-0.59325
CIR	0.78825
MARS2	-5.6165
COL24A1	0.997
SDF2L1	-0.6565
HIBADH	-0.584
IGFBP3	-1.95521428571429
C12orf23	0.694
PSPC1	-0.40875
C20orf43	-0.8955
TRAV20	1.6395
ARHGAP24	-0.15675
KIAA1975	-1.22175
C1QA	4.3457
DNTT	-3.39883333333333
C10orf6	-0.36775
C11orf41	-0.263375
HNRPF	0.467875
COL11A1	7.59233333333333
UBAP2	-0.621333333333333
CDKN2AIPNL	-2.3315
C20orf174	3.384
SPRED2	-0.515
PLA2G12A	0.037
ICEBERG	-0.8578
SCN10A	0.841
C11orf65	-0.5395
GBP5	5.00925
PITPNC1	-1.43516666666667
POU3F3	3.3745
NCOA7	-0.539875
LIN7C	-1.0942
LOC348840	0.175
NKX2-2	-2.352
ANKRD13D	0.260625
LOC123688	-0.32475
FUT2	0.853
TAAR8	-3.4015
FZD4	0.0899166666666667
PNMA3	1.6344
OR4L1	-0.0325
WIT1	-2.46425
EXOC3L	1.63025
ATPBD4	-0.6484
KRBA1	-0.37825
UBXD6	-0.575
HOXB7	0.232142857142857
C7orf23	-0.5435
UNQ338	1.30825
STAB2	-0.369
CDC20B	-0.01625
IRF9	2.64
CENTG1	2.09783333333333
TNPO2	-1.81125
MCPH1	-1.705625
BMS1P5	-0.81425
SLC26A7	0.25075
HIST1H3J	1.998
C9orf3	0.0865
LBH	3.28225
MYO1D	0.234875
PTDSS2	0.14025
NFU1	0.45725
DEPDC4	-1.38375
WNT7B	-1.1433
GLP2R	0.4154
SETD4	-0.5868
DYNLT3	-0.7867
FKBP11	-0.479166666666667
SESTD1	0.385833333333333
FLII	-0.50725
RPS16	-0.3362
CHPF	-0.9435
CSNK2A1	-0.919833333333333
SUMO1P1	-1.3105
FKBP6	0.4435
ZNF214	-2.5812
TWIST1	1.01666666666667
DDX56	-1.7525
TRAM1L1	0.451666666666667
EPO	-1.92083333333333
MRPS18B	-0.34325
ZNF682	-0.269
RPL14	0.2825
MAFF	-1.8305
LOC51136	-1.41225
LY96	2.05725
DDX20	-0.149
ABTB1	0.721
ARL5A	-0.2892
CCT6A	-1.96275
HEPACAM	0.3856
EHHADH	-1.38166666666667
RBAK	-0.721
CGB1	-0.26825
ITGB5	0.5325
YIPF3	-0.632
FKBP2	-0.2665
NR1D1	-0.4903
TMEM110	-1.7635
NEK2	-1.57
PRAMEF8	-2.8745
C20orf52	-0.2095
PCDHGA3	0.439
VWA3B	-0.168
NDUFA5	-0.55775
THAP9	-1.17525
FLVCR2	-0.400833333333333
AP1S1	-2.062125
SMAD6	-0.44225
SAV1	0.86775
SAT1	1.125875
ZNF251	-0.456
ADAMTS7	1.0836
RPP38	-0.0225
C1orf211	-1.663
YPEL2	-0.212473684210526
RBMS1	0.47025
ZNF445	0.0764
NRXN2	1.39666666666667
PGBD4	-1.55675
UGT2B28	-2.89075
WBSCR16	-0.8424
NLRC3	0.5785
ASTL	-0.064
ST6GALNAC1	-1.383
ZADH2	0.291428571428571
MLLT4	-0.0916666666666667
ARL6	-0.5035
MEF2C	1.13725
CBFA2T3	0.687
AFF3	-0.00250000000000003
COG7	0.0858333333333333
MYB	0.00383333333333334
PLXNA3	0.6955
XRCC2	-2.22666666666667
MMS19	-0.99575
ST8SIA5	0.246857142857143
CHPT1	-0.954333333333333
KIAA1712	-0.95675
OR6X1	0.602
ACTR3	-1.15525
UGCG	0.892333333333333
OR4P4	0.4015
ZAP70	-1.96925
LPP	0.97275
ZNF485	-1.02833333333333
PTPRCAP	0.908
IL12RB1	-0.37
ATRX	-0.9052
CHST8	3.159375
C14orf109	-0.888
ARV1	0.14525
NMB	1.51842857142857
COX5A	-1.34283333333333
EIF6	-0.604
MPPED2	-0.2825
SEMG1	-1.0205
CHRDL1	1.722
TRAF3IP2	0.12975
WNK2	-1.53775
LILRA4	1.392
LAMA2	3.28875
PXT1	-0.0505
RLBP1	-0.9985
CD300C	-1.298
SLTM	-0.914375
FLJ10404	0.9850625
APOBEC3D	-2.657
RENBP	-0.0106666666666667
ATXN7L1	-0.6035
NID1	-0.121
TUBGCP3	-1.3035
ITIH5	2.80029411764706
CCDC110	0.369
C8A	-2.55925
MGC87042	-1.48775
HOXC13	2.315
TFDP2	-1.69525
HCP5	0.864375
POLI	0.53675
UCN	-0.450833333333333
ZNF764	0.3765
C8orf45	0.1325
FHL3	-0.174
SPATA5L1	-1.135
MMRN2	3.382
NDST1	-0.256166666666667
COL20A1	0.452833333333333
ZNF248	-0.788333333333333
PELP1	0.167666666666667
MBL2	-1.39316666666667
RNF41	-0.495625
C5orf24	0.866
THOC5	-0.912
SERINC3	-0.579916666666667
RP11-151A6.2	0.81775
CDCP2	1.68
HIST1H2AA	-0.872
C11orf75	0.618
FKBP7	-0.381
DDOST	-1.5105
GPNMB	1.9925
TTF2	-1.6535
KCNT1	0.532833333333333
SLC39A14	-0.659142857142857
NGRN	-0.7271
GPR137B	1.6125
MECP2	0.78225
PSMA1	-0.55975
C16orf73	-4.48366666666667
TMEM60	-0.8715
CSN3	4.282
NOS1	0.89
RAB7L1	-0.903833333333333
YBX2	1.848
KIAA1166	0.44375
FUBP3	-0.5225
ABCG1	2.1935
ACACA	-1.00958333333333
ARL11	-0.0174000000000001
ATOH1	-0.045
ODF1	0.944
CREB3L3	-0.389
TMEM127	0.614714285714286
DSCAML1	0.82
PLN	4.00233333333333
LYPLA1	-2.30441666666667
PRDM9	-1.14075
SASP	0.86
PLUNC	1.21816666666667
INTU	0.9995
HISPPD1	0.1445
LNPEP	-0.8634
YARS2	-0.536666666666667
APCDD1L	-1.189
ZCCHC4	-1.5143
FBXO22	-1.31533333333333
TTLL13	-2.932
ZNF669	-2.40883333333333
PTGDR	1.312
DDX27	-0.22875
KIAA0409	-0.782
GJB6	0.7025
ASB8	0.05375
PLP2	-0.4655
MEPE	0.19675
OR10J5	-0.5055
KRT222P	0.0903333333333334
COQ7	0.576666666666667
C1orf101	0.81925
RERG	3.6784
CHMP5	-0.174
THAP11	-1.06275
ZNF43	-0.7935
ZRANB3	-0.901666666666667
KRT13	-1.93728571428571
MRPL19	0.01775
RBBP9	0.05475
SPATA17	1.13157142857143
BXDC5	-0.0476666666666667
PAFAH1B1	-1.20725
MAGEE1	1.646
OSTF1	0.62025
KIAA0323	-0.699583333333333
TXNDC13	-0.347666666666667
CNTN4	1.0515
LCE1B	4.335
UNQ501	0.316
ZNF154	-1.43925
C3orf64	-0.79225
SYT5	0.612
PON1	0.711166666666667
FLJ10357	0.419875
ATP4A	0.338
GNPDA1	-0.970166666666667
MGAT1	0.996333333333333
C14orf121	0.1435
SLC35B2	-0.72225
MIER3	-1.2265
CHEK1	-2.8265
ZNF8	-0.585
TXNDC1	-0.820666666666667
CKB	-0.0559
RTN3	0.161714285714286
FZD2	1.05583333333333
PART1	-1.31516666666667
PSMB6	-1.30425
PCDHB8	0.345
PHC3	-0.464555555555556
PPP1R8	-0.256833333333333
NOVA2	1.96116666666667
TNFRSF11B	-3.780625
GOLPH3	0.991
UBLCP1	-0.20475
SUHW3	-0.467
TTLL1	0.897
OPN4	0.241
OR13G1	-0.663
ZPBP2	0.2608
HSD17B11	-0.35775
C9orf50	-0.0155
DHDDS	-0.257071428571429
CTSW	0.2264
NEFM	-1.2396
MRPL28	-0.692
SYN1	1.99383333333333
PIGV	-0.097
ZIM2	-1.29875
APBB1	-0.116333333333333
SND1	-0.75975
C1orf123	0.146
CHD3	-0.84025
BHLHB8	0.1285
RNASE2	-0.1774
BCAP31	-0.6425
SLC25A44	0.4935
CHD6	-0.0572
PIB5PA	0.87925
SELS	-1.079875
LOC541471	0.174875
FAT2	-0.687
ZNF81	1.319
OR4C16	-2.1725
FLJ10081	-0.7126
LRRC4	1.149
CS	-1.05316666666667
N4BP2	0.142875
IGFBP7	2.18525
ZNF318	-0.2745
NDNL2	0.606875
ZNF609	0.452125
SIRT4	0.00424999999999998
EXOSC10	-0.875
ECE2	0.0989166666666666
OVGP1	1.219
GTPBP3	-0.4955
PACS2	0.5683
C19orf36	-3.418
ARL4C	-1.575875
ATG4B	-0.611625
UBQLNL	0.2
RHOXF2B	-2.871
PLEKHG2	0.403
GALR1	0.1195
AQP4	0.775
HDAC7A	0.802333333333333
DCUN1D3	1.72225
OR8A1	0.7315
CCRN4L	-0.48025
CBR4	-1.33
KIFC1	-1.45883333333333
SLC7A14	-1.077
LHX5	null
TRPC7	-1.013
LPXN	0.31725
SERPINA1	-2.254
RPS13	-0.3794
BPIL3	0.0945
PRKAA1	-1.557
FADS2	-0.4672
ENAH	0.6574375
PRO1768	0.5775
APBA2BP	-0.42175
LIPH	0.175666666666667
C3orf33	-2.01025
RCC2	-0.515428571428571
ALDH1A2	-2.055875
RNF103	1.525
AHCY	-1.111375
ALG12	0.3835
CCL17	1.96325
ZNF543	1.12233333333333
ESRRG	1.36488888888889
CNGA1	2.011
RDH5	3.45733333333333
OTX1	0.2311
PTGFR	-1.48966666666667
CDR2	-0.5145
SELE	2.15075
NLGN2	-0.295
EXOSC9	-1.0495
ZNF566	-0.4584
KLRC2	-2.8995
GPR12	1.305
KIAA0196	-0.809
PDRG1	-0.8485
SSR3	-1.11928571428571
MSI1	0.528
CST9	0.0275
CC2D1A	0.05675
PLAGL1	-0.0140555555555556
ZNF778	-0.4065
RNF2	-0.04525
KLF6	-0.041
THBD	2.437
tcag7.1314	1.45075
NR5A1	0.455833333333333
ABCD2	0.282333333333333
DNAJC7	-2.10575
CLEC4C	0.048
TM2D3	-0.634125
CCDC4	-0.358
PLAC2	-1.16325
DCD	0.848
FAAH	0.284375
POLA1	-0.48
TM7SF2	-0.338125
FLJ39822	-0.683666666666667
FLOT2	-0.467625
MAP4K1	-0.634833333333333
SRP68	-0.115
C21orf74	0.984
ARPC5	0.6735
LOC126075	0.79525
HECW2	0.0500000000000001
ZDHHC4	-1.65975
ANKRD42	1.6109
PDE9A	-0.0143333333333333
ABCA8	-1.20125
NDUFS2	-2.37925
UBR5	-1.272
BTBD16	-2.008
LOC554174	-0.193
ZNF20	-1.347
KIAA1843	-0.267
WDR17	0.185833333333333
C15orf33	-0.295
RNF113A	-0.06875
CAMKK1	-0.4055
CLCN2	-1.9075
ANXA6	-0.8105
LOC340069	-1.4645
EMID1	0.266375
DPM3	-0.462083333333333
ELA1	0.0245
SLC25A13	-0.7695
KRT24	0.916666666666667
SMPD1	-0.630833333333333
TH	0.293
COL6A2	1.3215
ANKS1B	1.98525
GPR126	-2.9277
ZC3H12A	0.35
TMEM47	0.765333333333333
C2orf51	-0.419166666666667
C1orf88	2.7515
HSF2BP	-1.968
AKAP10	-1.23175
RPAP3	-0.9435
KLHDC8B	-0.0665
STOM	-0.3877
MUPCDH	0.367375
C10orf72	-1.53028571428571
PLEKHA3	-0.127
TCP11L1	0.0455
CWF19L1	-0.52375
SPEF1	1.7355
YSK4	0.255333333333333
ELN	2.2504
SAMD8	0.212333333333333
MPI	-1.929
MEPCE	-0.3348
ABCC3	-0.3645
NANOGP1	-1.861
KCNK17	-0.446166666666667
HLA-DMB	5.03783333333333
RRAGA	0.68525
ANGEL1	-1.067
RBM32B	1.1195
CPN1	-1.298
MGC52282	1.0034
HLA-A	1.254
OR9G4	-0.4225
EDNRB	0.103125
SCD	-0.997642857142857
C14orf80	-0.510666666666667
BAGE2	-1.5115
RABL4	0.649333333333333
RCVRN	null
SHANK1	0.9175
NLRP7	-1.47825
CD226	0.194
STAT3	0.13825
SYNJ2	-0.5235
TPCN2	-0.520333333333333
WDR36	-0.9745
MBD4	-0.07275
ROBO1	-0.885111111111111
ST3GAL6	-2.44925
SLAMF8	2.21233333333333
ATN1	1.91766666666667
GPR141	0.565666666666667
KRT36	1.2185
TPH1	0.821
DDX52	0.251
ZSCAN29	-0.0431666666666667
TRPT1	-0.299833333333333
DPEP3	0.630666666666667
DENND4A	-1.9465
TSPAN16	1.4425
PTCHD2	0.8855
LOC145814	-1.0415
CAP1	-0.364333333333333
EIF5A2	0.4906
NT5DC3	-1.624375
SEPT9	-0.781375
SEZ6L2	0.389875
EGFLAM	2.875
