Hybridization REF	TCGA-A2-A0D3-01A-11R-A115-07
SMOC1	-2.6124
ADAT3	0.771833333333333
TMEM138	-0.09425
TMEM131	0.883125
TIMM8B	-0.41075
MYH7	-0.149666666666667
ST6GAL2	0.451375
KIF1C	-0.2005
SUHW2	-0.575
PAPSS1	0.48425
CABP2	-0.105
HOXA4	-3.05775
ELF2	-0.0285
SEMA3D	-0.5709
MC5R	0.3645
OGFR	-0.051
FLJ30092	0.284333333333333
TGFA	-2.2798
MMP17	0.5105
KIF15	-4.487
CHIA	0.46125
CATSPER3	0.30275
CEACAM7	1.06258333333333
PADI2	1.294375
HOXA9	-1.068
LNX2	0.9475
TMEM144	2.99575
HIF1AN	0.312
METTL7A	-0.4695
C6orf165	3.50933333333333
KIAA1468	0.9075
DSG3	0.388
ZNF180	0.4425
EIF4E3	0.91125
SLC46A1	0.474125
DKK1	1.89383333333333
ZNF205	0.818666666666667
LOC162073	1.80527777777778
COX7A1	4.12375
MAGEA1	-5.53316666666667
NEDD8	-0.39025
KLHDC5	-0.215888888888889
C3orf19	0.5035
MRPS2	-0.56275
POLR3H	0.3685
ABHD11	1.3832
TMEM17	1.7785
PAIP2B	0.4524
MAT1A	-3.912
LGI3	-0.0025
THUMPD2	-0.31825
TKTL2	0.0573333333333333
XAGE3	-2.46516666666667
CALM3	-0.496166666666667
C6orf136	-0.7655
KCNC4	-0.329833333333333
RGS9	-0.1175
ACIN1	-0.710166666666667
SPATS1	0.495
XKR8	-0.27275
FAM84A	0.267916666666667
MS4A7	4.12309090909091
AGXT2L2	0.13225
OR1F1	0.0945
SMAP1L	-0.0520833333333333
IPO11	-0.232375
ZC3H11A	0.5220625
C1orf151	0.246125
RNASEH2A	-1.73
CCR10	-1.169
TXNDC11	0.663166666666667
TMEM112	0.98425
MAP1B	-2.42064285714286
NVL	0.91575
PKM2	-1.4824
ARC	0.20575
NUP54	-0.233
PPFIBP2	1.81333333333333
STAT2	0.40375
PTAFR	1.71816666666667
ROBO2	-0.389125
RNF40	0.943166666666667
CCDC135	0.592166666666667
IFT81	0.1756
MORF4	-1.111
TM7SF3	-0.271625
OR10H3	0.153
ABP1	-0.1095
CHRD	1.090125
PLEKHA8	0.122833333333333
NCALD	0.0944166666666667
OR5AK2	0.42175
ACCN1	-0.251833333333333
SLITRK1	-0.86375
ARMET	-0.49975
C9orf52	0.92875
REEP4	-0.51875
MTSS1	1.337125
ADH1B	2.07016666666667
DLD	-0.28425
CDK5	-0.5975
PPFIA1	-0.0995
WFDC3	0.32475
DNAJB12	0.982
RANGRF	-0.2245
MLANA	-4.7265
AMY2B	1.29225
KIAA0319	-2.2505
RPS7	-0.432
JAK3	-0.2531
ARFGEF1	1.54
CXCL5	0.66925
TRAPPC4	-0.79475
CETN2	1.162
HSPC111	-0.95
RHOBTB3	-3.3475
PHLPP	0.407
RGS10	0.5605
TMEM58	0.07125
CHERP	0.0165
HSP90AB3P	-0.6605
FSTL3	0.200833333333333
PEX11A	1.46125
OR5V1	0.412
FCN3	1.0985
PTPN3	0.394375
NPTX1	-4.728625
C21orf84	-0.9715
C11orf51	0.160625
ZBED2	1.57325
FLJ90757	0.576
NPY2R	0.831
PLD3	1.00125
SYT17	3.42183333333333
SGSM2	0.10325
OR1A2	0.03225
FOXP1	0.24675
SLC5A1	3.58725
POFUT1	-0.9629
EPHB6	-2.5132
MYO1G	-1.653
STAC	-2.3006
KLHL17	-0.448666666666667
RGMA	-0.1346
TJP2	-0.5542
FAM114A1	-0.6555
SERINC1	0.5005
SLC9A8	0.264
PEX19	1.15825
EDN2	2.55475
PSMD7	-1.43255555555556
C3orf41	-3.222
UQCR	0.098
PPP1R3C	-1.35125
LRP4	-3.22516666666667
TM2D1	-0.041
TTC17	0.2689375
C4BPB	-4.521875
CCL25	0.5435
ZNF253	0.571333333333333
CHRNA9	-2.96875
SOX11	-2.46975
HIVEP3	0.247
CGN	1.17925
C3orf35	0.167375
PKD2L1	2.2935
SYVN1	0.3015
PDE8B	-3.8635
LOC439951	0.67125
LTC4S	1.93866666666667
MIF4GD	0.8025
SMARCA2	0.8953125
TUBGCP6	-0.373166666666667
CABLES1	0.316125
C16orf77	0.752833333333333
ZNF791	1.35375
FUT5	1.3125
ADH6	-2.05616666666667
P4HB	-0.09075
CLDND2	-1.30575
ALKBH8	0.358
PLAC4	-2.5825
F11R	1.11742857142857
MGC35295	0.262666666666667
PDZD4	-0.0248333333333333
LOC389073	0.40475
FAM80B	-0.368333333333333
PSMB1	-1.04875
TXN	-0.539
VIPR1	1.1255
WBSCR18	0.1145
EXOSC6	-1.121
ACTA2	3.14133333333333
SP5	-4.11808333333333
ANKRD1	-2.9925
DDR1	1.6742
ATP6V1D	0.19825
PTGS1	-1.51658333333333
RNF157	-1.54975
DCC	0.54575
SPAG7	0.79575
FBXO18	0.34325
UBE3C	-0.2574
HOXC6	0.727
LRP2BP	0.344
MYST2	0.24975
PDSS2	0.39025
ATE1	-0.06425
ARAF	0.67875
KLF10	-0.1805
PLA2G2E	0.15525
ASCL1	-0.853666666666666
TSNAXIP1	2.4865
FAM131B	-0.214125
IFNA10	-2.15
NUP43	-0.954375
FAM44B	-0.316375
L1TD1	-4.46583333333333
NMD3	-1.44825
C18orf54	-2.4465
PHOSPHO1	0.3995
RAG2	-1.51
EMILIN3	-0.197
METTL3	-0.29375
VPS13C	0.803375
REXO2	-0.633
ANXA4	-0.016
CA1	-0.5645
DCP1B	0.3975
TULP3	-1.092
ATP2A2	-0.117071428571429
ATIC	-0.11325
ADAM15	0.879833333333333
NPL	0.338
LGR4	-2.122
UEVLD	1.0195
GAB1	0.5565
SNAI2	-1.1715
ZGPAT	-0.1354
SNF1LK	0.415
DLEU1	-1.511
UBE2Q1	1.019125
ZMYM6	0.386375
JPH3	-2.19966666666667
FAM38A	-0.572833333333333
PXK	-0.0663333333333333
DENND2D	2.81625
BAX	-0.460833333333333
CP	-4.23081818181818
RPL37	-0.1749
G6PC3	0.75625
NCOA4	0.384833333333333
LRRC14	0.56875
GORASP1	1.04925
FCHO2	1.224
CYP24A1	-2.9109
FXYD3	2.37575
SMARCAL1	0.5765
ABCB8	0.817166666666667
CCDC44	-0.475
PRDM7	-3.293
USH1C	-0.56725
DNAH5	3.01316666666667
SRF	0.0675
MAL2	2.3885
PGPEP1	0.133333333333333
SIN3B	-1.23175
SEMA3C	1.78133333333333
GRAMD3	1.066
FBXO10	-0.09725
OR5D13	null
FLJ31818	-0.651125
CACNA1I	0.433625
S100A13	0.912
TP63	0.65
ANXA11	0.3411
WDR66	1.3645
CSF2RB	0.1085
IFI44	-0.476
DACT1	0.519833333333333
ANKRD23	-1.892
ATP5G1	-0.540666666666667
C21orf70	-0.649
PPWD1	-1.09625
DNAJC13	0.45525
PAH	-3.33633333333333
PTCH2	0.215
TRMU	-1.224
CCDC9	0.808
USP3	0.4766
DCLRE1C	0.1927
FAM55C	-0.73575
FRMD4B	1.74525
CYP2R1	0.24225
RFPL1	-0.0487
XPO5	-0.72125
ARL6IP2	-1.7785
OSBPL5	1.949
MMP9	2.07272727272727
KIAA0802	-0.609875
DHRS2	-4.94083333333333
SGEF	2.954375
TXNDC10	-1.0683
EXOC6	0.48075
RPS27	1.162
PNCK	0.878833333333333
FSTL1	-1.473
AACS	0.333
SLMAP	0.474333333333333
SAMD4A	0.0679
ABRA	-0.0485
SMARCD3	0.299
PKNOX2	-2.5385
A4GNT	0.5055
C9orf39	-2.27966666666667
RALYL	-0.115
MGC33556	-2.218
C10orf25	-0.6415
BBOX1	3.0985
NHEDC1	0.61375
XDH	1.36775
GCSH	-1.9105
EDN1	1.306
MTERF	-0.24375
CLK4	0.6265
ZNF799	2.21983333333333
KCNG1	-1.38075
CXCR4	0.0515
PTPRR	-2.994
IRAK1	-1.204125
LOC401397	0.263
TMSB10	0.404285714285714
CXCL3	-2.9171
TMC4	3.31125
OR7A10	0.322
STYK1	0.58
CHRNA10	-0.3875
CCNI	1.21725
EP300	1.59107142857143
LOC165186	-0.346
HIC2	-4.16775
SDR-O	0.0155
OR2W1	0.399
KCNA6	-0.00349999999999999
TRIM74	-0.46825
REEP6	2.2565
ATP5G2	0.39975
ERG	0.23625
TMEM42	-0.24125
PARN	0.905833333333333
SOD2	-0.7811875
DIRAS1	-0.0348333333333333
PNPT1	-0.62025
JOSD3	-0.768
hCG_40738	-0.5915
PDE1C	-1.746
SEMA4D	-0.45175
AGPAT1	-0.4205
NOSTRIN	2.06025
MAP3K3	-1.04116666666667
MAX	0.665428571428571
CAPS	3.00483333333333
SERPINA12	0.4105
OSBPL8	-0.79575
RICS	2.4399
NR4A2	0.401666666666667
PPCS	1.4315
LONP1	-0.6335
SCYL3	2.8935
HERC2P2	-1.85366666666667
FIBCD1	-0.562
C15orf41	-0.644
DMC1	-1.80666666666667
C20orf27	-0.57925
RPS6KA5	1.3964
FAHD1	0.459833333333333
SLC12A4	-1.97975
BRCA1	-2.42741666666667
GBL	0.2835
SLK	0.194833333333333
NUDT9P1	-2.049
NOXO1	2.0805
USP52	-1.36175
BAZ1B	0.2565
SLCO2B1	2.2475
BBS12	0.6545
LRGUK	1.20483333333333
TERF2IP	-1.01
COL1A1	3.3645
KIAA0090	0.142875
GRK5	-1.026
AP1S2	-2.366
TMEM52	-0.161166666666667
CA11	-0.694875
OR4A15	0.406833333333333
ACBD3	1.3852
SPAG11B	0.99025
PRDM2	0.5221
FOXP3	0.289
SMYD3	-0.0956
LOC389199	0.5875
LGI2	0.387666666666667
NAPE-PLD	0.1252
ANKRD6	0.878
WDR45	0.226833333333333
SHROOM1	-0.497
PSCD3	-0.7905
PYY	0.722
KCNC1	-1.725
ARHGEF9	0.3138
OR8J1	0.304
GPR55	0.210833333333333
NS3BP	-1.115
C10orf22	0.451166666666667
NAT8L	-0.70475
DUSP4	0.106166666666667
FOXM1	-4.16916666666667
GRAMD2	1.9318
ZBTB48	0.429
BUD31	-0.683
PABPC5	0.588
CCDC41	-0.90625
FBXO11	-0.031
C6orf148	-0.883
RFXAP	-0.991
C6orf15	0.263833333333333
CDK8	-0.368666666666667
C6orf70	0.531125
TESSP2	0.2995
ALG2	0.61125
PPP1R3D	0.8115
TPM3	0.703944444444444
SYT13	-1.48825
EPB42	-0.413666666666667
CETN3	0.4615
PRY	0.1555
NTHL1	0.641666666666667
POLR2B	0.1045
RPS28	0.224416666666667
P2RX3	0.178
LYZL4	0.28375
WBP4	-0.1374
PMM1	-0.5975
C11orf79	0.3535
CBLL1	0.17125
IL1F10	-0.179
VAX2	-0.3595
SETDB1	1.18016666666667
LRAP	-0.277666666666667
GCLM	-0.9955
CPEB3	2.004
PPM1A	0.1786875
INTS1	-0.7415
CAMTA1	1.40658333333333
SAMSN1	-2.14625
LOC158830	-1.968
GMPPA	1.4565
AIPL1	0.03975
IL24	0.59375
BDKRB1	-2.75283333333333
MLF1	2.2328
TAF12	0.43975
ID1	-4.078
THADA	0.055375
PIK3CB	-0.25975
OR4N5	1.104
TBC1D17	-0.0248333333333333
COX8A	-0.55775
CDCA4	-0.94925
C2orf44	-0.79175
ZNF534	-0.39625
IMMP1L	0.40125
NIPSNAP3B	0.017375
FTMT	0.335875
PWP2	-0.746833333333333
MMP15	-0.9893
DNAH11	-0.57625
MTMR14	-0.02
DNAL4	2.00675
IPP	0.09425
TMEM59	0.27725
C1orf157	0.3965
RGS4	-1.49383333333333
DDX18	-0.2215
SNX6	-0.2325
ZNHIT2	0.666166666666667
NCDN	0.2105
FLJ33534	0.09075
RAG1	-1.78675
OR4D10	0.3035
PTPN5	0.192833333333333
POMT1	-0.15825
LRRC8A	-0.6707
CYP1A1	-0.74825
CAPN1	1.16466666666667
DDHD2	-0.022875
GRIK2	-0.23525
GNRHR	-0.368
PPBP	1.279
HTR3A	-0.5055
SLITRK4	-0.0125
ANKRD49	-0.1045
BTF3	-0.2959
SARS	-0.31175
C13orf18	-0.1395
CACNB1	-0.609285714285714
QKI	-0.707090909090909
SETMAR	0.86
MAN2B1	0.202666666666667
EML3	0.24625
ACADL	5.05933333333333
OFD1	0.884125
DEFB114	0.45
CGA	-4.14377777777778
PEX16	0.2195
LRRC10	-0.3385
GNG12	0.72
C1orf152	-0.724666666666667
CHRM1	0.321
CD53	0.15275
DBH	-0.25125
TFAP2B	4.8395
HIST1H2BJ	-0.3335
FAM46D	0.054
TMEM11	0.16975
C3orf32	-3.25175
PCCB	0.020625
IPO13	0.52325
C6orf105	-4.17375
COMMD5	0.711
SUV420H1	-0.2121
LTBR	0.412
ARHGAP15	-1.004625
HDHD2	0.075
TDRKH	0.314
LOC401052	1.012
PSG4	-0.67025
GNB4	0.1359
SPATA4	4.291
SLC9A3	-0.7085
OSBP	0.854333333333333
NBPF3	0.088
DOCK11	-1.088
SLC39A5	-1.1635
PRR5	0.6602
C10orf63	2.85375
SMTNL2	-1.85725
ADRA1A	1.1845
ASAH1	2.7725
DOM3Z	0.1158
GIPR	0.322666666666667
AHI1	0.671
NADSYN1	0.246
RGS14	0.4608
IL18BP	0.6629
RTN4RL1	2.18883333333333
ARMC6	-0.39175
PSMD5	-0.158166666666667
HK3	0.4398
OR4S1	-0.288
RSU1	1.304
MAD2L1	-3.45766666666667
EIF4A3	-0.3945
DLEC1	1.39283333333333
E4F1	0.1775
CHMP2B	0.6184
CAMSAP1	-0.24175
RPS21	-0.887333333333333
ARID5A	0.22825
UBE2N	-0.3341
IGSF8	1.31333333333333
MAGEB6	-0.93
ACAD11	-1.0602
MGC4172	-0.396
LMO4	-0.14225
KLKB1	0.076
HP	-1.005
HDAC3	-0.4515
SCHIP1	-1.3535
CLCA1	0.589
OLFML2A	0.323125
C1orf112	-0.58925
KIF19	0.78425
HAPLN4	-0.005
CXCR7	-1.49666666666667
GOT2	-0.8962
RAB38	-0.285625
DCX	-0.02075
PPM1H	0.181916666666667
NFYC	0.00216666666666665
KIN	-0.259375
ZNF228	1.56475
PLSCR4	1.19116666666667
HIG2	-0.41
FAM79B	6.17
C21orf86	-0.2291
KCNK10	0.343
ZNF738	-1.018125
FSTL5	-0.575
OR6A2	0.0625
OTOA	0.777
EXOC1	0.2765
AHRR	-3.65675
PDAP1	-1.69741666666667
C19orf6	-0.691125
ZAN	0.408
LY6G6E	0.118
EIF4E2	-1.43425
C20orf198	0.5035
ZNF324	0.39225
CYP3A5	-3.5204
ENTPD7	1.00566666666667
MBOAT5	0.7375
GJB5	2.4525
TTC13	0.442
S100Z	-1.17516666666667
KIAA0664	-0.143166666666667
PDGFRB	0.919916666666667
IL17D	-1.23275
OR56B4	-0.00700000000000001
RDX	-1.63666666666667
SLC34A3	0.4285
IL28B	0.2915
JUND	0.35475
CHRNB1	-0.265875
CAMK2B	-0.1445
FETUB	-0.48625
CXorf23	1.009375
MRTO4	-0.655875
TTC3	0.7332
NDUFB8	-0.6485
EDG2	-2.3025
SEMA3G	-0.10675
IL23A	-0.96175
GRHL1	0.7706
LOC441054	-1.9675
WDR65	1.58585714285714
PSTK	0.52175
STOML3	0.375
R3HDM2	0.2296
C5	-1.793
SLC2A10	0.609166666666667
C3orf22	0.1565
PAQR3	-1.00392307692308
ANKRD26	-0.754666666666667
HCRTR1	-0.336
LOC399947	-0.6585
PSD2	-0.83075
TIGD2	-0.8635
SCRN1	-2.489625
COQ10A	-0.58975
DDI2	0.242
METTL7B	-0.749166666666667
UCN2	0.446
FAM92A3	-0.51825
WDR16	1.75975
ZNF511	-0.197166666666667
ZMYM5	-0.562875
POLR3G	-3.1695
ZNF586	-0.2065
C1orf49	0.296666666666667
TANK	0.313833333333333
RCAN1	-0.443666666666667
PELI3	0.513833333333333
LIMD2	-0.277
TMEM189	-1.502
NTN4	1.009375
LOC151300	0.271
CLEC2A	-1.601
GPR135	-0.933375
DPYSL4	0.4516
JAK2	0.446166666666667
TSHZ1	0.853
TM9SF4	-0.528375
ZNF264	1.02216666666667
SIRPG	1.5815
BICD1	-1.09325
HERC6	-0.607666666666667
METTL5	-0.6325
CASP1	0.604
PRRT1	0.0211666666666667
PLA2G4C	2.26066666666667
ICA1L	-0.169214285714286
TPTE2	0.521666666666667
OTUD7A	0.914666666666667
AQP11	-0.65025
APOA2	-4.3387
KALRN	-1.0655
SECTM1	0.6155
IFNAR1	0.17725
TALDO1	-0.342
RAB11FIP4	0.359666666666667
EIF5A	-0.408
FAM49A	0.4805
NEGR1	-0.157
YTHDC2	0.109625
EHD2	-1.218
NCF1	1.6583
SCRT2	0.742
HOXA5	-2.185
NUP133	1.411
FGF12	-1.3541875
SLMO2	-0.880375
SNTA1	-2.2465
CACNG2	-0.0135
GCM1	0.41725
ELF1	1.46666666666667
TLR5	4.09225
TCFL5	-0.663916666666667
RBMY2FP	-0.5545
LOC100125556	1.275375
FAM129B	-0.0825
MAP3K7IP1	0.329625
NCK2	0.306
OXA1L	-0.433
FMO9P	1.012
ZSCAN12	0.286
PSMD12	-0.779916666666667
HSCB	0.69275
CLDN10	-2.43125
MGC13053	-0.178
HPCAL4	-0.420666666666667
ASZ1	-1.8795
MEX3D	-0.00649999999999999
NFAT5	-1.634
CSPG4LYP1	0.0485
FBXO3	0.2911
DVL1	-0.0485
CMKLR1	1.1915
TYMS	-5.549625
PEF1	1.01075
ZNF750	-0.0786666666666667
MCM5	-1.4749
MEGF11	-0.4315
KCNK7	-0.241
PTP4A3	0.628
C1QTNF2	-1.773
OR6S1	0.403
FAM122B	-0.994
ZNF551	-0.34475
HBQ1	-2.0225
GEMIN6	-0.372
ARSK	-0.016
RBP7	0.972333333333333
CPNE9	0.3235
DSC1	2.1035
LOC730112	-0.09275
MAP2K4	1.302875
HS3ST5	-1.9155
EPB41L3	-1.66025
TEKT2	2.16425
CDKN2B	0.122583333333333
ZNF480	-1.0635
MAP3K6	0.5759
MAP6	1.47466666666667
HN1	-0.5038
OR2L13	0.179
SLC16A11	0.6535
FAM96A	0.02175
APOL1	0.3565
C5orf32	0.00774999999999999
RTP1	-0.601
RNF175	-0.7305
ZBTB41	3.34275
AHCTF1	0.5897
SAE2	-1.4188
ITGA2	1.3035
MME	-2.00366666666667
CCDC14	-1.8895
MAST4	-0.135928571428571
KRT33B	-0.0695
KCTD2	0.149833333333333
WDR26	1.18108333333333
MFI2	-0.429625
NR4A3	-0.77125
ARSA	1.34475
UNKL	-0.1865
SULT6B1	0.0635
CCNA2	-4.37766666666667
SOX15	-0.202
PPAPDC1B	1.30116666666667
C19orf44	0.458
MCAT	1.00441666666667
ARID1B	0.41975
OR52N1	0.0985
C12orf48	-2.98925
MAGI1	0.348125
NIPA2	-0.774
GBX2	-1.548
RSHL3	1.27075
RAVER1	0.392166666666667
C15orf17	-0.177
SLC30A2	0.335
ZNF518	-0.1345
PCYT1B	-0.92
C10orf114	-1.52175
EIF3H	0.512083333333333
SLC25A39	-0.2225
KIF1B	-0.717
AMOTL2	0.12025
C6orf120	0.256125
PSRC1	-1.85325
PLA2G10	2.293625
KIF5C	-0.124875
MRPL37	-0.3745
C17orf62	0.0381666666666667
C9orf135	-1.3355
DUSP10	1.7146
CLCNKB	0.4425
PSMA5	-0.600875
C8orf53	0.62475
AMPD3	0.746166666666667
PIAS1	-0.26775
ADCYAP1R1	0.5935
GYLTL1B	0.37125
CDH20	-0.0318333333333333
FBXO7	0.30775
TMEM134	0.393333333333333
FLJ14213	0.576666666666667
ZNF3	0.2525
LRRFIP1	-0.106666666666667
CNOT2	0.454083333333333
ABI3	1.60425
ALDH5A1	0.461916666666667
HNT	1.7403
SERPINA4	-2.3245
TK2	0.0614166666666667
STMN1	-2.64177777777778
GUCA2A	0.0178333333333333
GALNT10	0.698142857142857
DPP6	-0.746736842105263
C9orf93	0.493125
PRELID2	-1.662125
STK39	1.09
SFTPA1	-1.0965
CKS2	-2.13877777777778
RHO	0.402375
C20orf135	-0.5475
XKR3	-1.8155
CR1	0.310625
RPS6KA2	0.724857142857143
C20orf112	0.41675
MRPL22	-0.36775
C4orf23	0.726666666666667
GADD45B	0.6905
KLHDC1	1.46516666666667
C2orf48	-1.6265
ZNF287	1.624
DAAM2	-2.2715
DPPA2	-2.74883333333333
TCTN3	0.382833333333333
DNAJB11	-1.3665
FPR1	3.199
DEFB4	0.1065
PTCD2	-1.0847
SMOC2	5.0095
CABP7	-0.287
SERPINB11	0.2605
MAGEF1	-0.081
NDE1	0.921
ITGA10	-0.0575
FSHB	-0.00850000000000001
ANXA2	0.31025
HORMAD2	0.40875
HLCS	0.42775
MCF2L	1.48466666666667
FH	0.058125
TBC1D24	0.57625
KIAA1505	2.38125
LGALS2	-0.3685
CNBD1	-0.3365
SYNPO2L	-0.319
PTPN23	0.488857142857143
C1orf183	-1.00416666666667
MAGEA8	-2.28225
DGCR8	-1.22275
GSR	0.2625
PAQR7	0.09175
ZNF676	0.1795
CACNA1C	-0.8252
SP7	0.586
PDCD6	0.011
NRN1L	-1.7565
BRI3BP	-0.826333333333333
KIAA1183	0.452
ASB4	-0.1965
CCL23	0.6311
OBSL1	-1.614875
SLC12A7	0.559166666666667
KIAA0240	1.0965
CD1B	-3.40916666666667
FCGR2A	0.97375
MDC1	-1.90225
HTR1A	0.248666666666667
OCEL1	0.56825
ATP11B	-1.6663125
FBXO34	0.348666666666667
PCDH12	2.6825
RPE	-1.00175
C17orf74	-0.014
CSDC2	0.6605
PET112L	0.08975
TMBIM1	-0.249375
P2RXL1	-0.2175
TCHP	-1.19675
TRMT1	-0.93
F2RL2	0.436583333333333
LRRC32	2.35966666666667
IMPG2	0.3555
BGLAP	1.3
LOC493869	-0.37175
MRAS	0.154125
SLC35F5	0.729
CBWD1	0.6805
AXL	-2.525375
ATP2C2	0.1875
TELO2	-0.1185
PNPLA3	-1.11825
PCDHB14	-0.7085
CD276	-0.35925
KRT80	-1.513125
DUSP28	0.939
CSNK1E	-0.3985
SRP14	0.3595
KCNQ4	-0.0275
KRT72	0.281
CCDC117	0.3525
C6orf89	-0.00583333333333333
TUBB2B	-3.224
RTN4IP1	-1.0815
CR1L	-3.71816666666667
CEND1	0.321375
C12orf41	-0.763333333333333
RNF31	0.35
UBN1	1.37066666666667
C17orf32	0.120375
SLC5A7	-1.06525
GPR92	0.513666666666667
ESAM	1.5505
CTNNA1	0.487083333333333
HRBL	-0.6499
CBX4	1.94625
TMEM182	-0.28375
SH3TC2	0.494833333333333
IL10	0.466
PXMP4	0.27
RNF167	0.6522
PAK7	0.6215
ETV3	-0.0385
ATPIF1	-0.253166666666667
LOC554207	-1.76533333333333
OR8H1	0.258
WDFY3	0.79075
DPM1	-1.10675
GPSM1	0.2925
WDR92	0.0955
LRP1	0.121333333333333
ANKH	-1.41175
THUMPD3	-0.78125
POLR1B	-0.35475
OLFM4	2.91283333333333
RAD9B	-0.2955
TSPY2	-2.8225
PAX6	-1.484
SCG2	-3.444
SLC17A6	0.3005
FMO3	2.224625
PADI4	-0.48875
TUBB4	-1.1892
NLK	-0.77475
POU4F3	0.313
SDF4	0.07375
ITGBL1	2.21683333333333
NETO1	-2.1545
TAP2	0.19075
ABBA-1	-0.238
GNAI1	-2.05275
VPS4B	0.78975
NOPE	-1.2437
GALNT6	0.279833333333333
SESN1	0.828
GBE1	-2.89911111111111
CLASP1	-0.50125
RASGEF1B	0.3925
ACOT11	0.123785714285714
AFAP1	0.81975
OR2H2	0.29725
DPY19L2P1	-0.6005
DZIP1	-2.8385
SEC22C	-0.0221666666666667
GPR161	-1.1475
RNF146	0.45925
WDR74	-0.5185
GALP	0.2365
PURA	0.47675
DNPEP	0.9675
RP11-78J21.1	-0.96525
ERBB2	2.22825
FANCM	-0.773333333333333
NEO1	0.379833333333333
DDX3Y	-4.949
RPS3A	0.08275
MXRA7	-1.286
LGALS3	-0.0676666666666667
GLT8D1	0.10625
CFL2	-2.28866666666667
UPB1	0.35525
NAP1L5	-0.7035
CLDN14	-1.41775
DHX38	-1.20175
BTBD1	-0.23875
TARS2	1.33583333333333
ABCF1	-0.5634
FCF1	0.321333333333333
LRRC49	-0.797
GUCY1B2	-1.392
C1orf177	0.182166666666667
SMARCA4	-0.484642857142857
LRP8	-3.89
TAGLN3	-1.0345
MRPL14	-0.76625
TTRAP	-0.036
ZDHHC20	0.38
NFE2L3	-1.60725
KIAA1377	1.532375
PALMD	0.7335
TMEM43	-0.30425
TTL	-1.897
STAT5B	-0.133666666666667
SSB	-0.743375
OR10H5	0.338
SLC22A13	-0.59675
AKAP3	-1.3025
TIMM23	-0.549166666666667
OAS2	0.994083333333333
KIAA0423	1.34925
TRIM11	0.887333333333333
GLIS3	2.084125
TMEM50B	0.642166666666667
ARHGEF4	-1.8345
DEGS1	0.851090909090909
TBL1XR1	0.497
G6PD	-1.05375
SP140	0.6652
MUC17	0.0724285714285714
NUDC	-0.3325
DNAJC5B	1.61866666666667
SCARA3	-0.751666666666667
CPA3	2.85233333333333
BCAT2	0.47175
MFN1	-0.2577
NRG3	-0.022
SNX11	0.0955
PLEKHH1	-1.06733333333333
GPR177	0.504
HCFC2	-0.53825
TCAP	-1.08675
MOCOS	-0.96525
C14orf93	-0.3425
PRDM10	-0.458833333333333
SLC16A4	1.48741666666667
SRGAP1	-1.59066666666667
VIP	0.83875
DUSP27	-0.105833333333333
LILRA1	0.6221
MC2R	0.257
MGC24103	-2.712
MBTD1	-0.956
FUT11	-0.924666666666667
USP33	0.1894
C15orf39	-1.95425
MAP3K12	-0.532
PAAF1	-0.2305
BARHL1	0.1085
FLJ16165	-0.2495
PIWIL2	-1.79275
SYNE1	-0.121166666666667
CMTM4	-0.32025
TSPYL1	0.3666
GUF1	-0.179
TMEM157	1.2945
WDR44	-0.58775
HIST1H3C	-0.58375
DKFZp666G057	4.12475
RNPEP	1.386
GAS2L2	1.40883333333333
ADH4	-4.2765
GRPR	3.46166666666667
FBXL17	0.786
ZBTB10	0.0508333333333333
Gcom1	-0.427222222222222
HTRA1	0.2247
ZNF585A	0.179666666666667
SLC26A2	-0.121071428571429
OTOP3	0.3375
WISP1	1.89633333333333
ATP2B4	0.125166666666667
FLJ10769	0.55625
CRAMP1L	1.039
CHST12	-1.40075
RAB22A	-0.0335833333333333
TARDBP	-0.741714285714286
STAU1	-0.09475
CRB3	1.776
MIG7	-1.6565
CHMP1A	-0.393333333333333
ZNF160	0.43975
B3GALT6	-0.263125
BARX1	-1.91966666666667
C6orf167	-3.0021875
NXNL1	0.351
DHX29	0.6875
HADHB	0.3985
PLXNB2	0.976625
ILDR1	-0.8585
SLC15A3	1.56075
GAS2	-3.9575
C20orf69	-0.366
NUMB	0.05
TNIP1	0.5875
MESP1	-1.98466666666667
PSKH1	-0.367
NSFL1C	-0.25775
RHOG	0.0135
HEY1	-3.31416666666667
KNG1	-1.818625
ITGAX	1.4153
LIN9	-0.504833333333333
CANT1	1.0415
XRN1	-0.235642857142857
CCDC96	1.5851
HEATR6	-0.719166666666667
GNG7	0.0595
RUNX2	0.323875
SOX1	-0.109666666666667
FCRL5	1.2561
ZNF99	0.7635
FAM9A	0.3285
SNX22	0.356666666666667
MBNL3	-1.8745
ODC1	-3.046
ADORA2B	-3.15433333333333
NR2F6	0.1375
ZFYVE16	0.0434444444444444
SYNJ2BP	-0.0698
POLE	-0.919375
E2F2	-2.053125
THRA	-0.286
PTGES2	-0.5995
HIP1R	0.0665
TMUB1	-0.556666666666667
ENO3	-1.95125
RSPH10B	0.585
CXorf39	0.4695
IRGC	0.089
GPR109B	0.233
FLJ13305	-0.742
LCE3A	0.204
TNFRSF18	0.805166666666667
DET1	0.65925
TRPM3	-0.10225
C16orf79	-1.4785
FECH	-0.045
RAP2A	-1.0305
CRIP1	3.50416666666667
AZIN1	0.02075
SLC7A7	2.7615
IL10RA	0.2097
TMEM64	-2.7745
CDC42EP4	0.8121
C16orf58	0.6249
ARG2	-2.1585
POU5F1P4	-5.0265
