Hybridization REF	TCGA-AO-A128-01A-11R-A10J-07
PLAC1L	0.3285
DTX3	-0.26525
EPHA10	0.523166666666667
ARMCX4	0.369
CTXN3	0.28125
MOCS2	-0.373
USP28	-0.32875
HCRT	0.028
CYBRD1	0.5357
REG3A	-0.096
RGS7BP	-0.299
PARP9	3.93475
SEPT6	-0.4416
MMP10	-0.867875
OR2Z1	0.517
OBP2B	2.33883333333333
TCN2	2.17583333333333
CDA	-0.81
TMEM88	0.119333333333333
ZFY	0.2745
SLC25A41	-2.44375
CHRNG	-0.120333333333333
TAS2R50	-0.1925
DEFB129	0.3205
CYFIP2	-0.3414
TEX11	1.58825
SPATA8	-0.1075
MAP3K11	0.36
CEBPE	1.9765
OLIG2	-1.39775
DNAI2	1.0665
C14orf106	0.0761666666666667
APRT	-0.4315
AMIGO2	-1.83625
TMEM26	-0.590833333333333
RALBP1	0.656333333333333
TSPYL6	0.06
EVPL	-0.455
PVRL4	1.7655
C2orf30	-0.124
ITIH4	1.32275
ADARB2	0.880333333333333
C1orf104	1.4335
PIM2	-0.782166666666667
REGL	-0.257
SLC17A5	0.8695
PIPOX	-1.5605
INSIG1	-1.19616666666667
SYNGR1	0.191083333333333
TEX15	-2.1004
REPIN1	-0.324333333333333
PDE4A	-0.1162
CAPZB	0.8355
YPEL3	0.341125
C14orf100	0.392875
GINS2	-1.56625
C18orf21	-0.253833333333333
CYP1B1	3.2805
VISA	-0.3939
XYLT1	-1.2569
ZNF440	-0.344
BRWD1	-0.137428571428571
GOLPH3L	-1.5355
C11orf77	0.461625
ZBTB17	0.197
SLC19A2	-2.136
C6orf134	-0.291
C9	0.27325
ART5	-2.0615
ARTN	0.422666666666667
TMTC2	1.564
GNRH2	-0.08
STEAP1	1.5145
RPL39L	0.2755
FLJ10292	-0.611666666666667
RLF	-0.09775
NAT14	-0.06425
RRN3	-0.101
C11orf16	3.88633333333333
C3orf14	0.3735
TEX264	0.5315
C22orf28	0.029125
C20orf175	-1.26425
XPNPEP2	0.392166666666667
PDE6A	-1.01925
SPIB	2.14825
TBCB	0.485666666666667
SLC5A11	-0.456
ADRA2C	-3.05
DHCR24	1.338
MEF2D	0.911125
C6orf114	-0.32975
ZPLD1	2.2605
MYO1B	0.926333333333333
VAMP8	2.58075
ANKRA2	0.10675
C11orf42	0.2185
TAS2R60	0.2925
PANX1	0.297125
C12orf42	0.0888333333333334
RCBTB1	0.45775
FGL2	6.68975
CEP70	0.247375
WASL	-0.127
SEPT14	0.355
DCHS2	0.973
CYBA	0.75025
ARHGAP11A	-2.238
MPZL2	0.8285
KIAA1881	1.289
ANXA1	-0.0937
AFF1	0.651875
FRMD3	0.766
SUSD5	-1.36525
C9orf32	-0.49075
RASSF7	1.03325
KIR2DL2	0.457
SENP1	-0.573
C20orf195	1.23725
C3orf44	0.8635
KRTAP9-3	0.35875
ZFP28	0.5535
PLCB2	1.4935
TXNDC15	0.42575
CALR3	-0.06325
HLTF	-0.0953571428571429
C17orf67	-0.293
NDUFA6	0.064375
PKP1	-0.06075
HMG20B	-0.14425
GPR180	0.4919
BAI3	-0.52075
NOSIP	0.5511
TRIM23	0.07025
ARL1	0.636214285714286
CDK5RAP2	-0.613
SSH2	-0.652666666666667
KCTD15	-2.14075
FTHL17	0.4805
AK3	0.434333333333333
RAB3C	-1.18425
PAX4	0.158
KDELC2	-0.89825
BIK	0.1725
KIAA1553	-0.7395
CEP135	0.249
NANOG	-4.609
TRIM22	4.24816666666667
CDH13	-2.3995
B4GALNT4	-0.233
MDGA2	-0.9195
SAMD3	3.99783333333333
OR1E1	1.372
TAS2R10	-1.021
FASN	-0.893
GPR116	2.1066
ZNF219	-1.55233333333333
CD33	0.464
RAB3GAP1	0.39775
H1FOO	1.0115
NXPH3	0.00475
CROCC	-0.311333333333333
GPX7	0.443875
BASP1	-1.3672
STAM	-0.083
TBK1	0.40875
STX2	-0.150833333333333
RPL29	-0.55775
NR1H3	2.84325
MPPE1	0.147375
PHACTR3	-0.8685
SLC44A2	-0.064125
C10orf109	0.1205
CLCN6	-0.58775
C16orf59	-1.6625
SQSTM1	1.095
AADAC	1.99175
LRRC8C	0.93575
BIN3	-0.1793
HPS6	1.0865
MAN2A2	-0.4549
GABPB2	-0.763
KCND1	0.3475
PTPN11	-0.390857142857143
ZNF274	-0.1605
ATF3	1.03875
C7orf26	0.61275
C1QL3	0.2395
WDR54	-1.58483333333333
FLJ40869	-0.989333333333333
ZNF397	-0.00425000000000003
MLL	0.0025
TTLL6	-0.374125
ANKRD15	-0.409166666666667
KIAA1958	-1.8995
C1orf218	1.57575
ZDHHC16	0.4445
DDX47	-0.79075
EVI5L	0.602333333333333
GDF6	-5.27675
TAPBPL	1.57016666666667
BTG1	1.1204
DPP4	-0.395875
KLHL23	-3.4525
APOC3	-3.9135
BTBD12	-0.375333333333333
CNOT4	0.264625
HIST1H3I	-0.0501666666666667
OR5H1	0.4685
APEH	-0.03075
TRY1	-0.018
SLC26A8	0.165
KCNA2	0.614666666666667
TMEM159	1.799625
C6orf81	-0.222333333333333
PCYT1A	1.12383333333333
C6orf157	-0.07125
BRMS1	-0.01275
CHST1	2.33133333333333
LGALS1	-1.22
TAF1B	-1.0565
FLJ40504	-2.1895
GPR173	0.4345
COL15A1	0.97
CASP10	0.499357142857143
PCMT1	-0.4395
HDAC5	0.2514
LOC641367	0.72925
EVC2	0.626
SGPL1	2.1585
GON4L	1.15828571428571
AFG3L2	-0.479
C5orf15	0.152833333333333
UBXD1	1.1875
LILRB4	3.1805
GSTA4	-0.019
ADIG	0.0385
GRIPAP1	0.661125
HIST1H3B	-0.642833333333333
BTRC	0.457166666666667
USP49	-1.534
IQCH	-0.524625
ACBD6	0.118
YEATS2	-0.03375
CABP5	0.18625
TRIM3	-0.22175
HNRPM	0.17625
FGG	-4.1456
C18orf16	0.258
CLEC2B	1.13275
PQBP1	0.311166666666667
JTB	1.6315
REST	1.19766666666667
SLC8A3	-0.910666666666667
TMEM16H	0.59125
MRPL47	0.300875
EVI1	0.3338
MUC1	3.622625
TEAD3	0.41675
STOML1	0.04925
USP24	0.0429
PNMA5	0.55925
MAEL	-0.0356666666666667
LBP	4.2082
HSD17B4	0.225
SEC31B	-1.16075
IDH2	0.7799
SFRS16	-0.40225
AICDA	2.3545
RNF180	-1.14575
C1orf56	-0.769166666666667
FLJ10324	-1.96466666666667
GPR148	0.1995
MEF2A	0.148416666666667
ASF1B	-0.3385
HTN3	-0.16225
RNF215	-0.0165
SLC4A3	0.346333333333333
ADAMTS9	-0.2907
C9orf66	0.169333333333333
FOXD3	0.6115
GSDM1	0.51175
IFITM5	0.9235
PODXL2	0.239166666666667
C1orf176	0.193
RPS3	-0.3325
hCG_2004593	-0.548125
COL21A1	-2.249
NTNG2	0.924666666666667
RAI14	-0.221333333333333
P76	0.65375
LRFN3	0.399875
FAM14B	-0.16825
FKBP14	-0.28
TNNI3	-0.356333333333333
HOXB3	1.710125
SGCB	-1.36525
PPAPDC3	-1.12025
FRAT1	0.750833333333333
MORN1	0.6185
ARHGEF2	0.9755
BNIP2	0.6675
DHX30	-0.03075
EEFSEC	0.44775
FGF20	0.2065
FLJ38973	0.366928571428571
PLCH2	0.504416666666667
CCNG2	0.550625
PSPN	1.362
WDR88	0.128
HOXB13	-2.830875
MTMR8	0.354
SPAM1	-0.308
PPP2R1B	-0.17525
TANC1	-0.302
CNN3	0.9587
CHGA	-0.27725
C9orf128	0.6125
CACNA1B	0.630666666666667
MMAB	-1.111
RHOA	0.791583333333333
RAPGEFL1	-0.83125
SLC1A5	0.268833333333333
CALCA	-0.08325
SYCP1	0.20925
CXCL11	7.04725
GFI1B	-0.482
PSCD1	0.903166666666667
C11orf58	0.4055
MGC45438	-0.905666666666667
NUDT18	0.670333333333333
ASB3	-0.759333333333333
ZP1	-3.6205
LPPR2	0.215
ZNF527	0.307166666666667
ZNF771	-0.156625
TTBK2	-0.14225
TRIM55	-0.9035
GJB3	2.269
PRSS35	-0.7995
SCRG1	-1.3085
ZDHHC24	-0.0765
DUSP26	-1.01425
C1orf51	-0.534625
DNAJC3	0.589
LITAF	0.732875
ZNF410	0.1005
AFP	-4.75933333333333
ZW10	-0.14975
PHOX2B	0
VILL	-0.20975
ELOVL7	-0.4805
LOC644186	0.4555
PPP3CC	0.662
CHST13	-1.467
WDR40B	0.109416666666667
MEA1	-0.27525
HILS1	-1.73575
DLX6	0.591333333333333
NKG7	3.47733333333333
EMP1	-0.186
ACTR6	-0.0785
CHCHD7	0.676071428571429
COG2	-0.0709
TCEA2	0.9794
TARS	-1.01825
FLJ20294	-0.269333333333333
ZNF92	0.29525
TRAPPC2L	-0.6165
ARHGAP28	-1.369125
CCDC109B	0.536
LGTN	-0.107333333333333
INGX	0.561
LOC124446	0.70425
RPS2	-1.03375
C17orf75	-1.08616666666667
NBPF1	-0.4305
SLC2A8	0.342333333333333
SNRPE	-0.33725
CARD6	0.9435
IL13RA2	-1.150375
CUEDC2	0.349375
C4orf19	1.14575
AOC3	-0.2035
MTHFD2	-0.936166666666667
OR5M9	0.499
C4orf38	-0.668666666666667
SS18L2	0.88275
OAS3	2.93666666666667
LARGE	-0.2295
LRIG3	-0.790833333333333
LIMA1	-0.7025
STARD3	-0.14325
VPS39	0.101125
CTAGE6	0.5435
ODAM	2.80075
MORF4L2	0.08525
GSTO2	-0.22075
MTFMT	-0.9525
PRKAB2	-1.05021428571429
ZNF76	-0.0456666666666667
HSPB2	1.824
CRB2	0.083
KLRK1	0.732
LYST	0.84675
UBE2M	0.127333333333333
SLC16A9	-3.26975
ZNF281	0.23475
ST8SIA1	2.8345
C9orf105	-0.3095
ANKRD46	0.37575
FAM108A3	0.978
C20orf91	1.061
ZYX	1.419
RSPH1	1.84625
ZSCAN5	0.47025
RIMS3	-1.3215
KRT76	-0.1635
CEACAM4	1.92066666666667
SIRPB1	1.48875
CFHR4	-0.45
SOX3	-0.602333333333333
GATAD1	-0.578125
C21orf57	0.25275
TMC8	0.504666666666667
AVIL	1.26816666666667
LMOD1	1.467
HIGD1A	0.85275
NEU3	-0.204
DES	-0.24475
BZW1	-0.7891
ZNF221	-0.033
CCDC27	-0.021
GDAP1	0.073
RBBP4	-0.5485
MGC40499	0.56025
PHKA1	-0.62675
PRKAR1A	-0.17
HSD3B1	-0.15825
RAD52	-1.45683333333333
CD207	0.475
LOC389791	0.452
RSPO1	0.646666666666667
TMEPAI	-0.49225
MFSD2	1.447625
ETV4	-3.37108333333333
SCGN	-1.402
LOC391356	-0.67375
MPP1	0.157125
STARD3NL	-0.027
TFAP2D	0.1245
CD2AP	-0.570625
CCL20	-1.494
CCDC86	-0.987
ZFP30	-0.121
CTBP1	0.0636666666666667
MAK10	0.824333333333333
STXBP5	-0.614166666666667
LOR	0.7186
MAP6D1	-0.8875
ARMC7	0.2675
TMEM150	0.4477
NSL1	-0.46675
KIF5A	-0.640625
ASCC2	0.319333333333333
PSENEN	0.553166666666667
OPTC	-0.3855
FCRL2	1.14033333333333
KBTBD11	-2.587
PCK1	-2.797625
CENTD3	-2.16125
MEGF8	0.60425
ALPPL2	0.00225
OBFC2B	-0.203666666666667
ZFYVE20	0.449875
GALC	1.2445
CTRB2	0.275
C20orf71	0.0291666666666667
TBKBP1	0.432666666666667
CAMLG	-0.01975
TREML4	0.2135
RSAD1	-0.41925
TUBA3D	0.3691
KIAA1833	1.10625
PNPLA1	0.383
LRRC34	-1.25333333333333
CDH26	0.552333333333333
ZNF167	0.1525
ZBTB26	-0.3955
VWF	3.0875
VTN	-0.936833333333333
BAD	0.619
PDS5B	-0.14275
ZNF644	1.182
SH3GLB2	-0.5105
SMPDL3A	1.9523
NRG2	0.94775
IL15	2.19
GABARAPL1	0.366666666666667
LAT2	1.6194
SLCO1A2	-1.38833333333333
LIG4	0.27925
GSDMDC1	1.504
BMP4	-3.1485
METT10D	0.23425
SYCE1	0.83675
SPANXD	-5.941
SLC12A9	1.265
MC1R	-0.834
RNF168	-0.30525
TRIM69	1.14775
GALNT7	-0.1235
ISG20L2	0.9825
KIAA2026	0.708
TNFAIP8L1	0.0105
DPY19L2	-1.012
C12orf63	0.217
PRDX5	-0.232125
MED6	-0.44525
TXNDC5	-1.095875
CD46	1.0355
CCK	1.42025
C17orf48	0.19425
ANUBL1	1.67175
SIT1	2.81733333333333
TYSND1	0.027
DEF6	0.976666666666667
GLT8D4	-0.92275
UTP14A	0.71
RPH3AL	0.43225
NXF1	0.130166666666667
TRERF1	-0.137
TUBB3	-0.02675
SLC24A2	0.0785
SEC22B	0.697583333333333
ZNF653	0.49125
GGTL3	-2.22941666666667
CDKL2	0.465
CTF8	0.178666666666667
EPC1	0.936166666666667
CYP4A11	-0.0541666666666667
THRSP	0.148666666666667
LELP1	0.0283333333333333
TES	1.185125
C17orf87	3.717
FERD3L	0.458
SH3TC1	1.0125
RAB36	0.247
CRYGB	-0.6235
GRIA3	0.1829
BHLHB9	0.10625
C1QTNF9	0.502
GOPC	0.66825
PNPLA8	0.682833333333333
ZNF444	0.334
FMO1	2.322
POLR3C	0.16425
SLC35F3	-1.032
SGCG	-2.3195
DCDC2	-4.9595
NANP	-0.25825
MGC23270	0.025
BEX4	0.402666666666667
HYDIN	0.0107
RPS6KB2	-0.279
ADRM1	-0.0863333333333333
BAT3	-0.1
RAB31	0.07775
SCGB2A1	0.00337500000000001
SLC6A14	-3.110125
DDX4	0.15375
PRRC1	0.653
AP3B2	2.05333333333333
TRGV7	0.537
TMEM184B	0.4405
ADPRHL1	0.649333333333333
C21orf45	-0.37325
ARNTL	1.6805
AADAT	-1.718125
CCL2	3.3155
SNTB2	0.242
RGS9BP	-0.78725
KPNA1	0.53125
TMEM41B	-0.193666666666667
S100A11	1.75566666666667
DOT1L	-0.6665
EFHC2	1.2025
CLTC	-0.253833333333333
SRP9	0.706642857142857
ZNF521	0.61125
FAM26F	4.3255
GPR88	0.480166666666667
COL13A1	-0.741166666666667
CHMP4B	-0.1683
SIGLEC6	0.0486666666666667
NFAM1	0.615375
PVRL2	1.2428
ALKBH4	0.16325
CCDC93	-0.30975
NXT1	0.35575
KCNK4	0.5705
TROAP	-1.28433333333333
KCNA10	-0.3675
CCDC114	0.259833333333333
RAN	-0.390166666666667
LMTK2	0.587
LOC400657	-0.3835
UFC1	0.89325
UBE1DC1	-0.356
EEF1A1	-0.37
CHAC1	-0.403
HMGA2	-5.8602
B3GALTL	-0.4355
ING2	-0.348
C1orf109	-0.129
INTS3	0.372875
ZNF558	0.22325
TRPM4	3.93833333333333
LTB4R	-0.4415
ISYNA1	-1.6425
LSM7	0.4505
LRRC47	-0.1016875
ZNF179	-0.507166666666667
EXDL1	0.686833333333333
SLC4A10	-0.434
ACSS2	-0.757
COPS7B	-0.197
KIAA0040	1.94016666666667
C1orf95	-0.158
AP1GBP1	0.71775
OR9A2	0.2165
FAM71C	0.228833333333333
RIN1	-2.32383333333333
ITGA4	-0.37425
DNAJC6	-0.211
CLOCK	0.00883333333333332
SLC35A4	0.6975
DSG4	0.117
LOC26010	1.1335
NSUN2	-0.1745
TMEM86B	-0.3354
C14orf135	-0.825
KIFC3	-0.363833333333333
PHF5A	0.2135
NCAPH	-1.263875
STK11IP	0.005
FLJ42953	0.780625
CCDC19	-0.147666666666667
ZNF329	-0.628875
TAX1BP1	0.5005
ZDHHC18	1.00716666666667
C10orf88	0.20075
TMBIM4	0.6396
NMUR1	1.066
KIR2DS4	0.69475
C9orf90	0.200375
MGC87631	-0.2885
KDR	2.3502
ST3GAL2	-0.457625
RLN2	-1.04183333333333
HPD	-3.32525
MOXD1	-0.783666666666667
PDGFRL	-0.0441666666666667
SMYD4	-0.477642857142857
FAM103A1	-0.197
MFAP4	-2.1655
LOC285141	0.119
TMEM45B	-3.80425
SMCR7L	-0.616571428571429
GZMH	5.12375
CBLN1	-2.06016666666667
CNNM1	1.0675
PHF17	-1.41991666666667
NUP98	0.093
RMI1	0.26875
PTPRS	0.5765
ANKRD57	-0.494375
CLDN15	0.0946666666666667
OR51A2	-0.352
GUCA2B	0.6195
DOCK9	0.70125
ITGB1BP1	-0.683
DLG2	-0.674
BRAP	0.32075
SESN3	0.109
ZC3H7B	0.10225
FAM101A	1.53483333333333
FKSG24	1.26275
ZYG11B	0.224125
RFC2	0.03975
SH2D3A	1.4705
DVL3	0.324583333333333
ADFP	-0.044
KRIT1	0.123625
SERTAD3	1.89866666666667
LEFTY2	-3.2345
KRT27	-0.3505
SCFD2	0.05375
MN1	-1.479
RORA	1.264
PTPRD	-1.08775
PIAS2	0.023
CYP4X1	1.81683333333333
FBXL15	0.46625
MYH15	0.334
CRX	-0.0868333333333333
TBC1D13	0.1165
SLC22A17	1.20633333333333
PLK2	-0.824833333333333
ARHGAP9	3.54675
EIF1B	0.01625
C20orf185	-0.017
DEFA7P	0.493
PRIM1	-1.85633333333333
CRYAA	-1.5405
BACE1	-0.0535
AGTRL1	0.258
ACAD9	0.2695
GRASP	-0.17825
RBP4	-3.66766666666667
TFB2M	0.639
METTL9	-1.3727
ATP5O	-0.53825
SP100	0.9182
CPSF1	0.326
S100A4	0.9075
LIME1	-0.15625
GPR137C	-0.61875
OR2A2	0.283
C2orf29	-0.71625
NUP188	-0.61675
SDPR	-2.41525
RAI1	-0.0635
RPS20	0.5977
LAMB1	-1.5315
ADM2	0.694
ZNF229	-0.6315
DKFZp434K1815	0.032625
EPN3	0.680833333333333
CLIC3	2.4395
MEIG1	0.76725
HMGB4	0.00275
STARD10	-0.4215
KLF8	0.358
EPB41L2	0.524166666666667
JMJD6	0.100375
CTSL1	1.513
GPR27	0.226
ELAVL4	0.87375
MMP21	0.5175
PPM1B	0.30225
SUV39H1	-0.19275
AAMP	0.3085
TUSC4	1.41866666666667
MBD6	-0.068
KLK13	-0.566125
FMNL3	0.6315
TRIM13	-0.223333333333333
C15orf5	-2.3825
IQCF1	-0.04
CACNG8	0.1105
SLC35D3	0.103
ZDHHC9	0.908
ODF3L1	-0.07
C9orf86	-0.533
TSEN2	-0.67075
C17orf64	0.43975
SEPX1	1.0945
TSPO	0.8775
SYMPK	0.538
ADORA1	1.2165
TSPAN10	0.859125
SEMA6C	-0.773
RTTN	-0.8526
IL2	0.522333333333333
ARRDC3	0.715416666666667
TBPL1	-0.635833333333333
STX12	1.0315
MRPL39	-0.61975
OR8H3	0.022
IFIT5	2.39666666666667
CASC5	-1.468375
FAM46A	-0.349666666666667
HPCAL1	0.146875
CYLC1	-0.1155
VGLL2	0.110375
C20orf191	0.1525
CDH1	1.17991666666667
ITPA	-0.341
CCDC101	-0.2015
D15Wsu75e	0.6915
EDA	-1.63325
CREG1	1.46575
OR7G2	0.432
SAP18	0.572916666666667
IFIT1	3.93625
CALML3	-1.40083333333333
FLJ37440	0.869
FNDC5	-1.62275
SERPINB6	-0.466857142857143
JUNB	1.5002
SYS1	1.00025
SCN2A	0.321833333333333
ZKSCAN5	-0.027
WNT7A	0.00700000000000001
TSHZ3	1.41375
RNF148	0.91725
H6PD	1.428125
CAD	-0.817666666666667
ZNF449	-0.17175
DOCK10	0.9545
FAIM2	0.554
HEXDC	0.33925
PRB1	0.21675
C14orf148	-0.0605
ETHE1	1.696
IRF5	1.9602
GNMT	-0.6215
MGC16291	0.86025
RPAIN	-0.870285714285714
CAGE1	0.2015
CNTNAP3	-3.734875
ACTR1B	-0.62625
EEF1E1	-1.87625
MSX1	-1.13525
ESF1	-0.5173
HSPC171	-0.104
MRPL2	-0.120333333333333
RDH12	-0.136833333333333
CELP	0.1865
METRNL	0.67475
C10orf116	3.90583333333333
C19orf48	-0.5615
ZNF346	-0.291875
NCR1	2.622
C10orf64	0.889
CD52	3.611
VPS18	0.108125
AP4S1	-0.0878333333333333
NPBWR1	0.9495
TPK1	1.54425
UBA52	-0.0303333333333333
RIPK1	0.915666666666667
CPNE3	0.6824
HSPC159	-1.689
C8orf38	1.21375
LRRC4B	-0.4945
PARP10	1.0841
ANKRD50	0.355
CXCL9	7.77775
FGF18	-0.845363636363636
EIF2A	-0.432
SLC20A2	1.53283333333333
KIAA1549	-1.58625
SPINT1	1.1592
ZNF584	0.056
CRBN	0.454833333333333
ABCF3	0.436166666666667
NCBP1	-0.407666666666667
PLA2G4F	0.0251666666666667
PCDH10	-0.502875
TTC21A	0.7015
C20orf144	0.5325
FGFR1OP2	0.121833333333333
SLC9A1	0.0218
CHRND	0.258
FOXF1	-2.62575
KIAA1467	-1.35125
TPO	-0.574166666666667
LTF	5.15964285714286
DNAJB9	1.06025
MRPS27	-1.29725
bA16L21.2.1	0.06875
WBP2	0.7035
MRGPRX3	-1.4215
PRPF18	0.68525
C10orf58	-0.233
SMOC1	-2.7729
ADAT3	0.706333333333333
TMEM138	0.1565
TMEM131	-0.01925
TIMM8B	-0.03675
MYH7	4.64566666666667
ST6GAL2	-0.672875
KIF1C	-0.21275
SUHW2	0.2295
PAPSS1	1.181
CABP2	-0.261
HOXA4	-1.797
ELF2	-0.000500000000000001
SEMA3D	0.8195
MC5R	0.059
OGFR	0.7575
FLJ30092	-0.0698333333333333
TGFA	-1.9592
MMP17	0.632
KIF15	-1.1585
CHIA	0.3965
CATSPER3	-0.20075
CEACAM7	0.163833333333333
PADI2	3.680625
HOXA9	4.291
LNX2	0.142333333333333
TMEM144	0.8815
HIF1AN	0.4395
METTL7A	-0.9935
C6orf165	1.981
KIAA1468	0.141
DSG3	-1.768
ZNF180	0.499333333333333
EIF4E3	1.902
SLC46A1	0.65475
DKK1	-4.75283333333333
ZNF205	0.48
LOC162073	0.505222222222222
COX7A1	4.304
MAGEA1	0.787333333333333
NEDD8	-0.20525
KLHDC5	-0.633722222222222
C3orf19	0.737666666666667
MRPS2	-0.599
POLR3H	0.434142857142857
ABHD11	1.1615
TMEM17	-0.164
PAIP2B	-0.3037
MAT1A	-0.3435
LGI3	-0.00849999999999999
THUMPD2	-1.026
TKTL2	0.338
XAGE3	0.182166666666667
CALM3	0.86525
C6orf136	-0.694333333333333
KCNC4	0.784166666666667
RGS9	2.08933333333333
ACIN1	-0.4665
SPATS1	-0.16725
XKR8	0.327
FAM84A	0.462333333333333
MS4A7	4.75590909090909
AGXT2L2	0.36675
OR1F1	0.415
SMAP1L	0.501416666666667
IPO11	-0.283
ZC3H11A	0.3378125
C1orf151	0.754625
RNASEH2A	-0.866
CCR10	-0.933
TXNDC11	0.408333333333333
TMEM112	0.113125
MAP1B	-1.67857142857143
NVL	0.391
PKM2	-1.1009
ARC	-1.001
NUP54	-0.577
PPFIBP2	2.4555
STAT2	1.812
PTAFR	3.8065
ROBO2	-0.483
RNF40	-0.084
CCDC135	-0.197833333333333
IFT81	-0.8861
MORF4	-0.0765
TM7SF3	0.456
OR10H3	0.4225
ABP1	0.16175
CHRD	-0.52475
PLEKHA8	0.362666666666667
NCALD	2.20825
OR5AK2	0.3065
ACCN1	0.0683333333333333
SLITRK1	-0.2305
ARMET	2.416
C9orf52	0.79275
REEP4	0.12175
MTSS1	-0.12
ADH1B	0.7525
DLD	-0.28875
CDK5	0.2385
PPFIA1	-0.4734375
WFDC3	2.92325
DNAJB12	1.10985714285714
RANGRF	-0.36
MLANA	-4.63275
AMY2B	0.6045
KIAA0319	-0.9035
RPS7	-0.8635
JAK3	1.133
ARFGEF1	1.0875
CXCL5	1.60941666666667
TRAPPC4	-0.49425
CETN2	0.88025
HSPC111	-0.583
RHOBTB3	-2.1622
PHLPP	-2.1265
RGS10	1.89525
TMEM58	-0.08075
CHERP	-0.190875
HSP90AB3P	0.00499999999999999
FSTL3	-1.80383333333333
PEX11A	-0.235
OR5V1	0.445
FCN3	3.00575
PTPN3	-0.355875
NPTX1	-5.06525
C21orf84	-1.25675
C11orf51	-0.219875
ZBED2	4.917
FLJ90757	0.9215
NPY2R	0.207
PLD3	1.63
SYT17	0.272166666666667
SGSM2	-1.1305
OR1A2	0.166
FOXP1	-0.07175
SLC5A1	1.07175
POFUT1	-0.3507
EPHB6	0.364
MYO1G	0.380375
STAC	-1.2109
KLHL17	-0.495333333333333
RGMA	1.8473
TJP2	-0.3053
FAM114A1	0.871333333333333
SERINC1	0.434916666666667
SLC9A8	0.329875
PEX19	0.2245
EDN2	0.176
PSMD7	-0.536555555555556
C3orf41	-3.15625
UQCR	0.038375
PPP1R3C	-5.56575
LRP4	-3.23583333333333
TM2D1	-0.30275
TTC17	-0.228
C4BPB	-3.186125
CCL25	0.7455
ZNF253	0.0931666666666667
CHRNA9	-3.698
SOX11	-2.542625
HIVEP3	1.761
CGN	0.55225
C3orf35	0.526875
PKD2L1	4.32225
SYVN1	0.380125
PDE8B	-2.169875
LOC439951	0.8055
LTC4S	1.20033333333333
MIF4GD	0.170666666666667
SMARCA2	1.408625
TUBGCP6	-0.317
CABLES1	-0.912125
C16orf77	1.94033333333333
ZNF791	0.292
FUT5	0.6115
ADH6	-1.968
P4HB	1.1075
CLDND2	0.0995
ALKBH8	0.0895
PLAC4	-0.3715
F11R	1.26171428571429
MGC35295	-0.0278333333333333
PDZD4	-0.168166666666667
LOC389073	-0.18575
FAM80B	-2.279
PSMB1	-0.0025
TXN	-0.057
VIPR1	0.8207
WBSCR18	0.2968
EXOSC6	-0.381833333333333
ACTA2	2.87566666666667
SP5	-0.3185
ANKRD1	-2.47225
DDR1	0.7925
ATP6V1D	-0.384
PTGS1	-0.3855
RNF157	-0.546
DCC	-0.019
SPAG7	-0.40275
FBXO18	0.208
UBE3C	0.2658
HOXC6	0.015
LRP2BP	0.224
MYST2	-0.22925
PDSS2	-0.3065
ATE1	0.33025
ARAF	-0.168
KLF10	0.4995
PLA2G2E	0.15
ASCL1	-0.75
TSNAXIP1	1.304
FAM131B	-0.226625
IFNA10	-0.0495
NUP43	-0.61125
FAM44B	-0.333125
L1TD1	-5.23366666666667
NMD3	-0.508083333333333
C18orf54	-1.15
PHOSPHO1	-0.2795
RAG2	-1.2135
EMILIN3	-0.5155
METTL3	-0.369
VPS13C	0.6225
REXO2	-0.5895
ANXA4	-0.071
CA1	-1.228
DCP1B	0.01125
TULP3	-0.533833333333333
ATP2A2	0.576857142857143
ATIC	-1.06875
ADAM15	1.16075
NPL	3.204
LGR4	-1.332375
UEVLD	0.162333333333333
GAB1	1.96225
SNAI2	-1.40766666666667
ZGPAT	0.2387
SNF1LK	0.65075
DLEU1	-1.7775
UBE2Q1	0.985375
ZMYM6	0.532125
JPH3	-2.5035
FAM38A	-0.471166666666667
PXK	0.322333333333333
DENND2D	3.6855
BAX	0.313583333333333
CP	2.54363636363636
RPL37	-0.5582
G6PC3	-0.469125
NCOA4	0.549666666666667
LRRC14	-0.1205
GORASP1	1.392
FCHO2	1.1475
CYP24A1	-3.2174
FXYD3	2.276125
SMARCAL1	0.466
ABCB8	-0.116666666666667
CCDC44	-0.5795
PRDM7	-2.9295
USH1C	-1.20475
DNAH5	-0.219166666666667
SRF	0.0389166666666667
MAL2	1.91816666666667
PGPEP1	0.0959166666666667
SIN3B	-0.0145
SEMA3C	-1.44766666666667
GRAMD3	0.60825
FBXO10	-0.145625
OR5D13	0.2265
FLJ31818	0.09875
CACNA1I	0.4565
S100A13	1.681
TP63	0.853285714285714
ANXA11	0.9992
WDR66	-0.958375
CSF2RB	3.0555
IFI44	3.12775
DACT1	0.3855
ANKRD23	-1.331625
ATP5G1	-0.572166666666667
C21orf70	0.332833333333333
PPWD1	-0.667
DNAJC13	0.43625
PAH	-4.80633333333333
PTCH2	0.384
TRMU	-0.47275
CCDC9	0.074
USP3	-0.1167
DCLRE1C	1.0506
FAM55C	0.51675
FRMD4B	2.21
CYP2R1	-0.48525
RFPL1	0.7452
XPO5	-0.84625
ARL6IP2	0.077
OSBPL5	0.5055
MMP9	4.48281818181818
KIAA0802	-1.823875
DHRS2	-4.05366666666667
