Hybridization REF	TCGA-BH-A0W4-01A-11R-A109-07
MMP10	4.3175
OR2Z1	0.4145
OBP2B	0.418666666666667
TCN2	0.375
CDA	-1.328
TMEM88	-0.342333333333333
ZFY	-0.982333333333334
SLC25A41	-2.56
CHRNG	0.293
TAS2R50	-0.2345
DEFB129	0.06
CYFIP2	-0.0764000000000001
TEX11	-0.48125
SPATA8	0.259166666666667
MAP3K11	0.1335
CEBPE	0.5175
OLIG2	-1.73025
DNAI2	0.2035
C14orf106	-0.367
APRT	-0.8645
AMIGO2	0.18275
TMEM26	3.29608333333333
RALBP1	0.12375
TSPYL6	0.105125
EVPL	0.851166666666667
PVRL4	2.34633333333333
C2orf30	0.296
ITIH4	-0.65025
ADARB2	-0.274166666666667
C1orf104	0.126
PIM2	-2.38591666666667
REGL	-0.1095
SLC17A5	-1.10433333333333
PIPOX	-1.728
INSIG1	-2.33666666666667
SYNGR1	0.159833333333333
TEX15	-2.80583333333333
REPIN1	-0.0265
PDE4A	-0.4115
CAPZB	0.14225
YPEL3	0.85325
C14orf100	0.937625
GINS2	-2.43275
C18orf21	-0.101833333333333
CYP1B1	1.43875
VISA	-0.7507
XYLT1	-0.8236
ZNF440	0.1185
BRWD1	0.788571428571429
GOLPH3L	0.592
C11orf77	0.326875
ZBTB17	0.3815
SLC19A2	0.88375
C6orf134	0.9095
C9	0.02075
ART5	0.122875
ARTN	1.333
TMTC2	3.24
GNRH2	-0.2465
STEAP1	-0.0861
RPL39L	-0.324833333333333
FLJ10292	-0.924333333333334
RLF	-0.79675
NAT14	0.33225
RRN3	-0.0205
C11orf16	1.51866666666667
C3orf14	0.81575
TEX264	0.3955
C22orf28	0.195
C20orf175	-0.60075
XPNPEP2	0.429166666666667
PDE6A	-0.69075
SPIB	0.072125
TBCB	0.4125
SLC5A11	-1.30325
ADRA2C	-2.32116666666667
DHCR24	0.26375
MEF2D	0.4705
C6orf114	0.15075
ZPLD1	-0.2625
MYO1B	0.72475
VAMP8	1.61225
ANKRA2	0.709666666666667
C11orf42	0.1245
TAS2R60	0.239
PANX1	0.20825
C12orf42	-0.4425
RCBTB1	0.63375
FGL2	4.5975
CEP70	-0.596625
WASL	0.4935
SEPT14	0.235
DCHS2	0.04275
CYBA	-1.48725
ARHGAP11A	-2.64233333333333
MPZL2	-0.0628333333333334
KIAA1881	4.1545
ANXA1	-0.1211
AFF1	1.066
FRMD3	-1.011
SUSD5	0.96925
C9orf32	-0.795
RASSF7	0.665
KIR2DL2	0.0715
SENP1	-0.256333333333333
C20orf195	-0.01775
C3orf44	0.1305
KRTAP9-3	-0.024
ZFP28	0.719125
PLCB2	-0.4171
TXNDC15	0.40525
CALR3	-0.3025
HLTF	-0.195642857142857
C17orf67	-1.6805
NDUFA6	-0.0145
PKP1	-0.5875
HMG20B	0.04225
GPR180	-1.1106
BAI3	0.37525
NOSIP	0.3804
TRIM23	0.236875
ARL1	0.562571428571429
CDK5RAP2	0.295
SSH2	-1.0955
KCTD15	-0.0434166666666667
FTHL17	0.521
AK3	-0.775833333333333
RAB3C	1.42625
PAX4	0.01025
KDELC2	-1.1475
BIK	2.54766666666667
KIAA1553	-0.85625
CEP135	-0.182
NANOG	-4.00266666666667
TRIM22	1.56116666666667
CDH13	-1.13433333333333
B4GALNT4	0.8915
MDGA2	0.0565
SAMD3	1.0885
OR1E1	-0.361
TAS2R10	-0.856
FASN	0.75475
GPR116	2.7792
ZNF219	0.906666666666667
CD33	-2.1515
RAB3GAP1	0.55425
H1FOO	0.2585
NXPH3	1.2215
CROCC	-0.372666666666667
GPX7	-0.207125
BASP1	-1.0917
STAM	-0.27775
TBK1	-0.0655
STX2	-0.964166666666667
RPL29	0.27475
NR1H3	0.87125
MPPE1	0.788125
PHACTR3	-0.91125
SLC44A2	1.7835
C10orf109	-0.02775
CLCN6	-0.47575
C16orf59	-2.35575
SQSTM1	0.3185
AADAC	1.60375
LRRC8C	-0.49025
BIN3	-0.6247
HPS6	0.70675
MAN2A2	-0.3
GABPB2	-0.821
KCND1	0.41525
PTPN11	0.0277142857142858
ZNF274	-0.15925
ATF3	1.3985
C7orf26	0.11325
C1QL3	0.6645
WDR54	-0.522
FLJ40869	-1.31833333333333
ZNF397	0.54
MLL	-0.242
TTLL6	-0.747875
ANKRD15	-0.3995
KIAA1958	-0.2465
C1orf218	0.992875
ZDHHC16	-0.1995
DDX47	-0.37325
EVI5L	0.388166666666667
GDF6	-4.2905
TAPBPL	0.596833333333333
BTG1	0.9532
DPP4	0.399375
KLHL23	-1.278
APOC3	-4.157
BTBD12	-0.327833333333333
CNOT4	0.0870625
HIST1H3I	0.445666666666667
OR5H1	0.17025
APEH	0.095375
TRY1	0.0671666666666667
SLC26A8	-0.145
KCNA2	-0.0425
TMEM159	1.4385
C6orf81	-0.8425
PCYT1A	-0.110833333333333
C6orf157	0.4155
BRMS1	0.17425
CHST1	1.43033333333333
LGALS1	0.549
TAF1B	-0.31
FLJ40504	-0.34425
GPR173	0.333
COL15A1	1.357
CASP10	-0.858071428571429
PCMT1	-0.431928571428571
HDAC5	-0.0577
LOC641367	-1.0145
EVC2	0.57675
SGPL1	0.934
GON4L	0.473071428571429
AFG3L2	-0.807333333333333
C5orf15	0.8745
UBXD1	0.6754
LILRB4	0.643833333333333
GSTA4	0.595666666666667
ADIG	0.2355
GRIPAP1	0.014625
HIST1H3B	-0.669833333333333
BTRC	1.48816666666667
USP49	-1.0165
IQCH	1.165625
ACBD6	-0.0905
YEATS2	-1.03
CABP5	0.1
TRIM3	0.703
HNRPM	-0.01075
FGG	-4.2931
C18orf16	0.2555
CLEC2B	-0.7085
PQBP1	-0.275666666666667
JTB	0.0345
REST	0.938833333333333
SLC8A3	-0.584166666666667
TMEM16H	0.1485
MRPL47	-0.152125
EVI1	0.6637
MUC1	2.880375
TEAD3	0.532875
STOML1	-0.183875
USP24	-0.8361
PNMA5	-1.1085
MAEL	-0.0383333333333333
LBP	1.4574
HSD17B4	0.714125
SEC31B	-1.40425
IDH2	0.1384
SFRS16	-1.821375
AICDA	-0.176
RNF180	-1.30525
C1orf56	-0.122166666666667
FLJ10324	-0.193166666666667
GPR148	0.3245
MEF2A	0.397166666666667
ASF1B	-1.568
HTN3	-0.63875
RNF215	0.8175
SLC4A3	0.899666666666667
ADAMTS9	0.8827
C9orf66	2.06333333333333
FOXD3	0.5315
GSDM1	0.22175
IFITM5	1.1995
PODXL2	-1.22066666666667
C1orf176	-0.0075
RPS3	0.6355
hCG_2004593	0.546625
COL21A1	-1.37375
NTNG2	0.24
RAI14	-0.0296666666666667
P76	0.732
LRFN3	0.90425
FAM14B	-0.855625
FKBP14	-0.833
TNNI3	-2.17466666666667
HOXB3	0.661875
SGCB	-0.2295
PPAPDC3	-0.30175
FRAT1	-0.105333333333333
MORN1	0.859
ARHGEF2	-0.3835
BNIP2	-0.21875
DHX30	-0.2205
EEFSEC	-0.676
FGF20	0.4035
FLJ38973	0.171
PLCH2	-0.0749166666666667
CCNG2	2.619625
PSPN	0.431
WDR88	0.0345
HOXB13	-3.352
MTMR8	-0.5115
SPAM1	-0.357
PPP2R1B	-0.1945
TANC1	0.758375
CNN3	0.9484
CHGA	-0.4855
C9orf128	2.2595
CACNA1B	0.186
MMAB	-0.9982
RHOA	0.216666666666667
RAPGEFL1	-0.8665
SLC1A5	-2.00516666666667
CALCA	-0.177875
SYCP1	0.6525
CXCL11	2.879125
GFI1B	-1.79733333333333
PSCD1	-0.256333333333333
C11orf58	0.399833333333333
MGC45438	1.9905
NUDT18	0.867333333333333
ASB3	-0.344333333333333
ZP1	-3.37
LPPR2	0.3107
ZNF527	1.09366666666667
ZNF771	0.18775
TTBK2	-0.16725
TRIM55	-0.79225
GJB3	-0.528666666666667
PRSS35	-0.3755
SCRG1	1.03975
ZDHHC24	1.1365
DUSP26	-0.56325
C1orf51	0.57675
DNAJC3	0.329666666666667
LITAF	0.283375
ZNF410	0.56025
AFP	-4.5025
ZW10	-1.0055
PHOX2B	0.53
VILL	0.596
ELOVL7	-0.41825
LOC644186	2.9305
PPP3CC	-0.14675
CHST13	-2.68225
WDR40B	1.13008333333333
MEA1	0.0345
HILS1	0.06625
DLX6	-2.925
NKG7	1.222
EMP1	1.3365
ACTR6	0.15775
CHCHD7	-0.775714285714286
COG2	0.4441
TCEA2	0.4831
TARS	-1.243
FLJ20294	0.112333333333333
ZNF92	0.698625
TRAPPC2L	-0.6324
ARHGAP28	0.320125
CCDC109B	1.09725
LGTN	-0.534333333333333
INGX	-0.287666666666667
LOC124446	0.86125
RPS2	-1.18325
C17orf75	-1.61416666666667
NBPF1	1.305
SLC2A8	0.322583333333333
SNRPE	-0.7855
CARD6	-0.343
IL13RA2	0.071125
CUEDC2	0.036
C4orf19	0.27525
AOC3	2.373125
MTHFD2	-1.50566666666667
OR5M9	0.244
C4orf38	0.698833333333333
SS18L2	0.42025
OAS3	-0.186166666666667
LARGE	2.04225
LRIG3	0.703666666666667
LIMA1	1.6235
STARD3	-0.146416666666667
VPS39	0.437875
CTAGE6	0.545
ODAM	-1.6155
MORF4L2	-0.013
GSTO2	1.81625
MTFMT	-1.13875
PRKAB2	-1.13935714285714
ZNF76	0.0763333333333333
HSPB2	4.3315
CRB2	-0.1645
KLRK1	-2.9685
LYST	1.359625
UBE2M	-0.860833333333333
SLC16A9	-0.05125
ZNF281	0.652
ST8SIA1	-1.007125
C9orf105	-0.9605
ANKRD46	0.2985
FAM108A3	0.2965
C20orf91	0.59225
ZYX	0.317333333333333
RSPH1	2.935
ZSCAN5	-0.11525
RIMS3	-0.419166666666667
KRT76	0.1655
CEACAM4	0.749666666666667
SIRPB1	-0.00137500000000001
CFHR4	-0.418
SOX3	-0.6695
GATAD1	-0.579
C21orf57	0.24625
TMC8	-1.11283333333333
AVIL	-0.182333333333333
LMOD1	3.49025
HIGD1A	-0.00375000000000002
NEU3	-0.356333333333333
DES	0.284125
BZW1	-0.0992
ZNF221	0.1175
CCDC27	0.6895
GDAP1	0.05875
RBBP4	0.06325
MGC40499	0.24575
PHKA1	-1.000625
PRKAR1A	0.439222222222222
HSD3B1	0.59125
RAD52	-0.938833333333333
CD207	1.5155
LOC389791	-0.2145
RSPO1	1.70933333333333
TMEPAI	2.90225
MFSD2	-0.421375
ETV4	-2.90241666666667
SCGN	1.1715
LOC391356	0.267
MPP1	-1.318
STARD3NL	-0.23725
TFAP2D	0.237
CD2AP	0.29175
CCL20	-4.9945
CCDC86	-1.588
ZFP30	-0.468
CTBP1	-0.0905833333333333
MAK10	0.150666666666667
STXBP5	-0.978333333333333
LOR	0.9616
MAP6D1	0.0535
ARMC7	1.0915
TMEM150	0.3836
NSL1	-0.51
KIF5A	-0.77275
ASCC2	0.0685
PSENEN	0.432166666666667
OPTC	-0.4125
FCRL2	-0.849666666666667
KBTBD11	-1.491625
PCK1	-0.184
CENTD3	-0.81025
MEGF8	0.05825
ALPPL2	-0.283
OBFC2B	-0.311333333333333
ZFYVE20	0.126
GALC	1.5605
CTRB2	0.1145
C20orf71	-0.150166666666667
TBKBP1	0.378
CAMLG	0.688375
TREML4	0.512
RSAD1	0.04925
TUBA3D	0.4364
KIAA1833	0.382
PNPLA1	0.6185
LRRC34	-0.8635
CDH26	-0.830166666666667
ZNF167	1.1795
ZBTB26	0.1436
VWF	3.8112
VTN	-0.980333333333333
BAD	1.12
PDS5B	0.390333333333333
ZNF644	0.486833333333333
SH3GLB2	-0.0445
SMPDL3A	0.2187
NRG2	-0.057
IL15	0.180333333333333
GABARAPL1	-0.1055
LAT2	-0.2895
SLCO1A2	-2.13383333333333
LIG4	0.0900833333333333
GSDMDC1	-0.059625
BMP4	-1.4435
METT10D	-0.320875
SYCE1	1.273
SPANXD	-6.02225
SLC12A9	-0.0981666666666667
MC1R	-2.098
RNF168	-0.94625
TRIM69	0.40925
GALNT7	1.29083333333333
ISG20L2	-0.1565
KIAA2026	0.7775
TNFAIP8L1	-0.204
DPY19L2	-0.17975
C12orf63	1.1845
PRDX5	-0.110125
MED6	-0.589125
TXNDC5	-0.88475
CD46	0.3185
CCK	-2.37275
C17orf48	-0.33475
ANUBL1	3.03375
SIT1	-1.97316666666667
TYSND1	0.410333333333333
DEF6	-0.778333333333333
GLT8D4	1.78425
UTP14A	0.00300000000000003
RPH3AL	1.43525
NXF1	0.592333333333333
TRERF1	0.513166666666667
TUBB3	-1.13025
SLC24A2	0.8025
SEC22B	0.619083333333333
ZNF653	0.52525
GGTL3	-1.16858333333333
CDKL2	0.62675
CTF8	-0.635583333333333
EPC1	1.47766666666667
CYP4A11	-0.366333333333333
THRSP	4.84016666666667
LELP1	-0.0903333333333333
TES	1.02725
C17orf87	1.031
FERD3L	0.06575
SH3TC1	-0.429
RAB36	2.1015
CRYGB	-0.8815
GRIA3	1.4858
BHLHB9	0.78175
C1QTNF9	1.4215
GOPC	0.43775
PNPLA8	0.343333333333333
ZNF444	0.357
FMO1	3.8355
POLR3C	-0.2045
SLC35F3	0.6445
SGCG	-1.80733333333333
DCDC2	0.333
NANP	-0.78525
MGC23270	-0.7975
BEX4	-0.175333333333333
HYDIN	1.2072
RPS6KB2	-1.53175
ADRM1	-0.982833333333333
BAT3	-0.25975
RAB31	2.0034375
SCGB2A1	2.921375
SLC6A14	-3.99925
DDX4	0.26575
PRRC1	0.670333333333333
AP3B2	0.892166666666667
TRGV7	0.057
TMEM184B	0.868
ADPRHL1	1.365
C21orf45	-0.50575
ARNTL	1.202375
AADAT	-1.22875
CCL2	0.522666666666667
SNTB2	-0.480166666666667
RGS9BP	-0.19375
KPNA1	0.307
TMEM41B	0.257833333333333
S100A11	0.340333333333333
DOT1L	-1.223
EFHC2	1.597375
CLTC	-0.116
SRP9	0.589928571428571
ZNF521	0.874
FAM26F	-1.52
GPR88	0.129833333333333
COL13A1	-0.336
CHMP4B	0.6394
SIGLEC6	0.253333333333333
NFAM1	0.266125
PVRL2	1.2725
ALKBH4	0.03375
CCDC93	0.0726875
NXT1	-0.1575
KCNK4	1.0015
TROAP	-1.753
KCNA10	0.17625
CCDC114	-0.0476666666666667
RAN	-0.487833333333333
LMTK2	-0.5075
LOC400657	-0.3415
UFC1	0.74325
UBE1DC1	-0.79
EEF1A1	0.370611111111111
CHAC1	-0.737
HMGA2	-4.4989
B3GALTL	-0.4635
ING2	0.41875
C1orf109	-0.5905
INTS3	0.30925
ZNF558	0.2955
TRPM4	2.10233333333333
LTB4R	-1.48
ISYNA1	0.00425
LSM7	-0.29825
LRRC47	-0.133125
ZNF179	-2.454
EXDL1	-0.187833333333333
SLC4A10	-0.765375
ACSS2	-0.902666666666667
COPS7B	-0.31
KIAA0040	2.64066666666667
C1orf95	-0.019
AP1GBP1	0.10425
OR9A2	-0.0015
FAM71C	0.0306666666666667
RIN1	-1.3805
ITGA4	-2.435375
DNAJC6	-0.2055
CLOCK	0.573333333333333
SLC35A4	0.409166666666667
DSG4	0.27
LOC26010	0.049
NSUN2	-1.18025
TMEM86B	-1.1352
C14orf135	0.207
KIFC3	-1.43016666666667
PHF5A	-0.28625
NCAPH	-2.169875
STK11IP	0.07075
FLJ42953	0.85975
CCDC19	2.06216666666667
ZNF329	0.304625
TAX1BP1	0.439333333333333
ZDHHC18	-0.149833333333333
C10orf88	0.338
TMBIM4	1.0527
NMUR1	1.228
KIR2DS4	0.2375
C9orf90	-0.169625
MGC87631	-0.082
KDR	2.71
ST3GAL2	-0.91375
RLN2	2.083
HPD	-3.94575
MOXD1	-2.8565
PDGFRL	2.46966666666667
SMYD4	-1.04957142857143
FAM103A1	0.152166666666667
MFAP4	0.508666666666667
LOC285141	1.2675
TMEM45B	0.580375
SMCR7L	-0.792714285714286
GZMH	2.44525
CBLN1	-2.6195
CNNM1	-0.58675
PHF17	-0.6625
NUP98	0.07525
RMI1	-1.039
PTPRS	0.611125
ANKRD57	0.735875
CLDN15	-0.8115
OR51A2	0.1475
GUCA2B	1.136
DOCK9	1.0015
ITGB1BP1	-1.41666666666667
DLG2	0.279375
BRAP	-0.065
SESN3	0.3955
ZC3H7B	1.41325
FAM101A	1.90116666666667
FKSG24	-0.37425
ZYG11B	-0.48475
RFC2	-1.15275
SH2D3A	1.04816666666667
DVL3	0.185666666666667
ADFP	-0.207
KRIT1	-0.388375
SERTAD3	2.10666666666667
LEFTY2	-3.24325
KRT27	0.263
SCFD2	-0.17025
MN1	-0.72225
RORA	0.54325
PTPRD	0.029
PIAS2	-0.187166666666667
CYP4X1	2.9115
FBXL15	0.268
MYH15	-0.1505
CRX	0.0423333333333333
TBC1D13	0.30225
SLC22A17	1.75366666666667
PLK2	1.38783333333333
ARHGAP9	0.19875
EIF1B	-0.21025
C20orf185	-0.287
DEFA7P	0.013
PRIM1	-2.69
CRYAA	-1.83575
BACE1	0.70125
AGTRL1	0.492833333333333
ACAD9	0.1705
GRASP	0.63575
RBP4	-1.58216666666667
TFB2M	-0.62125
METTL9	-0.5391
ATP5O	-0.45975
SP100	0.1847
CPSF1	-0.554
S100A4	-1.24225
LIME1	-1.514
GPR137C	-0.27025
OR2A2	0.356
C2orf29	-0.915
NUP188	-1.034
SDPR	1.137
RAI1	0.27475
RPS20	0.1698
LAMB1	-0.055
ADM2	0.861
ZNF229	0.84425
DKFZp434K1815	-1.043625
EPN3	1.85083333333333
CLIC3	-0.8405
MEIG1	-0.63725
HMGB4	0.11675
STARD10	1.82375
KLF8	2.82
EPB41L2	-0.7945
JMJD6	-0.345375
CTSL1	-0.575
GPR27	0.205
ELAVL4	0.8165
MMP21	0.0485
PPM1B	0.592
SUV39H1	-1.18275
AAMP	-0.14
TUSC4	0.4125
MBD6	0.571
KLK13	-0.958875
FMNL3	0.463
TRIM13	0.402333333333333
C15orf5	-0.72125
IQCF1	-0.09775
CACNG8	0.068
SLC35D3	0.339166666666667
ZDHHC9	0.5345
ODF3L1	0.2135
C9orf86	-0.3384
TSEN2	-1.432
C17orf64	0.34075
SEPX1	0.1702
TSPO	0.597833333333333
SYMPK	-1.043
ADORA1	1.04825
TSPAN10	0.609625
SEMA6C	0.310666666666667
RTTN	-0.5306
IL2	0.143833333333333
ARRDC3	0.18325
TBPL1	-1.002
STX12	0.87125
MRPL39	-1.0895
OR8H3	0.153
IFIT5	0.828666666666667
CASC5	-2.2345
FAM46A	-0.458166666666667
HPCAL1	-1.176125
CYLC1	0.329
VGLL2	0.233
C20orf191	-0.30625
CDH1	1.76958333333333
ITPA	-0.4405
CCDC101	-0.62375
D15Wsu75e	-0.36
EDA	-0.822
CREG1	-0.71325
OR7G2	0.188
SAP18	0.841416666666667
IFIT1	0.48
CALML3	2.92266666666667
FLJ37440	2.3005
FNDC5	-0.252
SERPINB6	-0.161571428571429
JUNB	1.6746
SYS1	0.80075
SCN2A	0.564833333333333
ZKSCAN5	-0.349
WNT7A	0.100166666666667
TSHZ3	2.8905
RNF148	0.9835
H6PD	0.178375
CAD	-0.993666666666667
ZNF449	0.29775
DOCK10	-1.1045
FAIM2	0.1085
HEXDC	0.096
PRB1	-0.21975
C14orf148	-0.351
ETHE1	0.8605
IRF5	0.0525
GNMT	0.0823333333333333
MGC16291	-1.39675
RPAIN	-0.771
CAGE1	0.581
CNTNAP3	-1.822375
ACTR1B	-0.2195
EEF1E1	-1.1825
MSX1	-0.478
ESF1	-0.6499
HSPC171	-0.26125
MRPL2	-0.497
RDH12	-0.919
CELP	0.1565
METRNL	-0.19225
C10orf116	4.44533333333333
C19orf48	-0.87425
ZNF346	-0.245875
NCR1	-1.0695
C10orf64	0.7055
CD52	0.6875
VPS18	0.73475
AP4S1	-0.214
NPBWR1	1.246
TPK1	0.7275
UBA52	-0.0613333333333334
RIPK1	0.458166666666667
CPNE3	0.2304
HSPC159	-0.430375
C8orf38	0.0375
LRRC4B	-0.4175
PARP10	0.7643
ANKRD50	2.55
CXCL9	5.6415
FGF18	1.42081818181818
EIF2A	-0.3505
SLC20A2	1.13666666666667
KIAA1549	0.258166666666667
SPINT1	2.2725
ZNF584	-0.2735
CRBN	0.233
ABCF3	0.0978333333333333
NCBP1	-0.476833333333333
PLA2G4F	0.700666666666667
PCDH10	-0.89425
TTC21A	0.98175
C20orf144	0.4325
FGFR1OP2	-0.281833333333333
SLC9A1	0.1259
CHRND	-0.0155
FOXF1	-2.032
KIAA1467	1.24675
TPO	0.826833333333333
LTF	2.05285714285714
DNAJB9	0.673
MRPS27	-0.727
bA16L21.2.1	0.34325
WBP2	-0.0641666666666667
MRGPRX3	-1.31133333333333
PRPF18	0.7795
C10orf58	0.64525
SMOC1	-2.9941
ADAT3	0.352166666666667
TMEM138	-0.29625
TMEM131	0.074875
TIMM8B	0.29225
MYH7	-0.641166666666667
ST6GAL2	1.66925
KIF1C	0.44025
SUHW2	-1.785
PAPSS1	0.92875
CABP2	0.116
HOXA4	-0.46
ELF2	0.12325
SEMA3D	1.1263
MC5R	-0.201
OGFR	0.168
FLJ30092	0.163833333333333
TGFA	-0.4467
MMP17	0.744
KIF15	-2.50475
CHIA	0.15375
CATSPER3	0.79575
CEACAM7	-0.133083333333333
PADI2	0.66625
HOXA9	-0.0415
LNX2	1.28283333333333
TMEM144	2.057
HIF1AN	0.47175
METTL7A	-0.8837
C6orf165	3.88683333333333
KIAA1468	0.651625
DSG3	3.376
ZNF180	-0.0628333333333333
EIF4E3	1.339
SLC46A1	-0.1165
DKK1	-5.66133333333333
ZNF205	0.652666666666667
LOC162073	0.672944444444444
COX7A1	4.9615
MAGEA1	-5.0495
NEDD8	-0.129916666666667
KLHDC5	-0.0507222222222222
C3orf19	0.330833333333333
MRPS2	-0.79175
POLR3H	0.718142857142857
ABHD11	1.1337
TMEM17	0.9405
PAIP2B	-0.0147
MAT1A	-3.49425
LGI3	-0.40175
THUMPD2	-0.3135
TKTL2	-0.014
XAGE3	-1.592
CALM3	0.291583333333333
C6orf136	-0.577666666666667
KCNC4	0.262
RGS9	1.00683333333333
ACIN1	-0.994333333333333
SPATS1	1.31
XKR8	0.01625
FAM84A	2.91766666666667
MS4A7	5.74227272727273
AGXT2L2	-0.41125
OR1F1	-0.171
SMAP1L	-0.405833333333333
IPO11	0.503
ZC3H11A	0.0338125
C1orf151	0.39775
RNASEH2A	-1.46475
CCR10	-1.324
TXNDC11	-0.1325
TMEM112	0.73325
MAP1B	-0.888142857142857
NVL	-0.3385
PKM2	-0.78025
ARC	-0.0285
NUP54	-0.3355
PPFIBP2	2.14966666666667
STAT2	0.993125
PTAFR	1.069
ROBO2	0.3625
RNF40	0.00733333333333334
CCDC135	0.057
IFT81	-0.00530000000000001
MORF4	-0.176
TM7SF3	-0.552875
OR10H3	0.405
ABP1	-0.21525
CHRD	1.077125
PLEKHA8	-0.358
NCALD	0.775083333333333
OR5AK2	0.2725
ACCN1	0.275833333333333
SLITRK1	-0.36875
ARMET	-0.1835
C9orf52	-0.189
REEP4	-0.65975
MTSS1	-0.415625
ADH1B	4.17133333333333
DLD	-0.83
CDK5	-0.707
PPFIA1	-0.309125
WFDC3	0.973
DNAJB12	0.993142857142857
RANGRF	-0.46
MLANA	-4.85725
AMY2B	0.60425
KIAA0319	-1.207375
RPS7	-0.581
JAK3	-0.1029
ARFGEF1	1.1825
CXCL5	0.600916666666667
TRAPPC4	-0.2205
CETN2	0.93675
HSPC111	-1.08525
RHOBTB3	-1.1381
PHLPP	0.113
RGS10	0.00925
TMEM58	0.78625
CHERP	-0.233375
HSP90AB3P	-1.30966666666667
FSTL3	-0.0275
PEX11A	1.0085
OR5V1	0.377
FCN3	1.664
PTPN3	0.455875
NPTX1	-4.5795
C21orf84	-0.2405
C11orf51	-0.006625
ZBED2	-0.02175
FLJ90757	0.4675
NPY2R	4.341
PLD3	0.433
SYT17	2.75216666666667
SGSM2	-0.483
OR1A2	-0.134
FOXP1	1.2
SLC5A1	0.022
POFUT1	-0.6572
EPHB6	-2.7305
MYO1G	-2.118875
STAC	-1.1586
KLHL17	-0.470833333333333
RGMA	0.4427
TJP2	-0.4499
FAM114A1	-0.072
SERINC1	1.15733333333333
SLC9A8	-0.034125
PEX19	0.4205
EDN2	2.608
PSMD7	-1.25011111111111
C3orf41	-1.5015
UQCR	0.012125
PPP1R3C	1.4115
LRP4	-1.5285
TM2D1	0.32725
TTC17	0.0965625
C4BPB	-5.05075
CCL25	0.4125
ZNF253	0.038
CHRNA9	-3.15475
SOX11	-1.68475
HIVEP3	1.452
CGN	2.45391666666667
C3orf35	-0.12675
PKD2L1	1.56975
SYVN1	0.00274999999999999
PDE8B	0.718625
LOC439951	0.96
LTC4S	2.53733333333333
MIF4GD	-0.178166666666667
SMARCA2	1.1808125
TUBGCP6	0.347333333333333
CABLES1	0.281375
C16orf77	1.3745
ZNF791	0.31925
FUT5	-2.1155
ADH6	-2.12283333333333
P4HB	0.329
CLDND2	-1.13525
ALKBH8	-0.06825
PLAC4	-1.78825
F11R	0.165785714285714
MGC35295	0.024
PDZD4	-0.555333333333333
LOC389073	-0.47975
FAM80B	-0.0985
PSMB1	-0.312625
TXN	-0.761166666666667
VIPR1	1.4759
WBSCR18	0.3395
EXOSC6	-1.03466666666667
ACTA2	4.03516666666667
SP5	-2.91591666666667
ANKRD1	-1.617
DDR1	1.6907
ATP6V1D	-0.67575
PTGS1	-1.30483333333333
RNF157	-1.27525
DCC	0.23375
SPAG7	-0.2615
FBXO18	0.01425
UBE3C	-0.4153
HOXC6	1.0085
LRP2BP	0.564833333333333
MYST2	-0.29025
PDSS2	0.606
ATE1	0.036
ARAF	-0.2025
KLF10	0.354
PLA2G2E	0.0895
ASCL1	-1.955
TSNAXIP1	1.6905
FAM131B	0.2205
IFNA10	-0.0695
NUP43	-0.438125
FAM44B	0.4745
L1TD1	-6.081
NMD3	-1.107
C18orf54	-0.8312
PHOSPHO1	0.015
RAG2	-1.383
EMILIN3	-0.729
METTL3	-0.586
VPS13C	0.862875
REXO2	-0.87975
ANXA4	-0.314
CA1	-1.3695
DCP1B	0.51375
TULP3	-0.864333333333334
ATP2A2	-0.271928571428571
ATIC	-0.77075
ADAM15	-1.482
NPL	0.189666666666667
LGR4	0.892125
UEVLD	0.631
GAB1	1.4275
SNAI2	0.811166666666667
ZGPAT	0.1394
SNF1LK	1.14675
DLEU1	-1.13375
UBE2Q1	0.117125
ZMYM6	0.281875
JPH3	-1.65716666666667
FAM38A	-0.561333333333333
PXK	0.260666666666667
DENND2D	2.20425
BAX	-1.5435
CP	-3.262
RPL37	0.0410999999999999
G6PC3	0.19925
NCOA4	0.165166666666667
LRRC14	-0.43175
GORASP1	0.7975
FCHO2	0.770875
CYP24A1	-3.8086
FXYD3	1.55425
SMARCAL1	0.17075
ABCB8	0.154166666666667
CCDC44	-0.47475
PRDM7	-3.186
USH1C	-1.5025
DNAH5	0.928166666666667
SRF	0.336333333333333
MAL2	2.64983333333333
PGPEP1	0.2455
SIN3B	-0.857
SEMA3C	1.066
GRAMD3	2.33075
FBXO10	0.0225
OR5D13	-0.056
FLJ31818	0.200625
CACNA1I	0.510375
S100A13	-0.2145
TP63	3.13392857142857
ANXA11	0.7729
WDR66	1.319625
CSF2RB	-0.053
IFI44	-0.38375
DACT1	2.49616666666667
ANKRD23	-1.294625
ATP5G1	-0.794333333333333
C21orf70	-0.608833333333333
PPWD1	-0.99475
DNAJC13	0.05525
PAH	-4.97483333333333
PTCH2	0.6235
TRMU	-1.10275
CCDC9	0.6025
USP3	-0.1626
DCLRE1C	-0.3207
FAM55C	0.24475
FRMD4B	1.1895
CYP2R1	0.03275
RFPL1	0.3479
XPO5	-0.73325
ARL6IP2	-0.377
OSBPL5	1.23
MMP9	4.07972727272727
KIAA0802	0.52275
DHRS2	-2.29066666666667
SGEF	0.98775
TXNDC10	-0.543
EXOC6	0.94525
RPS27	0.383333333333333
PNCK	-1.70933333333333
