Hybridization REF	TCGA-A2-A0D0-01A-11R-A00Z-07
PCDHGA3	-2.7405
VWA3B	0.30775
NDUFA5	-0.3895
THAP9	-0.522
FLVCR2	-0.119166666666667
AP1S1	-1.20725
SMAD6	1.08025
SAV1	1.018875
SAT1	2.874125
ZNF251	0.91775
ADAMTS7	0.12
RPP38	0.2595
C1orf211	-1.1435
YPEL2	-0.49175
RBMS1	0.90625
ZNF445	-0.658833333333333
NRXN2	1.143
PGBD4	-1.388125
UGT2B28	-2.91975
WBSCR16	-0.4788
NLRC3	-0.01525
ASTL	0.579
ST6GALNAC1	-3.587
ZADH2	-0.38025
MLLT4	1.67683333333333
ARL6	0.0678333333333333
MEF2C	-1.25475
CBFA2T3	-3.4815
AFF3	-0.0672142857142857
COG7	-0.365333333333333
MYB	-4.67466666666667
PLXNA3	0.9065
XRCC2	0.407
MMS19	-0.842375
ST8SIA5	-0.12825
CHPT1	-1.00516666666667
KIAA1712	-0.538
OR6X1	-0.2545
ACTR3	1.656875
UGCG	-2.01166666666667
OR4P4	0.353
ZAP70	-2.083
LPP	0.857375
ZNF485	0.314
PTPRCAP	-0.01625
IL12RB1	0.73775
ATRX	-0.5684
CHST8	-1.9785
C14orf109	-0.4955
ARV1	-0.00575
NMB	1.21142857142857
COX5A	-0.165
EIF6	0.1015
MPPED2	-2.3005
SEMG1	-0.995
CHRDL1	0.855
TRAF3IP2	0.3625
WNK2	1.816875
LILRA4	2.14133333333333
LAMA2	0.963
PXT1	0.505
RLBP1	-0.3365
CD300C	0.24525
SLTM	0.6665
FLJ10404	0.0095625
APOBEC3D	-2.78766666666667
RENBP	0.383333333333333
ATXN7L1	-0.494375
NID1	-0.248
TUBGCP3	-0.091125
ITIH5	0.0937058823529412
CCDC110	-0.145
C8A	-3.00075
MGC87042	-2.07925
HOXC13	1.7635
TFDP2	0.42575
HCP5	1.5925
POLI	-1.174
UCN	-2.42066666666667
ZNF764	-0.209833333333333
C8orf45	-0.91425
FHL3	0.10975
SPATA5L1	-1.1605
MMRN2	1.69666666666667
NDST1	0.216333333333333
COL20A1	-0.320333333333333
ZNF248	-0.535166666666667
PELP1	0.608
MBL2	-2.93016666666667
RNF41	0.48925
C5orf24	-0.344875
THOC5	0.359571428571429
SERINC3	0.293666666666667
RP11-151A6.2	-1.2525
CDCP2	-0.3545
HIST1H2AA	-0.11325
C11orf75	1.01533333333333
FKBP7	-1.764
DDOST	1.176
GPNMB	-1.55366666666667
TTF2	0.00716666666666665
KCNT1	0.2344
SLC39A14	0.189625
NGRN	0.3122
GPR137B	0.26775
MECP2	0.57525
PSMA1	-0.7115
C16orf73	-4.9975
TMEM60	-0.882333333333333
CSN3	0.274
NOS1	-0.128
RAB7L1	-0.220666666666667
YBX2	-0.6845
KIAA1166	-1.6725
FUBP3	1.16483333333333
ABCG1	-0.1275
ACACA	-0.23225
ARL11	1.5012
ATOH1	0.556
ODF1	-0.320333333333333
CREB3L3	-1.63083333333333
TMEM127	1.4125
DSCAML1	-1.283
PLN	0.629333333333333
LYPLA1	-0.94575
PRDM9	-0.2745
SASP	-0.167
PLUNC	0.4082
INTU	-0.99275
HISPPD1	-2.72525
LNPEP	-1.27566666666667
YARS2	-0.596833333333333
APCDD1L	0.612
ZCCHC4	-0.0712
FBXO22	0.0598333333333333
TTLL13	-0.4735
ZNF669	-0.222
PTGDR	1.5755
DDX27	1.19475
KIAA0409	-0.727333333333333
GJB6	3.89625
ASB8	0.3005
PLP2	-0.0526666666666667
MEPE	0.0926666666666667
OR10J5	0.5225
KRT222P	-1.2855
COQ7	-0.591666666666667
C1orf101	0.0796666666666667
RERG	0.1402
CHMP5	0.088
THAP11	-0.034875
ZNF43	-0.849
ZRANB3	-0.595833333333333
KRT13	0.14525
MRPL19	0.363625
RBBP9	0.32575
SPATA17	0.575857142857143
BXDC5	-0.418333333333333
PAFAH1B1	-1.04283333333333
MAGEE1	-0.19725
OSTF1	-0.3665
KIAA0323	-0.518
TXNDC13	-0.0733333333333333
CNTN4	-0.659625
LCE1B	-1.402
UNQ501	-0.7025
ZNF154	-0.56325
C3orf64	1.065
SYT5	-0.092875
PON1	0.627333333333333
FLJ10357	-0.925125
ATP4A	-0.8635
GNPDA1	0.285833333333333
MGAT1	0.512833333333333
C14orf121	-0.20675
SLC35B2	0.00825
MIER3	-1.5105
CHEK1	-0.689375
ZNF8	-0.532
TXNDC1	-0.989166666666667
CKB	-0.6471
RTN3	-0.112714285714286
FZD2	-0.2855
PART1	-0.255375
PSMB6	-0.76275
PCDHB8	0.0895
PHC3	-0.186777777777778
PPP1R8	-0.342833333333333
NOVA2	1.47666666666667
TNFRSF11B	-3.485875
GOLPH3	2.101
UBLCP1	-0.355
SUHW3	1.288
TTLL1	-0.399
OPN4	0.174
OR13G1	0.5395
ZPBP2	0.6216
HSD17B11	-3.116125
C9orf50	-0.0485
DHDDS	-0.388214285714286
CTSW	1.4639
NEFM	-3.093
MRPL28	-0.357
SYN1	1.018
PIGV	-1.84883333333333
ZIM2	-1.07075
APBB1	-0.572666666666667
SND1	0.50025
C1orf123	0.683833333333333
CHD3	-0.57675
BHLHB8	0.78175
RNASE2	1.84066666666667
BCAP31	1.12675
SLC25A44	0.674166666666667
CHD6	-0.1118
PIB5PA	0.386307692307692
SELS	0.19775
LOC541471	0.185125
FAT2	1.864
ZNF81	-0.244
OR4C16	0.4525
FLJ10081	0.6333
LRRC4	-0.83325
CS	0.0983333333333333
N4BP2	-1.5035
IGFBP7	-0.22825
ZNF318	-0.770083333333333
NDNL2	0.933
ZNF609	-0.0313749999999999
SIRT4	-0.82575
EXOSC10	-0.041
ECE2	0.683333333333333
OVGP1	-0.78025
GTPBP3	0.92075
PACS2	1.6406
C19orf36	-1.65933333333333
ARL4C	-0.719625
ATG4B	-0.213625
UBQLNL	-2.15325
RHOXF2B	-3.941
PLEKHG2	-0.5065
GALR1	-0.6285
AQP4	0.208666666666667
HDAC7A	0.142166666666667
DCUN1D3	-0.35925
OR8A1	0.06
CCRN4L	0.594375
CBR4	-1.36516666666667
KIFC1	-0.0908333333333333
SLC7A14	-1.2085
LHX5	0.9395
TRPC7	0.139
LPXN	-0.5825
SERPINA1	-2.463
RPS13	-1.0178
BPIL3	-0.5235
PRKAA1	-0.511
FADS2	0.6885
ENAH	1.63875
PRO1768	0.676
APBA2BP	0.291
LIPH	0.722
C3orf33	0.76625
RCC2	0.249714285714286
ALDH1A2	-3.1575
RNF103	1.14625
AHCY	1.305625
ALG12	-0.0385
CCL17	2.05425
ZNF543	1.72333333333333
ESRRG	1.3398
CNGA1	-0.665666666666667
RDH5	0.0433333333333333
OTX1	-0.1239
PTGFR	2.727
CDR2	0.257125
SELE	4.6285
NLGN2	-0.508
EXOSC9	-0.4125
ZNF566	-0.129833333333333
KLRC2	-4.348
GPR12	0.793
KIAA0196	-0.83725
PDRG1	0.17175
SSR3	0.777857142857143
MSI1	-0.049
CST9	-1.4445
CC2D1A	0.184875
PLAGL1	1.19733333333333
ZNF778	0.666
RNF2	0.686375
KLF6	1.02883333333333
THBD	0.285
tcag7.1314	0.77425
NR5A1	0.438
ABCD2	-0.0396666666666667
DNAJC7	-1.626
CLEC4C	0.3915
TM2D3	0.4985
CCDC4	-1.2335
PLAC2	-1.82625
DCD	-0.2545
FAAH	-0.06475
POLA1	-0.495833333333333
TM7SF2	-2.256875
FLJ39822	-2.05033333333333
FLOT2	0.671375
MAP4K1	0.122333333333333
SRP68	-0.155375
C21orf74	1.449
ARPC5	0.039375
LOC126075	0.17675
HECW2	0.258142857142857
ZDHHC4	0.0385
ANKRD42	-0.0166
PDE9A	0.717166666666667
ABCA8	-0.867
NDUFS2	-0.24625
UBR5	-0.095375
BTBD16	-3.20825
LOC554174	-1.5755
ZNF20	0.139
KIAA1843	0.586
WDR17	-0.79075
C15orf33	-0.3385
RNF113A	-1.5685
CAMKK1	0.0889
CLCN2	2.77075
ANXA6	-1.617
LOC340069	0.7055
EMID1	1.94075
DPM3	-0.71075
ELA1	-0.4705
SLC25A13	-0.204
KRT24	-0.579
SMPD1	-1.25483333333333
TH	0.334875
COL6A2	-0.0716428571428571
ANKS1B	1.414
GPR126	-0.6078
ZC3H12A	1.1405
TMEM47	-1.85583333333333
C2orf51	1.28583333333333
C1orf88	0.588166666666667
HSF2BP	0.61325
AKAP10	-0.22925
RPAP3	-0.3755
KLHDC8B	0.3225
STOM	-1.1203
MUPCDH	0.0844285714285715
C10orf72	-1.0965
PLEKHA3	0.216
TCP11L1	-0.238
CWF19L1	0.776
SPEF1	0.2
YSK4	-0.442
ELN	4.1799
SAMD8	-0.0721666666666667
MPI	-1.43016666666667
MEPCE	0.041
ABCC3	1.50575
NANOGP1	-2.265
KCNK17	0.621375
HLA-DMB	3.73816666666667
RRAGA	1.1325
ANGEL1	0.1155
RBM32B	0.6345
CPN1	-2.1105
MGC52282	-1.2105
HLA-A	1.24616666666667
OR9G4	0.0525
EDNRB	-4.013375
SCD	-0.0607857142857143
C14orf80	0.562666666666667
BAGE2	-0.2275
RABL4	0.130333333333333
RCVRN	-1.0285
SHANK1	-0.1625
NLRP7	-3.678
CD226	0.51025
STAT3	0.95925
SYNJ2	-0.9918
TPCN2	0.275333333333333
WDR36	-1.33008333333333
MBD4	0.96275
ROBO1	-1.2473
ST3GAL6	-2.2105
SLAMF8	3.66233333333333
ATN1	0.7415
GPR141	-0.294333333333333
KRT36	-0.032
TPH1	0.279
DDX52	-0.03275
ZSCAN29	0.153833333333333
TRPT1	-0.790666666666667
DPEP3	0.51925
DENND4A	-0.653625
TSPAN16	-0.547
PTCHD2	0.5495
LOC145814	-0.07975
CAP1	0.7135
EIF5A2	0.8622
NT5DC3	-0.921625
SEPT9	-0.825875
SEZ6L2	-0.3655
EGFLAM	2.16525
VPS11	0.17025
NDUFB5	-0.519666666666667
CIDEA	0.256666666666667
IER5L	1.40375
N6AMT1	-1.11775
FAM83C	-0.2785
OXR1	0.183333333333333
IRX1	2.555
DGKB	-1.0522
GCN5L2	-0.74525
MIR16	-0.773875
FBXW9	0.336
WDR4	-0.983333333333333
PDC	0.1275
VPS33B	-0.143
HEXB	-1.86825
FLJ32214	0.45075
TCEB3	0.3405
CRLF1	-4.16475
ABI3BP	-1.57375
C8orf22	-3.63075
PYCR1	-0.46075
KIAA1706	-0.15625
CDK5R2	0.595125
WAS	0.74
C12orf60	-0.25875
CCBL2	-0.629375
MADD	0.02675
C5orf34	1.12975
WDR42A	-0.0381000000000001
KLF12	-1.078
HSPA1A	1.21475
ITM2C	-0.167666666666667
DAPK2	3.265
LOC442590	-0.1215
SUMF2	-0.066125
CENPA	1.17823076923077
TMED5	-0.784625
CDH6	-1.8114
BRP44	-0.873875
THG1L	0.05125
GABRA2	-1.3055
C14orf166	-0.69375
MYL1	-1.93933333333333
TNFSF18	0.636
PAP2D	-1.42933333333333
PPIB	1.0905
KLHL4	-1.5265
SFN	-1.06233333333333
CCDC127	0.94575
FRAP1	0.37675
GOLGA5	0.6135
SDCCAG1	-0.870375
MGC21675	-0.348833333333333
C10orf95	-1.2345
KIAA1345	0.00999999999999999
C1orf163	-0.408
LACE1	-1.0585
OR10K2	0.6455
CENPN	-1.01784
TMED2	1.52625
UGT1A6	-0.846
ANG	-3.15825
U2AF1	-0.7585
CASC2	-0.0803333333333334
NMT2	0.4195
OSGEPL1	-1.059625
DFNB31	-0.6345
SLC6A20	0.307625
DKC1	1.329
FXYD4	-0.78475
WDR64	0.163
MGC5590	0.916
CREBZF	-0.773333333333333
DAZ1	0.41325
PRPSAP1	-0.9245
GCHFR	-2.29375
TTC7A	0.701625
LOC196993	0.352
UBD	1.2525
S100A1	0.2615
RPL6	0.689
DNAJB6	1.22745
NAGS	-0.2305
C2orf58	0.197
KERA	0.449833333333333
MT1X	-0.2003
UBE2B	-0.1218
KEAP1	1.21725
MST1	-3.377375
OMA1	-0.2555
ABLIM2	1.51975
BCL2L13	-0.0905833333333333
JAZF1	-0.431833333333333
TMEM63B	1.4065
S100A8	4.1253
ARFIP2	-0.59625
UROS	0.563
KHDRBS2	-0.727
POLQ	0.772375
SOAT1	-0.812
SPAG4	-1.96525
MRPS30	-0.2975
LOC494141	-0.45225
OR2T11	0.435
ORAOV1	-0.4949
ZNF184	-1.21416666666667
TCEB3B	-0.0251666666666667
ADAM21	0.2905
GDPD1	-0.84125
SPINLW1	0.4475
PRR14	0.434166666666667
KCTD9	-0.6466
NUDT3	0.62225
KIAA1822	1.3959
HIST1H4K	-2.284
DFNA5	-1.429
GABPA	-0.18775
C14orf44	-0.6145
POLB	-0.165125
PTAR1	-0.98875
SEC31A	0.9582
TRIM58	-2.269
TAS2R14	-0.3465
VPS8	0.45125
H1F0	0.643166666666667
PRKCB1	-2.45183333333333
UGT2A1	1.1885
TOR1B	-0.141
LSS	-0.879833333333333
C2orf19	-0.05
HNRNPC	-0.322428571428571
TMEM100	-4.16616666666667
LOC116349	-0.20975
OR51M1	-0.247
CCDC142	0.187
ISG15	2.30675
ZCCHC14	-0.049375
CREBL2	-0.4365
TGDS	-2.1325
DC2	-1.03125
CACNA2D3	-2.33757142857143
ZNF429	-1.58625
LYPD6	-1.47466666666667
SUCLG1	-0.0445
OR51I1	-1.1505
MAGEH1	1.3355
PRPF40A	-0.6815
SMR3A	0.5635
SPINK2	-1.6035
THAP2	0.118625
NPY5R	-0.792875
IRF4	-1.968375
SPESP1	-2.1965
OR10S1	1.052
DTD1	0.80875
TUBE1	-0.65325
DDX19A	-0.607
PDPN	-3.42375
TMEM34	-0.293416666666667
MGAM	1.24075
COL3A1	4.62
GFM2	-1.2331
OR5A2	0.714
PSG9	-1.36533333333333
ARHGEF11	1.23433333333333
IVNS1ABP	-1.08175
SIGIRR	0.24925
DUSP19	-0.309875
DNAJC14	1.4664
ACSS1	0.419625
IL1RAPL2	0.585
C4orf30	0.3255
SEPT4	2.26425
LANCL3	-2.03
SPAG17	-0.9014
PRDX3	-0.50425
HNF1A	-1.697125
P4HA2	-0.6155
RFWD3	-0.7055
MOV10	0.305
DNAJA5	0.5475
LOC729440	-0.08775
LOC200383	0.00212500000000004
SMC2	-0.35675
MIXL1	-0.916833333333333
TMEM9	-0.231
FAM86A	0.785
ZNF174	0.4444
MYH14	-0.933
CCR8	0.7865
VPS37C	0.647833333333333
GPATCH1	0.460333333333333
B3GNT8	2.004
TBX4	-0.51975
CNR2	0.561333333333333
PCDH1	0.54525
C5orf29	2.711125
OCIAD2	0.739
PLCG2	1.442
KIAA0247	1.01725
HRH3	0.2916
CAPN13	3.223
CCR1	0.439
MGC15523	-0.607333333333333
UVRAG	0.399833333333333
DNAJA2	-0.1665
ITGA2B	0.536833333333333
CLDN5	2.379
PTPRN2	-2.96621428571429
ZNF512	-0.168833333333333
PSAP	0.17
CCDC140	-2.875
LRRC55	0.68
CYP26C1	3.367
C8orf47	2.584
LYN	0.238625
DUSP6	1.18783333333333
TGFB3	0.7228
ELK1	2.1446
PCDH11Y	-0.802666666666667
HGD	-4.75025
C17orf58	-0.9945
MYO3A	1.253
SERPINE2	-1.936
AARSD1	-1.09375
C14orf73	-1.6395
ADAM33	-0.00825000000000001
ZNF491	-0.7085
MAPK6	0.270666666666667
TCN1	1.5215
SLC24A6	0.874
UBE2R2	-0.22575
H1FNT	0.556
TATDN2	0.421166666666667
LILRB1	2.55775
P2RY5	-0.709
NUCB2	-0.98925
C2orf37	0.36175
SNX27	0.9835
MTA3	0.46
FOXO4	0.8305
ID4	3.1525
SOX5	-2.4505
PXMP3	-0.659625
OR52M1	0.185
SFT2D3	2.2195
INA	-2.01933333333333
MCOLN1	-0.40325
NFIX	1.3004
CLEC14A	3.50266666666667
HIBCH	-1.08816666666667
PLA2G5	0.6985
TIMM10	-0.876833333333333
MED17	0.9281
COL4A4	-2.914
TPP1	-0.645
GJA3	1.49483333333333
TMPRSS5	-0.90525
AADACL3	1.407
DNMBP	-0.7725
ENPP5	1.45366666666667
NQO1	-2.3058
ZSCAN2	0.327375
SEC24C	-0.0423333333333333
GTF2A1L	-0.9165
AXIN2	-1.4381
FAM33A	-0.838
C16orf13	0.20475
SPNS2	0.9495
TAF1	0.00674999999999999
AP1G2	-0.632333333333333
RBM42	-0.615
HCN2	0.470166666666667
EFHB	0.445833333333333
RUSC1	0.1985
GRIK5	0.364
USP21	0.262166666666667
ATAD3C	0.60475
ORMDL2	-0.864
PRSS7	-3.97375
PSAT1	-1.3345
FLJ13195	-0.861
TBC1D1	0.805166666666667
IFNG	4.795
OTOS	-0.027
ZNF773	0.191833333333333
EMD	-0.43075
RETN	1.56675
CCL8	5.497
APH1A	1.319625
COX18	-0.688125
GTF2IRD2	0.90275
CCDC82	-0.782166666666667
PAFAH2	-0.789888888888889
NPEPL1	0.2938
RP11-114G1.1	-0.0835
TP53INP1	0.08225
ZNF300	0.488166666666667
FOXL2	-2.72075
LARP2	0.23425
LATS1	0.51525
HTR6	-0.193
SPOCK2	0.995166666666667
RNF144B	3.71816666666667
HTATIP2	-0.782625
MGC10334	0.6715
CENTA2	1.8935
FGF2	1.21725
FXYD7	0.13575
PHYHIPL	-1.996
GPR34	2.4835
DDX6	0.0619999999999999
OR10W1	-0.035
LHFPL1	-2.445
ZNF313	0.1635
VPS28	-0.38775
AP3M1	-0.0905
AKR1CL2	-0.0335
TRAF4	0.404875
OR2B11	0.5385
C19orf12	0.656833333333333
AKAP9	-0.592666666666667
C1orf62	0.24325
SLC20A1	0.2206
FAM112A	0.15
LDB2	-0.853125
MRPS23	-0.60475
KLK5	4.464875
SPTB	0.0246
EFEMP2	-0.05575
EFNB2	0.442625
PCM1	-1.15078571428571
NMNAT3	2.7925
TSG101	-0.351666666666667
C8orf40	-1.2635
NOB1	-0.00525
ABHD3	-1.60375
GTF3C4	0.01125
PIGN	-0.0995
GALNTL1	2.59975
AEBP1	-0.35225
OR9Q1	0.9055
ANKRD2	0.65575
CCL28	-4.28725
TRIM38	1.234
TMCC1	0.976666666666667
SMG5	0.8895
LRRC7	0.03
NCAPD2	0.155833333333333
C6orf153	-0.54775
C1orf74	0.3585
OTUD6A	0.332
DCP2	-1.474
TMEM24	-0.76575
RPL18	-0.0821666666666667
TMEM177	2.26375
LRRC37A3	-0.2245
C1D	0.196666666666667
LDHC	-1.443
UBE4B	0.523166666666667
NIT1	-0.572625
BTN3A3	0.974
RASD1	1.812125
COMMD3	-0.8655
SHFM1	0.7025
BIRC8	-0.53425
DUT	-1.668
C12orf51	-0.9735
LRRC59	-0.468166666666667
LY6H	-0.28325
WDR22	-2.54308333333333
EDEM1	-0.479142857142857
ADH1A	0.841
PANX2	0.2205
CYP11B1	0.635
CDC73	-0.09175
GPR172A	0.71725
GSTM3	-0.526538461538462
KCNA5	-0.981428571428571
SERAC1	1.35783333333333
NFATC2	0.252
ANAPC5	-0.0919
C15orf24	-0.108
NFATC2IP	-0.37175
TNRC6C	-0.277333333333333
MGC102966	1.24175
FGD5	0.227333333333333
MED9	0.59475
RAB13	0.0255
C15orf49	-0.023
CRYGS	-1.295
C12orf53	-0.9644
LOC283693	-1.13
COX6B2	0.059875
PHF14	-0.098
FAM3A	0.88
RPL13	-0.3773
PRDX2	-0.09
FLJ34047	-3.24375
PRMT3	-0.43775
KCTD19	-1.481
TRIM10	0.141666666666667
MGC26597	0.643666666666667
GCNT4	0.0955
GPRASP1	-2.0315
CDKN1C	-1.89791666666667
RHBDL2	1.9732
HSPH1	0.3715
AQP1	2.208875
COL17A1	-0.231
GFAP	1.469625
CDC16	0.5935
KIAA1614	0.06
C6orf118	-0.450833333333333
ZSWIM5	-2.94825
FAM83F	3.6945
LYNX1	1.4493125
SYNPR	-0.375
XG	0.318666666666667
PRSS16	-3.653625
KIF13B	0.730214285714286
PCDH9	-1.81157142857143
HIST1H2AH	-1.11366666666667
RBM18	-0.7435
ZNF626	-1.0615
HEXIM2	-0.637166666666667
ITFG1	-0.8915
TUBG2	-0.8355
SFRS7	0.0183333333333334
C9orf14	-0.543
EXTL1	1.15075
GBP3	1.476
WDR5	0.29225
RARG	1.07966666666667
MYO7A	0.55275
CECR6	0.211
C13orf3	0.05225
SFRS18	-1.1955
ACVR1B	0.379166666666667
PSMD1	-1.0169
C7orf31	0.191
ILVBL	-0.70925
IFNGR1	3.26225
RNF186	0.49225
NOL9	1.07375
MAGEL2	-0.753
SLC29A2	0.52725
NHSL1	1.50675
RBMX	0.0145
PSORS1C2	0.493
RAD51L3	-0.0821666666666667
LCN6	0.7075
ORAI2	-0.478875
BRUNOL6	-0.5365
OR4K5	0.2565
CDC123	-0.071125
MSLN	1.4075
WWTR1	2.0475
ZNF700	-2.04933333333333
COBL	0.55325
PPP1R16B	-0.204625
GAS7	-0.8044
MDN1	0.913875
HAAO	0.1445
C9orf68	0.66775
TNFAIP2	2.133
FOXN1	0.839
hCG_2033311	-0.414166666666667
ATP6V0D2	-0.7493
RPL41	-0.37725
SLC38A1	1.264375
ARHGAP6	-2.42916666666667
ADAD2	-0.38975
PHF20L1	0.3203125
MCM3AP	-0.381166666666667
ST3GAL3	0.180333333333333
SNX1	0.823
ELF5	3.27075
PARP3	0.241375
RBM8A	-0.0243125
LINGO4	1.1385
ITGA9	1.34033333333333
ZFR	1.00625
ACSL6	-0.00437500000000005
FLJ20699	1.5483
DAOA	1.0175
FABP4	0.97125
KCNB1	-0.53925
CANX	0.5064
SLC25A28	0.175833333333333
ADIPOR2	-0.169875
ECHDC2	1.172125
SMA4	-3.617
FRZB	0.546
PABPC1	1.14716666666667
DMRTB1	0.053
APOBEC3G	1.62575
CATSPER2	-1.12483333333333
CUEDC1	0.00783333333333334
STARD9	-0.5935
CLDN8	3.666125
LOC23117	-1.20513636363636
E2F6	0.121722222222222
TMEM126B	-1.66316666666667
DPY19L4	0.17
GIMAP5	3.01583333333333
NDUFA9	-0.293333333333333
FAM77C	-3.08
CTPS2	-0.3385
LOC51035	-0.1595
WDSOF1	0.2855
EGLN3	1.3125
PITX3	0.5005
OR52E8	0.701
GRM4	0.3805
KLK1	-2.77666666666667
GPM6B	-0.01025
RRAGD	-0.817166666666667
PAGE5	-2.76775
UCHL5	-0.621666666666667
ULK3	0.1095
AIM2	1.1535
PNO1	0.258666666666667
OR2F2	1.0925
GNAT2	-0.2035
SIX1	0.46025
ST13	0.149916666666667
ZBTB44	0.905625
TIMP2	-0.606
ZMAT4	-1.783
GTF2IRD1	0.206333333333333
ZNF19	0.638833333333333
ZNF714	-0.7255
RSC1A1	0.48325
C9orf80	-0.1065
PSMA8	0.589333333333333
TMEM141	-0.56425
COX4I1	-0.614214285714286
CTAGE1	0.600666666666667
DTWD1	-1.28375
HSD11B1	0.022
KRT6B	5.570625
ARID4B	1.18525
LHFPL3	0.48925
WWP2	0.113666666666667
ZNF326	0.420166666666667
RGPD1	-0.597
CTSH	0.300833333333333
FASTKD1	-0.447875
PAF1	-0.0756
TTC9C	-0.2085
IFT57	1.2352
PRSS36	-0.579
IL20RB	-0.499
ZNF592	0.234333333333333
DCTD	-0.9013
CFP	1.3515
MFNG	-1.378375
JMJD2B	-0.39025
ALDH3B1	-0.415375
THSD4	-0.619166666666667
KCNJ5	0.910333333333333
LMNA	0.436333333333333
TBCD	0.198125
ZNF250	0.144166666666667
CASQ2	0.059
PEG10	-0.139083333333333
PRAME	-2.39273333333333
NP	0.275625
TRIM59	-0.0741666666666667
ZNF12	0.19025
XTP3TPA	-0.7125
SIGLEC7	-0.3516
PANK4	-0.1335
FAM70A	-3.96383333333333
SNED1	-0.637
HIP1	1.1483
RAET1E	-2.23316666666667
AMAC1L2	-2.2045
AHNAK2	-1.22241666666667
TOE1	-0.0575
RECQL4	-0.10325
SPRYD3	0.73375
DPAGT1	-0.13625
MAGED2	0.6888
ANKRD55	-0.179
TRPS1	2.91425
DOK7	-0.59125
TFPI2	-3.06525
GTF2H3	-0.345833333333333
CYP4F11	-0.068875
LHX2	-2.97733333333333
ATG16L1	0.440666666666667
ASB12	-0.0385
C1orf116	2.27125
NF2	0.56625
POM121	0.2274
PHYHD1	-0.9758
TXNDC17	-0.821833333333333
DKFZp779O175	-0.36475
NUP62	-0.0802142857142857
MYO18B	-1.63983333333333
PRAMEF1	1.755
TCBA1	-0.1975
TMEM168	0.40675
FJX1	0.559
CLCF1	0.22175
SEPN1	0.57425
IGSF2	1.72475
NUDCD1	-0.103166666666667
TFF3	-2.90966666666667
NDFIP1	0.124928571428571
CHCHD4	-0.555
TNR	0.0835
CUTA	-1.081
USP44	-3.2435
DPP10	-0.4426
IWS1	2.22083333333333
PCGF1	1.09475
SULT1C4	-0.65
NTF5	0.252
PTPN13	-2.51925
SSTR5	0.413
SFRP1	3.417
IDH3B	-0.8345
SUOX	0.6975
TMCO5	0.432
GOLT1B	-0.45925
MIB1	-0.6665
PCDHGB1	0.4125
SUSD1	-0.51425
ICAM5	-2.81083333333333
PAPOLB	-0.608333333333333
URM1	-0.2128
TMEM106B	-1.46783333333333
LRIG2	0.64225
SLC27A5	-0.60125
CLIC6	-2.2903
ZNF420	1.019
SCN9A	-1.6177
KIAA1909	2.32075
ELMOD1	-1.19033333333333
PRKAG1	-0.23825
FAM64A	0.0685555555555555
EEF1G	0.07495
SMAD5	-0.031
INCENP	-1.64
WASF2	-0.8665
GARS	-1.2145
CDK10	-0.5659
HLX	0.179833333333333
MDM4	-0.83075
ZNRF1	-0.552857142857143
HHATL	-2.1728
FAM21C	0.4766
HIST2H3C	-0.75725
PFDN2	1.381625
ZNF200	-0.497
NDN	-3.023
HBA2	-3.09116666666667
FBLN5	3.403875
PUM1	0.744071428571429
TNNT1	-1.8705
C19orf59	1.00366666666667
HNRPH2	0.4605
RAB7A	1.21066666666667
PMS2	0.4875
BIRC3	-0.721833333333333
NRSN2	0.1375
OR52K2	1.13316666666667
SPOCK1	-2.98425
H2AFY	0.5005
RXRB	-0.0555
ZNF638	0.377833333333333
ANKRD45	0.019
ACTN4	0.313833333333333
FXC1	0.248
EIF2B5	0.6005
VPS33A	-0.31
PINK1	-0.03325
FAM106A	-1.1815
SKIP	1.6555625
GAPDHS	0.734333333333333
MUM1L1	-3.263
PSTPIP1	1.41475
CNTNAP1	-1.8294
CYP26A1	-1.3385
APOL2	0.8263
TACC2	0.5515
COX7A2L	0.358285714285714
HSD17B1	1.0819375
ARRB2	0.1035
SLC7A6	0.3904
HSD17B10	0.21375
RBJ	0.32475
NUP155	0.328
MRPL10	-0.809333333333333
CYCS	-0.9775
CCDC46	0.0796666666666666
TECTA	0.2525
GNAL	0.07125
LPO	1.5915
PEBP4	-0.5915
DDX11	-0.442
C18orf12	1.06
TAF9B	-0.6
IMP4	1.894
RPA4	0.131166666666667
NDUFS1	-0.6405
UPK1A	-0.6035
ARRDC2	0.279166666666667
C18orf20	-0.047
AES	1.40742857142857
CD2BP2	-1.23783333333333
C16orf54	-0.1975
UGT2B17	-3.623375
FGFR1	-0.754954545454545
CEACAM6	-5.1472
CHRM5	0.164
CERK	0.182375
AP3S2	0.6295
ANKS4B	-2.38866666666667
CLCNKA	0.287666666666667
ZNF208	-0.751666666666667
HLA-DRB5	4.4455
CARKL	-0.279
GOT1	0.0161666666666667
CASP6	-0.244125
HOXA1	0.1645
RCL1	0.624
ZNF181	0.366833333333333
RAB40B	1.8365
MRPL38	-0.157875
LRRN2	1.734
C3orf25	0.585
OR5D14	0.02
OR10AG1	0.0115
BET1L	-0.0754
FRY	1.90125
AK3L1	1.081
CSF3R	0.837333333333333
POLR3K	-0.9575
ATG2B	-0.0488333333333333
EPS8	-2.16316666666667
DARS	0.00650000000000001
C10orf56	-1.04583333333333
DAD1	-1.13908333333333
RIOK1	0.6905
HERC2	-0.08775
HSD11B2	-0.201833333333333
FAM96B	0.4025
MGC13057	-1.9145
BSN	0.44
