Hybridization REF	TCGA-B6-A0X4-01A-11R-A109-07
SYCP1	0.31025
CXCL11	1.4965
GFI1B	-0.501666666666667
PSCD1	0.300666666666667
C11orf58	0.151166666666667
MGC45438	4.23016666666667
NUDT18	1.35
ASB3	-0.714333333333333
ZP1	-3.4045
LPPR2	0.373
ZNF527	1.127
ZNF771	0.23
TTBK2	-0.326625
TRIM55	-0.9185
GJB3	-0.386
PRSS35	-0.741
SCRG1	1.451
ZDHHC24	0.4795
DUSP26	5.39525
C1orf51	1.140625
DNAJC3	0.515833333333333
LITAF	0.0895
ZNF410	0.02925
AFP	-4.07883333333333
ZW10	-1.45375
PHOX2B	0.553
VILL	0.283
ELOVL7	-1.387375
LOC644186	3.7165
PPP3CC	0.45075
CHST13	-2.18025
WDR40B	0.00574999999999997
MEA1	-0.12425
HILS1	-1.03
DLX6	-2.49183333333333
NKG7	0.0565
EMP1	-2.0355
ACTR6	0.123
CHCHD7	-0.746142857142857
COG2	0.5129
TCEA2	1.0852
TARS	-0.75925
FLJ20294	0.183833333333333
ZNF92	0.784875
TRAPPC2L	-0.001
ARHGAP28	-2.140625
CCDC109B	-0.86
LGTN	0.271666666666667
INGX	-0.0366666666666667
LOC124446	1.626
RPS2	-0.8315
C17orf75	-0.632666666666667
NBPF1	-1.799
SLC2A8	-0.4095
SNRPE	-0.65125
CARD6	-2.55825
IL13RA2	-1.9535
CUEDC2	0.190875
C4orf19	0.31275
AOC3	-0.4025
MTHFD2	-1.14333333333333
OR5M9	0.0635
C4orf38	0.0406666666666666
SS18L2	0.083
OAS3	1.00383333333333
LARGE	-0.50575
LRIG3	-1.79366666666667
LIMA1	-0.30675
STARD3	-0.620333333333333
VPS39	0.443625
CTAGE6	0.4195
ODAM	-1.61175
MORF4L2	-0.3515
GSTO2	2.85
MTFMT	-0.971
PRKAB2	-0.835928571428571
ZNF76	0.4575
HSPB2	2.2865
CRB2	0.19925
KLRK1	-1.9255
LYST	0.463
UBE2M	-0.322333333333333
SLC16A9	-2.32325
ZNF281	0.24925
ST8SIA1	-2.732625
C9orf105	-1.0695
ANKRD46	1.06325
FAM108A3	0.5365
C20orf91	1.13925
ZYX	-0.441833333333333
RSPH1	2.829
ZSCAN5	-0.574
RIMS3	-0.955333333333333
KRT76	0.1305
CEACAM4	0.356333333333333
SIRPB1	-0.0335
CFHR4	-0.679
SOX3	-0.0331666666666669
GATAD1	-0.25925
C21orf57	-0.0015
TMC8	-0.629833333333333
AVIL	1.47716666666667
LMOD1	1.86825
HIGD1A	1.407125
NEU3	0.0375
DES	-0.0224999999999999
BZW1	-0.1587
ZNF221	-0.095
CCDC27	-0.4045
GDAP1	2.926
RBBP4	0.1015
MGC40499	-0.055
PHKA1	-0.5935
PRKAR1A	0.227555555555556
HSD3B1	0.24575
RAD52	-0.930833333333333
CD207	1.6275
LOC389791	0.2405
RSPO1	0.0476666666666667
TMEPAI	1.657375
MFSD2	-1.41
ETV4	-2.40416666666667
SCGN	5.0655
LOC391356	0.04425
MPP1	-0.2835
STARD3NL	-0.83575
TFAP2D	-0.003
CD2AP	0.857625
CCL20	-4.61533333333333
CCDC86	-1.4725
ZFP30	-0.4545
CTBP1	0.0808333333333333
MAK10	0.242
STXBP5	1.28783333333333
LOR	0.4408
MAP6D1	0.534625
ARMC7	0.555
TMEM150	0.4419
NSL1	-0.9855
KIF5A	0.249625
ASCC2	0.102
PSENEN	0.397333333333333
OPTC	-0.1875
FCRL2	-0.502
KBTBD11	-2.5475
PCK1	-2.3785
CENTD3	-2.049
MEGF8	0.372875
ALPPL2	0.25
OBFC2B	-0.0601666666666667
ZFYVE20	-0.044375
GALC	1.602
CTRB2	0.409
C20orf71	0.08
TBKBP1	0.507833333333333
CAMLG	1.461625
TREML4	-0.2235
RSAD1	0.32125
TUBA3D	-0.3577
KIAA1833	0.781375
PNPLA1	-0.044
LRRC34	0.254333333333333
CDH26	-0.935833333333333
ZNF167	0.856833333333333
ZBTB26	-0.5975
VWF	2.9868
VTN	0.0241666666666667
BAD	1.28975
PDS5B	0.275
ZNF644	0.32125
SH3GLB2	-0.02175
SMPDL3A	1.0332
NRG2	-0.809
IL15	0.214166666666667
GABARAPL1	0.0418333333333333
LAT2	-0.1337
SLCO1A2	-1.64766666666667
LIG4	-0.198833333333333
GSDMDC1	0.4125
BMP4	-2.36975
METT10D	0.12625
SYCE1	-0.02275
SPANXD	-4.9295
SLC12A9	0.157
MC1R	-0.2555
RNF168	-1.51225
TRIM69	0.36425
GALNT7	3.5355
ISG20L2	0.0275
KIAA2026	0.4685
TNFAIP8L1	-0.158
DPY19L2	-0.06675
C12orf63	0.453
PRDX5	0.4335
MED6	-0.864125
TXNDC5	-1.191875
CD46	1.18833333333333
CCK	3.5295
C17orf48	0.24325
ANUBL1	1.309
SIT1	-2.7875
TYSND1	0.121666666666667
DEF6	-0.758166666666667
GLT8D4	-1.7145
UTP14A	0.118875
RPH3AL	2.35325
NXF1	0.0833333333333333
TRERF1	-0.586666666666667
TUBB3	-0.2974375
SLC24A2	0.2335
SEC22B	1.06616666666667
ZNF653	0.818
GGTL3	-0.793416666666667
CDKL2	1.485
CTF8	-0.09475
EPC1	1.10616666666667
CYP4A11	-0.0045
THRSP	2.099
LELP1	0.133333333333333
TES	-0.379
C17orf87	0.199
FERD3L	-0.02125
SH3TC1	-0.33
RAB36	0.5425
CRYGB	-0.1975
GRIA3	3.5161
BHLHB9	1.7495
C1QTNF9	0.01175
GOPC	-0.038
PNPLA8	0.3455
ZNF444	0.54775
FMO1	0.6595
POLR3C	0.1125
SLC35F3	3.39425
SGCG	-2.9995
DCDC2	-0.682666666666667
NANP	-0.95
MGC23270	0.0575
BEX4	0.864916666666667
HYDIN	0.5878
RPS6KB2	-1.463
ADRM1	-0.719833333333333
BAT3	-0.117
RAB31	-0.5649375
SCGB2A1	7.12575
SLC6A14	-3.804375
DDX4	0.16
PRRC1	0.5115
AP3B2	3.32933333333333
TRGV7	0.0683333333333333
TMEM184B	0.98125
ADPRHL1	2.9045
C21orf45	-1.24625
ARNTL	0.098125
AADAT	-0.771
CCL2	-0.366
SNTB2	-0.525833333333333
RGS9BP	-0.96925
KPNA1	0.406
TMEM41B	-0.1045
S100A11	-1.71025
DOT1L	-1.6525
EFHC2	1.035
CLTC	-0.448
SRP9	-0.293785714285714
ZNF521	1.2155
FAM26F	-2.123
GPR88	0.0858333333333333
COL13A1	-0.854333333333333
CHMP4B	0.3075
SIGLEC6	0.187166666666667
NFAM1	0.29775
PVRL2	0.7785
ALKBH4	0.144
CCDC93	-0.636125
NXT1	-0.25875
KCNK4	0.5245
TROAP	-1.85233333333333
KCNA10	0.5455
CCDC114	0.286166666666667
RAN	-0.779166666666667
LMTK2	-0.05
LOC400657	-0.206
UFC1	1.2365
UBE1DC1	-1.065
EEF1A1	-0.0447222222222222
CHAC1	-0.415
HMGA2	-4.8143
B3GALTL	-1.367
ING2	-0.34325
C1orf109	-0.55875
INTS3	0.665625
ZNF558	-0.14
TRPM4	1.788
LTB4R	-0.6395
ISYNA1	-0.77625
LSM7	-0.31675
LRRC47	-0.0695
ZNF179	-2.94883333333333
EXDL1	0.210833333333333
SLC4A10	-0.40825
ACSS2	-0.807
COPS7B	-0.5125
KIAA0040	2.23766666666667
C1orf95	-0.16
AP1GBP1	0.27675
OR9A2	0.0345
FAM71C	0.142166666666667
RIN1	-0.664333333333333
ITGA4	-1.682625
DNAJC6	0.406666666666667
CLOCK	1.12066666666667
SLC35A4	0.75
DSG4	-0.082
LOC26010	-2.164
NSUN2	-0.84725
TMEM86B	-0.5645
C14orf135	-0.318
KIFC3	-2.04866666666667
PHF5A	-0.573
NCAPH	-3.01125
STK11IP	0.0375
FLJ42953	1.067
CCDC19	2.72683333333333
ZNF329	-0.85125
TAX1BP1	0.319166666666667
ZDHHC18	-0.4075
C10orf88	0.27775
TMBIM4	0.7794
NMUR1	0.771
KIR2DS4	0.229875
C9orf90	0.057875
MGC87631	0.437
KDR	1.9275
ST3GAL2	-1.122375
RLN2	0.835666666666667
HPD	-2.82875
MOXD1	-3.04983333333333
PDGFRL	1.3305
SMYD4	-0.926571428571429
FAM103A1	-0.0586666666666666
MFAP4	-2.94833333333333
LOC285141	2.404
TMEM45B	-2.059125
SMCR7L	-0.432214285714286
GZMH	0.57275
CBLN1	-3.45266666666667
CNNM1	0.63575
PHF17	-0.058
NUP98	-0.282166666666667
RMI1	-0.27525
PTPRS	0.328625
ANKRD57	2.01725
CLDN15	-0.5765
OR51A2	0.243
GUCA2B	0.015
DOCK9	0.90625
ITGB1BP1	-1.70866666666667
DLG2	0.16075
BRAP	-0.02775
SESN3	2.5305
ZC3H7B	1.02625
FAM101A	0.383166666666667
FKSG24	-0.69975
ZYG11B	-0.407375
RFC2	-1.38675
SH2D3A	1.48483333333333
DVL3	-0.39675
ADFP	-2.64333333333333
KRIT1	-0.276125
SERTAD3	1.2195
LEFTY2	-3.45125
KRT27	-0.1065
SCFD2	0.18425
MN1	-1.71175
RORA	-0.01025
PTPRD	0.9765
PIAS2	0.157666666666667
CYP4X1	6.19
FBXL15	1.2655
MYH15	0.138
CRX	-0.0281666666666667
TBC1D13	0.39175
SLC22A17	1.85783333333333
PLK2	1.67233333333333
ARHGAP9	-0.471
EIF1B	-0.51825
C20orf185	0.3215
DEFA7P	0.6425
PRIM1	-2.32233333333333
CRYAA	-1.239
BACE1	0.877
AGTRL1	-0.182833333333333
ACAD9	0.00275
GRASP	-1.03075
RBP4	-3.47883333333333
TFB2M	-0.4405
METTL9	-0.6733
ATP5O	-0.431
SP100	0.1009
CPSF1	-0.780666666666667
S100A4	-2.00875
LIME1	-0.956
GPR137C	-2.032
OR2A2	0.6105
C2orf29	-1.15925
NUP188	-0.821
SDPR	-3.283
RAI1	0.929625
RPS20	-0.1196
LAMB1	-2.55475
ADM2	0.544833333333333
ZNF229	-1.33225
DKFZp434K1815	-0.67225
EPN3	1.39883333333333
CLIC3	-1.13525
MEIG1	0.6835
HMGB4	0.073
STARD10	2.09325
KLF8	0.4395
EPB41L2	-2.17933333333333
JMJD6	-0.286
CTSL1	-1.69983333333333
GPR27	0.75
ELAVL4	0.305875
MMP21	-0.041
PPM1B	0.05325
SUV39H1	-1.55
AAMP	0.17175
TUSC4	1.3405
MBD6	0.38875
KLK13	-1.05075
FMNL3	0.179
TRIM13	0.7815
C15orf5	-0.8555
IQCF1	0.0845
CACNG8	0.775
SLC35D3	0.614833333333333
ZDHHC9	1.2685
ODF3L1	0.3915
C9orf86	0.1621
TSEN2	-0.57475
C17orf64	-0.05975
SEPX1	-0.2605
TSPO	0.6025
SYMPK	-0.751
ADORA1	1.0015
TSPAN10	1.1935
SEMA6C	-0.0658333333333333
RTTN	-1.1343
IL2	0.0202
ARRDC3	-0.873083333333333
TBPL1	-1.00966666666667
STX12	0.77125
MRPL39	-0.543
OR8H3	1.329
IFIT5	1.77966666666667
CASC5	-2.98
FAM46A	2.47433333333333
HPCAL1	-0.85175
CYLC1	0.1735
VGLL2	0.08725
C20orf191	0.3425
CDH1	2.0065
ITPA	-0.37025
CCDC101	0.27525
D15Wsu75e	0.4305
EDA	0.76475
CREG1	0.16
OR7G2	1.5635
SAP18	1.086
IFIT1	3.264
CALML3	2.31583333333333
FLJ37440	1.196
FNDC5	1.65025
SERPINB6	0.859214285714286
JUNB	0.6393
SYS1	1.5405
SCN2A	-0.134333333333333
ZKSCAN5	-0.8525
WNT7A	0.136166666666667
TSHZ3	0.22675
RNF148	0.1135
H6PD	-0.178
CAD	-1.2545
ZNF449	0.3925
DOCK10	-1.45
FAIM2	0.578333333333333
HEXDC	0.69675
PRB1	0.000750000000000008
C14orf148	0.243
ETHE1	0.28175
IRF5	0.4606
GNMT	1.53666666666667
MGC16291	-1.728375
RPAIN	0.341357142857143
CAGE1	0.1755
CNTNAP3	-2.2575
ACTR1B	-0.13525
EEF1E1	-0.63675
MSX1	-0.9255
ESF1	-0.6552
HSPC171	0.553
MRPL2	-0.537
RDH12	-0.223666666666667
CELP	0.5475
METRNL	-1.1025
C10orf116	3.67433333333333
C19orf48	-1.41925
ZNF346	-0.387
NCR1	-1.3535
C10orf64	0.1695
CD52	-2.48225
VPS18	0.541875
AP4S1	-0.5985
NPBWR1	1.4005
TPK1	-0.31325
UBA52	-0.280277777777778
RIPK1	0.485333333333333
CPNE3	0.322
HSPC159	-0.720125
C8orf38	-0.16975
LRRC4B	-0.3275
PARP10	1.0575
ANKRD50	0.6935
CXCL9	2.49475
FGF18	-0.530545454545455
EIF2A	1.207375
SLC20A2	0.204
KIAA1549	0.4005
SPINT1	1.9021
ZNF584	-0.032
CRBN	0.502
ABCF3	0.153666666666667
NCBP1	-0.7165
PLA2G4F	0.885333333333333
PCDH10	4.04
TTC21A	1.08075
C20orf144	0.485
FGFR1OP2	-0.796833333333333
SLC9A1	-0.2326
CHRND	0.0735
FOXF1	-2.481
KIAA1467	1.284
TPO	-0.726
LTF	4.10542857142857
DNAJB9	0.95625
MRPS27	-0.48725
bA16L21.2.1	-0.03525
WBP2	0.554
MRGPRX3	-1.32733333333333
PRPF18	0.031
C10orf58	0.7625
SMOC1	0.8833
ADAT3	0.670833333333333
TMEM138	-0.69025
TMEM131	-0.4125
TIMM8B	-0.161
MYH7	-0.193833333333333
ST6GAL2	-1.00625
KIF1C	-0.17425
SUHW2	-0.562
PAPSS1	0.02325
CABP2	0.1605
HOXA4	-2.4285
ELF2	0.372
SEMA3D	-0.8235
MC5R	0.214
OGFR	0.6095
FLJ30092	-0.0411666666666667
TGFA	0.2711
MMP17	1.20425
KIF15	-3.8455
CHIA	0.31425
CATSPER3	0.859
CEACAM7	1.94558333333333
PADI2	0.01
HOXA9	-0.934166666666667
LNX2	1.0595
TMEM144	2.98075
HIF1AN	0.4805
METTL7A	-2.1435
C6orf165	3.37016666666667
KIAA1468	0.504125
DSG3	2.0585
ZNF180	0.223
EIF4E3	1.853375
SLC46A1	1.404625
DKK1	-4.40716666666667
ZNF205	0.9415
LOC162073	-0.752666666666667
COX7A1	5.257
MAGEA1	-4.4865
NEDD8	-0.147916666666667
KLHDC5	-0.2155
C3orf19	0.159333333333333
MRPS2	-0.23625
POLR3H	0.843928571428571
ABHD11	0.5229
TMEM17	1.861
PAIP2B	0.6228
MAT1A	-3.35025
LGI3	0.18125
THUMPD2	-0.3665
TKTL2	-0.163
XAGE3	-1.31233333333333
CALM3	0.701083333333333
C6orf136	0.287333333333333
KCNC4	0.198
RGS9	3.56516666666667
ACIN1	-0.599833333333333
SPATS1	0.02025
XKR8	0.10175
FAM84A	1.56308333333333
MS4A7	2.97818181818182
AGXT2L2	-0.199
OR1F1	-0.0455
SMAP1L	0.002
IPO11	-0.7705
ZC3H11A	0.2801875
C1orf151	1.117375
RNASEH2A	-1.86375
CCR10	-0.978
TXNDC11	0.268
TMEM112	0.649
MAP1B	-2.454
NVL	-0.32375
PKM2	-0.27905
ARC	-0.8085
NUP54	-0.9465
PPFIBP2	1.55333333333333
STAT2	0.329375
PTAFR	0.7915
ROBO2	3.023625
RNF40	0.302833333333333
CCDC135	0.7575
IFT81	-0.362
MORF4	-0.93825
TM7SF3	-0.4135
OR10H3	0.4285
ABP1	-0.148875
CHRD	2.302125
PLEKHA8	-0.9725
NCALD	2.83208333333333
OR5AK2	0.1425
ACCN1	1.53933333333333
SLITRK1	0.01675
ARMET	0.094
C9orf52	-1.59875
REEP4	-0.6895
MTSS1	2.463375
ADH1B	0.219666666666667
DLD	-0.54425
CDK5	0.10975
PPFIA1	-0.3311875
WFDC3	0.74725
DNAJB12	0.941714285714286
RANGRF	-0.0475
MLANA	-4.0715
AMY2B	2.83325
KIAA0319	1.30275
RPS7	-0.655
JAK3	-0.5914
ARFGEF1	0.74025
CXCL5	0.493333333333333
TRAPPC4	-0.14775
CETN2	0.839
HSPC111	-0.88825
RHOBTB3	-0.9811
PHLPP	0.416
RGS10	0.68775
TMEM58	0.32275
CHERP	-0.58275
HSP90AB3P	-0.475333333333333
FSTL3	-0.862666666666667
PEX11A	-0.58225
OR5V1	0.413
FCN3	1.3755
PTPN3	-0.3795
NPTX1	-4.5565
C21orf84	-0.475
C11orf51	-0.0055
ZBED2	0.174
FLJ90757	0.82975
NPY2R	-0.279
PLD3	1.00575
SYT17	0.0896666666666667
SGSM2	0.062
OR1A2	0.09625
FOXP1	0.708875
SLC5A1	1.2195
POFUT1	-0.7899
EPHB6	-2.823
MYO1G	-1.138375
STAC	-1.5079
KLHL17	-0.0686666666666667
RGMA	-0.7344
TJP2	-1.4327
FAM114A1	0.174166666666667
SERINC1	1.575
SLC9A8	0.365375
PEX19	0.859
EDN2	1.01275
PSMD7	-1.19666666666667
C3orf41	-2.86475
UQCR	0.018375
PPP1R3C	0.4655
LRP4	-1.6665
TM2D1	0.8055
TTC17	0.2130625
C4BPB	-1.702
CCL25	0.10875
ZNF253	-0.130833333333333
CHRNA9	-3.0395
SOX11	-1.33325
HIVEP3	0.6245
CGN	1.88458333333333
C3orf35	0.46825
PKD2L1	1.63975
SYVN1	0.615
PDE8B	-2.831
LOC439951	1.36525
LTC4S	1.61933333333333
MIF4GD	0.334333333333333
SMARCA2	1.5933125
TUBGCP6	0.424666666666667
CABLES1	0.297625
C16orf77	0.404333333333333
ZNF791	0.38525
FUT5	-1.0185
ADH6	-1.71483333333333
P4HB	0.94225
CLDND2	-0.448
ALKBH8	0.45575
PLAC4	-1.2095
F11R	0.376785714285714
MGC35295	0.1025
PDZD4	0.1335
LOC389073	-0.01725
FAM80B	-0.809666666666667
PSMB1	-0.3485
TXN	-0.908333333333333
VIPR1	1.7475
WBSCR18	0.8146
EXOSC6	-0.201
ACTA2	3.45433333333333
SP5	-3.50333333333333
ANKRD1	-1.72925
DDR1	2.1155
ATP6V1D	0.1805
PTGS1	-0.0975
RNF157	-1.317
DCC	-0.04275
SPAG7	0.323
FBXO18	-0.37875
UBE3C	-0.5054
HOXC6	0.66
LRP2BP	1.4015
MYST2	-0.031
PDSS2	0.01125
ATE1	-0.41375
ARAF	-0.66675
KLF10	-0.80625
PLA2G2E	0.8555
ASCL1	3.55783333333333
TSNAXIP1	3.0125
FAM131B	0.921125
IFNA10	0.6195
NUP43	-1.147
FAM44B	-0.657125
L1TD1	-5.48866666666667
NMD3	-1.00708333333333
C18orf54	-1.8162
PHOSPHO1	-0.301
RAG2	-1.4695
EMILIN3	-0.3475
METTL3	-0.724
VPS13C	0.503625
REXO2	-1.01125
ANXA4	-0.8515
CA1	-0.81925
DCP1B	0.8055
TULP3	-1.08966666666667
ATP2A2	0.0882857142857143
ATIC	-0.7295
ADAM15	-0.282583333333333
NPL	0.348166666666667
LGR4	-0.6145
UEVLD	-0.171666666666667
GAB1	0.03125
SNAI2	-2.01033333333333
ZGPAT	-0.1631
SNF1LK	0.57825
DLEU1	-0.266
UBE2Q1	0.844375
ZMYM6	-0.102
JPH3	-1.18816666666667
FAM38A	-0.266833333333333
PXK	0.181333333333333
DENND2D	2.706
BAX	-0.624416666666667
CP	-3.74590909090909
RPL37	-0.1891
G6PC3	0.4315
NCOA4	-0.3175
LRRC14	-0.116
GORASP1	0.33225
FCHO2	0.6035
CYP24A1	2.146
FXYD3	2.900875
SMARCAL1	0.45775
ABCB8	-0.1265
CCDC44	-0.08725
PRDM7	-2.76075
USH1C	-0.7925
DNAH5	1.131
SRF	0.0171666666666667
MAL2	0.644
PGPEP1	1.06075
SIN3B	-1.107
SEMA3C	-1.8625
GRAMD3	0.00125
FBXO10	-0.107375
OR5D13	0.038
FLJ31818	-0.364875
CACNA1I	0.730625
S100A13	1.15
TP63	1.62978571428571
ANXA11	0.6017
WDR66	2.84525
CSF2RB	-0.1415
IFI44	-0.6885
DACT1	-0.136166666666667
ANKRD23	-1.123375
ATP5G1	-0.614666666666667
C21orf70	-0.515166666666667
PPWD1	-1.2975
DNAJC13	-0.336
PAH	-2.944
PTCH2	0.2515
TRMU	-0.78025
CCDC9	0.153
USP3	-0.3865
DCLRE1C	-0.48
FAM55C	0.1855
FRMD4B	-0.54625
CYP2R1	-0.02075
RFPL1	0.1387
XPO5	-1.1335
ARL6IP2	-0.1755
OSBPL5	1.47275
MMP9	1.60518181818182
KIAA0802	1.49875
DHRS2	-3.85766666666667
SGEF	-0.04975
TXNDC10	-0.4713
EXOC6	-0.22325
RPS27	0.486333333333333
PNCK	-0.709833333333333
FSTL1	-2.438
AACS	0.9485
SLMAP	-0.112166666666667
SAMD4A	-0.701
ABRA	0.136
SMARCD3	2.53925
PKNOX2	-1.80833333333333
A4GNT	-0.1265
C9orf39	-1.76283333333333
RALYL	0.154
MGC33556	-1.4205
C10orf25	-0.957
BBOX1	1.27025
NHEDC1	0.98175
XDH	0.3285
GCSH	-1.2405
EDN1	-0.639666666666667
MTERF	-1.02025
CLK4	0.685
ZNF799	-0.3625
KCNG1	-1.474
CXCR4	-1.235
PTPRR	-2.40775
IRAK1	-0.496375
LOC401397	-0.9445
TMSB10	-0.617
CXCL3	-2.822
TMC4	3.33475
OR7A10	0.1335
STYK1	-0.363
CHRNA10	-0.13825
CCNI	1.193
EP300	0.492571428571429
LOC165186	0.35
HIC2	-2.33725
SDR-O	0.2855
OR2W1	0.5025
KCNA6	-0.7535
TRIM74	-0.56825
REEP6	2.15675
ATP5G2	0.565
ERG	-0.288875
TMEM42	0.95575
PARN	-0.252
SOD2	-0.2959375
DIRAS1	1.1795
PNPT1	-1.32725
JOSD3	-0.55525
hCG_40738	-0.863
PDE1C	-1.36625
SEMA4D	-0.844625
AGPAT1	0.454333333333333
NOSTRIN	1.8675
MAP3K3	-0.637833333333333
MAX	0.637928571428571
CAPS	1.82216666666667
SERPINA12	-0.185
OSBPL8	-0.254625
RICS	1.3367
NR4A2	3.43816666666667
PPCS	0.896666666666667
LONP1	-0.67375
SCYL3	1.311
HERC2P2	-1.04616666666667
FIBCD1	-0.269
C15orf41	-1.074
DMC1	-1.5005
C20orf27	-1.57575
RPS6KA5	0.2777
FAHD1	-0.00116666666666667
SLC12A4	0.182
BRCA1	-1.23741666666667
GBL	-0.10625
SLK	-0.3835
NUDT9P1	-0.3395
NOXO1	2.747
USP52	-0.37975
BAZ1B	0.039125
SLCO2B1	1.109
BBS12	1.41166666666667
LRGUK	0.474833333333333
TERF2IP	1.1335
COL1A1	3.337
KIAA0090	1.06475
GRK5	-1.03616666666667
AP1S2	-2.7133
TMEM52	-0.1695
CA11	2.43175
OR4A15	0.275
ACBD3	0.5157
SPAG11B	0.17475
PRDM2	0.631
FOXP3	0.1405
SMYD3	-0.827
LOC389199	1.1905
LGI2	-1.313
NAPE-PLD	0.016
ANKRD6	-0.2655
WDR45	0.8955
SHROOM1	-0.7415
PSCD3	-1.2565
PYY	0.322
KCNC1	3.351
ARHGEF9	0.6992
OR8J1	0.436
GPR55	1.6425
NS3BP	-0.773
C10orf22	0.371833333333333
NAT8L	-1.6215
DUSP4	2.3835
FOXM1	-2.537
GRAMD2	0.6124
ZBTB48	0.333666666666667
BUD31	-0.504
PABPC5	0.0335
CCDC41	-0.2405
FBXO11	-0.428333333333333
C6orf148	1.05925
RFXAP	-0.6635
C6orf15	-0.0933333333333333
CDK8	-0.924666666666667
C6orf70	0.696
TESSP2	0.4845
ALG2	0.0755
PPP1R3D	0.94725
TPM3	0.185166666666667
SYT13	6.9045
EPB42	-0.388333333333333
CETN3	-0.68525
PRY	-0.1815
NTHL1	-0.0596666666666667
POLR2B	-0.233
RPS28	0.69225
P2RX3	0.466
LYZL4	-0.1385
WBP4	0.0429
PMM1	-0.01825
C11orf79	0.1805
CBLL1	-1.1675
IL1F10	0.0385
VAX2	-0.619
SETDB1	0.151333333333333
LRAP	-3.57933333333333
GCLM	-0.5345
CPEB3	2.21
PPM1A	0.4268125
INTS1	-0.33825
CAMTA1	0.531833333333333
SAMSN1	-3.824
LOC158830	-3.194
GMPPA	-0.522625
AIPL1	-0.3245
IL24	-0.139666666666667
BDKRB1	-2.11916666666667
MLF1	0.8065
TAF12	0.03025
ID1	-2.915625
THADA	-0.223
PIK3CB	-0.38525
OR4N5	0.205
TBC1D17	0.0778333333333333
COX8A	0.1005
CDCA4	-1.603
C2orf44	-0.71175
ZNF534	-0.80825
IMMP1L	0.322
NIPSNAP3B	0.263875
FTMT	0.311
PWP2	-0.386666666666667
MMP15	-0.103
DNAH11	-0.411
MTMR14	-0.648625
DNAL4	1.00125
IPP	0.48375
TMEM59	1.8725
C1orf157	0.7335
RGS4	1.1965
DDX18	-0.917333333333333
SNX6	-0.2275
ZNHIT2	1.132
NCDN	0.629
FLJ33534	0.21725
RAG1	-1.226
OR4D10	0.417
PTPN5	-0.520666666666667
POMT1	0.345375
LRRC8A	-0.3165
CYP1A1	-0.7035
CAPN1	0.0431666666666667
DDHD2	0.439875
GRIK2	0.24725
GNRHR	0.30775
PPBP	0.026
HTR3A	0.21725
SLITRK4	-1.4555
ANKRD49	0.17275
BTF3	-0.0777
SARS	0.57125
C13orf18	-0.923
CACNB1	0.0517142857142857
QKI	-1.30690909090909
SETMAR	0.614875
MAN2B1	0.0878333333333333
EML3	-0.3335
ACADL	-0.344
OFD1	0.546625
DEFB114	0.4365
CGA	2.1985
PEX16	0.2665
LRRC10	-0.1345
GNG12	-0.4375
C1orf152	-0.147166666666667
CHRM1	0.442
CD53	-1.905
DBH	-0.38175
TFAP2B	0.256
HIST1H2BJ	-0.1305
FAM46D	0.285
TMEM11	0.12675
C3orf32	-1.49675
PCCB	-0.508875
IPO13	0.27675
C6orf105	-3.87025
COMMD5	0.27725
SUV420H1	-0.0934000000000001
LTBR	0.797
ARHGAP15	-2.798
HDHD2	0.9675
TDRKH	-0.302833333333333
LOC401052	1.25
PSG4	-0.7845
GNB4	-1.9958
SPATA4	2.91275
SLC9A3	0.177
OSBP	0.495833333333333
NBPF3	-0.469916666666667
DOCK11	-1.799
SLC39A5	-1.0305
PRR5	0.7549
C10orf63	2.47575
SMTNL2	-1.51725
ADRA1A	0.27975
ASAH1	1.7953
DOM3Z	0.675
GIPR	0.690333333333333
AHI1	0.88875
NADSYN1	-0.0948333333333333
RGS14	0.3096
IL18BP	0.4677
RTN4RL1	1.82008333333333
ARMC6	-0.241
PSMD5	-0.638
HK3	0.1972
OR4S1	0.08575
RSU1	-0.4966
MAD2L1	-3.53388888888889
EIF4A3	-1.43775
DLEC1	1.61566666666667
E4F1	0.280833333333333
CHMP2B	0.4536
CAMSAP1	0.0795
RPS21	-0.622166666666667
ARID5A	1.808
UBE2N	-0.1472
IGSF8	1.65166666666667
MAGEB6	-1.2355
ACAD11	-0.6963
MGC4172	-0.6635
LMO4	-0.5225
KLKB1	0.751
HP	-0.3425
HDAC3	-0.20725
SCHIP1	-0.3855
CLCA1	0.1145
OLFML2A	0.645
C1orf112	-2.00875
KIF19	0.0818333333333333
HAPLN4	-0.1671
CXCR7	-0.8155
GOT2	0.2753
RAB38	-1.112625
DCX	-0.987
PPM1H	0.0310833333333333
NFYC	0.668583333333333
KIN	-0.195375
ZNF228	1.23125
PLSCR4	0.456666666666667
HIG2	0.4165
FAM79B	7.201
C21orf86	-0.3284
KCNK10	1.547
ZNF738	-1.71375
FSTL5	-0.8825
OR6A2	-0.2665
OTOA	0.217333333333333
EXOC1	0.309875
AHRR	-2.712375
PDAP1	-2.1435
C19orf6	0.1855
ZAN	0.455
LY6G6E	-0.106
EIF4E2	-1.24
C20orf198	-0.3005
ZNF324	0.52575
CYP3A5	0.379333333333333
ENTPD7	0.318333333333333
MBOAT5	0.231166666666667
GJB5	-0.219
TTC13	-0.38625
S100Z	-1.07983333333333
KIAA0664	-0.848166666666667
PDGFRB	0.978333333333333
IL17D	-0.97175
OR56B4	-0.119
RDX	-1.99083333333333
SLC34A3	0.9075
