Hybridization REF	TCGA-A8-A08Z-01A-21R-A00Z-07
BCL7B	0.1226
NUDT13	-0.386
C13orf28	0.32025
C1orf53	0.87725
ARL6IP4	0.0503
RPL35A	-0.219
EMR3	0.12725
RAB40C	0.93675
SLC41A1	-0.242
LRCH1	0.365
LY6G5B	-0.8915
FAM124A	-0.259071428571429
MGC10981	-4.33166666666667
CLIP3	0.7122
MAP4K2	-0.391666666666667
CHIC1	0.5915
SULF1	4.98016666666667
C20orf30	0.0595
PRDM5	-0.17725
ELOVL1	0.198
C11orf48	-0.9955
SLC39A10	-0.48375
KCNV1	0.057
ACP1	-0.6285
ZMYM2	0.15025
B3GNT6	-0.334
C9orf69	0.2375
C2orf15	1.22275
C20orf166	0.352
HSP90AA6P	-0.395
EDG7	-0.547
NEURL	-0.31275
LPL	2.37966666666667
CLEC2D	-0.380214285714286
GRRP1	1.449
CD8B	-3.3777
HIST1H3D	-1.26216666666667
SLC6A12	0.925125
FAM27L	-0.0975
CD84	3.2606
RASA1	0.539
PHKG1	-0.2165
MAGEA11	-1.878
IMPA1	-0.9532
NPM3	-1.393
RARRES1	3.318
SH3BP1	0.343
B3GNTL1	0.218
ARPC5L	-0.470666666666667
KLHL26	0.721
SIM2	-1.127
GJC1	0.307
C20orf194	1.103
EXO1	-2.50775
SLC2A2	-2.4455
LOC285074	-0.04725
LRG1	1.315
KIRREL	0.8125
PIK3R1	0.754
C4orf34	0.7085
MAF	-0.0324444444444444
ADCY4	3.5255
ZMIZ2	0.2047
SLC46A3	2.751
STAMBP	-0.1875
CCDC16	0.6215
MS4A12	0.66
TCF20	-0.78175
LRRC46	2.36525
C20orf152	0.22125
MRPS6	0.219
ABCB11	0.722
KCNC2	0.0151666666666667
CDH19	-2.68316666666667
C9orf123	0.730666666666667
SSH3	1.08325
LDLRAD1	-0.98725
CCBE1	-0.36175
ZNF135	1.337875
TAAR1	-0.0755
WFDC12	0.094
CCDC42	0.507333333333333
FLJ12529	-0.54625
PER1	-0.133833333333333
TIMM50	-0.789166666666667
SMARCAD1	-0.4145
FAM26C	-0.052
TP53TG3	-2.06616666666667
SH3RF1	1.7959
LMCD1	4.02425
GPR63	0.1275
FLJ21986	-1.81325
AIFM3	-1.00775
MICAL1	0.287666666666667
BLZF1	0.810166666666667
IQCA	3.4525
PCDHGC3	-0.2655
SAC	-0.0635
BCL6B	2.60933333333333
DDO	1.33225
MARCO	4.431
DCHS1	1.92783333333333
C1orf170	0.2975
CD200R1	1.23
C22orf15	-0.301
SEPT11	0.5615
ADNP	0.15725
UST	0.8625
C13orf34	-1.18416666666667
RFFL	0.0688571428571429
APBA3	-0.081
C2orf60	-0.26475
CUTL1	-0.497
PMS1	-0.5315
ZNF689	0.46
EIF3E	0.133166666666667
IL9	-0.191
RPL31	-0.548375
LY9	0.6185
ATP2B3	0.1895
KDELR2	0.00650000000000001
TFCP2	0.22475
NLRP12	2.6115
FLJ45422	-0.2835
TLE4	-0.4439
ZNF570	0.3485
FLJ43806	-0.5435
TLK2	-0.137125
CIR	0.45325
MARS2	0.282
COL24A1	0.85425
SDF2L1	-0.859
HIBADH	0.223
IGFBP3	-0.490142857142857
C12orf23	0.08275
PSPC1	-0.05325
C20orf43	0.1715
TRAV20	0.06
ARHGAP24	2.019
KIAA1975	-0.937125
C1QA	3.7967
DNTT	-4.60466666666667
C10orf6	0.150333333333333
C11orf41	0.872875
HNRPF	0.24625
COL11A1	8.339
UBAP2	-0.606333333333333
CDKN2AIPNL	-1.32
C20orf174	3.20275
SPRED2	0.3325
PLA2G12A	0.0481666666666667
ICEBERG	-1.83833333333333
SCN10A	0.2035
C11orf65	-0.507
GBP5	4.46675
PITPNC1	-1.52866666666667
POU3F3	0.7905
NCOA7	-0.7235
LIN7C	0.0727
LOC348840	-0.978
NKX2-2	-3.2215
ANKRD13D	0.183
LOC123688	0.14275
FUT2	1.2395
TAAR8	0.4415
FZD4	0.227166666666667
PNMA3	-1.1755
OR4L1	0.0205
WIT1	-0.465
EXOC3L	1.8395
ATPBD4	-0.4357
KRBA1	-0.7435
UBXD6	0.43075
HOXB7	0.0718571428571429
C7orf23	-0.587
UNQ338	0.8015
STAB2	0.94225
CDC20B	3.32125
IRF9	1.43325
CENTG1	-0.0180833333333333
TNPO2	-0.861
MCPH1	-0.216375
BMS1P5	-1.547
SLC26A7	0.65725
HIST1H3J	0.36
C9orf3	0.7494
LBH	1.51925
MYO1D	1.442625
PTDSS2	-0.1925
NFU1	-0.1675
DEPDC4	-1.29325
WNT7B	1.514
GLP2R	-0.371166666666667
SETD4	-0.4178
DYNLT3	0.156
FKBP11	-1.329
SESTD1	0.499833333333333
FLII	1.1845
RPS16	-0.01
CHPF	0.1555
CSNK2A1	0.127
SUMO1P1	-0.33375
FKBP6	-0.8495
ZNF214	1.93116666666667
TWIST1	0.896833333333333
DDX56	-0.5195
TRAM1L1	2.2464
EPO	-0.4205
MRPS18B	-0.5235
ZNF682	-0.780833333333333
RPL14	-0.0745
MAFF	0.1155
LOC51136	-0.865625
LY96	0.8205
DDX20	-0.208
ABTB1	0.577833333333333
ARL5A	0.1924
CCT6A	-0.79425
HEPACAM	-1.80683333333333
EHHADH	-0.162166666666667
RBAK	0.311
CGB1	0.9625
ITGB5	1.9542
YIPF3	-0.19175
FKBP2	-0.622
NR1D1	-0.3355
TMEM110	0.0665
NEK2	-0.588
PRAMEF8	-3.283
C20orf52	-1.23883333333333
PCDHGA3	-0.351
VWA3B	0.52775
NDUFA5	-0.041625
THAP9	-0.13
FLVCR2	0.400666666666667
AP1S1	-2.266
SMAD6	-0.72
SAV1	0.281
SAT1	2.0185
ZNF251	0.657875
ADAMTS7	0.3429
RPP38	0.004
C1orf211	-1.2205
YPEL2	1.1751
RBMS1	0.503
ZNF445	-0.204166666666667
NRXN2	0.0465
PGBD4	0.248
UGT2B28	-3.00175
WBSCR16	-0.6577
NLRC3	0.493875
ASTL	0.107
ST6GALNAC1	-3.81175
ZADH2	-0.01175
MLLT4	0.435
ARL6	0.887166666666667
MEF2C	1.174
CBFA2T3	-3.5555
AFF3	0.507357142857143
COG7	0.390166666666667
MYB	-0.315833333333333
PLXNA3	0.6665
XRCC2	-1.96183333333333
MMS19	0.007625
ST8SIA5	-0.951625
CHPT1	-0.932
KIAA1712	-0.1395
OR6X1	0.045
ACTR3	0.252625
UGCG	2.42016666666667
OR4P4	0.4005
ZAP70	-2.873
LPP	1.727375
ZNF485	0.18225
PTPRCAP	-0.39175
IL12RB1	0.7045
ATRX	0.3732
CHST8	2.349625
C14orf109	0.19275
ARV1	0.57275
NMB	-0.709285714285714
COX5A	-1.18516666666667
EIF6	-0.6625
MPPED2	-0.502
SEMG1	-1.2315
CHRDL1	-1.096
TRAF3IP2	0.83675
WNK2	-0.744625
LILRA4	3.07316666666667
LAMA2	5.18
PXT1	0.1825
RLBP1	-3.28375
CD300C	1.95575
SLTM	-0.026
FLJ10404	-0.053
APOBEC3D	-2.24333333333333
RENBP	1.06683333333333
ATXN7L1	0.2995
NID1	1.29375
TUBGCP3	-0.549625
ITIH5	0.758277777777778
CCDC110	2.87575
C8A	-3.40275
MGC87042	-1.15725
HOXC13	2.69175
TFDP2	-0.86225
HCP5	1.347
POLI	0.404
UCN	-0.1695
ZNF764	0.7105
C8orf45	0.054
FHL3	-0.0785
SPATA5L1	-0.679
MMRN2	3.16716666666667
NDST1	0.967666666666667
COL20A1	-0.774833333333333
ZNF248	-0.0776666666666667
PELP1	-0.499166666666667
MBL2	-2.30433333333333
RNF41	0.369875
C5orf24	0.351375
THOC5	-0.5375
SERINC3	0.626416666666667
RP11-151A6.2	0.55275
CDCP2	0.2805
HIST1H2AA	0.40675
C11orf75	0.4355
FKBP7	0.603
DDOST	0.1845
GPNMB	2.96533333333333
TTF2	-1.46366666666667
KCNT1	0.2605
SLC39A14	0.1195
NGRN	0.7752
GPR137B	2.76275
MECP2	-0.300625
PSMA1	-0.3645
C16orf73	-5.513
TMEM60	0.185
CSN3	-0.514
NOS1	0.0258333333333333
RAB7L1	0.335833333333333
YBX2	-0.1235
KIAA1166	-0.131875
FUBP3	-0.167
ABCG1	1.831
ACACA	-0.636333333333333
ARL11	1.2648
ATOH1	0.41
ODF1	0.399833333333333
CREB3L3	-2.00866666666667
TMEM127	1.45135714285714
DSCAML1	-0.525
PLN	4.10766666666667
LYPLA1	-0.536166666666667
PRDM9	-1.92725
SASP	0.19425
PLUNC	-0.088
INTU	1.2775
HISPPD1	-0.12275
LNPEP	1.33966666666667
YARS2	-0.553166666666667
APCDD1L	-1.315
ZCCHC4	-0.408
FBXO22	-0.695333333333333
TTLL13	-0.0405
ZNF669	0.4355
PTGDR	3.1425
DDX27	-0.78575
KIAA0409	-0.1695
GJB6	0.21025
ASB8	1.07025
PLP2	-0.0695
MEPE	-0.147
OR10J5	-0.211
KRT222P	-0.017
COQ7	0.426666666666667
C1orf101	2.2295
RERG	0.7076
CHMP5	0.50025
THAP11	0.405375
ZNF43	-0.207833333333333
ZRANB3	0.0868333333333333
KRT13	1.1035
MRPL19	-0.631375
RBBP9	0.303375
SPATA17	1.67175
BXDC5	-0.00516666666666669
PAFAH1B1	0.217833333333333
MAGEE1	-0.18175
OSTF1	0.185
KIAA0323	0.18175
TXNDC13	-0.587
CNTN4	2.64075
LCE1B	-0.2255
UNQ501	0.04625
ZNF154	0.19325
C3orf64	0.474
SYT5	-0.0328
PON1	0.147
FLJ10357	-0.055375
ATP4A	-1.4055
GNPDA1	-0.176166666666667
MGAT1	1.75366666666667
C14orf121	-0.39875
SLC35B2	0.10025
MIER3	0.0523333333333333
CHEK1	-2.76225
ZNF8	0.297666666666667
TXNDC1	-0.898
CKB	-0.8569
RTN3	0.294285714285714
FZD2	0.1505
PART1	-0.859625
PSMB6	-0.42425
PCDHB8	-1.254
PHC3	0.0591
PPP1R8	-0.728166666666667
NOVA2	1.572
TNFRSF11B	-1.432125
GOLPH3	0.720666666666667
UBLCP1	-0.18975
SUHW3	-0.658
TTLL1	0.66375
OPN4	0.1365
OR13G1	0.271
ZPBP2	-0.212166666666667
HSD17B11	-0.26775
C9orf50	-0.005
DHDDS	-0.0536428571428571
CTSW	0.408
NEFM	-2.43833333333333
MRPL28	-0.50025
SYN1	0.272
PIGV	-0.148666666666667
ZIM2	-1.64975
APBB1	0.148
SND1	-0.32775
C1orf123	-0.135333333333333
CHD3	0.0215
BHLHB8	0.18125
RNASE2	1.05733333333333
BCAP31	-0.007625
SLC25A44	0.875333333333333
CHD6	0.0413
PIB5PA	1.17476923076923
SELS	0.55675
LOC541471	-0.10625
FAT2	-0.231
ZNF81	0.0415
OR4C16	0.354
FLJ10081	0.1586
LRRC4	1.39675
CS	-0.325333333333333
N4BP2	-0.932
IGFBP7	2.9555
ZNF318	-0.159916666666667
NDNL2	0.57475
ZNF609	0.0543750000000001
SIRT4	-0.07075
EXOSC10	0.028
ECE2	-0.205333333333333
OVGP1	2.13975
GTPBP3	-0.46475
PACS2	0.8927
C19orf36	0.522833333333333
ARL4C	0.698875
ATG4B	-0.690375
UBQLNL	-0.87625
RHOXF2B	-3.593
PLEKHG2	-0.1415
GALR1	-0.5395
AQP4	-0.076
HDAC7A	0.255
DCUN1D3	0.18325
OR8A1	0.103
CCRN4L	0.201625
CBR4	-0.262666666666667
KIFC1	-2.54616666666667
SLC7A14	-1.68033333333333
LHX5	-1.041
TRPC7	0.1975
LPXN	0.4485
SERPINA1	-1.323
RPS13	-0.2791
BPIL3	-0.2915
PRKAA1	-1.38425
FADS2	0.5111
ENAH	1.14775
PRO1768	-0.346
APBA2BP	-1.129
LIPH	1.965
C3orf33	-1.1125
RCC2	-0.334357142857143
ALDH1A2	-3.1418
RNF103	1.547
AHCY	-0.714625
ALG12	0.0955
CCL17	-0.51
ZNF543	1.2185
ESRRG	1.9322
CNGA1	1.016
RDH5	-1.475
OTX1	-0.6652
PTGFR	-1.293
CDR2	0.7515
SELE	4.47625
NLGN2	-0.185166666666667
EXOSC9	-0.9075
ZNF566	0.345833333333333
KLRC2	-4.2095
GPR12	0.512
KIAA0196	0.559
PDRG1	-0.3505
SSR3	-0.403571428571429
MSI1	-0.627
CST9	-0.241
CC2D1A	-0.3445
PLAGL1	-0.135555555555556
ZNF778	-0.36
RNF2	0.71075
KLF6	1.57466666666667
THBD	2.084
tcag7.1314	1.1605
NR5A1	-0.356333333333333
ABCD2	-0.03625
DNAJC7	-2.33025
CLEC4C	0.5845
TM2D3	0.677
CCDC4	-0.557
PLAC2	-2.2825
DCD	6.5115
FAAH	0.85275
POLA1	-0.910666666666667
TM7SF2	-0.6615
FLJ39822	-1.00416666666667
FLOT2	-0.336875
MAP4K1	-0.765833333333333
SRP68	0.341125
C21orf74	0.275
ARPC5	1.19125
LOC126075	1.48575
HECW2	0.645125
ZDHHC4	-0.46425
ANKRD42	1.2313
PDE9A	-1.24083333333333
ABCA8	1.09925
NDUFS2	0.793
UBR5	-0.4075
BTBD16	-2.9055
LOC554174	-0.241
ZNF20	0.7925
KIAA1843	0.3575
WDR17	-0.58475
C15orf33	1.0595
RNF113A	-0.39825
CAMKK1	0.1912
CLCN2	-0.4895
ANXA6	-0.7885
LOC340069	0.9555
EMID1	-0.523625
DPM3	-0.574
ELA1	0.687
SLC25A13	-0.8206
KRT24	-0.163
SMPD1	0.603333333333333
TH	1.27875
COL6A2	1.56314285714286
ANKS1B	1.11725
GPR126	-0.7058
ZC3H12A	-0.1745
TMEM47	1.487
C2orf51	-0.357166666666667
C1orf88	4.16916666666667
HSF2BP	0.8675
AKAP10	0.129
RPAP3	-0.5265
KLHDC8B	0.714625
STOM	0.8411
MUPCDH	0.81
C10orf72	0.150625
PLEKHA3	0.707333333333333
TCP11L1	0.449
CWF19L1	0.396125
SPEF1	2.08276923076923
YSK4	2.72375
ELN	2.947
SAMD8	0.342
MPI	-0.619833333333333
MEPCE	0.0229
ABCC3	0.375125
NANOGP1	-4.1685
KCNK17	1.72625
HLA-DMB	4.68516666666667
RRAGA	1.24
ANGEL1	0.0185
RBM32B	-0.2695
CPN1	-3.2565
MGC52282	-0.1332
HLA-A	1.64341666666667
OR9G4	0.194
EDNRB	-1.3105
SCD	-1.15742857142857
C14orf80	-1.18333333333333
BAGE2	-0.182
RABL4	0.5725
RCVRN	0.7145
SHANK1	0.1385
NLRP7	-3.72025
CD226	1.09025
STAT3	1.4286875
SYNJ2	-0.2498
TPCN2	0.356
WDR36	-0.721666666666667
MBD4	0.15125
ROBO1	-0.1041
ST3GAL6	-1.5065
SLAMF8	4.13616666666667
ATN1	0.0065
GPR141	0.98525
KRT36	0.0265
TPH1	-0.0015
DDX52	-0.05425
ZSCAN29	-0.0186666666666667
TRPT1	-0.524166666666667
DPEP3	0.62575
DENND4A	-0.707125
TSPAN16	0.041
PTCHD2	-0.423
LOC145814	-0.701
CAP1	1.39833333333333
EIF5A2	0.1372
NT5DC3	-1.050375
SEPT9	-0.9935
SEZ6L2	-1.3115
EGFLAM	3.63075
VPS11	0.94125
NDUFB5	-0.344333333333333
CIDEA	0.238666666666667
IER5L	0.9425
N6AMT1	0.09475
FAM83C	-0.33625
OXR1	0.140333333333333
IRX1	-0.2335
DGKB	-0.990833333333333
GCN5L2	-0.978
MIR16	0.35325
FBXW9	0.61875
WDR4	-1.84466666666667
PDC	0.4165
VPS33B	-0.02875
HEXB	1.0335
FLJ32214	0.452
TCEB3	-0.3235
CRLF1	-3.2245
ABI3BP	0.91525
C8orf22	-4.168
PYCR1	-0.64925
KIAA1706	1.0995
CDK5R2	0.444125
WAS	0.3065
C12orf60	-1.002
CCBL2	-0.280625
MADD	0.18775
C5orf34	-1.924
WDR42A	1.0788
KLF12	-0.069125
HSPA1A	2.0485
ITM2C	-1.33508333333333
DAPK2	2.28866666666667
LOC442590	1.378
SUMF2	0.055
CENPA	-2.09261538461538
TMED5	-0.365125
CDH6	-0.5501
BRP44	0.635125
THG1L	-0.108
GABRA2	-2.29775
C14orf166	0.12725
MYL1	-1.7495
TNFSF18	-0.2435
PAP2D	-1.63266666666667
PPIB	-0.2265
KLHL4	-0.398875
SFN	-0.879
CCDC127	0.23975
FRAP1	0.00725
GOLGA5	0.58025
SDCCAG1	0.085625
MGC21675	0.3095
C10orf95	-0.61625
KIAA1345	0.218
C1orf163	-0.476
LACE1	-0.276666666666667
OR10K2	-0.238
CENPN	-2.57484
TMED2	0.041
UGT1A6	-1.818
ANG	-0.99025
U2AF1	-1.1935
CASC2	0.461333333333333
NMT2	-0.1115
OSGEPL1	0.0505
DFNB31	-0.56
SLC6A20	0.290125
DKC1	-0.83075
FXYD4	-1.1455
WDR64	0.016
MGC5590	0.407
CREBZF	-0.173
DAZ1	-0.28575
PRPSAP1	-0.47625
GCHFR	0.10925
TTC7A	-0.50925
LOC196993	0.89625
UBD	-0.2665
S100A1	1.432875
RPL6	0.376166666666667
DNAJB6	0.32645
NAGS	0.6722
C2orf58	0.3115
KERA	2.10933333333333
MT1X	-0.8716
UBE2B	0.7585
KEAP1	0.42975
MST1	-2.0955
OMA1	0.354
ABLIM2	1.60325
BCL2L13	-0.824333333333333
JAZF1	0.285
TMEM63B	1.0395
S100A8	1.0555
ARFIP2	0.4545
UROS	0.2445
KHDRBS2	1.8335
POLQ	-2.93225
SOAT1	0.18475
SPAG4	-0.841
MRPS30	-0.440166666666667
LOC494141	-0.10425
OR2T11	0.2955
ORAOV1	-0.7308
ZNF184	-0.1205
TCEB3B	0.232
ADAM21	0.285
GDPD1	-0.6875
SPINLW1	0.387333333333333
PRR14	0.881166666666667
KCTD9	-0.5334
NUDT3	0.244
KIAA1822	1.2361
HIST1H4K	0.065
DFNA5	-0.0475
GABPA	-0.03875
C14orf44	1.155
POLB	0.03325
PTAR1	-0.5455
SEC31A	0.9923
TRIM58	-0.1595
TAS2R14	-0.487
VPS8	0.95925
H1F0	-0.5985
PRKCB1	-2.68133333333333
UGT2A1	0.345
TOR1B	-0.13675
LSS	-0.844916666666667
C2orf19	0.0645
HNRNPC	0.367142857142857
TMEM100	-2.4975
LOC116349	-0.5725
OR51M1	0.521
CCDC142	-0.68475
ISG15	0.398375
ZCCHC14	0.05275
CREBL2	0.513625
TGDS	-1.162
DC2	0.51975
CACNA2D3	-1.03578571428571
ZNF429	-0.840125
LYPD6	0.513
SUCLG1	-0.0165
OR51I1	-1.422
MAGEH1	1.74925
PRPF40A	-0.0355
SMR3A	0.311
SPINK2	-1.40875
THAP2	0.977875
NPY5R	-1.149
IRF4	-2.8435
SPESP1	-0.735666666666667
OR10S1	0.108
DTD1	-0.4215
TUBE1	-0.26825
DDX19A	-0.9195
PDPN	0.79675
TMEM34	0.165833333333333
MGAM	0.99725
COL3A1	6.34288888888889
GFM2	-0.4506
OR5A2	0.298
PSG9	-1.93075
ARHGEF11	0.631166666666667
IVNS1ABP	-0.45825
SIGIRR	0.96125
DUSP19	0.02375
DNAJC14	0.2465
ACSS1	-1.020125
IL1RAPL2	0.2265
C4orf30	0.66
SEPT4	2.564
LANCL3	-2.6895
SPAG17	2.3565
PRDX3	0.46475
HNF1A	-1.9875
P4HA2	0.33175
RFWD3	-1.302
MOV10	-0.4085
DNAJA5	-0.104214285714286
LOC729440	0.09275
LOC200383	2.415625
SMC2	-1.215
MIXL1	-1.68283333333333
TMEM9	0.50125
FAM86A	0.781
ZNF174	0.7724
MYH14	-0.759
CCR8	0.547
VPS37C	0.547
GPATCH1	0.231833333333333
B3GNT8	3.0155
TBX4	-0.508
CNR2	0.303333333333333
PCDH1	0.6545
C5orf29	3.90325
OCIAD2	1.22475
PLCG2	0.66475
KIAA0247	2.72375
HRH3	-0.0043
CAPN13	4.571375
CCR1	0.5566
MGC15523	0.160722222222222
UVRAG	0.349166666666667
DNAJA2	-0.405333333333333
ITGA2B	-1.23816666666667
CLDN5	3.615125
PTPRN2	-2.16671428571429
ZNF512	0.4255
PSAP	1.79614285714286
CCDC140	-0.282
LRRC55	-0.30825
CYP26C1	1.8525
C8orf47	0.4245
LYN	0.649125
DUSP6	-0.467
TGFB3	3.56253333333333
ELK1	0.0817
PCDH11Y	-0.331166666666667
HGD	-2.326
C17orf58	-0.68625
MYO3A	-0.304
SERPINE2	-3.28783333333333
AARSD1	-0.696
C14orf73	-2.0765
ADAM33	-0.137
ZNF491	0.9
MAPK6	-1.00066666666667
TCN1	0.847833333333333
SLC24A6	1.0095
UBE2R2	0.57275
H1FNT	-0.08875
TATDN2	0.1405
LILRB1	2.3455
P2RY5	1.714
NUCB2	-0.11075
C2orf37	-0.07475
SNX27	1.31816666666667
MTA3	-0.820375
FOXO4	0.14525
ID4	0.711
SOX5	-2.48916666666667
PXMP3	0.3975
OR52M1	-0.112
SFT2D3	0.538
INA	-3.83716666666667
MCOLN1	1.23675
NFIX	0.9643
CLEC14A	5.55116666666667
HIBCH	-0.2565
PLA2G5	2.48075
TIMM10	-0.842166666666667
MED17	0.1307
COL4A4	1.393
TPP1	1.35483333333333
GJA3	-0.8665
TMPRSS5	-1.546
AADACL3	0.3365
DNMBP	-1.2645
ENPP5	2.88883333333333
NQO1	-2.1286
ZSCAN2	-0.4255
SEC24C	-0.287166666666667
GTF2A1L	-0.933
AXIN2	-0.7265
FAM33A	-0.943666666666667
C16orf13	-0.159375
SPNS2	0.5605
TAF1	0.12375
AP1G2	0.00116666666666667
RBM42	-0.23
HCN2	0.504666666666667
EFHB	1.61816666666667
RUSC1	0.4925
GRIK5	0.0275
USP21	0.607166666666667
ATAD3C	0.55625
ORMDL2	0.769
PRSS7	-4.028
PSAT1	-5.034
FLJ13195	-1.21233333333333
TBC1D1	0.703833333333333
IFNG	1.65725
OTOS	0.154166666666667
ZNF773	-0.511166666666667
EMD	-1.64775
RETN	0.8895
CCL8	4.767
APH1A	1.030875
COX18	-0.410125
GTF2IRD2	-0.24075
CCDC82	-0.574
PAFAH2	0.9371
NPEPL1	-0.596
RP11-114G1.1	0.122
TP53INP1	0.5575
ZNF300	-1.06333333333333
FOXL2	-3.02575
LARP2	0.333083333333333
LATS1	0.52075
HTR6	0.4675
SPOCK2	0.153166666666667
RNF144B	2.6685
HTATIP2	-1.517125
MGC10334	0.0996666666666666
CENTA2	2.69433333333333
FGF2	-1.74725
FXYD7	-0.06625
PHYHIPL	-2.074
GPR34	6.4615
DDX6	0.016
OR10W1	0.278
LHFPL1	-1.7785
ZNF313	-0.603785714285714
VPS28	0.491
AP3M1	0.3377
AKR1CL2	0.103
TRAF4	-0.0145
OR2B11	0.4385
C19orf12	0.709333333333333
AKAP9	0.329666666666667
C1orf62	0.07675
SLC20A1	-0.6155
FAM112A	0.043
LDB2	1.027
MRPS23	-0.712
KLK5	-0.157125
SPTB	-0.2999
EFEMP2	1.95575
EFNB2	1.124875
PCM1	0.123785714285714
NMNAT3	1.877375
TSG101	0.784166666666667
C8orf40	-0.532666666666667
NOB1	-1.4025
ABHD3	-1.73825
GTF3C4	0.098
PIGN	0.803
GALNTL1	0.3635
AEBP1	2.99525
OR9Q1	0.5315
ANKRD2	-0.1725
CCL28	-1.28975
TRIM38	0.626333333333333
TMCC1	0.437583333333333
SMG5	-0.0255
LRRC7	-1.273
NCAPD2	-1.64516666666667
C6orf153	-0.44425
C1orf74	0.58975
OTUD6A	0.014
DCP2	-0.659333333333333
TMEM24	0.49
RPL18	-0.401833333333333
TMEM177	-0.84
LRRC37A3	0.75325
C1D	0.6075
LDHC	-0.32075
UBE4B	0.377
NIT1	0.593875
BTN3A3	0.832875
RASD1	1.67475
COMMD3	0.1005
SHFM1	-0.39825
BIRC8	0.187
DUT	-1.233
C12orf51	1.1575
LRRC59	-0.9165
LY6H	1.58175
WDR22	0.488416666666667
EDEM1	0.195071428571429
ADH1A	1.7325
PANX2	-0.7049
CYP11B1	0.43
CDC73	0.1585
GPR172A	-0.39475
GSTM3	-0.304384615384615
KCNA5	-0.1845
SERAC1	1.05066666666667
NFATC2	0.281
ANAPC5	-0.3215
C15orf24	0.4095
NFATC2IP	0.0665
TNRC6C	1.085
MGC102966	-2.673125
FGD5	1.77716666666667
MED9	0.043
RAB13	0.417333333333333
C15orf49	0.0405
CRYGS	-0.0189
C12orf53	-0.8749
LOC283693	-0.8575
COX6B2	2.02325
PHF14	-0.038
FAM3A	-0.548125
RPL13	-0.5811
PRDX2	-0.5665
FLJ34047	-2.2795
PRMT3	-1.112
KCTD19	-1.777
TRIM10	-0.821333333333333
MGC26597	0.169
GCNT4	-0.22125
GPRASP1	1.19875
CDKN1C	-0.292
RHBDL2	0.0934
HSPH1	-0.074
AQP1	2.656875
COL17A1	-2.3202
GFAP	0.256875
CDC16	0.48025
KIAA1614	0.5695
C6orf118	2.16266666666667
ZSWIM5	-0.19375
FAM83F	2.38575
LYNX1	0.21425
SYNPR	-0.6885
XG	3.95066666666667
PRSS16	1.685875
KIF13B	0.712285714285714
PCDH9	-1.536375
HIST1H2AH	-0.436
RBM18	-0.44325
ZNF626	0.517
HEXIM2	-0.0551666666666667
ITFG1	0.06
TUBG2	-0.9825
SFRS7	-0.188666666666667
C9orf14	1.1075
EXTL1	-0.84
GBP3	-1.48183333333333
WDR5	-0.67775
RARG	-0.00283333333333333
MYO7A	0.553625
CECR6	-0.10975
C13orf3	-1.596
SFRS18	-0.58725
ACVR1B	0.116833333333333
PSMD1	-0.6221
C7orf31	0.0565
ILVBL	-0.42975
IFNGR1	1.73225
RNF186	-0.08975
NOL9	-0.6905
MAGEL2	1.1735
SLC29A2	-0.687
NHSL1	-1.665
RBMX	-0.1975
PSORS1C2	0.2985
RAD51L3	-0.273833333333333
LCN6	0.30875
ORAI2	-0.2975
BRUNOL6	0.3119
OR4K5	-0.183
CDC123	-0.469125
MSLN	-1.7565
WWTR1	-0.433166666666667
ZNF700	-0.973833333333333
COBL	-0.6795
PPP1R16B	0.269875
GAS7	0.9519
MDN1	-0.4115
HAAO	-0.091
C9orf68	2.5745
TNFAIP2	0.8585
FOXN1	0.195
hCG_2033311	-0.1045
ATP6V0D2	1.5163
RPL41	0.408
SLC38A1	-1.721875
ARHGAP6	-0.771666666666667
ADAD2	-1.299
PHF20L1	0.18225
MCM3AP	0.662333333333333
ST3GAL3	-0.3065
SNX1	1.10366666666667
ELF5	2.812
PARP3	0.55125
RBM8A	0.1823125
LINGO4	0.1685
ITGA9	1.087
ZFR	0.01475
ACSL6	0.38525
FLJ20699	-0.1379
DAOA	0.0316666666666667
FABP4	5.579
KCNB1	-1.544
CANX	0.7158
SLC25A28	0.5655
ADIPOR2	-0.802375
ECHDC2	1.303375
SMA4	-0.1085
FRZB	3.92675
PABPC1	0.1975
DMRTB1	-0.182
APOBEC3G	-0.061
CATSPER2	-0.678833333333333
CUEDC1	1.4785
STARD9	-0.038625
CLDN8	2.884
LOC23117	-0.428772727272727
E2F6	-0.647666666666667
TMEM126B	-0.561166666666667
DPY19L4	0.6845
GIMAP5	2.76066666666667
NDUFA9	-1.01116666666667
FAM77C	1.835
CTPS2	0.703
LOC51035	0.10125
WDSOF1	-0.94275
EGLN3	0.541625
PITX3	0.472166666666667
OR52E8	0.151
GRM4	0.165
KLK1	-2.70566666666667
GPM6B	-1.626875
RRAGD	0.748166666666667
PAGE5	-3.54425
UCHL5	-0.703333333333333
ULK3	-0.538666666666667
AIM2	0.542666666666667
PNO1	-0.466166666666667
OR2F2	0.2
GNAT2	-0.5725
SIX1	1.823
ST13	-0.157
ZBTB44	-0.01775
TIMP2	0.61775
ZMAT4	1.875
GTF2IRD1	0.0533333333333333
ZNF19	0.315666666666667
ZNF714	-0.691
RSC1A1	-0.077
C9orf80	-0.26675
PSMA8	0.332166666666667
TMEM141	0.17775
COX4I1	-0.833571428571429
CTAGE1	0.476833333333333
DTWD1	-0.47975
HSD11B1	2.1215
KRT6B	0.954
ARID4B	1.219
