Hybridization REF	TCGA-AV-A03E-20A-01R-A109-07
S100A13	-0.037
TP63	0.782285714285714
ANXA11	-0.1663
WDR66	1.35025
CSF2RB	0.243
IFI44	0.97125
DACT1	0.615
ANKRD23	-0.526
ATP5G1	0.612333333333333
C21orf70	-1.0835
PPWD1	0.20175
DNAJC13	1.08025
PAH	-5.07266666666667
PTCH2	0.21625
TRMU	0.417
CCDC9	0.9065
USP3	-0.9534
DCLRE1C	0.6371
FAM55C	1.609
FRMD4B	-2.32425
CYP2R1	0.96525
RFPL1	-0.7794
XPO5	-2.0805
ARL6IP2	-0.52
OSBPL5	1.33425
MMP9	-1.12745454545455
KIAA0802	0.583125
DHRS2	-3.846
SGEF	-0.747625
TXNDC10	0.4047
EXOC6	-2.436
RPS27	-0.086
PNCK	-0.107833333333333
FSTL1	-1.802
AACS	-1.16725
SLMAP	-0.813333333333333
SAMD4A	-0.0486
ABRA	-0.22525
SMARCD3	1.908
PKNOX2	-2.74033333333333
A4GNT	0.2975
C9orf39	0.627
RALYL	0.457
MGC33556	-2.0705
C10orf25	-1.6665
BBOX1	-0.25725
NHEDC1	0.6175
XDH	-1.852
GCSH	-1.809
EDN1	-1.0975
MTERF	0.0675
CLK4	0.63525
ZNF799	-1.37633333333333
KCNG1	0.923
CXCR4	-5.31516666666667
PTPRR	0.23625
IRAK1	0.5325
LOC401397	0.98925
TMSB10	2.19871428571429
CXCL3	1.007
TMC4	-2.564
OR7A10	0.3645
STYK1	1.68975
CHRNA10	1.11675
CCNI	0.28775
EP300	-0.111642857142857
LOC165186	2.17033333333333
HIC2	-2.1355
SDR-O	-0.0975
OR2W1	-0.1175
KCNA6	0.0145
TRIM74	2.46675
REEP6	0.38675
ATP5G2	0.70375
ERG	-1.727875
TMEM42	1.85825
PARN	-0.174833333333333
SOD2	2.0745
DIRAS1	2.0505
PNPT1	-0.73425
JOSD3	-1.40375
hCG_40738	-1.4235
PDE1C	-1.49425
SEMA4D	-3.020125
AGPAT1	0.611
NOSTRIN	-2.857125
MAP3K3	-0.2995
MAX	0.529142857142857
CAPS	1.7285
SERPINA12	0.4005
OSBPL8	-1.09925
RICS	-0.4885
NR4A2	0.4515
PPCS	-0.967333333333333
LONP1	0.6595
SCYL3	-0.413
HERC2P2	-0.317833333333333
FIBCD1	1.3695
C15orf41	1.6625
DMC1	-1.64966666666667
C20orf27	-1.03725
RPS6KA5	-1.8638
FAHD1	-0.118666666666667
SLC12A4	0.35925
BRCA1	-0.424916666666667
GBL	-1.042
SLK	-1.02683333333333
NUDT9P1	1.0135
NOXO1	-0.585
USP52	0.57225
BAZ1B	1.12175
SLCO2B1	-2.29175
BBS12	1.04
LRGUK	0.158833333333333
TERF2IP	-0.04225
COL1A1	0.8805
KIAA0090	-0.211
GRK5	-1.48783333333333
AP1S2	-0.6333
TMEM52	-1.21466666666667
CA11	-0.167875
OR4A15	0.194
ACBD3	-0.3691
SPAG11B	0.286
PRDM2	0.5875
FOXP3	0.59775
SMYD3	-0.547
LOC389199	3.438
LGI2	0.319666666666667
NAPE-PLD	-0.3389
ANKRD6	-0.552
WDR45	1.29216666666667
SHROOM1	0.3575
PSCD3	0.4195
PYY	1.07
KCNC1	-0.6895
ARHGEF9	0.6166
OR8J1	1.014
GPR55	-0.292333333333333
NS3BP	-2.239
C10orf22	0.0653333333333333
NAT8L	-4.509
DUSP4	-0.454166666666667
FOXM1	-0.935333333333333
GRAMD2	-0.8661
ZBTB48	0.6135
BUD31	-0.251
PABPC5	-0.629
CCDC41	-0.02375
FBXO11	-0.0419166666666667
C6orf148	-1.40825
RFXAP	-0.5495
C6orf15	-0.0971666666666667
CDK8	-1.66333333333333
C6orf70	1.55575
TESSP2	0.1935
ALG2	0.443
PPP1R3D	0.46675
TPM3	-0.529
SYT13	-0.09825
EPB42	-0.644833333333333
CETN3	-0.5385
PRY	0.1075
NTHL1	-0.480666666666667
POLR2B	-0.9615
RPS28	1.01416666666667
P2RX3	1.20475
LYZL4	-0.3035
WBP4	0.3832
PMM1	0.2525
C11orf79	-0.46575
CBLL1	0.53
IL1F10	1.30716666666667
VAX2	0.7155
SETDB1	-0.3645
LRAP	0.782166666666667
GCLM	-0.5145
CPEB3	0.028
PPM1A	-0.913625
INTS1	0.1905
CAMTA1	-1.44075
SAMSN1	-4.7955
LOC158830	-3.8025
GMPPA	0.877125
AIPL1	-0.36775
IL24	0.363583333333333
BDKRB1	4.18533333333333
MLF1	0.4788
TAF12	0.468
ID1	-0.943375
THADA	-0.15575
PIK3CB	-2.28075
OR4N5	-0.049
TBC1D17	0.778166666666667
COX8A	0.9195
CDCA4	-0.58275
C2orf44	0.13675
ZNF534	0.96625
IMMP1L	0.156
NIPSNAP3B	-1.107875
FTMT	1.301375
PWP2	-0.491166666666667
MMP15	-1.2916
DNAH11	-0.65575
MTMR14	0.0166249999999999
DNAL4	-0.13025
IPP	-0.018
TMEM59	-1.000875
C1orf157	0.018
RGS4	-0.489833333333333
DDX18	-1.063
SNX6	-1.4445
ZNHIT2	1.39633333333333
NCDN	0.747666666666667
FLJ33534	-0.57
RAG1	-2.148125
OR4D10	0.718
PTPN5	-0.784833333333333
POMT1	-0.401
LRRC8A	0.7198
CYP1A1	-1.52425
CAPN1	-0.7375
DDHD2	0.489125
GRIK2	-0.81025
GNRHR	0.3535
PPBP	0.10375
HTR3A	-1.021375
SLITRK4	-3.7835
ANKRD49	-0.46575
BTF3	-0.1525
SARS	0.3845
C13orf18	-0.0968333333333333
CACNB1	0.8855
QKI	0.393772727272727
SETMAR	-0.537875
MAN2B1	0.214166666666667
EML3	-0.077
ACADL	-0.443833333333333
OFD1	-0.13125
DEFB114	0.273
CGA	-2.8962
PEX16	0.00816666666666667
LRRC10	0.425
GNG12	-0.2855
C1orf152	0.6285
CHRM1	0.661
CD53	-4.654375
DBH	-0.49925
TFAP2B	-2.045875
HIST1H2BJ	-1.095
FAM46D	-0.0985
TMEM11	0.8595
C3orf32	-4.0305
PCCB	-1.833
IPO13	0.801125
C6orf105	-0.13275
COMMD5	1.3625
SUV420H1	-1.2985
LTBR	-1.07025
ARHGAP15	-2.544875
HDHD2	-0.73
TDRKH	0.560333333333333
LOC401052	1.284
PSG4	0.4515
GNB4	-1.7952
SPATA4	4.1095
SLC9A3	0.1965
OSBP	0.0851666666666667
NBPF3	-0.745666666666667
DOCK11	0.7345
SLC39A5	-1.7635
PRR5	0.8429
C10orf63	1.589625
SMTNL2	0.45625
ADRA1A	0.36225
ASAH1	0.8128
DOM3Z	0.3609
GIPR	2.034
AHI1	1.34608333333333
NADSYN1	1.1245
RGS14	-1.5979
IL18BP	0.1416
RTN4RL1	-2.16275
ARMC6	-0.43425
PSMD5	-1.5465
HK3	0.3325
OR4S1	0.83175
RSU1	0.7912
MAD2L1	-4.26788888888889
EIF4A3	-1.9055
DLEC1	-0.164666666666667
E4F1	0.0845
CHMP2B	0.7393
CAMSAP1	0.45275
RPS21	0.505333333333333
ARID5A	-0.646
UBE2N	-1.7279
IGSF8	0.956833333333333
MAGEB6	-0.9945
ACAD11	0.1968
MGC4172	-0.6335
LMO4	0.0075
KLKB1	0.37625
HP	-0.6485
HDAC3	-0.90075
SCHIP1	0.60525
CLCA1	-0.2705
OLFML2A	1.628125
C1orf112	-1.6085
KIF19	-0.234083333333333
HAPLN4	-0.4267
CXCR7	-3.43116666666667
GOT2	-0.1878
RAB38	-3.652875
DCX	-1.1645
PPM1H	-2.25825
NFYC	1.59691666666667
KIN	1.053875
ZNF228	0.39825
PLSCR4	0.0361666666666667
HIG2	0.17875
FAM79B	0.2915
C21orf86	0.0427
KCNK10	0.809
ZNF738	-3.5
FSTL5	-1.13966666666667
OR6A2	0.08
OTOA	1.915
EXOC1	0.943
AHRR	-1.622625
PDAP1	-1.0605
C19orf6	0.633125
ZAN	0.9095
LY6G6E	0.0585
EIF4E2	-0.05325
C20orf198	0.63675
ZNF324	0.625
CYP3A5	-0.590666666666667
ENTPD7	1.18566666666667
MBOAT5	-1.9965
GJB5	-1.4925
TTC13	-0.14625
S100Z	0.608833333333333
KIAA0664	-0.996833333333333
PDGFRB	1.47675
IL17D	-0.32025
OR56B4	0.087
RDX	-3.46916666666667
SLC34A3	2.932
IL28B	-0.391
JUND	1.4695
CHRNB1	-0.523875
CAMK2B	-1.23325
FETUB	-1.35475
CXorf23	0.844625
MRTO4	-0.039875
TTC3	0.6828
NDUFB8	1.15483333333333
EDG2	-1.527
SEMA3G	-2.72625
IL23A	-0.736
GRHL1	-1.2073
LOC441054	1.375
WDR65	0.072125
PSTK	0.716
STOML3	0.072
R3HDM2	0.1015
C5	-2.0275
SLC2A10	-1.5345
C3orf22	1.22875
PAQR3	0.380692307692308
ANKRD26	0.783833333333333
HCRTR1	1.598
LOC399947	0.778
PSD2	0.37875
TIGD2	0.489333333333333
SCRN1	0.055375
COQ10A	1.215
DDI2	-0.826
METTL7B	2.40483333333333
UCN2	2.377
FAM92A3	1.28
WDR16	-0.35725
ZNF511	1.14066666666667
ZMYM5	-0.446875
POLR3G	0.7375
ZNF586	-1.68475
C1orf49	-0.0265
TANK	-1.31533333333333
RCAN1	-0.5925
PELI3	2.63766666666667
LIMD2	-1.19033333333333
TMEM189	0.467
NTN4	-3.85925
LOC151300	-0.018
CLEC2A	-0.4345
GPR135	1.223375
DPYSL4	1.1065
JAK2	0.528166666666667
TSHZ1	0.224
TM9SF4	0.51575
ZNF264	0.149666666666667
SIRPG	0.386875
BICD1	0.000750000000000015
HERC6	0.271
METTL5	-0.06
CASP1	-0.175
PRRT1	-0.120666666666667
PLA2G4C	1.16433333333333
ICA1L	0.914857142857143
TPTE2	-0.000500000000000008
OTUD7A	3.004
AQP11	-2.75475
APOA2	-3.8263
KALRN	-0.5557
SECTM1	-1.67641666666667
IFNAR1	0.3575
TALDO1	-0.330375
RAB11FIP4	-1.84641666666667
EIF5A	-0.0795
FAM49A	3.5405
NEGR1	-0.755666666666667
YTHDC2	1.069625
EHD2	1.33975
NCF1	-0.6192
SCRT2	4.32
HOXA5	-0.122333333333333
NUP133	-1.43
FGF12	-0.00100000000000004
SLMO2	-1.3025
SNTA1	1.755125
CACNG2	0.8055
GCM1	0.201125
ELF1	-2.24183333333333
TLR5	-1.6735
TCFL5	-0.285916666666667
RBMY2FP	-1.3365
LOC100125556	-0.210125
FAM129B	2.04325
MAP3K7IP1	0.225875
NCK2	-0.6865
OXA1L	-0.36825
FMO9P	0.498
ZSCAN12	-1.3935
PSMD12	0.457416666666667
HSCB	0.29525
CLDN10	-2.835
MGC13053	-0.897
HPCAL4	-1.01416666666667
ASZ1	0.261
MEX3D	0.553083333333333
NFAT5	0.5035
CSPG4LYP1	-0.0853333333333333
FBXO3	-1.0875
DVL1	0.6385
CMKLR1	-0.619
TYMS	-2.9825
PEF1	0.2875
ZNF750	-2.06566666666667
MCM5	0.9343
MEGF11	-0.216
KCNK7	0.422
PTP4A3	-1.6115
C1QTNF2	-0.929833333333333
OR6S1	0.2555
FAM122B	-1.26525
ZNF551	-2.334375
HBQ1	-1.758
GEMIN6	1.0665
ARSK	-1.385
RBP7	-2.654
CPNE9	0.7005
DSC1	0.9845
LOC730112	-0.7785
MAP2K4	0.19375
HS3ST5	-1.104
EPB41L3	-5.28825
TEKT2	0.16525
CDKN2B	-2.92216666666667
ZNF480	0.23575
MAP3K6	1.6793
MAP6	3.63133333333333
HN1	-0.2445
OR2L13	0.108666666666667
SLC16A11	0.57375
FAM96A	-0.37675
APOL1	-0.1865
C5orf32	1.4245
RTP1	0.1085
RNF175	0.5125
ZBTB41	-1.264125
AHCTF1	-0.1065
SAE2	-0.0817
ITGA2	-0.394916666666667
MME	1.88233333333333
CCDC14	0.65125
MAST4	-0.0114285714285714
KRT33B	2.739
KCTD2	-0.3375
WDR26	-0.196166666666667
MFI2	-0.082375
NR4A3	0.23875
ARSA	0.831
UNKL	-0.345833333333333
SULT6B1	0.268
CCNA2	-1.78283333333333
SOX15	-0.012
PPAPDC1B	0.883083333333334
C19orf44	1.0015
MCAT	1.95116666666667
ARID1B	0.374625
OR52N1	-0.0555
C12orf48	-1.19225
MAGI1	0.26425
NIPA2	-0.73425
GBX2	-2.2075
RSHL3	0.59
RAVER1	1.97683333333333
C15orf17	0.407
SLC30A2	0.335
ZNF518	-1.2735
PCYT1B	0.15475
C10orf114	2.91425
EIF3H	0.199833333333333
SLC25A39	0.043
KIF1B	0.143875
AMOTL2	-0.40525
C6orf120	0.714875
PSRC1	-0.44775
PLA2G10	-0.972
KIF5C	2.19325
MRPL37	-0.6435
C17orf62	-0.607833333333333
C9orf135	-0.8855
DUSP10	1.0662
CLCNKB	0.1495
PSMA5	0.79725
C8orf53	1.15
AMPD3	2.37283333333333
PIAS1	-0.059
ADCYAP1R1	-0.018
GYLTL1B	-1.58625
CDH20	0.423666666666667
FBXO7	0.04475
TMEM134	0.559666666666667
FLJ14213	-0.916166666666667
ZNF3	-1.366
LRRFIP1	0.175625
CNOT2	0.796666666666667
ABI3	-1.0245
ALDH5A1	-2.12066666666667
HNT	-0.7871
SERPINA4	-2.548
TK2	1.19275
STMN1	-1.26111111111111
GUCA2A	0.249333333333333
GALNT10	0.5745
DPP6	-0.61565
C9orf93	0.268625
PRELID2	0.832
STK39	0.24825
SFTPA1	-1.07775
CKS2	0.442555555555556
RHO	0.818125
C20orf135	0.37025
XKR3	-0.883
CR1	-0.191
RPS6KA2	2.66014285714286
C20orf112	0.386
MRPL22	0.666
C4orf23	0.5815
GADD45B	-0.89225
KLHDC1	0.139166666666667
C2orf48	-2.156
ZNF287	0.1375
DAAM2	-3.28775
DPPA2	-2.69633333333333
TCTN3	0.439333333333333
DNAJB11	0.603
FPR1	5.09075
DEFB4	0.582
PTCD2	-0.4776
SMOC2	-3.1505
CABP7	0.72825
SERPINB11	0.07825
MAGEF1	-0.509
NDE1	-0.6215
ITGA10	-0.03
FSHB	-0.191
ANXA2	1.4685
HORMAD2	-0.37
HLCS	0.698
MCF2L	2.45058333333333
FH	-0.226
TBC1D24	0.02075
KIAA1505	0.74275
LGALS2	-4.096
CNBD1	0.1
SYNPO2L	0.163
PTPN23	1.00757142857143
C1orf183	2.426
MAGEA8	-1.84225
DGCR8	0.257
GSR	0.3305
PAQR7	0.577
ZNF676	-2.01675
CACNA1C	1.4781
SP7	0.3305
PDCD6	-1.23
NRN1L	-0.464
BRI3BP	-0.382833333333333
KIAA1183	-0.104
ASB4	0.4465
CCL23	0.0857
OBSL1	-1.966125
SLC12A7	-2.7615
KIAA0240	0.284375
CD1B	-2.994
FCGR2A	-0.6265
MDC1	-2.398
HTR1A	1.294
OCEL1	1.06475
ATP11B	-0.9383125
FBXO34	-0.068
PCDH12	-0.855333333333333
RPE	-0.192
C17orf74	0.8185
CSDC2	1.43166666666667
PET112L	1.7265
TMBIM1	-0.252
P2RXL1	0.48625
TCHP	-1.12175
TRMT1	0.817666666666667
F2RL2	-1.02925
LRRC32	2.7675
IMPG2	-0.443
BGLAP	0.42825
LOC493869	0.496916666666667
MRAS	2.2115
SLC35F5	-0.66025
CBWD1	-1.353
AXL	-1.364625
ATP2C2	-2.74825
TELO2	-0.3835
PNPLA3	2.50575
PCDHB14	0.88025
CD276	0.14025
KRT80	-0.547
DUSP28	-1.215
CSNK1E	0.312833333333333
SRP14	0.603
KCNQ4	-0.00799999999999999
KRT72	0.180666666666667
CCDC117	-0.032125
C6orf89	-0.401166666666667
TUBB2B	-2.18516666666667
RTN4IP1	0.16875
CR1L	-3.36316666666667
CEND1	3.493125
C12orf41	-2.42616666666667
RNF31	-0.14975
UBN1	0.118
C17orf32	0.90875
SLC5A7	0.28275
GPR92	-1.73933333333333
ESAM	-0.6358
CTNNA1	0.714416666666667
HRBL	0.0651
CBX4	-0.7845
TMEM182	-1.41125
SH3TC2	-0.986833333333333
IL10	0.569666666666667
PXMP4	1.514
RNF167	-0.2519
PAK7	0.194
ETV3	0.8535
ATPIF1	0.578833333333333
LOC554207	-1.389
OR8H1	0.3155
WDFY3	0.929875
DPM1	-1.3565
GPSM1	0.655
WDR92	0.238
LRP1	2.31583333333333
ANKH	-0.468375
THUMPD3	-1.09275
POLR1B	-1.14975
OLFM4	0.296333333333333
RAD9B	-0.54175
TSPY2	-3.7835
PAX6	1.67066666666667
SCG2	-2.191875
SLC17A6	0.3025
FMO3	-0.460625
PADI4	0.0675
TUBB4	0.1484
NLK	-0.6885
POU4F3	-0.236
SDF4	0.4235
ITGBL1	3.614
NETO1	-1.47275
TAP2	-0.3295
ABBA-1	1.39208333333333
GNAI1	0.063
VPS4B	-1.50175
NOPE	0.879
GALNT6	-0.279666666666667
SESN1	-0.90525
GBE1	0.549111111111111
CLASP1	1.16625
RASGEF1B	0.01175
ACOT11	-0.479928571428572
AFAP1	0.8745
OR2H2	0.3795
DPY19L2P1	1.06225
DZIP1	0.1185
SEC22C	-0.7
GPR161	-0.108416666666667
RNF146	0.5015
WDR74	0.62625
GALP	-0.1245
PURA	1.08875
DNPEP	0.331166666666667
RP11-78J21.1	-2.6065
ERBB2	-1.58925
FANCM	-1.08525
NEO1	-0.625
DDX3Y	-4.5279
RPS3A	0.0770000000000001
MXRA7	1.0755
LGALS3	2.14783333333333
GLT8D1	0.28975
CFL2	-0.0491666666666667
UPB1	0.98775
NAP1L5	0.361875
CLDN14	1.0465
DHX38	-0.14025
BTBD1	-1.0925
TARS2	0.895
ABCF1	-0.7934
FCF1	-0.381666666666667
LRRC49	2.24925
GUCY1B2	-1.6855
C1orf177	0.543833333333333
SMARCA4	-1.05178571428571
LRP8	0.264166666666667
TAGLN3	-0.60725
MRPL14	0.71175
TTRAP	-1.20425
ZDHHC20	-0.931
NFE2L3	-4.3055
KIAA1377	0.778875
PALMD	3.2591
TMEM43	0.049
TTL	1.034375
STAT5B	-1.77983333333333
SSB	-1.076875
OR10H5	0.506
SLC22A13	-1.0215
AKAP3	0.63475
TIMM23	0.269166666666667
OAS2	-0.322083333333333
KIAA0423	-1.286
TRIM11	0.012
GLIS3	3.46675
TMEM50B	-1.68866666666667
ARHGEF4	-2.05275
DEGS1	-0.695727272727273
TBL1XR1	-0.663166666666667
G6PD	-0.12725
SP140	0.6704
MUC17	0.487571428571428
NUDC	0.4357
DNAJC5B	0.0095
SCARA3	0.1065
CPA3	0.167333333333333
BCAT2	0.309125
MFN1	-0.6473
NRG3	-0.0025
SNX11	0.39375
PLEKHH1	-1.03466666666667
GPR177	0.0873333333333333
HCFC2	0.61225
TCAP	0.86075
MOCOS	0.14475
C14orf93	-0.044
PRDM10	-0.427666666666667
SLC16A4	-1.18891666666667
SRGAP1	1.97
VIP	0.32175
DUSP27	-0.824
LILRA1	-0.146
MC2R	-0.0955
MGC24103	0.75075
MBTD1	-1.9575
FUT11	0.217833333333333
USP33	-0.789
C15orf39	-0.6535
MAP3K12	1.99525
PAAF1	-1.60233333333333
BARHL1	0.6095
FLJ16165	1.148
PIWIL2	-2.647
SYNE1	1.85925
CMTM4	-0.609875
TSPYL1	-1.7788
GUF1	0.375166666666667
TMEM157	-0.781
WDR44	-0.91025
HIST1H3C	-0.45675
DKFZp666G057	-0.297
RNPEP	-1.5155
GAS2L2	-0.017
ADH4	-3.81525
GRPR	-0.247666666666667
FBXL17	3.5275
ZBTB10	-0.976666666666667
Gcom1	-0.626722222222222
HTRA1	2.626
ZNF585A	-0.748333333333333
SLC26A2	0.850142857142857
OTOP3	0.226666666666667
WISP1	1.64511111111111
ATP2B4	0.30125
FLJ10769	0.522
CRAMP1L	-1.483125
CHST12	-0.87875
RAB22A	1.671
TARDBP	-0.420214285714286
STAU1	-0.8635
CRB3	-1.78816666666667
MIG7	-2.566
CHMP1A	0.5395
ZNF160	-1.530125
B3GALT6	0.12625
BARX1	-0.914833333333333
C6orf167	-1.472
NXNL1	0.453
DHX29	0.33
HADHB	-0.0415
PLXNB2	0.175875
ILDR1	-0.56925
SLC15A3	1.54225
GAS2	-2.9825
C20orf69	0.148
NUMB	1.406
TNIP1	0.571625
MESP1	0.683333333333333
PSKH1	0.253
NSFL1C	-0.627375
RHOG	0.701
HEY1	-2.61183333333333
KNG1	-1.346875
ITGAX	2.6121
LIN9	-1.18466666666667
CANT1	-1.073875
XRN1	-0.131857142857143
CCDC96	1.4485
HEATR6	-0.195666666666667
GNG7	-1.301
RUNX2	2.444375
SOX1	1.33216666666667
FCRL5	-0.2872
ZNF99	-2.83925
FAM9A	0.4975
SNX22	0.198666666666667
MBNL3	-3.10283333333333
ODC1	-1.1619
ADORA2B	0.9895
NR2F6	-1.20725
ZFYVE16	-0.179166666666667
SYNJ2BP	0.8685
POLE	-0.215
E2F2	-0.939875
THRA	-0.366833333333333
PTGES2	-0.443333333333333
HIP1R	-0.911666666666667
TMUB1	0.7875
ENO3	-1.67925
RSPH10B	-0.3705
CXorf39	-0.0475
IRGC	0.61325
GPR109B	-1.5195
FLJ13305	1.0285
LCE3A	0.2415
TNFRSF18	-1.57683333333333
DET1	0.65675
TRPM3	0.815333333333333
C16orf79	-1.0855
FECH	-2.313
RAP2A	0.743833333333333
CRIP1	-2.38333333333333
AZIN1	-0.766375
SLC7A7	-0.28725
IL10RA	-2.0225
TMEM64	-4.35175
CDC42EP4	-0.9885
C16orf58	0.3121
ARG2	-0.236
POU5F1P4	-4.4725
FAM62B	-0.126625
DNAH8	-2.3287
ASH2L	-0.3735
TSLP	2.5835
CNTNAP5	-0.017
TMEM16C	0.61425
IFNA14	-0.455
SLC1A3	1.823625
CABYR	1.31025
BCL7B	-0.2612
NUDT13	1.09583333333333
C13orf28	0.119
C1orf53	1.6755
ARL6IP4	0.4348
RPL35A	0.25175
EMR3	0.33
RAB40C	-0.659083333333333
SLC41A1	0.416166666666667
LRCH1	-0.2775
LY6G5B	-0.466
FAM124A	0.795071428571429
MGC10981	-3.6795
CLIP3	3.1794
MAP4K2	-0.307333333333333
CHIC1	-0.34075
SULF1	-4.61266666666667
C20orf30	-1.02685714285714
PRDM5	1.28425
ELOVL1	-0.338
C11orf48	-0.022375
SLC39A10	-1.4835
KCNV1	-0.46325
ACP1	-0.771333333333333
ZMYM2	-1.234
B3GNT6	-0.1025
C9orf69	-0.8205
C2orf15	-2.477
C20orf166	-0.1075
HSP90AA6P	-0.9905
EDG7	-1.242
NEURL	-1.336375
LPL	-4.513
CLEC2D	0.867214285714286
GRRP1	-1.29466666666667
CD8B	-3.5453
HIST1H3D	-0.152333333333333
SLC6A12	-0.314
FAM27L	0.4085
CD84	-0.9206
RASA1	-1.2655
PHKG1	-0.783
MAGEA11	-1.404
IMPA1	-1.1615
NPM3	-0.38225
RARRES1	1.646
SH3BP1	1.079375
B3GNTL1	1.7605
ARPC5L	-1.351
KLHL26	0.1745
SIM2	-1.518375
GJC1	1.59
C20orf194	-0.7075
EXO1	-1.628
SLC2A2	-2.58866666666667
LOC285074	0.115
LRG1	-3.3035
KIRREL	1.087
PIK3R1	-0.544357142857143
C4orf34	-1.1265
MAF	-3.36572222222222
ADCY4	-0.496166666666667
ZMIZ2	1.8341
SLC46A3	-1.57183333333333
STAMBP	-0.346166666666667
CCDC16	-0.21275
MS4A12	-0.477
TCF20	-0.2005
LRRC46	1.822
C20orf152	-0.7715
MRPS6	-0.527375
ABCB11	0.3065
KCNC2	0.351666666666667
CDH19	-1.79966666666667
C9orf123	-0.83
SSH3	0.470125
LDLRAD1	-3.23775
CCBE1	0.702
ZNF135	-2.497375
TAAR1	0.6215
WFDC12	1.094
CCDC42	-0.123666666666667
FLJ12529	-0.4345
PER1	0.264
TIMM50	1.2195
SMARCAD1	-0.334666666666667
FAM26C	-0.035
TP53TG3	-2.13816666666667
SH3RF1	0.9948
LMCD1	-1.31875
GPR63	-0.0055
FLJ21986	-1.99175
AIFM3	-1.904
MICAL1	1.52566666666667
BLZF1	-0.441833333333333
IQCA	-2.22566666666667
PCDHGC3	0.693
SAC	0.5825
BCL6B	-1.129
DDO	0.32525
MARCO	0.643
DCHS1	-1.25466666666667
C1orf170	0.855
CD200R1	0.434333333333333
C22orf15	0.299
SEPT11	0.693833333333333
ADNP	-1.92325
UST	2.0594
C13orf34	0.9165
RFFL	1.01507142857143
APBA3	0.368
C2orf60	-0.08025
CUTL1	0.6006
PMS1	-0.5845
ZNF689	-2.1515
EIF3E	-0.997833333333333
IL9	-0.0505
RPL31	0.461625
LY9	0.157166666666667
ATP2B3	0.55525
KDELR2	-0.614291666666667
TFCP2	0.08575
NLRP12	3.086625
FLJ45422	0.35925
TLE4	-0.3283
ZNF570	-2.6175
FLJ43806	-1.6565
TLK2	-0.870625
CIR	0.712
MARS2	-1.5325
COL24A1	-1.7925
SDF2L1	-0.7195
HIBADH	-1.2045
IGFBP3	-0.818285714285714
C12orf23	-0.570875
PSPC1	-1.12025
C20orf43	0.2605
TRAV20	0.2165
ARHGAP24	0.9495
KIAA1975	-0.36475
C1QA	-0.1169
DNTT	-4.37366666666667
C10orf6	0.200083333333333
C11orf41	0.803
HNRPF	0.01675
COL11A1	0.4845
UBAP2	-0.2275
CDKN2AIPNL	-0.4245
C20orf174	-0.04925
SPRED2	-0.318
PLA2G12A	-0.302666666666667
ICEBERG	-2.121
SCN10A	0.592
C11orf65	-0.00125
GBP5	0.55925
PITPNC1	-1.09333333333333
POU3F3	3.4875
NCOA7	-1.352875
LIN7C	-1.1044
LOC348840	0.4045
NKX2-2	-3.108
ANKRD13D	1.42225
LOC123688	1.4995
FUT2	0.2665
TAAR8	0.5655
FZD4	-1.80416666666667
PNMA3	-0.830333333333333
OR4L1	0.2345
WIT1	-2.8665
EXOC3L	1.6925
ATPBD4	0.1637
KRBA1	-0.89925
UBXD6	-0.1535
HOXB7	-1.64907142857143
C7orf23	-1.0275
UNQ338	1.31575
STAB2	0.38475
CDC20B	0.03925
IRF9	0.464
CENTG1	1.12941666666667
TNPO2	0.0135
MCPH1	-0.483125
BMS1P5	-0.4145
SLC26A7	0.339
HIST1H3J	0.58475
C9orf3	0.3902
LBH	0.767625
MYO1D	0.1465
PTDSS2	0.5865
NFU1	0.21825
DEPDC4	-1.9555
WNT7B	2.4107
GLP2R	-0.7755
SETD4	0.4207
DYNLT3	0.0068
FKBP11	-0.5255
SESTD1	-0.674166666666667
FLII	0.119
RPS16	0.6697
CHPF	-0.0845
CSNK2A1	-0.8205
SUMO1P1	-0.78075
FKBP6	-0.9555
ZNF214	1.57483333333333
TWIST1	2.9985
DDX56	-0.583833333333333
TRAM1L1	1.1536
EPO	-2.4925
MRPS18B	-1.16875
ZNF682	-2.368
RPL14	0.2805
MAFF	0.932
LOC51136	-1.66275
LY96	3.783
DDX20	-0.07725
ABTB1	0.985666666666667
ARL5A	-1.1279
CCT6A	-1.078
HEPACAM	-1.32816666666667
EHHADH	-2.36733333333333
RBAK	-0.301166666666667
CGB1	0.578
ITGB5	-0.7308
YIPF3	-0.53625
FKBP2	1.19625
NR1D1	1.9443
TMEM110	-0.194
NEK2	-1.79016666666667
PRAMEF8	-3.09575
C20orf52	1.18566666666667
PCDHGA3	0.988
VWA3B	0.23575
NDUFA5	0.82025
THAP9	-0.455
FLVCR2	0.951333333333333
AP1S1	0.542
SMAD6	-1.11275
SAV1	-0.4065
SAT1	-0.653875
ZNF251	1.27575
ADAMTS7	2.2785
RPP38	0.51625
C1orf211	-0.5665
YPEL2	-0.00649999999999996
RBMS1	0.03375
ZNF445	-0.670333333333333
NRXN2	2.83916666666667
PGBD4	1.580125
UGT2B28	-1.89025
WBSCR16	-0.477
NLRC3	-1.812875
ASTL	1.13925
ST6GALNAC1	-3.508
ZADH2	-0.41525
MLLT4	-0.320416666666667
ARL6	0.0966666666666667
MEF2C	-1.77
CBFA2T3	-3.513
AFF3	1.36157142857143
COG7	0.449833333333333
MYB	-6.27516666666667
