Hybridization REF	TCGA-A2-A0D1-01A-11R-A034-07
RFXAP	-1.289
C6orf15	-0.0368333333333333
CDK8	-1.55
C6orf70	0.766875
TESSP2	-0.601
ALG2	2.6625
PPP1R3D	3.133
TPM3	0.0684444444444445
SYT13	7.0845
EPB42	-1.09366666666667
CETN3	-0.87375
PRY	0.242
NTHL1	-0.177333333333333
POLR2B	0.215
RPS28	1.43991666666667
P2RX3	0.907
LYZL4	1.192
WBP4	-0.3811
PMM1	-0.65525
C11orf79	0.54225
CBLL1	-0.2475
IL1F10	0.791
VAX2	1.1
SETDB1	0.336
LRAP	-3.81883333333333
GCLM	-0.726
CPEB3	1.5775
PPM1A	0.846125
INTS1	-0.718
CAMTA1	1.67358333333333
SAMSN1	-3.841
LOC158830	-2.30716666666667
GMPPA	-0.202125
AIPL1	0.70675
IL24	-0.525333333333333
BDKRB1	0.739333333333333
MLF1	0.5703
TAF12	-0.33975
ID1	-2.874125
THADA	-0.860375
PIK3CB	-0.32275
OR4N5	-0.4075
TBC1D17	-0.324166666666667
COX8A	-0.139
CDCA4	-0.6105
C2orf44	0.225
ZNF534	0.000750000000000008
IMMP1L	-0.076
NIPSNAP3B	-1.602625
FTMT	0.66575
PWP2	-0.327
MMP15	-0.3138
DNAH11	-1.5595
MTMR14	-0.40625
DNAL4	1.082
IPP	0.34475
TMEM59	0.28925
C1orf157	0.499
RGS4	0.682333333333333
DDX18	-0.303166666666667
SNX6	-0.64
ZNHIT2	1.438
NCDN	0.511333333333333
FLJ33534	-0.75825
RAG1	-2.15
OR4D10	0.802
PTPN5	-1.31983333333333
POMT1	0.40025
LRRC8A	0.807
CYP1A1	-1.9885
CAPN1	-0.211666666666667
DDHD2	0.73675
GRIK2	-0.906
GNRHR	-0.0416666666666667
PPBP	0.811
HTR3A	-0.34875
SLITRK4	-1.8735
ANKRD49	-0.17175
BTF3	-0.6552
SARS	-0.34975
C13orf18	-0.604666666666667
CACNB1	-0.606642857142857
QKI	-1.22318181818182
SETMAR	1.320875
MAN2B1	1.427
EML3	-1.72075
ACADL	-0.4638
OFD1	-0.07275
DEFB114	0.152
CGA	-3.5068
PEX16	0.277166666666667
LRRC10	0.0705
GNG12	-1.8035
C1orf152	-0.0721666666666667
CHRM1	0.383
CD53	-1.352875
DBH	2.16575
TFAP2B	6.480625
HIST1H2BJ	-0.652166666666667
FAM46D	-0.214
TMEM11	0.12325
C3orf32	-2.33125
PCCB	-1.022375
IPO13	0.402375
C6orf105	-5.2695
COMMD5	1.92975
SUV420H1	0.0448
LTBR	1.1735
ARHGAP15	-0.19675
HDHD2	0.2745
TDRKH	-0.4855
LOC401052	1.955
PSG4	-1.53675
GNB4	-1.7379
SPATA4	0.1555
SLC9A3	-0.52
OSBP	0.415
NBPF3	-0.05475
DOCK11	-2.4335
SLC39A5	-2.051
PRR5	1.6568
C10orf63	-0.15875
SMTNL2	-1.519
ADRA1A	0.00375
ASAH1	0.4749
DOM3Z	-0.0493
GIPR	1.053
AHI1	-0.341083333333333
NADSYN1	-0.5395
RGS14	-2.092
IL18BP	1.1439
RTN4RL1	1.83633333333333
ARMC6	0.42975
PSMD5	0.0665
HK3	1.835
OR4S1	0.91525
RSU1	0.0758
MAD2L1	-1.31655555555556
EIF4A3	-0.86275
DLEC1	-0.2865
E4F1	0.394166666666667
CHMP2B	-0.0151
CAMSAP1	-0.0705
RPS21	-0.2605
ARID5A	-0.76625
UBE2N	-0.6098
IGSF8	0.727333333333333
MAGEB6	-2.573
ACAD11	-1.789
MGC4172	3.2665
LMO4	-0.9435
KLKB1	-0.49425
HP	-0.9835
HDAC3	-0.401
SCHIP1	-0.35925
CLCA1	1.6565
OLFML2A	0.7995
C1orf112	-0.88975
KIF19	0.931272727272727
HAPLN4	-0.4486
CXCR7	1.2615
GOT2	-0.9533
RAB38	-2.67425
DCX	3.01725
PPM1H	-1.70375
NFYC	0.654416666666667
KIN	0.40125
ZNF228	0.5075
PLSCR4	-0.475666666666667
HIG2	1.623
FAM79B	1.0275
C21orf86	0.1597
KCNK10	-0.5295
ZNF738	-0.49025
FSTL5	-1.49366666666667
OR6A2	0.276
OTOA	0.5975
EXOC1	-0.18725
AHRR	-3.668
PDAP1	-0.85175
C19orf6	0.687625
ZAN	0.8765
LY6G6E	0.4945
EIF4E2	-0.0295
C20orf198	0.00975
ZNF324	0.312
CYP3A5	-3.66033333333333
ENTPD7	1.69516666666667
MBOAT5	-0.4505
GJB5	-1.43125
TTC13	-0.34375
S100Z	-2.0895
KIAA0664	-0.678666666666667
PDGFRB	1.72191666666667
IL17D	-2.2735
OR56B4	-0.0335
RDX	-2.1695
SLC34A3	1.199
IL28B	0.239
JUND	1.9925
CHRNB1	-0.831625
CAMK2B	3.05925
FETUB	-0.88425
CXorf23	1.42925
MRTO4	-0.48075
TTC3	1.5556
NDUFB8	-0.534333333333333
EDG2	-1.87075
SEMA3G	-0.72325
IL23A	-2.0805
GRHL1	-0.4898
LOC441054	-1.058
WDR65	1.112
PSTK	0.35725
STOML3	1.1525
R3HDM2	-0.3818
C5	-3.9585
SLC2A10	0.625666666666667
C3orf22	0.70775
PAQR3	-1.07946153846154
ANKRD26	0.15575
HCRTR1	0.844
LOC399947	-0.7285
PSD2	-0.81725
TIGD2	0.326666666666667
SCRN1	-1.53775
COQ10A	-2.70175
DDI2	-0.1995
METTL7B	-0.923833333333334
UCN2	0.8205
FAM92A3	-0.937
WDR16	-0.41575
ZNF511	0.630166666666667
ZMYM5	-0.559375
POLR3G	-2.9065
ZNF586	0.1825
C1orf49	0.691
TANK	0.00733333333333333
RCAN1	-1.2375
PELI3	1.09366666666667
LIMD2	1.59908333333333
TMEM189	0.427
NTN4	-2.676
LOC151300	-0.475
CLEC2A	-1.814
GPR135	-0.116
DPYSL4	1.3892
JAK2	-0.9845
TSHZ1	0.722666666666667
TM9SF4	-0.443125
ZNF264	1.00733333333333
SIRPG	1.120375
BICD1	-1.32175
HERC6	0.653
METTL5	-0.4955
CASP1	-1.64475
PRRT1	-0.553666666666667
PLA2G4C	0.137666666666667
ICA1L	-1.412
TPTE2	-0.2362
OTUD7A	1.5755
AQP11	-0.569
APOA2	-4.2173
KALRN	0.7908
SECTM1	-0.789916666666667
IFNAR1	0.26525
TALDO1	-0.734625
RAB11FIP4	0.337666666666667
EIF5A	-1.8355
FAM49A	0.87575
NEGR1	-0.6745
YTHDC2	0.29825
EHD2	-1.011
NCF1	0.7969
SCRT2	1.6255
HOXA5	-1.5255
NUP133	-0.39225
FGF12	-0.888875
SLMO2	-0.10025
SNTA1	1.137625
CACNG2	0.2305
GCM1	0.24575
ELF1	-0.6595
TLR5	2.178
TCFL5	-1.24566666666667
RBMY2FP	-2.068
LOC100125556	0.154875
FAM129B	0.66725
MAP3K7IP1	0.132125
NCK2	0.95
OXA1L	-1.1285
FMO9P	0.099
ZSCAN12	-0.034
PSMD12	-0.645583333333333
HSCB	-0.56525
CLDN10	-4.68475
MGC13053	-1.44975
HPCAL4	-0.9495
ASZ1	-0.0425
MEX3D	1.15825
NFAT5	-0.9018
CSPG4LYP1	-0.476333333333333
FBXO3	-0.3271
DVL1	0.248666666666667
CMKLR1	1.52916666666667
TYMS	-3.42475
PEF1	1.037
ZNF750	2.77433333333333
MCM5	-0.3352
MEGF11	-0.89125
KCNK7	0.6415
PTP4A3	1.356
C1QTNF2	1.16883333333333
OR6S1	0.719
FAM122B	-1.60225
ZNF551	-0.09625
HBQ1	-2.6945
GEMIN6	-0.272
ARSK	-0.91075
RBP7	3.10833333333333
CPNE9	-0.36375
DSC1	1.471
LOC730112	-0.41025
MAP2K4	-0.202625
HS3ST5	-2.0635
EPB41L3	-2.698
TEKT2	0.62225
CDKN2B	-0.486
ZNF480	-0.8325
MAP3K6	1.0352
MAP6	0.589333333333333
HN1	1.0085
OR2L13	0.3188
SLC16A11	0.56125
FAM96A	-1.16675
APOL1	-0.77825
C5orf32	-0.9875
RTP1	-0.372666666666667
RNF175	-0.995
ZBTB41	1.01275
AHCTF1	0.0778
SAE2	-1.2109
ITGA2	1.4845
MME	-1.327
CCDC14	-1.39525
MAST4	1.43814285714286
KRT33B	-0.866
KCTD2	0.451333333333333
WDR26	0.335166666666667
MFI2	-1.80625
NR4A3	0.64425
ARSA	1.31775
UNKL	-0.00516666666666666
SULT6B1	0.682
CCNA2	-1.2025
SOX15	-0.2745
PPAPDC1B	1.96458333333333
C19orf44	1.1785
MCAT	1.29266666666667
ARID1B	1.16925
OR52N1	-0.233
C12orf48	-1.863
MAGI1	0.422125
NIPA2	-0.12125
GBX2	-1.452
RSHL3	0.94925
RAVER1	0.6305
C15orf17	0.74475
SLC30A2	1.6275
ZNF518	0.83
PCYT1B	-1.93266666666667
C10orf114	-1.264
EIF3H	1.70533333333333
SLC25A39	-0.746
KIF1B	1.036125
AMOTL2	-0.6985
C6orf120	1.00825
PSRC1	-1.14825
PLA2G10	-0.797
KIF5C	1.579625
MRPL37	-0.4365
C17orf62	-0.022
C9orf135	-1.97616666666667
DUSP10	1.3696
CLCNKB	-0.1275
PSMA5	-0.51825
C8orf53	1.59775
AMPD3	0.227
PIAS1	-0.50275
ADCYAP1R1	0.365
GYLTL1B	3.188
CDH20	-0.0242
FBXO7	-0.685
TMEM134	0.813666666666666
FLJ14213	-0.222
ZNF3	0.7235
LRRFIP1	0.16175
CNOT2	-0.195166666666667
ABI3	2.21425
ALDH5A1	-0.900083333333333
HNT	2.8392
SERPINA4	-3.51325
TK2	0.0244166666666667
STMN1	-0.647111111111111
GUCA2A	-0.0705
GALNT10	1.20421428571429
DPP6	-0.2379
C9orf93	1.118625
PRELID2	0.031375
STK39	0.594375
SFTPA1	-0.485
CKS2	-0.733444444444444
RHO	0.3965
C20orf135	0.3205
XKR3	-3.0385
CR1	0.0807142857142857
RPS6KA2	1.59635714285714
C20orf112	0.8815
MRPL22	-0.594
C4orf23	0.2495
GADD45B	0.57
KLHDC1	0.400833333333333
C2orf48	-1.0015
ZNF287	1.167
DAAM2	-1.52675
DPPA2	-3.38816666666667
TCTN3	0.208333333333333
DNAJB11	0.23725
FPR1	2.802
DEFB4	0.253
PTCD2	-0.8083
SMOC2	5.0225
CABP7	0.92725
SERPINB11	0.49075
MAGEF1	1.811
NDE1	-0.182333333333333
ITGA10	0.036
FSHB	0.093
ANXA2	1.2375
HORMAD2	-0.3675
HLCS	0.26675
MCF2L	1.88541666666667
FH	-0.77225
TBC1D24	2.44175
KIAA1505	1.52075
LGALS2	-2.35975
CNBD1	0.032
SYNPO2L	-0.185
PTPN23	-0.187142857142857
C1orf183	-0.6145
MAGEA8	-3.51025
DGCR8	-0.323375
GSR	0.83275
PAQR7	0.4925
ZNF676	0.08175
CACNA1C	0.0835
SP7	0.2085
PDCD6	-0.8875
NRN1L	0.048
BRI3BP	0.366166666666667
KIAA1183	0.558
ASB4	0.56675
CCL23	-0.3626
OBSL1	0.45975
SLC12A7	0.70875
KIAA0240	1.335625
CD1B	-3.23366666666667
FCGR2A	-0.655625
MDC1	-0.46775
HTR1A	0.497
OCEL1	0.3945
ATP11B	-2.252375
FBXO34	-0.2295
PCDH12	4.2695
RPE	-0.30575
C17orf74	0.176
CSDC2	0.4285
PET112L	0.7785
TMBIM1	-1.7415
P2RXL1	0.77625
TCHP	-1.32475
TRMT1	-0.0831666666666667
F2RL2	-0.30575
LRRC32	2.68433333333333
IMPG2	0.113
BGLAP	0.17575
LOC493869	-1.72891666666667
MRAS	0.738125
SLC35F5	-0.0515
CBWD1	-0.3845
AXL	-3.06025
ATP2C2	1.8785
TELO2	0.1735
PNPLA3	-2.09825
PCDHB14	-0.42275
CD276	0.884
KRT80	-0.43025
DUSP28	-0.0455
CSNK1E	0.602333333333333
SRP14	0.914
KCNQ4	0.7025
KRT72	0.4135
CCDC117	0.3235
C6orf89	-0.525555555555556
TUBB2B	-2.388
RTN4IP1	-0.4925
CR1L	-3.99966666666667
CEND1	0.37075
C12orf41	-1.15216666666667
RNF31	0.197
UBN1	1.0565
C17orf32	0.84575
SLC5A7	-0.8415
GPR92	-0.120333333333333
ESAM	3.0242
CTNNA1	0.740416666666667
HRBL	0.074
CBX4	-0.314
TMEM182	-0.4815
SH3TC2	-0.4385
IL10	0.856
PXMP4	-2.8025
RNF167	0.13
PAK7	-0.6394
ETV3	-0.219
ATPIF1	-0.4605
LOC554207	-2.62533333333333
OR8H1	-0.3265
WDFY3	1.610625
DPM1	-1.46575
GPSM1	0.2145
WDR92	-0.1587
LRP1	0.369166666666667
ANKH	-1.605625
THUMPD3	-0.6475
POLR1B	-0.5215
OLFM4	1.0505
RAD9B	0.093
TSPY2	-3.726
PAX6	-2.5145
SCG2	-3.457
SLC17A6	0.0595
FMO3	1.454875
PADI4	0.07025
TUBB4	-0.3351
NLK	1.57575
POU4F3	-0.317
SDF4	-0.21625
ITGBL1	1.15333333333333
NETO1	-1.4105
TAP2	-0.00387499999999999
ABBA-1	0.116666666666667
GNAI1	1.6585
VPS4B	0.333
NOPE	-0.6012
GALNT6	2.53066666666667
SESN1	0.910875
GBE1	-1.91033333333333
CLASP1	0.48675
RASGEF1B	0.62
ACOT11	-0.697142857142857
AFAP1	1.0875
OR2H2	0.25525
DPY19L2P1	-1.37275
DZIP1	-2.48675
SEC22C	-0.543666666666667
GPR161	-0.78675
RNF146	0.17675
WDR74	-0.66775
GALP	-0.3985
PURA	0.72875
DNPEP	0.193416666666667
RP11-78J21.1	-1.17075
ERBB2	4.937875
FANCM	-0.194833333333333
NEO1	0.978
DDX3Y	-5.18
RPS3A	0.922125
MXRA7	0.0585
LGALS3	-3.59166666666667
GLT8D1	-1.0165
CFL2	-1.75466666666667
UPB1	1.1575
NAP1L5	-0.523125
CLDN14	0.123
DHX38	-0.6475
BTBD1	-0.6015
TARS2	-0.0431666666666667
ABCF1	0.2251
FCF1	-0.159666666666667
LRRC49	-1.35375
GUCY1B2	-1.765
C1orf177	-0.345666666666667
SMARCA4	0.775928571428572
LRP8	-2.58366666666667
TAGLN3	-1.598
MRPL14	-0.48475
TTRAP	-0.4875
ZDHHC20	0.25425
NFE2L3	0.88675
KIAA1377	-1.401375
PALMD	-0.0369
TMEM43	-0.53175
TTL	-0.479625
STAT5B	-1.97933333333333
SSB	-0.727
OR10H5	0.1045
SLC22A13	-1.0125
AKAP3	0.8185
TIMM23	0.368833333333333
OAS2	1.555
KIAA0423	-0.03575
TRIM11	0.673
GLIS3	1.514375
TMEM50B	0.420166666666667
ARHGEF4	0.913
DEGS1	2.15490909090909
TBL1XR1	1.22603333333333
G6PD	-0.87675
SP140	-0.2208
MUC17	0.236769230769231
NUDC	0.1834
DNAJC5B	2.05266666666667
SCARA3	-1.3265
CPA3	1.67116666666667
BCAT2	-1.635125
MFN1	-0.1181
NRG3	0.294
SNX11	1.16175
PLEKHH1	-0.486833333333333
GPR177	-0.428
HCFC2	-0.37125
TCAP	3.29425
MOCOS	-2.55525
C14orf93	-0.071
PRDM10	0.3365
SLC16A4	-0.519083333333333
SRGAP1	0.0633333333333333
VIP	0.92725
DUSP27	0.798
LILRA1	-0.0623
MC2R	0.9395
MGC24103	-1.66025
MBTD1	-1.725
FUT11	-0.2395
USP33	-0.1004
C15orf39	-0.4125
MAP3K12	-1.199125
PAAF1	-1.01483333333333
BARHL1	0.481
FLJ16165	0.4535
PIWIL2	-3.179
SYNE1	-0.46575
CMTM4	2.610625
TSPYL1	0.3306
GUF1	0.307
TMEM157	-0.5765
WDR44	-0.5565
HIST1H3C	-0.17275
DKFZp666G057	2.7485
RNPEP	-0.076
GAS2L2	-1.08416666666667
ADH4	-5.743
GRPR	0.714666666666667
FBXL17	1.2525
ZBTB10	2.2965
Gcom1	2.22661111111111
HTRA1	0.7153
ZNF585A	-0.213666666666667
SLC26A2	-0.226846153846154
OTOP3	2.85283333333333
WISP1	2.49566666666667
ATP2B4	0.15425
FLJ10769	-0.0415
CRAMP1L	0.174125
CHST12	-0.779
RAB22A	0.3265
TARDBP	0.0282857142857143
STAU1	-0.28075
CRB3	2.84466666666667
MIG7	-1.65
CHMP1A	-0.9265
ZNF160	0.57625
B3GALT6	0.678625
BARX1	-1.24883333333333
C6orf167	-1.7919375
NXNL1	-0.1155
DHX29	0.58
HADHB	-0.52275
PLXNB2	0.6295
ILDR1	-0.86975
SLC15A3	1.72775
GAS2	-2.27266666666667
C20orf69	0.54825
NUMB	-0.1545
TNIP1	-0.511
MESP1	-0.1035
PSKH1	-0.1345
NSFL1C	-0.44625
RHOG	-0.76725
HEY1	-2.0785
KNG1	-2.1935
ITGAX	1.0036
LIN9	-0.244
CANT1	0.8415
XRN1	0.175
CCDC96	1.5315
HEATR6	-2.22666666666667
GNG7	0.763
RUNX2	0.6171875
SOX1	0.515666666666667
FCRL5	0.4412
ZNF99	1.21875
FAM9A	1.4635
SNX22	0.869333333333333
MBNL3	-3.07383333333333
ODC1	-3.325
ADORA2B	-3.43266666666667
NR2F6	0.9625
ZFYVE16	0.108333333333333
SYNJ2BP	0.7613
POLE	-1.10725
E2F2	0.3085
THRA	1.256
PTGES2	-0.269166666666667
HIP1R	1.98766666666667
TMUB1	-0.176666666666667
ENO3	-2.32325
RSPH10B	0.96
CXorf39	0.99975
IRGC	0.64525
GPR109B	2.17975
FLJ13305	0.198
LCE3A	0.3045
TNFRSF18	-1.35533333333333
DET1	0.0895
TRPM3	-0.223166666666667
C16orf79	-0.983
FECH	-0.052
RAP2A	-0.348
CRIP1	-1.47616666666667
AZIN1	0.908875
SLC7A7	2.40025
IL10RA	0.346
TMEM64	-0.61575
CDC42EP4	1.0203
C16orf58	0.21
ARG2	-0.01175
POU5F1P4	-4.5745
FAM62B	-0.114
DNAH8	-2.3336
ASH2L	1.042625
TSLP	-5.18883333333333
CNTNAP5	-0.428666666666667
TMEM16C	-1.236
IFNA14	0.664
SLC1A3	-0.883875
CABYR	-1.94575
BCL7B	-0.2003
NUDT13	-2.099
C13orf28	0.82875
C1orf53	-1.59925
ARL6IP4	0.6145
RPL35A	-0.711
EMR3	0.7715
RAB40C	0.42825
SLC41A1	-0.239333333333333
LRCH1	-0.5175
LY6G5B	-0.902
FAM124A	-0.746571428571429
MGC10981	-3.75416666666667
CLIP3	-0.4035
MAP4K2	0.394666666666667
CHIC1	-1.4455
SULF1	3.42683333333333
C20orf30	0.023
PRDM5	-1.6115
ELOVL1	0.28275
C11orf48	-0.357875
SLC39A10	-0.3335
KCNV1	-1.0485
ACP1	-1.03733333333333
ZMYM2	-0.6255
B3GNT6	0.253833333333333
C9orf69	-0.33025
C2orf15	1.779
C20orf166	1.648
HSP90AA6P	0.393
EDG7	-0.4685
NEURL	4.04075
LPL	-0.954833333333333
CLEC2D	-0.6615
GRRP1	1.91283333333333
CD8B	-3.0677
HIST1H3D	-1.20166666666667
SLC6A12	-0.093875
FAM27L	0.196
CD84	0.7909
RASA1	-0.866
PHKG1	1.865
MAGEA11	-1.981
IMPA1	-0.6765
NPM3	0.1295
RARRES1	4.746
SH3BP1	0.543875
B3GNTL1	-0.0285
ARPC5L	-0.0723333333333333
KLHL26	1.18075
SIM2	2.252875
GJC1	0.903
C20orf194	-0.1605
EXO1	-1.75575
SLC2A2	-2.83183333333333
LOC285074	-1.173
LRG1	-3.59325
KIRREL	0.125
PIK3R1	2.29571428571429
C4orf34	1.488
MAF	-0.383722222222222
ADCY4	4.0285
ZMIZ2	0.3975
SLC46A3	0.3045
STAMBP	-0.537
CCDC16	0.51925
MS4A12	-0.1815
TCF20	0.2435
LRRC46	0.085
C20orf152	0.01175
MRPS6	0.241375
ABCB11	-0.372
KCNC2	0.1925
CDH19	-3.0534
C9orf123	0.1705
SSH3	0.082
LDLRAD1	-2.361
CCBE1	0.189
ZNF135	2.662625
TAAR1	-0.2085
WFDC12	0.7735
CCDC42	-0.426333333333333
FLJ12529	-0.1215
PER1	-1.46333333333333
TIMM50	-0.6985
SMARCAD1	-0.0378333333333333
FAM26C	0.4615
TP53TG3	0.757166666666667
SH3RF1	2.6206
LMCD1	1.1035
GPR63	-0.685
FLJ21986	-3.3115
AIFM3	-0.81425
MICAL1	-0.787666666666667
BLZF1	-0.240333333333333
IQCA	2.18283333333333
PCDHGC3	-0.84
SAC	0.9925
BCL6B	2.564
DDO	-1.8775
MARCO	3.65375
DCHS1	1.43433333333333
C1orf170	1.1105
CD200R1	0.2235
C22orf15	-0.676
SEPT11	0.877333333333333
ADNP	0.2035
UST	2.0189
C13orf34	-1.44716666666667
RFFL	0.849642857142857
APBA3	1.58
C2orf60	-0.48375
CUTL1	0.3455
PMS1	-0.71475
ZNF689	1.591
EIF3E	-0.967666666666667
IL9	0.460166666666667
RPL31	1.1025
LY9	-0.4885
ATP2B3	0.0655
KDELR2	-0.0465
TFCP2	-2.77825
NLRP12	-0.46525
FLJ45422	0.518
TLE4	-2.1117
ZNF570	-0.7275
FLJ43806	-0.8615
TLK2	-0.832375
CIR	0.7575
MARS2	-0.0075
COL24A1	-0.2035
SDF2L1	0.054
HIBADH	-1.06166666666667
IGFBP3	-1.93914285714286
C12orf23	0.02075
PSPC1	0.17125
C20orf43	-0.454
TRAV20	0.2635
ARHGAP24	-0.246875
KIAA1975	-1.06375
C1QA	3.4897
DNTT	-4.65783333333333
C10orf6	-0.303916666666667
C11orf41	-0.536
HNRPF	0.509
COL11A1	6.69916666666667
UBAP2	0.843166666666667
CDKN2AIPNL	1.279
C20orf174	1.5365
SPRED2	1.68875
PLA2G12A	0.747333333333333
ICEBERG	-1.64
SCN10A	-0.069
C11orf65	1.0895
GBP5	4.114
PITPNC1	-0.00399999999999999
POU3F3	1.38
NCOA7	-1.306125
LIN7C	-0.9289
LOC348840	-0.684
NKX2-2	4.91375
ANKRD13D	0.564625
LOC123688	0.0725
FUT2	0.556833333333333
TAAR8	0.6165
FZD4	0.41025
PNMA3	-1.06483333333333
OR4L1	0.814
WIT1	-2.321
EXOC3L	2.88825
ATPBD4	-0.3738
KRBA1	0.8065
UBXD6	1.0445
HOXB7	1.33578571428571
C7orf23	-2.738
UNQ338	-1.2875
STAB2	2.1535
CDC20B	0.17275
IRF9	1.86025
CENTG1	-0.1625
TNPO2	0.642
MCPH1	0.014125
BMS1P5	-1.101
SLC26A7	2.4345
HIST1H3J	0.94025
C9orf3	-0.6951
LBH	1.662625
MYO1D	-0.4155
PTDSS2	-0.827
NFU1	-0.2025
DEPDC4	-2.28
WNT7B	2.7489
GLP2R	-0.635
SETD4	-0.4394
DYNLT3	-1.1546
FKBP11	-1.68816666666667
SESTD1	-0.671
FLII	-0.465
RPS16	-0.3199
CHPF	0.144333333333333
CSNK2A1	0.3655
SUMO1P1	-0.022
FKBP6	-1.346
ZNF214	-2.521
TWIST1	0.123333333333333
DDX56	-1.535
TRAM1L1	2.7911
EPO	-2.87866666666667
MRPS18B	-0.36375
ZNF682	1.0645
RPL14	-0.825166666666667
MAFF	-0.0745
LOC51136	-1.792625
LY96	-1.24075
DDX20	0.12025
ABTB1	0.169333333333333
ARL5A	-0.0087
CCT6A	2.9225
HEPACAM	-1.45766666666667
EHHADH	-0.758166666666667
RBAK	0.146166666666667
CGB1	-0.236
ITGB5	0.5407
YIPF3	0.00975000000000001
FKBP2	0.90675
NR1D1	0.0193
TMEM110	0.461
NEK2	-1.24533333333333
PRAMEF8	-3.353
C20orf52	0.227666666666667
PCDHGA3	-0.042
VWA3B	-0.46275
NDUFA5	-0.267625
THAP9	0.4425
FLVCR2	-1.0855
AP1S1	-1.483625
SMAD6	-1.19275
SAV1	0.88025
SAT1	-0.33725
ZNF251	2.10775
ADAMTS7	0.2877
RPP38	0.41625
C1orf211	1.8545
YPEL2	1.7854
RBMS1	-0.70725
ZNF445	-0.543
NRXN2	0.315666666666667
PGBD4	0.318
UGT2B28	-2.82125
WBSCR16	-0.669
NLRC3	0.136
ASTL	0.338
ST6GALNAC1	-3.494
ZADH2	-0.618875
MLLT4	1.1325
ARL6	-1.6065
MEF2C	-0.208
CBFA2T3	-2.178
AFF3	2.985
COG7	-0.077
MYB	-1.81166666666667
PLXNA3	0.522
XRCC2	-1.04283333333333
MMS19	-0.0755
ST8SIA5	0.01425
CHPT1	-1.8735
KIAA1712	0.557875
OR6X1	0.7035
ACTR3	-0.162625
UGCG	-0.768333333333333
OR4P4	0.4285
ZAP70	-2.87975
LPP	1.436375
ZNF485	-1.885
PTPRCAP	-0.3255
IL12RB1	0.2085
ATRX	0.3674
CHST8	-0.215875
C14orf109	1.31725
ARV1	-0.5795
NMB	0.344285714285714
COX5A	-0.4045
EIF6	-0.3245
MPPED2	-1.9275
SEMG1	-2.065
CHRDL1	0.18
TRAF3IP2	1.65375
WNK2	0.878625
LILRA4	0.543666666666667
LAMA2	2.60225
PXT1	-0.15
RLBP1	-3.3655
CD300C	-0.59325
SLTM	0.1535
FLJ10404	0.2750625
APOBEC3D	-1.29316666666667
RENBP	-0.418833333333333
ATXN7L1	0.652625
NID1	0.2315
TUBGCP3	-1.90125
ITIH5	1.35177777777778
CCDC110	4.0195
C8A	-2.95525
MGC87042	-3.12125
HOXC13	0.136
TFDP2	-0.855
HCP5	0.406
POLI	0.358
UCN	0.130166666666667
ZNF764	1.36233333333333
C8orf45	1.9635
FHL3	-0.648
SPATA5L1	-0.0425
MMRN2	3.25383333333333
NDST1	0.636333333333333
COL20A1	0.0228333333333334
ZNF248	-0.8995
PELP1	-0.543666666666667
MBL2	-3.5045
RNF41	0.42425
C5orf24	1.18325
THOC5	-0.089375
SERINC3	-0.97675
RP11-151A6.2	-0.5975
CDCP2	-0.4135
HIST1H2AA	2.06425
C11orf75	0.110166666666667
FKBP7	0.2825
DDOST	0.42025
GPNMB	-0.00483333333333332
TTF2	-1.38483333333333
KCNT1	0.1875
SLC39A14	-1.63625
NGRN	0.209
GPR137B	2.195
MECP2	-0.03275
PSMA1	-1.33625
C16orf73	-5.747
TMEM60	-0.0638333333333333
CSN3	-0.3575
NOS1	0.5965
RAB7L1	-0.455833333333333
YBX2	0.2115
KIAA1166	-1.175375
FUBP3	-0.799833333333333
ABCG1	2.103
ACACA	-0.317166666666667
ARL11	-0.7601
ATOH1	-0.561
ODF1	-0.143333333333333
CREB3L3	-1.9365
TMEM127	1.09914285714286
DSCAML1	3.0995
PLN	1.925
LYPLA1	-0.47775
PRDM9	-2.2305
SASP	1.47625
PLUNC	0.299833333333333
INTU	-0.257
HISPPD1	-0.5865
LNPEP	2.20766666666667
YARS2	-0.8885
APCDD1L	-1.1415
ZCCHC4	-0.4563
FBXO22	-0.424333333333333
TTLL13	0.7925
ZNF669	0.497833333333333
PTGDR	1.722
DDX27	0.08325
KIAA0409	-1.25933333333333
GJB6	0.1435
ASB8	0.1535
PLP2	0.433333333333333
MEPE	0.6535
OR10J5	0.493
KRT222P	-0.72725
COQ7	0.508333333333333
C1orf101	1.46
RERG	1.9693
CHMP5	0.39075
THAP11	-0.087375
ZNF43	1.517
ZRANB3	0.233333333333333
KRT13	-0.59525
MRPL19	-0.306875
RBBP9	0.025875
SPATA17	0.835714285714286
BXDC5	-0.222833333333333
PAFAH1B1	-1.29108333333333
MAGEE1	0.566
OSTF1	-0.152
KIAA0323	-1.66141666666667
TXNDC13	0.815333333333333
CNTN4	-0.41375
LCE1B	0.457
UNQ501	0.84025
ZNF154	-0.02725
C3orf64	-0.2305
SYT5	-0.130777777777778
PON1	-0.843
FLJ10357	-1.003625
ATP4A	-1.6635
GNPDA1	-0.909666666666667
MGAT1	0.515166666666667
C14orf121	0.94575
SLC35B2	0.36075
MIER3	0.2335
CHEK1	-0.87075
ZNF8	1.232
TXNDC1	-0.9935
CKB	-1.7405
RTN3	1.24435714285714
FZD2	-1.111
PART1	1.83525
PSMB6	-1.11575
PCDHB8	-1.4115
PHC3	1.3383
PPP1R8	0.668
