Hybridization REF	TCGA-A8-A08R-01A-11R-A034-07
MAL2	3.10916666666667
PGPEP1	-0.0649166666666667
SIN3B	-0.1325
SEMA3C	-3.49783333333333
GRAMD3	2.22525
FBXO10	-0.572625
OR5D13	0.089
FLJ31818	-0.00850000000000001
CACNA1I	0.568125
S100A13	0.265
TP63	0.118428571428571
ANXA11	0.357
WDR66	-0.616
CSF2RB	0.597
IFI44	1.43425
DACT1	2.01566666666667
ANKRD23	-0.941125
ATP5G1	-0.704333333333333
C21orf70	0.658666666666667
PPWD1	-1.817
DNAJC13	-0.38075
PAH	-5.68516666666667
PTCH2	0.54575
TRMU	0.29975
CCDC9	0.344
USP3	-0.3742
DCLRE1C	1.1308
FAM55C	0.333
FRMD4B	1.35575
CYP2R1	-0.83575
RFPL1	-0.3034
XPO5	0.8885
ARL6IP2	1.5665
OSBPL5	0.7095
MMP9	4.78509090909091
KIAA0802	-1.54825
DHRS2	-4.29133333333333
SGEF	2.197375
TXNDC10	-0.7118
EXOC6	-0.05
RPS27	-0.271333333333333
PNCK	-1.7025
FSTL1	-0.7105
AACS	-0.3895
SLMAP	0.479
SAMD4A	0.1492
ABRA	0.84975
SMARCD3	0.021
PKNOX2	-2.8525
A4GNT	0.3605
C9orf39	-0.0868333333333333
RALYL	-0.13175
MGC33556	-2.8325
C10orf25	-0.529
BBOX1	2.55
NHEDC1	-0.5605
XDH	-0.38175
GCSH	-0.5085
EDN1	3.67166666666667
MTERF	-0.0345
CLK4	-0.95275
ZNF799	0.0643333333333333
KCNG1	1.957
CXCR4	1.2205
PTPRR	-3.02725
IRAK1	1.4905
LOC401397	-0.898
TMSB10	0.898
CXCL3	-1.5003
TMC4	1.70625
OR7A10	0.2995
STYK1	1.0095
CHRNA10	-0.167
CCNI	0.366
EP300	1.6985
LOC165186	0.247333333333333
HIC2	-2.1805
SDR-O	0.322
OR2W1	-0.074
KCNA6	-0.528
TRIM74	-1.10025
REEP6	-2.481
ATP5G2	-0.296
ERG	0.481
TMEM42	0.34275
PARN	0.4425
SOD2	1.071875
DIRAS1	1.03483333333333
PNPT1	0.331
JOSD3	-1.10125
hCG_40738	0.9565
PDE1C	-2.4345
SEMA4D	0.8495
AGPAT1	-0.278833333333333
NOSTRIN	-0.934
MAP3K3	0.594166666666667
MAX	0.508142857142857
CAPS	3.772
SERPINA12	0.058
OSBPL8	0.6765
RICS	0.2591
NR4A2	-1.26716666666667
PPCS	0.786166666666667
LONP1	-1.366
SCYL3	1.0935
HERC2P2	-1.712
FIBCD1	-0.636
C15orf41	-0.00325000000000001
DMC1	0.487166666666667
C20orf27	0.142
RPS6KA5	-0.7147
FAHD1	-0.671
SLC12A4	-0.2575
BRCA1	-0.3575
GBL	-0.699
SLK	0.298833333333333
NUDT9P1	-0.812
NOXO1	1.3795
USP52	-1.29625
BAZ1B	0.871125
SLCO2B1	3.117
BBS12	0.0553333333333333
LRGUK	-0.491333333333333
TERF2IP	-0.11775
COL1A1	3.63
KIAA0090	0.28775
GRK5	0.959333333333333
AP1S2	-1.6037
TMEM52	0.385
CA11	0.22775
OR4A15	0.430833333333333
ACBD3	2.0873
SPAG11B	0.275875
PRDM2	0.4129
FOXP3	0.30775
SMYD3	-0.6927
LOC389199	0.5305
LGI2	1.39533333333333
NAPE-PLD	-0.5034
ANKRD6	2.25
WDR45	0.325666666666667
SHROOM1	-1.595
PSCD3	2.0505
PYY	0.659
KCNC1	-1.7365
ARHGEF9	1.6964
OR8J1	0.57175
GPR55	0.206
NS3BP	-1.7375
C10orf22	-0.4895
NAT8L	0.15275
DUSP4	-2.048
FOXM1	-0.0025
GRAMD2	1.3719
ZBTB48	-0.248833333333333
BUD31	-0.649
PABPC5	0.5165
CCDC41	-0.5735
FBXO11	0.47325
C6orf148	-0.72725
RFXAP	-0.97625
C6orf15	-0.216
CDK8	-0.184166666666667
C6orf70	-0.66275
TESSP2	0.455
ALG2	-0.0935
PPP1R3D	2.24625
TPM3	0.337944444444444
SYT13	-3.99575
EPB42	-0.5995
CETN3	-1.953
PRY	0.291
NTHL1	-0.472666666666667
POLR2B	0.513
RPS28	-0.652833333333333
P2RX3	0.279
LYZL4	-0.31325
WBP4	0.0383
PMM1	0.291
C11orf79	0.41175
CBLL1	-0.2705
IL1F10	0.509333333333333
VAX2	2.0665
SETDB1	-0.0763333333333333
LRAP	-0.438
GCLM	0.465166666666667
CPEB3	0.99825
PPM1A	1.0625625
INTS1	-0.29025
CAMTA1	0.0775833333333333
SAMSN1	-1.39375
LOC158830	-1.55266666666667
GMPPA	0.18925
AIPL1	0.015
IL24	-0.0830833333333333
BDKRB1	-1.9905
MLF1	1.9664
TAF12	0.3185
ID1	-2.8985
THADA	0.116375
PIK3CB	1.1955
OR4N5	-0.362
TBC1D17	0.0241666666666666
COX8A	-0.0935
CDCA4	0.12625
C2orf44	-0.26325
ZNF534	-1.22775
IMMP1L	-1.2445
NIPSNAP3B	0.247125
FTMT	0.640875
PWP2	-0.183166666666667
MMP15	0.2838
DNAH11	1.557
MTMR14	0.024125
DNAL4	1.61825
IPP	-0.803
TMEM59	0.01375
C1orf157	0.6355
RGS4	-0.9335
DDX18	0.5145
SNX6	-0.20175
ZNHIT2	-0.094
NCDN	0.634666666666667
FLJ33534	0.1085
RAG1	-2.43457142857143
OR4D10	0.341
PTPN5	-0.0131666666666667
POMT1	0.41775
LRRC8A	0.1023
CYP1A1	-1.38825
CAPN1	0.15
DDHD2	0.0135
GRIK2	-0.00124999999999999
GNRHR	-0.5205
PPBP	-0.7075
HTR3A	-0.573625
SLITRK4	-0.145
ANKRD49	0.01125
BTF3	-1.2381
SARS	-0.382
C13orf18	0.643
CACNB1	0.239142857142857
QKI	0.818636363636364
SETMAR	0.359375
MAN2B1	0.834
EML3	-0.75
ACADL	-0.3285
OFD1	-0.7635
DEFB114	1.906
CGA	-4.19544444444444
PEX16	-0.318166666666667
LRRC10	-0.2625
GNG12	-0.4375
C1orf152	0.365833333333333
CHRM1	0.461
CD53	1.738875
DBH	-0.848
TFAP2B	-1.5075
HIST1H2BJ	-0.221333333333333
FAM46D	0.1475
TMEM11	-0.5505
C3orf32	-3.4385
PCCB	-0.073125
IPO13	0.543375
C6orf105	-3.88025
COMMD5	1.09
SUV420H1	0.0714
LTBR	0.8905
ARHGAP15	-0.57725
HDHD2	-1.34075
TDRKH	0.838166666666667
LOC401052	0.861
PSG4	0.0185
GNB4	2.0203
SPATA4	-1.2185
SLC9A3	-0.55
OSBP	0.5285
NBPF3	0.475
DOCK11	0.1865
SLC39A5	-1.93883333333333
PRR5	0.9201
C10orf63	0.356375
SMTNL2	2.01075
ADRA1A	0.15275
ASAH1	1.1537
DOM3Z	0.0331
GIPR	0.628333333333333
AHI1	-1.15525
NADSYN1	-0.5655
RGS14	-0.5599
IL18BP	1.7002
RTN4RL1	0.227416666666667
ARMC6	0.862
PSMD5	-0.360166666666667
HK3	3.0664
OR4S1	0.61925
RSU1	3.2642
MAD2L1	-1.43055555555556
EIF4A3	0.1275
DLEC1	0.152166666666667
E4F1	-0.3565
CHMP2B	0.9595
CAMSAP1	-0.48975
RPS21	0.038
ARID5A	0.49775
UBE2N	-0.7325
IGSF8	0.549166666666667
MAGEB6	-1.438
ACAD11	-1.82
MGC4172	0.69175
LMO4	1.81675
KLKB1	-0.57525
HP	-0.5195
HDAC3	-0.23925
SCHIP1	3.22875
CLCA1	-0.395
OLFML2A	0.487
C1orf112	-0.29775
KIF19	3.24966666666667
HAPLN4	-0.0706
CXCR7	-0.591333333333333
GOT2	-0.5105
RAB38	-2.6015
DCX	-0.84875
PPM1H	1.676
NFYC	0.698666666666667
KIN	0.0755
ZNF228	-0.1745
PLSCR4	1.17733333333333
HIG2	-0.267
FAM79B	1.0675
C21orf86	-0.4197
KCNK10	2.09325
ZNF738	-0.596375
FSTL5	-1.00883333333333
OR6A2	-0.218
OTOA	0.608
EXOC1	0.398125
AHRR	-3.252375
PDAP1	-0.872583333333333
C19orf6	-0.604875
ZAN	0.6805
LY6G6E	-0.024
EIF4E2	-0.12975
C20orf198	-0.8785
ZNF324	-0.08175
CYP3A5	-3.268
ENTPD7	0.987333333333333
MBOAT5	-0.475333333333333
GJB5	1.018
TTC13	1.387
S100Z	-1.41916666666667
KIAA0664	0.0676666666666667
PDGFRB	1.85725
IL17D	-1.894
OR56B4	-0.092
RDX	-0.895666666666667
SLC34A3	0.435
IL28B	2.0755
JUND	-0.0055
CHRNB1	-0.106125
CAMK2B	-1.28075
FETUB	0.425
CXorf23	0.6
MRTO4	-0.569625
TTC3	0.6636
NDUFB8	-1.562
EDG2	-1.7315
SEMA3G	0.0475
IL23A	-0.99625
GRHL1	1.6491
LOC441054	-2.2805
WDR65	0.919625
PSTK	-0.9475
STOML3	-0.436833333333333
R3HDM2	-0.1874
C5	-2.45225
SLC2A10	0.9175
C3orf22	0.2575
PAQR3	0.0731538461538462
ANKRD26	-0.669916666666667
HCRTR1	0.106
LOC399947	-1.23
PSD2	-0.6595
TIGD2	0.347666666666667
SCRN1	-1.52375
COQ10A	-1.09075
DDI2	0.016
METTL7B	-0.384166666666667
UCN2	0.36325
FAM92A3	-1.398
WDR16	-0.18525
ZNF511	-0.543833333333333
ZMYM5	-1.12075
POLR3G	-2.40625
ZNF586	-0.60375
C1orf49	0.717
TANK	0.277166666666667
RCAN1	0.808333333333333
PELI3	0.0683333333333333
LIMD2	0.4975
TMEM189	-0.3615
NTN4	-1.263375
LOC151300	-0.1725
CLEC2A	0.7785
GPR135	-0.4025
DPYSL4	-3.1734
JAK2	0.276
TSHZ1	0.458333333333333
TM9SF4	-0.25225
ZNF264	0.270166666666667
SIRPG	2.477125
BICD1	0.7145
HERC6	2.59733333333333
METTL5	-0.934
CASP1	1.1955
PRRT1	0.302
PLA2G4C	2.41733333333333
ICA1L	-1.17442857142857
TPTE2	0.4368
OTUD7A	0.358
AQP11	-1.6145
APOA2	-4.5805
KALRN	0.5372
SECTM1	2.34208333333333
IFNAR1	0.2695
TALDO1	-0.08
RAB11FIP4	0.843
EIF5A	-0.793
FAM49A	3.714
NEGR1	0.4055
YTHDC2	-0.934125
EHD2	-1.1415
NCF1	3.1713
SCRT2	0.7915
HOXA5	-1.223
NUP133	0.58425
FGF12	0.33725
SLMO2	0.808
SNTA1	-0.0685
CACNG2	0.21625
GCM1	0.273
ELF1	0.284666666666667
TLR5	3.979
TCFL5	-0.0855
RBMY2FP	-0.552
LOC100125556	0.52175
FAM129B	0.42125
MAP3K7IP1	0.51825
NCK2	0.801
OXA1L	-0.2755
FMO9P	0.5675
ZSCAN12	-0.32575
PSMD12	-0.317833333333333
HSCB	-0.47725
CLDN10	-2.98525
MGC13053	-0.7555
HPCAL4	-0.673833333333333
ASZ1	-0.829
MEX3D	0.236833333333333
NFAT5	0.0835
CSPG4LYP1	-0.495666666666667
FBXO3	-0.1876
DVL1	-0.0551666666666667
CMKLR1	3.11683333333333
TYMS	-0.0975
PEF1	1.52125
ZNF750	2.13
MCM5	0.0086
MEGF11	-0.99175
KCNK7	0.049
PTP4A3	1.029
C1QTNF2	-1.86466666666667
OR6S1	0.019
FAM122B	-1.3255
ZNF551	-0.776625
HBQ1	-1.929
GEMIN6	-0.128
ARSK	-0.86525
RBP7	4.12266666666667
CPNE9	0.061
DSC1	1.2675
LOC730112	-0.4385
MAP2K4	-0.50575
HS3ST5	-1.118
EPB41L3	-0.3585
TEKT2	-0.17425
CDKN2B	0.149416666666667
ZNF480	-1.36725
MAP3K6	0.1869
MAP6	0.932666666666667
HN1	0.5825
OR2L13	0.2485
SLC16A11	0.10925
FAM96A	-0.35275
APOL1	1.0515
C5orf32	-0.00175
RTP1	-0.146666666666667
RNF175	-0.269875
ZBTB41	1.473625
AHCTF1	0.5532
SAE2	0.5898
ITGA2	0.0471666666666667
MME	-1.49366666666667
CCDC14	-0.46975
MAST4	-0.672714285714286
KRT33B	-0.4405
KCTD2	0.0716666666666667
WDR26	0.681916666666667
MFI2	2.286125
NR4A3	-0.233625
ARSA	2.24075
UNKL	-0.385333333333333
SULT6B1	0.0045
CCNA2	-0.939333333333333
SOX15	-0.431
PPAPDC1B	0.11475
C19orf44	-0.021
MCAT	0.626166666666667
ARID1B	0.245875
OR52N1	-0.011
C12orf48	-1.05575
MAGI1	1.16175
NIPA2	0.1965
GBX2	0.65525
RSHL3	0.198
RAVER1	0.145666666666667
C15orf17	-1.0005
SLC30A2	1.419625
ZNF518	-0.3225
PCYT1B	-0.11475
C10orf114	0.754
EIF3H	0.823083333333333
SLC25A39	-0.2135
KIF1B	0.330875
AMOTL2	0.875
C6orf120	-0.428125
PSRC1	-0.7445
PLA2G10	0.84725
KIF5C	-0.39875
MRPL37	-0.7655
C17orf62	0.650166666666667
C9orf135	-1.1875
DUSP10	-0.3306
CLCNKB	0.3105
PSMA5	-0.31825
C8orf53	1.44925
AMPD3	1.04816666666667
PIAS1	-0.11825
ADCYAP1R1	-0.153
GYLTL1B	1.11075
CDH20	-0.1525
FBXO7	0.60875
TMEM134	-0.014
FLJ14213	0.85
ZNF3	-0.268
LRRFIP1	-0.05575
CNOT2	0.160166666666667
ABI3	2.648
ALDH5A1	-0.275916666666667
HNT	1.9237
SERPINA4	-2.60525
TK2	0.382416666666667
STMN1	0.426777777777778
GUCA2A	-0.2905
GALNT10	0.00821428571428571
DPP6	-0.9019
C9orf93	-0.24875
PRELID2	-1.050125
STK39	-0.7475
SFTPA1	-1.57
CKS2	-0.442777777777778
RHO	0.26
C20orf135	-0.2285
XKR3	-2.2355
CR1	0.58375
RPS6KA2	1.2015
C20orf112	0.4325
MRPL22	-0.6015
C4orf23	0.3725
GADD45B	3.122
KLHDC1	0.4785
C2orf48	-1.191
ZNF287	0.2325
DAAM2	-0.35975
DPPA2	-2.94983333333333
TCTN3	-0.214666666666667
DNAJB11	1.371875
FPR1	3.5915
DEFB4	0.1605
PTCD2	-1.5616
SMOC2	4.17066666666667
CABP7	0.5025
SERPINB11	0.18225
MAGEF1	1.26925
NDE1	0.5135
ITGA10	0.274
FSHB	0.42
ANXA2	0.925125
HORMAD2	0.156
HLCS	-0.0972499999999999
MCF2L	0.94725
FH	0.484375
TBC1D24	1.9245
KIAA1505	0.151
LGALS2	2.01875
CNBD1	-0.4505
SYNPO2L	-0.58175
PTPN23	0.119071428571429
C1orf183	0.098
MAGEA8	-2.5795
DGCR8	-1.22775
GSR	-1.0555
PAQR7	0.51875
ZNF676	-0.73825
CACNA1C	-0.3203
SP7	0.4925
PDCD6	-0.12725
NRN1L	-1.1635
BRI3BP	-0.155583333333333
KIAA1183	0.365
ASB4	0.08
CCL23	1.2959
OBSL1	0.12025
SLC12A7	0.7985
KIAA0240	1.549875
CD1B	-2.67416666666667
FCGR2A	2.00875
MDC1	-0.04525
HTR1A	0.295333333333333
OCEL1	2.07375
ATP11B	-0.2205625
FBXO34	-0.641
PCDH12	3.47016666666667
RPE	0.396
C17orf74	-0.0415
CSDC2	0.416833333333333
PET112L	-0.85625
TMBIM1	1.384
P2RXL1	-0.3755
TCHP	0.02
TRMT1	-0.0588333333333333
F2RL2	-0.345583333333333
LRRC32	2.94466666666667
IMPG2	0.5675
BGLAP	-0.89625
LOC493869	-1.369
MRAS	3.062625
SLC35F5	0.594
CBWD1	-0.28
AXL	-1.45225
ATP2C2	2.1175
TELO2	-0.75925
PNPLA3	-0.89
PCDHB14	-0.982
CD276	0.7435
KRT80	0.10975
DUSP28	-0.138
CSNK1E	0.2125
SRP14	0.186
KCNQ4	1.0125
KRT72	1.241
CCDC117	1.063125
C6orf89	0.2795
TUBB2B	1.52633333333333
RTN4IP1	0.39675
CR1L	-2.51983333333333
CEND1	0.315875
C12orf41	-0.304333333333333
RNF31	0.29275
UBN1	1.0205
C17orf32	0.804625
SLC5A7	0.0725
GPR92	0.901
ESAM	2.2635
CTNNA1	0.19275
HRBL	0.1876
CBX4	0.5655
TMEM182	0.63725
SH3TC2	1.5615
IL10	1.37516666666667
PXMP4	0.318
RNF167	-0.1973
PAK7	1.01566666666667
ETV3	0.2435
ATPIF1	-0.672333333333333
LOC554207	-1.80116666666667
OR8H1	0.06675
WDFY3	0.658625
DPM1	-0.018
GPSM1	-0.255
WDR92	0.2144
LRP1	0.618166666666667
ANKH	1.46325
THUMPD3	-0.933
POLR1B	-0.31775
OLFM4	1.28883333333333
RAD9B	-0.02475
TSPY2	-3.7605
PAX6	0.626833333333333
SCG2	-2.15925
SLC17A6	0.12975
FMO3	6.297625
PADI4	0.021625
TUBB4	0.0901
NLK	1.115
POU4F3	0.1845
SDF4	0.02
ITGBL1	1.71516666666667
NETO1	-1.738625
TAP2	0.713125
ABBA-1	1.05683333333333
GNAI1	0.30175
VPS4B	0.4
NOPE	-0.5208
GALNT6	0.843333333333333
SESN1	-0.94025
GBE1	-1.81133333333333
CLASP1	-0.259
RASGEF1B	2.237125
ACOT11	-0.212214285714286
AFAP1	0.99875
OR2H2	0.17175
DPY19L2P1	-1.59675
DZIP1	0.00825
SEC22C	-0.0470833333333333
GPR161	-0.415916666666667
RNF146	0.225
WDR74	-0.17775
GALP	0.393
PURA	1.208
DNPEP	0.25425
RP11-78J21.1	-1.29275
ERBB2	2.35375
FANCM	-0.9965
NEO1	-1.15
DDX3Y	-5.1529
RPS3A	-1.02625
MXRA7	1.56128571428571
LGALS3	-1.17333333333333
GLT8D1	0.0045
CFL2	-1.242
UPB1	-0.042
NAP1L5	-0.278375
CLDN14	0.9425
DHX38	-0.33875
BTBD1	-0.067
TARS2	-0.139333333333333
ABCF1	-0.1535
FCF1	0.743166666666667
LRRC49	-1.1735
GUCY1B2	-1.8355
C1orf177	0.586833333333333
SMARCA4	-0.850714285714286
LRP8	-1.07116666666667
TAGLN3	-0.01775
MRPL14	0.7815
TTRAP	-0.17725
ZDHHC20	1.20325
NFE2L3	0.42225
KIAA1377	-0.517875
PALMD	-0.0434
TMEM43	0.3025
TTL	0.24375
STAT5B	-0.424333333333333
SSB	-0.9305
OR10H5	-0.0845
SLC22A13	-0.216
AKAP3	1.013
TIMM23	0.514166666666667
OAS2	3.05408333333333
KIAA0423	-0.36225
TRIM11	1.15633333333333
GLIS3	0.941
TMEM50B	0.552
ARHGEF4	-1.8885
DEGS1	0.145363636363636
TBL1XR1	1.83053333333333
G6PD	-1.726
SP140	1.1255
MUC17	0.408142857142857
NUDC	-0.2452
DNAJC5B	2.67633333333333
SCARA3	0.867
CPA3	1.86983333333333
BCAT2	-0.481625
MFN1	0.1476
NRG3	0.3705
SNX11	0.7585
PLEKHH1	-0.6585
GPR177	-1.91783333333333
HCFC2	0.23825
TCAP	1.12375
MOCOS	-2.43575
C14orf93	-0.21475
PRDM10	-0.6045
SLC16A4	0.127833333333333
SRGAP1	0.8115
VIP	0.4895
DUSP27	0.523666666666667
LILRA1	1.0896
MC2R	0.219
MGC24103	-1.99575
MBTD1	-0.8015
FUT11	-0.184166666666667
USP33	-0.5245
C15orf39	-0.68225
MAP3K12	-0.646125
PAAF1	-1.12316666666667
BARHL1	-0.2065
FLJ16165	-0.0535
PIWIL2	-2.45975
SYNE1	0.276166666666667
CMTM4	0.9195
TSPYL1	0.1325
GUF1	-0.919166666666667
TMEM157	-1.5745
WDR44	-0.1745
HIST1H3C	0.3315
DKFZp666G057	-0.42375
RNPEP	1.32975
GAS2L2	-0.271
ADH4	-4.554
GRPR	0.0483333333333333
FBXL17	0.7575
ZBTB10	1.85216666666667
Gcom1	0.317833333333333
HTRA1	0.8757
ZNF585A	0.0496666666666666
SLC26A2	2.32535714285714
OTOP3	0.109
WISP1	2.62511111111111
ATP2B4	0.32
FLJ10769	0.3685
CRAMP1L	-0.182375
CHST12	-0.008
RAB22A	1.47891666666667
TARDBP	-0.401571428571429
STAU1	0.20575
CRB3	2.34083333333333
MIG7	-1.64025
CHMP1A	0.826666666666667
ZNF160	-0.406375
B3GALT6	-0.542625
BARX1	2.48966666666667
C6orf167	-0.448
NXNL1	0.4335
DHX29	-0.5635
HADHB	-0.166
PLXNB2	0.758625
ILDR1	-0.718
SLC15A3	3.11925
GAS2	-4.67216666666667
C20orf69	-0.52675
NUMB	-0.14275
TNIP1	0.366
MESP1	1.0365
PSKH1	-0.2305
NSFL1C	0.309
RHOG	0.3115
HEY1	-1.43433333333333
KNG1	-1.728375
ITGAX	2.513
LIN9	0.664833333333333
CANT1	2.09825
XRN1	1.12907142857143
CCDC96	0.0261
HEATR6	-1.28633333333333
GNG7	1.32683333333333
RUNX2	0.8521875
SOX1	0.09
FCRL5	2.0606
ZNF99	-0.16375
FAM9A	-0.429
SNX22	1.89116666666667
MBNL3	-2.04266666666667
ODC1	-0.7077
ADORA2B	-0.334
NR2F6	2.3365
ZFYVE16	-1.217
SYNJ2BP	0.3553
POLE	-0.851375
E2F2	-0.205625
THRA	0.966333333333333
PTGES2	-0.834
HIP1R	0.4585
TMUB1	0.143666666666667
ENO3	-1.7955
RSPH10B	0.2225
CXorf39	0.561375
IRGC	0.0985
GPR109B	-0.761
FLJ13305	-0.265
LCE3A	-0.9635
TNFRSF18	1.2065
DET1	0.596
TRPM3	-0.2305
C16orf79	-0.567
FECH	-0.490333333333333
RAP2A	1.10333333333333
CRIP1	-0.5295
AZIN1	1.329125
SLC7A7	4.34225
IL10RA	1.7105
TMEM64	0.2445
CDC42EP4	0.8829
C16orf58	-0.1675
ARG2	-2.384
POU5F1P4	-5.1055
FAM62B	1.66275
DNAH8	-1.5518
ASH2L	0.149875
TSLP	-4.48816666666667
CNTNAP5	-0.6554
TMEM16C	-0.45025
IFNA14	0.4855
SLC1A3	2.674125
CABYR	3.164
BCL7B	0.5131
NUDT13	-2.30233333333333
C13orf28	0.39475
C1orf53	-0.07375
ARL6IP4	-0.7549
RPL35A	0.14775
EMR3	0.2
RAB40C	0.173
SLC41A1	-0.0568333333333333
LRCH1	0.2035
LY6G5B	-0.1185
FAM124A	0.413857142857143
MGC10981	-4.362
CLIP3	-0.2658
MAP4K2	-0.384333333333333
CHIC1	-0.91675
SULF1	3.7035
C20orf30	0.264785714285714
PRDM5	-1.042
ELOVL1	1.69825
C11orf48	-0.341125
SLC39A10	-0.42075
KCNV1	1.61425
ACP1	-1.43416666666667
ZMYM2	-0.983
B3GNT6	0.167833333333333
C9orf69	0.15675
C2orf15	-0.93025
C20orf166	0.021
HSP90AA6P	0.6585
EDG7	-2.5205
NEURL	-1.86775
LPL	2.90483333333333
CLEC2D	-0.176071428571429
GRRP1	1.30816666666667
CD8B	-2.9468
HIST1H3D	-0.262833333333333
SLC6A12	1.017125
FAM27L	-0.128
CD84	3.4234
RASA1	-0.618
PHKG1	1.2945
MAGEA11	1.6205
IMPA1	0.3067
NPM3	-1.093
RARRES1	5.42
SH3BP1	0.832
B3GNTL1	0.901
ARPC5L	-0.0878333333333334
KLHL26	0.74125
SIM2	-1.557875
GJC1	0.467
C20orf194	0.30075
EXO1	-0.174
SLC2A2	-1.9102
LOC285074	-0.61075
LRG1	-2.95475
KIRREL	0.8875
PIK3R1	0.530285714285714
C4orf34	-0.4775
MAF	-1.25094444444444
ADCY4	3.26316666666667
ZMIZ2	0.7168
SLC46A3	1.86816666666667
STAMBP	0.0451666666666667
CCDC16	0.34075
MS4A12	-0.3135
TCF20	1.26675
LRRC46	-0.1305
C20orf152	-0.1685
MRPS6	-0.599375
ABCB11	-0.146
KCNC2	0.0508333333333333
CDH19	-0.5775
C9orf123	-0.812833333333333
SSH3	-0.087
LDLRAD1	-3.122
CCBE1	-0.29125
ZNF135	0.57875
TAAR1	0.721
WFDC12	0.5565
CCDC42	0.494333333333333
FLJ12529	-0.3685
PER1	-1.44866666666667
TIMM50	-0.446333333333333
SMARCAD1	-0.897
FAM26C	0.1005
TP53TG3	-1.16
SH3RF1	2.068
LMCD1	1.753
GPR63	-0.542
FLJ21986	-2.471875
AIFM3	-0.304
MICAL1	-0.186166666666667
BLZF1	1.22216666666667
IQCA	-0.144333333333333
PCDHGC3	-0.398
SAC	1.406
BCL6B	2.325
DDO	-0.99
MARCO	3.60275
DCHS1	0.3555
C1orf170	-1.18483333333333
CD200R1	0.888166666666667
C22orf15	-0.351
SEPT11	0.735666666666667
ADNP	-0.069
UST	-1.5177
C13orf34	-0.924166666666667
RFFL	0.656714285714285
APBA3	-0.1675
C2orf60	-0.54725
CUTL1	-0.0844
PMS1	-1.018625
ZNF689	-0.344
EIF3E	0.433166666666667
IL9	-0.223333333333333
RPL31	-1.482
LY9	1.092
ATP2B3	-0.23025
KDELR2	0.800416666666667
TFCP2	0.090875
NLRP12	-0.141
FLJ45422	-0.3675
TLE4	-0.2852
ZNF570	-0.1055
FLJ43806	-0.36
TLK2	0.188875
CIR	0.2925
MARS2	0.6935
COL24A1	-0.44775
SDF2L1	-0.2455
HIBADH	-1.39833333333333
IGFBP3	-2.2915
C12orf23	0.504875
PSPC1	-0.00925
C20orf43	0.241
TRAV20	0.296
ARHGAP24	0.096
KIAA1975	-1.58325
C1QA	3.897
DNTT	-4.86233333333333
C10orf6	-0.03425
C11orf41	-0.191125
HNRPF	0.287
COL11A1	6.334
UBAP2	-0.0846666666666667
CDKN2AIPNL	-1.329
C20orf174	3.8435
SPRED2	-0.447
PLA2G12A	-0.226333333333333
ICEBERG	-1.9045
SCN10A	-0.0385
C11orf65	-0.6595
GBP5	5.72525
PITPNC1	-0.854
POU3F3	0.5995
NCOA7	1.5145
LIN7C	-0.266
LOC348840	-1.0245
NKX2-2	-3.15425
ANKRD13D	-0.085875
LOC123688	-0.15625
FUT2	1.777
TAAR8	0.4115
FZD4	-0.868416666666667
PNMA3	-1.55466666666667
OR4L1	0.213
WIT1	-2.416
EXOC3L	1.40925
ATPBD4	-0.4413
KRBA1	0.13675
UBXD6	-1.4115
HOXB7	-0.853857142857143
C7orf23	-0.103
UNQ338	3.69325
STAB2	0.249
CDC20B	-0.289
IRF9	2.84225
CENTG1	0.2735
TNPO2	-1.0395
MCPH1	-0.36025
BMS1P5	-1.90175
SLC26A7	1.95125
HIST1H3J	0.75925
C9orf3	0.885
LBH	1.320625
MYO1D	1.47325
PTDSS2	-0.07825
NFU1	-0.04525
DEPDC4	-2.22875
WNT7B	2.545
GLP2R	-0.220833333333333
SETD4	-0.6122
DYNLT3	-0.916
FKBP11	-0.0731666666666667
SESTD1	1.247
FLII	-0.38375
RPS16	-0.3761
CHPF	0.338833333333333
CSNK2A1	-0.344333333333333
SUMO1P1	-0.1115
FKBP6	-0.537
ZNF214	-0.762333333333333
TWIST1	0.2015
DDX56	-1.42866666666667
TRAM1L1	0.5511
EPO	-3.003
MRPS18B	-0.495
ZNF682	0.9655
RPL14	-0.778
MAFF	1.81925
LOC51136	-0.666375
LY96	0.5285
DDX20	-0.30775
ABTB1	0.251
ARL5A	0.3039
CCT6A	-0.9525
HEPACAM	-1.89816666666667
EHHADH	0.113
RBAK	0.565833333333333
CGB1	0.17975
ITGB5	0.4314
YIPF3	0.958
FKBP2	-0.3665
NR1D1	-0.7625
TMEM110	0.691
NEK2	0.920166666666667
PRAMEF8	-3.31175
C20orf52	-1.09333333333333
PCDHGA3	-1.5795
VWA3B	0.47175
NDUFA5	-0.143
THAP9	-0.01475
FLVCR2	1.92383333333333
AP1S1	-1.202375
SMAD6	0.609
SAV1	0.501625
SAT1	1.513875
ZNF251	0.540625
ADAMTS7	0.1734
RPP38	0.8505
C1orf211	-0.667
YPEL2	0.82975
RBMS1	0.58575
ZNF445	0.132166666666667
NRXN2	0.4315
PGBD4	-0.094375
UGT2B28	-2.21075
WBSCR16	-0.1306
NLRC3	0.6485
ASTL	0.36525
ST6GALNAC1	2.3285
ZADH2	-0.509
MLLT4	1.31725
ARL6	-0.319666666666667
MEF2C	1.73925
CBFA2T3	-2.9175
AFF3	-0.340642857142857
