Hybridization REF	TCGA-BH-A0B0-01A-21R-A115-07
SMARCA2	1.42425
TUBGCP6	-0.607666666666667
CABLES1	0.214375
C16orf77	0.9215
ZNF791	1.4705
FUT5	1.6695
ADH6	-2.472
P4HB	0.33
CLDND2	-0.182
ALKBH8	0.58125
PLAC4	-2.36475
F11R	1.33107142857143
MGC35295	0.9155
PDZD4	-0.473833333333333
LOC389073	-0.75775
FAM80B	-0.846833333333333
PSMB1	-0.987875
TXN	-0.49
VIPR1	2.7533
WBSCR18	0.577
EXOSC6	-0.779666666666667
ACTA2	4.712
SP5	-1.48366666666667
ANKRD1	-3.71733333333333
DDR1	0.3452
ATP6V1D	0.44725
PTGS1	-1.51941666666667
RNF157	-0.9315
DCC	2.044
SPAG7	-0.20425
FBXO18	0.8835
UBE3C	-0.7735
HOXC6	2.084
LRP2BP	0.354166666666667
MYST2	-0.57075
PDSS2	-0.59625
ATE1	-0.9265
ARAF	0.4945
KLF10	0.63275
PLA2G2E	-0.66775
ASCL1	-1.12516666666667
TSNAXIP1	1.3945
FAM131B	0.119125
IFNA10	0.775
NUP43	-1.628625
FAM44B	-0.547625
L1TD1	-4.40883333333333
NMD3	-0.959333333333333
C18orf54	-1.6326
PHOSPHO1	0.526
RAG2	-3.114
EMILIN3	-0.614
METTL3	-0.74475
VPS13C	0.05875
REXO2	-0.8505
ANXA4	0.27425
CA1	-1.0505
DCP1B	-0.29775
TULP3	-0.339833333333333
ATP2A2	-0.425857142857143
ATIC	-0.89
ADAM15	1.0055
NPL	0.58
LGR4	0.621375
UEVLD	0.828166666666667
GAB1	0.86875
SNAI2	0.924666666666667
ZGPAT	-0.031
SNF1LK	0.565875
DLEU1	-2.5775
UBE2Q1	0.920125
ZMYM6	0.3085
JPH3	-1.13816666666667
FAM38A	-0.446416666666667
PXK	-0.136666666666667
DENND2D	3.10475
BAX	-0.8505
CP	-5.4245
RPL37	-0.5355
G6PC3	0.146875
NCOA4	0.249666666666667
LRRC14	0.0475
GORASP1	1.12125
FCHO2	1.442
CYP24A1	-3.2042
FXYD3	3.434125
SMARCAL1	0.39075
ABCB8	0.5455
CCDC44	-0.86125
PRDM7	-3.9345
USH1C	-1.1305
DNAH5	1.639
SRF	-0.273666666666667
MAL2	3.004
PGPEP1	0.00700000000000002
SIN3B	-0.62525
SEMA3C	2.26633333333333
GRAMD3	0.70125
FBXO10	-0.36225
OR5D13	0.512
FLJ31818	-0.368875
CACNA1I	1.411
S100A13	0.074
TP63	1.59171428571429
ANXA11	1.1145
WDR66	0.3735
CSF2RB	0.446
IFI44	1.85875
DACT1	2.65566666666667
ANKRD23	-2.39225
ATP5G1	-1.2035
C21orf70	-0.3665
PPWD1	-1.05475
DNAJC13	0.41325
PAH	-4.99366666666667
PTCH2	0.372
TRMU	-1.85275
CCDC9	0.921
USP3	-0.0314
DCLRE1C	0.0955
FAM55C	-0.206
FRMD4B	1.54925
CYP2R1	-1.50975
RFPL1	0.8229
XPO5	-1.39025
ARL6IP2	-1.838
OSBPL5	1.51675
MMP9	4.19263636363636
KIAA0802	-1.190375
DHRS2	-4.551
SGEF	2.117375
TXNDC10	-0.5273
EXOC6	0.5225
RPS27	1.147
PNCK	-0.594333333333333
FSTL1	1.2475
AACS	-0.231
SLMAP	0.105
SAMD4A	0.1621
ABRA	-0.1715
SMARCD3	0.684
PKNOX2	-2.06183333333333
A4GNT	-0.7665
C9orf39	-0.261666666666667
RALYL	-0.5585
MGC33556	-2.8455
C10orf25	-0.644
BBOX1	4.83275
NHEDC1	-0.397
XDH	-0.678
GCSH	-1.549
EDN1	1.69216666666667
MTERF	-0.5065
CLK4	-0.360875
ZNF799	1.091
KCNG1	-1.787125
CXCR4	-0.0901666666666667
PTPRR	-2.1125
IRAK1	-0.6105
LOC401397	-0.13625
TMSB10	0.896928571428572
CXCL3	-3.4234
TMC4	3.14925
OR7A10	0.494
STYK1	3.107
CHRNA10	-0.5475
CCNI	0.87025
EP300	1.497
LOC165186	-0.210666666666667
HIC2	-3.459
SDR-O	0.167
OR2W1	-0.179
KCNA6	-1.04
TRIM74	-0.97975
REEP6	2.326
ATP5G2	0.2705
ERG	1.028875
TMEM42	0.03975
PARN	-0.0483333333333333
SOD2	-0.5805
DIRAS1	0.114166666666667
PNPT1	-1.2735
JOSD3	-1.7725
hCG_40738	-0.3045
PDE1C	-2.52975
SEMA4D	-0.000999999999999997
AGPAT1	-0.375833333333333
NOSTRIN	3.035125
MAP3K3	-0.1635
MAX	1.11071428571429
CAPS	0.985
SERPINA12	-0.1445
OSBPL8	0.531875
RICS	2.7464
NR4A2	1.06833333333333
PPCS	0.972833333333333
LONP1	-0.96625
SCYL3	2.13475
HERC2P2	-1.79566666666667
FIBCD1	-0.123
C15orf41	-1.08625
DMC1	-2.11633333333333
C20orf27	-0.4865
RPS6KA5	1.9605
FAHD1	-0.771
SLC12A4	0.04675
BRCA1	-2.55108333333333
GBL	-0.5225
SLK	0.485833333333333
NUDT9P1	-0.766
NOXO1	2.8465
USP52	-1.557
BAZ1B	0.45275
SLCO2B1	2.2505
BBS12	0.162833333333333
LRGUK	1.06816666666667
TERF2IP	-0.56975
COL1A1	6.9155
KIAA0090	0.29725
GRK5	0.00116666666666667
AP1S2	-1.4664
TMEM52	-0.914333333333333
CA11	-0.787
OR4A15	0.298
ACBD3	1.0592
SPAG11B	-0.22
PRDM2	1.1332
FOXP3	0.56175
SMYD3	-0.1635
LOC389199	1.452
LGI2	2.14283333333333
NAPE-PLD	-0.2129
ANKRD6	0.697
WDR45	0.6215
SHROOM1	2.165
PSCD3	0.5885
PYY	0.502
KCNC1	0.5485
ARHGEF9	0.4522
OR8J1	1.097
GPR55	0.294166666666667
NS3BP	-1.684
C10orf22	0.5545
NAT8L	-0.79175
DUSP4	1.942
FOXM1	-3.00366666666667
GRAMD2	2.3368
ZBTB48	0.7025
BUD31	-0.822
PABPC5	0.8265
CCDC41	-0.9265
FBXO11	0.091
C6orf148	-1.32475
RFXAP	-1.327
C6orf15	-0.204166666666667
CDK8	-0.678
C6orf70	-0.341875
TESSP2	-0.2915
ALG2	0.30175
PPP1R3D	2.03525
TPM3	0.500611111111111
SYT13	0.71975
EPB42	0.991166666666667
CETN3	-0.9235
PRY	-0.00700000000000001
NTHL1	-0.999166666666667
POLR2B	-0.892
RPS28	0.934833333333333
P2RX3	0.4725
LYZL4	0.1755
WBP4	-1.0213
PMM1	-0.87875
C11orf79	0.23275
CBLL1	0.1485
IL1F10	1.1195
VAX2	-0.2525
SETDB1	0.283666666666667
LRAP	-1.56133333333333
GCLM	-1.49566666666667
CPEB3	2.20925
PPM1A	0.4726875
INTS1	-0.7255
CAMTA1	1.5025
SAMSN1	-1.40725
LOC158830	-1.99416666666667
GMPPA	0.75075
AIPL1	0.81475
IL24	-0.0410000000000001
BDKRB1	-2.06766666666667
MLF1	0.3413
TAF12	-0.17525
ID1	-1.774875
THADA	-0.011375
PIK3CB	-0.58225
OR4N5	1.41
TBC1D17	-0.141333333333333
COX8A	0.36
CDCA4	-1.08175
C2orf44	-0.6235
ZNF534	-0.13125
IMMP1L	0.2755
NIPSNAP3B	0.39575
FTMT	0.0355
PWP2	-0.670833333333333
MMP15	-0.6177
DNAH11	-0.2865
MTMR14	0.114875
DNAL4	1.11775
IPP	0.0125
TMEM59	0.856625
C1orf157	0.127
RGS4	-0.792833333333333
DDX18	-0.689666666666667
SNX6	-0.225
ZNHIT2	0.869666666666667
NCDN	0.533666666666667
FLJ33534	-0.1265
RAG1	-1.74114285714286
OR4D10	0.2915
PTPN5	-0.464166666666667
POMT1	-0.3545
LRRC8A	0.1193
CYP1A1	1.54475
CAPN1	1.41766666666667
DDHD2	-0.41925
GRIK2	-0.140666666666667
GNRHR	0.40225
PPBP	0.062
HTR3A	-0.675875
SLITRK4	0.887
ANKRD49	-0.184
BTF3	-0.3028
SARS	-0.2595
C13orf18	0.095
CACNB1	-0.784285714285714
QKI	0.426863636363636
SETMAR	0.301
MAN2B1	1.265
EML3	0.11725
ACADL	1.30516666666667
OFD1	0.216125
DEFB114	0.2295
CGA	-4.8998
PEX16	0.151666666666667
LRRC10	-0.549
GNG12	0.443
C1orf152	-0.535333333333333
CHRM1	0.4105
CD53	0.64275
DBH	-1.14175
TFAP2B	5.29925
HIST1H2BJ	0.194166666666667
FAM46D	0.3935
TMEM11	-0.281
C3orf32	-2.72375
PCCB	-0.708125
IPO13	0.700375
C6orf105	-4.114
COMMD5	0.559
SUV420H1	-0.1933
LTBR	0.82175
ARHGAP15	-0.381125
HDHD2	-0.2935
TDRKH	0.152
LOC401052	1.3305
PSG4	-1.37375
GNB4	-0.9138
SPATA4	0.53
SLC9A3	-0.8695
OSBP	0.774
NBPF3	0.497
DOCK11	0.288
SLC39A5	-1.69816666666667
PRR5	1.3034
C10orf63	3.672625
SMTNL2	-1.107
ADRA1A	1.14325
ASAH1	2.4403
DOM3Z	-0.405
GIPR	0.491
AHI1	-0.29575
NADSYN1	0.238166666666667
RGS14	-0.285
IL18BP	1.1764
RTN4RL1	1.29
ARMC6	-0.4955
PSMD5	0.252666666666667
HK3	1.3247
OR4S1	1.313
RSU1	0.9546
MAD2L1	-3.63111111111111
EIF4A3	-1.192
DLEC1	0.477833333333333
E4F1	-0.479666666666667
CHMP2B	1.1131
CAMSAP1	-0.07475
RPS21	-0.530333333333333
ARID5A	-0.101
UBE2N	-0.1296
IGSF8	0.740833333333333
MAGEB6	-2.065
ACAD11	-0.9771
MGC4172	-0.29975
LMO4	0.82
KLKB1	-0.31325
HP	-0.9525
HDAC3	-0.15925
SCHIP1	-0.11475
CLCA1	0.9005
OLFML2A	1.28375
C1orf112	-0.716
KIF19	1.12725
HAPLN4	-0.1213
CXCR7	0.935
GOT2	-1.0093
RAB38	-1.066
DCX	-0.5365
PPM1H	-1.59458333333333
NFYC	0.799416666666667
KIN	-0.211625
ZNF228	1.00925
PLSCR4	1.91216666666667
HIG2	0.32425
FAM79B	5.677
C21orf86	-0.3646
KCNK10	0.6295
ZNF738	-0.25275
FSTL5	-1.27716666666667
OR6A2	0.3255
OTOA	1.3925
EXOC1	-0.620375
AHRR	-3.289125
PDAP1	-1.36275
C19orf6	-0.603375
ZAN	0.18
LY6G6E	0.164
EIF4E2	-0.55475
C20orf198	-0.399
ZNF324	0.55275
CYP3A5	1.29016666666667
ENTPD7	2.2555
MBOAT5	1.44316666666667
GJB5	1.37225
TTC13	-0.5175
S100Z	-0.920666666666667
KIAA0664	-0.590666666666667
PDGFRB	2.07433333333333
IL17D	-0.4365
OR56B4	1.1455
RDX	-1.362
SLC34A3	0.941
IL28B	-0.261
JUND	1.263
CHRNB1	0.181625
CAMK2B	3.0115
FETUB	-1.6565
CXorf23	1.37075
MRTO4	-1.03125
TTC3	1.2143
NDUFB8	-0.153333333333333
EDG2	-0.178
SEMA3G	1.83725
IL23A	-2.71875
GRHL1	1.3512
LOC441054	-1.4065
WDR65	0.690333333333333
PSTK	-0.47275
STOML3	-0.4028
R3HDM2	-0.018
C5	-3.22475
SLC2A10	1.2965
C3orf22	0.232
PAQR3	-1.421
ANKRD26	0.354416666666667
HCRTR1	-0.1385
LOC399947	-1.624
PSD2	-0.44275
TIGD2	-1.34866666666667
SCRN1	-0.88375
COQ10A	-1.056
DDI2	-0.291
METTL7B	-0.8185
UCN2	0.83175
FAM92A3	-1.066
WDR16	2.04975
ZNF511	0.0278333333333333
ZMYM5	-1.218
POLR3G	-3.89325
ZNF586	-0.4635
C1orf49	0.455666666666667
TANK	0.1325
RCAN1	-0.825666666666667
PELI3	0.674666666666667
LIMD2	0.2055
TMEM189	-0.552
NTN4	3.24075
LOC151300	-0.723
CLEC2A	-2.309
GPR135	-0.217625
DPYSL4	-0.7318
JAK2	1.38683333333333
TSHZ1	0.984166666666667
TM9SF4	0.1345
ZNF264	1.26883333333333
SIRPG	2.41475
BICD1	1.5295
HERC6	3.435
METTL5	-0.9385
CASP1	1.72175
PRRT1	-0.156666666666667
PLA2G4C	2.95983333333333
ICA1L	-0.299928571428571
TPTE2	0.363
OTUD7A	1.39033333333333
AQP11	-1.304
APOA2	-4.3437
KALRN	-1.1301
SECTM1	2.13925
IFNAR1	0.58125
TALDO1	0.032125
RAB11FIP4	0.0449166666666667
EIF5A	-0.646
FAM49A	1.65425
NEGR1	0.326
YTHDC2	0.101875
EHD2	0.898375
NCF1	2.1101
SCRT2	1.405
HOXA5	0.219333333333333
NUP133	0.288
FGF12	0.8110625
SLMO2	-1.11225
SNTA1	-0.0345
CACNG2	0.39225
GCM1	0.080125
ELF1	0.755166666666667
TLR5	2.853
TCFL5	-0.56
RBMY2FP	-0.471
LOC100125556	0.084
FAM129B	0.603875
MAP3K7IP1	-0.23125
NCK2	0.0715
OXA1L	-0.48925
FMO9P	2.3755
ZSCAN12	-0.139
PSMD12	-1.47008333333333
HSCB	-1.0715
CLDN10	-3.30175
MGC13053	-0.5515
HPCAL4	-0.0588333333333333
ASZ1	null
MEX3D	0.422416666666667
NFAT5	-0.5259
CSPG4LYP1	-0.1405
FBXO3	-0.3321
DVL1	-0.650166666666667
CMKLR1	2.14
TYMS	-4.400125
PEF1	1.3
ZNF750	1.75733333333333
MCM5	-1.0815
MEGF11	-0.9035
KCNK7	-0.063
PTP4A3	0.1265
C1QTNF2	1.13833333333333
OR6S1	0.4145
FAM122B	-1.38925
ZNF551	0.473875
HBQ1	-2.296
GEMIN6	-0.805
ARSK	0.441
RBP7	3.3455
CPNE9	0.78675
DSC1	0.7455
LOC730112	-0.6215
MAP2K4	-0.28325
HS3ST5	-2.6665
EPB41L3	0.68975
TEKT2	2.62725
CDKN2B	1.02191666666667
ZNF480	-1.2515
MAP3K6	0.5817
MAP6	1.85183333333333
HN1	-0.9953
OR2L13	1.25233333333333
SLC16A11	0.746
FAM96A	-0.44225
APOL1	1.47925
C5orf32	-0.47475
RTP1	-0.612166666666667
RNF175	0.054375
ZBTB41	1.275125
AHCTF1	0.0509
SAE2	-1.0083
ITGA2	0.2605
MME	1.0005
CCDC14	-1.73225
MAST4	1.5525
KRT33B	-0.529
KCTD2	0.164166666666667
WDR26	0.50625
MFI2	-0.704125
NR4A3	0.084375
ARSA	1.31675
UNKL	-0.1865
SULT6B1	-0.3975
CCNA2	-4.08483333333333
SOX15	0.043
PPAPDC1B	1.03641666666667
C19orf44	-0.2545
MCAT	0.6895
ARID1B	-0.09075
OR52N1	0.001
C12orf48	-1.735
MAGI1	1.037
NIPA2	-0.77975
GBX2	-1.762
RSHL3	1.536875
RAVER1	0.785333333333333
C15orf17	-0.258
SLC30A2	2.052125
ZNF518	0.03975
PCYT1B	-1.22475
C10orf114	-0.733
EIF3H	-0.56325
SLC25A39	-0.762833333333333
KIF1B	-0.263
AMOTL2	0.24075
C6orf120	0.46075
PSRC1	-1.74775
PLA2G10	3.684125
KIF5C	2.4675
MRPL37	-0.618
C17orf62	-0.2625
C9orf135	1.32316666666667
DUSP10	0.5856
CLCNKB	0.1825
PSMA5	-0.176125
C8orf53	0.429
AMPD3	-0.0415
PIAS1	0.4015
ADCYAP1R1	0.3335
GYLTL1B	-0.04675
CDH20	-0.341333333333333
FBXO7	-0.21275
TMEM134	0.6135
FLJ14213	1.822
ZNF3	0.4315
LRRFIP1	0.346375
CNOT2	0.479083333333333
ABI3	2.3605
ALDH5A1	-1.34725
HNT	2.9195
SERPINA4	-1.80975
TK2	0.50775
STMN1	-2.32155555555556
GUCA2A	-0.00800000000000003
GALNT10	1.64664285714286
DPP6	-0.667052631578948
C9orf93	0.239875
PRELID2	-0.619875
STK39	1.617875
SFTPA1	-1.72633333333333
CKS2	-1.13122222222222
RHO	0.015875
C20orf135	-0.1705
XKR3	-2.6985
CR1	0.922428571428571
RPS6KA2	1.322
C20orf112	0.29825
MRPL22	-0.52275
C4orf23	0.313833333333333
GADD45B	1.654
KLHDC1	1.2345
C2orf48	-1.9925
ZNF287	2.3125
DAAM2	-0.426
DPPA2	-3.65683333333333
TCTN3	0.507833333333333
DNAJB11	-0.777125
FPR1	3.38
DEFB4	0.018
PTCD2	-0.9032
SMOC2	5.3565
CABP7	1.995
SERPINB11	0.133
MAGEF1	-0.24175
NDE1	0.188
ITGA10	0.812
FSHB	-0.6775
ANXA2	0.5095
HORMAD2	0.0725
HLCS	0.34575
MCF2L	1.31058333333333
FH	-0.20825
TBC1D24	0.711
KIAA1505	1.75475
LGALS2	1.24
CNBD1	-0.00549999999999998
SYNPO2L	-0.65575
PTPN23	0.648928571428572
C1orf183	-0.802166666666667
MAGEA8	-4.3465
DGCR8	-1.441375
GSR	-1.0615
PAQR7	0.2365
ZNF676	0.4095
CACNA1C	0.8423
SP7	-0.812
PDCD6	-0.126
NRN1L	-1.827
BRI3BP	-0.969083333333333
KIAA1183	1.0255
ASB4	0.156
CCL23	1.7851
OBSL1	-1.939625
SLC12A7	0.786833333333333
KIAA0240	0.506
CD1B	-0.587833333333333
FCGR2A	1.92625
MDC1	-2.19125
HTR1A	0.895666666666667
OCEL1	0.41675
ATP11B	-0.83175
FBXO34	0.566833333333333
PCDH12	3.654
RPE	-0.92525
C17orf74	-0.017
CSDC2	1.25116666666667
PET112L	-0.704
TMBIM1	1.0545
P2RXL1	-0.97875
TCHP	-1.75025
TRMT1	-1.46633333333333
F2RL2	0.0218333333333333
LRRC32	4.13983333333333
IMPG2	0.1785
BGLAP	0.99
LOC493869	0.618
MRAS	2.32525
SLC35F5	0.7185
CBWD1	0.362
AXL	-1.51875
ATP2C2	2.60225
TELO2	-1.131
PNPLA3	-3.24475
PCDHB14	0.62675
CD276	0.52375
KRT80	-2.29975
DUSP28	0.364
CSNK1E	-0.989083333333333
SRP14	0.704
KCNQ4	0.344
KRT72	0.2865
CCDC117	-0.94275
C6orf89	-0.156277777777778
TUBB2B	-3.69933333333333
RTN4IP1	-1.8465
CR1L	-3.724
CEND1	0.571
C12orf41	-1.62083333333333
RNF31	0.9145
UBN1	0.2795
C17orf32	-0.542875
SLC5A7	0.0755
GPR92	1.21666666666667
ESAM	2.738
CTNNA1	0.343416666666667
HRBL	0.8718
CBX4	0.38175
TMEM182	0.65025
SH3TC2	-1.19416666666667
IL10	0.6825
PXMP4	0.888
RNF167	-0.1446
PAK7	0.549
ETV3	-0.0265
ATPIF1	-0.26
LOC554207	-2.54266666666667
OR8H1	0.5135
WDFY3	0.473625
DPM1	-1.34925
GPSM1	-0.2485
WDR92	0.1529
LRP1	1.224
ANKH	0.352
THUMPD3	-1.001
POLR1B	-1.01175
OLFM4	3.26166666666667
RAD9B	0.09825
TSPY2	-3.986
PAX6	-1.795
SCG2	-2.007
SLC17A6	-0.001
FMO3	3.705125
PADI4	-0.215
TUBB4	-0.2735
NLK	-1.34375
POU4F3	-0.1685
SDF4	0.5455
ITGBL1	3.77916666666667
NETO1	-1.296875
TAP2	1.452125
ABBA-1	-0.12
GNAI1	0.52875
VPS4B	0.6265
NOPE	0.0565
GALNT6	0.165666666666667
SESN1	0.638375
GBE1	-1.66277777777778
CLASP1	-0.258
RASGEF1B	0.678375
ACOT11	-0.221214285714286
AFAP1	1.18
OR2H2	0.24325
DPY19L2P1	-2.19325
DZIP1	-1.72225
SEC22C	-0.2415
GPR161	-0.2965
RNF146	-0.24775
WDR74	-0.94
GALP	0.1775
PURA	1.82
DNPEP	0.46075
RP11-78J21.1	-0.923
ERBB2	1.105625
FANCM	-0.6275
NEO1	1.4405
DDX3Y	-5.0122
RPS3A	-0.538375
MXRA7	0.666071428571429
LGALS3	1.32483333333333
GLT8D1	0.56225
CFL2	-1.74433333333333
UPB1	0.138
NAP1L5	0.0585
CLDN14	1.4405
DHX38	-0.8575
BTBD1	-0.41225
TARS2	0.389166666666667
ABCF1	-0.9556
FCF1	0.638833333333333
LRRC49	0.29725
GUCY1B2	-1.898
C1orf177	-0.0286666666666667
SMARCA4	-0.548428571428571
LRP8	-4.35416666666667
TAGLN3	-1.1025
MRPL14	-1.177
TTRAP	-0.734
ZDHHC20	0.3555
NFE2L3	-2.07
KIAA1377	1.63025
PALMD	2.2359
TMEM43	0.17375
TTL	-1.475125
STAT5B	-1.21433333333333
SSB	-1.046
OR10H5	0.3635
SLC22A13	-0.5775
AKAP3	-0.274
TIMM23	-0.392166666666667
OAS2	3.17483333333333
KIAA0423	0.9965
TRIM11	0.679166666666667
GLIS3	2.283875
TMEM50B	0.6435
ARHGEF4	-0.3125
DEGS1	1.03236363636364
TBL1XR1	1.03566666666667
G6PD	-0.9025
SP140	1.7215
MUC17	0.206538461538462
NUDC	-0.3005
DNAJC5B	2.36716666666667
SCARA3	0.562
CPA3	6.72366666666667
BCAT2	-0.288
MFN1	-0.4354
NRG3	3.64
SNX11	-0.154
PLEKHH1	-0.226833333333333
GPR177	0.615
HCFC2	-0.44125
TCAP	-1.85875
MOCOS	-2.78325
C14orf93	-0.69675
PRDM10	-0.395833333333333
SLC16A4	0.485833333333333
SRGAP1	0.676333333333333
VIP	0.97775
DUSP27	0.144666666666667
LILRA1	0.8215
MC2R	0.043
MGC24103	-0.4835
MBTD1	-2.317
FUT11	-0.799
USP33	0.4871
C15orf39	-1.15325
MAP3K12	-0.090125
PAAF1	-1.6825
BARHL1	-0.023
FLJ16165	0.4355
PIWIL2	-3.18675
SYNE1	0.8745
CMTM4	0.471875
TSPYL1	0.228
GUF1	-1.26266666666667
TMEM157	1.031
WDR44	0.6065
HIST1H3C	-0.93725
DKFZp666G057	2.98125
RNPEP	0.3495
GAS2L2	0.991333333333333
ADH4	-4.04733333333333
GRPR	1.57366666666667
FBXL17	1.86525
ZBTB10	-0.478
Gcom1	0.680611111111111
HTRA1	2.8844
ZNF585A	0.21
SLC26A2	0.949571428571429
OTOP3	-0.2615
WISP1	3.829
ATP2B4	-0.429333333333333
FLJ10769	0.759
CRAMP1L	-0.190625
CHST12	-1.06125
RAB22A	0.381916666666667
TARDBP	-0.718928571428571
STAU1	0.074
CRB3	2.0905
MIG7	-1.56875
CHMP1A	-0.1895
ZNF160	0.527375
B3GALT6	-0.229125
BARX1	-1.73766666666667
C6orf167	-2.5241875
NXNL1	0.357
DHX29	0.697
HADHB	0.282
PLXNB2	1.41025
ILDR1	-0.48525
SLC15A3	3.35225
GAS2	-4.86016666666667
C20orf69	0.511
NUMB	0.11675
TNIP1	0.91525
MESP1	1.94266666666667
PSKH1	-0.038
NSFL1C	0.24175
RHOG	0.77875
HEY1	-1.9805
KNG1	-2.68383333333333
ITGAX	2.6018
LIN9	-0.465
CANT1	0.62425
XRN1	0.265071428571429
CCDC96	1.0681
HEATR6	-1.33083333333333
GNG7	0.741333333333333
RUNX2	1.5515625
SOX1	1.07333333333333
FCRL5	0.3327
ZNF99	0.759375
FAM9A	1.2315
SNX22	0.164
MBNL3	-1.01833333333333
ODC1	-2.677
ADORA2B	-2.455
NR2F6	0.3795
ZFYVE16	-0.115666666666667
SYNJ2BP	1.2409
POLE	-1.40325
E2F2	-1.977
THRA	0.211333333333333
PTGES2	-1.11066666666667
HIP1R	-0.5395
TMUB1	-0.2245
ENO3	-2.43375
RSPH10B	0.5825
CXorf39	0.9605
IRGC	0.2535
GPR109B	0.964
FLJ13305	-0.453
LCE3A	-0.531
TNFRSF18	-0.631666666666667
DET1	0.02675
TRPM3	-0.463166666666667
C16orf79	-1.556
FECH	-0.404833333333333
RAP2A	-0.200166666666667
CRIP1	3.86866666666667
AZIN1	-0.22875
SLC7A7	3.40325
IL10RA	0.8116
TMEM64	-2.489
CDC42EP4	0.5771
C16orf58	0.2157
ARG2	-3.5185
POU5F1P4	-5.3705
FAM62B	-0.191125
DNAH8	-1.9227
ASH2L	-0.19175
TSLP	-3.00616666666667
CNTNAP5	-0.2494
TMEM16C	0.47075
IFNA14	-0.806
SLC1A3	1.075
CABYR	1.72625
BCL7B	-0.1281
NUDT13	-1.56283333333333
C13orf28	-0.821666666666667
C1orf53	-1.0785
ARL6IP4	-0.1727
RPL35A	-0.1825
EMR3	1.3455
RAB40C	0.425416666666667
SLC41A1	0.0886666666666667
LRCH1	-0.27075
LY6G5B	-0.5785
FAM124A	0.720142857142857
MGC10981	-4.941
CLIP3	0.9062
MAP4K2	0.091
CHIC1	0.26825
SULF1	3.24733333333333
C20orf30	-0.202571428571429
PRDM5	-0.1535
ELOVL1	0.2955
C11orf48	-0.910375
SLC39A10	-0.667
KCNV1	-0.30875
ACP1	-0.0658333333333333
ZMYM2	-0.336625
B3GNT6	0.334833333333333
C9orf69	0.46525
C2orf15	0.82475
C20orf166	0.2795
HSP90AA6P	-0.2665
EDG7	-0.7295
NEURL	0.8105
LPL	4.131
CLEC2D	0.0803076923076923
GRRP1	2.01083333333333
CD8B	-2.4857
HIST1H3D	0.0476666666666667
SLC6A12	0.465
FAM27L	-0.121
CD84	2.3328
RASA1	0.202
PHKG1	0.1545
MAGEA11	-1.766
IMPA1	-1.8588
NPM3	-2.1285
RARRES1	5.04575
SH3BP1	0.0345
B3GNTL1	-1.3765
ARPC5L	-0.349166666666667
KLHL26	0.85075
SIM2	0.36425
GJC1	0.556
C20orf194	0.6065
EXO1	-3.43775
SLC2A2	-2.1425
LOC285074	-1.09725
LRG1	0.628
KIRREL	0.603
PIK3R1	2.87335714285714
C4orf34	0.40975
MAF	-0.344611111111111
ADCY4	3.926
ZMIZ2	0.2197
SLC46A3	0.697333333333333
STAMBP	-0.214
CCDC16	-0.30675
MS4A12	-0.3585
TCF20	-0.6065
LRRC46	1.40125
C20orf152	-0.25375
MRPS6	-0.891625
ABCB11	-0.5515
KCNC2	5.3895
CDH19	-3.4735
C9orf123	-0.0273333333333333
SSH3	1.250375
LDLRAD1	0.000250000000000004
CCBE1	0.00100000000000001
ZNF135	0.902125
TAAR1	-0.518
WFDC12	0.4775
CCDC42	0.2315
FLJ12529	0.027
PER1	-0.594
TIMM50	-0.655
SMARCAD1	-1.2575
FAM26C	-0.0215
TP53TG3	-2.64116666666667
SH3RF1	1.2481
LMCD1	2.26475
GPR63	-0.48
FLJ21986	-2.244375
AIFM3	-1.56
MICAL1	-0.240666666666667
BLZF1	0.958333333333333
IQCA	2.83716666666667
PCDHGC3	0.3755
SAC	0.205666666666667
BCL6B	2.45666666666667
DDO	0.55075
MARCO	3.29575
DCHS1	2.07316666666667
C1orf170	-0.0375
CD200R1	0.950333333333333
C22orf15	-0.2745
SEPT11	-0.16
ADNP	0.6115
UST	-0.7488
C13orf34	-1.3095
RFFL	-0.231071428571429
APBA3	-0.4095
C2orf60	-0.934
CUTL1	0.1201
PMS1	-1.20528571428571
ZNF689	0.2845
EIF3E	-0.726166666666667
IL9	-0.618166666666667
RPL31	-0.681875
LY9	1.05183333333333
ATP2B3	0.1625
KDELR2	0.699291666666667
TFCP2	-0.502875
NLRP12	1.012
FLJ45422	0.01975
TLE4	-0.6381
ZNF570	0.1635
FLJ43806	0.4955
TLK2	-0.788375
CIR	0.6525
MARS2	-0.168
COL24A1	2.03825
SDF2L1	-1.335
HIBADH	-0.697666666666667
IGFBP3	-2.06714285714286
C12orf23	0.609375
PSPC1	-0.5045
C20orf43	-0.023
TRAV20	0.2085
ARHGAP24	1.06025
KIAA1975	-1.343875
C1QA	3.8116
DNTT	-5.3765
C10orf6	-0.155833333333333
C11orf41	-0.28825
HNRPF	-0.024375
COL11A1	7.39983333333333
UBAP2	0.0446666666666667
CDKN2AIPNL	-1.693
C20orf174	4.58
SPRED2	0.497
PLA2G12A	-0.634833333333333
ICEBERG	-2.374
SCN10A	0.4605
C11orf65	-0.204
GBP5	5.2365
PITPNC1	-0.897166666666667
POU3F3	2.1835
NCOA7	-0.32775
LIN7C	-0.387
LOC348840	-1.8165
NKX2-2	-2.22725
ANKRD13D	0.38875
LOC123688	0.58525
FUT2	1.80716666666667
TAAR8	0.514
