Hybridization REF	TCGA-BH-A0E0-11A-13R-A089-07
UBA52	-0.753944444444445
RIPK1	0.335666666666667
CPNE3	0.3503
HSPC159	0.2515
C8orf38	-0.237
LRRC4B	-0.708
PARP10	-0.5949
ANKRD50	1.52075
CXCL9	2.6465
FGF18	2.35709090909091
EIF2A	0.368625
SLC20A2	1.0825
KIAA1549	0.545333333333333
SPINT1	1.4548
ZNF584	-0.391
CRBN	1.425
ABCF3	-0.720666666666667
NCBP1	-0.463833333333333
PLA2G4F	0.482
PCDH10	-1.149375
TTC21A	0.31075
C20orf144	-0.304
FGFR1OP2	4.62592926927149e-18
SLC9A1	0.1374
CHRND	0
FOXF1	-4.2535
KIAA1467	0.61025
TPO	1.77733333333333
LTF	4.56035714285714
DNAJB9	1.20575
MRPS27	-0.18025
bA16L21.2.1	0.1255
WBP2	-0.212166666666667
MRGPRX3	-0.978333333333333
PRPF18	0.9585
C10orf58	1.15825
SMOC1	-2.2118
ADAT3	-0.180166666666667
TMEM138	-0.6265
TMEM131	-0.33775
TIMM8B	0.55325
MYH7	-1.08366666666667
ST6GAL2	0.676
KIF1C	0.114
SUHW2	-0.949
PAPSS1	1.7375
CABP2	0.197
HOXA4	1.228
ELF2	0.58175
SEMA3D	1.4269
MC5R	0.3075
OGFR	-0.5575
FLJ30092	-0.316166666666667
TGFA	1.0534
MMP17	-0.88325
KIF15	-5.035
CHIA	0.07525
CATSPER3	-0.012
CEACAM7	0.0194166666666667
PADI2	2.385375
HOXA9	4.1545
LNX2	1.12983333333333
TMEM144	2.88525
HIF1AN	0.2375
METTL7A	0.4115
C6orf165	2.8495
KIAA1468	0.6275
DSG3	2.901
ZNF180	1.589
EIF4E3	2.4825
SLC46A1	-0.208625
DKK1	-4.57466666666667
ZNF205	-0.188333333333333
LOC162073	0.7145
COX7A1	5.13775
MAGEA1	-5.46216666666667
NEDD8	-0.240833333333333
KLHDC5	0.277888888888889
C3orf19	0.6925
MRPS2	-1.1545
POLR3H	0.0397142857142857
ABHD11	0.0981
TMEM17	2.044
PAIP2B	0.7746
MAT1A	-2.9405
LGI3	-0.415
THUMPD2	-0.4225
TKTL2	-0.545666666666667
XAGE3	-1.0105
CALM3	-0.355166666666667
C6orf136	-1.53
KCNC4	0.110166666666667
RGS9	1.82233333333333
ACIN1	-0.573166666666666
SPATS1	-0.2895
XKR8	-0.34825
FAM84A	1.69958333333333
MS4A7	4.33672727272727
AGXT2L2	-0.396
OR1F1	0.033
SMAP1L	-1.01033333333333
IPO11	1.041625
ZC3H11A	-0.4164375
C1orf151	0.199875
RNASEH2A	-2.5485
CCR10	-1.195
TXNDC11	-0.604666666666667
TMEM112	-0.03625
MAP1B	1.1455
NVL	-0.8535
PKM2	-1.83715
ARC	0.616
NUP54	0.0345
PPFIBP2	1.27116666666667
STAT2	0.4735
PTAFR	0.789166666666667
ROBO2	-0.67625
RNF40	-0.634333333333333
CCDC135	-0.931666666666667
IFT81	-0.515222222222222
MORF4	0.70675
TM7SF3	0.108
OR10H3	0.934
ABP1	-0.30925
CHRD	-0.214
PLEKHA8	-0.6715
NCALD	2.72625
OR5AK2	0.353
ACCN1	0.0353333333333333
SLITRK1	-0.55625
ARMET	-0.4625
C9orf52	0.23125
REEP4	-1.698
MTSS1	1.31275
ADH1B	4.77583333333333
DLD	-0.117
CDK5	-0.7645
PPFIA1	-0.400625
WFDC3	0.676
DNAJB12	0.558285714285714
RANGRF	-0.074
MLANA	-4.8605
AMY2B	0.69475
KIAA0319	-1.530375
RPS7	0.104
JAK3	-0.4727
ARFGEF1	0.7795
CXCL5	0.431416666666667
TRAPPC4	-0.23575
CETN2	0.764
HSPC111	-0.99175
RHOBTB3	-0.1372
PHLPP	-0.019
RGS10	0.6775
TMEM58	0.758
CHERP	-0.293875
HSP90AB3P	-0.331833333333333
FSTL3	-2.32533333333333
PEX11A	1.0925
OR5V1	0.294
FCN3	2.4765
PTPN3	0.41625
NPTX1	-3.5505
C21orf84	-1.24325
C11orf51	-0.453375
ZBED2	-1.18425
FLJ90757	0.4165
NPY2R	5.6395
PLD3	-0.4295
SYT17	1.674
SGSM2	-0.11725
OR1A2	0.2115
FOXP1	1.8375
SLC5A1	3.4275
POFUT1	-1.2601
EPHB6	-2.22783333333333
MYO1G	-3.14025
STAC	-1.0596
KLHL17	-1.51216666666667
RGMA	1.7517
TJP2	-0.3645
FAM114A1	-0.6795
SERINC1	1.5575
SLC9A8	-0.46375
PEX19	0.709875
EDN2	0.55875
PSMD7	-0.785888888888889
C3orf41	-0.90025
UQCR	-0.12525
PPP1R3C	0.5255
LRP4	-1.3575
TM2D1	-0.151
TTC17	0.408375
C4BPB	-4.7165
CCL25	0.2685
ZNF253	0.435833333333333
CHRNA9	-3.485
SOX11	-1.879125
HIVEP3	0.1425
CGN	1.49858333333333
C3orf35	-0.139625
PKD2L1	1.793
SYVN1	-0.82275
PDE8B	-0.818625
LOC439951	-1.07525
LTC4S	1.31966666666667
MIF4GD	-0.319
SMARCA2	2.23
TUBGCP6	-0.360333333333333
CABLES1	-0.1355
C16orf77	2.93416666666667
ZNF791	0.52175
FUT5	-1.654
ADH6	-2.65166666666667
P4HB	-0.11675
CLDND2	0.06325
ALKBH8	1.0975
PLAC4	-2.00225
F11R	-0.434428571428571
MGC35295	-0.221833333333333
PDZD4	-0.645833333333333
LOC389073	-0.3935
FAM80B	-0.459
PSMB1	-0.47275
TXN	-0.913166666666667
VIPR1	1.9879
WBSCR18	0.4086
EXOSC6	0.394666666666667
ACTA2	4.281
SP5	-3.813
ANKRD1	-3.73975
DDR1	1.234
ATP6V1D	0.3875
PTGS1	-1.77608333333333
RNF157	-1.154
DCC	0.131
SPAG7	0.12225
FBXO18	-0.6405
UBE3C	-0.6607
HOXC6	0.531
LRP2BP	0.375666666666667
MYST2	-0.3415
PDSS2	0.0215
ATE1	-0.04125
ARAF	-1.336
KLF10	0.8395
PLA2G2E	0.8095
ASCL1	-1.34616666666667
TSNAXIP1	1.008
FAM131B	0.9605
IFNA10	-1.0185
NUP43	-1.05225
FAM44B	-0.234375
L1TD1	-3.43083333333333
NMD3	-0.0955
C18orf54	-0.7891
PHOSPHO1	0.31
RAG2	-0.301
EMILIN3	-0.0005
METTL3	-0.58525
VPS13C	1.339
REXO2	-0.897
ANXA4	0.5275
CA1	-0.69775
DCP1B	0.59975
TULP3	-0.9755
ATP2A2	-0.253714285714286
ATIC	-0.562
ADAM15	-1.54508333333333
NPL	-0.0238333333333333
LGR4	0.1395
UEVLD	0.721833333333333
GAB1	1.525
SNAI2	1.6665
ZGPAT	-0.4735
SNF1LK	-0.5045
DLEU1	-1.48875
UBE2Q1	0.063375
ZMYM6	0.09625
JPH3	-2.9268
FAM38A	-0.984416666666667
PXK	-0.1225
DENND2D	1.834
BAX	-1.87241666666667
CP	-1.55990909090909
RPL37	-0.1191
G6PC3	-0.279375
NCOA4	0.380333333333333
LRRC14	-0.7395
GORASP1	0.0595
FCHO2	1.43075
CYP24A1	-2.517
FXYD3	1.8675
SMARCAL1	-0.082
ABCB8	-0.855
CCDC44	-0.641
PRDM7	-3.4765
USH1C	-1.207
DNAH5	2.2145
SRF	0.397833333333333
MAL2	1.87316666666667
PGPEP1	-0.412333333333333
SIN3B	-1.1675
SEMA3C	1.63016666666667
GRAMD3	3.82025
FBXO10	-0.10125
OR5D13	-0.9275
FLJ31818	1.22875
CACNA1I	-0.748375
S100A13	0.495
TP63	3.86807142857143
ANXA11	0.3746
WDR66	-0.638625
CSF2RB	-0.2775
IFI44	-0.58725
DACT1	0.71
ANKRD23	-2.269375
ATP5G1	-0.521166666666667
C21orf70	-0.661
PPWD1	-0.4415
DNAJC13	-0.05825
PAH	-4.74816666666667
PTCH2	0.13325
TRMU	-1.43775
CCDC9	-0.3915
USP3	-0.023
DCLRE1C	-0.0296000000000001
FAM55C	1.81825
FRMD4B	1.99675
CYP2R1	-0.57725
RFPL1	-0.6491
XPO5	-1.63825
ARL6IP2	1.1105
OSBPL5	1.53225
MMP9	3.02836363636364
KIAA0802	-0.97
DHRS2	-4.38616666666667
SGEF	1.343125
TXNDC10	0.0334
EXOC6	0.90875
RPS27	0.696166666666667
PNCK	-2.0335
FSTL1	-0.73
AACS	0.80175
SLMAP	0.7
SAMD4A	-0.7546
ABRA	-0.6535
SMARCD3	1.24325
PKNOX2	-1.671
A4GNT	-0.3185
C9orf39	0.280333333333333
RALYL	0.5025
MGC33556	-3.247
C10orf25	-0.854
BBOX1	6.6585
NHEDC1	-0.16475
XDH	1.1695
GCSH	-0.311
EDN1	3.18316666666667
MTERF	0.054
CLK4	1.057875
ZNF799	0.464333333333333
KCNG1	-1.4715
CXCR4	-0.6075
PTPRR	-2.14425
IRAK1	-1.349375
LOC401397	0.22725
TMSB10	0.517857142857143
CXCL3	-2.464
TMC4	1.5395
OR7A10	0.0885
STYK1	3.57725
CHRNA10	-1.09033333333333
CCNI	0.70175
EP300	1.20185714285714
LOC165186	-0.0195
HIC2	-2.25625
SDR-O	0.3185
OR2W1	1.237
KCNA6	0.6495
TRIM74	-1.43375
REEP6	1.2395
ATP5G2	0.18975
ERG	1.240625
TMEM42	0.71625
PARN	-0.3145
SOD2	-0.5963125
DIRAS1	-0.0506666666666667
PNPT1	-1.465
JOSD3	-0.91075
hCG_40738	-0.276
PDE1C	0.05025
SEMA4D	-0.62975
AGPAT1	-0.421333333333333
NOSTRIN	2.029875
MAP3K3	-0.581833333333333
MAX	0.0603571428571429
CAPS	1.43733333333333
SERPINA12	-0.081
OSBPL8	1.016125
RICS	1.5016
NR4A2	2.07966666666667
PPCS	1.192
LONP1	-1.62125
SCYL3	1.1525
HERC2P2	-1.34866666666667
FIBCD1	-1.4195
C15orf41	-0.67325
DMC1	-1.19083333333333
C20orf27	-2.04825
RPS6KA5	2.0065
FAHD1	-0.103
SLC12A4	-0.296
BRCA1	-2.23025
GBL	-0.91575
SLK	0.567666666666667
NUDT9P1	1.4445
NOXO1	0.1375
USP52	-1.28925
BAZ1B	-0.9135
SLCO2B1	2.02925
BBS12	1.62516666666667
LRGUK	-0.290666666666667
TERF2IP	0.3295
COL1A1	2.084
KIAA0090	0.369625
GRK5	0.1505
AP1S2	-0.9792
TMEM52	-1.3485
CA11	0.766875
OR4A15	0.339833333333333
ACBD3	0.6019
SPAG11B	0.846857142857143
PRDM2	1.1609
FOXP3	0.2445
SMYD3	-1.1207
LOC389199	-0.1655
LGI2	-1.61583333333333
NAPE-PLD	0.132
ANKRD6	0.712
WDR45	0.245666666666667
SHROOM1	-0.67625
PSCD3	-0.6875
PYY	-0.105
KCNC1	0.99
ARHGEF9	0.4592
OR8J1	-0.26825
GPR55	0.142166666666667
NS3BP	-1.767
C10orf22	0.760833333333333
NAT8L	0.8515
DUSP4	1.302
FOXM1	-4.184
GRAMD2	2.7573
ZBTB48	-0.484333333333333
BUD31	-0.178
PABPC5	1.503
CCDC41	-0.308
FBXO11	0.272333333333333
C6orf148	-0.193
RFXAP	-0.56875
C6orf15	0.451666666666667
CDK8	-0.417833333333333
C6orf70	0.228125
TESSP2	0.186
ALG2	0.4775
PPP1R3D	2.30275
TPM3	-0.661055555555556
SYT13	-0.4745
EPB42	0.0671666666666667
CETN3	-0.5435
PRY	0.217
NTHL1	-0.560833333333333
POLR2B	-0.2075
RPS28	0.179333333333333
P2RX3	0.03475
LYZL4	1.74925
WBP4	0.441
PMM1	0.0025
C11orf79	0.03225
CBLL1	0.20675
IL1F10	0.877333333333333
VAX2	-0.7915
SETDB1	-0.278166666666667
LRAP	-1.04416666666667
GCLM	-0.614166666666667
CPEB3	3.009
PPM1A	1.37275
INTS1	-0.89175
CAMTA1	1.9615
SAMSN1	-3.34275
LOC158830	-3.34366666666667
GMPPA	-1.25275
AIPL1	0.714
IL24	0.0321818181818182
BDKRB1	-2.52483333333333
MLF1	1.4105
TAF12	-0.31825
ID1	-2.113625
THADA	0.0555
PIK3CB	-0.38175
OR4N5	2.57
TBC1D17	-0.585
COX8A	-0.5595
CDCA4	-1.702
C2orf44	-1.0975
ZNF534	-0.6645
IMMP1L	-0.16475
NIPSNAP3B	1.1025
FTMT	0.62175
PWP2	-0.9565
MMP15	-0.8439
DNAH11	-1.20975
MTMR14	-0.79775
DNAL4	0.41875
IPP	-1.08125
TMEM59	1.291125
C1orf157	0.8175
RGS4	0.248833333333333
DDX18	-0.0568333333333333
SNX6	-0.084
ZNHIT2	0.223666666666667
NCDN	-0.411666666666667
FLJ33534	-0.03425
RAG1	-1.068625
OR4D10	0.1765
PTPN5	-0.577666666666667
POMT1	0.206125
LRRC8A	0.2944
CYP1A1	-1.534
CAPN1	-0.308
DDHD2	-0.12225
GRIK2	-0.038
GNRHR	0.7705
PPBP	1.58425
HTR3A	-1.14775
SLITRK4	0.04875
ANKRD49	0.21975
BTF3	0.196
SARS	-0.203
C13orf18	0.217
CACNB1	-0.511285714285714
QKI	1.19936363636364
SETMAR	0.80525
MAN2B1	0.321666666666667
EML3	-1.2
ACADL	2.40966666666667
OFD1	0.278875
DEFB114	-0.623
CGA	-3.6538
PEX16	-0.0416666666666667
LRRC10	0.033
GNG12	0.6485
C1orf152	-0.509166666666667
CHRM1	0.3045
CD53	-1.0515
DBH	-1.3765
TFAP2B	4.943375
HIST1H2BJ	-1.04766666666667
FAM46D	1.0445
TMEM11	-0.04575
C3orf32	-3.08225
PCCB	-0.396
IPO13	-0.505625
C6orf105	-2.02075
COMMD5	0.2135
SUV420H1	0.3331
LTBR	0.42925
ARHGAP15	-1.59625
HDHD2	0.77625
TDRKH	-0.436666666666667
LOC401052	1.5265
PSG4	-1.34275
GNB4	-0.6847
SPATA4	2.97225
SLC9A3	-0.357
OSBP	0.3395
NBPF3	0.03
DOCK11	-0.289
SLC39A5	-2.12433333333333
PRR5	0.0336
C10orf63	0.4635
SMTNL2	-0.02325
ADRA1A	0.28525
ASAH1	1.9707
DOM3Z	-0.5959
GIPR	0.413
AHI1	-0.13375
NADSYN1	-0.190166666666667
RGS14	-1.3043
IL18BP	-0.0613
RTN4RL1	1.7805
ARMC6	-1.0515
PSMD5	0.5725
HK3	0.00830000000000001
OR4S1	1.358
RSU1	1.3114
MAD2L1	-2.98366666666667
EIF4A3	-0.3625
DLEC1	0.2705
E4F1	-0.481666666666667
CHMP2B	1.0149
CAMSAP1	-0.07975
RPS21	-0.326333333333333
ARID5A	1.35825
UBE2N	0.0079
IGSF8	0.451666666666667
MAGEB6	-1.7575
ACAD11	-0.6808
MGC4172	-1.30775
LMO4	0.899
KLKB1	-0.1335
HP	-0.947
HDAC3	-0.09725
SCHIP1	1.585
CLCA1	-0.000499999999999987
OLFML2A	0.844125
C1orf112	-2.25475
KIF19	1.0025
HAPLN4	0.1404
CXCR7	-1.326
GOT2	-0.8771
RAB38	-1.00775
DCX	4.936
PPM1H	0.977166666666667
NFYC	0.0818333333333334
KIN	0.468375
ZNF228	1.53175
PLSCR4	3.47966666666667
HIG2	-0.711
FAM79B	4.5035
C21orf86	-0.7043
KCNK10	-0.529
ZNF738	-0.70525
FSTL5	-0.814
OR6A2	0.1435
OTOA	0.752333333333333
EXOC1	0.531375
AHRR	-3.755875
PDAP1	-2.04091666666667
C19orf6	-0.89025
ZAN	0.16975
LY6G6E	-0.081
EIF4E2	-0.52125
C20orf198	-0.88125
ZNF324	0.20875
CYP3A5	-3.25483333333333
ENTPD7	0.753666666666667
MBOAT5	-0.904166666666667
GJB5	3.22925
TTC13	-1.23625
S100Z	-1.6105
KIAA0664	-0.0243333333333332
PDGFRB	1.61841666666667
IL17D	-1.326
OR56B4	-0.175
RDX	-1.19266666666667
SLC34A3	-0.316
IL28B	0.093
JUND	2.07225
CHRNB1	-0.145625
CAMK2B	2.82425
FETUB	-1.545
CXorf23	1.899375
MRTO4	-0.927125
TTC3	0.7802
NDUFB8	0.0323333333333333
EDG2	0.0465
SEMA3G	2.45175
IL23A	-1.81975
GRHL1	2.0255
LOC441054	-0.72
WDR65	0.962125
PSTK	0.196
STOML3	0.609333333333333
R3HDM2	0.0614
C5	-1.9435
SLC2A10	1.01433333333333
C3orf22	0.15625
PAQR3	-0.477384615384615
ANKRD26	-0.427583333333333
HCRTR1	-0.5985
LOC399947	-0.3925
PSD2	2.2175
TIGD2	0.7745
SCRN1	-1.24525
COQ10A	-0.57625
DDI2	0.081
METTL7B	-0.751333333333333
UCN2	-0.57125
FAM92A3	-0.637
WDR16	1.11375
ZNF511	-0.0901666666666667
ZMYM5	-0.26975
POLR3G	-2.2235
ZNF586	-0.05725
C1orf49	-0.166833333333333
TANK	1.146
RCAN1	2.49466666666667
PELI3	0.646
LIMD2	-1.57283333333333
TMEM189	-1.5345
NTN4	2.53025
LOC151300	0.704
CLEC2A	-0.7295
GPR135	-0.02175
DPYSL4	-1.121
JAK2	0.611166666666667
TSHZ1	1.541
TM9SF4	-0.8535
ZNF264	0.981
SIRPG	0.171125
BICD1	0.76675
HERC6	1.34533333333333
METTL5	-0.5485
CASP1	1.58
PRRT1	-0.651666666666667
PLA2G4C	1.604
ICA1L	-0.00264285714285718
TPTE2	0.393333333333333
OTUD7A	-0.584833333333333
AQP11	-1.36125
APOA2	-4.2724
KALRN	-0.1408
SECTM1	-0.445166666666667
IFNAR1	0.15825
TALDO1	-0.143875
RAB11FIP4	-0.0245
EIF5A	-2.251
FAM49A	2.06775
NEGR1	-0.135666666666667
YTHDC2	0.924375
EHD2	-0.064
NCF1	-0.1472
SCRT2	-1.0925
HOXA5	3.03833333333333
NUP133	0.00775
FGF12	-0.19925
SLMO2	-0.3345
SNTA1	-0.3625
CACNG2	-0.010375
GCM1	0.4575
ELF1	1.40116666666667
TLR5	2.911
TCFL5	-1.195
RBMY2FP	-2.121
LOC100125556	-0.249875
FAM129B	-0.543125
MAP3K7IP1	-0.071875
NCK2	-0.1125
OXA1L	-1.03175
FMO9P	0.8485
ZSCAN12	0.78875
PSMD12	-0.907916666666666
HSCB	0.07575
CLDN10	-2.3625
MGC13053	-0.496
HPCAL4	-0.591333333333333
ASZ1	-0.7015
MEX3D	0.137333333333333
NFAT5	0.157
CSPG4LYP1	-0.577333333333333
FBXO3	1.6015
DVL1	-0.989166666666667
CMKLR1	0.3845
TYMS	-4.61275
PEF1	0.574
ZNF750	2.429
MCM5	-1.6185
MEGF11	-0.343
KCNK7	-0.047
PTP4A3	-1.232
C1QTNF2	-1.84316666666667
OR6S1	0.1675
FAM122B	-1.839
ZNF551	0.143375
HBQ1	-2.1285
GEMIN6	-0.4655
ARSK	1.16725
RBP7	4.11366666666667
CPNE9	-0.285
DSC1	3.059
LOC730112	-0.13875
MAP2K4	0.950625
HS3ST5	-3
EPB41L3	-0.82
TEKT2	1.14675
CDKN2B	-0.6085
ZNF480	-0.931
MAP3K6	0.7774
MAP6	1.8615
HN1	-0.8482
OR2L13	1.003
SLC16A11	0.42225
FAM96A	-0.66525
APOL1	-0.9175
C5orf32	0.63625
RTP1	-0.479833333333333
RNF175	0.983
ZBTB41	1.38275
AHCTF1	-0.068
SAE2	0.0847
ITGA2	1.72633333333333
MME	2.8015
CCDC14	-0.758
MAST4	1.56514285714286
KRT33B	-0.4215
KCTD2	-0.265166666666667
WDR26	0.1725
MFI2	1.120875
NR4A3	0.290125
ARSA	0.911
UNKL	0.268
SULT6B1	-0.1285
CCNA2	-3.86866666666667
SOX15	-0.5285
PPAPDC1B	0.128083333333333
C19orf44	-0.052
MCAT	1.00808333333333
ARID1B	0.267
OR52N1	-0.1945
C12orf48	-2.51075
MAGI1	1.424
NIPA2	-0.62225
GBX2	-2.66275
RSHL3	1.21775
RAVER1	-0.826
C15orf17	-0.24775
SLC30A2	0.538
ZNF518	0.41425
PCYT1B	-0.37825
C10orf114	-1.3695
EIF3H	0.182083333333333
SLC25A39	-1.28466666666667
KIF1B	0.62025
AMOTL2	1.279
C6orf120	0.57
PSRC1	-1.8665
PLA2G10	0.77275
KIF5C	0.754571428571428
MRPL37	-0.924
C17orf62	-0.556166666666667
C9orf135	-0.82
DUSP10	2.4788
CLCNKB	-0.2115
PSMA5	-0.391625
C8orf53	0.737
AMPD3	0.565833333333333
PIAS1	0.1675
ADCYAP1R1	-0.0735
GYLTL1B	0.26425
CDH20	0.122333333333333
FBXO7	-0.03775
TMEM134	0.378833333333333
FLJ14213	0.072
ZNF3	-0.58175
LRRFIP1	0.442166666666667
CNOT2	0.15675
ABI3	1.39325
ALDH5A1	-0.373
HNT	1.3499
SERPINA4	-2.26525
TK2	0.669833333333333
STMN1	-2.64122222222222
GUCA2A	-0.127166666666667
GALNT10	-0.287785714285714
DPP6	0.01445
C9orf93	0.7385
PRELID2	0.04
STK39	0.566
SFTPA1	-0.7335
CKS2	-2.39788888888889
RHO	0.16075
C20orf135	0.6425
XKR3	-2.707
CR1	-0.125875
RPS6KA2	1.27128571428571
C20orf112	0.52625
MRPL22	-0.352
C4orf23	0.604166666666667
GADD45B	0.63275
KLHDC1	1.9785
C2orf48	-3.813
ZNF287	1.861
DAAM2	-0.255
DPPA2	-2.762
TCTN3	0.244333333333333
DNAJB11	-0.264
FPR1	1.50875
DEFB4	0.131
PTCD2	0.0525
SMOC2	4.77433333333333
CABP7	1.93675
SERPINB11	0.3765
MAGEF1	0.3575
NDE1	-0.481833333333333
ITGA10	0.986
FSHB	0.1055
ANXA2	1.0425
HORMAD2	-0.84975
HLCS	0.006
MCF2L	1.32358333333333
FH	-0.363
TBC1D24	0.861
KIAA1505	0.9125
LGALS2	-1.52125
CNBD1	0.152
SYNPO2L	0.4655
PTPN23	-0.718571428571429
C1orf183	0.2225
MAGEA8	-3.48025
DGCR8	-1.183
GSR	-0.008
PAQR7	0.22275
ZNF676	0.1775
CACNA1C	0.2908
SP7	0.5445
PDCD6	-0.08525
NRN1L	-0.698
BRI3BP	-1.07833333333333
KIAA1183	1.4605
ASB4	-1.17
CCL23	0.8397
OBSL1	-0.372125
SLC12A7	-0.0321666666666667
KIAA0240	2.215625
CD1B	-2.93416666666667
FCGR2A	-0.3715
MDC1	-1.057
HTR1A	-0.328833333333333
OCEL1	-0.127
ATP11B	0.034125
FBXO34	0.218
PCDH12	2.99633333333333
RPE	-0.21625
C17orf74	-0.4045
CSDC2	0.713666666666667
PET112L	0.62775
TMBIM1	0.1675
P2RXL1	-0.33375
TCHP	-0.93
TRMT1	-1.26633333333333
F2RL2	0.266083333333333
LRRC32	2.00816666666667
IMPG2	0.7935
BGLAP	-0.45
LOC493869	-1.54933333333333
MRAS	2.72375
SLC35F5	1.1175
CBWD1	0.522
AXL	-1.901625
ATP2C2	1.76825
TELO2	-1.14175
PNPLA3	-3.04075
PCDHB14	1.726
CD276	-0.424
KRT80	-1.022625
DUSP28	0.156
CSNK1E	-0.164833333333333
SRP14	0.9485
KCNQ4	0.616
KRT72	-0.163833333333333
CCDC117	0.31
C6orf89	0.107333333333333
TUBB2B	0.1345
RTN4IP1	-0.50525
CR1L	-3.49066666666667
CEND1	-0.649875
C12orf41	-0.071
RNF31	-0.355
UBN1	-0.734333333333333
C17orf32	0.56925
SLC5A7	0.118
GPR92	-0.2045
ESAM	2.1287
CTNNA1	0.09325
HRBL	-0.2036
CBX4	-0.65575
TMEM182	0.65475
SH3TC2	0.00866666666666666
IL10	0.4075
PXMP4	0.8025
RNF167	-0.4148
PAK7	5.08733333333333
ETV3	-0.133
ATPIF1	-0.630166666666667
LOC554207	-1.73316666666667
OR8H1	-0.05225
WDFY3	1.51825
DPM1	-0.58975
GPSM1	-0.256
WDR92	-0.0062
LRP1	-0.122666666666667
ANKH	-0.361
THUMPD3	-1.21925
POLR1B	-1.1475
OLFM4	7.07783333333333
RAD9B	0.58625
TSPY2	-3.3345
PAX6	-1.6375
SCG2	-3.9635
SLC17A6	-0.42175
FMO3	2.357125
PADI4	-0.209125
TUBB4	-1.1302
NLK	-0.74125
POU4F3	-1.0765
SDF4	-0.6175
ITGBL1	2.09883333333333
NETO1	-2.14325
TAP2	-0.227375
ABBA-1	-0.8875
GNAI1	1.4825
VPS4B	1.4065
NOPE	-0.161
GALNT6	2.2605
SESN1	1.90725
GBE1	-0.953111111111111
CLASP1	-0.5145
RASGEF1B	1.33675
ACOT11	-0.559928571428571
AFAP1	0.543
OR2H2	0.131
DPY19L2P1	-0.367
DZIP1	-1.41325
SEC22C	0.0935833333333333
GPR161	-0.0855
RNF146	0.59125
WDR74	-1.1815
GALP	-0.2175
PURA	2.0705
DNPEP	0.481
RP11-78J21.1	0.357
ERBB2	2.408375
FANCM	-0.530583333333333
NEO1	1.2085
DDX3Y	-4.6184
RPS3A	1.10475
MXRA7	-0.119142857142857
LGALS3	-0.1505
GLT8D1	-0.02025
CFL2	-0.519833333333333
UPB1	0.68475
NAP1L5	0.72525
CLDN14	-2.85925
DHX38	-0.83275
BTBD1	0.2265
TARS2	-0.533
ABCF1	-0.9234
FCF1	-0.0281666666666667
LRRC49	0.28225
GUCY1B2	-2.824
C1orf177	0.0691666666666667
SMARCA4	-1.11007142857143
LRP8	-3.9095
TAGLN3	-1.38166666666667
MRPL14	-0.9505
TTRAP	0.52075
ZDHHC20	0.894
NFE2L3	-2.137
KIAA1377	1.4325
PALMD	2.8956
TMEM43	0.21825
TTL	-1.4395
STAT5B	-0.604
SSB	-0.733
OR10H5	-0.4105
SLC22A13	-1.23
AKAP3	-0.04825
TIMM23	-0.1955
OAS2	0.52075
KIAA0423	1.41725
TRIM11	-0.013
GLIS3	-0.1605
TMEM50B	1.33683333333333
ARHGEF4	-0.143625
DEGS1	-0.638363636363636
TBL1XR1	1.5484
G6PD	-2.49975
SP140	0.00100000000000001
MUC17	0.150928571428571
NUDC	-0.4788
DNAJC5B	1.0465
SCARA3	-1.02433333333333
CPA3	3.639
BCAT2	-0.372375
MFN1	-0.088
NRG3	-0.0625
SNX11	0.4035
PLEKHH1	-0.564
GPR177	1.94866666666667
HCFC2	0.292
TCAP	0.74575
MOCOS	-1.29
C14orf93	0.21725
PRDM10	0.191666666666667
SLC16A4	2.73925
SRGAP1	0.6045
VIP	1.046
DUSP27	-0.0618333333333333
LILRA1	0.0923
MC2R	-0.0655
MGC24103	-1.70525
MBTD1	-1.5335
FUT11	-0.779
USP33	0.7452
C15orf39	-0.1945
MAP3K12	-0.08525
PAAF1	-0.6015
BARHL1	-0.0725
FLJ16165	-0.467
PIWIL2	-1.90025
SYNE1	0.809666666666667
CMTM4	1.060125
TSPYL1	1.6202
GUF1	-1.167
TMEM157	1.4715
WDR44	0.62625
HIST1H3C	0.50725
DKFZp666G057	1.63075
RNPEP	-0.43925
GAS2L2	0.419166666666667
ADH4	-4.6955
GRPR	2.10933333333333
FBXL17	-1.46225
ZBTB10	0.7545
Gcom1	1.51283333333333
HTRA1	0.5335
ZNF585A	0.400166666666667
SLC26A2	1.2525
OTOP3	0.215833333333333
WISP1	1.60677777777778
ATP2B4	-0.684083333333333
FLJ10769	1.07875
CRAMP1L	-0.16175
CHST12	-0.69875
RAB22A	0.052
TARDBP	-0.103357142857143
STAU1	-0.679
CRB3	1.83183333333333
MIG7	-0.34725
CHMP1A	-0.766
ZNF160	0.354625
B3GALT6	-0.432375
BARX1	-2.53566666666667
C6orf167	-1.72525
NXNL1	0.266
DHX29	0.45125
HADHB	-0.14575
PLXNB2	0.608875
ILDR1	-0.7245
SLC15A3	0.9055
GAS2	0.404
C20orf69	-0.18
NUMB	-0.11225
TNIP1	-0.452625
MESP1	0.772333333333333
PSKH1	-0.0635
NSFL1C	0.007375
RHOG	-0.87625
HEY1	-0.385166666666667
KNG1	-1.70025
ITGAX	0.757
LIN9	-0.652833333333333
CANT1	-0.1975
XRN1	0.541357142857143
CCDC96	1.4867
HEATR6	-1.69666666666667
GNG7	2.16725
RUNX2	-0.074375
SOX1	-0.612333333333333
