Hybridization REF	TCGA-AO-A125-01A-11R-A10J-07
KDR	3.0226
ST3GAL2	-2.24975
RLN2	1.6825
HPD	-3.42475
MOXD1	-4.766
PDGFRL	2.117
SMYD4	-0.0151428571428571
FAM103A1	-0.500833333333333
MFAP4	-3.87016666666667
LOC285141	3.4065
TMEM45B	-1.21475
SMCR7L	-1.4515
GZMH	0.522
CBLN1	-3.32616666666667
CNNM1	-1.124
PHF17	-0.462
NUP98	-0.237083333333333
RMI1	-0.4495
PTPRS	-0.047625
ANKRD57	0.0605
CLDN15	-0.346666666666667
OR51A2	0.607
GUCA2B	0.314
DOCK9	1.1445
ITGB1BP1	-2.223
DLG2	-0.141375
BRAP	0.165
SESN3	-1.1765
ZC3H7B	0.65475
FAM101A	-2.927
FKSG24	-0.44725
ZYG11B	0.030625
RFC2	-1.24425
SH2D3A	1.66233333333333
DVL3	-0.178583333333333
ADFP	-2.88666666666667
KRIT1	0.12375
SERTAD3	2.36433333333333
LEFTY2	-3.52275
KRT27	-0.402
SCFD2	-0.27875
MN1	-2.00025
RORA	0.89
PTPRD	-1.5405
PIAS2	-0.458333333333333
CYP4X1	7.10766666666667
FBXL15	0.24275
MYH15	-0.0905
CRX	0.0106666666666667
TBC1D13	-0.0155
SLC22A17	2.1785
PLK2	0.598833333333333
ARHGAP9	-0.7795
EIF1B	-1.63875
C20orf185	-0.1585
DEFA7P	0.4675
PRIM1	-2.6785
CRYAA	-2.0995
BACE1	-1.636
AGTRL1	-0.0145
ACAD9	-0.31675
GRASP	-0.71025
RBP4	-3.58916666666667
TFB2M	0.0175
METTL9	-1.075
ATP5O	-1.0075
SP100	0.652
CPSF1	-0.642166666666667
S100A4	-2.735
LIME1	-0.87225
GPR137C	0.63325
OR2A2	0.077
C2orf29	-0.50075
NUP188	-0.897
SDPR	-1.61675
RAI1	0.609125
RPS20	0.0816
LAMB1	-2.12875
ADM2	0.4895
ZNF229	-2.52575
DKFZp434K1815	-0.426875
EPN3	2.69366666666667
CLIC3	-0.21525
MEIG1	-0.463
HMGB4	0.26525
STARD10	2.12175
KLF8	3.01875
EPB41L2	-2.1985
JMJD6	-0.539375
CTSL1	-1.903
GPR27	-0.1695
ELAVL4	0.158625
MMP21	0.585
PPM1B	-0.15925
SUV39H1	-1.68025
AAMP	0.30525
TUSC4	1.23366666666667
MBD6	1.3995
KLK13	-1.44775
FMNL3	-0.246166666666667
TRIM13	1.00316666666667
C15orf5	-1.679
IQCF1	0.215125
CACNG8	0.2975
SLC35D3	0.1955
ZDHHC9	1.4475
ODF3L1	-0.0545
C9orf86	0.1562
TSEN2	-0.342
C17orf64	-0.39075
SEPX1	0.6242
TSPO	0.7745
SYMPK	0.419
ADORA1	0.63525
TSPAN10	1.801
SEMA6C	0.747666666666667
RTTN	-0.2872
IL2	-0.1895
ARRDC3	-0.0511666666666667
TBPL1	-2.20383333333333
STX12	-0.3255
MRPL39	-1.47425
OR8H3	-0.3295
IFIT5	1.13966666666667
CASC5	-1.86825
FAM46A	-2.063
HPCAL1	-0.357875
CYLC1	0.2615
VGLL2	0.054125
C20orf191	0.738
CDH1	1.89166666666667
ITPA	-0.42575
CCDC101	0.50575
D15Wsu75e	0.47875
EDA	-1.475
CREG1	-0.4155
OR7G2	0.747
SAP18	0.778333333333333
IFIT1	1.38225
CALML3	-1.69516666666667
FLJ37440	1.2305
FNDC5	0.20025
SERPINB6	-0.717857142857143
JUNB	1.7961
SYS1	1.2715
SCN2A	-0.499
ZKSCAN5	-0.5066
WNT7A	-0.331333333333333
TSHZ3	-0.35525
RNF148	1.578
H6PD	0.163125
CAD	-1.36583333333333
ZNF449	-0.09025
DOCK10	0.3195
FAIM2	0.0901666666666667
HEXDC	1.46025
PRB1	0.00825000000000004
C14orf148	0.092
ETHE1	0.40725
IRF5	-0.8358
GNMT	1.83633333333333
MGC16291	-1.924375
RPAIN	-0.405785714285714
CAGE1	-0.576
CNTNAP3	-4.603625
ACTR1B	-0.0505
EEF1E1	-2.43875
MSX1	0.43125
ESF1	-0.3318
HSPC171	-0.601
MRPL2	-0.553833333333333
RDH12	-0.558833333333333
CELP	0.3205
METRNL	-0.72825
C10orf116	5.15633333333333
C19orf48	-1.48225
ZNF346	-0.640625
NCR1	-1.709
C10orf64	-0.2905
CD52	-3.2135
VPS18	0.75425
AP4S1	-0.904333333333333
NPBWR1	2.08
TPK1	1.185
UBA52	-0.553
RIPK1	0.835666666666667
CPNE3	-0.5067
HSPC159	0.336875
C8orf38	-0.66825
LRRC4B	-0.41
PARP10	1.5359
ANKRD50	1.546375
CXCL9	2.093
FGF18	-1.23981818181818
EIF2A	1.055375
SLC20A2	1.0715
KIAA1549	0.487833333333333
SPINT1	2.0038
ZNF584	-0.088
CRBN	-0.416333333333333
ABCF3	0.166
NCBP1	-0.457833333333333
PLA2G4F	0.933
PCDH10	-0.946375
TTC21A	1.5375
C20orf144	1.0855
FGFR1OP2	-0.942166666666667
SLC9A1	0.7025
CHRND	0.46
FOXF1	-3.06225
KIAA1467	0.31025
TPO	-1.3085
LTF	5.74307142857143
DNAJB9	-0.783
MRPS27	-1.073
bA16L21.2.1	-0.3605
WBP2	0.336
MRGPRX3	-2.1995
PRPF18	-0.2795
C10orf58	1.33475
SMOC1	-3.1308
ADAT3	1.10316666666667
TMEM138	-0.86975
TMEM131	-0.90125
TIMM8B	-0.075
MYH7	-0.681666666666667
ST6GAL2	-1.816875
KIF1C	-0.05925
SUHW2	-1.97
PAPSS1	1.17625
CABP2	0.2155
HOXA4	-3.09325
ELF2	0.72375
SEMA3D	-1.0417
MC5R	0.112
OGFR	1.105
FLJ30092	0.056
TGFA	-2.8085
MMP17	1.812
KIF15	-3.06925
CHIA	1.9025
CATSPER3	1.6645
CEACAM7	0.167083333333333
PADI2	0.54075
HOXA9	-1.16016666666667
LNX2	0.588833333333333
TMEM144	1.966
HIF1AN	0.2705
METTL7A	-0.6626
C6orf165	3.79416666666667
KIAA1468	0.992625
DSG3	-1.497
ZNF180	-0.0266666666666667
EIF4E3	2.122875
SLC46A1	0.800875
DKK1	-5.64916666666667
ZNF205	1.86266666666667
LOC162073	1.30927777777778
COX7A1	4.9355
MAGEA1	-5.08166666666667
NEDD8	-0.595083333333333
KLHDC5	0.131
C3orf19	0.697333333333333
MRPS2	-1.1775
POLR3H	-0.0868571428571428
ABHD11	1.4717
TMEM17	0.27925
PAIP2B	-2.1203
MAT1A	-1.74925
LGI3	0.0455
THUMPD2	-0.03025
TKTL2	0.61025
XAGE3	-1.53066666666667
CALM3	0.0595833333333333
C6orf136	-0.0276666666666667
KCNC4	-0.000666666666666678
RGS9	2.67583333333333
ACIN1	0.726333333333333
SPATS1	-0.33775
XKR8	0.4675
FAM84A	1.06558333333333
MS4A7	6.54627272727273
AGXT2L2	1.102
OR1F1	0.2775
SMAP1L	-0.337416666666667
IPO11	-0.430875
ZC3H11A	1.0621875
C1orf151	0.968125
RNASEH2A	-1.6635
CCR10	-1.5055
TXNDC11	0.894833333333333
TMEM112	1.464625
MAP1B	-2.15221428571429
NVL	0.96575
PKM2	-0.7737
ARC	1.64425
NUP54	-0.684
PPFIBP2	2.37933333333333
STAT2	0.086375
PTAFR	0.216
ROBO2	0.098625
RNF40	0.614333333333333
CCDC135	-0.853833333333333
IFT81	0.236888888888889
MORF4	-2.34625
TM7SF3	-1.235125
OR10H3	0.326
ABP1	0.10475
CHRD	2.072625
PLEKHA8	-1.6705
NCALD	0.334583333333333
OR5AK2	0.10525
ACCN1	0.262166666666667
SLITRK1	-0.28025
ARMET	-0.63275
C9orf52	0.01475
REEP4	-0.8485
MTSS1	-0.037125
ADH1B	-0.207333333333333
DLD	-1.4185
CDK5	0.0385
PPFIA1	-0.7254375
WFDC3	0.12
DNAJB12	1.18121428571429
RANGRF	0.0795
MLANA	-4.90925
AMY2B	0.20975
KIAA0319	-1.755625
RPS7	-1.33
JAK3	-0.5906
ARFGEF1	0.58775
CXCL5	0.611454545454545
TRAPPC4	-0.14875
CETN2	0.857
HSPC111	-1.30225
RHOBTB3	-2.4945
PHLPP	0.482
RGS10	1.271
TMEM58	1.35575
CHERP	-0.18025
HSP90AB3P	-1.31233333333333
FSTL3	0.182666666666667
PEX11A	1.3185
OR5V1	0.5785
FCN3	2.4205
PTPN3	0.672625
NPTX1	-5.460625
C21orf84	-0.9375
C11orf51	0.117875
ZBED2	-1.5645
FLJ90757	1.30875
NPY2R	-0.2625
PLD3	0.24775
SYT17	3.31666666666667
SGSM2	0.566
OR1A2	-0.00700000000000001
FOXP1	1.772625
SLC5A1	3.26225
POFUT1	-0.475
EPHB6	-3.17916666666667
MYO1G	-2.400125
STAC	-2.8164
KLHL17	-0.1345
RGMA	-0.9353
TJP2	-0.3824
FAM114A1	0.673833333333333
SERINC1	0.988
SLC9A8	0.200375
PEX19	0.228875
EDN2	2.24225
PSMD7	-2.53122222222222
C3orf41	-3.50575
UQCR	-0.231875
PPP1R3C	0.588
LRP4	-2.57816666666667
TM2D1	-0.75375
TTC17	0.9145
C4BPB	-3.876625
CCL25	-0.11525
ZNF253	-0.0218333333333333
CHRNA9	-4.60625
SOX11	-1.471375
HIVEP3	1.024
CGN	2.3605
C3orf35	4.223
PKD2L1	1.125
SYVN1	0.87925
PDE8B	-3.36025
LOC439951	2.063
LTC4S	2.69616666666667
MIF4GD	-0.376666666666667
SMARCA2	1.9781875
TUBGCP6	0.820666666666667
CABLES1	1.016
C16orf77	-0.0385
ZNF791	0.539
FUT5	-0.8535
ADH6	-2.42566666666667
P4HB	0.10425
CLDND2	-1.7755
ALKBH8	0.7905
PLAC4	-1.00125
F11R	1.855
MGC35295	-0.00350000000000001
PDZD4	-0.457333333333333
LOC389073	-0.377
FAM80B	-0.849833333333333
PSMB1	-0.57325
TXN	-0.870666666666667
VIPR1	1.7521
WBSCR18	1.29
EXOSC6	-0.804666666666667
ACTA2	3.656
SP5	0.461083333333333
ANKRD1	-2.9705
DDR1	2.0579
ATP6V1D	-0.394
PTGS1	-3.10341666666667
RNF157	-0.36725
DCC	0.487
SPAG7	-0.5795
FBXO18	-0.22575
UBE3C	-0.4212
HOXC6	0.92475
LRP2BP	0.172333333333333
MYST2	-0.72625
PDSS2	-0.67325
ATE1	-0.0955
ARAF	-1.169
KLF10	-1.67175
PLA2G2E	0.315
ASCL1	-1.11166666666667
TSNAXIP1	2.72
FAM131B	0.4915
IFNA10	-0.0575
NUP43	-0.525125
FAM44B	-1.221625
L1TD1	-5.732
NMD3	-2.21933333333333
C18orf54	-2.9756
PHOSPHO1	0.249
RAG2	-1.86
EMILIN3	-0.191
METTL3	-0.65325
VPS13C	-0.5875
REXO2	-0.9415
ANXA4	-0.19175
CA1	-1.32825
DCP1B	0.78775
TULP3	-0.604166666666667
ATP2A2	-0.677714285714286
ATIC	-0.0125
ADAM15	0.241083333333333
NPL	-0.0255
LGR4	0.50475
UEVLD	0.460833333333333
GAB1	0.81025
SNAI2	-2.1545
ZGPAT	0.1119
SNF1LK	-0.0589999999999999
DLEU1	-1.00625
UBE2Q1	0.631375
ZMYM6	0.171875
JPH3	-2.62133333333333
FAM38A	-0.717916666666667
PXK	0.804666666666667
DENND2D	3.0805
BAX	-0.85475
CP	0.635181818181818
RPL37	-0.3507
G6PC3	0.352125
NCOA4	-1.58866666666667
LRRC14	0.07375
GORASP1	0.22025
FCHO2	1.58075
CYP24A1	-3.3033
FXYD3	3.054
SMARCAL1	0.75
ABCB8	0.689833333333333
CCDC44	-0.553
PRDM7	-3.663
USH1C	-1.12425
DNAH5	1.70566666666667
SRF	-0.5205
MAL2	2.63316666666667
PGPEP1	1.0945
SIN3B	-0.5565
SEMA3C	1.02733333333333
GRAMD3	0.8275
FBXO10	-0.0325
OR5D13	0.5525
FLJ31818	-0.531375
CACNA1I	1.77175
S100A13	2.05
TP63	-0.0363571428571429
ANXA11	1.4712
WDR66	1.1865
CSF2RB	-0.086
IFI44	0.09975
DACT1	-1.21283333333333
ANKRD23	-0.806625
ATP5G1	-0.749666666666667
C21orf70	-0.557666666666667
PPWD1	-1.1395
DNAJC13	-0.026
PAH	-5.67733333333333
PTCH2	0.33225
TRMU	-0.79425
CCDC9	1.1015
USP3	-0.4264
DCLRE1C	0.1498
FAM55C	0.396
FRMD4B	1.5825
CYP2R1	0.893
RFPL1	-0.7068
XPO5	-1.23525
ARL6IP2	-0.5625
OSBPL5	2.6385
MMP9	2.94781818181818
KIAA0802	-0.210875
DHRS2	-3.55133333333333
SGEF	1.74475
TXNDC10	-0.6615
EXOC6	0.38475
RPS27	0.393166666666667
PNCK	-0.6135
FSTL1	-2.44975
AACS	-0.002
SLMAP	0.442
SAMD4A	-0.2091
ABRA	-0.00924999999999999
SMARCD3	2.662
PKNOX2	-2.9835
A4GNT	0.07
C9orf39	-1.47483333333333
RALYL	-0.18525
MGC33556	-1.314
C10orf25	-1.1785
BBOX1	-0.17325
NHEDC1	0.317
XDH	-0.18925
GCSH	-2.468
EDN1	-0.483833333333333
MTERF	-0.77
CLK4	1.441
ZNF799	1.20516666666667
KCNG1	-1.794375
CXCR4	-0.824666666666667
PTPRR	-3.47975
IRAK1	-1.165875
LOC401397	-0.1255
TMSB10	0.301571428571429
CXCL3	-3.5031
TMC4	3.29925
OR7A10	0.573
STYK1	-2.55675
CHRNA10	0.0845
CCNI	1.36475
EP300	1.21835714285714
LOC165186	-0.792833333333333
HIC2	-1.67475
SDR-O	0.1115
OR2W1	-0.168
KCNA6	0.1765
TRIM74	-0.58525
REEP6	3.612
ATP5G2	0.51875
ERG	0.13075
TMEM42	0.9905
PARN	0.9705
SOD2	-0.307375
DIRAS1	-0.1595
PNPT1	-1.28875
JOSD3	-1.428
hCG_40738	-0.6155
PDE1C	-2.22675
SEMA4D	-0.50375
AGPAT1	0.281833333333333
NOSTRIN	2.333625
MAP3K3	-0.894
MAX	0.894
CAPS	2.20683333333333
SERPINA12	0.0135
OSBPL8	-3.2145
RICS	2.3105
NR4A2	1.6515
PPCS	0.784333333333333
LONP1	-1.26725
SCYL3	2.35975
HERC2P2	-1.233
FIBCD1	-0.317
C15orf41	-1.103
DMC1	-1.11466666666667
C20orf27	-2.11225
RPS6KA5	0.5508
FAHD1	0.135
SLC12A4	-0.718
BRCA1	-1.17208333333333
GBL	-0.425
SLK	0.454833333333333
NUDT9P1	0.1095
NOXO1	0.8255
USP52	-0.409
BAZ1B	0.60775
SLCO2B1	0.5825
BBS12	0.588666666666667
LRGUK	1.82066666666667
TERF2IP	-0.55825
COL1A1	1.382
KIAA0090	-0.731
GRK5	-1.18266666666667
AP1S2	-2.955
TMEM52	-0.755833333333333
CA11	0.85
OR4A15	0.506333333333333
ACBD3	1.3697
SPAG11B	0.096
PRDM2	0.6658
FOXP3	0.02775
SMYD3	-0.3339
LOC389199	1.9815
LGI2	-1.60233333333333
NAPE-PLD	0.264
ANKRD6	-0.9625
WDR45	0.156666666666667
SHROOM1	2.064
PSCD3	-1.4635
PYY	0.431
KCNC1	-1.4255
ARHGEF9	0.9251
OR8J1	0.24125
GPR55	0.00433333333333333
NS3BP	-0.7515
C10orf22	-0.533
NAT8L	-2.778
DUSP4	1.12966666666667
FOXM1	-2.394
GRAMD2	0.7068
ZBTB48	0.7265
BUD31	-0.15
PABPC5	0.0165
CCDC41	-0.209
FBXO11	-0.378916666666667
C6orf148	-0.623
RFXAP	-1.74625
C6orf15	0.264833333333333
CDK8	-1.50816666666667
C6orf70	1.27575
TESSP2	0.1645
ALG2	0.129
PPP1R3D	1.553
TPM3	-0.304388888888889
SYT13	5.471
EPB42	-0.596833333333333
CETN3	-1.5255
PRY	0.219
NTHL1	0.3835
POLR2B	-1.163
RPS28	0.547166666666667
P2RX3	0.6025
LYZL4	0.22
WBP4	-0.2617
PMM1	-0.5245
C11orf79	-0.2135
CBLL1	-0.157
IL1F10	0.153333333333333
VAX2	-1.126
SETDB1	0.868333333333333
LRAP	-1.16533333333333
GCLM	-1.4655
CPEB3	3.4015
PPM1A	0.2945625
INTS1	-0.1555
CAMTA1	1.06091666666667
SAMSN1	-3.926
LOC158830	-4.007
GMPPA	0.171625
AIPL1	0.04075
IL24	0.356583333333333
BDKRB1	-3.11966666666667
MLF1	0.5761
TAF12	0.10125
ID1	-2.780875
THADA	-0.0725
PIK3CB	-0.5525
OR4N5	-0.169
TBC1D17	0.0455
COX8A	-0.1415
CDCA4	-1.427
C2orf44	-0.8425
ZNF534	-0.57275
IMMP1L	-0.3825
NIPSNAP3B	-0.579625
FTMT	0.30825
PWP2	-0.715
MMP15	-1.0031
DNAH11	-1.473
MTMR14	-0.628625
DNAL4	0.4105
IPP	1.35975
TMEM59	0.88475
C1orf157	0.737
RGS4	-1.98933333333333
DDX18	-0.8525
SNX6	-1.19775
ZNHIT2	1.65833333333333
NCDN	0.614166666666667
FLJ33534	-0.11325
RAG1	-2.112125
OR4D10	0.461
PTPN5	-0.909666666666667
POMT1	0.43525
LRRC8A	0.6644
CYP1A1	-1.69525
CAPN1	-0.4265
DDHD2	-0.74525
GRIK2	0.22625
GNRHR	0.32925
PPBP	0.529
HTR3A	-0.948875
SLITRK4	-0.773
ANKRD49	-0.0535
BTF3	-0.6048
SARS	-0.7435
C13orf18	-1.52016666666667
CACNB1	-0.0537142857142857
QKI	-0.598181818181818
SETMAR	0.4825
MAN2B1	0.293166666666667
EML3	-0.7455
ACADL	-0.75
OFD1	1.24825
DEFB114	0.9755
CGA	-3.8068
PEX16	0.275833333333333
LRRC10	0.21
GNG12	-0.1195
C1orf152	0.0708333333333333
CHRM1	0.593
CD53	-2.09575
DBH	-0.6005
TFAP2B	-3.096875
HIST1H2BJ	-0.702333333333333
FAM46D	-0.233
TMEM11	0.50225
C3orf32	-2.11475
PCCB	-1.34375
IPO13	0.09575
C6orf105	-6.68625
COMMD5	0.843
SUV420H1	-0.1105
LTBR	0.86175
ARHGAP15	-2.8275
HDHD2	0.12
TDRKH	0.416666666666667
LOC401052	2.72
PSG4	-1.4525
GNB4	-2.9085
SPATA4	2.89775
SLC9A3	-0.1245
OSBP	0.969666666666667
NBPF3	1.54333333333333
DOCK11	-1.8645
SLC39A5	-2.01066666666667
PRR5	1.4897
C10orf63	0.628875
SMTNL2	-1.80525
ADRA1A	-0.216
ASAH1	1.2205
DOM3Z	0.4443
GIPR	1.475
AHI1	0.910916666666667
NADSYN1	0.1745
RGS14	0.5139
IL18BP	0.3949
RTN4RL1	2.299
ARMC6	-0.96625
PSMD5	-0.892666666666667
HK3	0.8907
OR4S1	-0.02525
RSU1	-0.6064
MAD2L1	-4.90911111111111
EIF4A3	-1.092
DLEC1	0.0855
E4F1	1.01083333333333
CHMP2B	0.192
CAMSAP1	-0.17625
RPS21	-1.06266666666667
ARID5A	1.1915
UBE2N	-1.073
IGSF8	1.355
MAGEB6	-1.704
ACAD11	-0.2437
MGC4172	-1.1895
LMO4	-2.0005
KLKB1	0.444
HP	1.03
HDAC3	-0.9375
SCHIP1	-0.51375
CLCA1	0.0185
OLFML2A	0.4335
C1orf112	-1.2975
KIF19	0.0263333333333333
HAPLN4	-0.2747
CXCR7	-0.133666666666667
GOT2	-0.3962
RAB38	-0.35975
DCX	-0.6325
PPM1H	-2.90966666666667
NFYC	0.8085
KIN	0.2625
ZNF228	0.8905
PLSCR4	1.71333333333333
HIG2	0.5415
FAM79B	8.3685
C21orf86	-0.0292
KCNK10	-0.06125
ZNF738	-0.736125
FSTL5	-0.840666666666667
OR6A2	0.358
OTOA	1.50083333333333
EXOC1	0.476375
AHRR	-3.35525
PDAP1	-0.964333333333333
C19orf6	0.11425
ZAN	0.5065
LY6G6E	0.4445
EIF4E2	-0.4865
C20orf198	-0.008
ZNF324	0.886
CYP3A5	1.054
ENTPD7	1.5835
MBOAT5	-0.9645
GJB5	-1.54825
TTC13	0.43675
S100Z	-1.50616666666667
KIAA0664	-0.701333333333333
PDGFRB	0.651833333333333
IL17D	-3.4585
OR56B4	0.194
RDX	-2.5645
SLC34A3	1.494
IL28B	0.2985
JUND	2.2695
CHRNB1	0.0755
CAMK2B	1.447
FETUB	-1.63525
CXorf23	2.240125
MRTO4	-1.072875
TTC3	1.6876
NDUFB8	0.206666666666667
EDG2	-1.65125
SEMA3G	1.4475
IL23A	-1.82025
GRHL1	1.2289
LOC441054	-0.161
WDR65	1.297375
PSTK	-0.49475
STOML3	0.0301666666666667
R3HDM2	-0.0471
C5	-0.414
SLC2A10	1.22566666666667
C3orf22	0.762
PAQR3	-2.80946153846154
ANKRD26	0.839083333333333
HCRTR1	0.0555
LOC399947	-0.740666666666667
PSD2	-1.25225
TIGD2	-0.890833333333333
SCRN1	-4.22775
COQ10A	-0.792
DDI2	0.174
METTL7B	0.109
UCN2	1.35425
FAM92A3	-1.313
WDR16	0.51625
ZNF511	0.4035
ZMYM5	-0.4355
POLR3G	-3.485
ZNF586	-0.00575
C1orf49	0.391666666666667
TANK	0.235
RCAN1	-1.27283333333333
PELI3	1.775
LIMD2	-1.26866666666667
TMEM189	-0.756
NTN4	1.879
LOC151300	-0.414
CLEC2A	-1.76
GPR135	0.354125
DPYSL4	-2.4689
JAK2	0.884166666666667
TSHZ1	1.27083333333333
TM9SF4	-0.581
ZNF264	1.26033333333333
SIRPG	-0.49725
BICD1	-0.3625
HERC6	-1.39366666666667
METTL5	-1.3375
CASP1	0.626
PRRT1	0.502833333333333
PLA2G4C	2.89483333333333
ICA1L	-1.80757142857143
TPTE2	0.0582
OTUD7A	1.83066666666667
AQP11	-1.0485
APOA2	-4.1991
KALRN	-0.5117
SECTM1	0.8135
IFNAR1	-0.177
TALDO1	0.001625
RAB11FIP4	0.631166666666667
EIF5A	-1.6625
FAM49A	-0.149
NEGR1	-0.567833333333333
YTHDC2	0.548875
EHD2	0.064125
NCF1	1.1273
SCRT2	2.419
HOXA5	-2.54966666666667
NUP133	0.19125
FGF12	-1.2878125
SLMO2	-1.483875
SNTA1	-0.212
CACNG2	0.283125
GCM1	0.5655
ELF1	1.0565
TLR5	3.97025
TCFL5	-1.3775
RBMY2FP	-1.188
LOC100125556	0.45375
FAM129B	0.9605
MAP3K7IP1	0.41725
NCK2	-0.26
OXA1L	-1.146
FMO9P	0.483
ZSCAN12	-0.00475
PSMD12	-0.866666666666667
HSCB	-0.347
CLDN10	-3.54225
MGC13053	-0.585
HPCAL4	-0.784166666666667
ASZ1	-0.3725
MEX3D	0.824166666666667
NFAT5	-0.5392
CSPG4LYP1	-0.6075
FBXO3	-0.0766
DVL1	0.65
CMKLR1	0.0716666666666667
TYMS	-4.19825
PEF1	0.12625
ZNF750	1.49883333333333
MCM5	-0.9993
MEGF11	-0.88775
KCNK7	0.061
PTP4A3	0.4475
C1QTNF2	-0.852333333333333
OR6S1	0.4475
FAM122B	-0.829
ZNF551	-0.534125
HBQ1	-1.9525
GEMIN6	-0.0445
ARSK	-1.3025
RBP7	2.95666666666667
CPNE9	1.00175
DSC1	-0.075
LOC730112	-0.19425
MAP2K4	1.887875
HS3ST5	-1.8015
EPB41L3	-2.798
TEKT2	2.572
CDKN2B	-1.1185
ZNF480	-0.33475
MAP3K6	1.4677
MAP6	-0.0908333333333333
HN1	-0.1168
OR2L13	0.1875
SLC16A11	1.1945
FAM96A	-1.5285
APOL1	0.161
C5orf32	0.17625
RTP1	-0.174166666666667
RNF175	-1.541625
ZBTB41	2.191625
AHCTF1	0.4843
SAE2	-0.9666
ITGA2	-2.07725
MME	-4.2715
CCDC14	-0.518
MAST4	2.07242857142857
KRT33B	-0.6235
KCTD2	-0.146666666666667
WDR26	0.694
MFI2	-0.79525
NR4A3	-0.642375
ARSA	2.40525
UNKL	0.416833333333333
SULT6B1	-0.0975
CCNA2	-3.47116666666667
SOX15	-0.2735
PPAPDC1B	1.78208333333333
C19orf44	1.3205
MCAT	0.530833333333333
ARID1B	0.624625
OR52N1	0.5155
C12orf48	-2.82625
MAGI1	1.231375
NIPA2	-1.4825
GBX2	-1.59875
RSHL3	0.274875
RAVER1	1.09633333333333
C15orf17	-0.389
SLC30A2	0.60075
ZNF518	-0.2915
PCYT1B	-1.73525
C10orf114	-2.036
EIF3H	0.0539166666666667
SLC25A39	-0.5055
KIF1B	-0.21525
AMOTL2	0.7965
C6orf120	0.289125
PSRC1	-1.63175
PLA2G10	2.387
KIF5C	1.4585
MRPL37	-1.476
C17orf62	0.199166666666667
C9orf135	-1.38983333333333
DUSP10	0.8379
CLCNKB	0.1405
PSMA5	-0.3305
C8orf53	0.599
AMPD3	0.776
PIAS1	0.17825
ADCYAP1R1	0.4395
GYLTL1B	0.7245
CDH20	0.178
FBXO7	-0.5965
TMEM134	0.680333333333333
FLJ14213	-0.290166666666667
ZNF3	0.156
LRRFIP1	0.387208333333333
CNOT2	0.709416666666667
ABI3	1.38025
ALDH5A1	-2.2515
HNT	2.8514
SERPINA4	-1.1135
TK2	-0.148666666666667
STMN1	-2.40533333333333
GUCA2A	0.215
GALNT10	1.59278571428571
DPP6	-0.68005
C9orf93	1.245
PRELID2	0.10575
STK39	0.929
SFTPA1	-0.73
CKS2	-1.59344444444444
RHO	0.341375
C20orf135	0.0565
XKR3	-2.6805
CR1	-0.303
RPS6KA2	-0.494571428571429
C20orf112	0.74775
MRPL22	-0.355
C4orf23	0.942
GADD45B	0.9545
KLHDC1	2.37766666666667
C2orf48	-2.488
ZNF287	1.3445
DAAM2	-1.6495
DPPA2	-3.1535
TCTN3	-0.1105
DNAJB11	-0.465125
FPR1	1.74225
DEFB4	0.753
PTCD2	-1.3024
SMOC2	5.53866666666667
CABP7	0.47625
SERPINB11	0.10975
MAGEF1	-0.19525
NDE1	0.890333333333333
ITGA10	-0.0305
FSHB	0.1915
ANXA2	0.56975
HORMAD2	0.197
HLCS	0.832
MCF2L	1.60066666666667
FH	-0.54925
TBC1D24	1.79625
KIAA1505	2.77375
LGALS2	-3.417
CNBD1	-0.6235
SYNPO2L	1.8795
PTPN23	0.105214285714286
C1orf183	-0.7515
MAGEA8	-3.235
DGCR8	-0.65225
GSR	-1.0365
PAQR7	0.378
ZNF676	0.0165
CACNA1C	-0.1504
SP7	0.289
PDCD6	-0.741
NRN1L	-0.692
BRI3BP	0.443666666666667
KIAA1183	0.40675
ASB4	0.21975
CCL23	-0.3489
OBSL1	-0.80375
SLC12A7	-0.155833333333333
KIAA0240	1.717375
CD1B	-3.458
FCGR2A	0.64525
MDC1	-1.3765
HTR1A	0.535
OCEL1	0.593
ATP11B	-2.84233333333333
FBXO34	-0.0631666666666667
PCDH12	3.36666666666667
RPE	-1.428
C17orf74	0.157
CSDC2	-0.312833333333333
PET112L	0.187
TMBIM1	-0.88825
P2RXL1	-0.43975
TCHP	-1.09075
TRMT1	-0.711666666666667
F2RL2	-2.4935
LRRC32	2.15033333333333
IMPG2	0.2695
BGLAP	0.6905
LOC493869	-0.839916666666667
MRAS	-1.501875
SLC35F5	-0.0115
CBWD1	-1.4745
AXL	-3.2245
ATP2C2	0.25925
TELO2	0.8835
PNPLA3	-0.26475
PCDHB14	-1.6795
CD276	-0.04775
KRT80	-2.007875
DUSP28	-0.0195
CSNK1E	0.467583333333333
SRP14	0.165
KCNQ4	-0.4505
KRT72	-0.177
CCDC117	0.081625
C6orf89	0.210944444444444
TUBB2B	-1.38466666666667
RTN4IP1	-1.12775
CR1L	-4.089
CEND1	0.838125
C12orf41	-1.4915
RNF31	0.304
UBN1	0.877333333333333
C17orf32	-0.00525000000000003
SLC5A7	0.72975
GPR92	-0.380666666666667
ESAM	2.5553
CTNNA1	0.408583333333333
HRBL	1.1331
CBX4	0.17025
TMEM182	-1.78875
SH3TC2	-0.757666666666667
IL10	0.299833333333333
PXMP4	1.487
RNF167	0.2597
PAK7	-0.506333333333333
ETV3	0.2545
ATPIF1	0.641166666666667
