Hybridization REF	TCGA-BH-A0B7-11A-34R-A115-07
ATP6V1D	-0.18325
PTGS1	-1.64925
RNF157	-1.116
DCC	0.08875
SPAG7	0.8035
FBXO18	0.49375
UBE3C	-1.0327
HOXC6	0.57575
LRP2BP	0.503833333333333
MYST2	0.27225
PDSS2	-0.1825
ATE1	-0.834
ARAF	0.23725
KLF10	0.518
PLA2G2E	-0.2995
ASCL1	-0.438333333333333
TSNAXIP1	1.85925
FAM131B	-0.13725
IFNA10	1.1675
NUP43	-1.209125
FAM44B	-0.026875
L1TD1	-3.60183333333333
NMD3	-0.774666666666667
C18orf54	-1.8147
PHOSPHO1	-0.342
RAG2	-1.6185
EMILIN3	0.6105
METTL3	0.32225
VPS13C	-0.092
REXO2	-0.78275
ANXA4	-0.22075
CA1	-1.18275
DCP1B	0.42625
TULP3	-0.601833333333333
ATP2A2	-0.0913571428571429
ATIC	-1.21525
ADAM15	-0.382666666666667
NPL	-0.135
LGR4	0.233375
UEVLD	0.106166666666667
GAB1	1.24025
SNAI2	1.43383333333333
ZGPAT	0.2313
SNF1LK	1.24775
DLEU1	-1.64575
UBE2Q1	0.312375
ZMYM6	-0.0856875
JPH3	-2.82033333333333
FAM38A	-0.0245
PXK	-0.3895
DENND2D	1.71
BAX	-1.55191666666667
CP	0.376181818181818
RPL37	-0.3009
G6PC3	-0.40725
NCOA4	0.598166666666667
LRRC14	-0.07875
GORASP1	0.91475
FCHO2	0.601875
CYP24A1	-0.4192
FXYD3	1.41025
SMARCAL1	-0.23825
ABCB8	-0.968333333333333
CCDC44	-0.72375
PRDM7	-2.965
USH1C	-1.22325
DNAH5	1.65516666666667
SRF	1.17083333333333
MAL2	1.089
PGPEP1	0.3025
SIN3B	-0.4445
SEMA3C	1.18683333333333
GRAMD3	4.137
FBXO10	-0.66375
OR5D13	0.1395
FLJ31818	0.643625
CACNA1I	0.365375
S100A13	-0.2355
TP63	4.16242857142857
ANXA11	0.7614
WDR66	0.345625
CSF2RB	-0.059
IFI44	-0.3485
DACT1	0.445333333333333
ANKRD23	-1.135
ATP5G1	-0.8035
C21orf70	-0.3645
PPWD1	-0.8195
DNAJC13	-0.1
PAH	-5.2005
PTCH2	0.4125
TRMU	-0.58775
CCDC9	-0.2045
USP3	-0.8535
DCLRE1C	-0.2077
FAM55C	0.2575
FRMD4B	1.792
CYP2R1	0.2825
RFPL1	-0.2514
XPO5	-1.099
ARL6IP2	0.077
OSBPL5	1.74275
MMP9	2.06763636363636
KIAA0802	-1.02575
DHRS2	-4.0895
SGEF	0.2795
TXNDC10	-0.7499
EXOC6	0.362
RPS27	0.2845
PNCK	-1.05783333333333
FSTL1	-0.396
AACS	1.2535
SLMAP	1.18383333333333
SAMD4A	-0.8312
ABRA	0.01075
SMARCD3	1.859
PKNOX2	-2.0855
A4GNT	0.104
C9orf39	-1.04316666666667
RALYL	0.91075
MGC33556	-2.5625
C10orf25	-0.541
BBOX1	7.07825
NHEDC1	0.48225
XDH	1.19825
GCSH	-1.0395
EDN1	3.48066666666667
MTERF	0.07325
CLK4	1.77725
ZNF799	0.214
KCNG1	-1.028875
CXCR4	0.4705
PTPRR	-2.92725
IRAK1	-0.709
LOC401397	-1.0815
TMSB10	-0.471
CXCL3	-0.4921
TMC4	1.93
OR7A10	0.913
STYK1	1.34725
CHRNA10	0.5595
CCNI	0.4405
EP300	0.334214285714286
LOC165186	-0.145333333333333
HIC2	-2.48925
SDR-O	0.0725
OR2W1	0.2885
KCNA6	0.397
TRIM74	0.213
REEP6	0.551
ATP5G2	-0.07475
ERG	0.76825
TMEM42	0.37625
PARN	-0.468
SOD2	0.3860625
DIRAS1	-0.1005
PNPT1	-1.7605
JOSD3	-0.5935
hCG_40738	-0.1965
PDE1C	0.2495
SEMA4D	0.681875
AGPAT1	-0.4555
NOSTRIN	0.96375
MAP3K3	-0.0523333333333333
MAX	0.5965
CAPS	0.335
SERPINA12	0.3905
OSBPL8	-0.385
RICS	1.2808
NR4A2	0.951833333333333
PPCS	0.956
LONP1	-0.848
SCYL3	0.857
HERC2P2	0.201
FIBCD1	0.937
C15orf41	-0.58625
DMC1	-0.947666666666667
C20orf27	-1.03025
RPS6KA5	1.6611
FAHD1	-0.648833333333333
SLC12A4	0.341
BRCA1	-2.43908333333333
GBL	-0.02775
SLK	-0.206
NUDT9P1	1.3805
NOXO1	1.271
USP52	0.0115
BAZ1B	-1.286875
SLCO2B1	2.82825
BBS12	1.14833333333333
LRGUK	-1.12683333333333
TERF2IP	0.67
COL1A1	3.111
KIAA0090	-0.114125
GRK5	0.414166666666667
AP1S2	-1.8347
TMEM52	-0.273
CA11	0.952125
OR4A15	0.2375
ACBD3	0.0227
SPAG11B	0.25775
PRDM2	1.5095
FOXP3	0.02875
SMYD3	-0.9811
LOC389199	0.538
LGI2	-1.39166666666667
NAPE-PLD	-0.4979
ANKRD6	1.953
WDR45	0.566333333333333
SHROOM1	-0.60825
PSCD3	-0.376
PYY	-0.0515
KCNC1	-0.489
ARHGEF9	0.485
OR8J1	0.5085
GPR55	0.1555
NS3BP	-0.778
C10orf22	0.448666666666667
NAT8L	-0.23975
DUSP4	0.484666666666667
FOXM1	-3.33466666666667
GRAMD2	2.6868
ZBTB48	0.542
BUD31	-0.606
PABPC5	1.133
CCDC41	-1.12875
FBXO11	-0.0260833333333333
C6orf148	-0.2005
RFXAP	-0.5915
C6orf15	1.21316666666667
CDK8	-1.00483333333333
C6orf70	0.336625
TESSP2	0.278
ALG2	0.3245
PPP1R3D	0.51
TPM3	-0.8415
SYT13	-0.03975
EPB42	-0.174833333333333
CETN3	-0.86175
PRY	-0.204
NTHL1	-0.399166666666667
POLR2B	0.4925
RPS28	0.0538333333333334
P2RX3	0.7715
LYZL4	0.38625
WBP4	0.1747
PMM1	-0.493
C11orf79	0.26825
CBLL1	-0.96325
IL1F10	0.3715
VAX2	0.4575
SETDB1	0.258333333333333
LRAP	-0.984833333333334
GCLM	-0.223333333333333
CPEB3	2.24725
PPM1A	0.3064375
INTS1	-0.4305
CAMTA1	1.11408333333333
SAMSN1	-2.7155
LOC158830	-2.5425
GMPPA	-0.165375
AIPL1	-0.3085
IL24	-0.27
BDKRB1	-2.43566666666667
MLF1	0.2491
TAF12	-0.58525
ID1	-2.019375
THADA	0.09725
PIK3CB	-0.2845
OR4N5	-0.339
TBC1D17	0.130333333333333
COX8A	-1.33
CDCA4	-0.8675
C2orf44	-0.53825
ZNF534	-1.0555
IMMP1L	-0.481
NIPSNAP3B	0.52875
FTMT	1.33275
PWP2	-0.498833333333333
MMP15	-0.5583
DNAH11	-1.533
MTMR14	0.091
DNAL4	1.45475
IPP	0.46625
TMEM59	0.90675
C1orf157	-0.3435
RGS4	-1.77916666666667
DDX18	-0.328333333333333
SNX6	0.02675
ZNHIT2	0.100166666666667
NCDN	-0.545833333333333
FLJ33534	0.142
RAG1	-2.026875
OR4D10	0.229
PTPN5	-0.00783333333333334
POMT1	0.4035
LRRC8A	0.1622
CYP1A1	-1.588
CAPN1	0.547833333333333
DDHD2	-0.3905
GRIK2	0.2385
GNRHR	0.5235
PPBP	0.607
HTR3A	-0.69925
SLITRK4	3.01775
ANKRD49	0.317
BTF3	-0.1224
SARS	0.0835
C13orf18	1.66566666666667
CACNB1	0.0690714285714286
QKI	0.228
SETMAR	1.136375
MAN2B1	0.495166666666667
EML3	-0.03275
ACADL	1.72683333333333
OFD1	0.626875
DEFB114	-2.03
CGA	-3.6229
PEX16	0.2125
LRRC10	0.1595
GNG12	-0.559
C1orf152	-0.226333333333333
CHRM1	0.224
CD53	0.111125
DBH	-0.8665
TFAP2B	3.53625
HIST1H2BJ	-2.0572
FAM46D	0.16
TMEM11	-0.03
C3orf32	-2.952
PCCB	-0.424375
IPO13	-0.187125
C6orf105	-1.9465
COMMD5	-0.049
SUV420H1	0.5488
LTBR	1.331
ARHGAP15	-1.350125
HDHD2	0.3455
TDRKH	-0.8395
LOC401052	1.7235
PSG4	-0.95625
GNB4	-0.8129
SPATA4	2.222
SLC9A3	-0.191
OSBP	0.7315
NBPF3	0.59725
DOCK11	-1.1925
SLC39A5	-1.78683333333333
PRR5	0.7686
C10orf63	0.123625
SMTNL2	-0.8525
ADRA1A	-0.81475
ASAH1	0.8865
DOM3Z	0.2352
GIPR	0.374166666666667
AHI1	-0.32975
NADSYN1	0.377833333333333
RGS14	-0.3137
IL18BP	0.5658
RTN4RL1	1.78366666666667
ARMC6	-0.208
PSMD5	-0.261
HK3	0.221
OR4S1	-0.05925
RSU1	1.0439
MAD2L1	-3.43977777777778
EIF4A3	-0.64425
DLEC1	0.533833333333333
E4F1	-0.0506666666666667
CHMP2B	0.0803
CAMSAP1	-0.72175
RPS21	-0.838833333333333
ARID5A	2.12675
UBE2N	0.021
IGSF8	0.703666666666667
MAGEB6	-1.7375
ACAD11	-0.7705
MGC4172	-0.59375
LMO4	-0.03175
KLKB1	0.29225
HP	-0.3865
HDAC3	0.26575
SCHIP1	1.4485
CLCA1	0.0955
OLFML2A	1.367625
C1orf112	-2.5055
KIF19	1.33241666666667
HAPLN4	0.541
CXCR7	-0.386666666666667
GOT2	-0.8664
RAB38	-0.49675
DCX	4.13825
PPM1H	0.081
NFYC	0.747416666666667
KIN	-0.19325
ZNF228	1.46275
PLSCR4	3.06833333333333
HIG2	-1.419
FAM79B	4.121
C21orf86	-0.517
KCNK10	0.03525
ZNF738	-0.41725
FSTL5	-1.86
OR6A2	0.0755
OTOA	0.147833333333333
EXOC1	0.554625
AHRR	-4.2225
PDAP1	-1.24641666666667
C19orf6	0.225625
ZAN	-0.018
LY6G6E	-0.2415
EIF4E2	-0.658
C20orf198	-0.2235
ZNF324	0.5505
CYP3A5	-1.27766666666667
ENTPD7	-0.476166666666667
MBOAT5	0.876333333333333
GJB5	1.2205
TTC13	-0.563
S100Z	-1.999
KIAA0664	0.440666666666667
PDGFRB	1.84283333333333
IL17D	-0.971
OR56B4	-0.798
RDX	-1.52216666666667
SLC34A3	0.86
IL28B	0.1275
JUND	1.559
CHRNB1	-0.23175
CAMK2B	1.61225
FETUB	-0.69475
CXorf23	0.576875
MRTO4	-1.015125
TTC3	0.2901
NDUFB8	-0.522
EDG2	-0.44025
SEMA3G	1.59675
IL23A	-1.33825
GRHL1	2.7408
LOC441054	-1.081
WDR65	1.26414285714286
PSTK	-0.1145
STOML3	0.241666666666667
R3HDM2	0.5299
C5	-1.983
SLC2A10	0.119666666666667
C3orf22	0.202
PAQR3	-0.839
ANKRD26	-0.682166666666667
HCRTR1	-0.4015
LOC399947	0.1155
PSD2	1.6365
TIGD2	0.9945
SCRN1	-1.898375
COQ10A	-0.60875
DDI2	-0.2125
METTL7B	-0.703666666666667
UCN2	1.268
FAM92A3	-0.078
WDR16	0.70475
ZNF511	-0.285166666666667
ZMYM5	-0.57475
POLR3G	-3.4395
ZNF586	0.7445
C1orf49	0.206833333333333
TANK	1.96683333333333
RCAN1	2.995
PELI3	0.687
LIMD2	-0.833090909090909
TMEM189	-1.338
NTN4	1.804125
LOC151300	1.0395
CLEC2A	-1.369
GPR135	-0.749125
DPYSL4	-2.0652
JAK2	0.0225
TSHZ1	0.780333333333333
TM9SF4	-0.50725
ZNF264	0.466833333333333
SIRPG	0.854375
BICD1	-0.18725
HERC6	1.529
METTL5	-1.022
CASP1	1.6005
PRRT1	-0.021
PLA2G4C	3.28266666666667
ICA1L	-0.349428571428571
TPTE2	0.00750000000000002
OTUD7A	1.07883333333333
AQP11	-2.59525
APOA2	-4.1323
KALRN	-0.2258
SECTM1	-0.149583333333333
IFNAR1	0.23125
TALDO1	-0.279875
RAB11FIP4	-0.273416666666667
EIF5A	-1.1685
FAM49A	1.99825
NEGR1	-0.732666666666667
YTHDC2	-0.766625
EHD2	-0.218875
NCF1	1.4092
SCRT2	0.756
HOXA5	2.52716666666667
NUP133	0.158
FGF12	-1.1113125
SLMO2	-0.839125
SNTA1	-0.314
CACNG2	0.432
GCM1	0.095125
ELF1	0.740333333333333
TLR5	3.28825
TCFL5	-1.94083333333333
RBMY2FP	-2.187
LOC100125556	0.4035
FAM129B	0.644625
MAP3K7IP1	0.445125
NCK2	1.5125
OXA1L	-0.41825
FMO9P	0.228
ZSCAN12	0.73025
PSMD12	-0.973666666666667
HSCB	-0.29675
CLDN10	-1.0855
MGC13053	0.18475
HPCAL4	-1.69083333333333
ASZ1	-1.4265
MEX3D	0.00816666666666669
NFAT5	-0.1801
CSPG4LYP1	-0.0878333333333333
FBXO3	0.9316
DVL1	-0.134833333333333
CMKLR1	0.531166666666667
TYMS	-3.47875
PEF1	1.32025
ZNF750	2.8335
MCM5	-1.1181
MEGF11	-0.70025
KCNK7	0.2195
PTP4A3	0.0325
C1QTNF2	-0.930333333333333
OR6S1	-0.1545
FAM122B	-2.061
ZNF551	0.070125
HBQ1	-2.4175
GEMIN6	-1.616
ARSK	0.59325
RBP7	3.11266666666667
CPNE9	0.19375
DSC1	2.394
LOC730112	0.7575
MAP2K4	0.766125
HS3ST5	-1.852
EPB41L3	-0.3865
TEKT2	1.8815
CDKN2B	-0.714166666666667
ZNF480	-1.29375
MAP3K6	0.692
MAP6	1.69766666666667
HN1	-1.5475
OR2L13	0.450333333333333
SLC16A11	1.0475
FAM96A	-1.26175
APOL1	0.01775
C5orf32	-0.199
RTP1	-0.0475
RNF175	0.3055
ZBTB41	0.749375
AHCTF1	-1.2929
SAE2	-0.0638000000000001
ITGA2	0.480583333333333
MME	2.98216666666667
CCDC14	0.2745
MAST4	1.29257142857143
KRT33B	-0.81
KCTD2	0.693333333333333
WDR26	-0.0240833333333333
MFI2	1.15475
NR4A3	-0.164125
ARSA	0.5765
UNKL	-0.0856666666666667
SULT6B1	-0.1065
CCNA2	-3.68833333333333
SOX15	-1.2885
PPAPDC1B	0.14775
C19orf44	1.0845
MCAT	0.909333333333333
ARID1B	0.199875
OR52N1	0.675
C12orf48	-2.76225
MAGI1	1.07475
NIPA2	-0.7945
GBX2	-1.43375
RSHL3	0.917625
RAVER1	0.267333333333333
C15orf17	0.90075
SLC30A2	0.3975
ZNF518	0.458
PCYT1B	-0.64125
C10orf114	-1.603
EIF3H	-0.27025
SLC25A39	-1.01016666666667
KIF1B	0.2275
AMOTL2	2.28975
C6orf120	0.08575
PSRC1	-2.321
PLA2G10	-0.244875
KIF5C	-0.14125
MRPL37	-0.663
C17orf62	0.111333333333333
C9orf135	-1.656
DUSP10	0.9325
CLCNKB	-0.2465
PSMA5	-1.20175
C8orf53	-0.85325
AMPD3	0.440333333333333
PIAS1	0.03925
ADCYAP1R1	-0.021
GYLTL1B	0.925
CDH20	1.10916666666667
FBXO7	-0.24575
TMEM134	0.492
FLJ14213	0.469833333333333
ZNF3	-0.15325
LRRFIP1	0.449666666666667
CNOT2	0.195333333333333
ABI3	1.95825
ALDH5A1	-0.645
HNT	1.2509
SERPINA4	-2.04275
TK2	0.497166666666667
STMN1	-2.27155555555556
GUCA2A	-0.08
GALNT10	-0.185285714285714
DPP6	0.2731
C9orf93	-0.0055
PRELID2	-0.715
STK39	-1.02725
SFTPA1	-1.79825
CKS2	-3.69733333333333
RHO	0.59725
C20orf135	-0.15575
XKR3	-1.7865
CR1	-0.24
RPS6KA2	0.336785714285714
C20orf112	-0.07175
MRPL22	-0.33025
C4orf23	1.03066666666667
GADD45B	1.68375
KLHDC1	1.99216666666667
C2orf48	-3.762
ZNF287	1.234
DAAM2	-0.10375
DPPA2	-2.22016666666667
TCTN3	0.371833333333333
DNAJB11	-0.424
FPR1	0.25325
DEFB4	-0.518
PTCD2	-0.1141
SMOC2	5.17966666666667
CABP7	-0.21975
SERPINB11	-0.236
MAGEF1	0.2495
NDE1	0.115
ITGA10	1.071
FSHB	0.073
ANXA2	0.385125
HORMAD2	-0.1655
HLCS	-0.195
MCF2L	1.46766666666667
FH	-0.804375
TBC1D24	0.8555
KIAA1505	1.36225
LGALS2	-2.29975
CNBD1	0.9575
SYNPO2L	0.5645
PTPN23	-0.0880714285714286
C1orf183	-0.0346666666666667
MAGEA8	-2.49633333333333
DGCR8	-0.86725
GSR	-1.61625
PAQR7	0.146
ZNF676	-0.19625
CACNA1C	0.8813
SP7	0.7195
PDCD6	-0.34875
NRN1L	-0.285
BRI3BP	-1.80966666666667
KIAA1183	1.0875
ASB4	0.277
CCL23	1.2309
OBSL1	0.477375
SLC12A7	1.03141666666667
KIAA0240	1.913125
CD1B	-3.50066666666667
FCGR2A	-0.404125
MDC1	-0.5215
HTR1A	0.0398333333333334
OCEL1	-0.431
ATP11B	-0.633625
FBXO34	0.639666666666667
PCDH12	2.77983333333333
RPE	-0.88025
C17orf74	0.6255
CSDC2	-0.1645
PET112L	0.26725
TMBIM1	1.196625
P2RXL1	-0.18325
TCHP	-0.34175
TRMT1	-0.615666666666667
F2RL2	-0.16775
LRRC32	1.8585
IMPG2	-0.1855
BGLAP	-0.46925
LOC493869	-2.40008333333333
MRAS	2.71775
SLC35F5	-0.16075
CBWD1	0.0565
AXL	-1.629
ATP2C2	1.79475
TELO2	-0.46875
PNPLA3	-1.95675
PCDHB14	1.56525
CD276	-0.1045
KRT80	-0.7725
DUSP28	0.3975
CSNK1E	0.758916666666667
SRP14	0.841
KCNQ4	-0.0305
KRT72	0.124166666666667
CCDC117	-0.42125
C6orf89	0.2985
TUBB2B	-1.55683333333333
RTN4IP1	-0.836
CR1L	-4.68983333333333
CEND1	0.934
C12orf41	0.693333333333333
RNF31	0.0425
UBN1	-0.445166666666667
C17orf32	0.25125
SLC5A7	0.691666666666667
GPR92	0.437
ESAM	1.9587
CTNNA1	0.395333333333333
HRBL	0.18
CBX4	0.46225
TMEM182	0.296
SH3TC2	0.7505
IL10	0.0158333333333333
PXMP4	-0.5835
RNF167	0.148
PAK7	4.63766666666667
ETV3	-0.055
ATPIF1	-0.854833333333333
LOC554207	-2.41333333333333
OR8H1	0.2585
WDFY3	1.095625
DPM1	-0.81475
GPSM1	-0.3675
WDR92	-0.6556
LRP1	0.660833333333333
ANKH	-1.00225
THUMPD3	-0.89675
POLR1B	-0.992
OLFM4	5.99083333333333
RAD9B	0.15875
TSPY2	-3.731
PAX6	-1.50016666666667
SCG2	-3.82675
SLC17A6	0.78725
FMO3	1.654875
PADI4	0.344875
TUBB4	-0.4985
NLK	-1.7165
POU4F3	-0.3145
SDF4	-0.0925
ITGBL1	1.79466666666667
NETO1	-2.005625
TAP2	0.000875000000000022
ABBA-1	0.0855
GNAI1	0.75725
VPS4B	1.054
NOPE	0.0798
GALNT6	1.1365
SESN1	1.387125
GBE1	-1.93744444444444
CLASP1	-0.305
RASGEF1B	1.154
ACOT11	-0.581642857142857
AFAP1	0.849
OR2H2	0.02075
DPY19L2P1	-0.88025
DZIP1	-1.602
SEC22C	-0.224416666666667
GPR161	-0.3995
RNF146	0.69975
WDR74	-0.58775
GALP	0.292
PURA	0.825
DNPEP	0.534666666666667
RP11-78J21.1	0.02525
ERBB2	1.877
FANCM	-0.954333333333334
NEO1	0.929833333333333
DDX3Y	-4.3169
RPS3A	1.03975
MXRA7	0.412285714285714
LGALS3	-0.123333333333333
GLT8D1	0.174
CFL2	-1.08833333333333
UPB1	-0.08125
NAP1L5	0.181375
CLDN14	-2.259
DHX38	0.2705
BTBD1	-0.20475
TARS2	-1.39983333333333
ABCF1	-0.507
FCF1	0.1535
LRRC49	0.27725
GUCY1B2	-2.8495
C1orf177	-0.189833333333333
SMARCA4	-0.213
LRP8	-3.76283333333333
TAGLN3	-0.735
MRPL14	-1.267
TTRAP	0.0715
ZDHHC20	-0.534
NFE2L3	-2.43525
KIAA1377	0.866625
PALMD	2.1149
TMEM43	0.42
TTL	-2.13525
STAT5B	-0.554833333333333
SSB	-0.8855
OR10H5	0.0365
SLC22A13	-1.29725
AKAP3	0.67125
TIMM23	-0.353333333333333
OAS2	0.673416666666667
KIAA0423	1.21875
TRIM11	0.0926666666666667
GLIS3	0.021875
TMEM50B	0.678333333333333
ARHGEF4	1.42675
DEGS1	0.192818181818182
TBL1XR1	0.2001
G6PD	-1.69225
SP140	0.0568
MUC17	0.229076923076923
NUDC	-0.5507
DNAJC5B	1.05183333333333
SCARA3	0.879
CPA3	2.13016666666667
BCAT2	0.1635
MFN1	-0.38
NRG3	4.416
SNX11	0.305
PLEKHH1	0.276666666666667
GPR177	0.967666666666667
HCFC2	0.072
TCAP	-0.127
MOCOS	-1.9355
C14orf93	0.22475
PRDM10	0.139666666666667
SLC16A4	1.33683333333333
SRGAP1	-0.200833333333333
VIP	1.61975
DUSP27	0.4205
LILRA1	1.1974
MC2R	-0.0795
MGC24103	-1.271
MBTD1	-1.093
FUT11	-0.8605
USP33	0.5595
C15orf39	-0.52625
MAP3K12	-0.106
PAAF1	-0.707833333333333
BARHL1	0.0415
FLJ16165	-0.173
PIWIL2	-2.606
SYNE1	0.426583333333333
CMTM4	0.20775
TSPYL1	1.0787
GUF1	-1.5265
TMEM157	0.864
WDR44	0.09725
HIST1H3C	0.433
DKFZp666G057	0.98625
RNPEP	0.434
GAS2L2	0.781166666666667
ADH4	-4.72675
GRPR	2.92616666666667
FBXL17	1.47525
ZBTB10	0.414916666666667
Gcom1	0.7815
HTRA1	0.8844
ZNF585A	0.363833333333333
SLC26A2	1.161
OTOP3	0.529833333333333
WISP1	-1.18844444444444
ATP2B4	-0.69475
FLJ10769	1.32025
CRAMP1L	0.4135
CHST12	-0.7035
RAB22A	-0.404416666666667
TARDBP	-0.0743571428571428
STAU1	-0.58625
CRB3	1.22133333333333
MIG7	-2.47775
CHMP1A	0.100833333333333
ZNF160	0.419875
B3GALT6	-0.130375
BARX1	-2.29683333333333
C6orf167	-1.49025
NXNL1	0.2535
DHX29	0.1335
HADHB	-0.442
PLXNB2	1.4945
ILDR1	0.061
SLC15A3	1.27725
GAS2	-0.943333333333333
C20orf69	-0.21025
NUMB	0.20275
TNIP1	0.774
MESP1	1.10983333333333
PSKH1	0.22925
NSFL1C	0.58225
RHOG	-0.0795
HEY1	-1.15616666666667
KNG1	-1.68575
ITGAX	1.2689
LIN9	-1.05233333333333
CANT1	0.5045
XRN1	-0.459928571428571
CCDC96	1.3183
HEATR6	-1.58183333333333
GNG7	1.82108333333333
RUNX2	0.8326875
SOX1	0.0928333333333333
FCRL5	1.026
ZNF99	0.220875
FAM9A	0.2455
SNX22	-0.0461666666666667
MBNL3	-2.37816666666667
ODC1	-1.7426
ADORA2B	-1.48883333333333
NR2F6	0.35325
ZFYVE16	-0.135388888888889
SYNJ2BP	-0.026
POLE	-0.875125
E2F2	-1.990875
THRA	1.62683333333333
PTGES2	-0.991833333333333
HIP1R	1.36666666666667
TMUB1	-0.527
ENO3	-1.7035
RSPH10B	-0.00799999999999999
CXorf39	-0.453125
IRGC	0.128
GPR109B	1.1175
FLJ13305	-1.6795
LCE3A	-0.748
TNFRSF18	-1.48883333333333
DET1	0.4975
TRPM3	0.622166666666667
C16orf79	-1.2325
FECH	-0.1835
RAP2A	0.0658333333333333
CRIP1	-0.1065
AZIN1	-0.348
SLC7A7	1.931
IL10RA	0.3362
TMEM64	-1.937
CDC42EP4	1.8781
C16orf58	-0.1331
ARG2	-1.83275
POU5F1P4	-4.223
FAM62B	-0.023
DNAH8	-2.3441
ASH2L	-0.71675
TSLP	-0.160666666666667
CNTNAP5	-0.6564
TMEM16C	0.6165
IFNA14	0.672
SLC1A3	-0.04725
CABYR	1.47775
BCL7B	0.0351
NUDT13	-1.32
C13orf28	-0.1155
C1orf53	-1.232
ARL6IP4	0.2824
RPL35A	0.1045
EMR3	0.1255
RAB40C	0.4525
SLC41A1	-0.4525
LRCH1	0.58
LY6G5B	-0.657
FAM124A	0.0816428571428571
MGC10981	-4.2665
CLIP3	0.6162
MAP4K2	-0.538833333333333
CHIC1	0.41525
SULF1	1.43383333333333
C20orf30	-0.0856428571428571
PRDM5	-0.213375
ELOVL1	0.19075
C11orf48	-1.2935
SLC39A10	-0.592
KCNV1	0.03025
ACP1	-0.614666666666667
ZMYM2	0.22675
B3GNT6	-0.3325
C9orf69	0.46525
C2orf15	0.57625
C20orf166	0.766
HSP90AA6P	-1.6425
EDG7	0.0225
NEURL	-1.14
LPL	3.85916666666667
CLEC2D	0.158
GRRP1	2.48366666666667
CD8B	-2.4798
HIST1H3D	-2.122
SLC6A12	-0.26625
FAM27L	0.621
CD84	0.4617
RASA1	0.189
PHKG1	0.8475
MAGEA11	-2.1765
IMPA1	-0.8123
NPM3	-0.3655
RARRES1	4.2395
SH3BP1	-0.036
B3GNTL1	-0.6115
ARPC5L	-0.632
KLHL26	0.87175
SIM2	-2.47425
GJC1	0.1215
C20orf194	0.5285
EXO1	-3.83175
SLC2A2	-2.9695
LOC285074	-0.5025
LRG1	0.8255
KIRREL	-1.2205
PIK3R1	3.11235714285714
C4orf34	0.92025
MAF	-1.02766666666667
ADCY4	4.3435
ZMIZ2	0.7994
SLC46A3	0.444333333333333
STAMBP	-0.411
CCDC16	0.968
MS4A12	0.313
TCF20	0.57475
LRRC46	0.45225
C20orf152	-0.0455
MRPS6	-0.729875
ABCB11	0.284
KCNC2	3.56683333333333
CDH19	-0.526833333333333
C9orf123	0.1395
SSH3	1.15825
LDLRAD1	-4.3825
CCBE1	-0.11025
ZNF135	1.606625
TAAR1	0.491
WFDC12	-0.4635
CCDC42	-0.0516666666666667
FLJ12529	-0.16175
PER1	1.72883333333333
TIMM50	-1.05266666666667
SMARCAD1	0.223833333333333
FAM26C	-0.224
TP53TG3	-0.6565
SH3RF1	1.0943
LMCD1	1.53025
GPR63	-0.616
FLJ21986	-2.6745
AIFM3	-0.5805
MICAL1	-0.866666666666667
BLZF1	0.336166666666667
IQCA	2.98216666666667
PCDHGC3	0.0785
SAC	0.4245
BCL6B	1.52733333333333
DDO	1.2095
MARCO	3.6115
DCHS1	1.10583333333333
C1orf170	0.939
CD200R1	1.64883333333333
C22orf15	-0.039
SEPT11	-0.986166666666667
ADNP	0.0175
UST	-0.2671
C13orf34	-1.67866666666667
RFFL	-0.000357142857142889
APBA3	-0.322
C2orf60	-0.3485
CUTL1	-0.5857
PMS1	-0.351
ZNF689	1.4175
EIF3E	0.2845
IL9	-0.155666666666667
RPL31	-0.127625
LY9	0.4725
ATP2B3	0.614
KDELR2	-0.692416666666667
TFCP2	0.257125
NLRP12	-0.65975
FLJ45422	-0.46525
TLE4	0.2698
ZNF570	0.034
FLJ43806	-0.438
TLK2	-0.949875
CIR	0.7125
MARS2	0.01
COL24A1	-0.18425
SDF2L1	-1.0575
HIBADH	0.504
IGFBP3	-2.08392857142857
C12orf23	0.147125
PSPC1	-0.4925
C20orf43	0.38025
TRAV20	0.461
ARHGAP24	1.014625
KIAA1975	-0.056625
C1QA	3.0636
DNTT	-5.19733333333333
C10orf6	-0.923
C11orf41	0.26525
HNRPF	-0.1905
COL11A1	0.907333333333333
UBAP2	-0.720833333333333
CDKN2AIPNL	-1.252
C20orf174	2.71075
SPRED2	0.1045
PLA2G12A	-0.447166666666667
ICEBERG	-1.42266666666667
SCN10A	-0.25
C11orf65	-0.26575
GBP5	2.84925
PITPNC1	-1.06783333333333
POU3F3	1.21
NCOA7	1.608625
LIN7C	0.0349
LOC348840	-2.6195
NKX2-2	-3.03933333333333
ANKRD13D	0.099875
LOC123688	-0.30275
FUT2	0.816666666666667
TAAR8	-0.022
FZD4	0.00341666666666666
PNMA3	-0.614666666666667
OR4L1	-0.5675
WIT1	-2.82875
EXOC3L	0.71525
ATPBD4	0.226
KRBA1	-0.07825
UBXD6	-0.865
HOXB7	-1.64257142857143
C7orf23	0.0275
UNQ338	2.017
STAB2	2.4305
CDC20B	0.6955
IRF9	1.32075
CENTG1	0.568833333333333
TNPO2	-0.869
MCPH1	-0.508
BMS1P5	-0.678
SLC26A7	0.826
