Hybridization REF	TCGA-AO-A0J3-01A-11R-A034-07
C20orf185	-1.02225
DEFA7P	-0.072
PRIM1	-2.1775
CRYAA	-1.50575
BACE1	0.495
AGTRL1	0.429833333333333
ACAD9	0.045875
GRASP	-0.96175
RBP4	-4.07133333333333
TFB2M	-0.59
METTL9	-0.3129
ATP5O	-0.93175
SP100	0.4657
CPSF1	-0.378833333333333
S100A4	-2.62925
LIME1	-1.06175
GPR137C	2.6055
OR2A2	0.769
C2orf29	-0.06275
NUP188	-0.69675
SDPR	-1.1115
RAI1	0.496
RPS20	-0.1789
LAMB1	-2.89325
ADM2	0.727333333333333
ZNF229	0.11975
DKFZp434K1815	-0.8665
EPN3	1.2895
CLIC3	-2.6995
MEIG1	-0.23725
HMGB4	-0.26
STARD10	2.2195
KLF8	2.10775
EPB41L2	-1.40016666666667
JMJD6	-0.9355
CTSL1	-0.9595
GPR27	0.346
ELAVL4	0.802
MMP21	0.2145
PPM1B	1.02625
SUV39H1	-0.30075
AAMP	0.74825
TUSC4	0.460666666666667
MBD6	0.59575
KLK13	-1.59875
FMNL3	-0.279
TRIM13	0.29675
C15orf5	-1.927
IQCF1	-0.07525
CACNG8	-0.9115
SLC35D3	0.477166666666667
ZDHHC9	1.1685
ODF3L1	0.622
C9orf86	0.139
TSEN2	-1.15225
C17orf64	-0.41075
SEPX1	0.4185
TSPO	0.267333333333333
SYMPK	-1.019
ADORA1	2.4715
TSPAN10	1.137125
SEMA6C	1.52866666666667
RTTN	-1.2436
IL2	0.982833333333333
ARRDC3	-1.01841666666667
TBPL1	-1.19133333333333
STX12	0.2995
MRPL39	-1.0475
OR8H3	0.206
IFIT5	2.40916666666667
CASC5	-1.81825
FAM46A	-2.35383333333333
HPCAL1	1.32375
CYLC1	-1.633
VGLL2	0.34375
C20orf191	-0.04975
CDH1	2.39058333333333
ITPA	-0.308
CCDC101	-0.0615
D15Wsu75e	0.53425
EDA	-1.287
CREG1	-0.27475
OR7G2	0.74
SAP18	0.94075
IFIT1	4.1875
CALML3	-0.408333333333333
FLJ37440	2.1755
FNDC5	0.51425
SERPINB6	0.644285714285714
JUNB	0.4081
SYS1	1.5785
SCN2A	0.6626
ZKSCAN5	-0.113
WNT7A	0.302
TSHZ3	-0.29725
RNF148	-1.147
H6PD	-0.341125
CAD	-2.09666666666667
ZNF449	0.7425
DOCK10	-1.8115
FAIM2	1.77066666666667
HEXDC	0.25875
PRB1	0.335
C14orf148	-2.101
ETHE1	0.15125
IRF5	2.1155
GNMT	0.232
MGC16291	-1.993375
RPAIN	-0.0913571428571428
CAGE1	0.815
CNTNAP3	-3.547
ACTR1B	-0.4755
EEF1E1	-0.96575
MSX1	-1.52225
ESF1	-0.381
HSPC171	0.2725
MRPL2	-1.22066666666667
RDH12	-0.284
CELP	-0.42
METRNL	0.6795
C10orf116	4.533
C19orf48	-1.74625
ZNF346	-0.393875
NCR1	-0.333
C10orf64	-0.3045
CD52	-0.931
VPS18	1.045625
AP4S1	-0.331
NPBWR1	1.273
TPK1	0.7345
UBA52	-0.976111111111111
RIPK1	0.3535
CPNE3	1.222
HSPC159	0.42925
C8orf38	0.38325
LRRC4B	-1.1915
PARP10	1.3741
ANKRD50	1.828375
CXCL9	5.94825
FGF18	1.86054545454545
EIF2A	-0.618375
SLC20A2	1.5475
KIAA1549	1.33141666666667
SPINT1	1.9334
ZNF584	-0.6425
CRBN	-0.1635
ABCF3	0.0981666666666667
NCBP1	-0.851
PLA2G4F	0.620833333333333
PCDH10	-0.863333333333333
TTC21A	0.76475
C20orf144	0.4585
FGFR1OP2	-0.526166666666667
SLC9A1	0.1144
CHRND	-0.0235
FOXF1	-2.9435
KIAA1467	3.06875
TPO	-0.299666666666667
LTF	0.777285714285714
DNAJB9	0.33
MRPS27	-0.50275
bA16L21.2.1	-0.359
WBP2	0.475833333333333
MRGPRX3	-1.93466666666667
PRPF18	-0.278
C10orf58	1.998
SMOC1	-3.0998
ADAT3	-0.114333333333333
TMEM138	0.1855
TMEM131	0.345125
TIMM8B	-0.0835
MYH7	-0.425333333333333
ST6GAL2	-1.3
KIF1C	-1.11525
SUHW2	-1.763
PAPSS1	1.353
CABP2	0.087
HOXA4	-2.91275
ELF2	1.6075
SEMA3D	-0.7737
MC5R	1.872
OGFR	0.7075
FLJ30092	0.383833333333333
TGFA	0.6115
MMP17	1.0205
KIF15	-1.99125
CHIA	0.2805
CATSPER3	0.996
CEACAM7	0.245666666666667
PADI2	0.635
HOXA9	-1.40283333333333
LNX2	0.886333333333333
TMEM144	3.26225
HIF1AN	1.1465
METTL7A	-1.3011
C6orf165	1.9965
KIAA1468	1.126875
DSG3	-2.056
ZNF180	0.364666666666667
EIF4E3	0.2125
SLC46A1	1.671
DKK1	-6.67616666666667
ZNF205	1.37016666666667
LOC162073	-0.455222222222222
COX7A1	4.808
MAGEA1	-0.784
NEDD8	0.781583333333333
KLHDC5	0.468444444444444
C3orf19	0.0521666666666667
MRPS2	-0.79025
POLR3H	-0.322428571428571
ABHD11	1.7053
TMEM17	1.76075
PAIP2B	-1.8556
MAT1A	0.9895
LGI3	0.0575
THUMPD2	0.1305
TKTL2	0.331666666666667
XAGE3	0.685833333333333
CALM3	0.777666666666666
C6orf136	0.4285
KCNC4	-0.2225
RGS9	3.43366666666667
ACIN1	-0.388
SPATS1	-0.70725
XKR8	0.41925
FAM84A	2.2295
MS4A7	4.24663636363636
AGXT2L2	0.13425
OR1F1	-0.605
SMAP1L	0.3355
IPO11	-0.37075
ZC3H11A	0.483125
C1orf151	0.97025
RNASEH2A	-1.38325
CCR10	-1.281
TXNDC11	0.357416666666667
TMEM112	0.94075
MAP1B	2.35935714285714
NVL	-0.3705
PKM2	-1.40355
ARC	-0.955
NUP54	-0.618
PPFIBP2	0.509833333333333
STAT2	0.127625
PTAFR	0.977833333333333
ROBO2	1.340125
RNF40	0.0535
CCDC135	-0.5625
IFT81	0.3929
MORF4	-1.6495
TM7SF3	-0.326875
OR10H3	0.0005
ABP1	-0.08075
CHRD	-0.9165
PLEKHA8	0.162333333333333
NCALD	2.29833333333333
OR5AK2	-0.177
ACCN1	-0.123
SLITRK1	1.79975
ARMET	-0.5145
C9orf52	-0.482
REEP4	-0.45975
MTSS1	3.253625
ADH1B	-0.299333333333334
DLD	-0.7975
CDK5	1.49825
PPFIA1	1.5983125
WFDC3	1.52175
DNAJB12	0.492214285714286
RANGRF	0.2385
MLANA	-4.6655
AMY2B	0.3615
KIAA0319	1.85225
RPS7	-0.674
JAK3	-0.6743
ARFGEF1	2.07775
CXCL5	0.555
TRAPPC4	0.44625
CETN2	1.28475
HSPC111	-1.0435
RHOBTB3	-0.616
PHLPP	1.23
RGS10	0.2115
TMEM58	1.91875
CHERP	-0.37
HSP90AB3P	-1.6735
FSTL3	-1.6075
PEX11A	0.90225
OR5V1	0.67
FCN3	1.43425
PTPN3	-0.80375
NPTX1	-5.612125
C21orf84	-2.1205
C11orf51	-0.139875
ZBED2	-0.2765
FLJ90757	1.251
NPY2R	0.714333333333333
PLD3	-0.25075
SYT17	3.603
SGSM2	-0.25325
OR1A2	0.4215
FOXP1	0.88575
SLC5A1	-0.3315
POFUT1	-0.3964
EPHB6	-3.50733333333333
MYO1G	-2.068375
STAC	-1.90344444444444
KLHL17	0.122666666666667
RGMA	0.2323
TJP2	-0.392
FAM114A1	-1.24083333333333
SERINC1	1.65375
SLC9A8	0.0295
PEX19	1.3185
EDN2	-0.1255
PSMD7	-1.21444444444444
C3orf41	-3.60925
UQCR	0.091875
PPP1R3C	1.71375
LRP4	-3.27766666666667
TM2D1	-0.25825
TTC17	0.943375
C4BPB	-5.011125
CCL25	-0.0125
ZNF253	-0.362666666666667
CHRNA9	-4.46933333333333
SOX11	-1.663125
HIVEP3	1.4755
CGN	2.56475
C3orf35	-0.1955
PKD2L1	2.0375
SYVN1	0.034625
PDE8B	-0.68725
LOC439951	1.09625
LTC4S	2.17683333333333
MIF4GD	0.108333333333333
SMARCA2	1.2496875
TUBGCP6	-0.166333333333333
CABLES1	-0.25775
C16orf77	0.275
ZNF791	0.30675
FUT5	-1.5785
ADH6	-1.57516666666667
P4HB	-0.74575
CLDND2	-2.14625
ALKBH8	-0.752
PLAC4	-2.063
F11R	0.999
MGC35295	-0.937833333333333
PDZD4	-0.216666666666667
LOC389073	-0.24975
FAM80B	0.525
PSMB1	-0.544375
TXN	-0.747666666666667
VIPR1	0.9596
WBSCR18	1.2591
EXOSC6	-0.525833333333333
ACTA2	2.38116666666667
SP5	-2.93183333333333
ANKRD1	-2.80875
DDR1	1.2811
ATP6V1D	0.24875
PTGS1	-1.92166666666667
RNF157	0.66925
DCC	-0.28575
SPAG7	-0.0155
FBXO18	0.7
UBE3C	0.0921
HOXC6	-0.17725
LRP2BP	-0.3615
MYST2	1.31325
PDSS2	-0.05125
ATE1	0.96775
ARAF	-0.886
KLF10	0.345
PLA2G2E	0.6325
ASCL1	3.77183333333333
TSNAXIP1	1.753
FAM131B	-0.547375
IFNA10	1.027
NUP43	-1.220125
FAM44B	-0.116875
L1TD1	-5.46183333333333
NMD3	-1.11041666666667
C18orf54	-0.9908
PHOSPHO1	0.6465
RAG2	-2.239
EMILIN3	-0.1235
METTL3	0.284
VPS13C	0.37725
REXO2	-2.36525
ANXA4	-0.80675
CA1	-0.85375
DCP1B	0.9565
TULP3	-1.003
ATP2A2	0.1675
ATIC	0.12075
ADAM15	-0.231416666666667
NPL	0.667333333333333
LGR4	0.3755
UEVLD	1.07416666666667
GAB1	2.26625
SNAI2	-2.497
ZGPAT	0.1873
SNF1LK	0.741875
DLEU1	-2.5265
UBE2Q1	2.33875
ZMYM6	0.103625
JPH3	-1.62966666666667
FAM38A	-0.978083333333333
PXK	0.0681666666666667
DENND2D	2.26675
BAX	-0.8335
CP	-5.42518181818182
RPL37	-0.4176
G6PC3	0.61875
NCOA4	-0.470833333333333
LRRC14	1.01425
GORASP1	0.486
FCHO2	0.741625
CYP24A1	-3.6446
FXYD3	2.401625
SMARCAL1	0.95175
ABCB8	0.407166666666667
CCDC44	0.7455
PRDM7	-2.16975
USH1C	-1.302
DNAH5	0.388333333333333
SRF	-0.743166666666667
MAL2	2.18516666666667
PGPEP1	0.45725
SIN3B	-1.166
SEMA3C	0.363166666666667
GRAMD3	0.47
FBXO10	-0.07175
OR5D13	-1.673
FLJ31818	-0.117875
CACNA1I	0.410625
S100A13	-0.9185
TP63	0.323166666666667
ANXA11	0.5922
WDR66	-0.374125
CSF2RB	-0.1225
IFI44	0.343
DACT1	-0.3015
ANKRD23	0.329375
ATP5G1	0.0121666666666667
C21orf70	-0.938
PPWD1	-1.30425
DNAJC13	-0.175
PAH	-1.09133333333333
PTCH2	0.82425
TRMU	-1.245
CCDC9	0.2345
USP3	-0.3631
DCLRE1C	-0.2311
FAM55C	1.4865
FRMD4B	0.192
CYP2R1	1.02325
RFPL1	-0.3197
XPO5	-0.7375
ARL6IP2	1.284
OSBPL5	0.75625
MMP9	3.01309090909091
KIAA0802	-0.029
DHRS2	-1.849
SGEF	2.5335
TXNDC10	-0.3862
EXOC6	0.4955
RPS27	0.774333333333333
PNCK	-1.163
FSTL1	-3.18075
AACS	0.6245
SLMAP	0.354666666666667
SAMD4A	-2.0428
ABRA	0.84875
SMARCD3	-0.51575
PKNOX2	-3.246
A4GNT	-0.3605
C9orf39	-0.216166666666667
RALYL	1.29425
MGC33556	-2.96
C10orf25	-1.1375
BBOX1	2.766
NHEDC1	2.61575
XDH	-0.883
GCSH	-0.9215
EDN1	-1.768
MTERF	-0.5765
CLK4	-0.07125
ZNF799	0.370833333333333
KCNG1	-2.07275
CXCR4	-1.50783333333333
PTPRR	-1.25325
IRAK1	-0.3585
LOC401397	-0.8755
TMSB10	0.484928571428571
CXCL3	-3.5883
TMC4	1.92325
OR7A10	0.0185
STYK1	1.5455
CHRNA10	-0.0645
CCNI	1.35875
EP300	0.694142857142857
LOC165186	-0.459666666666667
HIC2	-2.3275
SDR-O	0.3
OR2W1	-0.8745
KCNA6	0.154
TRIM74	-0.2755
REEP6	-0.93725
ATP5G2	-0.0565
ERG	-0.0415
TMEM42	0.000749999999999994
PARN	0.4055
SOD2	-1.0120625
DIRAS1	0.592166666666667
PNPT1	-0.37675
JOSD3	-1.87025
hCG_40738	-0.9105
PDE1C	-1.559
SEMA4D	0.198875
AGPAT1	0.820166666666667
NOSTRIN	0.613875
MAP3K3	0.117166666666667
MAX	0.543
CAPS	0.615833333333333
SERPINA12	-0.2705
OSBPL8	-0.43325
RICS	1.2453
NR4A2	-0.00933333333333334
PPCS	0.879333333333333
LONP1	-1.19125
SCYL3	1.08425
HERC2P2	-1.08666666666667
FIBCD1	-0.344
C15orf41	-0.16025
DMC1	-1.94933333333333
C20orf27	-0.97925
RPS6KA5	1.0862
FAHD1	0.6925
SLC12A4	-1.06525
BRCA1	-1.23508333333333
GBL	-0.126
SLK	0.8335
NUDT9P1	-0.3285
NOXO1	1.562
USP52	-1.2265
BAZ1B	1.4625
SLCO2B1	1.962
BBS12	2.5685
LRGUK	-0.579
TERF2IP	1.385
COL1A1	2.5205
KIAA0090	0.35375
GRK5	-0.821
AP1S2	-1.8505
TMEM52	-0.800833333333333
CA11	1.194625
OR4A15	0.531333333333333
ACBD3	0.3389
SPAG11B	-0.294285714285714
PRDM2	0.907
FOXP3	-0.074
SMYD3	-1.0116
LOC389199	1.294
LGI2	-0.8295
NAPE-PLD	-0.1083
ANKRD6	0.332
WDR45	0.946
SHROOM1	-2.7345
PSCD3	1.299
PYY	1.871
KCNC1	4.0105
ARHGEF9	1.3268
OR8J1	-0.45075
GPR55	-0.107833333333333
NS3BP	0.463
C10orf22	0.706333333333333
NAT8L	0.1135
DUSP4	-2.63033333333333
FOXM1	-1.21483333333333
GRAMD2	-0.9563
ZBTB48	0.0025
BUD31	-0.083
PABPC5	0.54
CCDC41	-0.1945
FBXO11	0.371583333333333
C6orf148	2.40825
RFXAP	-0.8805
C6orf15	-0.381333333333333
CDK8	-1.27483333333333
C6orf70	0.319875
TESSP2	0.145
ALG2	-0.41875
PPP1R3D	0.07875
TPM3	0.961944444444444
SYT13	6.132
EPB42	-1.0705
CETN3	0.02325
PRY	-0.2915
NTHL1	-0.296666666666667
POLR2B	0.687
RPS28	-0.615
P2RX3	0.2825
LYZL4	-1.205
WBP4	0.1524
PMM1	0.05325
C11orf79	0.68125
CBLL1	-0.62
IL1F10	0.771
VAX2	-1.305
SETDB1	0.0535
LRAP	-1.92083333333333
GCLM	-0.526166666666667
CPEB3	2.57425
PPM1A	0.50975
INTS1	-0.32825
CAMTA1	1.18616666666667
SAMSN1	-2.53125
LOC158830	-2.56483333333333
GMPPA	-0.29375
AIPL1	-0.55475
IL24	0.9755
BDKRB1	-0.213833333333333
MLF1	2.5467
TAF12	-0.4325
ID1	-2.96175
THADA	-0.073
PIK3CB	-0.1865
OR4N5	0.5925
TBC1D17	-0.3335
COX8A	-0.07775
CDCA4	-0.92775
C2orf44	-0.1835
ZNF534	-0.095
IMMP1L	0.99125
NIPSNAP3B	-0.70375
FTMT	0.654375
PWP2	-0.6575
MMP15	-1.8188
DNAH11	-2.13325
MTMR14	-0.231125
DNAL4	1.089
IPP	1.63575
TMEM59	0.57625
C1orf157	0.778
RGS4	-2.091
DDX18	-0.640666666666667
SNX6	0.67025
ZNHIT2	0.783833333333333
NCDN	-0.0506666666666667
FLJ33534	1.10475
RAG1	-2.153875
OR4D10	0.6125
PTPN5	0.291166666666667
POMT1	0.5945
LRRC8A	0.5805
CYP1A1	-1.621
CAPN1	-0.447333333333333
DDHD2	3.384375
GRIK2	-0.0355
GNRHR	0.261
PPBP	0.797
HTR3A	-0.793625
SLITRK4	-0.81275
ANKRD49	0.0155
BTF3	0.6188
SARS	0.3405
C13orf18	-0.593
CACNB1	0.145071428571429
QKI	-1.171
SETMAR	0.195125
MAN2B1	-0.288666666666667
EML3	-1.2425
ACADL	-0.839
OFD1	0.4485
DEFB114	0.5085
CGA	-0.2286
PEX16	1.06583333333333
LRRC10	-0.0245
GNG12	-2.534
C1orf152	-0.329333333333333
CHRM1	0.5675
CD53	-1.185375
DBH	-0.6285
TFAP2B	-2.110875
HIST1H2BJ	0.403333333333333
FAM46D	0.2055
TMEM11	-0.2525
C3orf32	-3.257
PCCB	0.141375
IPO13	0.0845
C6orf105	-5.31025
COMMD5	1.257
SUV420H1	1.1601
LTBR	1.71125
ARHGAP15	-2.60775
HDHD2	1.0625
TDRKH	-0.152833333333333
LOC401052	1.9585
PSG4	-1.18925
GNB4	-0.7822
SPATA4	3.42525
SLC9A3	-1.0895
OSBP	0.587833333333333
NBPF3	-0.6715
DOCK11	-2.822
SLC39A5	-1.82116666666667
PRR5	0.7416
C10orf63	0.487
SMTNL2	-2.971
ADRA1A	0.3635
ASAH1	0.2481
DOM3Z	0.1888
GIPR	0.948166666666667
AHI1	0.0560833333333333
NADSYN1	-0.257666666666667
RGS14	-1.9137
IL18BP	0.4093
RTN4RL1	2.04016666666667
ARMC6	-0.28375
PSMD5	-1.02483333333333
HK3	0.8133
OR4S1	-1.00275
RSU1	-0.8856
MAD2L1	-1.51922222222222
EIF4A3	-0.92375
DLEC1	0.1115
E4F1	0.0621666666666667
CHMP2B	0.9018
CAMSAP1	0.44375
RPS21	-1.39766666666667
ARID5A	-1.15525
UBE2N	0.6023
IGSF8	1.66233333333333
MAGEB6	-1.6455
ACAD11	-0.9783
MGC4172	-0.59775
LMO4	-2.17075
KLKB1	-0.879
HP	-0.7385
HDAC3	-0.5905
SCHIP1	-0.8805
CLCA1	0.376
OLFML2A	0.779714285714286
C1orf112	-1.93425
KIF19	0.499909090909091
HAPLN4	-0.4141
CXCR7	1.50533333333333
GOT2	1.0219
RAB38	-1.638625
DCX	5.045
PPM1H	1.45825
NFYC	0.148583333333333
KIN	1.091375
ZNF228	0.9085
PLSCR4	-0.6285
HIG2	-0.64175
FAM79B	5.6425
C21orf86	-0.3737
KCNK10	-0.15725
ZNF738	-1.62625
FSTL5	-1.182
OR6A2	0.4605
OTOA	1.0815
EXOC1	1.268
AHRR	-3.000875
PDAP1	-1.11691666666667
C19orf6	-0.1855
ZAN	0.478
LY6G6E	0.2695
EIF4E2	-0.8515
C20orf198	0.32725
ZNF324	0.48875
CYP3A5	-4.1698
ENTPD7	1.40733333333333
MBOAT5	-0.775
GJB5	-2.045
TTC13	0.23325
S100Z	-1.38583333333333
KIAA0664	-1.0945
PDGFRB	1.16341666666667
IL17D	-0.69475
OR56B4	0.633
RDX	-3.28166666666667
SLC34A3	0.82
IL28B	0.4525
JUND	0.477
CHRNB1	0.050125
CAMK2B	0.4605
FETUB	-2.2175
CXorf23	1.378375
MRTO4	-1.057
TTC3	0.7958
NDUFB8	0.1865
EDG2	-1.9745
SEMA3G	0.9145
IL23A	-2.646
GRHL1	0.7076
LOC441054	-2.6385
WDR65	1.56842857142857
PSTK	0.354
STOML3	1.45216666666667
R3HDM2	-0.3485
C5	-0.32025
SLC2A10	1.01516666666667
C3orf22	0.54775
PAQR3	-0.676
ANKRD26	1.12675
HCRTR1	-0.095
LOC399947	-2.1815
PSD2	0.516
TIGD2	-0.234333333333333
SCRN1	-0.181875
COQ10A	-0.5215
DDI2	-0.5935
METTL7B	-1.03483333333333
UCN2	0.81825
FAM92A3	-1.67
WDR16	-0.6855
ZNF511	0.465
ZMYM5	-0.445625
POLR3G	-2.73125
ZNF586	-0.9025
C1orf49	0.4105
TANK	-0.251333333333333
RCAN1	-2.62166666666667
PELI3	1.674
LIMD2	-0.69675
TMEM189	0.113
NTN4	-4.00825
LOC151300	0.397
CLEC2A	-1.237
GPR135	1.267875
DPYSL4	-2.7287
JAK2	0.142
TSHZ1	1.44533333333333
TM9SF4	-0.27675
ZNF264	1.11383333333333
SIRPG	0.722125
BICD1	-0.23275
HERC6	3.21616666666667
METTL5	0.176
CASP1	-1.07675
PRRT1	-0.446166666666667
PLA2G4C	1.68766666666667
ICA1L	2.93407142857143
TPTE2	-0.0508333333333333
OTUD7A	1.415
AQP11	-0.39325
APOA2	-4.4824
KALRN	-0.6027
SECTM1	0.152666666666667
IFNAR1	-0.2195
TALDO1	0.250375
RAB11FIP4	0.2745
EIF5A	-2.2755
FAM49A	1.364
NEGR1	2.356
YTHDC2	-0.74
EHD2	-2.161875
NCF1	1.6329
SCRT2	1.5975
HOXA5	-2.43316666666667
NUP133	-0.25025
FGF12	0.512125
SLMO2	-0.196375
SNTA1	1.471375
CACNG2	0.53225
GCM1	-0.05125
ELF1	1.077
TLR5	3.3365
TCFL5	-1.32133333333333
RBMY2FP	-2.131
LOC100125556	0.434375
FAM129B	0.420625
MAP3K7IP1	0.325625
NCK2	-0.212
OXA1L	-0.5705
FMO9P	-0.0635
ZSCAN12	-0.30025
PSMD12	0.771583333333333
HSCB	-0.541
CLDN10	-3.29
MGC13053	-0.75975
HPCAL4	-1.40483333333333
ASZ1	-0.022
MEX3D	0.18225
NFAT5	-0.2941
CSPG4LYP1	-0.246333333333333
FBXO3	1.5818
DVL1	-0.1345
CMKLR1	1.2625
TYMS	-2.238625
PEF1	0.84075
ZNF750	0.0575
MCM5	-0.7419
MEGF11	-1.014
KCNK7	0.0715
PTP4A3	0.6205
C1QTNF2	-2.289
OR6S1	0.2425
FAM122B	-0.459
ZNF551	-1.126625
HBQ1	-2.563
GEMIN6	0.29875
ARSK	-2.193
RBP7	2.44733333333333
CPNE9	-0.11275
DSC1	3.94
LOC730112	-0.32825
MAP2K4	1.06475
HS3ST5	2.363
EPB41L3	1.1725
TEKT2	-0.824
CDKN2B	-0.179666666666667
ZNF480	-1.52275
MAP3K6	-0.0862
MAP6	1.44483333333333
HN1	-0.081
OR2L13	-0.1345
SLC16A11	0.27425
FAM96A	0.2725
APOL1	-0.2045
C5orf32	-0.0595
RTP1	0.1615
RNF175	-1.6315
ZBTB41	1.21225
AHCTF1	0.0106
SAE2	-0.4088
ITGA2	-0.579083333333333
MME	-3.502
CCDC14	-1.38025
MAST4	1.40728571428571
KRT33B	-1.3955
KCTD2	-0.363666666666667
WDR26	0.295083333333333
MFI2	-1.317875
NR4A3	-0.960125
ARSA	1.072
UNKL	0.647166666666667
SULT6B1	0.0245
CCNA2	-1.75566666666667
SOX15	-0.22
PPAPDC1B	3.38791666666667
C19orf44	0.391
MCAT	0.793416666666667
ARID1B	0.310125
OR52N1	1.866
C12orf48	-1.4235
MAGI1	0.920125
NIPA2	-0.4725
GBX2	-2.1085
RSHL3	4.254125
RAVER1	0.5725
C15orf17	0.45925
SLC30A2	0.3615
ZNF518	-0.482
PCYT1B	-2.697
C10orf114	1.3955
EIF3H	0.2845
SLC25A39	-0.144833333333333
KIF1B	-0.500125
AMOTL2	-1.174
C6orf120	0.109
PSRC1	0.44725
PLA2G10	1.63925
KIF5C	1.791875
MRPL37	-1.084
C17orf62	-0.161833333333333
C9orf135	-1.01833333333333
DUSP10	0.2185
CLCNKB	0.0325
PSMA5	0.720875
C8orf53	0.45025
AMPD3	1.46166666666667
PIAS1	0.30675
ADCYAP1R1	-0.1455
GYLTL1B	0.9515
CDH20	0.1036
FBXO7	-0.18375
TMEM134	2.4565
FLJ14213	-0.86
ZNF3	0.21925
LRRFIP1	0.275791666666667
CNOT2	0.758583333333333
ABI3	1.906
ALDH5A1	1.23341666666667
HNT	1.0243
SERPINA4	-2.19225
TK2	-0.0130909090909091
STMN1	-0.563111111111111
GUCA2A	-0.312333333333333
GALNT10	-0.191285714285714
DPP6	-0.935833333333334
C9orf93	-0.51075
PRELID2	-0.4125
STK39	1.132
SFTPA1	-1.239
CKS2	-1.00733333333333
RHO	0.490875
C20orf135	0.0602500000000001
XKR3	-2.775
CR1	-0.37
RPS6KA2	1.24914285714286
C20orf112	1.24625
MRPL22	0.59825
C4orf23	-1.0335
GADD45B	-0.28275
KLHDC1	2.64416666666667
C2orf48	-1.3995
ZNF287	2.06
DAAM2	-1.735
DPPA2	-3.66516666666667
TCTN3	0.565333333333333
DNAJB11	0.135625
FPR1	0.9755
DEFB4	0.3215
PTCD2	-0.4469
SMOC2	4.873
CABP7	0.4915
SERPINB11	0.096
MAGEF1	1.17675
NDE1	0.0368333333333333
ITGA10	0.4225
FSHB	0.548
ANXA2	0.09875
HORMAD2	0.7725
HLCS	0.98875
MCF2L	1.96175
FH	0.110625
TBC1D24	1.7495
KIAA1505	0.67375
LGALS2	-0.9665
CNBD1	-0.5265
SYNPO2L	0.0793333333333333
PTPN23	0.0140714285714286
C1orf183	-1.07883333333333
MAGEA8	-2.65775
DGCR8	-1.469375
GSR	-1.6555
PAQR7	0.04775
ZNF676	-0.942
CACNA1C	-1.0917
SP7	0.8635
PDCD6	0.563
NRN1L	-1.456
BRI3BP	0.03675
KIAA1183	0.6075
ASB4	0.56925
CCL23	0.0966
OBSL1	-2.036125
SLC12A7	0.9665
KIAA0240	1.3155
CD1B	-3.52616666666667
FCGR2A	1.023625
MDC1	-0.1625
HTR1A	0.707833333333333
OCEL1	0.10925
ATP11B	-2.875
FBXO34	0.0426666666666667
PCDH12	3.39216666666667
RPE	-1.2355
C17orf74	0.1435
CSDC2	-0.144333333333333
PET112L	1.2765
TMBIM1	0.196
P2RXL1	0.1905
TCHP	0.17225
TRMT1	-1.223
F2RL2	-1.32125
LRRC32	1.43816666666667
IMPG2	0.0675
BGLAP	-0.45925
LOC493869	-3.87541666666667
MRAS	0.82425
SLC35F5	-0.15425
CBWD1	-0.824
AXL	-3.398375
ATP2C2	1.74825
TELO2	-0.08175
PNPLA3	-5.55125
PCDHB14	1.0085
CD276	0.22575
KRT80	-3.091125
DUSP28	0.117
CSNK1E	0.516666666666667
SRP14	1.6385
KCNQ4	-0.796
KRT72	0.471833333333333
CCDC117	3.17475
C6orf89	-0.365
TUBB2B	1.81566666666667
RTN4IP1	-0.6095
CR1L	-3.98216666666667
CEND1	1.564625
C12orf41	-1.02583333333333
RNF31	0.98225
UBN1	0.208833333333333
C17orf32	1.714
SLC5A7	-0.07875
GPR92	-0.2215
ESAM	2.1904
CTNNA1	0.398416666666667
HRBL	0.923
CBX4	0.61
TMEM182	-1.21025
SH3TC2	-1.22833333333333
IL10	0.634833333333333
PXMP4	-3.234
RNF167	0.114
PAK7	3.41116666666667
ETV3	0.002
ATPIF1	-0.417333333333333
LOC554207	-1.0785
OR8H1	-0.0264999999999999
WDFY3	2.068625
DPM1	-1.31775
GPSM1	-0.248
WDR92	-0.0619
LRP1	-0.00600000000000004
ANKH	-0.353625
THUMPD3	-1.47675
POLR1B	-0.981
OLFM4	1.93716666666667
RAD9B	-0.7845
TSPY2	-3.4895
PAX6	-2.00233333333333
SCG2	-1.44375
SLC17A6	0.3985
FMO3	1.316125
PADI4	0.44625
TUBB4	-0.1682
NLK	0.24875
POU4F3	-0.187
SDF4	-0.54025
ITGBL1	0.1475
NETO1	-1.843375
TAP2	0.658
ABBA-1	-0.12875
GNAI1	-0.01025
VPS4B	0.122
NOPE	-1.117
GALNT6	1.83483333333333
SESN1	0.15
GBE1	-2.26055555555556
CLASP1	0.59325
RASGEF1B	0.93175
ACOT11	0.254571428571429
AFAP1	-0.404
OR2H2	0.11975
DPY19L2P1	0.69575
DZIP1	-3.92875
SEC22C	-0.2495
GPR161	-1.86825
RNF146	1.5685
WDR74	-1.188
GALP	0.0665
PURA	0.811
DNPEP	0.916833333333333
RP11-78J21.1	-2.02175
ERBB2	1.47075
FANCM	-0.783916666666667
NEO1	2.04966666666667
DDX3Y	-4.8809
RPS3A	0.704875
MXRA7	-1.49878571428571
LGALS3	-3.82566666666667
GLT8D1	-0.02625
CFL2	-1.581
UPB1	0.0675
NAP1L5	0.4575
CLDN14	-2.47175
DHX38	-0.802
BTBD1	0.13175
TARS2	0.907
