Hybridization REF	TCGA-AV-A03E-20A-01R-A056-07
MGC16291	1.464125
RPAIN	-0.0973571428571429
CAGE1	0.1375
CNTNAP3	-3.862375
ACTR1B	0.00349999999999998
EEF1E1	-2.3915
MSX1	0.5685
ESF1	-0.037
HSPC171	0.992
MRPL2	-0.0751666666666667
RDH12	0.6755
CELP	0.193
METRNL	1.239
C10orf116	-2.2235
C19orf48	-1.2465
ZNF346	-0.410375
NCR1	0.6005
C10orf64	-0.383
CD52	-4.70275
VPS18	1.64125
AP4S1	-0.979166666666667
NPBWR1	2.104
TPK1	1.749
UBA52	-0.0287222222222222
RIPK1	-0.335666666666667
CPNE3	-0.7896
HSPC159	-4.44625
C8orf38	-0.383
LRRC4B	-0.7235
PARP10	1.2782
ANKRD50	0.50175
CXCL9	-0.23425
FGF18	3.79072727272727
EIF2A	-0.141125
SLC20A2	0.431166666666667
KIAA1549	-0.646333333333333
SPINT1	-1.6297
ZNF584	0.3905
CRBN	-0.386833333333333
ABCF3	0.589833333333333
NCBP1	-0.632833333333333
PLA2G4F	0.226333333333333
PCDH10	-1.058125
TTC21A	2.53125
C20orf144	1.385
FGFR1OP2	-0.17
SLC9A1	0.5882
CHRND	0.693
FOXF1	-1.99025
KIAA1467	-0.77375
TPO	-1.18033333333333
LTF	-1.51221428571429
DNAJB9	-1.65925
MRPS27	-0.26825
bA16L21.2.1	-0.18575
WBP2	2.0195
MRGPRX3	-2.1715
PRPF18	-0.166
C10orf58	0.65425
SMOC1	0.1128
ADAT3	0.528833333333333
TMEM138	-0.1835
TMEM131	-0.6785
TIMM8B	-0.41
MYH7	-0.801833333333333
ST6GAL2	-1.657625
KIF1C	1.428
SUHW2	0.4105
PAPSS1	0.75025
CABP2	0.763
HOXA4	0.632
ELF2	-1.0085
SEMA3D	-0.9186
MC5R	-0.037
OGFR	1.013
FLJ30092	-0.434166666666667
TGFA	1.0159
MMP17	1.56425
KIF15	-1.40275
CHIA	0.087
CATSPER3	0.58925
CEACAM7	0.0761818181818182
PADI2	-0.392
HOXA9	-2.7844
LNX2	-2.15033333333333
TMEM144	0.48975
HIF1AN	1.318
METTL7A	-1.6592
C6orf165	1.90933333333333
KIAA1468	0.24925
DSG3	-1.741
ZNF180	-0.3115
EIF4E3	-0.9095
SLC46A1	-1.208625
DKK1	-3.154
ZNF205	1.52416666666667
LOC162073	-0.347277777777778
COX7A1	-0.69575
MAGEA1	-2.14433333333333
NEDD8	-0.95025
KLHDC5	0.215444444444444
C3orf19	0.4355
MRPS2	-0.45775
POLR3H	0.6405
ABHD11	0.5362
TMEM17	0.5905
PAIP2B	-1.7309
MAT1A	-4.177
LGI3	0.21175
THUMPD2	0.2215
TKTL2	-0.4325
XAGE3	-1.57716666666667
CALM3	-0.337416666666667
C6orf136	0.241333333333333
KCNC4	0.9895
RGS9	-1.4345
ACIN1	0.00516666666666667
SPATS1	0.91025
XKR8	1.96275
FAM84A	1.66316666666667
MS4A7	-0.256272727272727
AGXT2L2	-0.4835
OR1F1	0.1505
SMAP1L	-0.179
IPO11	-0.492875
ZC3H11A	-0.2979375
C1orf151	0.477
RNASEH2A	-0.039
CCR10	0.28
TXNDC11	-0.475333333333333
TMEM112	-0.29025
MAP1B	2.91821428571428
NVL	-0.483
PKM2	0.6754
ARC	2.1045
NUP54	-1.1145
PPFIBP2	0.607333333333333
STAT2	0.272875
PTAFR	-1.853
ROBO2	-1.1095
RNF40	0.401333333333333
CCDC135	-0.151333333333333
IFT81	0.319
MORF4	-2.31725
TM7SF3	-0.770875
OR10H3	0.2465
ABP1	0.91925
CHRD	-0.0445
PLEKHA8	-0.2615
NCALD	-2.19208333333333
OR5AK2	0.31675
ACCN1	0.290166666666667
SLITRK1	0.057
ARMET	-0.6755
C9orf52	-0.08875
REEP4	-0.09975
MTSS1	2.2925
ADH1B	0.086
DLD	-2.23525
CDK5	0.729
PPFIA1	-0.060875
WFDC3	2.94725
DNAJB12	1.358
RANGRF	0.7675
MLANA	-4.61
AMY2B	2.90025
KIAA0319	1.587625
RPS7	-0.254
JAK3	-0.2817
ARFGEF1	-0.48325
CXCL5	0.072
TRAPPC4	-1.69125
CETN2	0.75175
HSPC111	-0.384
RHOBTB3	-2.0244
PHLPP	-0.494
RGS10	-1.38575
TMEM58	1.60375
CHERP	-0.245375
HSP90AB3P	-0.673333333333333
FSTL3	-0.730333333333333
PEX11A	0.123
OR5V1	1.358
FCN3	-0.236
PTPN3	-0.629875
NPTX1	-5.393375
C21orf84	0.831
C11orf51	-0.149875
ZBED2	-2.57925
FLJ90757	0.17975
NPY2R	0.72425
PLD3	0.82625
SYT17	-3.117
SGSM2	-0.15825
OR1A2	0.4355
FOXP1	1.30025
SLC5A1	-0.262666666666667
POFUT1	0.1086
EPHB6	-2.987
MYO1G	-2.571625
STAC	3.7518
KLHL17	0.5595
RGMA	0.2794
TJP2	-0.9708
FAM114A1	0.8815
SERINC1	0.295916666666667
SLC9A8	1.39725
PEX19	-0.366625
EDN2	-2.10275
PSMD7	-1.64544444444444
C3orf41	-2.4035
UQCR	-0.27875
PPP1R3C	1.444
LRP4	-1.08066666666667
TM2D1	-2.36625
TTC17	0.1800625
C4BPB	-4.788375
CCL25	0.339
ZNF253	-1.56083333333333
CHRNA9	0.845
SOX11	-3.005625
HIVEP3	2.7495
CGN	-1.98708333333333
C3orf35	0.9325
PKD2L1	0.968
SYVN1	-0.00400000000000001
PDE8B	-2.830125
LOC439951	1.477
LTC4S	0.683333333333333
MIF4GD	-1.427
SMARCA2	0.9935625
TUBGCP6	0.933666666666667
CABLES1	-2.017375
C16orf77	0.2885
ZNF791	0.19375
FUT5	-2.5505
ADH6	-2.08433333333333
P4HB	0.6575
CLDND2	1.66575
ALKBH8	-0.87
PLAC4	-0.47875
F11R	-2.248
MGC35295	0.249166666666667
PDZD4	-0.395333333333333
LOC389073	-0.69725
FAM80B	-0.356
PSMB1	0.13325
TXN	0.437
VIPR1	-1.4365
WBSCR18	0.4941
EXOSC6	-0.794333333333333
ACTA2	1.04
SP5	-1.52833333333333
ANKRD1	-0.7075
DDR1	-1.5196
ATP6V1D	0.59025
PTGS1	-4.59766666666667
RNF157	-0.4095
DCC	0.9385
SPAG7	1.02325
FBXO18	0.1115
UBE3C	0.0316
HOXC6	0.23625
LRP2BP	0.661166666666667
MYST2	-0.79325
PDSS2	-0.33925
ATE1	-1.08425
ARAF	-1.6655
KLF10	-0.4425
PLA2G2E	-0.19775
ASCL1	-0.611
TSNAXIP1	2.45825
FAM131B	-0.1795
IFNA10	0.189
NUP43	-1.132125
FAM44B	-0.753875
L1TD1	-5.4565
NMD3	-2.06908333333333
C18orf54	-0.0251
PHOSPHO1	0.3265
RAG2	-1.272
EMILIN3	0.3325
METTL3	-1.11925
VPS13C	-0.406875
REXO2	-0.773
ANXA4	0.65475
CA1	-1.12925
DCP1B	-0.05925
TULP3	0.610833333333333
ATP2A2	-0.498642857142857
ATIC	-0.637
ADAM15	-1.07933333333333
NPL	-0.237166666666667
LGR4	-0.23425
UEVLD	0.00616666666666665
GAB1	-0.11775
SNAI2	2.474
ZGPAT	0.6209
SNF1LK	0.56675
DLEU1	-1.00775
UBE2Q1	0.416875
ZMYM6	0.710625
JPH3	-2.4695
FAM38A	0.402166666666667
PXK	1.50116666666667
DENND2D	-3.6635
BAX	-0.490583333333334
CP	-4.97772727272727
RPL37	0.0249
G6PC3	0.8425
NCOA4	-1.596
LRRC14	0.696375
GORASP1	-0.04325
FCHO2	-0.00325
CYP24A1	-3.473
FXYD3	-3.81725
SMARCAL1	1.35875
ABCB8	1.1525
CCDC44	0.02575
PRDM7	-2.997
USH1C	-1.364
DNAH5	0.201833333333333
SRF	-0.747666666666667
MAL2	-7.9265
PGPEP1	1.98566666666667
SIN3B	-0.32025
SEMA3C	-0.561666666666667
GRAMD3	-1.39375
FBXO10	0.779
OR5D13	0.7975
FLJ31818	-0.0426250000000001
CACNA1I	0.85975
S100A13	-0.289
TP63	0.770928571428572
ANXA11	-0.1302
WDR66	1.23875
CSF2RB	0.161
IFI44	0.73925
DACT1	0.710166666666667
ANKRD23	-0.61675
ATP5G1	0.316
C21orf70	-1.47983333333333
PPWD1	-0.0895
DNAJC13	1.152
PAH	-5.28183333333333
PTCH2	0.224
TRMU	0.2195
CCDC9	0.8455
USP3	-1.2592
DCLRE1C	0.9796
FAM55C	1.77225
FRMD4B	-2.29675
CYP2R1	0.72025
RFPL1	-0.5482
XPO5	-2.151
ARL6IP2	0.0105
OSBPL5	1.54975
MMP9	-1.303
KIAA0802	0.559
DHRS2	-3.7315
SGEF	-0.272125
TXNDC10	0.395
EXOC6	-2.25475
RPS27	-0.326333333333333
PNCK	0.112833333333333
FSTL1	-1.59425
AACS	-0.731
SLMAP	-0.421166666666667
SAMD4A	0.1115
ABRA	-0.1205
SMARCD3	1.94775
PKNOX2	-3.00283333333333
A4GNT	0.6045
C9orf39	0.7885
RALYL	0.463
MGC33556	-2.216
C10orf25	-1.1795
BBOX1	0.254333333333333
NHEDC1	0.48375
XDH	-1.36975
GCSH	-1.7565
EDN1	-1.43683333333333
MTERF	0.15625
CLK4	0.835375
ZNF799	-1.16616666666667
KCNG1	0.972375
CXCR4	-5.5305
PTPRR	0.25025
IRAK1	0.6065
LOC401397	0.85275
TMSB10	1.88292857142857
CXCL3	1.1563
TMC4	-2.784
OR7A10	0.253
STYK1	1.5555
CHRNA10	1.06025
CCNI	0.241
EP300	-0.402
LOC165186	1.9995
HIC2	-1.92075
SDR-O	0.278
OR2W1	-0.1695
KCNA6	-0.2495
TRIM74	1.78325
REEP6	0.1725
ATP5G2	0.29925
ERG	-2.021625
TMEM42	1.76575
PARN	0.0756666666666667
SOD2	1.9054375
DIRAS1	1.78616666666667
PNPT1	-0.82675
JOSD3	-1.2475
hCG_40738	-1.7615
PDE1C	-1.06975
SEMA4D	-2.74925
AGPAT1	0.7755
NOSTRIN	-2.876125
MAP3K3	-0.161666666666667
MAX	0.539142857142857
CAPS	1.8305
SERPINA12	0.22
OSBPL8	-1.356375
RICS	-0.4345
NR4A2	0.5695
PPCS	-0.804833333333333
LONP1	0.62225
SCYL3	-0.592
HERC2P2	-0.216666666666667
FIBCD1	0.6545
C15orf41	1.5125
DMC1	-1.70916666666667
C20orf27	-1.1475
RPS6KA5	-1.6076
FAHD1	-0.133166666666667
SLC12A4	0.20775
BRCA1	-0.464166666666667
GBL	-1.197
SLK	-0.752
NUDT9P1	1.2235
NOXO1	-0.883
USP52	0.673
BAZ1B	0.514875
SLCO2B1	-2.04
BBS12	0.824666666666667
LRGUK	0.00400000000000001
TERF2IP	0.17475
COL1A1	0.9555
KIAA0090	-0.268625
GRK5	-0.985666666666667
AP1S2	-0.5586
TMEM52	-1.37216666666667
CA11	0.071625
OR4A15	0.578833333333333
ACBD3	-0.4523
SPAG11B	0.292125
PRDM2	0.8046
FOXP3	0.21975
SMYD3	-0.4833
LOC389199	1.7485
LGI2	0.284666666666667
NAPE-PLD	-0.1623
ANKRD6	-1.342
WDR45	0.894
SHROOM1	0.782
PSCD3	0.4465
PYY	1.063
KCNC1	-1.8845
ARHGEF9	0.7936
OR8J1	0.595
GPR55	-0.123666666666667
NS3BP	-1.796
C10orf22	0.175
NAT8L	-4.76025
DUSP4	-0.5195
FOXM1	-0.822
GRAMD2	-0.7587
ZBTB48	0.459166666666667
BUD31	-0.0515
PABPC5	-0.718
CCDC41	-0.2865
FBXO11	-0.04725
C6orf148	-1.615
RFXAP	-0.451
C6orf15	-0.0295
CDK8	-1.485
C6orf70	1.322875
TESSP2	0.1655
ALG2	0.65975
PPP1R3D	0.00175000000000002
TPM3	-0.363833333333333
SYT13	-0.64375
EPB42	-0.762333333333333
CETN3	-1.06
PRY	0.1755
NTHL1	-1.0535
POLR2B	-0.694
RPS28	-0.00566666666666667
P2RX3	0.905
LYZL4	-0.23825
WBP4	0.5454
PMM1	0.04675
C11orf79	-0.5835
CBLL1	0.29725
IL1F10	1.55516666666667
VAX2	0.42
SETDB1	-0.1055
LRAP	0.741
GCLM	-0.532166666666667
CPEB3	1.2345
PPM1A	-0.7560625
INTS1	-0.07575
CAMTA1	-1.27241666666667
SAMSN1	-4.77925
LOC158830	-4.46633333333333
GMPPA	0.76925
AIPL1	-0.14175
IL24	0.744166666666667
BDKRB1	3.921
MLF1	0.4519
TAF12	0.42825
ID1	-0.948625
THADA	0.064875
PIK3CB	-1.71725
OR4N5	0.5915
TBC1D17	0.347833333333333
COX8A	0.28
CDCA4	-0.15675
C2orf44	-0.0425
ZNF534	0.55225
IMMP1L	-0.6445
NIPSNAP3B	-1.4475
FTMT	1.236125
PWP2	-0.483
MMP15	-1.2215
DNAH11	-1.69675
MTMR14	0.26475
DNAL4	-0.163
IPP	0.73675
TMEM59	-1.299375
C1orf157	0.0025
RGS4	-0.306
DDX18	-0.808833333333333
SNX6	-1.4085
ZNHIT2	1.15166666666667
NCDN	0.929666666666667
FLJ33534	-0.63425
RAG1	-2.23325
OR4D10	0.9045
PTPN5	-0.739833333333333
POMT1	-0.30675
LRRC8A	0.9072
CYP1A1	-1.6435
CAPN1	-0.445
DDHD2	0.55525
GRIK2	-0.24775
GNRHR	0.5155
PPBP	0.519
HTR3A	-0.949375
SLITRK4	-3.864
ANKRD49	-0.82125
BTF3	-0.4803
SARS	0.44275
C13orf18	-0.109333333333333
CACNB1	0.925285714285714
QKI	0.34052380952381
SETMAR	-0.6405
MAN2B1	0.232333333333333
EML3	0.09925
ACADL	-0.692
OFD1	0.03775
DEFB114	0.426
CGA	-3.3255
PEX16	0.144833333333333
LRRC10	0.5515
GNG12	-0.7245
C1orf152	0.727333333333333
CHRM1	0.581
CD53	-4.679625
DBH	-1.1535
TFAP2B	-2.569625
HIST1H2BJ	-1.16133333333333
FAM46D	0.006
TMEM11	0.5275
C3orf32	-4.402
PCCB	-1.7395
IPO13	0.6625
C6orf105	0.03375
COMMD5	1.14375
SUV420H1	-0.9928
LTBR	-0.61325
ARHGAP15	-2.661
HDHD2	-0.529
TDRKH	0.6105
LOC401052	1.679
PSG4	0.804
GNB4	-1.5976
SPATA4	4.128
SLC9A3	0.317
OSBP	0.490833333333333
NBPF3	-0.0786666666666667
DOCK11	0.448
SLC39A5	-1.8725
PRR5	0.0946
C10orf63	1.634875
SMTNL2	0.73125
ADRA1A	-0.0565
ASAH1	0.5835
DOM3Z	0.262
GIPR	1.39316666666667
AHI1	1.21875
NADSYN1	1.00383333333333
RGS14	-1.696
IL18BP	0.1914
RTN4RL1	-2.45341666666667
ARMC6	-0.3555
PSMD5	-1.046
HK3	0.1529
OR4S1	0.315
RSU1	1.2751
MAD2L1	-4.10788888888889
EIF4A3	-1.73175
DLEC1	-0.0663333333333333
E4F1	-0.205333333333333
CHMP2B	0.5784
CAMSAP1	0.35825
RPS21	-0.258
ARID5A	-0.76775
UBE2N	-1.8269
IGSF8	0.923333333333333
MAGEB6	-2.442
ACAD11	0.312
MGC4172	-0.8205
LMO4	-0.56325
KLKB1	0.3335
HP	-1.203
HDAC3	-0.7895
SCHIP1	0.7005
CLCA1	0.133
OLFML2A	1.569875
C1orf112	-1.86025
KIF19	-0.165083333333333
HAPLN4	-0.2665
CXCR7	-3.6305
GOT2	-0.3225
RAB38	-3.786875
DCX	-1.0945
PPM1H	-2.26316666666667
NFYC	1.05391666666667
KIN	0.983375
ZNF228	0.54375
PLSCR4	-0.0976666666666667
HIG2	0.13675
FAM79B	0.0845
C21orf86	0.0606
KCNK10	0.84325
ZNF738	-3.1705
FSTL5	-1.33516666666667
OR6A2	-0.748
OTOA	1.82566666666667
EXOC1	1.07325
AHRR	-1.308375
PDAP1	-0.5175
C19orf6	0.596625
ZAN	0.81725
LY6G6E	-0.5935
EIF4E2	-0.33375
C20orf198	0.41975
ZNF324	0.6685
CYP3A5	-0.696333333333333
ENTPD7	1.19466666666667
MBOAT5	-1.864
GJB5	-2.4605
TTC13	0.02525
S100Z	0.135166666666667
KIAA0664	-0.332833333333333
PDGFRB	1.58733333333333
IL17D	-0.19575
OR56B4	0.116
RDX	-3.4805
SLC34A3	1.815
IL28B	0.083
JUND	1.49225
CHRNB1	-0.635
CAMK2B	-1.585
FETUB	-1.38775
CXorf23	0.883125
MRTO4	-0.1175
TTC3	0.7187
NDUFB8	0.8785
EDG2	-1.62225
SEMA3G	-2.6915
IL23A	-0.7975
GRHL1	-0.9872
LOC441054	1.398
WDR65	-0.040625
PSTK	0.488
STOML3	-0.395666666666667
R3HDM2	0.4247
C5	-2.1095
SLC2A10	-1.358
C3orf22	1.1005
PAQR3	0.414076923076923
ANKRD26	0.693333333333333
HCRTR1	1.4015
LOC399947	0.7075
PSD2	0.5245
TIGD2	0.3885
SCRN1	-0.0055
COQ10A	1.1355
DDI2	-0.3515
METTL7B	2.40416666666667
UCN2	1.74875
FAM92A3	1.17375
WDR16	0.21125
ZNF511	0.975166666666667
ZMYM5	-0.359125
POLR3G	0.84925
ZNF586	-1.368
C1orf49	0.0658333333333333
TANK	-0.4115
RCAN1	-0.5445
PELI3	2.62033333333333
LIMD2	-1.07833333333333
TMEM189	0.33
NTN4	-3.661375
LOC151300	0.1255
CLEC2A	-0.635
GPR135	0.897
DPYSL4	1.2502
JAK2	0.719166666666667
TSHZ1	0.654333333333333
TM9SF4	0.693
ZNF264	0.3735
SIRPG	0.115875
BICD1	0.1985
HERC6	0.29
METTL5	-0.317
CASP1	-0.2225
PRRT1	-0.168166666666667
PLA2G4C	1.12183333333333
ICA1L	1.05878571428571
TPTE2	-0.679
OTUD7A	1.78983333333333
AQP11	-2.96125
APOA2	-4.3045
KALRN	-0.4557
SECTM1	-1.75366666666667
IFNAR1	0.2655
TALDO1	-0.358
RAB11FIP4	-1.83591666666667
EIF5A	-0.359
FAM49A	3.3235
NEGR1	-0.377166666666667
YTHDC2	0.52575
EHD2	1.3705
NCF1	-0.9623
SCRT2	2.414
HOXA5	-0.214
NUP133	-1.5875
FGF12	0.0354375
SLMO2	-1.092
SNTA1	1.756
CACNG2	0.5665
GCM1	0.37075
ELF1	-2.06383333333333
TLR5	-2.34425
TCFL5	-0.571416666666667
RBMY2FP	-0.296
LOC100125556	-0.429125
FAM129B	1.437
MAP3K7IP1	0.19875
NCK2	-0.3525
OXA1L	-0.759
FMO9P	-0.0165
ZSCAN12	-0.78625
PSMD12	0.54175
HSCB	0.15725
CLDN10	-3.18075
MGC13053	-0.5025
HPCAL4	-1.159
ASZ1	-0.23
MEX3D	0.0405
NFAT5	-0.1654
CSPG4LYP1	-0.143166666666667
FBXO3	-0.6701
DVL1	0.804166666666667
CMKLR1	-0.726
TYMS	-2.83575
PEF1	0.635
ZNF750	-1.61216666666667
MCM5	0.661
MEGF11	-0.04425
KCNK7	0.3165
PTP4A3	-1.6915
C1QTNF2	-1.27766666666667
OR6S1	0.543
FAM122B	-1.37925
ZNF551	-2.165875
HBQ1	-2.458
GEMIN6	0.6555
ARSK	-0.8145
RBP7	-3.00633333333333
CPNE9	0.65825
DSC1	1.1245
LOC730112	-0.08175
MAP2K4	0.173625
HS3ST5	-0.662
EPB41L3	-4.70375
TEKT2	-0.6465
CDKN2B	-2.64575
ZNF480	-0.031
MAP3K6	1.5357
MAP6	3.572
HN1	-0.4483
OR2L13	0.2962
SLC16A11	0.67925
FAM96A	-0.50375
APOL1	-0.14825
C5orf32	1.58125
RTP1	0.194833333333333
RNF175	0.32
ZBTB41	-1.266375
AHCTF1	-0.5655
SAE2	0.1667
ITGA2	-0.62925
MME	1.88516666666667
CCDC14	0.895
MAST4	-0.141142857142857
KRT33B	2.7725
KCTD2	-0.303666666666667
WDR26	0.0275
MFI2	0.193
NR4A3	-0.1795
ARSA	0.7095
UNKL	-0.603333333333333
SULT6B1	0.59
CCNA2	-1.77733333333333
SOX15	-0.334
PPAPDC1B	0.507916666666667
C19orf44	1.05
MCAT	1.16241666666667
ARID1B	0.270375
OR52N1	0.193
C12orf48	-1.1935
MAGI1	0.55975
NIPA2	-0.62975
GBX2	-2.1045
RSHL3	1.002125
RAVER1	1.29116666666667
C15orf17	0.48925
SLC30A2	0.197375
ZNF518	-1.02725
PCYT1B	-0.04
C10orf114	2.84625
EIF3H	-0.2285
SLC25A39	-0.0345
KIF1B	-0.056625
AMOTL2	-0.4055
C6orf120	0.60825
PSRC1	-0.43725
PLA2G10	-1.276
KIF5C	1.749
MRPL37	-0.4375
C17orf62	-0.380666666666667
C9orf135	-1.80966666666667
DUSP10	1.5383
CLCNKB	0.2585
PSMA5	0.619375
C8orf53	0.6285
AMPD3	2.25233333333333
PIAS1	0.0615
ADCYAP1R1	0.097
GYLTL1B	-2.033
CDH20	0.0303333333333333
FBXO7	-0.054
TMEM134	0.266833333333333
FLJ14213	-0.360833333333333
ZNF3	-1.27075
LRRFIP1	0.183
CNOT2	0.697166666666667
ABI3	-1.23975
ALDH5A1	-2.261
HNT	-0.8909
SERPINA4	-2.39225
TK2	1.135
STMN1	-1.49144444444444
GUCA2A	0.3425
GALNT10	0.663785714285714
DPP6	-0.72255
C9orf93	0.079125
PRELID2	0.680125
STK39	0.068125
SFTPA1	-1.1025
CKS2	-0.379444444444444
RHO	0.938375
C20orf135	0.31925
XKR3	-0.6575
CR1	-0.4515
RPS6KA2	2.52635714285714
C20orf112	0.2595
MRPL22	0.50975
C4orf23	0.662333333333333
GADD45B	-0.9535
KLHDC1	0.0726666666666667
C2orf48	-2.849
ZNF287	-0.249
DAAM2	-3.22675
DPPA2	-2.6415
TCTN3	0.2345
DNAJB11	0.618625
FPR1	4.78725
DEFB4	0.8175
PTCD2	-0.4704
SMOC2	-3.3295
CABP7	0.7825
SERPINB11	0.087
MAGEF1	-0.39375
NDE1	-0.4905
ITGA10	-0.0165
FSHB	-0.041
ANXA2	1.229875
HORMAD2	-0.06275
HLCS	0.59475
MCF2L	2.72283333333333
FH	-0.603875
TBC1D24	0.05225
KIAA1505	0.732
LGALS2	-4.42075
CNBD1	-0.444
SYNPO2L	-0.22975
PTPN23	0.936714285714286
C1orf183	2.016
MAGEA8	-1.90825
DGCR8	0.187125
GSR	0.22625
PAQR7	0.462
ZNF676	-1.9795
CACNA1C	1.8874
SP7	0.445
PDCD6	-0.981
NRN1L	-0.5145
BRI3BP	-0.602583333333333
KIAA1183	0.42175
ASB4	0.57275
CCL23	-0.0858888888888889
OBSL1	-1.79975
SLC12A7	-2.67075
KIAA0240	0.5405
CD1B	-2.9895
FCGR2A	-1.247625
MDC1	-2.2575
HTR1A	0.919333333333333
OCEL1	0.739
ATP11B	-0.855375
FBXO34	-0.00866666666666666
PCDH12	-0.630833333333333
RPE	-0.18875
C17orf74	0.862
CSDC2	1.57616666666667
PET112L	1.65925
TMBIM1	-0.181125
P2RXL1	1.12375
TCHP	-0.44375
TRMT1	0.694666666666667
F2RL2	-1.26933333333333
LRRC32	2.67733333333333
IMPG2	0.148
BGLAP	0.293
LOC493869	0.232166666666667
MRAS	2.147625
SLC35F5	-0.7145
CBWD1	-1.2515
AXL	-1.250375
ATP2C2	-2.3795
TELO2	-0.54175
PNPLA3	2.1465
PCDHB14	1.0515
CD276	0.48475
KRT80	-0.28775
DUSP28	-0.718
CSNK1E	0.51275
SRP14	0.399
KCNQ4	-0.1405
KRT72	-0.185
CCDC117	0.10925
C6orf89	-0.254055555555555
TUBB2B	-3.42983333333333
RTN4IP1	-0.00974999999999999
CR1L	-4.42383333333333
CEND1	2.81525
C12orf41	-2.19233333333333
RNF31	-0.24425
UBN1	-0.0423333333333333
C17orf32	0.652125
SLC5A7	0.03075
GPR92	-1.56466666666667
ESAM	-0.9973
CTNNA1	0.674583333333333
HRBL	0.1304
CBX4	-0.4225
TMEM182	-1.23
SH3TC2	-1.02466666666667
IL10	0.163333333333333
PXMP4	0.882
RNF167	-0.0197
PAK7	0.472166666666667
ETV3	0.82
ATPIF1	0.323333333333333
LOC554207	-1.90066666666667
OR8H1	0.2295
WDFY3	1.05625
DPM1	-1.41925
GPSM1	0.6085
WDR92	-0.069
LRP1	2.01
ANKH	-0.374375
THUMPD3	-1.042
POLR1B	-1.13075
OLFM4	-0.0306666666666667
RAD9B	-0.7505
TSPY2	-3.211
PAX6	1.80416666666667
SCG2	-1.903375
SLC17A6	0.31225
FMO3	0.061
PADI4	0.027
TUBB4	0.1137
NLK	-0.843
POU4F3	-0.502
SDF4	0.5005
ITGBL1	3.6545
NETO1	-1.565625
TAP2	-0.20925
ABBA-1	0.974416666666667
GNAI1	0.02825
VPS4B	-1.2075
NOPE	1.2386
GALNT6	-0.304166666666667
SESN1	-0.54925
GBE1	0.624777777777778
CLASP1	0.9975
RASGEF1B	-0.04475
ACOT11	-0.5
AFAP1	0.9785
OR2H2	0.04725
DPY19L2P1	0.745
DZIP1	0.36675
SEC22C	-0.967
GPR161	-0.298916666666667
RNF146	-0.21525
WDR74	0.2405
GALP	0.142
PURA	1.10475
DNPEP	0.31675
RP11-78J21.1	-1.86675
ERBB2	-1.394125
FANCM	-1.40708333333333
NEO1	-0.5445
DDX3Y	-4.6228
RPS3A	-0.18675
MXRA7	1.51571428571429
LGALS3	1.9495
GLT8D1	0.36975
CFL2	-0.0545
UPB1	0.992
NAP1L5	0.374
CLDN14	1.1625
DHX38	-0.01325
BTBD1	-1.2585
TARS2	0.567333333333333
ABCF1	-0.904
FCF1	-0.193
LRRC49	2.06225
GUCY1B2	-1.86
C1orf177	0.147333333333333
SMARCA4	-0.805714285714286
LRP8	0.528666666666667
TAGLN3	-0.94875
MRPL14	0.169
TTRAP	-1.45975
ZDHHC20	-1.12625
NFE2L3	-3.047
KIAA1377	0.860875
PALMD	3.2604
TMEM43	0.28
TTL	0.8815
STAT5B	-1.53616666666667
SSB	-1.107625
OR10H5	0.391
SLC22A13	-0.47725
AKAP3	0.839
TIMM23	0.4785
OAS2	0.143833333333333
KIAA0423	-1.0905
TRIM11	0.249833333333333
GLIS3	3.43375
TMEM50B	-1.8745
ARHGEF4	-1.968875
DEGS1	-0.519181818181818
TBL1XR1	-1.0112
G6PD	0.03825
SP140	0.952
MUC17	0.461357142857143
NUDC	0.3794
DNAJC5B	-0.0666666666666667
SCARA3	0.339666666666667
CPA3	0.2644
BCAT2	0.30325
MFN1	-0.5233
NRG3	0.415
SNX11	0.474
PLEKHH1	-0.897
GPR177	0.443333333333333
HCFC2	0.6635
TCAP	0.86725
MOCOS	0.03
C14orf93	-0.219
PRDM10	-0.6625
SLC16A4	-1.1045
SRGAP1	2.0405
VIP	0.79
DUSP27	-0.581666666666667
LILRA1	0.1749
MC2R	0.3435
MGC24103	0.708
MBTD1	-1.267
FUT11	0.137166666666667
USP33	-0.4667
C15orf39	-0.75775
MAP3K12	2.09475
PAAF1	-1.799
BARHL1	1.009
FLJ16165	0.754
PIWIL2	-2.74425
SYNE1	2.0125
CMTM4	-0.706625
TSPYL1	-1.4947
GUF1	-0.0543333333333333
TMEM157	-0.856
WDR44	-1.17825
HIST1H3C	-0.44575
DKFZp666G057	-0.4215
RNPEP	-1.154
GAS2L2	-0.103166666666667
ADH4	-4.0145
GRPR	-0.510666666666667
FBXL17	1.91825
ZBTB10	-0.969166666666667
Gcom1	-0.334777777777778
HTRA1	2.3851
ZNF585A	-1.117
SLC26A2	0.623857142857143
OTOP3	0.158
WISP1	2.00377777777778
ATP2B4	0.221333333333333
FLJ10769	0.7085
CRAMP1L	-1.038
CHST12	-0.7465
RAB22A	1.5955
TARDBP	-0.426071428571429
STAU1	-0.62625
CRB3	-2.1765
MIG7	-3.097
CHMP1A	0.492166666666667
ZNF160	-1.202375
B3GALT6	0.278125
BARX1	-1.24833333333333
C6orf167	-1.2299375
NXNL1	0.561
DHX29	0.44075
HADHB	-0.47725
PLXNB2	0.40875
ILDR1	-0.37125
SLC15A3	1.294
