Hybridization REF	TCGA-A8-A07Z-01A-11R-A00Z-07
HYDIN	0.00110000000000001
RPS6KB2	-1.165
ADRM1	-0.146916666666667
BAT3	-0.55325
RAB31	3.106375
SCGB2A1	3.831625
SLC6A14	-4.188375
DDX4	-0.8665
PRRC1	0.884833333333333
AP3B2	-0.463666666666667
TRGV7	-0.197
TMEM184B	1.462
ADPRHL1	-0.865166666666667
C21orf45	0.0345
ARNTL	0.0845
AADAT	-1.712875
CCL2	1.4935
SNTB2	0.612333333333333
RGS9BP	-0.93425
KPNA1	0.6185
TMEM41B	-0.259666666666667
S100A11	0.173916666666667
DOT1L	-1.962
EFHC2	1.1635
CLTC	0.319
SRP9	0.805571428571428
ZNF521	-1.7755
FAM26F	0.3565
GPR88	1.54083333333333
COL13A1	-0.474333333333333
CHMP4B	0.877
SIGLEC6	0.7375
NFAM1	0.16025
PVRL2	2.2716
ALKBH4	0.42575
CCDC93	-1.01275
NXT1	1.008
KCNK4	0.518
TROAP	-1.277
KCNA10	0.44925
CCDC114	0.787833333333333
RAN	-0.443583333333333
LMTK2	0.3715
LOC400657	-0.5515
UFC1	0.8645
UBE1DC1	-1.602
EEF1A1	-0.447833333333333
CHAC1	-0.583
HMGA2	-4.9978
B3GALTL	-0.56725
ING2	0.20275
C1orf109	-0.95175
INTS3	0.4965
ZNF558	-0.83325
TRPM4	2.35733333333333
LTB4R	-0.6555
ISYNA1	-0.1495
LSM7	-0.4575
LRRC47	-0.232875
ZNF179	-2.82666666666667
EXDL1	0.00933333333333334
SLC4A10	-0.917125
ACSS2	0.253333333333333
COPS7B	-0.561
KIAA0040	3.46816666666667
C1orf95	0.4345
AP1GBP1	-0.27725
OR9A2	0.5865
FAM71C	-0.161
RIN1	-2.1535
ITGA4	-1.99775
DNAJC6	-0.805333333333333
CLOCK	0.899
SLC35A4	1.08116666666667
DSG4	0.496
LOC26010	-0.205
NSUN2	-0.236
TMEM86B	-0.8388
C14orf135	-0.78075
KIFC3	-1.80583333333333
PHF5A	-0.4755
NCAPH	-1.394875
STK11IP	-0.002
FLJ42953	1.04875
CCDC19	2.28566666666667
ZNF329	-0.3145
TAX1BP1	0.507333333333333
ZDHHC18	0.503666666666667
C10orf88	0.5415
TMBIM4	1.5851
NMUR1	1.8105
KIR2DS4	0.6765
C9orf90	0.22825
MGC87631	0.3535
KDR	2.6776
ST3GAL2	-0.85725
RLN2	1.417
HPD	-2.83425
MOXD1	-3.01716666666667
PDGFRL	0.863
SMYD4	-0.636
FAM103A1	-0.421166666666667
MFAP4	-2.065
LOC285141	1.53475
TMEM45B	0.826625
SMCR7L	-0.347642857142857
GZMH	2.9305
CBLN1	-2.86016666666667
CNNM1	-0.39425
PHF17	-1.54741666666667
NUP98	0.108916666666667
RMI1	0.7815
PTPRS	1.127625
ANKRD57	0.73625
CLDN15	-0.458
OR51A2	-2.1685
GUCA2B	0.624
DOCK9	1.175
ITGB1BP1	-1.134
DLG2	-0.842875
BRAP	0.29975
SESN3	-0.897
ZC3H7B	-0.002
FAM101A	-1.46966666666667
FKSG24	-0.306
ZYG11B	-0.084125
RFC2	-0.6695
SH2D3A	0.651833333333333
DVL3	-0.300666666666667
ADFP	-1.49683333333333
KRIT1	0.014125
SERTAD3	2.45216666666667
LEFTY2	-3.14675
KRT27	-0.0375
SCFD2	-0.14825
MN1	-1.478
RORA	0.45475
PTPRD	-1.1255
PIAS2	-0.419833333333333
CYP4X1	3.81833333333333
FBXL15	0.594
MYH15	-0.0608333333333333
CRX	0.225
TBC1D13	0.85075
SLC22A17	0.985166666666667
PLK2	3.85633333333333
ARHGAP9	0.70325
EIF1B	-1.41925
C20orf185	0.125
DEFA7P	-0.1235
PRIM1	-1.4695
CRYAA	-1.08125
BACE1	-0.717
AGTRL1	0.742333333333333
ACAD9	0.226625
GRASP	-0.233
RBP4	-3.90416666666667
TFB2M	-0.279
METTL9	0.3154
ATP5O	-0.04025
SP100	0.2743
CPSF1	-0.674666666666667
S100A4	-0.86175
LIME1	-0.778
GPR137C	0.26675
OR2A2	-0.07
C2orf29	-0.821
NUP188	-0.176
SDPR	-1.67775
RAI1	0.694125
RPS20	-1.151
LAMB1	-1.7485
ADM2	1.29666666666667
ZNF229	-1.26275
DKFZp434K1815	-0.823625
EPN3	1.859
CLIC3	0.5355
MEIG1	0.525
HMGB4	-0.724
STARD10	2.031
KLF8	3.2485
EPB41L2	-0.530666666666667
JMJD6	-0.4395
CTSL1	-0.58
GPR27	1.1725
ELAVL4	0.546125
MMP21	-0.933
PPM1B	0.39075
SUV39H1	-0.11725
AAMP	0.501
TUSC4	0.717
MBD6	0.627
KLK13	-0.76025
FMNL3	0.418333333333333
TRIM13	0.273833333333333
C15orf5	-1.83175
IQCF1	0.158142857142857
CACNG8	0.875
SLC35D3	0.394833333333333
ZDHHC9	1.2505
ODF3L1	0.596
C9orf86	-0.0051
TSEN2	-1.3125
C17orf64	-0.40825
SEPX1	0.9249
TSPO	0.163333333333333
SYMPK	-0.799
ADORA1	1.58075
TSPAN10	1.54775
SEMA6C	-0.366833333333333
RTTN	-1.2036
IL2	-0.117333333333333
ARRDC3	-0.267333333333333
TBPL1	-1.625
STX12	0.4845
MRPL39	-0.1225
OR8H3	-0.616
IFIT5	2.3065
CASC5	-1.619125
FAM46A	1.09383333333333
HPCAL1	-0.596
CYLC1	0.4195
VGLL2	0.13425
C20orf191	0.16825
CDH1	3.5285
ITPA	-0.58475
CCDC101	0.218
D15Wsu75e	-0.01825
EDA	-1.7485
CREG1	0.33
OR7G2	0.4645
SAP18	0.711166666666667
IFIT1	4.225
CALML3	1.01266666666667
FLJ37440	1.9955
FNDC5	2.481
SERPINB6	0.393642857142857
JUNB	0.4945
SYS1	2.444
SCN2A	0.2935
ZKSCAN5	-0.5648
WNT7A	-0.0726666666666667
TSHZ3	0.8355
RNF148	1.59
H6PD	0.443125
CAD	-1.3475
ZNF449	0.63625
DOCK10	-0.3125
FAIM2	-0.308833333333333
HEXDC	0.87675
PRB1	-0.13425
C14orf148	0.166
ETHE1	1.40675
IRF5	0.6447
GNMT	2.51333333333333
MGC16291	-2.21975
RPAIN	-0.772214285714286
CAGE1	-0.6235
CNTNAP3	-3.239
ACTR1B	0.10625
EEF1E1	-1.66925
MSX1	-0.663
ESF1	-0.4958
HSPC171	0.0815
MRPL2	-0.766666666666667
RDH12	-0.429333333333333
CELP	-0.54
METRNL	-0.834
C10orf116	2.76683333333333
C19orf48	-1.4485
ZNF346	0.26375
NCR1	-0.614
C10orf64	-0.2205
CD52	0.18875
VPS18	0.84675
AP4S1	-0.730333333333333
NPBWR1	1.304
TPK1	0.61825
UBA52	-0.872277777777778
RIPK1	0.763833333333333
CPNE3	0.0973
HSPC159	-0.094375
C8orf38	-0.568
LRRC4B	-0.1845
PARP10	1.3158
ANKRD50	0.59
CXCL9	5.615
FGF18	-0.343545454545455
EIF2A	-0.435625
SLC20A2	-0.239166666666667
KIAA1549	-1.18733333333333
SPINT1	2.4151
ZNF584	0.045
CRBN	0.341
ABCF3	-0.159
NCBP1	0.258333333333333
PLA2G4F	1.77983333333333
PCDH10	-1.01471428571429
TTC21A	-0.11625
C20orf144	0.68
FGFR1OP2	-0.329333333333333
SLC9A1	1.09
CHRND	0.6285
FOXF1	-2.677
KIAA1467	2.09025
TPO	0.162333333333333
LTF	2.68421428571429
DNAJB9	1.66975
MRPS27	-0.42725
bA16L21.2.1	0.6615
WBP2	0.8115
MRGPRX3	-1.382
PRPF18	-0.02525
C10orf58	1.33875
SMOC1	-2.6846
ADAT3	0.497833333333333
TMEM138	-0.22575
TMEM131	-0.470125
TIMM8B	-0.70675
MYH7	-0.0388333333333333
ST6GAL2	-0.470625
KIF1C	-0.73375
SUHW2	-0.96
PAPSS1	-0.04375
CABP2	-0.0545
HOXA4	-2.6705
ELF2	-0.0385
SEMA3D	-0.6949
MC5R	0.1785
OGFR	1.0715
FLJ30092	0.4105
TGFA	0.0588
MMP17	1.3
KIF15	-3.31375
CHIA	0.61075
CATSPER3	0.7705
CEACAM7	0.0640833333333333
PADI2	0.6275
HOXA9	-0.436166666666667
LNX2	1.18983333333333
TMEM144	1.73225
HIF1AN	0.9405
METTL7A	-0.3187
C6orf165	2.99733333333333
KIAA1468	-0.19275
DSG3	-0.0885
ZNF180	0.368666666666667
EIF4E3	1.039875
SLC46A1	0.425875
DKK1	-6.37683333333333
ZNF205	1.314
LOC162073	1.38388888888889
COX7A1	4.436
MAGEA1	-4.78133333333333
NEDD8	0.0423333333333334
KLHDC5	0.783833333333333
C3orf19	0.119333333333333
MRPS2	-0.59325
POLR3H	0.448571428571429
ABHD11	0.6911
TMEM17	1.4525
PAIP2B	-0.4675
MAT1A	-1.83
LGI3	0.43025
THUMPD2	-1.24075
TKTL2	-1.03725
XAGE3	-2.2705
CALM3	0.526416666666667
C6orf136	-0.539
KCNC4	0.787
RGS9	2.41433333333333
ACIN1	-0.424833333333333
SPATS1	-0.0115
XKR8	-0.098
FAM84A	0.866833333333333
MS4A7	4.41890909090909
AGXT2L2	-0.191
OR1F1	0.147
SMAP1L	-0.2135
IPO11	0.04325
ZC3H11A	0.0765625
C1orf151	1.02
RNASEH2A	-1.0525
CCR10	-0.893
TXNDC11	0.460833333333333
TMEM112	1.18175
MAP1B	-1.43192857142857
NVL	0.996
PKM2	-0.7625
ARC	-1.2575
NUP54	-1.0095
PPFIBP2	0.435
STAT2	1.350375
PTAFR	2.00766666666667
ROBO2	3.241375
RNF40	0.630833333333333
CCDC135	-0.4505
IFT81	-0.4194
MORF4	-1.1475
TM7SF3	0.534
OR10H3	1.6595
ABP1	0.152
CHRD	0.506875
PLEKHA8	0.149
NCALD	1.04408333333333
OR5AK2	0.593
ACCN1	2.6545
SLITRK1	-0.86025
ARMET	0.11625
C9orf52	0.3865
REEP4	0.4415
MTSS1	0.6105
ADH1B	1.46333333333333
DLD	-0.493
CDK5	0.24975
PPFIA1	-0.2854375
WFDC3	-0.00125
DNAJB12	1.13357142857143
RANGRF	0.1945
MLANA	-4.1105
AMY2B	-1.3095
KIAA0319	2.65275
RPS7	-2.0665
JAK3	-0.046
ARFGEF1	0.64675
CXCL5	0.749
TRAPPC4	-0.336
CETN2	1.91875
HSPC111	-1.4085
RHOBTB3	-3.1116
PHLPP	0.0435
RGS10	0.61025
TMEM58	0.944
CHERP	-0.348875
HSP90AB3P	0.156333333333333
FSTL3	0.092
PEX11A	1.085
OR5V1	0.5705
FCN3	2.0475
PTPN3	0.982375
NPTX1	-4.972
C21orf84	-0.80475
C11orf51	-0.112125
ZBED2	1.2635
FLJ90757	1.82525
NPY2R	3.03
PLD3	0.8165
SYT17	3.616
SGSM2	-0.342
OR1A2	0.24425
FOXP1	0.037
SLC5A1	1.59125
POFUT1	-0.3648
EPHB6	-2.89816666666667
MYO1G	-1.356375
STAC	-1.9204
KLHL17	0.288666666666667
RGMA	-0.8513
TJP2	0.322
FAM114A1	-0.171166666666667
SERINC1	1.04708333333333
SLC9A8	0.276125
PEX19	1.138375
EDN2	-0.26575
PSMD7	-0.868555555555556
C3orf41	-2.7225
UQCR	-0.209375
PPP1R3C	2.1365
LRP4	-2.528
TM2D1	-0.03175
TTC17	0.2943125
C4BPB	-4.2995
CCL25	0.95675
ZNF253	-0.459833333333333
CHRNA9	-3.39525
SOX11	-2.50875
HIVEP3	0.888
CGN	3.41366666666667
C3orf35	0.48875
PKD2L1	2.79525
SYVN1	0.3215
PDE8B	-0.153
LOC439951	1.67975
LTC4S	2.34866666666667
MIF4GD	1.41633333333333
SMARCA2	2.9939375
TUBGCP6	-0.0095
CABLES1	-0.028625
C16orf77	0.5865
ZNF791	0.18925
FUT5	-0.126
ADH6	-1.46966666666667
P4HB	0.72325
CLDND2	-0.3555
ALKBH8	0.845
PLAC4	-0.0635
F11R	1.59378571428571
MGC35295	0.967833333333333
PDZD4	-0.433166666666667
LOC389073	-0.217
FAM80B	0.387833333333333
PSMB1	-0.356
TXN	-0.363166666666667
VIPR1	1.5253
WBSCR18	0.4569
EXOSC6	0.000333333333333315
ACTA2	3.02033333333333
SP5	-3.63608333333333
ANKRD1	-1.7835
DDR1	2.4493
ATP6V1D	-0.18325
PTGS1	-1.61516666666667
RNF157	-0.19375
DCC	-0.50025
SPAG7	-0.16575
FBXO18	0.41775
UBE3C	0.1713
HOXC6	1.10875
LRP2BP	-0.163166666666667
MYST2	0.29725
PDSS2	-0.47525
ATE1	-0.1135
ARAF	0.947
KLF10	-0.4895
PLA2G2E	-0.652
ASCL1	-0.776833333333333
TSNAXIP1	2.97075
FAM131B	0.265625
IFNA10	-0.737
NUP43	-1.13875
FAM44B	0.1655
L1TD1	-5.1275
NMD3	-1.73308333333333
C18orf54	-0.1894
PHOSPHO1	0.2525
RAG2	-0.9705
EMILIN3	0.0385
METTL3	-0.51675
VPS13C	0.0325
REXO2	-1.3475
ANXA4	-0.56125
CA1	-0.86175
DCP1B	0.82175
TULP3	-0.091
ATP2A2	0.227
ATIC	-0.77775
ADAM15	0.148333333333333
NPL	1.18683333333333
LGR4	-1.026875
UEVLD	0.724666666666667
GAB1	0.417
SNAI2	-0.850666666666667
ZGPAT	0.4503
SNF1LK	0.405625
DLEU1	-0.6895
UBE2Q1	0.7985
ZMYM6	0.0869375
JPH3	-2.401
FAM38A	-0.550083333333333
PXK	-0.334833333333333
DENND2D	2.4945
BAX	-0.253166666666667
CP	-4.73818181818182
RPL37	-0.7032
G6PC3	1.012
NCOA4	0.0085
LRRC14	-0.548625
GORASP1	0.60825
FCHO2	1.52
CYP24A1	1.9372
FXYD3	3.28025
SMARCAL1	0.35625
ABCB8	1.257
CCDC44	0.199
PRDM7	-2.881
USH1C	-1.27025
DNAH5	0.127166666666667
SRF	0.053
MAL2	1.8295
PGPEP1	0.0400833333333333
SIN3B	-0.42825
SEMA3C	0.474166666666667
GRAMD3	1.11325
FBXO10	-0.437
OR5D13	-0.3015
FLJ31818	-0.025875
CACNA1I	1.7785
S100A13	1.3185
TP63	0.6095
ANXA11	0.4925
WDR66	2.05425
CSF2RB	0.3545
IFI44	1.77975
DACT1	-0.369
ANKRD23	-2.342125
ATP5G1	-1.02666666666667
C21orf70	-0.456
PPWD1	-0.742
DNAJC13	-0.5105
PAH	-5.22033333333333
PTCH2	0.87775
TRMU	-1.7185
CCDC9	0.04
USP3	-0.3091
DCLRE1C	0.2534
FAM55C	2.416
FRMD4B	0.94175
CYP2R1	-0.939
RFPL1	0.1898
XPO5	-0.90675
ARL6IP2	-0.2135
OSBPL5	1.04925
MMP9	2.42581818181818
KIAA0802	-0.802375
DHRS2	-1.831
SGEF	2.986
TXNDC10	-0.4167
EXOC6	0.34725
RPS27	0.156833333333333
PNCK	-0.388
FSTL1	-1.47675
AACS	1.23475
SLMAP	0.2705
SAMD4A	-0.4105
ABRA	0.8705
SMARCD3	1.21
PKNOX2	-3.05983333333333
A4GNT	0.02
C9orf39	0.0461666666666667
RALYL	-0.214
MGC33556	-2.508
C10orf25	-1.1235
BBOX1	1.9395
NHEDC1	0.27925
XDH	0.16825
GCSH	-1.6155
EDN1	-0.0621666666666667
MTERF	-0.64875
CLK4	0.065125
ZNF799	0.955
KCNG1	-1.92175
CXCR4	-1.30683333333333
PTPRR	-1.64775
IRAK1	0.381125
LOC401397	-0.8765
TMSB10	-0.3745
CXCL3	-3.3688
TMC4	3.3915
OR7A10	0.2815
STYK1	2.618
CHRNA10	-0.09825
CCNI	0.61425
EP300	1.28392857142857
LOC165186	-0.4305
HIC2	-2.48425
SDR-O	-0.167
OR2W1	0.721
KCNA6	-0.351
TRIM74	-2.23575
REEP6	0.65975
ATP5G2	0.25175
ERG	0.35425
TMEM42	-0.3625
PARN	0.886333333333333
SOD2	-0.6284375
DIRAS1	-0.122333333333333
PNPT1	-1.61175
JOSD3	-2.79125
hCG_40738	-0.281
PDE1C	-1.89175
SEMA4D	0.573
AGPAT1	0.0608333333333334
NOSTRIN	1.2355
MAP3K3	-0.633166666666667
MAX	1.18692857142857
CAPS	1.97183333333333
SERPINA12	0.2045
OSBPL8	-0.040125
RICS	2.2687
NR4A2	2.77016666666667
PPCS	0.693166666666667
LONP1	-0.70125
SCYL3	1.27625
HERC2P2	-1.98966666666667
FIBCD1	-0.4115
C15orf41	-0.92025
DMC1	-1.19833333333333
C20orf27	-1.2215
RPS6KA5	0.6621
FAHD1	0.4675
SLC12A4	0.2375
BRCA1	-0.94
GBL	0.47975
SLK	-0.0478333333333333
NUDT9P1	-0.7635
NOXO1	2.253
USP52	-1.09325
BAZ1B	0.83375
SLCO2B1	2.0735
BBS12	1.14166666666667
LRGUK	-0.348166666666667
TERF2IP	0.495
COL1A1	3.905
KIAA0090	-0.33775
GRK5	-0.356166666666667
AP1S2	-1.6304
TMEM52	0.569666666666667
CA11	1.539375
OR4A15	0.8785
ACBD3	0.9897
SPAG11B	0.339625
PRDM2	0.6811
FOXP3	0.65625
SMYD3	0.3404
LOC389199	1.4335
LGI2	1.6
NAPE-PLD	0.2088
ANKRD6	-0.1165
WDR45	1.0325
SHROOM1	-0.95025
PSCD3	-0.5995
PYY	1.113
KCNC1	-0.711
ARHGEF9	0.9326
OR8J1	0.143
GPR55	0.284666666666667
NS3BP	-1.1805
C10orf22	0.4325
NAT8L	0.0845
DUSP4	-1.86066666666667
FOXM1	-1.19433333333333
GRAMD2	-0.5635
ZBTB48	0.253666666666667
BUD31	-0.629
PABPC5	0.7655
CCDC41	-0.6245
FBXO11	-0.184916666666667
C6orf148	0.63975
RFXAP	-1.0985
C6orf15	0.5575
CDK8	-0.481666666666667
C6orf70	0.180375
TESSP2	0.259
ALG2	1.078
PPP1R3D	2.0875
TPM3	1.22022222222222
SYT13	4.4225
EPB42	-0.413666666666667
CETN3	-0.12175
PRY	0.269
NTHL1	0.303333333333333
POLR2B	-0.013
RPS28	-0.388916666666667
P2RX3	0.5405
LYZL4	0.300666666666667
WBP4	-0.5302
PMM1	-0.197
C11orf79	0.18475
CBLL1	-0.87575
IL1F10	0.359166666666667
VAX2	-0.4645
SETDB1	0.337666666666667
LRAP	-0.455666666666667
GCLM	0.0438333333333333
CPEB3	1.521
PPM1A	0.8033125
INTS1	-0.36475
CAMTA1	0.3105
SAMSN1	-1.8895
LOC158830	-2.08966666666667
GMPPA	-0.41625
AIPL1	-0.17375
IL24	0.3915
BDKRB1	-2.54283333333333
MLF1	-1.5573
TAF12	-0.099
ID1	-2.393
THADA	-0.065375
PIK3CB	-0.59225
OR4N5	0.627
TBC1D17	0.054
COX8A	-0.10275
CDCA4	-0.189
C2orf44	-1.1735
ZNF534	-0.8135
IMMP1L	0.0275
NIPSNAP3B	0.323875
FTMT	0.2805
PWP2	-0.0228333333333333
MMP15	-1.2303
DNAH11	-1.3345
MTMR14	-0.172625
DNAL4	1.7825
IPP	0.218
TMEM59	1.35625
C1orf157	0.21
RGS4	-0.689833333333333
DDX18	-0.778333333333333
SNX6	-0.1055
ZNHIT2	0.679833333333333
NCDN	-0.606166666666667
FLJ33534	0.24475
RAG1	-1.998875
OR4D10	0.324
PTPN5	0.655333333333333
POMT1	0.624625
LRRC8A	0.1884
CYP1A1	-0.82175
CAPN1	0.629333333333333
DDHD2	-0.432125
GRIK2	0.14475
GNRHR	0.1605
PPBP	0.454333333333333
HTR3A	-0.151875
SLITRK4	0.621
ANKRD49	-0.38975
BTF3	0.4965
SARS	0.08175
C13orf18	-0.0248333333333333
CACNB1	-0.261142857142857
QKI	-0.165181818181818
SETMAR	0.04925
MAN2B1	0.3975
EML3	-0.94475
ACADL	-0.464333333333333
OFD1	0.461
DEFB114	-0.1995
CGA	-3.9447
PEX16	0.425
LRRC10	-0.019
GNG12	-0.0995
C1orf152	0.15
CHRM1	0.6995
CD53	0.35975
DBH	-0.2775
TFAP2B	-1.069625
HIST1H2BJ	0.282333333333333
FAM46D	-0.712
TMEM11	-0.51775
C3orf32	-3.218
PCCB	0.135375
IPO13	0.2465
C6orf105	-4.62975
COMMD5	0.3
SUV420H1	-1.0642
LTBR	0.924
ARHGAP15	-1.321875
HDHD2	0.3595
TDRKH	0.912333333333333
LOC401052	1.076
PSG4	-1.0875
GNB4	-0.6147
SPATA4	1.50525
SLC9A3	-0.398
OSBP	0.402333333333333
NBPF3	-0.275416666666667
DOCK11	-0.718
SLC39A5	-1.38116666666667
PRR5	1.2011
C10orf63	0.423375
SMTNL2	-0.8445
ADRA1A	0.19525
ASAH1	2.4381
DOM3Z	-0.0494
GIPR	1.22633333333333
AHI1	-0.440416666666667
NADSYN1	-0.258666666666667
RGS14	1.203
IL18BP	0.9918
RTN4RL1	2.62541666666667
ARMC6	-0.23175
PSMD5	0.114333333333333
HK3	1.0481
OR4S1	0.474
RSU1	0.1814
MAD2L1	-1.68844444444444
EIF4A3	-0.04825
DLEC1	0.340333333333333
E4F1	0.330666666666667
CHMP2B	0.1714
CAMSAP1	-0.023
RPS21	-0.936166666666667
ARID5A	1.0105
UBE2N	0.6135
IGSF8	1.79633333333333
MAGEB6	-0.798
ACAD11	-1.4453
MGC4172	-0.3685
LMO4	-0.89225
KLKB1	-0.38425
HP	-1.089
HDAC3	0.2135
SCHIP1	-0.6635
CLCA1	-0.171
OLFML2A	0.83425
C1orf112	-0.45475
KIF19	0.87
HAPLN4	0.2937
CXCR7	-1
GOT2	1.1355
RAB38	-2.052375
DCX	0.63975
PPM1H	1.06608333333333
NFYC	0.487666666666667
KIN	-0.30475
ZNF228	1.0155
PLSCR4	1.797
HIG2	-1.09875
FAM79B	6.849
C21orf86	-0.2224
KCNK10	0.961
ZNF738	-1.0435
FSTL5	-1.2765
OR6A2	0.351
OTOA	0.433666666666667
EXOC1	-0.283125
AHRR	-3.336375
PDAP1	-1.50033333333333
C19orf6	-0.552
ZAN	0.185
LY6G6E	-0.1875
EIF4E2	-1.37925
C20orf198	0.75625
ZNF324	0.47875
CYP3A5	-1.11833333333333
ENTPD7	0.870833333333333
MBOAT5	1.31316666666667
GJB5	1.9945
TTC13	-0.22325
S100Z	-1.12966666666667
KIAA0664	-0.294833333333333
PDGFRB	1.59941666666667
IL17D	-1.26025
OR56B4	-1.137
RDX	-2.5475
SLC34A3	1.3445
IL28B	1.3665
JUND	1.56025
CHRNB1	0.446875
CAMK2B	2.84675
FETUB	-1.53775
CXorf23	1.065
MRTO4	-1.382
TTC3	0.6964
NDUFB8	-0.245833333333333
EDG2	-0.357
SEMA3G	2.03775
IL23A	-1.351
GRHL1	0.6346
LOC441054	-1.8805
WDR65	0.728875
PSTK	0.019
STOML3	0.186166666666667
R3HDM2	0.5399
C5	-1.15525
SLC2A10	1.399
C3orf22	0.56275
PAQR3	-1.77938461538462
ANKRD26	-0.749833333333333
HCRTR1	-0.4095
LOC399947	-0.344
PSD2	0.29775
TIGD2	-1.26816666666667
SCRN1	-1.20075
COQ10A	1.23775
DDI2	0.386
METTL7B	-0.00700000000000002
UCN2	0.667
FAM92A3	-1.3115
WDR16	0.951
ZNF511	0.384166666666667
ZMYM5	-1.224375
POLR3G	-2.99425
ZNF586	0.44725
C1orf49	0.184166666666667
TANK	-0.246
RCAN1	-0.6545
PELI3	1.11966666666667
LIMD2	-0.622083333333333
TMEM189	0.4195
NTN4	2.450125
LOC151300	1.4325
CLEC2A	-0.557
GPR135	0.129875
DPYSL4	-2.6907
JAK2	0.273333333333333
TSHZ1	0.802333333333333
TM9SF4	0.30625
ZNF264	1.35616666666667
SIRPG	1.556
BICD1	-0.72425
HERC6	2.56866666666667
METTL5	-0.4845
CASP1	1.07125
PRRT1	-0.182333333333333
PLA2G4C	3.48083333333333
ICA1L	0.891285714285714
TPTE2	0.116166666666667
OTUD7A	0.987
AQP11	0.86725
APOA2	-4.3455
KALRN	-0.5761
SECTM1	1.58758333333333
IFNAR1	0.541
TALDO1	-0.34975
RAB11FIP4	0.455583333333333
EIF5A	-1.472
FAM49A	1.34475
NEGR1	4.17866666666667
YTHDC2	0.668125
EHD2	-0.71975
NCF1	2.055
SCRT2	1.4655
HOXA5	-1.337
NUP133	1.0555
FGF12	-1.781375
SLMO2	0.111625
SNTA1	0.874375
CACNG2	0.17125
GCM1	0.5785
ELF1	0.216333333333333
TLR5	2.32175
TCFL5	-1.17925
RBMY2FP	-1.5085
LOC100125556	0.839125
FAM129B	0.847875
MAP3K7IP1	0.13075
NCK2	0.3495
OXA1L	-1.1725
FMO9P	0.789
ZSCAN12	0.00675000000000001
PSMD12	-0.311333333333333
HSCB	-0.9035
CLDN10	-2.891
MGC13053	-0.19975
HPCAL4	-1.03033333333333
ASZ1	-0.275
MEX3D	0.35875
NFAT5	0.2371
CSPG4LYP1	0.0296666666666667
FBXO3	0.1949
DVL1	-0.786
CMKLR1	2.05666666666667
TYMS	-1.883
PEF1	1.684
ZNF750	1.4505
MCM5	-0.3499
MEGF11	-0.791
KCNK7	-0.4725
PTP4A3	0.3175
C1QTNF2	-1.51133333333333
OR6S1	0.534
FAM122B	-1.07925
ZNF551	-0.64125
HBQ1	-1.724
GEMIN6	-0.80225
ARSK	-1.35075
RBP7	3.17233333333333
CPNE9	0.86775
DSC1	0.7885
LOC730112	0.07525
MAP2K4	0.16375
HS3ST5	-1.9295
EPB41L3	-0.42875
TEKT2	-0.571
CDKN2B	0.171833333333333
ZNF480	-0.6685
MAP3K6	-0.2341
MAP6	1.14433333333333
HN1	0.4397
OR2L13	0.301166666666667
SLC16A11	0.19925
FAM96A	-1.0265
APOL1	0.70475
C5orf32	0.53375
RTP1	-0.444833333333333
RNF175	-0.715375
ZBTB41	2.224875
AHCTF1	0.605
SAE2	-0.6427
ITGA2	1.17175
MME	-0.08
CCDC14	-1.7055
MAST4	2.55821428571429
KRT33B	-0.251
KCTD2	1.19166666666667
WDR26	0.719
MFI2	-0.37325
NR4A3	-0.886
ARSA	2.5725
UNKL	-0.0575
SULT6B1	0.4485
CCNA2	-2.62783333333333
SOX15	-0.5015
PPAPDC1B	0.575583333333333
C19orf44	0.6185
MCAT	0.92075
ARID1B	0.016625
OR52N1	0.348
C12orf48	-1.192
MAGI1	0.061
NIPA2	-0.62775
GBX2	-1.314
RSHL3	-0.043625
RAVER1	0.865833333333333
C15orf17	-0.2705
SLC30A2	0.746125
ZNF518	-1.06925
PCYT1B	-1.276
C10orf114	0.11225
EIF3H	-0.688333333333333
SLC25A39	-0.589666666666667
KIF1B	-0.076625
AMOTL2	-0.66275
C6orf120	0.338
PSRC1	-1.253
PLA2G10	1.518625
KIF5C	1.113125
MRPL37	-0.839
C17orf62	0.292666666666667
C9orf135	-1.30116666666667
DUSP10	0.6638
CLCNKB	0.5975
PSMA5	-0.192125
C8orf53	-0.19675
AMPD3	0.9275
PIAS1	-0.2625
ADCYAP1R1	-0.1245
GYLTL1B	0.37275
CDH20	-0.326166666666667
FBXO7	0.05125
TMEM134	0.9685
FLJ14213	0.695833333333333
ZNF3	0.30675
LRRFIP1	0.0604583333333333
CNOT2	0.6615
ABI3	2.36625
ALDH5A1	1.27141666666667
HNT	1.9099
SERPINA4	-1.92975
TK2	0.627
STMN1	-1.11533333333333
GUCA2A	0.469833333333333
GALNT10	0.126285714285714
DPP6	-0.5336
C9orf93	1.066625
PRELID2	-0.2865
STK39	-0.252
SFTPA1	-0.7715
CKS2	-0.300222222222222
RHO	0.64375
C20orf135	0.157
XKR3	-1.5455
CR1	0.00325
RPS6KA2	0.695857142857143
C20orf112	1.66575
MRPL22	0.226
C4orf23	0.357
GADD45B	0.432
KLHDC1	1.447
C2orf48	-1.3185
ZNF287	1.0245
DAAM2	-1.744
DPPA2	-3.51333333333333
TCTN3	0.570166666666667
DNAJB11	0.0415
FPR1	2.8675
DEFB4	-0.051
PTCD2	-0.499
SMOC2	4.86066666666667
CABP7	1.05125
SERPINB11	-0.27375
