Hybridization REF	TCGA-A2-A0T2-01A-11R-A084-07
SLC39A5	-2.14516666666667
PRR5	1.2611
C10orf63	0.985625
SMTNL2	-0.01875
ADRA1A	0.55675
ASAH1	1.073
DOM3Z	1.0391
GIPR	1.22166666666667
AHI1	-0.595166666666667
NADSYN1	-0.530833333333333
RGS14	-0.7604
IL18BP	0.9917
RTN4RL1	-0.711333333333333
ARMC6	-1.424
PSMD5	-0.1005
HK3	1.2882
OR4S1	0.23325
RSU1	2.3423
MAD2L1	-3.39911111111111
EIF4A3	-0.672
DLEC1	-0.124666666666667
E4F1	0.11
CHMP2B	0.6008
CAMSAP1	-0.51175
RPS21	-0.425
ARID5A	-0.37975
UBE2N	-0.7268
IGSF8	1.39783333333333
MAGEB6	-0.662
ACAD11	-1.004
MGC4172	0.60525
LMO4	1.1515
KLKB1	-0.49925
HP	-1.2895
HDAC3	-0.94325
SCHIP1	-0.22425
CLCA1	0.6495
OLFML2A	0.663375
C1orf112	-0.23875
KIF19	1.15716666666667
HAPLN4	-0.126
CXCR7	0.389
GOT2	-1.1041
RAB38	-1.696625
DCX	1.67025
PPM1H	-1.05633333333333
NFYC	1.09191666666667
KIN	1.63
ZNF228	1.047
PLSCR4	0.603
HIG2	1.4215
FAM79B	0.802
C21orf86	0.0373
KCNK10	0.21525
ZNF738	-1.3455
FSTL5	-0.603166666666667
OR6A2	0.515
OTOA	0.779166666666667
EXOC1	-0.148375
AHRR	-2.77225
PDAP1	-0.992
C19orf6	-0.711875
ZAN	0.4965
LY6G6E	-0.1555
EIF4E2	0.23125
C20orf198	-1.0485
ZNF324	1.1205
CYP3A5	-3.55366666666667
ENTPD7	1.215
MBOAT5	-0.301333333333333
GJB5	2.37275
TTC13	-0.2425
S100Z	-1.11983333333333
KIAA0664	-0.0398333333333333
PDGFRB	1.68883333333333
IL17D	-1.37675
OR56B4	0.4575
RDX	-1.79666666666667
SLC34A3	1.4865
IL28B	0.772
JUND	0.42175
CHRNB1	0.01925
CAMK2B	-1.6725
FETUB	-0.797
CXorf23	1.277625
MRTO4	-0.041375
TTC3	1.5309
NDUFB8	-1.03516666666667
EDG2	-0.98
SEMA3G	-1.27125
IL23A	-2.065
GRHL1	1.7942
LOC441054	1.277
WDR65	0.895125
PSTK	0.90925
STOML3	0.6675
R3HDM2	-0.1964
C5	-3.377
SLC2A10	1.66883333333333
C3orf22	1.211
PAQR3	-1.06207692307692
ANKRD26	0.986833333333333
HCRTR1	0.6555
LOC399947	-0.11125
PSD2	-0.517
TIGD2	1.02033333333333
SCRN1	-0.568375
COQ10A	-1.915
DDI2	0.043
METTL7B	-1.00866666666667
UCN2	0.8965
FAM92A3	-0.9155
WDR16	0.06275
ZNF511	0.5335
ZMYM5	-0.415875
POLR3G	-1.4545
ZNF586	-0.86525
C1orf49	0.7785
TANK	0.500333333333333
RCAN1	0.637
PELI3	0.734
LIMD2	-0.544916666666667
TMEM189	1.1145
NTN4	0.492875
LOC151300	-0.278
CLEC2A	-0.3305
GPR135	-0.429625
DPYSL4	-0.3621
JAK2	0.656166666666667
TSHZ1	0.883833333333333
TM9SF4	0.424375
ZNF264	1.53083333333333
SIRPG	1.7335
BICD1	-0.86275
HERC6	1.02
METTL5	-0.594
CASP1	1.3625
PRRT1	0.016
PLA2G4C	0.510333333333333
ICA1L	-1.24792857142857
TPTE2	0.232666666666667
OTUD7A	1.09683333333333
AQP11	-1.58525
APOA2	-4.5847
KALRN	1.3754
SECTM1	2.877
IFNAR1	1.8905
TALDO1	1.539625
RAB11FIP4	-0.0464166666666667
EIF5A	-0.734
FAM49A	4.325
NEGR1	-0.491666666666667
YTHDC2	-0.58775
EHD2	0.6765
NCF1	1.7631
SCRT2	1.975
HOXA5	1.30066666666667
NUP133	-0.92425
FGF12	-1.0195625
SLMO2	0.4295
SNTA1	-0.698
CACNG2	0.435875
GCM1	0.052375
ELF1	-0.0221666666666667
TLR5	3.94425
TCFL5	-0.67975
RBMY2FP	0.245
LOC100125556	0.587875
FAM129B	0.90825
MAP3K7IP1	0.68875
NCK2	1.0695
OXA1L	-1.55925
FMO9P	0.818
ZSCAN12	-0.76425
PSMD12	-0.2955
HSCB	-0.8985
CLDN10	-3.50375
MGC13053	-0.475
HPCAL4	-0.608833333333333
ASZ1	1.1835
MEX3D	0.905833333333333
NFAT5	-0.5098
CSPG4LYP1	-0.628833333333333
FBXO3	0.5213
DVL1	0.496833333333333
CMKLR1	2.069
TYMS	-3.25975
PEF1	1.064
ZNF750	2.95566666666667
MCM5	-0.983
MEGF11	-0.531666666666667
KCNK7	0.6035
PTP4A3	1.0025
C1QTNF2	-2.05183333333333
OR6S1	0.081
FAM122B	-1.72175
ZNF551	0.0603749999999999
HBQ1	-2.6025
GEMIN6	0.27925
ARSK	-0.28375
RBP7	4.24366666666667
CPNE9	-0.53675
DSC1	1.299
LOC730112	-0.76275
MAP2K4	0.304625
HS3ST5	-0.7635
EPB41L3	-1.80125
TEKT2	-0.749
CDKN2B	1.04708333333333
ZNF480	-0.45725
MAP3K6	1.6054
MAP6	2.63666666666667
HN1	0.0134
OR2L13	-0.163666666666667
SLC16A11	0.75675
FAM96A	-1.9465
APOL1	-0.14825
C5orf32	-0.482
RTP1	0.2655
RNF175	-0.800571428571429
ZBTB41	0.45525
AHCTF1	-0.5401
SAE2	-0.2499
ITGA2	0.636166666666667
MME	-0.8785
CCDC14	-0.29825
MAST4	-0.474785714285714
KRT33B	1.39
KCTD2	-0.641333333333333
WDR26	-0.328916666666667
MFI2	-1.394625
NR4A3	-0.656375
ARSA	1.1325
UNKL	-0.118166666666667
SULT6B1	-0.636
CCNA2	-2.87166666666667
SOX15	-0.3635
PPAPDC1B	0.9915
C19orf44	0.067
MCAT	0.847
ARID1B	1.5595
OR52N1	0.661
C12orf48	-1.14775
MAGI1	-0.75575
NIPA2	-0.83925
GBX2	-1.661
RSHL3	-0.105625
RAVER1	0.595166666666667
C15orf17	-0.5895
SLC30A2	2.465
ZNF518	-0.375
PCYT1B	-1.071
C10orf114	2.8335
EIF3H	0.0593333333333333
SLC25A39	-0.409333333333333
KIF1B	0.99725
AMOTL2	0.9075
C6orf120	1.19725
PSRC1	-0.44175
PLA2G10	-0.656625
KIF5C	0.107375
MRPL37	-0.1135
C17orf62	-0.1785
C9orf135	-0.968
DUSP10	-1.1127
CLCNKB	0.221
PSMA5	0.24825
C8orf53	0.529
AMPD3	1.77916666666667
PIAS1	0.433
ADCYAP1R1	0.43
GYLTL1B	3.517
CDH20	-0.1068
FBXO7	-0.72925
TMEM134	0.1935
FLJ14213	0.430333333333333
ZNF3	-0.498
LRRFIP1	-0.159458333333333
CNOT2	-0.134833333333333
ABI3	2.39875
ALDH5A1	-0.388416666666667
HNT	1.9958
SERPINA4	-3.20125
TK2	-0.279333333333333
STMN1	-0.833333333333333
GUCA2A	-0.350166666666667
GALNT10	0.0291428571428571
DPP6	-0.607526315789474
C9orf93	0.6215
PRELID2	-0.35575
STK39	-0.5
SFTPA1	-0.6355
CKS2	-1.09866666666667
RHO	0.061625
C20orf135	0.184
XKR3	-2.941
CR1	-0.06575
RPS6KA2	1.2945
C20orf112	0.36925
MRPL22	-0.35325
C4orf23	0.788
GADD45B	1.8895
KLHDC1	0.4395
C2orf48	-2.23
ZNF287	1.1055
DAAM2	-0.646
DPPA2	-3.44733333333333
TCTN3	-0.406666666666667
DNAJB11	1.17
FPR1	3.52875
DEFB4	0.593
PTCD2	-1.2125
SMOC2	3.44416666666667
CABP7	0.54325
SERPINB11	0.3295
MAGEF1	0.46925
NDE1	-0.494666666666667
ITGA10	1.193
FSHB	0.064
ANXA2	0.6435
HORMAD2	0.14475
HLCS	2.14475
MCF2L	0.349916666666667
FH	-0.964375
TBC1D24	3.1455
KIAA1505	0.129
LGALS2	-1.7935
CNBD1	0.916
SYNPO2L	-0.66625
PTPN23	0.157571428571429
C1orf183	-0.196
MAGEA8	-1.763
DGCR8	-1.705
GSR	0.25275
PAQR7	0.8575
ZNF676	-0.8465
CACNA1C	-0.8513
SP7	0.27
PDCD6	-0.7475
NRN1L	-0.8235
BRI3BP	-1.03008333333333
KIAA1183	0.0035
ASB4	0.16
CCL23	0.2923
OBSL1	0.120125
SLC12A7	-0.730416666666667
KIAA0240	1.793375
CD1B	-3.39333333333333
FCGR2A	1.04625
MDC1	-1.1505
HTR1A	0.7725
OCEL1	0.342
ATP11B	-0.4785
FBXO34	0.4505
PCDH12	4.09716666666667
RPE	-0.44175
C17orf74	0.8765
CSDC2	0.373833333333333
PET112L	-0.45875
TMBIM1	0.268875
P2RXL1	-0.06875
TCHP	-0.73675
TRMT1	-1.13333333333333
F2RL2	-0.373909090909091
LRRC32	2.70733333333333
IMPG2	-0.213
BGLAP	0.17025
LOC493869	-2.307
MRAS	2.92925
SLC35F5	0.3925
CBWD1	-0.2705
AXL	-2.2685
ATP2C2	0.16125
TELO2	-0.348
PNPLA3	-1.06175
PCDHB14	0.961
CD276	1.35925
KRT80	0.093625
DUSP28	-1.276
CSNK1E	-0.949666666666667
SRP14	-0.32
KCNQ4	0.8835
KRT72	-0.1265
CCDC117	0.054625
C6orf89	0.456166666666667
TUBB2B	-1.979
RTN4IP1	0.46525
CR1L	-3.01783333333333
CEND1	0.632125
C12orf41	-1.11116666666667
RNF31	-0.249
UBN1	0.645
C17orf32	-0.27975
SLC5A7	0.0155
GPR92	-0.00716666666666667
ESAM	2.6431
CTNNA1	0.475333333333333
HRBL	0.625
CBX4	-1.04675
TMEM182	-0.429
SH3TC2	0.156333333333333
IL10	0.592833333333333
PXMP4	1.3605
RNF167	0.3568
PAK7	0.3575
ETV3	-0.1785
ATPIF1	-0.175333333333333
LOC554207	-1.8835
OR8H1	0.882
WDFY3	-0.029125
DPM1	-0.63075
GPSM1	-0.476
WDR92	0.653
LRP1	0.807833333333333
ANKH	-0.188125
THUMPD3	-1.21
POLR1B	-0.779
OLFM4	3.4605
RAD9B	0.11
TSPY2	-2.5425
PAX6	0.373833333333333
SCG2	-2.562625
SLC17A6	0.652
FMO3	1.5905
PADI4	0.209375
TUBB4	0.1651
NLK	-0.52025
POU4F3	0.3495
SDF4	0.342
ITGBL1	1.59283333333333
NETO1	-1.46675
TAP2	0.253125
ABBA-1	0.720083333333333
GNAI1	-0.73
VPS4B	0.54825
NOPE	-0.8856
GALNT6	2.06
SESN1	-0.68975
GBE1	-1.30333333333333
CLASP1	0.04725
RASGEF1B	0.95575
ACOT11	0.557785714285714
AFAP1	0.75275
OR2H2	0.21625
DPY19L2P1	-0.50625
DZIP1	-1.87025
SEC22C	-0.678333333333333
GPR161	0.0964166666666667
RNF146	0.22825
WDR74	-1.11075
GALP	0.4685
PURA	1.061
DNPEP	-0.0776666666666667
RP11-78J21.1	-1.97
ERBB2	1.9915
FANCM	-1.23325
NEO1	2.4225
DDX3Y	-4.2281
RPS3A	-0.53375
MXRA7	-0.538357142857143
LGALS3	0.155666666666667
GLT8D1	0.00725000000000001
CFL2	-1.63566666666667
UPB1	-0.15825
NAP1L5	0.199
CLDN14	0.26625
DHX38	-1.002
BTBD1	-0.28275
TARS2	1.16016666666667
ABCF1	0.2693
FCF1	-0.232833333333333
LRRC49	-0.2295
GUCY1B2	-0.1385
C1orf177	1.85683333333333
SMARCA4	-1.5685
LRP8	-0.406833333333333
TAGLN3	-1.076
MRPL14	0.44175
TTRAP	-0.69725
ZDHHC20	0.8455
NFE2L3	-0.84325
KIAA1377	-1.514625
PALMD	2.4074
TMEM43	0.52075
TTL	-1.762875
STAT5B	-0.445
SSB	-0.839125
OR10H5	-0.004
SLC22A13	-0.5445
AKAP3	0.714
TIMM23	0.971833333333333
OAS2	1.63458333333333
KIAA0423	-0.26725
TRIM11	0.0278333333333333
GLIS3	0.806142857142857
TMEM50B	1.41383333333333
ARHGEF4	-0.018625
DEGS1	0.198090909090909
TBL1XR1	0.818033333333334
G6PD	-1.38175
SP140	0.9835
MUC17	0.00685714285714285
NUDC	0.1481
DNAJC5B	1.29166666666667
SCARA3	1.55016666666667
CPA3	1.73016666666667
BCAT2	0.1095
MFN1	0.4811
NRG3	-0.54
SNX11	0.631
PLEKHH1	-0.128166666666667
GPR177	-1.44716666666667
HCFC2	0.15375
TCAP	-1.11675
MOCOS	-0.13475
C14orf93	-0.62975
PRDM10	-1.01933333333333
SLC16A4	-1.40283333333333
SRGAP1	-0.637666666666667
VIP	0.00174999999999997
DUSP27	0.192833333333333
LILRA1	0.3052
MC2R	-0.145
MGC24103	-3.64975
MBTD1	-1.1145
FUT11	0.270166666666667
USP33	0.4193
C15orf39	1.07675
MAP3K12	-0.6465
PAAF1	-1.7035
BARHL1	-0.4535
FLJ16165	-0.072
PIWIL2	-2.2265
SYNE1	-0.0114166666666666
CMTM4	0.30375
TSPYL1	0.121
GUF1	-1.13766666666667
TMEM157	0.186
WDR44	-0.1985
HIST1H3C	-0.1495
DKFZp666G057	1.02725
RNPEP	-0.85625
GAS2L2	1.1905
ADH4	-4.8085
GRPR	-0.1735
FBXL17	1.44025
ZBTB10	0.73225
Gcom1	-0.332722222222222
HTRA1	0.016
ZNF585A	0.169
SLC26A2	0.592714285714286
OTOP3	0.361333333333333
WISP1	1.74022222222222
ATP2B4	-1.15033333333333
FLJ10769	-0.139
CRAMP1L	0.417
CHST12	-0.798
RAB22A	0.5625
TARDBP	-0.586714285714286
STAU1	0.34
CRB3	2.91233333333333
MIG7	-0.7205
CHMP1A	0.214666666666667
ZNF160	0.142625
B3GALT6	0.728375
BARX1	-0.297833333333333
C6orf167	-1.193625
NXNL1	0.5695
DHX29	0.415125
HADHB	0.48675
PLXNB2	0.6175
ILDR1	-1.5245
SLC15A3	2.364
GAS2	-3.38133333333333
C20orf69	-0.21825
NUMB	-0.41325
TNIP1	0.0745
MESP1	3.925
PSKH1	0.02225
NSFL1C	0.193625
RHOG	0.70725
HEY1	-2.5025
KNG1	-1.65275
ITGAX	1.5049
LIN9	-1.04883333333333
CANT1	-0.157375
XRN1	0.824214285714286
CCDC96	1.1212
HEATR6	-2.169
GNG7	0.650666666666667
RUNX2	0.4130625
SOX1	0.4942
FCRL5	-0.1761
ZNF99	-0.160875
FAM9A	0.5025
SNX22	0.592666666666667
MBNL3	-1.833
ODC1	-1.2508
ADORA2B	-1.92716666666667
NR2F6	-0.13625
ZFYVE16	-0.498333333333333
SYNJ2BP	0.157
POLE	-1.340875
E2F2	-0.282125
THRA	-0.238333333333333
PTGES2	-1.6375
HIP1R	0.66
TMUB1	0.588166666666667
ENO3	-1.8845
RSPH10B	0.7005
CXorf39	1.037375
IRGC	-0.393
GPR109B	-2.25
FLJ13305	-0.127
LCE3A	0.2115
TNFRSF18	-1.09516666666667
DET1	0.54425
TRPM3	-0.199272727272727
C16orf79	-1.3585
FECH	-0.364166666666667
RAP2A	0.778666666666667
CRIP1	1.06633333333333
AZIN1	-0.768
SLC7A7	3.0485
IL10RA	0.3571
TMEM64	-2.33975
CDC42EP4	0.1818
C16orf58	0.8325
ARG2	-3.0565
POU5F1P4	-4.97025
FAM62B	0.950375
DNAH8	-1.9874
ASH2L	-0.137
TSLP	-3.56966666666667
CNTNAP5	0.478833333333333
TMEM16C	0.96375
IFNA14	0.541
SLC1A3	-0.302375
CABYR	0.1925
BCL7B	-0.3058
NUDT13	-1.66266666666667
C13orf28	0.576
C1orf53	-0.16525
ARL6IP4	-0.0123
RPL35A	0.0785
EMR3	0.25525
RAB40C	0.822166666666667
SLC41A1	-0.417833333333333
LRCH1	-1.039
LY6G5B	-0.6985
FAM124A	-0.0671428571428572
MGC10981	-3.33816666666667
CLIP3	-0.3826
MAP4K2	-0.642666666666667
CHIC1	-1.72775
SULF1	3.19483333333333
C20orf30	-0.471571428571429
PRDM5	-0.69325
ELOVL1	0.9795
C11orf48	-1.10375
SLC39A10	-0.72975
KCNV1	0.59175
ACP1	-0.259166666666667
ZMYM2	-0.75575
B3GNT6	-0.0548333333333333
C9orf69	-0.43375
C2orf15	0.466
C20orf166	1.098
HSP90AA6P	0.934
EDG7	-0.8545
NEURL	2.234125
LPL	-0.313833333333333
CLEC2D	-0.808214285714286
GRRP1	1.58816666666667
CD8B	-2.6787
HIST1H3D	0.678333333333333
SLC6A12	0.142875
FAM27L	0.0205
CD84	1.465
RASA1	-0.8715
PHKG1	2.9115
MAGEA11	-0.975
IMPA1	-1.9795
NPM3	-0.74875
RARRES1	7.6885
SH3BP1	0.257125
B3GNTL1	-0.8505
ARPC5L	-0.0506666666666667
KLHL26	-0.4405
SIM2	1.78775
GJC1	1.2235
C20orf194	0.47375
EXO1	-2.886
SLC2A2	-1.97866666666667
LOC285074	-0.78925
LRG1	1.406
KIRREL	-0.857
PIK3R1	1.85671428571429
C4orf34	-0.0935
MAF	-1.56411111111111
ADCY4	4.0925
ZMIZ2	1.2621
SLC46A3	0.534166666666667
STAMBP	-0.1705
CCDC16	0.33825
MS4A12	0.4475
TCF20	0.58975
LRRC46	0.71725
C20orf152	-0.29275
MRPS6	0.04625
ABCB11	0.312
KCNC2	0.212833333333333
CDH19	-2.2005
C9orf123	-0.153166666666667
SSH3	0.085125
LDLRAD1	-3.87175
CCBE1	-0.928
ZNF135	2.014
TAAR1	0.8995
WFDC12	2.9385
CCDC42	0.116666666666667
FLJ12529	-0.639
PER1	-0.517666666666667
TIMM50	-0.180166666666667
SMARCAD1	-1.12233333333333
FAM26C	0.118
TP53TG3	-1.885
SH3RF1	2.1289
LMCD1	0.316
GPR63	-0.2805
FLJ21986	-2.301
AIFM3	-1.60575
MICAL1	-1.05833333333333
BLZF1	0.898166666666667
IQCA	2.159
PCDHGC3	-0.2245
SAC	0.75125
BCL6B	2.27166666666667
DDO	-0.86425
MARCO	5.0115
DCHS1	1.19233333333333
C1orf170	0.609333333333333
CD200R1	0.255
C22orf15	-0.1405
SEPT11	0.268333333333333
ADNP	-0.03675
UST	-1.6725
C13orf34	-0.9355
RFFL	0.1865
APBA3	0.221
C2orf60	-1.6915
CUTL1	-0.0205
PMS1	-0.936875
ZNF689	-1.372
EIF3E	-0.449666666666667
IL9	0.0576666666666667
RPL31	-0.906625
LY9	-0.0168333333333333
ATP2B3	-0.129
KDELR2	1.86508333333333
TFCP2	0.49125
NLRP12	-0.70075
FLJ45422	0.7815
TLE4	-0.5073
ZNF570	0.623
FLJ43806	0.618
TLK2	-0.52875
CIR	0.28
MARS2	-0.502
COL24A1	-1.05125
SDF2L1	-0.495
HIBADH	0.618
IGFBP3	-0.736428571428571
C12orf23	0.746125
PSPC1	-0.3985
C20orf43	0.29
TRAV20	0.0855
ARHGAP24	-0.0185
KIAA1975	1.024375
C1QA	4.1159
DNTT	-3.38566666666667
C10orf6	-0.625333333333333
C11orf41	-0.2625
HNRPF	0.605
COL11A1	5.476
UBAP2	0.738166666666667
CDKN2AIPNL	-1.8685
C20orf174	0.92375
SPRED2	-0.72725
PLA2G12A	0.229833333333333
ICEBERG	5.3195
SCN10A	0.322
C11orf65	-0.7585
GBP5	5.21675
PITPNC1	-0.986666666666667
POU3F3	1.4445
NCOA7	0.733375
LIN7C	0.5913
LOC348840	-0.7945
NKX2-2	-3.243
ANKRD13D	0.124125
LOC123688	1.52575
FUT2	1.31816666666667
TAAR8	-0.175
FZD4	-1.30891666666667
PNMA3	1.3945
OR4L1	0.346
WIT1	-0.678
EXOC3L	2.31875
ATPBD4	-0.3123
KRBA1	-0.288
UBXD6	-0.8735
HOXB7	-1.02864285714286
C7orf23	-1.644
UNQ338	4.39125
STAB2	0.38
CDC20B	0.0395
IRF9	1.135
CENTG1	0.809416666666667
TNPO2	-1.30625
MCPH1	0.95
BMS1P5	-0.85275
SLC26A7	2.0055
HIST1H3J	-0.156
C9orf3	-1.0457
LBH	1.925125
MYO1D	0.220375
PTDSS2	0.7355
NFU1	0.3345
DEPDC4	-1.452
WNT7B	2.7887
GLP2R	-0.220333333333333
SETD4	-0.5108
DYNLT3	-0.4048
FKBP11	-1.50366666666667
SESTD1	0.0538333333333333
FLII	-0.27325
RPS16	-0.2663
CHPF	0.325
CSNK2A1	0.368666666666667
SUMO1P1	-0.60875
FKBP6	-0.7585
ZNF214	0.627666666666667
TWIST1	-0.453833333333333
DDX56	-0.463166666666667
TRAM1L1	0.7303
EPO	0.254333333333333
MRPS18B	0.2095
ZNF682	-0.390333333333333
RPL14	-0.825833333333333
MAFF	0.305
LOC51136	-1.06375
LY96	0.109
DDX20	0.52575
ABTB1	0.720666666666667
ARL5A	-0.207
CCT6A	-0.301
HEPACAM	-1.88083333333333
EHHADH	0.1215
RBAK	0.89
CGB1	-0.27175
ITGB5	0.123
YIPF3	1.0715
FKBP2	-0.28475
NR1D1	-0.5805
TMEM110	0.0575
NEK2	-2.57966666666667
PRAMEF8	-2.9135
C20orf52	-0.7
PCDHGA3	0.948
VWA3B	0.51525
NDUFA5	-0.416125
THAP9	0.38125
FLVCR2	0.157833333333333
AP1S1	-0.386375
SMAD6	-1.265
SAV1	0.782
SAT1	0.102875
ZNF251	1.42425
ADAMTS7	0.5412
RPP38	2.088
C1orf211	0.5175
YPEL2	0.4955
RBMS1	0.29925
ZNF445	-0.464333333333333
NRXN2	0.321
PGBD4	0.20675
UGT2B28	-1.3305
WBSCR16	-0.7504
NLRC3	-0.466
ASTL	0.40625
ST6GALNAC1	-2.90425
ZADH2	0.314375
MLLT4	1.53083333333333
ARL6	0.230833333333333
MEF2C	0.47775
CBFA2T3	-1.377
AFF3	-0.524785714285714
COG7	0.309166666666667
MYB	-5.72233333333333
PLXNA3	1.0025
XRCC2	-1.05516666666667
MMS19	-0.510625
ST8SIA5	-1.395625
CHPT1	-3.73183333333333
KIAA1712	-1.032
OR6X1	0.086
ACTR3	0.289875
UGCG	-0.816166666666667
OR4P4	0.1225
ZAP70	-3.12
LPP	1.316625
ZNF485	0.797
PTPRCAP	-0.381
IL12RB1	0.21075
ATRX	-0.0586
CHST8	2.2035
C14orf109	-1.12875
ARV1	-0.324
NMB	0.742571428571429
COX5A	-0.058
EIF6	-0.5485
MPPED2	-2.02933333333333
SEMG1	-0.9875
CHRDL1	-0.6905
TRAF3IP2	1.12
WNK2	0.22175
LILRA4	0.378833333333333
LAMA2	1.96
PXT1	-0.4085
RLBP1	-3.04525
CD300C	0.3905
SLTM	-0.856125
FLJ10404	-0.1534375
APOBEC3D	-1.91833333333333
RENBP	-0.216833333333333
ATXN7L1	0.693125
NID1	0.14075
TUBGCP3	-0.927125
ITIH5	0.483777777777778
CCDC110	2.0215
C8A	-3.18475
MGC87042	-2.2825
HOXC13	1.0245
TFDP2	-0.86125
HCP5	0.3015
POLI	0.48975
UCN	-0.737333333333333
ZNF764	0.449166666666667
C8orf45	2.43575
FHL3	0.3285
SPATA5L1	-0.97925
MMRN2	2.6445
NDST1	0.55
COL20A1	0.395833333333333
ZNF248	0.165333333333333
PELP1	-0.427
MBL2	-2.09116666666667
RNF41	-0.679
C5orf24	0.58975
THOC5	-0.686875
SERINC3	0.0300833333333333
RP11-151A6.2	0.13575
CDCP2	0.15175
HIST1H2AA	0.41725
C11orf75	0.990166666666667
FKBP7	-0.07825
DDOST	-0.07375
GPNMB	0.348666666666667
TTF2	-0.4805
KCNT1	-0.0526666666666666
SLC39A14	-0.46775
NGRN	0.6999
GPR137B	0.803
MECP2	0.376375
PSMA1	-0.24875
C16orf73	-4.901
TMEM60	-0.434
CSN3	0.5595
NOS1	0.258166666666667
RAB7L1	-0.113833333333333
YBX2	1.302
KIAA1166	-0.143375
FUBP3	-0.679
ABCG1	0.59
ACACA	-0.384
ARL11	0.1159
ATOH1	-0.1325
ODF1	0.4085
CREB3L3	-1.30033333333333
TMEM127	0.857928571428571
DSCAML1	-0.50175
PLN	2.26816666666667
LYPLA1	-0.424166666666667
PRDM9	-1.6265
SASP	1.6065
PLUNC	0.169833333333333
INTU	-1.14675
HISPPD1	-0.1715
LNPEP	0.0835
YARS2	-0.733166666666667
APCDD1L	-0.8275
ZCCHC4	-1.1299
FBXO22	-0.525166666666667
TTLL13	-0.2
ZNF669	-0.7695
PTGDR	0.7475
DDX27	0.3465
KIAA0409	0.498333333333333
GJB6	2.4925
ASB8	0.47425
PLP2	-0.352666666666667
MEPE	0.33
OR10J5	-0.57
KRT222P	-0.409
COQ7	-0.262333333333333
C1orf101	0.198
RERG	-1.6171
CHMP5	-0.022875
THAP11	-0.318625
ZNF43	-0.5125
ZRANB3	-0.962
KRT13	0.731
MRPL19	0.490625
RBBP9	0.386375
SPATA17	0.86
BXDC5	-0.649833333333333
PAFAH1B1	-0.114166666666667
MAGEE1	0.48175
OSTF1	0.43
KIAA0323	-0.0845
TXNDC13	0.237166666666667
CNTN4	0.349
LCE1B	0.548
UNQ501	-0.14075
ZNF154	0.11
C3orf64	0.186
SYT5	0.4681
PON1	-0.315333333333333
FLJ10357	-1.016625
ATP4A	-0.0445
GNPDA1	-1.31066666666667
MGAT1	1.05366666666667
C14orf121	-0.60625
SLC35B2	0.082
MIER3	-0.3475
CHEK1	-2.672875
ZNF8	0.604166666666667
TXNDC1	-1.47283333333333
CKB	-1.903
RTN3	0.284214285714286
FZD2	-1.83283333333333
PART1	1.05425
PSMB6	-0.82925
PCDHB8	3.0205
PHC3	0.0874
PPP1R8	1.02183333333333
NOVA2	1.46166666666667
TNFRSF11B	-4.40025
GOLPH3	0.629333333333333
UBLCP1	-0.51175
SUHW3	-0.00175
TTLL1	1.024
OPN4	0
OR13G1	-0.054
ZPBP2	0.268333333333333
HSD17B11	-2.542
C9orf50	-0.3035
DHDDS	1.00928571428571
CTSW	1.1368
NEFM	-2.84483333333333
MRPL28	-0.434
SYN1	1.03283333333333
PIGV	0.651333333333333
ZIM2	-0.99225
APBB1	-0.622333333333333
SND1	0.4335
C1orf123	-0.153
CHD3	-1.12775
BHLHB8	0.72775
RNASE2	1.131
BCAP31	0.8575
SLC25A44	0.6305
CHD6	-0.791
PIB5PA	-1.40292307692308
SELS	1.153
LOC541471	-0.119625
FAT2	1.7325
ZNF81	0.198
OR4C16	-0.2425
FLJ10081	-1.5206
LRRC4	0.479
CS	-1.0765
N4BP2	-0.283375
IGFBP7	0.89575
ZNF318	0.201
NDNL2	0.580375
ZNF609	-0.357375
SIRT4	0.621
EXOSC10	0.24175
ECE2	0.906333333333333
OVGP1	-0.68075
GTPBP3	-0.66675
PACS2	0.0927
C19orf36	-1.559
ARL4C	-0.21725
ATG4B	-0.61025
UBQLNL	2.104
RHOXF2B	-3.924
PLEKHG2	-0.3965
GALR1	-2.666
AQP4	0.320833333333333
HDAC7A	-0.5855
DCUN1D3	0.97275
OR8A1	0.153
CCRN4L	0.390625
CBR4	-0.4625
KIFC1	-0.835
SLC7A14	-0.867333333333333
LHX5	-0.291
TRPC7	0.3305
LPXN	-1.1695
SERPINA1	-2.6265
RPS13	-0.4629
BPIL3	0.8955
PRKAA1	-0.82375
FADS2	0.4888
ENAH	-0.177
PRO1768	0.2075
APBA2BP	-1.31025
LIPH	3.01033333333333
C3orf33	-0.5965
RCC2	0.766857142857143
ALDH1A2	-2.1709
RNF103	1.79975
AHCY	-1.597375
ALG12	0.798
CCL17	0.71375
ZNF543	1.71583333333333
ESRRG	0.2831
CNGA1	3.44225
RDH5	-1.18266666666667
OTX1	-0.7499
PTGFR	-0.609833333333333
CDR2	0.977625
SELE	1.377
NLGN2	-0.9605
EXOSC9	-1.6745
ZNF566	0.0946666666666667
KLRC2	-3.4605
GPR12	1.31
KIAA0196	-0.4005
PDRG1	0.2545
SSR3	0.320928571428571
MSI1	0.3555
CST9	0.1265
CC2D1A	-0.2345
PLAGL1	0.963944444444444
ZNF778	0.3735
RNF2	0.946375
KLF6	2.092
THBD	0.472
tcag7.1314	-0.51125
NR5A1	0.0825
ABCD2	0.2655
DNAJC7	-2.573
